"VanillaC4_019 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_019.tcf]","Time (h)","Q 2 [VanillaC4_019]","Q 3 [VanillaC4_019]","Q 4 [VanillaC4_019]","Q 5 [VanillaC4_019]","Q 6 [VanillaC4_019]","Q 7 [VanillaC4_019]","Q 1 [VanillaC4_019]","Q  8 [VanillaC4_019]"
         210,        1.741667,        -79.9998,        -80.0002,        -80.0002,        -80.0000,        -79.9994,        -80.0017,        -80.0004,        -80.0007
         211,        1.750000,        -80.0000,        -79.9998,        -80.0002,        -79.9999,        -80.0001,        -79.9999,        -80.0000,        -80.0010
         212,        1.758333,        -80.0005,        -80.0003,        -80.0000,        -80.0000,        -80.0003,        -80.0004,        -80.0001,        -80.0008
         213,        1.766667,        -80.0001,        -80.0002,        -80.0004,        -80.0000,        -80.0000,        -80.0003,        -79.9991,        -79.9995
         214,        1.775000,        -80.0004,        -80.0003,        -79.9998,        -80.0001,        -80.0004,        -80.0000,        -79.9988,        -79.9998
         215,        1.783333,        -80.0002,        -79.9999,        -79.9996,        -79.9996,        -79.9997,        -79.9997,        -79.9993,        -80.0004
         216,        1.791667,        -79.9994,        -80.0000,        -79.9997,        -80.0002,        -80.0001,        -79.9999,        -79.9994,        -80.0004
         217,        1.800000,        -79.9996,        -80.0001,        -79.9995,        -80.0001,        -80.0001,        -79.9992,        -80.0000,        -80.0002
         218,        1.808333,        -80.0003,        -80.0001,        -79.9998,        -80.0004,        -79.9998,        -79.9997,        -79.9997,        -80.0008
         219,        1.816667,        -79.9997,        -79.9997,        -79.9996,        -80.0002,        -80.0003,        -80.0007,        -79.9993,        -79.9998
         220,        1.825000,        -80.0003,        -79.9999,        -80.0004,        -79.9995,        -80.0003,        -79.9989,        -79.9991,        -79.9986
         221,        1.833333,        -79.9997,        -80.0001,        -79.9999,        -80.0001,        -80.0000,        -80.0003,        -80.0004,        -79.9995
         222,        1.841667,        -80.0007,        -79.9998,        -80.0002,        -79.9999,        -80.0001,        -80.0010,        -80.0004,        -80.0005
         223,        1.850000,        -80.0001,        -80.0001,        -79.9999,        -79.9996,        -79.9996,        -80.0006,        -80.0002,        -79.9998
         224,        1.858333,        -80.0000,        -80.0002,        -80.0000,        -80.0000,        -80.0002,        -79.9990,        -80.0001,        -79.9994
         225,        1.866667,        -80.0000,        -80.0001,        -80.0003,        -80.0001,        -80.0001,        -79.9988,        -79.9998,        -80.0006
         226,        1.875000,        -79.9998,        -80.0002,        -80.0004,        -79.9999,        -80.0002,        -79.9991,        -79.9997,        -80.0006
         227,        1.883333,        -80.0000,        -79.9999,        -80.0000,        -80.0000,        -79.9998,        -80.0009,        -79.9992,        -79.9999
         228,        1.891667,        -80.0003,        -80.0003,        -79.9998,        -79.9996,        -79.9998,        -80.0009,        -79.9993,        -79.9995
         229,        1.900000,        -79.9998,        -79.9997,        -80.0000,        -80.0001,        -80.0000,        -79.9989,        -80.0002,        -80.0004
         230,        1.908333,        -80.0003,        -80.0003,        -80.0000,        -80.0001,        -79.9999,        -79.9991,        -80.0006,        -79.9999
         231,        1.916667,        -79.9997,        -80.0003,        -79.9999,        -79.9998,        -79.9999,        -80.0004,        -79.9995,        -79.9991
         232,        1.925000,        -79.9999,        -80.0000,        -80.0001,        -79.9999,        -79.9995,        -80.0013,        -79.9998,        -80.0001
         233,        1.933333,        -80.0000,        -79.9998,        -80.0003,        -79.9997,        -80.0000,        -80.0002,        -79.9992,        -80.0004
         234,        1.941667,        -79.9996,        -79.9997,        -80.0005,        -79.9997,        -80.0003,        -80.0009,        -80.0000,        -79.9998
         235,        1.950000,        -79.9999,        -79.9999,        -79.9997,        -79.9998,        -80.0002,        -80.0003,        -79.9990,        -80.0006
         236,        1.958333,        -80.0005,        -79.9999,        -79.9995,        -80.0002,        -80.0002,        -79.9998,        -79.9995,        -80.0213
         237,        1.966667,        -80.0000,        -79.9999,        -80.0001,        -80.0001,        -80.0001,        -80.0195,        -79.9992,        -79.9651
         238,        1.975000,        -79.9999,        -79.9997,        -80.0002,        -80.0002,        -80.0001,        -80.0016,        -80.0005,        -79.9911
         239,        1.983333,        -80.0002,        -80.0000,        -79.9997,        -80.0003,        -80.0003,        -79.9932,        -80.0003,        -79.9824
         240,        1.991667,        -79.9999,        -80.0003,        -80.0005,        -80.0004,        -80.0032,        -79.9998,        -79.9990,        -79.9907
         241,        2.000000,        -80.0002,        -80.0003,        -80.0001,        -80.0004,        -80.0010,        -79.9939,        -80.0005,        -79.9938
         242,        2.008333,        -79.9999,        -80.0001,        -80.0002,        -80.0004,        -79.9996,        -79.9943,        -80.0003,        -79.9959
         243,        2.016667,        -79.9999,        -80.0000,        -79.9997,        -80.0001,        -79.9991,        -79.9972,        -80.0007,        -79.9969
         244,        2.025000,        -80.0002,        -79.9999,        -80.0000,        -80.0001,        -79.9993,        -79.9979,        -79.9994,        -79.9984
         245,        2.033333,        -79.9996,        -79.9996,        -80.0003,        -80.0000,        -79.9993,        -79.9985,        -79.9998,        -79.9987
         246,        2.041667,        -79.9998,        -79.9998,        -80.0001,        -80.0000,        -79.9993,        -79.9987,        -80.0004,        -79.9992
         247,        2.050000,        -80.0004,        -79.9998,        -79.9998,        -80.0001,        -79.9993,        -79.9990,        -79.9998,        -79.9994
         248,        2.058333,        -79.9997,        -80.0003,        -79.9999,        -79.9997,        -79.9996,        -79.9996,        -79.9994,        -79.9996
         249,        2.066667,        -80.0001,        -80.0001,        -79.9998,        -80.0002,        -79.9997,        -80.0012,        -79.9997,        -79.9993
         250,        2.075000,        -80.0002,        -80.0003,        -80.0001,        -79.9999,        -79.9995,        -80.0007,        -79.9998,        -79.9997
         251,        2.083333,        -79.9999,        -80.0002,        -80.0000,        -80.0002,        -79.9999,        -79.9982,        -80.0001,        -80.0004
         252,        2.091667,        -79.9996,        -80.0002,        -79.9995,        -79.9999,        -79.9995,        -80.0006,        -80.0003,        -80.0000
         253,        2.100000,        -80.0000,        -80.0000,        -80.0002,        -80.0001,        -80.0000,        -79.9995,        -79.9997,        -79.9998
         254,        2.108333,        -79.9998,        -80.0003,        -80.0003,        -80.0002,        -79.9999,        -79.9992,        -79.9997,        -80.0001
         255,        2.116667,        -79.9996,        -80.0000,        -79.9999,        -80.0005,        -80.0001,        -79.9987,        -79.9999,        -79.9998
         256,        2.125000,        -80.0000,        -79.9997,        -79.9999,        -80.0001,        -80.0005,        -80.0007,        -80.0000,        -79.9993
         257,        2.133333,        -79.9996,        -79.9999,        -79.9998,        -80.0002,        -80.0002,        -80.0002,        -80.0001,        -80.0003
         258,        2.141667,        -80.0003,        -80.0002,        -80.0000,        -79.9999,        -79.9997,        -79.9989,        -80.0001,        -80.0001
         259,        2.150000,        -80.0001,        -80.0001,        -80.0003,        -80.0001,        -79.9999,        -80.0003,        -79.9992,        -79.9996
         260,        2.158333,        -80.0000,        -80.0001,        -79.9997,        -80.0002,        -79.9996,        -79.9995,        -80.0001,        -80.0001
         261,        2.166667,        -80.0002,        -79.9998,        -80.0001,        -80.0000,        -79.9999,        -80.0004,        -80.0000,        -79.9997
         262,        2.175000,        -79.9998,        -80.0000,        -80.0000,        -79.9998,        -80.0000,        -79.9994,        -80.0000,        -79.9999
         263,        2.183333,        -80.0005,        -80.0000,        -80.0000,        -80.0003,        -79.9997,        -80.0013,        -79.9999,        -80.0000
         264,        2.191667,        -79.9999,        -79.9999,        -79.9999,        -80.0001,        -80.0003,        -80.0001,        -79.9999,        -80.0001
         265,        2.200000,        -80.0001,        -80.0000,        -80.0001,        -79.9999,        -79.9999,        -79.9993,        -79.9992,        -80.0008
         266,        2.208333,        -80.0002,        -80.0005,        -80.0001,        -80.0003,        -80.0003,        -79.9981,        -80.0000,        -79.9995
         267,        2.216667,        -79.9996,        -79.9999,        -80.0003,        -80.0003,        -80.0001,        -79.9998,        -79.9995,        -80.0006
         268,        2.225000,        -80.0002,        -80.0001,        -79.9996,        -79.9999,        -80.0003,        -79.9970,        -79.9998,        -79.9997
         269,        2.233333,        -80.0000,        -79.9998,        -79.9998,        -80.0006,        -79.9999,        -80.0003,        -79.9998,        -80.0004
         270,        2.241667,        -80.0000,        -80.0001,        -80.0002,        -80.0000,        -79.9994,        -79.9985,        -79.9999,        -79.9995
         271,        2.250000,        -80.0000,        -80.0001,        -79.9998,        -79.9996,        -80.0001,        -79.9994,        -79.9996,        -80.0004
         272,        2.258333,        -80.0004,        -79.9999,        -79.9998,        -80.0001,        -80.0002,        -80.0016,        -79.9995,        -80.0003
         273,        2.266667,        -79.9999,        -80.0001,        -80.0000,        -80.0003,        -80.0000,        -80.0012,        -80.0003,        -80.0006
         274,        2.275000,        -80.0000,        -80.0001,        -80.0000,        -80.0001,        -79.9999,        -80.0004,        -79.9999,        -80.0001
         275,        2.283333,        -80.0004,        -80.0000,        -80.0000,        -79.9998,        -80.0000,        -79.9997,        -79.9989,        -79.9996
         276,        2.291667,        -80.0003,        -80.0005,        -79.9999,        -79.9998,        -80.0000,        -79.9987,        -79.9996,        -80.0001
         277,        2.300000,        -80.0000,        -79.9996,        -80.0004,        -80.0000,        -80.0001,        -79.9990,        -80.0002,        -79.9997
         278,        2.308333,        -80.0003,        -80.0002,        -79.9997,        -80.0002,        -80.0000,        -79.9986,        -79.9996,        -79.9997
         279,        2.316667,        -80.0001,        -80.0004,        -80.0003,        -80.0002,        -80.0000,        -79.9997,        -79.9999,        -79.9997
         280,        2.325000,        -80.0000,        -80.0001,        -80.0001,        -80.0004,        -80.0002,        -79.9982,        -79.9998,        -79.9997
         281,        2.333333,        -80.0001,        -80.0000,        -79.9997,        -80.0002,        -79.9998,        -80.0009,        -79.9997,        -79.9992
         282,        2.341667,        -79.9995,        -79.9997,        -80.0000,        -79.9999,        -80.0000,        -80.0010,        -79.9991,        -79.9988
         283,        2.350000,        -80.0003,        -79.9998,        -80.0000,        -79.9999,        -79.9998,        -80.0015,        -79.9997,        -80.0002
         284,        2.358333,        -79.9998,        -80.0000,        -79.9995,        -79.9997,        -80.0000,        -79.9991,        -80.0004,        -80.0001
         285,        2.366667,        -80.0000,        -80.0000,        -80.0002,        -80.0000,        -80.0000,        -80.0007,        -79.9993,        -79.9995
         286,        2.375000,        -79.9999,        -80.0000,        -79.9998,        -79.9997,        -80.0001,        -79.9984,        -79.9997,        -80.0005
         287,        2.383333,        -80.0000,        -80.0002,        -79.9999,        -80.0001,        -80.0001,        -79.9996,        -80.0002,        -79.9993
         288,        2.391667,        -80.0001,        -80.0001,        -80.0000,        -79.9996,        -79.9998,        -79.9992,        -79.9996,        -79.9997
         289,        2.400000,        -79.9994,        -79.9999,        -80.0005,        -79.9997,        -80.0003,        -79.9986,        -80.0000,        -80.0002
         290,        2.408333,        -80.0002,        -79.9999,        -79.9999,        -80.0003,        -80.0000,        -79.9994,        -80.0000,        -79.9992
         291,        2.416667,        -79.9998,        -80.0001,        -80.0000,        -80.0003,        -80.0001,        -79.9986,        -79.9999,        -80.0003
         292,        2.425000,        -80.0001,        -80.0001,        -79.9995,        -79.9999,        -80.0001,        -80.0006,        -79.9989,        -80.0000
         293,        2.433333,        -79.9999,        -79.9999,        -80.0000,        -80.0000,        -79.9999,        -80.0001,        -80.0007,        -80.0003
         294,        2.441667,        -80.0001,        -79.9999,        -80.0003,        -80.0003,        -79.9998,        -79.9986,        -80.0002,        -79.9994
         295,        2.450000,        -80.0004,        -80.0002,        -79.9996,        -79.9996,        -80.0000,        -79.9999,        -79.9996,        -80.0003
         296,        2.458333,        -79.9999,        -79.9997,        -80.0002,        -79.9996,        -80.0001,        -80.0004,        -79.9996,        -80.0008
         297,        2.466667,        -80.0000,        -79.9999,        -79.9997,        -79.9999,        -80.0002,        -79.9995,        -79.9991,        -80.0001
         298,        2.475000,        -80.0003,        -79.9999,        -80.0000,        -80.0001,        -80.0004,        -79.9987,        -80.0004,        -80.0000
         299,        2.483333,        -80.0003,        -80.0001,        -79.9999,        -80.0000,        -79.9996,        -80.0001,        -79.9995,        -79.9999
         300,        2.491667,        -80.0001,        -80.0000,        -79.9999,        -80.0001,        -80.0004,        -80.0010,        -79.9998,        -79.9992
         301,        2.500000,        -80.0003,        -79.9999,        -80.0000,        -79.9998,        -79.9997,        -79.9998,        -80.0001,        -79.9992
         302,        2.508333,        -79.9999,        -80.0001,        -80.0001,        -80.0001,        -79.9998,        -79.9992,        -79.9989,        -80.0000
         303,        2.516667,        -79.9997,        -79.9998,        -80.0001,        -79.9998,        -80.0000,        -80.0012,        -79.9996,        -79.9994
         304,        2.525000,        -79.9999,        -79.9996,        -80.0003,        -79.9995,        -79.9999,        -80.0007,        -80.0005,        -79.9998
         305,        2.533333,        -79.9997,        -79.9996,        -80.0001,        -80.0006,        -79.9996,        -80.0000,        -79.9996,        -80.0012
         306,        2.541667,        -80.0005,        -79.9999,        -80.0002,        -79.9997,        -79.9999,        -80.0010,        -79.9995,        -80.0003
         307,        2.550000,        -80.0002,        -79.9996,        -80.0000,        -80.0004,        -79.9998,        -80.0008,        -79.9995,        -79.9994
         308,        2.558333,        -80.0006,        -80.0000,        -80.0000,        -80.0001,        -80.0003,        -80.0015,        -79.9992,        -80.0017
         309,        2.566667,        -80.0000,        -80.0000,        -80.0003,        -80.0001,        -79.9999,        -80.0449,        -80.0001,        -79.9712
         310,        2.575000,        -80.0001,        -80.0001,        -80.0001,        -80.0003,        -79.9998,        -79.9751,        -79.9998,        -79.9983
         311,        2.583333,        -79.9995,        -80.0000,        -80.0001,        -79.9999,        -80.0012,        -79.9962,        -79.9996,        -79.9869
         312,        2.591667,        -80.0001,        -79.9998,        -80.0002,        -80.0000,        -80.0034,        -79.9969,        -79.9998,        -79.9942
         313,        2.600000,        -79.9999,        -80.0000,        -80.0002,        -79.9999,        -79.9994,        -79.9970,        -80.0005,        -79.9962
         314,        2.608333,        -79.9998,        -80.0000,        -80.0000,        -79.9997,        -79.9994,        -79.9970,        -79.9999,        -79.9977
         315,        2.616667,        -80.0002,        -80.0000,        -80.0000,        -80.0003,        -79.9994,        -79.9976,        -79.9995,        -79.9982
         316,        2.625000,        -79.9997,        -80.0000,        -79.9998,        -80.0003,        -79.9995,        -80.0009,        -80.0001,        -79.9991
         317,        2.633333,        -79.9998,        -80.0000,        -80.0003,        -79.9996,        -79.9996,        -79.9989,        -79.9995,        -79.9996
         318,        2.641667,        -80.0002,        -80.0003,        -80.0003,        -80.0000,        -80.0000,        -79.9999,        -80.0004,        -79.9990
         319,        2.650000,        -80.0001,        -80.0002,        -79.9998,        -79.9995,        -79.9998,        -79.9989,        -80.0002,        -79.9999
         320,        2.658333,        -80.0005,        -80.0001,        -79.9998,        -79.9994,        -79.9998,        -80.0002,        -80.0009,        -79.9997
         321,        2.666667,        -79.9994,        -79.9995,        -80.0002,        -80.0003,        -80.0002,        -79.9996,        -79.9995,        -79.9990
         322,        2.675000,        -79.9998,        -80.0002,        -79.9996,        -79.9998,        -79.9999,        -79.9986,        -79.9997,        -80.0000
         323,        2.683333,        -80.0003,        -79.9998,        -79.9999,        -80.0002,        -80.0004,        -80.0004,        -80.0000,        -79.9996
         324,        2.691667,        -80.0001,        -80.0004,        -80.0001,        -79.9998,        -79.9999,        -80.0012,        -80.0001,        -80.0001
         325,        2.700000,        -79.9999,        -80.0000,        -79.9998,        -80.0002,        -80.0001,        -79.9991,        -79.9993,        -80.0000
         326,        2.708333,        -80.0002,        -80.0001,        -80.0001,        -79.9997,        -79.9999,        -79.9996,        -79.9995,        -80.0001
         327,        2.716667,        -80.0001,        -80.0000,        -79.9998,        -79.9997,        -79.9998,        -80.0006,        -80.0001,        -79.9992
         328,        2.725000,        -79.9999,        -79.9998,        -80.0001,        -79.9999,        -80.0001,        -80.0005,        -80.0001,        -80.0002
         329,        2.733333,        -80.0001,        -79.9999,        -79.9999,        -79.9998,        -80.0002,        -80.0002,        -79.9998,        -79.9987
         330,        2.741667,        -79.9999,        -80.0001,        -79.9997,        -80.0000,        -80.0002,        -79.9980,        -80.0002,        -79.9998
         331,        2.750000,        -80.0001,        -80.0002,        -79.9997,        -80.0001,        -80.0006,        -80.0002,        -80.0000,        -80.0009
         332,        2.758333,        -80.0000,        -80.0000,        -80.0000,        -80.0002,        -79.9996,        -80.0002,        -79.9996,        -79.9991
         333,        2.766667,        -80.0001,        -79.9998,        -80.0001,        -79.9999,        -80.0002,        -80.0005,        -79.9998,        -79.9986
         334,        2.775000,        -80.0000,        -80.0001,        -80.0000,        -79.9993,        -80.0000,        -80.0001,        -79.9994,        -79.9991
         335,        2.783333,        -80.0000,        -80.0000,        -79.9999,        -80.0002,        -79.9998,        -80.0000,        -79.9995,        -80.0005
         336,        2.791667,        -79.9998,        -80.0002,        -80.0001,        -79.9995,        -79.9997,        -80.0000,        -80.0003,        -79.9995
         337,        2.800000,        -79.9996,        -80.0000,        -79.9998,        -80.0001,        -80.0005,        -80.0008,        -79.9998,        -79.9993
         338,        2.808333,        -79.9996,        -80.0003,        -80.0002,        -80.0002,        -80.0004,        -80.0001,        -80.0000,        -79.9992
         339,        2.816667,        -80.0002,        -79.9999,        -80.0001,        -80.0004,        -80.0004,        -80.0007,        -80.0003,        -79.9997
         340,        2.825000,        -79.9994,        -79.9998,        -79.9996,        -80.0001,        -80.0005,        -79.9991,        -79.9994,        -79.9999
         341,        2.833333,        -80.0002,        -80.0001,        -79.9999,        -80.0001,        -80.0004,        -80.0008,        -79.9995,        -79.9990
         342,        2.841667,        -79.9998,        -80.0008,        -80.0002,        -80.0000,        -79.9999,        -80.0002,        -80.0006,        -79.9997
         343,        2.850000,        -80.0001,        -80.0001,        -79.9997,        -80.0002,        -79.9997,        -79.9990,        -80.0002,        -79.9996
         344,        2.858333,        -80.0002,        -80.0002,        -79.9995,        -79.9998,        -80.0001,        -80.0012,        -79.9999,        -80.0001
         345,        2.866667,        -79.9998,        -80.0000,        -80.0002,        -80.0003,        -80.0002,        -79.9984,        -79.9997,        -79.9997
         346,        2.875000,        -79.9996,        -80.0004,        -80.0001,        -79.9998,        -80.0000,        -79.9998,        -79.9992,        -80.0005
         347,        2.883333,        -79.9999,        -80.0004,        -79.9998,        -79.9999,        -79.9999,        -79.9986,        -79.9994,        -80.0000
         348,        2.891667,        -80.0003,        -79.9998,        -79.9998,        -80.0003,        -80.0001,        -80.0013,        -79.9996,        -80.0007
         349,        2.900000,        -79.9998,        -80.0003,        -79.9998,        -79.9999,        -80.0006,        -79.9998,        -80.0002,        -79.9989
         350,        2.908333,        -80.0002,        -79.9998,        -79.9997,        -80.0001,        -79.9998,        -79.9997,        -79.9999,        -80.0011
         351,        2.916667,        -80.0003,        -79.9999,        -80.0001,        -79.9996,        -80.0000,        -80.0006,        -79.9996,        -80.0010
         352,        2.925000,        -80.0000,        -80.0000,        -80.0002,        -80.0001,        -80.0002,        -80.0004,        -80.0001,        -80.0001
         353,        2.933333,        -79.9995,        -80.0001,        -79.9995,        -79.9996,        -80.0000,        -79.9974,        -80.0001,        -79.9987
         354,        2.941667,        -79.9998,        -80.0001,        -79.9995,        -80.0003,        -80.0001,        -79.9995,        -80.0003,        -79.9998
         355,        2.950000,        -79.9999,        -80.0002,        -80.0003,        -80.0002,        -80.0001,        -79.9991,        -79.9995,        -80.0000
         356,        2.958333,        -80.0001,        -80.0003,        -80.0001,        -80.0004,        -80.0004,        -80.0003,        -79.9993,        -80.0011
         357,        2.966667,        -79.9996,        -80.0000,        -80.0001,        -79.9996,        -79.9998,        -79.9979,        -79.9990,        -79.9998
         358,        2.975000,        -80.0000,        -80.0004,        -79.9998,        -80.0003,        -79.9999,        -80.0002,        -80.0001,        -79.9997
         359,        2.983333,        -80.0000,        -79.9999,        -80.0000,        -79.9997,        -80.0003,        -79.9994,        -79.9994,        -79.9999
         360,        2.991667,        -80.0000,        -80.0000,        -79.9998,        -79.9996,        -79.9995,        -79.9995,        -80.0000,        -79.9995
         361,        3.000000,        -80.0002,        -79.9997,        -80.0000,        -80.0001,        -80.0000,        -80.0000,        -80.0000,        -79.9997
         362,        3.008333,        -80.0001,        -80.0003,        -80.0002,        -80.0003,        -79.9999,        -79.9988,        -79.9999,        -80.0000
         363,        3.016667,        -79.9996,        -79.9996,        -79.9997,        -80.0000,        -80.0002,        -80.0026,        -79.9992,        -79.9995
         364,        3.025000,        -79.9998,        -80.0000,        -80.0001,        -80.0001,        -79.9997,        -80.0003,        -79.9987,        -79.9997
         365,        3.033333,        -80.0000,        -80.0004,        -79.9997,        -79.9996,        -80.0001,        -79.9994,        -79.9997,        -80.0001
         366,        3.041667,        -79.9997,        -80.0000,        -80.0000,        -80.0001,        -79.9997,        -80.0018,        -79.9992,        -80.0002
         367,        3.050000,        -79.9998,        -80.0002,        -80.0002,        -80.0000,        -80.0001,        -79.9980,        -79.9990,        -79.9994
         368,        3.058333,        -80.0001,        -80.0003,        -79.9999,        -80.0000,        -80.0002,        -80.0000,        -80.0002,        -79.9994
         369,        3.066667,        -80.0003,        -80.0004,        -80.0001,        -79.9997,        -80.0003,        -80.0010,        -79.9996,        -79.9993
         370,        3.075000,        -80.0002,        -80.0002,        -79.9999,        -79.9998,        -80.0003,        -79.9991,        -79.9993,        -80.0005
         371,        3.083333,        -80.0000,        -79.9994,        -80.0001,        -79.9998,        -80.0000,        -79.9996,        -79.9992,        -79.9993
         372,        3.091667,        -79.9998,        -80.0003,        -80.0001,        -80.0000,        -80.0004,        -80.0006,        -79.9998,        -80.0004
         373,        3.100000,        -79.9995,        -80.0001,        -80.0001,        -80.0001,        -80.0000,        -80.0002,        -79.9997,        -79.9986
         374,        3.108333,        -79.9999,        -80.0000,        -80.0001,        -80.0000,        -79.9996,        -79.9992,        -79.9993,        -80.0007
         375,        3.116667,        -79.9997,        -80.0001,        -80.0000,        -79.9999,        -80.0004,        -79.9986,        -80.0002,        -79.9997
         376,        3.125000,        -80.0003,        -79.9996,        -80.0002,        -79.9998,        -80.0003,        -80.0000,        -79.9992,        -80.0002
         377,        3.133333,        -79.9999,        -80.0002,        -80.0004,        -80.0005,        -79.9998,        -79.9995,        -80.0001,        -79.9997
         378,        3.141667,        -80.0003,        -80.0002,        -80.0001,        -80.0002,        -79.9999,        -80.0004,        -79.9996,        -79.9995
         379,        3.150000,        -80.0002,        -80.0001,        -80.0002,        -79.9999,        -80.0001,        -80.0012,        -80.0003,        -80.0004
         380,        3.158333,        -80.0005,        -79.9999,        -80.0004,        -79.9998,        -80.0002,        -79.9993,        -79.9993,        -80.0004
         381,        3.166667,        -79.9998,        -80.0002,        -80.0000,        -79.9999,        -79.9996,        -79.9980,        -79.9989,        -80.0173
         382,        3.175000,        -79.9997,        -80.0000,        -80.0004,        -80.0001,        -79.9999,        -80.0001,        -79.9996,        -80.0519
         383,        3.183333,        -79.9997,        -79.9999,        -79.9996,        -80.0003,        -80.0001,        -80.0023,        -80.0001,        -79.9865
         384,        3.191667,        -80.0000,        -80.0001,        -80.0003,        -79.9998,        -79.9998,        -80.0201,        -80.0003,        -79.9901
         385,        3.200000,        -80.0003,        -80.0000,        -79.9999,        -80.0001,        -80.0002,        -79.9987,        -79.9999,        -79.9966
         386,        3.208333,        -80.0004,        -80.0000,        -80.0002,        -79.9998,        -80.0012,        -79.9987,        -79.9998,        -79.9986
         387,        3.216667,        -79.9995,        -79.9998,        -79.9998,        -80.0004,        -80.0010,        -79.9979,        -79.9993,        -79.9979
         388,        3.225000,        -80.0002,        -80.0002,        -79.9998,        -79.9998,        -79.9996,        -79.9967,        -79.9995,        -79.9981
         389,        3.233333,        -80.0000,        -79.9997,        -79.9999,        -80.0001,        -79.9996,        -79.9999,        -80.0001,        -79.9995
         390,        3.241667,        -79.9999,        -80.0000,        -79.9998,        -80.0000,        -79.9996,        -79.9980,        -79.9996,        -79.9990
         391,        3.250000,        -80.0004,        -79.9999,        -80.0003,        -80.0006,        -80.0000,        -80.0002,        -79.9997,        -79.9997
         392,        3.258333,        -80.0001,        -79.9999,        -80.0000,        -80.0003,        -79.9998,        -79.9981,        -79.9999,        -80.0003
         393,        3.266667,        -80.0001,        -79.9996,        -80.0003,        -80.0002,        -79.9998,        -79.9987,        -79.9997,        -80.0003
         394,        3.275000,        -80.0002,        -80.0001,        -79.9999,        -80.0003,        -79.9997,        -80.0008,        -79.9998,        -80.0001
         395,        3.283333,        -79.9997,        -79.9999,        -79.9998,        -79.9999,        -79.9997,        -80.0004,        -80.0002,        -80.0003
         396,        3.291667,        -80.0001,        -79.9999,        -80.0003,        -79.9998,        -80.0001,        -80.0000,        -79.9997,        -80.0007
         397,        3.300000,        -79.9997,        -80.0000,        -80.0000,        -79.9997,        -79.9998,        -79.9995,        -79.9996,        -79.9996
         398,        3.308333,        -80.0001,        -79.9999,        -79.9998,        -80.0002,        -80.0002,        -79.9998,        -80.0001,        -80.0000
         399,        3.316667,        -79.9999,        -79.9999,        -80.0001,        -79.9998,        -79.9998,        -80.0002,        -79.9988,        -79.9996
         400,        3.325000,        -80.0000,        -80.0004,        -79.9998,        -80.0001,        -80.0001,        -80.0008,        -79.9995,        -79.9995
         401,        3.333333,        -80.0003,        -79.9997,        -79.9997,        -79.9999,        -80.0000,        -79.9998,        -80.0005,        -79.9998
         402,        3.341667,        -80.0000,        -79.9999,        -79.9999,        -79.9998,        -80.0001,        -79.9985,        -79.9997,        -80.0004
         403,        3.350000,        -79.9999,        -80.0002,        -79.9996,        -79.9996,        -80.0002,        -79.9996,        -79.9996,        -79.9994
         404,        3.358333,        -80.0003,        -80.0004,        -80.0002,        -79.9999,        -79.9998,        -80.0004,        -79.9998,        -79.9994
         405,        3.366667,        -80.0001,        -80.0000,        -79.9998,        -80.0004,        -80.0001,        -80.0011,        -80.0005,        -80.0004
         406,        3.375000,        -79.9998,        -80.0000,        -79.9998,        -79.9995,        -79.9998,        -79.9997,        -79.9994,        -79.9999
         407,        3.383333,        -79.9995,        -80.0001,        -80.0003,        -79.9997,        -80.0004,        -79.9991,        -80.0004,        -79.9991
         408,        3.391667,        -80.0001,        -80.0003,        -79.9995,        -80.0000,        -80.0000,        -80.0011,        -79.9999,        -80.0003
         409,        3.400000,        -80.0001,        -79.9997,        -80.0001,        -79.9997,        -79.9999,        -80.0000,        -79.9997,        -79.9998
         410,        3.408333,        -80.0005,        -80.0002,        -80.0000,        -79.9997,        -79.9997,        -79.9995,        -79.9998,        -79.9999
         411,        3.416667,        -79.9999,        -79.9999,        -79.9998,        -80.0001,        -80.0001,        -80.0021,        -79.9997,        -79.9994
         412,        3.425000,        -79.9998,        -80.0002,        -80.0002,        -80.0001,        -80.0002,        -79.9994,        -79.9990,        -79.9996
         413,        3.433333,        -80.0001,        -79.9999,        -80.0000,        -79.9997,        -79.9998,        -80.0000,        -80.0006,        -79.9995
         414,        3.441667,        -79.9999,        -79.9998,        -80.0000,        -79.9999,        -79.9997,        -79.9992,        -79.9995,        -80.0001
         415,        3.450000,        -80.0001,        -79.9996,        -80.0000,        -80.0004,        -80.0000,        -79.9992,        -80.0001,        -80.0010
         416,        3.458333,        -80.0003,        -80.0001,        -80.0005,        -80.0003,        -80.0006,        -80.0006,        -79.9990,        -79.9990
         417,        3.466667,        -80.0002,        -80.0002,        -80.0002,        -79.9999,        -79.9998,        -79.9998,        -80.0000,        -79.9997
         418,        3.475000,        -79.9996,        -79.9998,        -79.9999,        -80.0000,        -80.0002,        -80.0006,        -79.9997,        -80.0005
         419,        3.483333,        -79.9999,        -79.9998,        -80.0000,        -80.0003,        -79.9996,        -79.9996,        -79.9993,        -80.0001
         420,        3.491667,        -80.0000,        -79.9996,        -79.9996,        -80.0000,        -80.0002,        -79.9986,        -79.9998,        -80.0003
         421,        3.500000,        -80.0001,        -79.9998,        -80.0001,        -80.0005,        -79.9997,        -79.9986,        -80.0000,        -80.0006
