"VanillaC4_019 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_019.tcf]","Time (h)","V 2 [VanillaC4_019]","V 3 [VanillaC4_019]","V 4 [VanillaC4_019]","V 5 [VanillaC4_019]","V 6 [VanillaC4_019]","V 7 [VanillaC4_019]","V 8 [VanillaC4_019]","V 9 [VanillaC4_019]","V 10 [VanillaC4_019]","V 11 [VanillaC4_019]","V 12 [VanillaC4_019]","V 13 [VanillaC4_019]","V 14 [VanillaC4_019]","V 15 [VanillaC4_019]","V 16 [VanillaC4_019]","V  1 [VanillaC4_019]"
         184,        1.525000,          2.1605,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1880,          2.1373,          2.0678,          2.1211
         185,        1.533333,          2.1604,          1.9417,          2.1767,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1880,          2.1373,          2.0678,          2.1211
         186,        1.541667,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1211
         187,        1.550000,          2.1604,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1211
         188,        1.558333,          2.1605,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1211
         189,        1.566667,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1211
         190,        1.575000,          2.1604,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0191,          2.1879,          2.1373,          2.0678,          2.1211
         191,        1.583333,          2.1604,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1880,          2.1374,          2.0677,          2.1211
         192,        1.591667,          2.1604,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1211
         193,        1.600000,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1211
         194,        1.608333,          2.1605,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0191,          2.1879,          2.1373,          2.0678,          2.1211
         195,        1.616667,          2.1605,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1374,          2.0678,          2.1211
         196,        1.625000,          2.1605,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0191,          2.1879,          2.1373,          2.0678,          2.1211
         197,        1.633333,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1210
         198,        1.641667,          2.1604,          1.9418,          2.1768,          2.1700,          2.2054,          1.9246,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1211
         199,        1.650000,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1373,          2.0677,          2.1211
         200,        1.658333,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1374,          2.0678,          2.1211
         201,        1.666667,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1211
         202,        1.675000,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1211
         203,        1.683333,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9246,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1374,          2.0677,          2.1211
         204,        1.691667,          2.1604,          1.9417,          2.1767,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1877,          2.1373,          2.0678,          2.1211
         205,        1.700000,          2.1605,          1.9418,          2.1768,          2.1700,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1211
         206,        1.708333,          2.1605,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1211
         207,        1.716667,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9246,          1.9572,          1.9890,          2.0155,          2.0401,          1.8700,          2.0190,          2.1878,          2.1374,          2.0678,          2.1210
         208,        1.725000,          2.1605,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1374,          2.0677,          2.1211
         209,        1.733333,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1211
         210,        1.741667,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1211
         211,        1.750000,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1374,          2.0678,          2.1211
         212,        1.758333,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1211
         213,        1.766667,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9246,          1.9572,          1.9890,          2.0156,          2.0400,          1.8699,          2.0190,          2.1879,          2.1374,          2.0678,          2.1211
         214,        1.775000,          2.1605,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1211
         215,        1.783333,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8699,          2.0190,          2.1879,          2.1374,          2.0678,          2.1211
         216,        1.791667,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1374,          2.0678,          2.1211
         217,        1.800000,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1374,          2.0678,          2.1211
         218,        1.808333,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1211
         219,        1.816667,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8699,          2.0190,          2.1878,          2.1373,          2.0678,          2.1211
         220,        1.825000,          2.1604,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1211
         221,        1.833333,          2.1605,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1211
         222,        1.841667,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1373,          2.0677,          2.1211
         223,        1.850000,          2.1605,          1.9418,          2.1768,          2.1700,          2.2054,          1.9246,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1877,          2.1374,          2.0678,          2.1211
         224,        1.858333,          2.1604,          1.9417,          2.1767,          2.1700,          2.2054,          1.9246,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1877,          2.1374,          2.0678,          2.1211
         225,        1.866667,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1210
         226,        1.875000,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9246,          1.9572,          1.9890,          2.0156,          2.0400,          1.8699,          2.0190,          2.1878,          2.1375,          2.0678,          2.1211
         227,        1.883333,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8699,          2.0190,          2.1879,          2.1374,          2.0678,          2.1211
         228,        1.891667,          2.1604,          1.9417,          2.1767,          2.1699,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1374,          2.0678,          2.1211
         229,        1.900000,          2.1605,          1.9417,          2.1768,          2.1700,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8699,          2.0190,          2.1878,          2.1374,          2.0678,          2.1211
         230,        1.908333,          2.1604,          1.9417,          2.1767,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1876,          2.1376,          2.0679,          2.1212
         231,        1.916667,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1375,          2.0678,          2.1210
         232,        1.925000,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8699,          2.0190,          2.1877,          2.1375,          2.0678,          2.1211
         233,        1.933333,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8699,          2.0190,          2.1878,          2.1377,          2.0678,          2.1211
         234,        1.941667,          2.1605,          1.9417,          2.1767,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8699,          2.0190,          2.1877,          2.1375,          2.0679,          2.1211
         235,        1.950000,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8699,          2.0190,          2.1877,          2.1374,          2.0678,          2.1211
         236,        1.958333,          2.1605,          1.9417,          2.1767,          2.1700,          2.2054,          1.9246,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1876,          2.1737,          2.0688,          2.1211
         237,        1.966667,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8699,          2.0191,          2.1894,          2.1415,          2.0737,          2.1211
         238,        1.975000,          2.1604,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8702,          2.0196,          2.1874,          2.1379,          2.0668,          2.1211
         239,        1.983333,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8705,          2.0193,          2.1874,          2.1375,          2.0674,          2.1211
         240,        1.991667,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0402,          1.8700,          2.0190,          2.1880,          2.1372,          2.0676,          2.1211
         241,        2.000000,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0402,          1.8701,          2.0190,          2.1879,          2.1372,          2.0676,          2.1211
         242,        2.008333,          2.1605,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0157,          2.0401,          1.8700,          2.0190,          2.1880,          2.1373,          2.0677,          2.1211
         243,        2.016667,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8699,          2.0190,          2.1879,          2.1373,          2.0677,          2.1211
         244,        2.025000,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0191,          2.1880,          2.1373,          2.0677,          2.1211
         245,        2.033333,          2.1605,          1.9417,          2.1767,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1880,          2.1373,          2.0677,          2.1211
         246,        2.041667,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1211
         247,        2.050000,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9246,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1211
         248,        2.058333,          2.1604,          1.9418,          2.1767,          2.1700,          2.2054,          1.9246,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1211
         249,        2.066667,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1211
         250,        2.075000,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9571,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0677,          2.1211
         251,        2.083333,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1880,          2.1372,          2.0678,          2.1211
         252,        2.091667,          2.1605,          1.9418,          2.1768,          2.1700,          2.2054,          1.9246,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0191,          2.1879,          2.1374,          2.0678,          2.1211
         253,        2.100000,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8699,          2.0190,          2.1879,          2.1373,          2.0678,          2.1211
         254,        2.108333,          2.1605,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0677,          2.1211
         255,        2.116667,          2.1604,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8699,          2.0190,          2.1879,          2.1373,          2.0677,          2.1210
         256,        2.125000,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1880,          2.1373,          2.0678,          2.1211
         257,        2.133333,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1211
         258,        2.141667,          2.1604,          1.9417,          2.1767,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1211
         259,        2.150000,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9246,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1211
         260,        2.158333,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1880,          2.1374,          2.0678,          2.1211
         261,        2.166667,          2.1605,          1.9417,          2.1767,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1211
         262,        2.175000,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0191,          2.1879,          2.1373,          2.0678,          2.1211
         263,        2.183333,          2.1605,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1211
         264,        2.191667,          2.1605,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0677,          2.1211
         265,        2.200000,          2.1605,          1.9417,          2.1767,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1211
         266,        2.208333,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1374,          2.0678,          2.1211
         267,        2.216667,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9246,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1880,          2.1374,          2.0678,          2.1211
         268,        2.225000,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1211
         269,        2.233333,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1877,          2.1374,          2.0678,          2.1211
         270,        2.241667,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1211
         271,        2.250000,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1374,          2.0678,          2.1211
         272,        2.258333,          2.1605,          1.9417,          2.1767,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1880,          2.1373,          2.0678,          2.1211
         273,        2.266667,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9246,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1373,          2.0677,          2.1211
         274,        2.275000,          2.1604,          1.9417,          2.1767,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1374,          2.0678,          2.1211
         275,        2.283333,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1211
         276,        2.291667,          2.1604,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1211
         277,        2.300000,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9246,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0191,          2.1880,          2.1373,          2.0678,          2.1211
         278,        2.308333,          2.1604,          1.9417,          2.1767,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1373,          2.0677,          2.1211
         279,        2.316667,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9246,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1211
         280,        2.325000,          2.1604,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1877,          2.1374,          2.0678,          2.1211
         281,        2.333333,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1211
         282,        2.341667,          2.1604,          1.9417,          2.1767,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1374,          2.0678,          2.1211
         283,        2.350000,          2.1604,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1374,          2.0678,          2.1211
         284,        2.358333,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1374,          2.0677,          2.1211
         285,        2.366667,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1211
         286,        2.375000,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1211
         287,        2.383333,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9246,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1211
         288,        2.391667,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1211
         289,        2.400000,          2.1604,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1211
         290,        2.408333,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1211
         291,        2.416667,          2.1604,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1211
         292,        2.425000,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1211
         293,        2.433333,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1374,          2.0677,          2.1211
         294,        2.441667,          2.1604,          1.9417,          2.1767,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8699,          2.0190,          2.1878,          2.1374,          2.0678,          2.1211
         295,        2.450000,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1211
         296,        2.458333,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9246,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1211
         297,        2.466667,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9246,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1373,          2.0677,          2.1211
         298,        2.475000,          2.1605,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1211
         299,        2.483333,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0189,          2.1878,          2.1374,          2.0678,          2.1211
         300,        2.491667,          2.1604,          1.9417,          2.1767,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8699,          2.0190,          2.1878,          2.1374,          2.0678,          2.1211
         301,        2.500000,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1211
         302,        2.508333,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1211
         303,        2.516667,          2.1605,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1877,          2.1374,          2.0679,          2.1211
         304,        2.525000,          2.1605,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8699,          2.0189,          2.1878,          2.1374,          2.0679,          2.1211
         305,        2.533333,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8699,          2.0189,          2.1879,          2.1375,          2.0679,          2.1211
         306,        2.541667,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8699,          2.0189,          2.1879,          2.1375,          2.0678,          2.1211
         307,        2.550000,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8699,          2.0190,          2.1877,          2.1376,          2.0678,          2.1211
         308,        2.558333,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9246,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0188,          2.1891,          2.1270,          2.0678,          2.1211
         309,        2.566667,          2.1604,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0191,          2.1879,          2.1380,          2.0874,          2.1211
         310,        2.575000,          2.1604,          1.9417,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8703,          2.0195,          2.1868,          2.1371,          2.0671,          2.1211
         311,        2.583333,          2.1605,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8702,          2.0188,          2.1875,          2.1376,          2.0675,          2.1211
         312,        2.591667,          2.1604,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9890,          2.0156,          2.0402,          1.8699,          2.0190,          2.1882,          2.1373,          2.0677,          2.1211
         313,        2.600000,          2.1605,          1.9418,          2.1768,          2.1700,          2.2054,          1.9245,          1.9572,          1.9891,          2.0157,          2.0401,          1.8700,          2.0191,          2.1877,          2.1372,          2.0677,          2.1211
