"sfe_25","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow"
,        0.666667,          0.5637,          0.9597,          0.0131,          1.5508,          1.1567,          1.4162,          1.6901,          2.2727,          2.2690,          2.2656
,        0.683333,          0.5637,          0.9592,          0.0129,          1.5504,          1.1575,          1.4168,          1.6902,          2.2763,          2.2726,          2.2702
,        0.700000,          0.5636,          0.9585,          0.0126,          1.5510,          1.1581,          1.4174,          1.6901,          2.2787,          2.2758,          2.2740
,        0.716667,          0.5637,          0.9581,          0.0125,          1.5515,          1.1588,          1.4178,          1.6902,          2.2811,          2.2789,          2.2768
,        0.733333,          0.5637,          0.9579,          0.0122,          1.5519,          1.1592,          1.4186,          1.6902,          2.2834,          2.2810,          2.2798
,        0.750000,          0.5637,          0.9577,          0.0122,          1.5523,          1.1595,          1.4189,          1.6902,          2.2845,          2.2825,          2.2816
,        0.766667,          0.5636,          0.9535,          0.0120,          1.5526,          1.1599,          1.4190,          1.6902,          2.2861,          2.2840,          2.2833
,        0.783333,          0.5637,          0.9534,          0.0119,          1.5528,          1.1601,          1.4192,          1.6902,          2.2865,          2.2852,          2.2844
,        0.800000,          0.5637,          0.9532,          0.0119,          1.5531,          1.1602,          1.4195,          1.6902,          2.2872,          2.2864,          2.2857
,        0.816667,          0.5637,          0.9530,          0.0118,          1.5532,          1.1604,          1.4197,          1.6901,          2.2882,          2.2873,          2.2868
,        0.833333,          0.5637,          0.9529,          0.0117,          1.5534,          1.1606,          1.4197,          1.6903,          2.2892,          2.2882,          2.2877
,        0.850000,          0.5637,          0.9528,          0.0116,          1.5535,          1.1607,          1.4198,          1.6901,          2.2893,          2.2888,          2.2883
,        0.866667,          0.5636,          0.9527,          0.0116,          1.5537,          1.1610,          1.4199,          1.6901,          2.2898,          2.2891,          2.2889
,        0.883333,          0.5637,          0.9527,          0.0116,          1.5538,          1.1610,          1.4200,          1.6901,          2.2901,          2.2899,          2.2895
,        0.900000,          0.5637,          0.9526,          0.0115,          1.5538,          1.1611,          1.4201,          1.6902,          2.2907,          2.2901,          2.2900
,        0.916667,          0.5637,          0.9525,          0.0116,          1.5527,          1.1611,          1.4203,          1.6902,          2.2906,          2.2904,          2.2910
,        0.933333,          0.5637,          0.9525,          0.0116,          1.5527,          1.1612,          1.4202,          1.6901,          2.2908,          2.2910,          2.2906
,        0.950000,          0.5637,          0.9525,          0.0114,          1.5528,          1.1613,          1.4202,          1.6901,          2.2911,          2.2909,          2.2908
,        0.966667,          0.5636,          0.9524,          0.0115,          1.5528,          1.1614,          1.4202,          1.6902,          2.2915,          2.2910,          2.2909
,        0.983333,          0.5637,          0.9523,          0.0115,          1.5529,          1.1614,          1.4202,          1.6902,          2.2915,          2.2911,          2.2911
,        1.000000,          0.5637,          0.9524,          0.0115,          1.5530,          1.1614,          1.4203,          1.6902,          2.2912,          2.2913,          2.2912
,        1.016667,          0.5636,          0.9524,          0.0115,          1.5531,          1.1614,          1.4203,          1.6901,          2.2918,          2.2915,          2.2914
,        1.033333,          0.5636,          0.9524,          0.0116,          1.5531,          1.1613,          1.4203,          1.6901,          2.2913,          2.2913,          2.2915
,        1.050000,          0.5636,          0.9523,          0.0115,          1.5531,          1.1615,          1.4203,          1.6901,          2.2918,          2.2915,          2.2915
,        1.066667,          0.5637,          0.9524,          0.0116,          1.5531,          1.1614,          1.4203,          1.6902,          2.2920,          2.2918,          2.2916
,        1.083333,          0.5637,          0.9523,          0.0115,          1.5531,          1.1614,          1.4203,          1.6902,          2.2918,          2.2916,          2.2915
,        1.100000,          0.5636,          0.9523,          0.0116,          1.5531,          1.1613,          1.4203,          1.6902,          2.2916,          2.2915,          2.2916
,        1.116667,          0.5637,          0.9523,          0.0115,          1.5531,          1.1614,          1.4203,          1.6902,          2.2921,          2.2919,          2.2918
,        1.133333,          0.5637,          0.9523,          0.0115,          1.5531,          1.1614,          1.4203,          1.6902,          2.2918,          2.2918,          2.2916
,        1.150000,          0.5637,          0.9523,          0.0116,          1.5531,          1.1614,          1.4203,          1.6901,          2.2917,          2.2919,          2.2918
,        1.166667,          0.5637,          0.9523,          0.0116,          1.5531,          1.1614,          1.4203,          1.6902,          2.2918,          2.2918,          2.2917
,        1.183333,          0.5637,          0.9523,          0.0115,          1.5530,          1.1615,          1.4203,          1.6902,          2.2916,          2.2919,          2.2918
,        1.200000,          0.5637,          0.9523,          0.0114,          1.5530,          1.1614,          1.4203,          1.6902,          2.2918,          2.2919,          2.2919
,        1.216667,          0.5637,          0.9523,          0.0116,          1.5530,          1.1614,          1.4204,          1.6902,          2.2917,          2.2919,          2.2918
,        1.233333,          0.5637,          0.9523,          0.0115,          1.5530,          1.1614,          1.4203,          1.6901,          2.2921,          2.2916,          2.2919
,        1.250000,          0.5637,          0.9523,          0.0115,          1.5530,          1.1615,          1.4203,          1.6901,          2.2918,          2.2918,          2.2918
,        1.266667,          0.5637,          0.9523,          0.0116,          1.5530,          1.1615,          1.4203,          1.6902,          2.2918,          2.2918,          2.2918
,        1.283333,          0.5637,          0.9523,          0.0115,          1.5530,          1.1615,          1.4203,          1.6902,          2.2918,          2.2919,          2.2919
,        1.300000,          0.5637,          0.9523,          0.0116,          1.5530,          1.1615,          1.4204,          1.6901,          2.2917,          2.2918,          2.2919
,        1.316667,          0.5637,          0.9523,          0.0116,          1.5530,          1.1615,          1.4203,          1.6902,          2.2922,          2.2915,          2.2919
,        1.333333,          0.5636,          0.9523,          0.0116,          1.5530,          1.1615,          1.4203,          1.6902,          2.2920,          2.2917,          2.2919
,        1.350000,          0.5637,          0.9523,          0.0115,          1.5531,          1.1615,          1.4204,          1.6902,          2.2920,          2.2917,          2.2919
,        1.366667,          0.5637,          0.9523,          0.0115,          1.5530,          1.1615,          1.4203,          1.6901,          2.2916,          2.2917,          2.2920
,        1.383333,          0.5636,          0.9523,          0.0115,          1.5530,          1.1615,          1.4203,          1.6901,          2.2919,          2.2919,          2.2919
,        1.400000,          0.5637,          0.9522,          0.0116,          1.5530,          1.1614,          1.4203,          1.6901,          2.2921,          2.2919,          2.2918
,        1.416667,          0.5637,          0.9523,          0.0117,          1.5531,          1.1615,          1.4204,          1.6902,          2.2919,          2.2916,          2.2920
,        1.433333,          0.5636,          0.9523,          0.0115,          1.5530,          1.1614,          1.4204,          1.6902,          2.2916,          2.2916,          2.2918
,        1.450000,          0.5637,          0.9523,          0.0115,          1.5530,          1.1615,          1.4203,          1.6902,          2.2914,          2.2919,          2.2919
,        1.466667,          0.5637,          0.9523,          0.0115,          1.5531,          1.1615,          1.4204,          1.6902,          2.2917,          2.2918,          2.2919
,        1.483333,          0.5637,          0.9523,          0.0114,          1.5530,          1.1615,          1.4204,          1.6902,          2.2918,          2.2917,          2.2919
,        1.500000,          0.5637,          0.9523,          0.0115,          1.5531,          1.1615,          1.4204,          1.6901,          2.2924,          2.2918,          2.2920
,        1.516667,          0.5637,          0.9523,          0.0116,          1.5530,          1.1615,          1.4204,          1.6902,          2.2919,          2.2918,          2.2919
,        1.533333,          0.5637,          0.9523,          0.0115,          1.5531,          1.1615,          1.4204,          1.6901,          2.2921,          2.2919,          2.2919
,        1.550000,          0.5637,          0.9523,          0.0115,          1.5531,          1.1616,          1.4204,          1.6902,          2.2924,          2.2920,          2.2919
,        1.566667,          0.5636,          0.9523,          0.0116,          1.5531,          1.1615,          1.4203,          1.6901,          2.2919,          2.2923,          2.2920
,        1.583333,          0.5637,          0.9523,          0.0115,          1.5531,          1.1616,          1.4204,          1.6901,          2.2920,          2.2919,          2.2919
,        1.600000,          0.5637,          0.9523,          0.0116,          1.5531,          1.1615,          1.4203,          1.6901,          2.2920,          2.2921,          2.2918
,        1.616667,          0.5637,          0.9523,          0.0115,          1.5531,          1.1615,          1.4203,          1.6901,          2.2919,          2.2921,          2.2919
,        1.633333,          0.5636,          0.9523,          0.0115,          1.5532,          1.1615,          1.4203,          1.6902,          2.2921,          2.2920,          2.2919
,        1.650000,          0.5637,          0.9524,          0.0115,          1.5531,          1.1614,          1.4204,          1.6901,          2.2923,          2.2920,          2.2919
,        1.666667,          0.5637,          0.9523,          0.0115,          1.5531,          1.1615,          1.4203,          1.6901,          2.2921,          2.2918,          2.2919
,        1.683333,          0.5637,          0.9523,          0.0115,          1.5531,          1.1614,          1.4204,          1.6902,          2.2921,          2.2921,          2.2919
,        1.700000,          0.5637,          0.9523,          0.0115,          1.5531,          1.1614,          1.4203,          1.6902,          2.2921,          2.2923,          2.2919
,        1.716667,          0.5637,          0.9524,          0.0115,          1.5531,          1.1614,          1.4203,          1.6901,          2.2918,          2.2920,          2.2919
,        1.733333,          0.5637,          0.9524,          0.0116,          1.5531,          1.1614,          1.4203,          1.6901,          2.2918,          2.2918,          2.2920
,        1.750000,          0.5637,          0.9523,          0.0116,          1.5531,          1.1615,          1.4204,          1.6902,          2.2920,          2.2919,          2.2919
,        1.766667,          0.5637,          0.9523,          0.0115,          1.5531,          1.1615,          1.4203,          1.6902,          2.2919,          2.2918,          2.2919
,        1.783333,          0.5637,          0.9523,          0.0116,          1.5532,          1.1614,          1.4204,          1.6902,          2.2916,          2.2921,          2.2920
,        1.800000,          0.5637,          0.9523,          0.0115,          1.5531,          1.1615,          1.4203,          1.6901,          2.2917,          2.2919,          2.2919
,        1.816667,          0.5637,          0.9523,          0.0116,          1.5531,          1.1614,          1.4204,          1.6902,          2.2914,          2.2917,          2.2919
,        1.833333,          0.5637,          0.9523,          0.0116,          1.5531,          1.1614,          1.4204,          1.6901,          2.2920,          2.2919,          2.2919
,        1.850000,          0.5637,          0.9523,          0.0115,          1.5532,          1.1615,          1.4204,          1.6901,          2.2916,          2.2920,          2.2919
,        1.866667,          0.5637,          0.9523,          0.0115,          1.5531,          1.1615,          1.4203,          1.6902,          2.2916,          2.2918,          2.2919
,        1.883333,          0.5637,          0.9523,          0.0115,          1.5531,          1.1614,          1.4203,          1.6902,          2.2920,          2.2917,          2.2920
,        1.900000,          0.5637,          0.9523,          0.0115,          1.5531,          1.1614,          1.4204,          1.6902,          2.2919,          2.2922,          2.2920
,        1.916667,          0.5637,          0.9523,          0.0115,          1.5531,          1.1614,          1.4203,          1.6901,          2.2924,          2.2919,          2.2919
,        1.933333,          0.5637,          0.9523,          0.0115,          1.5531,          1.1615,          1.4204,          1.6902,          2.2917,          2.2921,          2.2920
,        1.950000,          0.5637,          0.9523,          0.0115,          1.5531,          1.1614,          1.4203,          1.6902,          2.2920,          2.2919,          2.2919
,        1.966667,          0.5637,          0.9523,          0.0116,          1.5531,          1.1615,          1.4203,          1.6902,          2.2921,          2.2920,          2.2919
,        1.983333,          0.5637,          0.9523,          0.0116,          1.5531,          1.1615,          1.4203,          1.6902,          2.2923,          2.2918,          2.2919
,        2.000000,          0.5637,          0.9523,          0.0116,          1.5531,          1.1615,          1.4203,          1.6902,          2.2919,          2.2916,          2.2919
,        2.016667,          0.5637,          0.9523,          0.0115,          1.5532,          1.1615,          1.4203,          1.6902,          2.2917,          2.2920,          2.2919
,        2.033333,          0.5637,          0.9523,          0.0116,          1.5531,          1.1616,          1.4203,          1.6902,          2.2918,          2.2919,          2.2919
,        2.050000,          0.5637,          0.9523,          0.0115,          1.5531,          1.1616,          1.4203,          1.6901,          2.2921,          2.2918,          2.2918
,        2.066667,          0.5637,          0.9523,          0.0115,          1.5531,          1.1616,          1.4204,          1.6902,          2.2920,          2.2918,          2.2920
,        2.083333,          0.5637,          0.9523,          0.0117,          1.5531,          1.1615,          1.4203,          1.6901,          2.2919,          2.2919,          2.2919
,        2.100000,          0.5637,          0.9523,          0.0115,          1.5532,          1.1614,          1.4204,          1.6902,          2.2918,          2.2920,          2.2919
,        2.116667,          0.5637,          0.9523,          0.0116,          1.5531,          1.1615,          1.4203,          1.6902,          2.2921,          2.2920,          2.2919
,        2.133333,          0.5637,          0.9523,          0.0115,          1.5532,          1.1615,          1.4203,          1.6902,          2.2914,          2.2919,          2.2919
,        2.150000,          0.5637,          0.9523,          0.0115,          1.5532,          1.1615,          1.4204,          1.6902,          2.2920,          2.2918,          2.2920
,        2.166667,          0.5637,          0.9523,          0.0115,          1.5531,          1.1615,          1.4203,          1.6901,          2.2917,          2.2918,          2.2919
,        2.183333,          0.5637,          0.9524,          0.0115,          1.5531,          1.1615,          1.4203,          1.6902,          2.2920,          2.2919,          2.2919
,        2.200000,          0.5637,          0.9524,          0.0114,          1.5531,          1.1614,          1.4204,          1.6902,          2.2917,          2.2918,          2.2919
,        2.216667,          0.5636,          0.9523,          0.0116,          1.5531,          1.1614,          1.4204,          1.6902,          2.2914,          2.2917,          2.2919
,        2.233333,          0.5637,          0.9523,          0.0115,          1.5532,          1.1615,          1.4203,          1.6901,          2.2922,          2.2920,          2.2919
,        2.250000,          0.5637,          0.9523,          0.0115,          1.5531,          1.1615,          1.4203,          1.6901,          2.2921,          2.2919,          2.2919
,        2.266667,          0.5636,          0.9524,          0.0115,          1.5531,          1.1615,          1.4203,          1.6901,          2.2918,          2.2919,          2.2919
,        2.283333,          0.5637,          0.9523,          0.0116,          1.5531,          1.1615,          1.4203,          1.6902,          2.2916,          2.2920,          2.2919
,        2.300000,          0.5637,          0.9523,          0.0116,          1.5532,          1.1614,          1.4203,          1.6901,          2.2918,          2.2919,          2.2919
,        2.316667,          0.5637,          0.9523,          0.0115,          1.5531,          1.1614,          1.4204,          1.6902,          2.2919,          2.2919,          2.2919
,        2.333333,          0.5636,          0.9523,          0.0115,          1.5531,          1.1615,          1.4203,          1.6901,          2.2920,          2.2919,          2.2919
,        2.350000,          0.5637,          0.9523,          0.0116,          1.5531,          1.1614,          1.4203,          1.6902,          2.2924,          2.2918,          2.2919
,        2.366667,          0.5637,          0.9523,          0.0115,          1.5531,          1.1615,          1.4204,          1.6901,          2.2920,          2.2919,          2.2918
,        2.383333,          0.5637,          0.9522,          0.0115,          1.5531,          1.1614,          1.4204,          1.6903,          2.2921,          2.2919,          2.2919
,        2.400000,          0.5637,          0.9524,          0.0116,          1.5531,          1.1614,          1.4204,          1.6902,          2.2916,          2.2920,          2.2919
,        2.416667,          0.5636,          0.9523,          0.0115,          1.5531,          1.1616,          1.4203,          1.6902,          2.2922,          2.2921,          2.2920
,        2.433333,          0.5636,          0.9523,          0.0116,          1.5531,          1.1614,          1.4204,          1.6902,          2.2918,          2.2919,          2.2918
,        2.450000,          0.5637,          0.9523,          0.0115,          1.5531,          1.1615,          1.4203,          1.6902,          2.2920,          2.2922,          2.2919
,        2.466667,          0.5637,          0.9524,          0.0115,          1.5531,          1.1615,          1.4203,          1.6901,          2.2916,          2.2920,          2.2919
,        2.483333,          0.5637,          0.9524,          0.0116,          1.5531,          1.1615,          1.4203,          1.6902,          2.2922,          2.2920,          2.2918
,        2.500000,          0.5637,          0.9523,          0.0116,          1.5532,          1.1615,          1.4203,          1.6902,          2.2918,          2.2917,          2.2919
,        2.516667,          0.5637,          0.9524,          0.0116,          1.5531,          1.1614,          1.4203,          1.6902,          2.2918,          2.2921,          2.2918
,        2.533333,          0.5636,          0.9523,          0.0115,          1.5531,          1.1615,          1.4204,          1.6902,          2.2920,          2.2920,          2.2918
,        2.550000,          0.5637,          0.9524,          0.0116,          1.5532,          1.1615,          1.4203,          1.6902,          2.2920,          2.2921,          2.2919
,        2.566667,          0.5636,          0.9522,          0.0115,          1.5531,          1.1614,          1.4203,          1.6901,          2.2920,          2.2917,          2.2919
,        2.583333,          0.5637,          0.9523,          0.0115,          1.5531,          1.1616,          1.4204,          1.6902,          2.2925,          2.2921,          2.2918
,        2.600000,          0.5637,          0.9523,          0.0116,          1.5531,          1.1615,          1.4203,          1.6902,          2.2915,          2.2919,          2.2918
,        2.616667,          0.5637,          0.9523,          0.0115,          1.5531,          1.1615,          1.4204,          1.6902,          2.2920,          2.2921,          2.2918
,        2.633333,          0.5636,          0.9523,          0.0115,          1.5532,          1.1614,          1.4203,          1.6902,          2.2922,          2.2920,          2.2918
,        2.650000,          0.5636,          0.9523,          0.0115,          1.5531,          1.1615,          1.4204,          1.6901,          2.2914,          2.2918,          2.2919
,        2.666667,          0.5637,          0.9523,          0.0115,          1.5532,          1.1615,          1.4203,          1.6902,          2.2920,          2.2920,          2.2919
,        2.683333,          0.5637,          0.9524,          0.0115,          1.5531,          1.1615,          1.4204,          1.6902,          2.2916,          2.2920,          2.2920
,        2.700000,          0.5637,          0.9523,          0.0115,          1.5531,          1.1615,          1.4204,          1.6902,          2.2919,          2.2920,          2.2919
,        2.716667,          0.5636,          0.9523,          0.0115,          1.5531,          1.1615,          1.4203,          1.6902,          2.2917,          2.2920,          2.2920
,        2.733333,          0.5637,          0.9523,          0.0116,          1.5531,          1.1615,          1.4204,          1.6901,          2.2920,          2.2920,          2.2919
,        2.750000,          0.5637,          0.9523,          0.0116,          1.5532,          1.1616,          1.4204,          1.6901,          2.2914,          2.2920,          2.2919
,        2.766667,          0.5637,          0.9523,          0.0116,          1.5531,          1.1614,          1.4204,          1.6901,          2.2917,          2.2919,          2.2919
,        2.783333,          0.5636,          0.9523,          0.0115,          1.5532,          1.1615,          1.4203,          1.6901,          2.2923,          2.2919,          2.2918
,        2.800000,          0.5637,          0.9524,          0.0116,          1.5531,          1.1615,          1.4203,          1.6902,          2.2919,          2.2920,          2.2919
,        2.816667,          0.5637,          0.9523,          0.0115,          1.5531,          1.1615,          1.4203,          1.6902,          2.2921,          2.2918,          2.2919
,        2.833333,          0.5637,          0.9523,          0.0116,          1.5532,          1.1614,          1.4204,          1.6901,          2.2913,          2.2916,          2.2919
,        2.850000,          0.5637,          0.9523,          0.0116,          1.5532,          1.1615,          1.4203,          1.6901,          2.2921,          2.2920,          2.2919
,        2.866667,          0.5636,          0.9523,          0.0115,          1.5531,          1.1614,          1.4203,          1.6901,          2.2914,          2.2921,          2.2919
,        2.883333,          0.5636,          0.9523,          0.0115,          1.5531,          1.1615,          1.4203,          1.6902,          2.2924,          2.2919,          2.2919
,        2.900000,          0.5637,          0.9523,          0.0116,          1.5531,          1.1615,          1.4203,          1.6901,          2.2917,          2.2920,          2.2920
,        2.916667,          0.5637,          0.9523,          0.0116,          1.5531,          1.1614,          1.4204,          1.6901,          2.2916,          2.2916,          2.2918
,        2.933333,          0.5636,          0.9523,          0.0116,          1.5531,          1.1615,          1.4203,          1.6901,          2.2919,          2.2919,          2.2919
,        2.950000,          0.5636,          0.9523,          0.0116,          1.5531,          1.1615,          1.4203,          1.6902,          2.2916,          2.2916,          2.2919
,        2.966667,          0.5637,          0.9523,          0.0115,          1.5531,          1.1615,          1.4204,          1.6902,          2.2916,          2.2918,          2.2919
,        2.983333,          0.5637,          0.9523,          0.0114,          1.5531,          1.1615,          1.4203,          1.6902,          2.2916,          2.2920,          2.2919
,        3.000000,          0.5637,          0.9524,          0.0116,          1.5531,          1.1614,          1.4204,          1.6901,          2.2920,          2.2921,          2.2920

