"OutphaseC4_014 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_014.tcf]","Time (h)","Q 2 [OutphaseC4_014]","Q 3 [OutphaseC4_014]","Q 4 [OutphaseC4_014]","Q 5 [OutphaseC4_014]","Q 6 [OutphaseC4_014]","Q 7 [OutphaseC4_014]","Q 1 [OutphaseC4_014]","Q  8 [OutphaseC4_014]"
         211,        1.750000,        -29.9846,        -29.9623,        -29.9893,        -30.0011,        -29.9999,        -30.0042,        -29.9865,        -30.0002
         212,        1.758333,        -30.0243,        -30.0060,        -30.0049,        -30.0052,        -29.9974,        -29.9932,        -29.5743,        -29.9975
         213,        1.766667,        -30.0223,        -29.9950,        -29.9965,        -29.9947,        -30.0048,        -30.0050,        -29.7481,        -30.0016
         214,        1.775000,        -29.9691,        -30.0347,        -30.0073,        -30.0161,        -29.9937,        -29.9968,        -30.2462,        -29.9976
         215,        1.783333,        -29.9450,        -29.9981,        -30.0013,        -29.9863,        -30.0022,        -29.9984,        -30.2294,        -30.0006
         216,        1.791667,        -29.9793,        -29.9569,        -29.9879,        -30.0001,        -30.0013,        -30.0038,        -29.9669,        -30.0004
         217,        1.800000,        -30.0420,        -30.0129,        -30.0064,        -30.0090,        -29.9963,        -29.9942,        -29.6123,        -29.9978
         218,        1.808333,        -30.0240,        -29.9956,        -29.9978,        -29.9911,        -30.0051,        -30.0034,        -29.8774,        -30.0016
         219,        1.816667,        -29.9565,        -30.0319,        -30.0059,        -30.0145,        -29.9947,        -29.9985,        -30.1994,        -29.9983
         220,        1.825000,        -29.9538,        -29.9959,        -30.0012,        -29.9872,        -30.0023,        -29.9980,        -30.2211,        -29.9999
         221,        1.833333,        -30.0058,        -29.9560,        -29.9880,        -29.9972,        -30.0019,        -30.0053,        -29.9353,        -30.0007
         222,        1.841667,        -30.0592,        -30.0221,        -30.0075,        -30.0105,        -29.9958,        -29.9935,        -29.7085,        -29.9977
         223,        1.850000,        -30.0089,        -29.9971,        -29.9991,        -29.9904,        -30.0049,        -30.0028,        -30.1939,        -30.0018
         224,        1.858333,        -29.9357,        -30.0252,        -30.0045,        -30.0122,        -29.9952,        -29.9988,        -30.1265,        -29.9987
         225,        1.866667,        -29.9417,        -29.9956,        -30.0002,        -29.9874,        -30.0021,        -29.9969,        -30.1114,        -29.9999
         226,        1.875000,        -29.9891,        -29.9566,        -29.9874,        -29.9987,        -30.0023,        -30.0062,        -29.8024,        -30.0010
         227,        1.883333,        -30.0748,        -30.0270,        -30.0086,        -30.0129,        -29.9955,        -29.9940,        -29.7205,        -29.9978
         228,        1.891667,        -29.9777,        -30.0000,        -30.0010,        -29.9892,        -30.0051,        -30.0035,        -30.3964,        -30.0019
         229,        1.900000,        -29.9472,        -30.0174,        -30.0025,        -30.0112,        -29.9956,        -29.9998,        -30.1968,        -29.9986
         230,        1.908333,        -29.9711,        -29.9937,        -30.0004,        -29.9879,        -30.0013,        -29.9967,        -30.0555,        -29.9998
         231,        1.916667,        -30.0035,        -29.9572,        -29.9874,        -29.9978,        -30.0031,        -30.0057,        -29.7590,        -30.0013
         232,        1.925000,        -30.0602,        -30.0328,        -30.0095,        -30.0160,        -29.9948,        -29.9938,        -29.7487,        -29.9974
         233,        1.933333,        -29.9867,        -29.9989,        -30.0014,        -29.9880,        -30.0042,        -30.0031,        -30.2776,        -30.0019
         234,        1.941667,        -29.9548,        -30.0096,        -30.0003,        -30.0100,        -29.9959,        -30.0009,        -30.2791,        -29.9992
         235,        1.950000,        -29.9970,        -29.9940,        -30.0003,        -29.9895,        -30.0001,        -29.9958,        -30.0372,        -29.9994
         236,        1.958333,        -30.0131,        -29.9634,        -29.9883,        -29.9974,        -30.0036,        -30.0064,        -29.8892,        -30.0016
         237,        1.966667,        -30.0408,        -30.0379,        -30.0104,        -30.0172,        -29.9950,        -29.9946,        -29.9022,        -29.9977
         238,        1.975000,        -29.9602,        -30.0009,        -30.0022,        -29.9863,        -30.0045,        -30.0021,        -30.1460,        -30.0017
         239,        1.983333,        -29.9372,        -29.9988,        -29.9975,        -30.0084,        -29.9967,        -30.0006,        -30.2308,        -29.9992
         240,        1.991667,        -30.0158,        -29.9937,        -30.0009,        -29.9948,        -30.0000,        -29.9947,        -29.9355,        -29.9995
         241,        2.000000,        -30.0369,        -29.9702,        -29.9897,        -29.9961,        -30.0037,        -30.0057,        -29.9962,        -30.0017
         242,        2.008333,        -30.0308,        -30.0430,        -30.0108,        -30.0170,        -29.9944,        -29.9964,        -29.9655,        -29.9977
         243,        2.016667,        -29.9621,        -30.0021,        -30.0021,        -29.9845,        -30.0039,        -30.0015,        -30.2572,        -30.0014
         244,        2.025000,        -29.9599,        -29.9905,        -29.9954,        -30.0051,        -29.9973,        -30.0021,        -30.1720,        -29.9994
         245,        2.033333,        -30.0221,        -29.9945,        -30.0017,        -29.9978,        -30.0000,        -29.9951,        -29.7876,        -29.9992
         246,        2.041667,        -30.0218,        -29.9760,        -29.9912,        -29.9958,        -30.0051,        -30.0055,        -29.9005,        -30.0015
         247,        2.050000,        -30.0297,        -30.0445,        -30.0106,        -30.0174,        -29.9944,        -29.9953,        -29.7772,        -29.9979
         248,        2.058333,        -29.9495,        -30.0013,        -30.0021,        -29.9843,        -30.0037,        -30.0002,        -30.4068,        -30.0012
         249,        2.066667,        -29.9613,        -29.9823,        -29.9938,        -30.0054,        -29.9981,        -30.0027,        -30.1957,        -29.9998
         250,        2.075000,        -30.0392,        -29.9982,        -30.0026,        -29.9990,        -29.9992,        -29.9945,        -29.7318,        -29.9989
         251,        2.083333,        -30.0250,        -29.9828,        -29.9926,        -29.9938,        -30.0051,        -30.0056,        -29.8337,        -30.0020
         252,        2.091667,        -29.9882,        -30.0429,        -30.0100,        -30.0176,        -29.9939,        -29.9956,        -29.7135,        -29.9978
         253,        2.100000,        -29.9634,        -30.0022,        -30.0022,        -29.9855,        -30.0038,        -30.0006,        -30.3442,        -30.0014
         254,        2.108333,        -29.9826,        -29.9725,        -29.9918,        -30.0038,        -29.9994,        -30.0036,        -30.1685,        -29.9999
         255,        2.116667,        -30.0402,        -29.9996,        -30.0032,        -30.0015,        -29.9982,        -29.9937,        -29.7073,        -29.9986
         256,        2.125000,        -30.0315,        -29.9882,        -29.9948,        -29.9941,        -30.0049,        -30.0052,        -29.8273,        -30.0019
         257,        2.133333,        -29.9803,        -30.0409,        -30.0089,        -30.0172,        -29.9935,        -29.9967,        -29.9400,        -29.9980
         258,        2.141667,        -29.9392,        -30.0029,        -30.0023,        -29.9854,        -30.0029,        -30.0004,        -30.2273,        -30.0008
         259,        2.150000,        -29.9580,        -29.9668,        -29.9896,        -30.0007,        -30.0006,        -30.0036,        -30.0186,        -30.0004
         260,        2.158333,        -30.0383,        -30.0067,        -30.0041,        -30.0048,        -29.9976,        -29.9939,        -29.6033,        -29.9983
         261,        2.166667,        -30.0441,        -29.9918,        -29.9949,        -29.9941,        -30.0050,        -30.0046,        -29.7419,        -30.0019
         262,        2.175000,        -29.9721,        -30.0410,        -30.0083,        -30.0160,        -29.9941,        -29.9973,        -30.2070,        -29.9983
         263,        2.183333,        -29.9594,        -30.0003,        -30.0011,        -29.9854,        -30.0029,        -29.9995,        -30.2085,        -30.0010
         264,        2.191667,        -29.9941,        -29.9586,        -29.9885,        -30.0026,        -30.0007,        -30.0044,        -29.9699,        -30.0007
         265,        2.200000,        -30.0321,        -30.0113,        -30.0054,        -30.0078,        -29.9968,        -29.9938,        -29.5827,        -29.9980
         266,        2.208333,        -30.0338,        -29.9950,        -29.9974,        -29.9909,        -30.0054,        -30.0050,        -29.8101,        -30.0024
         267,        2.216667,        -29.9458,        -30.0340,        -30.0070,        -30.0158,        -29.9944,        -29.9976,        -30.2358,        -29.9983
         268,        2.225000,        -29.9515,        -29.9998,        -30.0011,        -29.9853,        -30.0022,        -29.9990,        -30.2335,        -30.0007
         269,        2.233333,        -29.9913,        -29.9529,        -29.9877,        -29.9996,        -30.0015,        -30.0048,        -29.9567,        -30.0010
         270,        2.241667,        -30.0512,        -30.0188,        -30.0067,        -30.0120,        -29.9966,        -29.9939,        -29.6791,        -29.9978
         271,        2.250000,        -30.0114,        -29.9973,        -29.9997,        -29.9889,        -30.0053,        -30.0043,        -30.0869,        -30.0023
         272,        2.258333,        -29.9381,        -30.0261,        -30.0046,        -30.0121,        -29.9952,        -29.9998,        -30.1323,        -29.9985
         273,        2.266667,        -29.9565,        -29.9935,        -30.0006,        -29.9882,        -30.0019,        -29.9972,        -30.1493,        -29.9998
         274,        2.275000,        -30.0062,        -29.9551,        -29.9876,        -29.9986,        -30.0025,        -30.0062,        -29.8480,        -30.0009
         275,        2.283333,        -30.0728,        -30.0256,        -30.0080,        -30.0122,        -29.9960,        -29.9942,        -29.7250,        -29.9979
         276,        2.291667,        -30.0105,        -29.9970,        -30.0000,        -29.9887,        -30.0047,        -30.0038,        -30.3663,        -30.0022
         277,        2.300000,        -29.9413,        -30.0200,        -30.0034,        -30.0124,        -29.9951,        -29.9985,        -30.1664,        -29.9989
         278,        2.308333,        -29.9523,        -29.9931,        -30.0005,        -29.9890,        -30.0011,        -29.9964,        -30.0714,        -30.0003
         279,        2.316667,        -30.0095,        -29.9571,        -29.9877,        -29.9990,        -30.0029,        -30.0060,        -29.7489,        -30.0015
         280,        2.325000,        -30.0645,        -30.0319,        -30.0094,        -30.0133,        -29.9951,        -29.9947,        -29.7381,        -29.9975
         281,        2.333333,        -29.9897,        -29.9993,        -30.0013,        -29.9867,        -30.0052,        -30.0033,        -30.3496,        -30.0021
         282,        2.341667,        -29.9512,        -30.0086,        -30.0010,        -30.0087,        -29.9959,        -30.0014,        -30.2703,        -29.9990
         283,        2.350000,        -29.9881,        -29.9942,        -30.0009,        -29.9906,        -30.0010,        -29.9964,        -30.0430,        -29.9995
         284,        2.358333,        -30.0174,        -29.9616,        -29.9886,        -29.9953,        -30.0038,        -30.0065,        -29.8361,        -30.0015
         285,        2.366667,        -30.0512,        -30.0389,        -30.0104,        -30.0158,        -29.9949,        -29.9957,        -29.8382,        -29.9980
         286,        2.375000,        -29.9684,        -29.9999,        -30.0014,        -29.9875,        -30.0043,        -30.0024,        -30.1693,        -30.0017
         287,        2.383333,        -29.9547,        -30.0025,        -29.9984,        -30.0090,        -29.9965,        -30.0017,        -30.2602,        -29.9994
         288,        2.391667,        -30.0061,        -29.9945,        -30.0014,        -29.9934,        -30.0008,        -29.9969,        -29.9811,        -29.9995
         289,        2.400000,        -30.0428,        -29.9691,        -29.9896,        -29.9956,        -30.0036,        -30.0061,        -29.9785,        -30.0016
         290,        2.408333,        -30.0391,        -30.0402,        -30.0106,        -30.0170,        -29.9941,        -29.9959,        -29.9815,        -29.9978
         291,        2.416667,        -29.9551,        -30.0006,        -30.0022,        -29.9868,        -30.0043,        -30.0005,        -30.2016,        -30.0018
         292,        2.425000,        -29.9358,        -29.9951,        -29.9966,        -30.0078,        -29.9977,        -30.0022,        -30.1851,        -29.9995
         293,        2.433333,        -30.0171,        -29.9949,        -30.0014,        -29.9958,        -30.0002,        -29.9943,        -29.8270,        -29.9993
         294,        2.441667,        -30.0296,        -29.9748,        -29.9905,        -29.9961,        -30.0040,        -30.0053,        -29.9382,        -30.0017
         295,        2.450000,        -30.0128,        -30.0442,        -30.0108,        -30.0172,        -29.9945,        -29.9959,        -29.8527,        -29.9980
         296,        2.458333,        -29.9755,        -30.0032,        -30.0024,        -29.9854,        -30.0043,        -30.0010,        -30.3697,        -30.0015
         297,        2.466667,        -29.9643,        -29.9841,        -29.9938,        -30.0049,        -29.9983,        -30.0031,        -30.1858,        -29.9998
         298,        2.475000,        -30.0398,        -29.9951,        -30.0021,        -29.9991,        -29.9991,        -29.9936,        -29.7410,        -29.9988
         299,        2.483333,        -30.0200,        -29.9803,        -29.9919,        -29.9957,        -30.0044,        -30.0049,        -29.8459,        -30.0023
         300,        2.491667,        -30.0067,        -30.0449,        -30.0105,        -30.0175,        -29.9944,        -29.9959,        -29.6876,        -29.9979
         301,        2.500000,        -29.9594,        -30.0030,        -30.0024,        -29.9850,        -30.0036,        -30.0009,        -30.3795,        -30.0013
         302,        2.508333,        -29.9767,        -29.9753,        -29.9924,        -30.0035,        -29.9990,        -30.0033,        -30.1812,        -29.9996
         303,        2.516667,        -30.0489,        -29.9980,        -30.0032,        -30.0012,        -29.9982,        -29.9938,        -29.7243,        -29.9987
         304,        2.525000,        -30.0274,        -29.9867,        -29.9936,        -29.9946,        -30.0048,        -30.0061,        -29.8360,        -30.0021
         305,        2.533333,        -29.9826,        -30.0429,        -30.0096,        -30.0156,        -29.9944,        -29.9965,        -29.8519,        -29.9982
         306,        2.541667,        -29.9476,        -30.0027,        -30.0019,        -29.9825,        -30.0031,        -29.9999,        -30.2526,        -30.0014
         307,        2.550000,        -29.9573,        -29.9639,        -29.9897,        -30.0022,        -29.9997,        -30.0043,        -30.0680,        -30.0003
         308,        2.558333,        -30.0350,        -30.0045,        -30.0040,        -30.0054,        -29.9978,        -29.9941,        -29.6374,        -29.9987
         309,        2.566667,        -30.0387,        -29.9908,        -29.9954,        -29.9917,        -30.0049,        -30.0041,        -29.7670,        -30.0022
         310,        2.575000,        -29.9718,        -30.0409,        -30.0089,        -30.0160,        -29.9940,        -29.9978,        -30.1403,        -29.9981
         311,        2.583333,        -29.9521,        -29.9994,        -30.0014,        -29.9830,        -30.0035,        -29.9996,        -30.2058,        -30.0005
         312,        2.591667,        -29.9918,        -29.9595,        -29.9888,        -30.0009,        -30.0002,        -30.0052,        -29.9618,        -30.0008
         313,        2.600000,        -30.0204,        -30.0093,        -30.0051,        -30.0078,        -29.9975,        -29.9938,        -29.5801,        -29.9984
         314,        2.608333,        -30.0193,        -29.9928,        -29.9964,        -29.9930,        -30.0049,        -30.0059,        -29.7558,        -30.0020
         315,        2.616667,        -29.9648,        -30.0366,        -30.0078,        -30.0139,        -29.9945,        -29.9983,        -30.2449,        -29.9982
         316,        2.625000,        -29.9495,        -29.9968,        -30.0003,        -29.9842,        -30.0024,        -29.9988,        -30.2299,        -30.0006
         317,        2.633333,        -29.9869,        -29.9567,        -29.9879,        -29.9997,        -30.0006,        -30.0050,        -29.9633,        -30.0010
         318,        2.641667,        -30.0575,        -30.0181,        -30.0067,        -30.0096,        -29.9966,        -29.9939,        -29.6514,        -29.9980
         319,        2.650000,        -30.0253,        -29.9977,        -29.9982,        -29.9914,        -30.0053,        -30.0040,        -29.9889,        -30.0020
         320,        2.658333,        -29.9331,        -30.0287,        -30.0055,        -30.0150,        -29.9940,        -29.9981,        -30.1678,        -29.9984
         321,        2.666667,        -29.9462,        -29.9973,        -30.0013,        -29.9865,        -30.0020,        -29.9976,        -30.1907,        -30.0005
         322,        2.675000,        -29.9993,        -29.9541,        -29.9870,        -29.9976,        -30.0019,        -30.0048,        -29.8905,        -30.0009
         323,        2.683333,        -30.0749,        -30.0233,        -30.0076,        -30.0130,        -29.9960,        -29.9938,        -29.7163,        -29.9978
         324,        2.691667,        -29.9850,        -29.9979,        -29.9993,        -29.9904,        -30.0050,        -30.0032,        -30.3016,        -30.0020
         325,        2.700000,        -29.9332,        -30.0189,        -30.0032,        -30.0112,        -29.9955,        -30.0000,        -30.1372,        -29.9990
         326,        2.708333,        -29.9605,        -29.9933,        -30.0012,        -29.9899,        -30.0015,        -29.9972,        -30.0931,        -29.9997
         327,        2.716667,        -29.9860,        -29.9576,        -29.9871,        -29.9973,        -30.0028,        -30.0058,        -29.7679,        -30.0011
         328,        2.725000,        -30.0753,        -30.0314,        -30.0089,        -30.0128,        -29.9956,        -29.9949,        -29.7223,        -29.9977
         329,        2.733333,        -29.9850,        -29.9982,        -30.0006,        -29.9882,        -30.0052,        -30.0037,        -30.3862,        -30.0020
         330,        2.741667,        -29.9479,        -30.0122,        -30.0019,        -30.0132,        -29.9954,        -30.0005,        -30.2347,        -29.9992
         331,        2.750000,        -29.9790,        -29.9943,        -30.0005,        -29.9917,        -30.0012,        -29.9963,        -30.0488,        -29.9997
         332,        2.758333,        -30.0119,        -29.9595,        -29.9879,        -29.9983,        -30.0035,        -30.0053,        -29.7810,        -30.0016
         333,        2.766667,        -30.0481,        -30.0350,        -30.0093,        -30.0157,        -29.9948,        -29.9948,        -29.7934,        -29.9976
         334,        2.775000,        -29.9620,        -30.0016,        -30.0021,        -29.9878,        -30.0046,        -30.0032,        -30.2119,        -30.0019
         335,        2.783333,        -29.9485,        -30.0078,        -29.9988,        -30.0090,        -29.9969,        -30.0008,        -30.2758,        -29.9992
         336,        2.791667,        -30.0090,        -29.9926,        -30.0007,        -29.9917,        -30.0006,        -29.9957,        -30.0119,        -29.9993
         337,        2.800000,        -30.0413,        -29.9648,        -29.9888,        -29.9967,        -30.0038,        -30.0060,        -29.9435,        -30.0016
         338,        2.808333,        -30.0326,        -30.0408,        -30.0102,        -30.0170,        -29.9943,        -29.9954,        -29.9499,        -29.9979
         339,        2.816667,        -29.9561,        -30.0016,        -30.0015,        -29.9864,        -30.0046,        -30.0020,        -30.1611,        -30.0018
         340,        2.825000,        -29.9553,        -29.9978,        -29.9966,        -30.0069,        -29.9971,        -30.0024,        -30.1993,        -29.9993
         341,        2.833333,        -30.0092,        -29.9918,        -30.0009,        -29.9964,        -29.9997,        -29.9953,        -29.8788,        -29.9989
         342,        2.841667,        -30.0426,        -29.9716,        -29.9898,        -29.9966,        -30.0042,        -30.0062,        -29.9760,        -30.0017
         343,        2.850000,        -30.0266,        -30.0434,        -30.0109,        -30.0170,        -29.9940,        -29.9952,        -29.9270,        -29.9979
         344,        2.858333,        -29.9614,        -30.0010,        -30.0023,        -29.9846,        -30.0047,        -30.0019,        -30.3254,        -30.0016
         345,        2.866667,        -29.9593,        -29.9877,        -29.9948,        -30.0064,        -29.9976,        -30.0014,        -30.1741,        -29.9995
         346,        2.875000,        -30.0289,        -29.9942,        -30.0018,        -29.9977,        -29.9996,        -29.9955,        -29.7479,        -29.9987
         347,        2.883333,        -30.0104,        -29.9803,        -29.9925,        -29.9940,        -30.0044,        -30.0067,        -29.8620,        -30.0017
         348,        2.891667,        -30.0029,        -30.0433,        -30.0101,        -30.0169,        -29.9943,        -29.9954,        -29.7208,        -29.9980
         349,        2.900000,        -29.9548,        -30.0031,        -30.0021,        -29.9837,        -30.0033,        -30.0013,        -30.4034,        -30.0013
         350,        2.908333,        -29.9735,        -29.9740,        -29.9920,        -30.0031,        -29.9990,        -30.0041,        -30.2090,        -29.9999
         351,        2.916667,        -30.0385,        -29.9971,        -30.0025,        -30.0011,        -29.9982,        -29.9954,        -29.7326,        -29.9986
         352,        2.925000,        -30.0124,        -29.9851,        -29.9935,        -29.9940,        -30.0053,        -30.0061,        -29.8397,        -30.0021
         353,        2.933333,        -29.9981,        -30.0424,        -30.0098,        -30.0174,        -29.9948,        -29.9969,        -29.7619,        -29.9979
         354,        2.941667,        -29.9435,        -29.9996,        -30.0023,        -29.9837,        -30.0036,        -30.0002,        -30.3000,        -30.0009
         355,        2.950000,        -29.9709,        -29.9681,        -29.9905,        -30.0025,        -29.9995,        -30.0038,        -30.1142,        -30.0003
         356,        2.958333,        -30.0358,        -30.0015,        -30.0039,        -30.0045,        -29.9980,        -29.9948,        -29.6729,        -29.9984
         357,        2.966667,        -30.0163,        -29.9910,        -29.9950,        -29.9924,        -30.0050,        -30.0056,        -29.8037,        -30.0019
         358,        2.975000,        -29.9641,        -30.0412,        -30.0088,        -30.0163,        -29.9937,        -29.9970,        -30.0575,        -29.9979
         359,        2.983333,        -29.9339,        -29.9987,        -30.0016,        -29.9850,        -30.0033,        -29.9982,        -30.2047,        -30.0011
         360,        2.991667,        -29.9653,        -29.9612,        -29.9893,        -30.0014,        -30.0002,        -30.0038,        -29.9877,        -30.0007
         361,        3.000000,        -30.0446,        -30.0089,        -30.0048,        -30.0058,        -29.9974,        -29.9947,        -29.5773,        -29.9984
         362,        3.008333,        -30.0352,        -29.9922,        -29.9966,        -29.9916,        -30.0049,        -30.0054,        -29.7449,        -30.0019
         363,        3.016667,        -29.9661,        -30.0341,        -30.0079,        -30.0167,        -29.9943,        -29.9986,        -30.2424,        -29.9985
         364,        3.025000,        -29.9601,        -29.9980,        -30.0018,        -29.9860,        -30.0027,        -29.9993,        -30.2314,        -30.0005
         365,        3.033333,        -29.9990,        -29.9583,        -29.9885,        -29.9998,        -30.0013,        -30.0042,        -29.9634,        -30.0005
         366,        3.041667,        -30.0417,        -30.0147,        -30.0060,        -30.0088,        -29.9964,        -29.9946,        -29.6242,        -29.9980
         367,        3.050000,        -30.0263,        -29.9951,        -29.9978,        -29.9907,        -30.0052,        -30.0042,        -29.8818,        -30.0021
         368,        3.058333,        -29.9492,        -30.0315,        -30.0066,        -30.0135,        -29.9941,        -29.9987,        -30.1889,        -29.9986
         369,        3.066667,        -29.9390,        -29.9966,        -30.0006,        -29.9864,        -30.0023,        -29.9982,        -30.2149,        -30.0000
         370,        3.075000,        -29.9957,        -29.9550,        -29.9874,        -30.0018,        -30.0019,        -30.0041,        -29.9387,        -30.0009
         371,        3.083333,        -30.0607,        -30.0219,        -30.0074,        -30.0099,        -29.9961,        -29.9939,        -29.6985,        -29.9977
         372,        3.091667,        -30.0004,        -29.9987,        -30.0001,        -29.9894,        -30.0050,        -30.0035,        -30.2011,        -30.0019
         373,        3.100000,        -29.9463,        -30.0266,        -30.0046,        -30.0113,        -29.9949,        -29.9991,        -30.1298,        -29.9986
         374,        3.108333,        -29.9616,        -29.9955,        -30.0008,        -29.9877,        -30.0017,        -29.9976,        -30.1078,        -30.0000
         375,        3.116667,        -29.9877,        -29.9530,        -29.9872,        -29.9981,        -30.0028,        -30.0056,        -29.7991,        -30.0013
         376,        3.125000,        -30.0658,        -30.0259,        -30.0080,        -30.0138,        -29.9956,        -29.9950,        -29.7152,        -29.9978
         377,        3.133333,        -30.0042,        -29.9998,        -30.0014,        -29.9883,        -30.0047,        -30.0035,        -30.3999,        -30.0023
         378,        3.141667,        -29.9377,        -30.0147,        -30.0020,        -30.0103,        -29.9963,        -29.9999,        -30.2000,        -29.9989
         379,        3.150000,        -29.9721,        -29.9925,        -30.0007,        -29.9886,        -30.0011,        -29.9953,        -30.0604,        -29.9994
         380,        3.158333,        -30.0137,        -29.9584,        -29.9878,        -29.9969,        -30.0028,        -30.0054,        -29.7639,        -30.0015
         381,        3.166667,        -30.0534,        -30.0334,        -30.0095,        -30.0153,        -29.9951,        -29.9958,        -29.7531,        -29.9979
         382,        3.175000,        -29.9845,        -29.9969,        -30.0016,        -29.9869,        -30.0048,        -30.0024,        -30.2745,        -30.0019
         383,        3.183333,        -29.9473,        -30.0084,        -30.0002,        -30.0105,        -29.9957,        -30.0008,        -30.2804,        -29.9991
         384,        3.191667,        -29.9889,        -29.9916,        -30.0003,        -29.9920,        -30.0007,        -29.9962,        -30.0338,        -29.9997
         385,        3.200000,        -30.0406,        -29.9652,        -29.9888,        -29.9968,        -30.0043,        -30.0058,        -29.8925,        -30.0017
         386,        3.208333,        -30.0430,        -30.0406,        -30.0095,        -30.0144,        -29.9948,        -29.9950,        -29.9085,        -29.9981
         387,        3.216667,        -29.9673,        -30.0017,        -30.0020,        -29.9858,        -30.0047,        -30.0031,        -30.1538,        -30.0016
         388,        3.225000,        -29.9507,        -29.9983,        -29.9974,        -30.0073,        -29.9971,        -30.0020,        -30.2287,        -29.9995
         389,        3.233333,        -30.0164,        -29.9931,        -30.0013,        -29.9938,        -30.0003,        -29.9964,        -29.9328,        -29.9991
         390,        3.241667,        -30.0430,        -29.9702,        -29.9898,        -29.9954,        -30.0044,        -30.0056,        -29.9974,        -30.0019
         391,        3.250000,        -30.0237,        -30.0417,        -30.0108,        -30.0161,        -29.9944,        -29.9947,        -29.9618,        -29.9979
         392,        3.258333,        -29.9728,        -30.0033,        -30.0025,        -29.9851,        -30.0043,        -30.0008,        -30.2714,        -30.0016
         393,        3.266667,        -29.9543,        -29.9904,        -29.9950,        -30.0057,        -29.9975,        -30.0016,        -30.1727,        -29.9999
         394,        3.275000,        -30.0225,        -29.9946,        -30.0016,        -29.9970,        -29.9998,        -29.9954,        -29.7811,        -29.9992
         395,        3.283333,        -30.0517,        -29.9764,        -29.9912,        -29.9965,        -30.0048,        -30.0052,        -29.8970,        -30.0020
         396,        3.291667,        -30.0153,        -30.0437,        -30.0109,        -30.0162,        -29.9942,        -29.9968,        -29.7792,        -29.9975
         397,        3.300000,        -29.9642,        -30.0020,        -30.0018,        -29.9845,        -30.0038,        -30.0010,        -30.4083,        -30.0012
         398,        3.308333,        -29.9598,        -29.9824,        -29.9935,        -30.0057,        -29.9985,        -30.0029,        -30.1980,        -29.9999
         399,        3.316667,        -30.0278,        -29.9986,        -30.0026,        -30.0000,        -29.9993,        -29.9944,        -29.7277,        -29.9986
         400,        3.325000,        -30.0225,        -29.9841,        -29.9933,        -29.9926,        -30.0049,        -30.0066,        -29.8337,        -30.0018
         401,        3.333333,        -29.9886,        -30.0437,        -30.0094,        -30.0170,        -29.9934,        -29.9954,        -29.7136,        -29.9979
         402,        3.341667,        -29.9475,        -30.0018,        -30.0023,        -29.9860,        -30.0037,        -30.0002,        -30.3434,        -30.0012
         403,        3.350000,        -29.9765,        -29.9723,        -29.9910,        -30.0026,        -29.9998,        -30.0030,        -30.1694,        -30.0001
         404,        3.358333,        -30.0377,        -30.0005,        -30.0031,        -30.0023,        -29.9984,        -29.9951,        -29.7103,        -29.9983
         405,        3.366667,        -30.0299,        -29.9869,        -29.9942,        -29.9942,        -30.0047,        -30.0054,        -29.8228,        -30.0019
         406,        3.375000,        -29.9702,        -30.0400,        -30.0096,        -30.0164,        -29.9935,        -29.9976,        -29.9508,        -29.9980
         407,        3.383333,        -29.9441,        -29.9995,        -30.0025,        -29.9853,        -30.0031,        -29.9997,        -30.2178,        -30.0010
         408,        3.391667,        -29.9683,        -29.9637,        -29.9899,        -30.0007,        -30.0005,        -30.0051,        -30.0158,        -30.0003
         409,        3.400000,        -30.0345,        -30.0059,        -30.0043,        -30.0050,        -29.9972,        -29.9942,        -29.6006,        -29.9983
         410,        3.408333,        -30.0201,        -29.9904,        -29.9957,        -29.9921,        -30.0053,        -30.0055,        -29.7445,        -30.0022
         411,        3.416667,        -29.9799,        -30.0388,        -30.0090,        -30.0156,        -29.9944,        -29.9974,        -30.2121,        -29.9984
         412,        3.425000,        -29.9385,        -30.0016,        -30.0010,        -29.9842,        -30.0028,        -29.9987,        -30.2153,        -30.0008
         413,        3.433333,        -29.9750,        -29.9576,        -29.9888,        -30.0005,        -30.0004,        -30.0037,        -29.9689,        -30.0009
         414,        3.441667,        -30.0431,        -30.0124,        -30.0054,        -30.0069,        -29.9966,        -29.9938,        -29.5811,        -29.9980
         415,        3.450000,        -30.0206,        -29.9948,        -29.9975,        -29.9918,        -30.0056,        -30.0052,        -29.8164,        -30.0022
         416,        3.458333,        -29.9539,        -30.0351,        -30.0074,        -30.0146,        -29.9940,        -29.9983,        -30.2237,        -29.9984
         417,        3.466667,        -29.9544,        -29.9979,        -30.0016,        -29.9858,        -30.0028,        -29.9981,        -30.2315,        -30.0005
         418,        3.475000,        -29.9795,        -29.9553,        -29.9876,        -30.0000,        -30.0012,        -30.0042,        -29.9539,        -30.0009
         419,        3.483333,        -30.0580,        -30.0195,        -30.0067,        -30.0100,        -29.9960,        -29.9938,        -29.6821,        -29.9981
         420,        3.491667,        -30.0235,        -29.9957,        -29.9988,        -29.9907,        -30.0052,        -30.0048,        -30.0925,        -30.0024
         421,        3.500000,        -29.9378,        -30.0258,        -30.0051,        -30.0120,        -29.9945,        -29.9996,        -30.1332,        -29.9987
         422,        3.508333,        -29.9504,        -29.9943,        -30.0004,        -29.9887,        -30.0018,        -29.9974,        -30.1474,        -30.0002
