"OutphaseC4_020 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_020.tcf]","Time (h)","Q 2 [OutphaseC4_020]","Q 3 [OutphaseC4_020]","Q 4 [OutphaseC4_020]","Q 5 [OutphaseC4_020]","Q 6 [OutphaseC4_020]","Q 7 [OutphaseC4_020]","Q 1 [OutphaseC4_020]","Q  8 [OutphaseC4_020]"
         210,        1.741667,        -89.9996,        -90.0002,        -90.0017,        -89.9360,        -90.0003,        -90.0003,        -89.9993,        -90.0003
         211,        1.750000,        -89.9999,        -90.0001,        -89.9989,        -89.9368,        -89.9999,        -90.0001,        -90.0005,        -89.9996
         212,        1.758333,        -90.0005,        -90.0000,        -90.0017,        -89.9367,        -89.9999,        -89.9995,        -89.9997,        -89.9999
         213,        1.766667,        -89.9998,        -90.0000,        -89.9988,        -89.9378,        -89.9997,        -89.9998,        -90.0011,        -89.9995
         214,        1.775000,        -89.9999,        -89.9997,        -90.0012,        -89.9369,        -89.9999,        -89.9989,        -89.9993,        -90.0002
         215,        1.783333,        -90.0005,        -90.0001,        -89.9986,        -89.9362,        -89.9998,        -89.9996,        -89.9994,        -90.0003
         216,        1.791667,        -90.0001,        -90.0005,        -90.0014,        -89.9349,        -90.0000,        -90.0006,        -89.9999,        -90.0000
         217,        1.800000,        -89.9996,        -90.0001,        -89.9994,        -89.9367,        -90.0000,        -90.0011,        -89.9990,        -90.0005
         218,        1.808333,        -90.0004,        -90.0004,        -90.0017,        -89.9368,        -89.9999,        -89.9997,        -89.9995,        -89.9995
         219,        1.816667,        -90.0003,        -90.0016,        -89.9995,        -89.9373,        -89.9999,        -89.9997,        -90.0005,        -90.0000
         220,        1.825000,        -89.9997,        -89.9999,        -90.0011,        -89.9372,        -89.9998,        -90.0003,        -90.0000,        -90.0000
         221,        1.833333,        -90.0002,        -90.0014,        -90.0000,        -89.9369,        -90.0001,        -90.0007,        -90.0007,        -90.0001
         222,        1.841667,        -89.9999,        -90.0005,        -90.0011,        -89.9381,        -90.0000,        -90.0002,        -90.0002,        -90.0005
         223,        1.850000,        -90.0001,        -90.0005,        -89.9995,        -89.9367,        -90.0002,        -90.0001,        -89.9989,        -89.9997
         224,        1.858333,        -90.0003,        -90.0000,        -90.0014,        -89.9362,        -89.9994,        -90.0007,        -90.0012,        -90.0004
         225,        1.866667,        -89.9995,        -89.9992,        -89.9989,        -89.9369,        -89.9997,        -90.0001,        -89.9993,        -90.0003
         226,        1.875000,        -89.9995,        -90.0004,        -90.0015,        -89.9355,        -90.0001,        -90.0007,        -90.0008,        -89.9999
         227,        1.883333,        -90.0000,        -90.0014,        -89.9986,        -89.9366,        -90.0002,        -89.9999,        -89.9999,        -90.0005
         228,        1.891667,        -89.9994,        -90.0013,        -90.0012,        -89.9362,        -90.0006,        -90.0006,        -90.0005,        -90.0003
         229,        1.900000,        -90.0001,        -90.0010,        -89.9995,        -89.9349,        -90.0000,        -89.9997,        -89.9999,        -90.0001
         230,        1.908333,        -90.0004,        -90.0005,        -90.0022,        -89.9386,        -90.0003,        -90.0005,        -89.9994,        -90.0004
         231,        1.916667,        -89.9994,        -90.0004,        -89.9986,        -89.9372,        -90.0000,        -90.0003,        -90.0008,        -90.0004
         232,        1.925000,        -89.9995,        -89.9993,        -90.0016,        -89.9377,        -90.0004,        -90.0000,        -89.9998,        -89.9999
         233,        1.933333,        -90.0004,        -90.0008,        -89.9980,        -89.9361,        -90.0003,        -90.0003,        -89.9988,        -90.0001
         234,        1.941667,        -90.0006,        -90.0010,        -90.0008,        -89.9364,        -89.9996,        -90.0003,        -89.9998,        -90.0000
         235,        1.950000,        -89.9996,        -89.9991,        -89.9981,        -89.9354,        -89.9997,        -89.9997,        -90.0000,        -90.0001
         236,        1.958333,        -90.0003,        -89.9999,        -90.0013,        -89.9368,        -90.0004,        -90.0002,        -90.0013,        -90.0000
         237,        1.966667,        -90.0000,        -90.0000,        -89.9982,        -89.9361,        -90.0000,        -90.0011,        -89.9993,        -89.9997
         238,        1.975000,        -89.9999,        -89.9992,        -90.0010,        -89.9367,        -89.9998,        -89.9992,        -90.0011,        -90.0001
         239,        1.983333,        -90.0002,        -89.9982,        -89.9984,        -89.9371,        -90.0000,        -90.0002,        -89.9998,        -90.0000
         240,        1.991667,        -89.9996,        -90.0009,        -90.0019,        -89.9379,        -89.9995,        -90.0000,        -90.0006,        -89.9995
         241,        2.000000,        -89.9997,        -90.0001,        -89.9986,        -89.9363,        -89.9998,        -89.9995,        -89.9995,        -90.0002
         242,        2.008333,        -90.0004,        -90.0005,        -90.0005,        -89.9372,        -90.0001,        -89.9998,        -89.9988,        -89.9999
         243,        2.016667,        -89.9998,        -90.0001,        -89.9986,        -89.9353,        -90.0000,        -89.9999,        -90.0006,        -90.0000
         244,        2.025000,        -89.9997,        -89.9991,        -90.0007,        -89.9369,        -90.0001,        -89.9994,        -89.9998,        -90.0002
         245,        2.033333,        -90.0001,        -89.9996,        -89.9981,        -89.9372,        -89.9998,        -90.0001,        -90.0000,        -89.9994
         246,        2.041667,        -90.0002,        -90.0002,        -90.0009,        -89.9370,        -90.0000,        -89.9992,        -90.0008,        -89.9999
         247,        2.050000,        -90.0001,        -90.0005,        -89.9978,        -89.9362,        -89.9998,        -89.9995,        -90.0006,        -90.0003
         248,        2.058333,        -90.0003,        -90.0004,        -90.0016,        -89.9378,        -90.0004,        -90.0008,        -90.0006,        -90.0001
         249,        2.066667,        -89.9998,        -90.0002,        -89.9974,        -89.9370,        -90.0000,        -89.9990,        -89.9994,        -90.0003
         250,        2.075000,        -89.9995,        -89.9998,        -90.0005,        -89.9373,        -89.9999,        -89.9998,        -89.9996,        -89.9997
         251,        2.083333,        -90.0002,        -90.0007,        -89.9974,        -89.9355,        -89.9999,        -89.9987,        -89.9999,        -90.0004
         252,        2.091667,        -90.0001,        -90.0008,        -90.0013,        -89.9364,        -90.0001,        -90.0000,        -89.9995,        -90.0005
         253,        2.100000,        -90.0001,        -89.9991,        -89.9977,        -89.9354,        -89.9995,        -89.9998,        -90.0010,        -89.9996
         254,        2.108333,        -90.0000,        -90.0001,        -90.0003,        -89.9368,        -90.0000,        -90.0003,        -89.9989,        -89.9996
         255,        2.116667,        -89.9997,        -90.0002,        -89.9977,        -89.9377,        -89.9998,        -90.0003,        -89.9999,        -89.9996
         256,        2.125000,        -90.0004,        -90.0004,        -90.0011,        -89.9360,        -89.9995,        -90.0000,        -90.0008,        -89.9997
         257,        2.133333,        -90.0004,        -90.0003,        -89.9981,        -89.9367,        -90.0005,        -90.0001,        -89.9992,        -90.0001
         258,        2.141667,        -90.0000,        -89.9999,        -90.0008,        -89.9367,        -90.0000,        -89.9988,        -90.0009,        -90.0003
         259,        2.150000,        -89.9995,        -90.0001,        -89.9976,        -89.9376,        -89.9999,        -90.0006,        -90.0006,        -89.9996
         260,        2.158333,        -90.0004,        -89.9998,        -90.0011,        -89.9366,        -90.0001,        -89.9999,        -90.0001,        -90.0005
         261,        2.166667,        -89.9995,        -90.0004,        -89.9971,        -89.9363,        -89.9997,        -90.0005,        -90.0011,        -90.0002
         262,        2.175000,        -90.0000,        -89.9984,        -90.0009,        -89.9368,        -90.0006,        -90.0005,        -90.0011,        -90.0000
         263,        2.183333,        -90.0003,        -90.0007,        -89.9974,        -89.9366,        -90.0001,        -90.0000,        -90.0014,        -90.0005
         264,        2.191667,        -90.0000,        -90.0002,        -90.0006,        -89.9373,        -90.0005,        -90.0000,        -89.9991,        -90.0005
         265,        2.200000,        -89.9994,        -90.0003,        -89.9971,        -89.9370,        -90.0004,        -89.9999,        -89.9993,        -89.9998
         266,        2.208333,        -90.0005,        -90.0000,        -90.0012,        -89.9389,        -90.0000,        -89.9999,        -90.0004,        -89.9996
         267,        2.216667,        -90.0000,        -90.0004,        -89.9972,        -89.9376,        -89.9998,        -90.0001,        -90.0010,        -89.9995
         268,        2.225000,        -89.9993,        -90.0003,        -90.0004,        -89.9369,        -89.9999,        -90.0005,        -89.9998,        -89.9999
         269,        2.233333,        -89.9997,        -90.0007,        -89.9972,        -89.9369,        -89.9998,        -90.0005,        -90.0001,        -90.0000
         270,        2.241667,        -89.9994,        -90.0003,        -90.0005,        -89.9368,        -90.0002,        -89.9997,        -89.9995,        -90.0000
         271,        2.250000,        -89.9995,        -89.9990,        -89.9973,        -89.9372,        -90.0001,        -90.0005,        -90.0001,        -89.9995
         272,        2.258333,        -90.0001,        -89.9994,        -90.0007,        -89.9376,        -90.0001,        -90.0006,        -90.0006,        -89.9997
         273,        2.266667,        -89.9997,        -90.0000,        -89.9972,        -89.9375,        -90.0000,        -90.0005,        -90.0006,        -90.0001
         274,        2.275000,        -89.9994,        -90.0008,        -90.0005,        -89.9361,        -90.0001,        -89.9991,        -89.9988,        -90.0002
         275,        2.283333,        -90.0003,        -90.0005,        -89.9973,        -89.9354,        -90.0004,        -89.9994,        -89.9996,        -89.9998
         276,        2.291667,        -90.0004,        -90.0006,        -90.0003,        -89.9369,        -90.0001,        -89.9995,        -90.0000,        -90.0002
         277,        2.300000,        -89.9998,        -89.9999,        -89.9971,        -89.9366,        -89.9998,        -89.9995,        -90.0002,        -89.9998
         278,        2.308333,        -89.9996,        -89.9983,        -90.0001,        -89.9374,        -90.0005,        -89.9999,        -89.9997,        -89.9998
         279,        2.316667,        -90.0004,        -90.0005,        -89.9974,        -89.9360,        -89.9997,        -89.9994,        -89.9985,        -90.0001
         280,        2.325000,        -89.9996,        -90.0008,        -90.0000,        -89.9362,        -90.0001,        -89.9997,        -90.0001,        -90.0000
         281,        2.333333,        -89.9998,        -89.9992,        -89.9976,        -89.9369,        -90.0004,        -90.0005,        -90.0007,        -90.0001
         282,        2.341667,        -90.0001,        -90.0001,        -90.0005,        -89.9352,        -89.9998,        -90.0006,        -89.9985,        -90.0003
         283,        2.350000,        -89.9998,        -90.0003,        -89.9972,        -89.9373,        -89.9995,        -90.0005,        -90.0006,        -90.0000
         284,        2.358333,        -89.9998,        -90.0011,        -90.0006,        -89.9356,        -89.9999,        -90.0001,        -89.9995,        -89.9999
         285,        2.366667,        -89.9999,        -90.0002,        -89.9972,        -89.9365,        -90.0004,        -89.9998,        -90.0007,        -90.0002
         286,        2.375000,        -90.0000,        -90.0005,        -90.0004,        -89.9359,        -90.0002,        -90.0006,        -90.0003,        -89.9997
         287,        2.383333,        -90.0001,        -90.0000,        -89.9973,        -89.9369,        -89.9997,        -89.9999,        -89.9992,        -90.0000
         288,        2.391667,        -90.0001,        -89.9997,        -90.0006,        -89.9352,        -90.0003,        -90.0003,        -90.0001,        -89.9998
         289,        2.400000,        -89.9993,        -89.9992,        -89.9974,        -89.9345,        -90.0000,        -90.0003,        -89.9994,        -90.0003
         290,        2.408333,        -90.0000,        -89.9986,        -90.0008,        -89.9368,        -90.0001,        -90.0003,        -89.9984,        -89.9996
         291,        2.416667,        -90.0002,        -90.0013,        -89.9981,        -89.9360,        -90.0005,        -89.9994,        -90.0002,        -89.9999
         292,        2.425000,        -89.9999,        -89.9991,        -90.0005,        -89.9364,        -90.0001,        -90.0001,        -90.0008,        -89.9998
         293,        2.433333,        -90.0002,        -90.0005,        -89.9976,        -89.9374,        -90.0002,        -89.9999,        -90.0006,        -90.0006
         294,        2.441667,        -90.0001,        -90.0005,        -90.0005,        -89.9376,        -90.0005,        -89.9998,        -90.0013,        -89.9998
         295,        2.450000,        -89.9998,        -90.0000,        -89.9974,        -89.9364,        -90.0002,        -89.9999,        -90.0004,        -89.9999
         296,        2.458333,        -89.9999,        -89.9996,        -90.0003,        -89.9371,        -89.9998,        -90.0000,        -89.9998,        -90.0001
         297,        2.466667,        -89.9999,        -90.0009,        -89.9977,        -89.9380,        -89.9999,        -89.9993,        -90.0010,        -89.9999
         298,        2.475000,        -89.9994,        -89.9993,        -90.0002,        -89.9368,        -89.9999,        -89.9990,        -90.0001,        -90.0000
         299,        2.483333,        -90.0005,        -90.0001,        -89.9974,        -89.9366,        -90.0000,        -90.0007,        -89.9991,        -90.0001
         300,        2.491667,        -90.0003,        -90.0010,        -90.0004,        -89.9377,        -89.9997,        -90.0000,        -89.9990,        -89.9996
         301,        2.500000,        -90.0001,        -90.0003,        -89.9975,        -89.9362,        -89.9998,        -90.0000,        -90.0000,        -89.9998
         302,        2.508333,        -90.0002,        -90.0014,        -90.0005,        -89.9371,        -90.0009,        -89.9997,        -89.9985,        -89.9999
         303,        2.516667,        -89.9999,        -89.9991,        -89.9970,        -89.9368,        -90.0000,        -90.0004,        -90.0016,        -90.0003
         304,        2.525000,        -89.9994,        -90.0001,        -90.0011,        -89.9368,        -90.0000,        -89.9998,        -90.0019,        -90.0000
         305,        2.533333,        -89.9996,        -89.9998,        -89.9971,        -89.9374,        -89.9996,        -89.9997,        -89.9990,        -89.9999
         306,        2.541667,        -90.0001,        -90.0003,        -90.0007,        -89.9363,        -90.0001,        -89.9991,        -89.9999,        -89.9997
         307,        2.550000,        -90.0000,        -90.0011,        -89.9971,        -89.9365,        -89.9993,        -90.0005,        -90.0001,        -89.9994
         308,        2.558333,        -90.0001,        -90.0009,        -90.0010,        -89.9358,        -89.9997,        -90.0005,        -90.0023,        -90.0005
         309,        2.566667,        -90.0002,        -90.0006,        -89.9980,        -89.9356,        -89.9998,        -89.9999,        -90.0011,        -90.0000
         310,        2.575000,        -89.9996,        -90.0001,        -90.0001,        -89.9375,        -89.9997,        -89.9999,        -89.9994,        -89.9998
         311,        2.583333,        -89.9995,        -90.0005,        -89.9976,        -89.9364,        -89.9994,        -89.9998,        -90.0005,        -89.9998
         312,        2.591667,        -90.0008,        -89.9997,        -90.0003,        -89.9369,        -90.0006,        -89.9997,        -89.9998,        -89.9997
         313,        2.600000,        -90.0001,        -89.9991,        -89.9972,        -89.9370,        -90.0003,        -90.0006,        -90.0016,        -89.9998
         314,        2.608333,        -89.9996,        -90.0000,        -89.9998,        -89.9361,        -90.0004,        -89.9999,        -90.0002,        -90.0001
         315,        2.616667,        -90.0003,        -89.9994,        -89.9980,        -89.9359,        -90.0001,        -90.0002,        -89.9995,        -90.0000
         316,        2.625000,        -89.9997,        -90.0003,        -90.0007,        -89.9364,        -90.0002,        -90.0006,        -90.0005,        -89.9997
         317,        2.633333,        -90.0002,        -90.0006,        -89.9983,        -89.9373,        -90.0002,        -90.0000,        -89.9995,        -89.9998
         318,        2.641667,        -90.0002,        -89.9995,        -90.0001,        -89.9367,        -90.0007,        -90.0002,        -90.0005,        -89.9996
         319,        2.650000,        -89.9997,        -90.0000,        -89.9977,        -89.9357,        -90.0001,        -90.0006,        -89.9994,        -89.9999
         320,        2.658333,        -89.9998,        -89.9993,        -89.9998,        -89.9372,        -90.0002,        -90.0003,        -89.9995,        -89.9998
         321,        2.666667,        -89.9999,        -90.0000,        -89.9981,        -89.9366,        -89.9999,        -90.0007,        -89.9984,        -90.0004
         322,        2.675000,        -89.9999,        -90.0005,        -90.0012,        -89.9364,        -90.0002,        -90.0001,        -90.0000,        -90.0000
         323,        2.683333,        -90.0001,        -90.0006,        -89.9989,        -89.9382,        -90.0006,        -90.0002,        -90.0014,        -89.9994
         324,        2.691667,        -89.9999,        -90.0003,        -90.0004,        -89.9370,        -90.0000,        -90.0002,        -90.0008,        -90.0005
         325,        2.700000,        -90.0003,        -90.0008,        -89.9984,        -89.9351,        -90.0001,        -89.9998,        -90.0001,        -89.9994
         326,        2.708333,        -90.0001,        -89.9999,        -89.9995,        -89.9375,        -90.0002,        -89.9996,        -90.0003,        -90.0001
         327,        2.716667,        -90.0000,        -90.0007,        -89.9989,        -89.9363,        -89.9997,        -90.0000,        -89.9998,        -89.9996
         328,        2.725000,        -90.0003,        -90.0000,        -90.0008,        -89.9358,        -90.0004,        -90.0004,        -89.9998,        -90.0002
         329,        2.733333,        -89.9999,        -89.9994,        -89.9985,        -89.9349,        -89.9997,        -89.9997,        -89.9988,        -89.9999
         330,        2.741667,        -89.9996,        -90.0009,        -90.0013,        -89.9374,        -90.0001,        -89.9991,        -89.9999,        -90.0004
         331,        2.750000,        -90.0004,        -90.0005,        -89.9994,        -89.9363,        -90.0002,        -89.9998,        -90.0002,        -89.9999
         332,        2.758333,        -90.0000,        -90.0007,        -90.0001,        -89.9373,        -90.0000,        -90.0001,        -90.0000,        -90.0000
         333,        2.766667,        -90.0000,        -89.9991,        -89.9985,        -89.9365,        -90.0002,        -89.9994,        -90.0022,        -89.9994
         334,        2.775000,        -90.0000,        -90.0009,        -90.0011,        -89.9361,        -90.0001,        -90.0005,        -90.0000,        -89.9993
         335,        2.783333,        -89.9997,        -90.0003,        -89.9983,        -89.9366,        -89.9995,        -90.0001,        -90.0004,        -90.0002
         336,        2.791667,        -90.0004,        -90.0001,        -90.0011,        -89.9364,        -89.9998,        -89.9998,        -90.0017,        -89.9999
         337,        2.800000,        -90.0000,        -89.9992,        -89.9992,        -89.9356,        -90.0005,        -89.9999,        -90.0004,        -90.0001
         338,        2.808333,        -89.9997,        -89.9995,        -90.0007,        -89.9355,        -89.9998,        -90.0000,        -90.0006,        -89.9995
         339,        2.816667,        -90.0004,        -89.9994,        -89.9984,        -89.9357,        -89.9996,        -90.0001,        -90.0002,        -89.9998
         340,        2.825000,        -90.0005,        -90.0005,        -90.0006,        -89.9376,        -90.0001,        -90.0003,        -90.0008,        -90.0000
         341,        2.833333,        -89.9998,        -90.0004,        -89.9979,        -89.9384,        -90.0001,        -89.9998,        -89.9989,        -89.9997
         342,        2.841667,        -90.0004,        -89.9998,        -90.0004,        -89.9370,        -90.0001,        -90.0002,        -90.0006,        -89.9998
         343,        2.850000,        -89.9996,        -89.9996,        -89.9989,        -89.9368,        -90.0003,        -89.9997,        -90.0012,        -89.9996
         344,        2.858333,        -89.9998,        -90.0005,        -90.0006,        -89.9362,        -90.0005,        -89.9995,        -90.0013,        -90.0001
         345,        2.866667,        -90.0006,        -89.9998,        -89.9995,        -89.9365,        -90.0000,        -90.0009,        -89.9994,        -90.0005
         346,        2.875000,        -90.0002,        -89.9993,        -90.0004,        -89.9365,        -90.0001,        -90.0002,        -89.9980,        -90.0000
         347,        2.883333,        -89.9998,        -89.9996,        -89.9995,        -89.9379,        -90.0002,        -90.0000,        -89.9991,        -89.9995
         348,        2.891667,        -90.0000,        -89.9999,        -90.0006,        -89.9373,        -90.0001,        -90.0001,        -90.0006,        -89.9996
         349,        2.900000,        -89.9998,        -89.9997,        -89.9987,        -89.9353,        -90.0002,        -90.0000,        -90.0000,        -90.0003
         350,        2.908333,        -89.9995,        -90.0001,        -90.0004,        -89.9366,        -90.0007,        -90.0003,        -89.9994,        -90.0005
         351,        2.916667,        -90.0003,        -89.9993,        -89.9988,        -89.9361,        -89.9996,        -89.9997,        -90.0017,        -89.9995
         352,        2.925000,        -89.9995,        -89.9995,        -90.0000,        -89.9378,        -90.0004,        -89.9995,        -90.0016,        -89.9998
         353,        2.933333,        -89.9995,        -90.0000,        -89.9991,        -89.9369,        -89.9999,        -90.0001,        -89.9997,        -90.0000
         354,        2.941667,        -90.0005,        -89.9998,        -90.0006,        -89.9356,        -90.0001,        -90.0002,        -90.0004,        -89.9999
         355,        2.950000,        -90.0004,        -89.9997,        -89.9992,        -89.9376,        -89.9999,        -89.9994,        -89.9998,        -89.9994
         356,        2.958333,        -89.9997,        -89.9990,        -90.0013,        -89.9358,        -89.9997,        -89.9998,        -89.9997,        -90.0005
         357,        2.966667,        -90.0003,        -89.9994,        -89.9994,        -89.9392,        -90.0002,        -89.9992,        -90.0005,        -90.0000
         358,        2.975000,        -89.9999,        -90.0002,        -90.0008,        -89.9371,        -89.9998,        -90.0003,        -90.0001,        -90.0000
         359,        2.983333,        -90.0002,        -89.9992,        -89.9990,        -89.9362,        -89.9995,        -89.9991,        -90.0003,        -90.0003
         360,        2.991667,        -90.0005,        -90.0002,        -90.0011,        -89.9374,        -89.9998,        -89.9998,        -89.9994,        -90.0007
         361,        3.000000,        -89.9995,        -89.9994,        -89.9990,        -89.9361,        -89.9998,        -90.0000,        -89.9995,        -90.0001
         362,        3.008333,        -89.9998,        -89.9997,        -90.0010,        -89.9350,        -89.9997,        -90.0006,        -90.0013,        -90.0002
         363,        3.016667,        -90.0005,        -89.9996,        -89.9995,        -89.9364,        -90.0008,        -90.0002,        -90.0000,        -89.9999
         364,        3.025000,        -90.0000,        -90.0000,        -90.0006,        -89.9371,        -90.0004,        -90.0000,        -90.0005,        -89.9999
         365,        3.033333,        -89.9999,        -89.9999,        -89.9984,        -89.9355,        -89.9998,        -90.0007,        -90.0003,        -90.0003
         366,        3.041667,        -90.0003,        -89.9992,        -90.0007,        -89.9363,        -89.9999,        -89.9998,        -89.9994,        -89.9997
         367,        3.050000,        -89.9999,        -90.0003,        -89.9987,        -89.9362,        -90.0000,        -89.9997,        -89.9995,        -90.0005
         368,        3.058333,        -89.9996,        -89.9994,        -90.0007,        -89.9364,        -90.0002,        -90.0002,        -89.9998,        -90.0003
         369,        3.066667,        -90.0005,        -90.0003,        -89.9994,        -89.9369,        -90.0008,        -89.9993,        -89.9990,        -90.0000
         370,        3.075000,        -89.9999,        -90.0010,        -90.0006,        -89.9358,        -89.9998,        -90.0000,        -89.9997,        -89.9996
         371,        3.083333,        -90.0000,        -89.9999,        -89.9990,        -89.9359,        -90.0004,        -90.0007,        -90.0005,        -90.0001
         372,        3.091667,        -90.0005,        -90.0000,        -90.0002,        -89.9355,        -89.9998,        -89.9998,        -89.9999,        -89.9998
         373,        3.100000,        -90.0001,        -89.9994,        -89.9992,        -89.9362,        -90.0004,        -90.0006,        -89.9993,        -89.9995
         374,        3.108333,        -89.9997,        -89.9999,        -90.0006,        -89.9361,        -89.9999,        -90.0004,        -89.9999,        -89.9998
         375,        3.116667,        -90.0005,        -90.0001,        -89.9990,        -89.9347,        -89.9998,        -90.0007,        -89.9986,        -89.9998
         376,        3.125000,        -90.0000,        -90.0006,        -90.0004,        -89.9363,        -89.9998,        -90.0004,        -89.9997,        -89.9999
         377,        3.133333,        -89.9992,        -90.0003,        -89.9995,        -89.9370,        -90.0007,        -89.9999,        -90.0011,        -90.0002
         378,        3.141667,        -89.9999,        -90.0001,        -90.0012,        -89.9366,        -89.9998,        -90.0004,        -90.0001,        -89.9998
         379,        3.150000,        -90.0004,        -89.9999,        -89.9992,        -89.9370,        -90.0000,        -90.0001,        -90.0008,        -90.0002
         380,        3.158333,        -89.9998,        -90.0002,        -90.0006,        -89.9359,        -90.0000,        -90.0001,        -89.9995,        -89.9997
         381,        3.166667,        -89.9995,        -89.9993,        -89.9998,        -89.9362,        -89.9997,        -90.0003,        -89.9994,        -89.9999
         382,        3.175000,        -90.0001,        -90.0004,        -90.0013,        -89.9363,        -90.0003,        -90.0000,        -89.9968,        -90.0000
         383,        3.183333,        -89.9995,        -90.0004,        -90.0003,        -89.9365,        -89.9997,        -90.0005,        -89.9972,        -90.0003
         384,        3.191667,        -89.9995,        -89.9998,        -90.0012,        -89.9369,        -90.0005,        -90.0000,        -90.0007,        -89.9999
         385,        3.200000,        -90.0004,        -89.9990,        -89.9989,        -89.9360,        -89.9999,        -90.0007,        -89.9999,        -89.9999
         386,        3.208333,        -89.9999,        -89.9999,        -90.0011,        -89.9372,        -90.0000,        -89.9997,        -90.0001,        -90.0002
         387,        3.216667,        -89.9992,        -90.0006,        -89.9993,        -89.9363,        -89.9998,        -90.0000,        -89.9995,        -90.0001
         388,        3.225000,        -90.0004,        -90.0001,        -90.0008,        -89.9367,        -89.9999,        -89.9999,        -90.0018,        -89.9998
         389,        3.233333,        -89.9999,        -89.9988,        -89.9994,        -89.9364,        -89.9998,        -89.9992,        -90.0002,        -90.0002
         390,        3.241667,        -90.0001,        -90.0001,        -90.0009,        -89.9375,        -90.0004,        -90.0008,        -89.9998,        -89.9996
         391,        3.250000,        -89.9999,        -90.0008,        -90.0003,        -89.9363,        -89.9995,        -90.0000,        -90.0015,        -89.9999
         392,        3.258333,        -89.9994,        -89.9995,        -90.0007,        -89.9371,        -89.9999,        -90.0000,        -90.0002,        -90.0000
         393,        3.266667,        -89.9997,        -89.9997,        -90.0004,        -89.9366,        -89.9996,        -90.0003,        -90.0005,        -89.9994
         394,        3.275000,        -89.9995,        -90.0010,        -90.0013,        -89.9368,        -89.9999,        -89.9998,        -90.0006,        -90.0000
         395,        3.283333,        -89.9997,        -89.9990,        -90.0006,        -89.9352,        -90.0003,        -90.0000,        -89.9991,        -89.9998
         396,        3.291667,        -89.9995,        -89.9993,        -90.0014,        -89.9376,        -90.0003,        -90.0001,        -89.9982,        -89.9996
         397,        3.300000,        -90.0003,        -89.9994,        -90.0011,        -89.9369,        -89.9998,        -89.9998,        -90.0012,        -89.9995
         398,        3.308333,        -89.9995,        -90.0003,        -90.0009,        -89.9366,        -90.0004,        -90.0004,        -90.0003,        -90.0001
         399,        3.316667,        -90.0001,        -90.0007,        -90.0006,        -89.9374,        -90.0005,        -90.0003,        -89.9999,        -90.0001
         400,        3.325000,        -90.0005,        -90.0014,        -90.0013,        -89.9355,        -89.9997,        -90.0004,        -90.0001,        -90.0002
         401,        3.333333,        -90.0001,        -89.9996,        -90.0005,        -89.9362,        -90.0001,        -90.0002,        -90.0007,        -90.0002
         402,        3.341667,        -89.9998,        -89.9999,        -90.0010,        -89.9372,        -89.9998,        -89.9993,        -90.0013,        -90.0000
         403,        3.350000,        -90.0003,        -90.0005,        -90.0017,        -89.9345,        -90.0000,        -90.0001,        -90.0001,        -90.0000
         404,        3.358333,        -89.9999,        -90.0003,        -90.0016,        -89.9359,        -89.9999,        -90.0006,        -90.0011,        -89.9998
         405,        3.366667,        -90.0000,        -90.0000,        -90.0007,        -89.9361,        -89.9998,        -90.0004,        -89.9997,        -89.9999
         406,        3.375000,        -90.0002,        -90.0006,        -90.0015,        -89.9366,        -89.9996,        -90.0006,        -90.0003,        -90.0001
         407,        3.383333,        -89.9994,        -89.9992,        -90.0001,        -89.9376,        -89.9994,        -89.9994,        -90.0001,        -89.9996
         408,        3.391667,        -90.0002,        -89.9998,        -90.0008,        -89.9377,        -90.0005,        -89.9998,        -90.0003,        -90.0000
         409,        3.400000,        -90.0004,        -89.9998,        -90.0007,        -89.9362,        -90.0003,        -89.9999,        -90.0000,        -90.0000
         410,        3.408333,        -90.0003,        -90.0005,        -90.0006,        -89.9355,        -90.0002,        -90.0001,        -90.0004,        -90.0000
         411,        3.416667,        -89.9996,        -90.0000,        -90.0007,        -89.9370,        -89.9998,        -89.9995,        -90.0012,        -90.0001
         412,        3.425000,        -90.0002,        -89.9996,        -90.0011,        -89.9364,        -90.0002,        -90.0001,        -89.9990,        -89.9997
         413,        3.433333,        -90.0000,        -90.0003,        -90.0010,        -89.9364,        -90.0006,        -89.9996,        -89.9998,        -90.0000
         414,        3.441667,        -90.0000,        -90.0000,        -90.0015,        -89.9370,        -89.9995,        -89.9996,        -90.0002,        -90.0002
         415,        3.450000,        -90.0002,        -90.0002,        -90.0005,        -89.9366,        -89.9996,        -89.9991,        -90.0005,        -90.0000
         416,        3.458333,        -89.9999,        -89.9993,        -90.0006,        -89.9378,        -90.0005,        -89.9993,        -89.9993,        -90.0000
         417,        3.466667,        -89.9995,        -89.9985,        -90.0010,        -89.9358,        -90.0002,        -90.0002,        -89.9996,        -89.9998
         418,        3.475000,        -90.0005,        -89.9994,        -90.0010,        -89.9365,        -89.9993,        -89.9998,        -90.0001,        -90.0001
         419,        3.483333,        -89.9996,        -90.0006,        -90.0008,        -89.9352,        -90.0003,        -90.0000,        -90.0003,        -89.9998
         420,        3.491667,        -89.9998,        -89.9994,        -90.0013,        -89.9372,        -89.9996,        -90.0001,        -90.0018,        -89.9999
         421,        3.500000,        -90.0001,        -90.0005,        -90.0007,        -89.9357,        -90.0000,        -89.9999,        -90.0004,        -90.0003
