"InphaseC4_007 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_007.tcf]","Time (h)","V 2 [InphaseC4_007]","V 3 [InphaseC4_007]","V 4 [InphaseC4_007]","V 5 [InphaseC4_007]","V 6 [InphaseC4_007]","V 7 [InphaseC4_007]","V 8 [InphaseC4_007]","V 9 [InphaseC4_007]","V 10 [InphaseC4_007]","V 11 [InphaseC4_007]","V 12 [InphaseC4_007]","V 13 [InphaseC4_007]","V 14 [InphaseC4_007]","V 15 [InphaseC4_007]","V 16 [InphaseC4_007]","V  1 [InphaseC4_007]"
         151,        1.250000,          0.6302,          0.1397,          0.5454,          1.5009,          0.6348,          0.0445,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4393,          1.0604
         152,        1.258333,          0.6301,          0.1396,          0.5454,          1.5008,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0604
         153,        1.266667,          0.6302,          0.1396,          0.5454,          1.5009,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9960,          0.4390,          0.4394,          1.0604
         154,        1.275000,          0.6302,          0.1396,          0.5454,          1.5009,          0.6349,          0.0445,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0604
         155,        1.283333,          0.6302,          0.1397,          0.5454,          1.5008,          0.6349,          0.0444,          0.4526,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9960,          0.4389,          0.4393,          1.0604
         156,        1.291667,          0.6302,          0.1396,          0.5454,          1.5008,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4389,          0.4393,          1.0603
         157,        1.300000,          0.6301,          0.1396,          0.5454,          1.5009,          0.6349,          0.0445,          0.4527,          1.1371,          0.0934,          0.2529,          0.7432,          1.3142,          0.9960,          0.4390,          0.4393,          1.0604
         158,        1.308333,          0.6302,          0.1397,          0.5454,          1.5008,          0.6349,          0.0444,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3142,          0.9960,          0.4389,          0.4393,          1.0604
         159,        1.316667,          0.6302,          0.1397,          0.5455,          1.5009,          0.6348,          0.0445,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4393,          1.0604
         160,        1.325000,          0.6302,          0.1396,          0.5454,          1.5009,          0.6349,          0.0446,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9961,          0.4390,          0.4394,          1.0604
         161,        1.333333,          0.6302,          0.1396,          0.5454,          1.5008,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4394,          1.0603
         162,        1.341667,          0.6302,          0.1397,          0.5454,          1.5008,          0.6349,          0.0445,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4393,          1.0604
         163,        1.350000,          0.6302,          0.1395,          0.5455,          1.5008,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2529,          0.7432,          1.3141,          0.9960,          0.4389,          0.4393,          1.0604
         164,        1.358333,          0.6301,          0.1397,          0.5454,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9961,          0.4390,          0.4394,          1.0603
         165,        1.366667,          0.6302,          0.1396,          0.5454,          1.5008,          0.6348,          0.0444,          0.4528,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0604
         166,        1.375000,          0.6302,          0.1396,          0.5454,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2529,          0.7432,          1.3141,          0.9960,          0.4389,          0.4393,          1.0604
         167,        1.383333,          0.6302,          0.1397,          0.5454,          1.5008,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4394,          1.0604
         168,        1.391667,          0.6302,          0.1397,          0.5455,          1.5009,          0.6348,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9961,          0.4390,          0.4394,          1.0603
         169,        1.400000,          0.6301,          0.1396,          0.5455,          1.5009,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4394,          1.0603
         170,        1.408333,          0.6302,          0.1396,          0.5454,          1.5008,          0.6349,          0.0444,          0.4527,          1.1371,          0.0936,          0.2530,          0.7432,          1.3141,          0.9960,          0.4389,          0.4393,          1.0604
         171,        1.416667,          0.6302,          0.1397,          0.5454,          1.5009,          0.6348,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0604
         172,        1.425000,          0.6302,          0.1395,          0.5454,          1.5009,          0.6349,          0.0444,          0.4527,          1.1372,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0604
         173,        1.433333,          0.6302,          0.1396,          0.5454,          1.5009,          0.6349,          0.0445,          0.4528,          1.1371,          0.0935,          0.2529,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0604
         174,        1.441667,          0.6302,          0.1396,          0.5455,          1.5009,          0.6349,          0.0445,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0604
         175,        1.450000,          0.6302,          0.1396,          0.5454,          1.5008,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2529,          0.7432,          1.3141,          0.9961,          0.4390,          0.4392,          1.0604
         176,        1.458333,          0.6301,          0.1396,          0.5455,          1.5009,          0.6348,          0.0444,          0.4528,          1.1371,          0.0934,          0.2530,          0.7431,          1.3141,          0.9961,          0.4390,          0.4394,          1.0604
         177,        1.466667,          0.6302,          0.1397,          0.5455,          1.5008,          0.6348,          0.0444,          0.4527,          1.1372,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4393,          1.0604
         178,        1.475000,          0.6302,          0.1397,          0.5454,          1.5008,          0.6349,          0.0446,          0.4528,          1.1371,          0.0934,          0.2529,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0603
         179,        1.483333,          0.6302,          0.1396,          0.5454,          1.5009,          0.6349,          0.0446,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4394,          1.0603
         180,        1.491667,          0.6302,          0.1397,          0.5455,          1.5009,          0.6348,          0.0445,          0.4528,          1.1371,          0.0934,          0.2530,          0.7431,          1.3141,          0.9961,          0.4390,          0.4393,          1.0604
         181,        1.500000,          0.6302,          0.1397,          0.5454,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4394,          1.0604
         182,        1.508333,          0.6302,          0.1397,          0.5456,          1.5008,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9961,          0.4390,          0.4393,          1.0604
         183,        1.516667,          0.6302,          0.1397,          0.5455,          1.5009,          0.6349,          0.0445,          0.4526,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0604
         184,        1.525000,          0.6302,          0.1397,          0.5454,          1.5009,          0.6349,          0.0446,          0.4527,          1.1371,          0.0935,          0.2531,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0604
         185,        1.533333,          0.6302,          0.1397,          0.5454,          1.5008,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9960,          0.4390,          0.4393,          1.0604
         186,        1.541667,          0.6302,          0.1397,          0.5455,          1.5008,          0.6349,          0.0445,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3142,          0.9960,          0.4390,          0.4394,          1.0604
         187,        1.550000,          0.6302,          0.1397,          0.5454,          1.5009,          0.6349,          0.0446,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4394,          1.0604
         188,        1.558333,          0.6302,          0.1396,          0.5454,          1.5008,          0.6349,          0.0445,          0.4527,          1.1372,          0.0934,          0.2530,          0.7432,          1.3142,          0.9961,          0.4390,          0.4393,          1.0604
         189,        1.566667,          0.6302,          0.1396,          0.5454,          1.5008,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2529,          0.7432,          1.3141,          0.9961,          0.4389,          0.4393,          1.0604
         190,        1.575000,          0.6302,          0.1397,          0.5454,          1.5009,          0.6348,          0.0446,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4394,          1.0603
         191,        1.583333,          0.6301,          0.1396,          0.5455,          1.5009,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4394,          1.0604
         192,        1.591667,          0.6302,          0.1396,          0.5455,          1.5008,          0.6349,          0.0444,          0.4527,          1.1371,          0.0936,          0.2530,          0.7432,          1.3141,          0.9960,          0.4389,          0.4393,          1.0604
         193,        1.600000,          0.6302,          0.1397,          0.5454,          1.5008,          0.6349,          0.0445,          0.4528,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4392,          1.0603
         194,        1.608333,          0.6302,          0.1396,          0.5455,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4393,          1.0604
         195,        1.616667,          0.6302,          0.1397,          0.5454,          1.5008,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4393,          1.0604
         196,        1.625000,          0.6301,          0.1397,          0.5454,          1.5008,          0.6349,          0.0444,          0.4527,          1.1372,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4394,          1.0604
         197,        1.633333,          0.6302,          0.1396,          0.5455,          1.5008,          0.6349,          0.0445,          0.4528,          1.1371,          0.0935,          0.2530,          0.7431,          1.3141,          0.9961,          0.4390,          0.4393,          1.0604
         198,        1.641667,          0.6302,          0.1397,          0.5455,          1.5009,          0.6349,          0.0445,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0605
         199,        1.650000,          0.6302,          0.1397,          0.5454,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3142,          0.9961,          0.4390,          0.4393,          1.0605
         200,        1.658333,          0.6302,          0.1396,          0.5454,          1.5009,          0.6349,          0.0444,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0605
         201,        1.666667,          0.6302,          0.1397,          0.5455,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0936,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0605
         202,        1.675000,          0.6302,          0.1396,          0.5454,          1.5009,          0.6349,          0.0445,          0.4528,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0604
         203,        1.683333,          0.6302,          0.1396,          0.5455,          1.5009,          0.6349,          0.0445,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4393,          1.0605
         204,        1.691667,          0.6302,          0.1396,          0.5454,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0604
         205,        1.700000,          0.6301,          0.1397,          0.5454,          1.5009,          0.6348,          0.0443,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0605
         206,        1.708333,          0.6301,          0.1396,          0.5454,          1.5008,          0.6349,          0.0445,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0604
         207,        1.716667,          0.6302,          0.1396,          0.5454,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0604
         208,        1.725000,          0.6302,          0.1396,          0.5455,          1.5008,          0.6348,          0.0443,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0604
         209,        1.733333,          0.6302,          0.1397,          0.5454,          1.5009,          0.6348,          0.0444,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9960,          0.4389,          0.4393,          1.0605
         210,        1.741667,          0.6301,          0.1397,          0.5454,          1.5009,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7433,          1.3142,          0.9960,          0.4389,          0.4393,          1.0605
         211,        1.750000,          0.6301,          0.1396,          0.5455,          1.5009,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4393,          1.0605
         212,        1.758333,          0.6302,          0.1397,          0.5454,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9960,          0.4390,          0.4393,          1.0605
         213,        1.766667,          0.6302,          0.1396,          0.5455,          1.5009,          0.6348,          0.0445,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4394,          1.0604
         214,        1.775000,          0.6302,          0.1396,          0.5455,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9961,          0.4390,          0.4393,          1.0605
         215,        1.783333,          0.6302,          0.1397,          0.5455,          1.5009,          0.6348,          0.0446,          0.4526,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0604
         216,        1.791667,          0.6302,          0.1396,          0.5454,          1.5009,          0.6349,          0.0446,          0.4527,          1.1372,          0.0935,          0.2530,          0.7432,          1.3142,          0.9960,          0.4390,          0.4392,          1.0605
         217,        1.800000,          0.6301,          0.1397,          0.5454,          1.5009,          0.6349,          0.0444,          0.4528,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0604
         218,        1.808333,          0.6301,          0.1397,          0.5455,          1.5009,          0.6348,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9961,          0.4389,          0.4394,          1.0605
         219,        1.816667,          0.6301,          0.1397,          0.5454,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0934,          0.2529,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0604
         220,        1.825000,          0.6302,          0.1397,          0.5455,          1.5009,          0.6349,          0.0445,          0.4528,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9960,          0.4389,          0.4394,          1.0605
         221,        1.833333,          0.6302,          0.1396,          0.5455,          1.5008,          0.6349,          0.0444,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9961,          0.4390,          0.4393,          1.0604
         222,        1.841667,          0.6301,          0.1396,          0.5455,          1.5008,          0.6348,          0.0444,          0.4528,          1.1371,          0.0934,          0.2530,          0.7432,          1.3142,          0.9960,          0.4390,          0.4393,          1.0604
         223,        1.850000,          0.6301,          0.1397,          0.5454,          1.5009,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4389,          0.4393,          1.0604
         224,        1.858333,          0.6301,          0.1396,          0.5454,          1.5008,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0604
         225,        1.866667,          0.6301,          0.1396,          0.5455,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0936,          0.2530,          0.7431,          1.3141,          0.9961,          0.4390,          0.4394,          1.0605
         226,        1.875000,          0.6301,          0.1397,          0.5454,          1.5009,          0.6349,          0.0444,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0605
         227,        1.883333,          0.6301,          0.1397,          0.5454,          1.5009,          0.6348,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4394,          1.0604
         228,        1.891667,          0.6302,          0.1397,          0.5455,          1.5008,          0.6349,          0.0444,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0605
         229,        1.900000,          0.6301,          0.1396,          0.5454,          1.5009,          0.6349,          0.0444,          0.4527,          1.1372,          0.0934,          0.2530,          0.7432,          1.3142,          0.9961,          0.4390,          0.4393,          1.0605
         230,        1.908333,          0.6301,          0.1396,          0.5455,          1.5008,          0.6349,          0.0445,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9960,          0.4389,          0.4393,          1.0605
         231,        1.916667,          0.6301,          0.1397,          0.5455,          1.5008,          0.6349,          0.0445,          0.4527,          1.1371,          0.0934,          0.2529,          0.7432,          1.3142,          0.9960,          0.4389,          0.4394,          1.0604
         232,        1.925000,          0.6302,          0.1397,          0.5455,          1.5008,          0.6349,          0.0443,          0.4528,          1.1372,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4393,          1.0605
         233,        1.933333,          0.6301,          0.1396,          0.5455,          1.5009,          0.6349,          0.0445,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4394,          1.0605
         234,        1.941667,          0.6301,          0.1396,          0.5455,          1.5009,          0.6349,          0.0445,          0.4528,          1.1371,          0.0934,          0.2530,          0.7433,          1.3142,          0.9960,          0.4390,          0.4393,          1.0605
         235,        1.950000,          0.6302,          0.1397,          0.5454,          1.5009,          0.6348,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0604
         236,        1.958333,          0.6302,          0.1395,          0.5454,          1.5008,          0.6348,          0.0445,          0.4528,          1.1371,          0.0934,          0.2529,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0605
         237,        1.966667,          0.6301,          0.1397,          0.5454,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0605
         238,        1.975000,          0.6301,          0.1396,          0.5455,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9960,          0.4389,          0.4393,          1.0605
         239,        1.983333,          0.6301,          0.1396,          0.5454,          1.5009,          0.6349,          0.0446,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0605
         240,        1.991667,          0.6302,          0.1396,          0.5455,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9960,          0.4389,          0.4394,          1.0605
         241,        2.000000,          0.6302,          0.1397,          0.5455,          1.5009,          0.6349,          0.0445,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9960,          0.4390,          0.4394,          1.0604
         242,        2.008333,          0.6302,          0.1396,          0.5455,          1.5008,          0.6348,          0.0444,          0.4527,          1.1371,          0.0935,          0.2529,          0.7432,          1.3141,          0.9961,          0.4389,          0.4394,          1.0605
         243,        2.016667,          0.6302,          0.1395,          0.5454,          1.5008,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4394,          1.0605
         244,        2.025000,          0.6301,          0.1397,          0.5454,          1.5008,          0.6348,          0.0444,          0.4527,          1.1371,          0.0936,          0.2530,          0.7432,          1.3141,          0.9960,          0.4389,          0.4393,          1.0605
         245,        2.033333,          0.6301,          0.1397,          0.5454,          1.5008,          0.6348,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9961,          0.4390,          0.4394,          1.0605
         246,        2.041667,          0.6302,          0.1397,          0.5455,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0605
         247,        2.050000,          0.6301,          0.1396,          0.5453,          1.5008,          0.6349,          0.0446,          0.4528,          1.1371,          0.0935,          0.2529,          0.7432,          1.3142,          0.9960,          0.4390,          0.4393,          1.0605
         248,        2.058333,          0.6302,          0.1396,          0.5455,          1.5009,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9961,          0.4390,          0.4393,          1.0605
         249,        2.066667,          0.6301,          0.1396,          0.5454,          1.5008,          0.6349,          0.0444,          0.4527,          1.1372,          0.0935,          0.2530,          0.7432,          1.3142,          0.9960,          0.4390,          0.4394,          1.0605
         250,        2.075000,          0.6301,          0.1397,          0.5454,          1.5009,          0.6349,          0.0446,          0.4528,          1.1372,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4394,          1.0604
         251,        2.083333,          0.6301,          0.1397,          0.5455,          1.5009,          0.6349,          0.0444,          0.4527,          1.1372,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0605
         252,        2.091667,          0.6302,          0.1397,          0.5454,          1.5009,          0.6349,          0.0445,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9960,          0.4389,          0.4393,          1.0604
         253,        2.100000,          0.6301,          0.1396,          0.5455,          1.5008,          0.6348,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4393,          1.0604
         254,        2.108333,          0.6302,          0.1397,          0.5455,          1.5008,          0.6349,          0.0445,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4394,          1.0605
         255,        2.116667,          0.6302,          0.1397,          0.5455,          1.5008,          0.6349,          0.0446,          0.4527,          1.1372,          0.0936,          0.2530,          0.7431,          1.3141,          0.9961,          0.4390,          0.4392,          1.0605
         256,        2.125000,          0.6301,          0.1397,          0.5454,          1.5008,          0.6349,          0.0444,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0604
         257,        2.133333,          0.6302,          0.1397,          0.5454,          1.5009,          0.6348,          0.0445,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9961,          0.4390,          0.4393,          1.0605
         258,        2.141667,          0.6302,          0.1397,          0.5455,          1.5009,          0.6349,          0.0446,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4392,          1.0605
         259,        2.150000,          0.6301,          0.1397,          0.5454,          1.5008,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4393,          1.0604
         260,        2.158333,          0.6301,          0.1396,          0.5453,          1.5009,          0.6349,          0.0445,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4394,          1.0604
         261,        2.166667,          0.6301,          0.1396,          0.5455,          1.5009,          0.6349,          0.0444,          0.4527,          1.1372,          0.0936,          0.2529,          0.7432,          1.3142,          0.9961,          0.4390,          0.4393,          1.0605
         262,        2.175000,          0.6301,          0.1396,          0.5455,          1.5008,          0.6349,          0.0446,          0.4528,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0605
         263,        2.183333,          0.6301,          0.1396,          0.5454,          1.5008,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7431,          1.3141,          0.9961,          0.4390,          0.4393,          1.0605
         264,        2.191667,          0.6302,          0.1397,          0.5454,          1.5009,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0604
         265,        2.200000,          0.6302,          0.1396,          0.5454,          1.5009,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4394,          1.0605
         266,        2.208333,          0.6301,          0.1397,          0.5454,          1.5009,          0.6349,          0.0444,          0.4528,          1.1371,          0.0935,          0.2530,          0.7433,          1.3142,          0.9961,          0.4390,          0.4393,          1.0604
         267,        2.216667,          0.6302,          0.1397,          0.5454,          1.5009,          0.6349,          0.0444,          0.4528,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0605
         268,        2.225000,          0.6301,          0.1397,          0.5454,          1.5008,          0.6349,          0.0445,          0.4528,          1.1371,          0.0934,          0.2530,          0.7432,          1.3142,          0.9961,          0.4390,          0.4393,          1.0605
         269,        2.233333,          0.6301,          0.1396,          0.5455,          1.5009,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9961,          0.4390,          0.4394,          1.0604
         270,        2.241667,          0.6301,          0.1396,          0.5455,          1.5008,          0.6349,          0.0444,          0.4528,          1.1371,          0.0935,          0.2529,          0.7432,          1.3142,          0.9960,          0.4390,          0.4393,          1.0604
         271,        2.250000,          0.6301,          0.1397,          0.5454,          1.5009,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0604
         272,        2.258333,          0.6302,          0.1396,          0.5454,          1.5008,          0.6348,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9961,          0.4389,          0.4393,          1.0604
         273,        2.266667,          0.6302,          0.1397,          0.5454,          1.5008,          0.6349,          0.0444,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0605
         274,        2.275000,          0.6302,          0.1397,          0.5454,          1.5008,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3142,          0.9961,          0.4390,          0.4393,          1.0605
         275,        2.283333,          0.6302,          0.1397,          0.5454,          1.5009,          0.6348,          0.0444,          0.4527,          1.1371,          0.0935,          0.2531,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0604
         276,        2.291667,          0.6301,          0.1397,          0.5455,          1.5009,          0.6348,          0.0446,          0.4527,          1.1371,          0.0936,          0.2530,          0.7432,          1.3141,          0.9961,          0.4390,          0.4393,          1.0605
         277,        2.300000,          0.6301,          0.1396,          0.5455,          1.5009,          0.6349,          0.0446,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4394,          1.0604
         278,        2.308333,          0.6301,          0.1396,          0.5454,          1.5009,          0.6348,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9961,          0.4389,          0.4393,          1.0605
         279,        2.316667,          0.6302,          0.1396,          0.5454,          1.5009,          0.6349,          0.0446,          0.4527,          1.1371,          0.0934,          0.2530,          0.7432,          1.3142,          0.9961,          0.4390,          0.4393,          1.0605
         280,        2.325000,          0.6302,          0.1396,          0.5454,          1.5009,          0.6349,          0.0445,          0.4527,          1.1371,          0.0935,          0.2530,          0.7432,          1.3141,          0.9960,          0.4390,          0.4393,          1.0604
