"VanillaC4_019 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_019.tcf]","Time (h)","V 2 [VanillaC4_019]","V 3 [VanillaC4_019]","V 4 [VanillaC4_019]","V 5 [VanillaC4_019]","V 6 [VanillaC4_019]","V 7 [VanillaC4_019]","V 8 [VanillaC4_019]","V 9 [VanillaC4_019]","V 10 [VanillaC4_019]","V 11 [VanillaC4_019]","V 12 [VanillaC4_019]","V 13 [VanillaC4_019]","V 14 [VanillaC4_019]","V 15 [VanillaC4_019]","V 16 [VanillaC4_019]","V  1 [VanillaC4_019]"
         152,        1.258333,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0402,          1.8707,          2.0190,          2.1886,          2.1387,          2.0672,          2.1008
         153,        1.266667,          2.1603,          1.9413,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0157,          2.0407,          1.8700,          2.0191,          2.1885,          2.1369,          2.0673,          2.1009
         154,        1.275000,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0158,          2.0402,          1.8701,          2.0191,          2.1876,          2.1371,          2.0675,          2.1010
         155,        1.283333,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0157,          2.0402,          1.8700,          2.0189,          2.1880,          2.1372,          2.0675,          2.1009
         156,        1.291667,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8699,          2.0189,          2.1878,          2.1373,          2.0677,          2.1009
         157,        1.300000,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0677,          2.1009
         158,        1.308333,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9246,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0677,          2.1009
         159,        1.316667,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0189,          2.1879,          2.1373,          2.0678,          2.1009
         160,        1.325000,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8699,          2.0191,          2.1880,          2.1373,          2.0678,          2.1009
         161,        1.333333,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0191,          2.1879,          2.1374,          2.0678,          2.1009
         162,        1.341667,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1009
         163,        1.350000,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1880,          2.1373,          2.0678,          2.1009
         164,        1.358333,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1009
         165,        1.366667,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1009
         166,        1.375000,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1880,          2.1373,          2.0678,          2.1009
         167,        1.383333,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1880,          2.1373,          2.0678,          2.1009
         168,        1.391667,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9571,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1009
         169,        1.400000,          2.1604,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1009
         170,        1.408333,          2.1604,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1880,          2.1373,          2.0678,          2.1010
         171,        1.416667,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1009
         172,        1.425000,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9571,          1.9890,          2.0156,          2.0401,          1.8700,          2.0191,          2.1880,          2.1373,          2.0678,          2.1009
         173,        1.433333,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1009
         174,        1.441667,          2.1604,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1880,          2.1373,          2.0677,          2.1010
         175,        1.450000,          2.1604,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0191,          2.1879,          2.1373,          2.0678,          2.1009
         176,        1.458333,          2.1603,          1.9413,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1009
         177,        1.466667,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1009
         178,        1.475000,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0677,          2.1009
         179,        1.483333,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9571,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0677,          2.1009
         180,        1.491667,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1009
         181,        1.500000,          2.1604,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1010
         182,        1.508333,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0677,          2.1009
         183,        1.516667,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1009
         184,        1.525000,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0677,          2.1009
         185,        1.533333,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9571,          1.9890,          2.0156,          2.0401,          1.8700,          2.0189,          2.1879,          2.1374,          2.0677,          2.1009
         186,        1.541667,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0191,          2.1879,          2.1374,          2.0678,          2.1009
         187,        1.550000,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1009
         188,        1.558333,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9571,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1009
         189,        1.566667,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1009
         190,        1.575000,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1009
         191,        1.583333,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1880,          2.1373,          2.0678,          2.1009
         192,        1.591667,          2.1603,          1.9413,          2.1769,          2.1702,          2.2055,          1.9245,          1.9571,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1880,          2.1373,          2.0678,          2.1009
         193,        1.600000,          2.1603,          1.9412,          2.1770,          2.1701,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8699,          2.0190,          2.1880,          2.1373,          2.0678,          2.1009
         194,        1.608333,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1373,          2.0677,          2.1010
         195,        1.616667,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1009
         196,        1.625000,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1374,          2.0678,          2.1010
         197,        1.633333,          2.1604,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8699,          2.0190,          2.1878,          2.1374,          2.0678,          2.1009
         198,        1.641667,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1009
         199,        1.650000,          2.1603,          1.9413,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1374,          2.0678,          2.1009
         200,        1.658333,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1374,          2.0678,          2.1009
         201,        1.666667,          2.1604,          1.9413,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8699,          2.0190,          2.1879,          2.1374,          2.0678,          2.1009
         202,        1.675000,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1880,          2.1374,          2.0678,          2.1009
         203,        1.683333,          2.1604,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1374,          2.0677,          2.1009
         204,        1.691667,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1009
         205,        1.700000,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1374,          2.0678,          2.1009
         206,        1.708333,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8699,          2.0190,          2.1880,          2.1374,          2.0677,          2.1010
         207,        1.716667,          2.1603,          1.9413,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1880,          2.1375,          2.0678,          2.1009
         208,        1.725000,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1374,          2.0678,          2.1009
         209,        1.733333,          2.1604,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1009
         210,        1.741667,          2.1604,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9571,          1.9890,          2.0156,          2.0401,          1.8699,          2.0190,          2.1878,          2.1374,          2.0678,          2.1009
         211,        1.750000,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1376,          2.0678,          2.1009
         212,        1.758333,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1880,          2.1373,          2.0678,          2.1009
         213,        1.766667,          2.1603,          1.9412,          2.1770,          2.1701,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0189,          2.1878,          2.1374,          2.0678,          2.1009
         214,        1.775000,          2.1604,          1.9412,          2.1770,          2.1702,          2.2055,          1.9246,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0189,          2.1879,          2.1373,          2.0678,          2.1009
         215,        1.783333,          2.1604,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1009
         216,        1.791667,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1877,          2.1374,          2.0678,          2.1010
         217,        1.800000,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1877,          2.1374,          2.0678,          2.1009
         218,        1.808333,          2.1604,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8699,          2.0189,          2.1877,          2.1373,          2.0678,          2.1009
         219,        1.816667,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8699,          2.0190,          2.1878,          2.1376,          2.0678,          2.1009
         220,        1.825000,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9571,          1.9891,          2.0156,          2.0401,          1.8699,          2.0189,          2.1876,          2.1376,          2.0678,          2.1009
         221,        1.833333,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9571,          1.9890,          2.0156,          2.0401,          1.8699,          2.0190,          2.1867,          2.1362,          2.0680,          2.1009
         222,        1.841667,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9571,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1876,          2.1415,          2.0882,          2.1009
         223,        1.850000,          2.1603,          1.9413,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0196,          2.1880,          2.1859,          2.0691,          2.1009
         224,        1.858333,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8705,          2.0205,          2.1926,          2.1379,          2.0765,          2.1010
         225,        1.866667,          2.1603,          1.9413,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0402,          1.8711,          2.0210,          2.1891,          2.1376,          2.0667,          2.1010
         226,        1.875000,          2.1604,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0403,          1.8707,          2.0194,          2.1880,          2.1372,          2.0673,          2.1009
         227,        1.883333,          2.1604,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0157,          2.0405,          1.8702,          2.0193,          2.1879,          2.1370,          2.0674,          2.1009
         228,        1.891667,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0158,          2.0402,          1.8701,          2.0190,          2.1879,          2.1372,          2.0675,          2.1010
         229,        1.900000,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0157,          2.0401,          1.8699,          2.0190,          2.1880,          2.1372,          2.0676,          2.1009
         230,        1.908333,          2.1604,          1.9412,          2.1770,          2.1702,          2.2055,          1.9246,          1.9572,          1.9891,          2.0157,          2.0401,          1.8699,          2.0190,          2.1879,          2.1372,          2.0677,          2.1009
         231,        1.916667,          2.1603,          1.9413,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1372,          2.0677,          2.1009
         232,        1.925000,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8699,          2.0190,          2.1879,          2.1373,          2.0677,          2.1009
         233,        1.933333,          2.1603,          1.9413,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0677,          2.1009
         234,        1.941667,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8699,          2.0190,          2.1880,          2.1373,          2.0678,          2.1009
         235,        1.950000,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0189,          2.1879,          2.1372,          2.0677,          2.1009
         236,        1.958333,          2.1603,          1.9413,          2.1770,          2.1702,          2.2055,          1.9246,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1880,          2.1373,          2.0678,          2.1009
         237,        1.966667,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9571,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1009
         238,        1.975000,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1009
         239,        1.983333,          2.1603,          1.9413,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1010
         240,        1.991667,          2.1604,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0191,          2.1879,          2.1373,          2.0678,          2.1009
         241,        2.000000,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9571,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1009
         242,        2.008333,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1010
         243,        2.016667,          2.1604,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0191,          2.1879,          2.1373,          2.0677,          2.1009
         244,        2.025000,          2.1603,          1.9412,          2.1770,          2.1701,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0191,          2.1879,          2.1373,          2.0677,          2.1010
         245,        2.033333,          2.1603,          1.9413,          2.1770,          2.1702,          2.2055,          1.9246,          1.9572,          1.9890,          2.0156,          2.0400,          1.8699,          2.0190,          2.1880,          2.1373,          2.0678,          2.1009
         246,        2.041667,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8699,          2.0190,          2.1879,          2.1373,          2.0677,          2.1009
         247,        2.050000,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9571,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1009
         248,        2.058333,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1009
         249,        2.066667,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0191,          2.1880,          2.1373,          2.0677,          2.1010
         250,        2.075000,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0155,          2.0401,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1010
         251,        2.083333,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1372,          2.0678,          2.1010
         252,        2.091667,          2.1604,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9571,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1374,          2.0678,          2.1010
         253,        2.100000,          2.1604,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1009
         254,        2.108333,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1880,          2.1373,          2.0678,          2.1009
         255,        2.116667,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1009
         256,        2.125000,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1009
         257,        2.133333,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9246,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0677,          2.1009
         258,        2.141667,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1009
         259,        2.150000,          2.1604,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1009
         260,        2.158333,          2.1604,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1009
         261,        2.166667,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0677,          2.1009
         262,        2.175000,          2.1603,          1.9413,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1009
         263,        2.183333,          2.1603,          1.9413,          2.1769,          2.1702,          2.2055,          1.9245,          1.9571,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1009
         264,        2.191667,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1880,          2.1374,          2.0678,          2.1009
         265,        2.200000,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9571,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1009
         266,        2.208333,          2.1603,          1.9413,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1010
         267,        2.216667,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8699,          2.0190,          2.1878,          2.1374,          2.0678,          2.1009
         268,        2.225000,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1009
         269,        2.233333,          2.1604,          1.9413,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0401,          1.8699,          2.0190,          2.1880,          2.1372,          2.0677,          2.1009
         270,        2.241667,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9246,          1.9572,          1.9890,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1009
         271,        2.250000,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1009
         272,        2.258333,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1009
         273,        2.266667,          2.1604,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1372,          2.0678,          2.1009
         274,        2.275000,          2.1604,          1.9413,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1009
         275,        2.283333,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9246,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1373,          2.0678,          2.1009
         276,        2.291667,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1373,          2.0678,          2.1009
         277,        2.300000,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1009
         278,        2.308333,          2.1603,          1.9413,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1878,          2.1375,          2.0678,          2.1009
         279,        2.316667,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1009
         280,        2.325000,          2.1603,          1.9412,          2.1770,          2.1702,          2.2055,          1.9245,          1.9572,          1.9891,          2.0156,          2.0401,          1.8700,          2.0190,          2.1879,          2.1374,          2.0678,          2.1010
         281,        2.333333,          2.1603,          1.9412,          2.1769,          2.1702,          2.2055,          1.9245,          1.9572,          1.9890,          2.0156,          2.0400,          1.8699,          2.0190,          2.1879,          2.1374,          2.0678,          2.1009
