"VanillaC4_016 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_016.tcf]","Time (h)","Q 2 [VanillaC4_016]","Q 3 [VanillaC4_016]","Q 4 [VanillaC4_016]","Q 5 [VanillaC4_016]","Q 6 [VanillaC4_016]","Q 7 [VanillaC4_016]","Q 1 [VanillaC4_016]","Q  8 [VanillaC4_016]"
         210,        1.741667,        -49.9999,        -50.0001,        -50.0000,        -49.9996,        -49.9999,        -49.9999,        -50.0004,        -50.0005
         211,        1.750000,        -50.0001,        -50.0002,        -50.0002,        -50.0001,        -49.9997,        -49.9999,        -50.0000,        -49.9992
         212,        1.758333,        -50.0000,        -50.0000,        -50.0002,        -49.9997,        -49.9997,        -50.0000,        -50.0006,        -50.0010
         213,        1.766667,        -50.0000,        -50.0001,        -49.9998,        -50.0002,        -49.9996,        -49.9998,        -49.9994,        -50.0005
         214,        1.775000,        -50.0002,        -50.0002,        -50.0000,        -50.0000,        -50.0003,        -49.9999,        -50.0000,        -49.9998
         215,        1.783333,        -50.0003,        -50.0001,        -50.0000,        -49.9999,        -49.9997,        -49.9998,        -49.9994,        -49.9990
         216,        1.791667,        -49.9998,        -50.0001,        -50.0001,        -50.0000,        -50.0001,        -49.9998,        -50.0006,        -49.9992
         217,        1.800000,        -50.0000,        -49.9999,        -49.9999,        -49.9997,        -50.0001,        -49.9996,        -49.9991,        -50.0004
         218,        1.808333,        -50.0003,        -49.9998,        -50.0001,        -49.9998,        -50.0001,        -49.9997,        -50.0001,        -50.0003
         219,        1.816667,        -50.0000,        -49.9997,        -50.0003,        -50.0001,        -49.9999,        -50.0002,        -49.9998,        -50.0003
         220,        1.825000,        -50.0004,        -49.9999,        -49.9998,        -50.0002,        -50.0001,        -50.0000,        -50.0002,        -50.0023
         221,        1.833333,        -50.0000,        -50.0001,        -50.0002,        -49.9999,        -50.0001,        -50.0002,        -49.9998,        -49.9996
         222,        1.841667,        -50.0002,        -50.0002,        -49.9995,        -50.0002,        -49.9999,        -50.0000,        -49.9998,        -50.0004
         223,        1.850000,        -49.9997,        -49.9999,        -50.0000,        -49.9999,        -50.0000,        -50.0001,        -50.0004,        -50.0000
         224,        1.858333,        -50.0001,        -50.0000,        -49.9997,        -50.0001,        -49.9998,        -49.9997,        -49.9998,        -50.0011
         225,        1.866667,        -49.9999,        -49.9998,        -50.0001,        -50.0001,        -50.0003,        -49.9997,        -50.0001,        -50.0008
         226,        1.875000,        -50.0004,        -49.9998,        -49.9999,        -50.0002,        -49.9997,        -49.9998,        -49.9996,        -49.9995
         227,        1.883333,        -50.0000,        -50.0002,        -50.0000,        -50.0000,        -50.0002,        -49.9998,        -50.0003,        -50.0016
         228,        1.891667,        -50.0001,        -50.0000,        -50.0000,        -49.9999,        -50.0004,        -50.0001,        -49.9995,        -49.9997
         229,        1.900000,        -49.9998,        -50.0003,        -49.9998,        -50.0000,        -50.0000,        -49.9999,        -50.0003,        -50.0009
         230,        1.908333,        -49.9997,        -50.0001,        -50.0001,        -50.0002,        -50.0002,        -50.0003,        -50.0002,        -49.9995
         231,        1.916667,        -50.0006,        -49.9999,        -50.0004,        -49.9999,        -49.9996,        -49.9997,        -49.9997,        -50.0009
         232,        1.925000,        -50.0002,        -50.0002,        -49.9999,        -49.9998,        -49.9998,        -50.0000,        -50.0005,        -50.0009
         233,        1.933333,        -49.9999,        -50.0001,        -49.9998,        -49.9997,        -49.9996,        -49.9998,        -49.9996,        -49.9997
         234,        1.941667,        -50.0000,        -50.0004,        -49.9999,        -49.9996,        -50.0001,        -50.0002,        -49.9992,        -49.9999
         235,        1.950000,        -50.0000,        -50.0001,        -50.0002,        -50.0001,        -50.0001,        -49.9997,        -49.9990,        -50.0002
         236,        1.958333,        -49.9995,        -50.0002,        -50.0002,        -50.0001,        -50.0000,        -49.9995,        -50.0003,        -50.0002
         237,        1.966667,        -50.0001,        -50.0000,        -49.9999,        -50.0000,        -50.0004,        -49.9996,        -50.0000,        -50.0004
         238,        1.975000,        -49.9998,        -50.0001,        -50.0002,        -49.9996,        -49.9998,        -50.0000,        -50.0002,        -50.0005
         239,        1.983333,        -50.0001,        -49.9999,        -50.0001,        -50.0001,        -49.9999,        -49.9998,        -50.0000,        -49.9996
         240,        1.991667,        -49.9997,        -49.9999,        -49.9999,        -50.0000,        -49.9999,        -49.9998,        -49.9996,        -49.9989
         241,        2.000000,        -50.0001,        -50.0002,        -50.0001,        -49.9996,        -50.0000,        -50.0001,        -49.9993,        -49.9999
         242,        2.008333,        -50.0000,        -50.0000,        -50.0003,        -50.0001,        -49.9997,        -50.0004,        -50.0009,        -49.9983
         243,        2.016667,        -50.0000,        -50.0001,        -50.0002,        -50.0002,        -50.0000,        -50.0003,        -50.0001,        -50.0005
         244,        2.025000,        -50.0000,        -49.9998,        -50.0001,        -50.0000,        -50.0001,        -50.0005,        -50.0001,        -49.9989
         245,        2.033333,        -49.9996,        -49.9999,        -50.0004,        -49.9997,        -49.9995,        -49.9994,        -50.0000,        -50.0001
         246,        2.041667,        -49.9997,        -50.0001,        -49.9996,        -50.0002,        -49.9998,        -49.9999,        -49.9998,        -49.9987
         247,        2.050000,        -50.0002,        -50.0000,        -49.9999,        -49.9997,        -50.0001,        -50.0006,        -49.9998,        -50.0012
         248,        2.058333,        -50.0002,        -49.9999,        -49.9994,        -50.0004,        -49.9999,        -49.9999,        -49.9998,        -50.0008
         249,        2.066667,        -50.0003,        -50.0002,        -50.0004,        -50.0000,        -50.0002,        -50.0002,        -50.0012,        -50.0004
         250,        2.075000,        -49.9995,        -50.0003,        -50.0000,        -50.0000,        -49.9999,        -49.9994,        -50.0003,        -49.9979
         251,        2.083333,        -50.0000,        -50.0000,        -49.9997,        -49.9999,        -49.9999,        -50.0001,        -49.9996,        -50.0022
         252,        2.091667,        -49.9999,        -50.0002,        -50.0002,        -49.9997,        -50.0002,        -49.9993,        -49.9996,        -50.1742
         253,        2.100000,        -49.9999,        -49.9999,        -49.9998,        -49.9999,        -50.0001,        -50.0020,        -50.0001,        -50.0358
         254,        2.108333,        -50.0000,        -50.0000,        -50.0003,        -50.0003,        -50.0006,        -50.0332,        -50.0002,        -50.0307
         255,        2.116667,        -49.9999,        -49.9999,        -50.0006,        -50.0000,        -50.0000,        -49.9931,        -49.9997,        -49.9859
         256,        2.125000,        -50.0001,        -50.0000,        -50.0002,        -49.9999,        -50.0013,        -50.0020,        -50.0003,        -50.2335
         257,        2.133333,        -49.9997,        -49.9998,        -49.9997,        -50.0001,        -50.0024,        -49.9958,        -49.9998,        -49.9678
         258,        2.141667,        -49.9998,        -50.0000,        -49.9998,        -49.9994,        -49.9998,        -50.0135,        -50.0003,        -50.0927
         259,        2.150000,        -50.0002,        -49.9998,        -50.0002,        -50.0002,        -50.0004,        -49.9995,        -50.0003,        -49.9291
         260,        2.158333,        -50.0003,        -50.0002,        -50.0002,        -49.9999,        -49.9996,        -49.9987,        -50.0003,        -49.9281
         261,        2.166667,        -50.0000,        -50.0003,        -50.0004,        -50.0004,        -50.0021,        -49.9867,        -50.0002,        -49.9723
         262,        2.175000,        -49.9998,        -50.0003,        -49.9998,        -50.0000,        -50.0001,        -49.9914,        -49.9998,        -49.9825
         263,        2.183333,        -50.0004,        -50.0003,        -49.9998,        -49.9999,        -49.9999,        -49.9933,        -50.0003,        -49.9892
         264,        2.191667,        -50.0000,        -50.0002,        -50.0003,        -50.0000,        -49.9992,        -49.9952,        -50.0001,        -49.9944
         265,        2.200000,        -50.0003,        -50.0000,        -50.0001,        -49.9998,        -49.9987,        -49.9966,        -50.0003,        -49.9959
         266,        2.208333,        -50.0001,        -49.9998,        -50.0000,        -50.0001,        -49.9992,        -49.9975,        -50.0002,        -49.9968
         267,        2.216667,        -49.9998,        -50.0002,        -50.0001,        -49.9999,        -49.9993,        -49.9981,        -49.9993,        -49.9981
         268,        2.225000,        -50.0001,        -50.0000,        -49.9999,        -49.9999,        -49.9991,        -49.9986,        -49.9997,        -49.9985
         269,        2.233333,        -50.0001,        -49.9998,        -50.0001,        -50.0000,        -49.9997,        -49.9988,        -50.0006,        -49.9973
         270,        2.241667,        -49.9996,        -50.0002,        -49.9999,        -50.0000,        -49.9997,        -49.9992,        -49.9998,        -49.9995
         271,        2.250000,        -50.0001,        -50.0001,        -50.0001,        -50.0000,        -49.9997,        -49.9991,        -49.9997,        -49.9994
         272,        2.258333,        -49.9999,        -50.0000,        -50.0000,        -50.0002,        -49.9999,        -49.9993,        -49.9996,        -49.9993
         273,        2.266667,        -49.9998,        -50.0003,        -49.9998,        -50.0002,        -49.9996,        -49.9996,        -50.0001,        -50.0002
         274,        2.275000,        -50.0000,        -50.0001,        -50.0001,        -49.9999,        -50.0000,        -50.0000,        -50.0003,        -50.0009
         275,        2.283333,        -50.0000,        -50.0001,        -50.0001,        -50.0002,        -49.9995,        -49.9998,        -50.0001,        -49.9996
         276,        2.291667,        -49.9999,        -50.0000,        -49.9996,        -49.9999,        -49.9999,        -50.0000,        -50.0001,        -50.0008
         277,        2.300000,        -50.0000,        -50.0002,        -50.0002,        -50.0000,        -50.0000,        -49.9996,        -50.0003,        -49.9986
         278,        2.308333,        -49.9996,        -49.9999,        -50.0001,        -49.9999,        -50.0001,        -49.9998,        -50.0000,        -50.0010
         279,        2.316667,        -50.0001,        -50.0001,        -50.0001,        -50.0003,        -50.0001,        -50.0001,        -50.0002,        -49.9999
         280,        2.325000,        -50.0000,        -50.0000,        -50.0001,        -50.0000,        -50.0004,        -49.9996,        -49.9997,        -50.0007
         281,        2.333333,        -49.9999,        -50.0001,        -49.9998,        -50.0000,        -50.0003,        -49.9998,        -49.9997,        -49.9989
         282,        2.341667,        -49.9999,        -49.9999,        -49.9999,        -49.9998,        -49.9999,        -49.9997,        -50.0002,        -49.9999
         283,        2.350000,        -49.9998,        -50.0001,        -49.9997,        -50.0003,        -50.0001,        -50.0000,        -49.9996,        -49.9997
         284,        2.358333,        -50.0001,        -50.0000,        -49.9999,        -49.9999,        -50.0000,        -50.0001,        -50.0000,        -50.0005
         285,        2.366667,        -50.0001,        -50.0001,        -49.9999,        -50.0002,        -49.9998,        -49.9998,        -50.0002,        -49.9994
         286,        2.375000,        -50.0000,        -49.9999,        -49.9998,        -50.0002,        -50.0000,        -49.9994,        -50.0001,        -50.0009
         287,        2.383333,        -50.0000,        -50.0000,        -50.0000,        -50.0000,        -50.0001,        -50.0004,        -49.9999,        -49.9999
         288,        2.391667,        -49.9998,        -49.9998,        -50.0002,        -50.0001,        -50.0001,        -50.0000,        -50.0000,        -49.9996
         289,        2.400000,        -50.0001,        -49.9999,        -50.0002,        -50.0001,        -50.0002,        -50.0000,        -50.0000,        -50.0002
         290,        2.408333,        -49.9997,        -50.0003,        -50.0002,        -49.9999,        -50.0001,        -49.9997,        -49.9995,        -50.0004
         291,        2.416667,        -49.9998,        -50.0001,        -50.0001,        -50.0002,        -50.0001,        -49.9997,        -50.0006,        -49.9993
         292,        2.425000,        -49.9999,        -49.9999,        -50.0000,        -49.9999,        -50.0000,        -50.0000,        -49.9998,        -50.0014
         293,        2.433333,        -49.9998,        -49.9999,        -50.0000,        -50.0000,        -49.9999,        -49.9998,        -49.9996,        -49.9993
         294,        2.441667,        -49.9999,        -50.0002,        -49.9999,        -50.0000,        -50.0001,        -49.9997,        -50.0005,        -49.9992
         295,        2.450000,        -49.9999,        -50.0000,        -50.0002,        -50.0004,        -49.9998,        -49.9998,        -50.0005,        -49.9995
         296,        2.458333,        -50.0001,        -50.0003,        -49.9995,        -50.0000,        -50.0001,        -49.9994,        -49.9997,        -50.0010
         297,        2.466667,        -49.9995,        -49.9996,        -50.0000,        -50.0001,        -50.0002,        -49.9996,        -50.0003,        -50.0001
         298,        2.475000,        -50.0000,        -49.9997,        -50.0001,        -50.0000,        -49.9998,        -50.0005,        -49.9993,        -49.9998
         299,        2.483333,        -50.0000,        -50.0000,        -50.0001,        -50.0000,        -50.0001,        -50.0000,        -50.0000,        -50.0010
         300,        2.491667,        -50.0003,        -50.0005,        -50.0003,        -50.0003,        -50.0000,        -50.0000,        -49.9998,        -49.9999
         301,        2.500000,        -49.9999,        -49.9996,        -49.9999,        -50.0000,        -49.9998,        -49.9999,        -49.9997,        -49.9979
         302,        2.508333,        -50.0002,        -50.0002,        -50.0001,        -50.0002,        -49.9998,        -49.9999,        -50.0000,        -49.9992
         303,        2.516667,        -49.9998,        -50.0003,        -50.0002,        -49.9999,        -49.9999,        -50.0001,        -49.9998,        -50.0002
         304,        2.525000,        -49.9996,        -50.0002,        -50.0000,        -49.9999,        -49.9999,        -50.0002,        -49.9994,        -49.9992
         305,        2.533333,        -50.0002,        -50.0001,        -49.9999,        -50.0001,        -49.9998,        -50.0003,        -50.0005,        -50.0006
         306,        2.541667,        -49.9998,        -50.0002,        -50.0000,        -49.9997,        -50.0000,        -49.9996,        -50.0004,        -49.9992
         307,        2.550000,        -49.9998,        -49.9999,        -49.9998,        -50.0004,        -50.0002,        -50.0000,        -50.0009,        -50.0004
         308,        2.558333,        -49.9996,        -49.9995,        -49.9998,        -50.0000,        -50.0000,        -49.9999,        -49.9998,        -50.0003
         309,        2.566667,        -50.0000,        -50.0002,        -50.0000,        -50.0002,        -50.0000,        -50.0001,        -49.9999,        -50.0008
         310,        2.575000,        -50.0003,        -50.0003,        -49.9999,        -50.0000,        -50.0000,        -50.0002,        -49.9997,        -49.9990
         311,        2.583333,        -49.9995,        -50.0001,        -50.0003,        -49.9999,        -50.0004,        -49.9998,        -50.0004,        -50.0002
         312,        2.591667,        -49.9997,        -49.9999,        -50.0000,        -50.0000,        -49.9997,        -49.9998,        -50.0001,        -50.0006
         313,        2.600000,        -49.9999,        -49.9997,        -50.0005,        -49.9999,        -49.9999,        -50.0000,        -50.0001,        -50.0011
         314,        2.608333,        -50.0000,        -49.9999,        -50.0000,        -49.9999,        -50.0000,        -49.9996,        -50.0001,        -50.0001
         315,        2.616667,        -50.0003,        -49.9999,        -50.0001,        -49.9998,        -50.0001,        -49.9999,        -50.0004,        -50.0006
         316,        2.625000,        -50.0001,        -49.9999,        -50.0001,        -49.9998,        -50.0003,        -50.0002,        -50.0002,        -50.0009
         317,        2.633333,        -50.0000,        -49.9998,        -50.0003,        -50.0000,        -49.9998,        -50.0003,        -50.0000,        -50.0006
         318,        2.641667,        -50.0001,        -50.0000,        -50.0002,        -49.9998,        -50.0002,        -50.0001,        -49.9999,        -50.0001
         319,        2.650000,        -50.0002,        -50.0002,        -50.0005,        -50.0001,        -50.0000,        -50.0000,        -50.0005,        -50.0011
         320,        2.658333,        -49.9998,        -50.0004,        -49.9999,        -50.0003,        -50.0001,        -50.0003,        -49.9994,        -50.0004
         321,        2.666667,        -50.0002,        -50.0001,        -50.0002,        -50.0001,        -50.0001,        -49.9998,        -50.0004,        -49.9996
         322,        2.675000,        -49.9998,        -50.0003,        -50.0001,        -50.0001,        -50.0000,        -50.0001,        -49.9996,        -50.0007
         323,        2.683333,        -49.9996,        -50.0002,        -50.0000,        -50.0000,        -49.9995,        -50.0000,        -50.0002,        -49.9999
         324,        2.691667,        -49.9998,        -50.0001,        -50.0000,        -49.9997,        -50.0002,        -50.0000,        -50.0000,        -49.9996
         325,        2.700000,        -49.9999,        -50.0003,        -49.9996,        -49.9999,        -50.0003,        -49.9999,        -50.0004,        -50.0012
         326,        2.708333,        -50.0000,        -50.0001,        -50.0000,        -50.0000,        -50.0003,        -50.0002,        -50.0003,        -50.0004
         327,        2.716667,        -49.9998,        -49.9999,        -50.0000,        -49.9999,        -50.0000,        -49.9994,        -50.0001,        -49.9989
         328,        2.725000,        -49.9999,        -49.9999,        -50.0003,        -49.9999,        -50.0004,        -50.0009,        -50.0012,        -49.9979
         329,        2.733333,        -49.9999,        -49.9999,        -49.9995,        -49.9999,        -49.9999,        -49.9999,        -49.9989,        -50.0005
         330,        2.741667,        -50.0001,        -50.0001,        -49.9998,        -50.0001,        -49.9996,        -49.9985,        -50.0002,        -49.9993
         331,        2.750000,        -50.0001,        -49.9997,        -50.0000,        -50.0001,        -50.0000,        -50.0000,        -49.9997,        -50.0001
         332,        2.758333,        -50.0001,        -50.0003,        -49.9997,        -49.9999,        -50.0000,        -50.0000,        -50.0007,        -49.9987
         333,        2.766667,        -50.0000,        -50.0001,        -50.0004,        -50.0002,        -50.0001,        -49.9994,        -49.9994,        -49.9992
         334,        2.775000,        -50.0004,        -49.9999,        -49.9999,        -50.0001,        -50.0004,        -49.9991,        -50.0004,        -50.0061
         335,        2.783333,        -49.9995,        -50.0000,        -50.0002,        -50.0002,        -49.9999,        -49.9999,        -50.0000,        -50.0362
         336,        2.791667,        -49.9998,        -50.0003,        -50.0001,        -49.9997,        -50.0001,        -50.0008,        -49.9995,        -49.9941
         337,        2.800000,        -50.0003,        -50.0003,        -50.0003,        -50.0000,        -50.0001,        -50.0049,        -49.9998,        -49.9748
         338,        2.808333,        -50.0001,        -50.0002,        -49.9998,        -49.9998,        -50.0004,        -50.0126,        -49.9994,        -50.0470
         339,        2.816667,        -50.0001,        -49.9997,        -50.0000,        -50.0004,        -50.0004,        -49.9984,        -49.9999,        -49.9745
         340,        2.825000,        -49.9998,        -50.0002,        -50.0002,        -49.9999,        -50.0012,        -49.9989,        -49.9996,        -49.9312
         341,        2.833333,        -49.9998,        -50.0001,        -50.0001,        -49.9999,        -50.0012,        -49.9929,        -50.0002,        -49.9793
         342,        2.841667,        -50.0002,        -50.0004,        -50.0001,        -50.0001,        -50.0005,        -50.0058,        -50.0004,        -49.9838
         343,        2.850000,        -49.9998,        -50.0003,        -50.0003,        -50.0001,        -49.9999,        -49.9958,        -49.9991,        -49.9910
         344,        2.858333,        -50.0001,        -50.0000,        -49.9998,        -49.9998,        -49.9999,        -49.9958,        -49.9999,        -49.9944
         345,        2.866667,        -49.9998,        -49.9999,        -50.0001,        -50.0001,        -50.0000,        -49.9970,        -49.9994,        -49.9971
         346,        2.875000,        -50.0005,        -50.0000,        -50.0001,        -49.9998,        -49.9993,        -49.9982,        -49.9999,        -49.9964
         347,        2.883333,        -49.9997,        -50.0000,        -50.0001,        -50.0001,        -49.9990,        -49.9989,        -50.0004,        -49.9986
         348,        2.891667,        -50.0001,        -50.0000,        -49.9999,        -50.0001,        -49.9999,        -49.9987,        -49.9999,        -49.9980
         349,        2.900000,        -49.9999,        -50.0003,        -50.0002,        -49.9999,        -49.9999,        -49.9990,        -50.0002,        -49.9995
         350,        2.908333,        -49.9999,        -50.0001,        -50.0000,        -49.9998,        -50.0001,        -49.9995,        -49.9993,        -49.9991
         351,        2.916667,        -49.9999,        -49.9999,        -50.0001,        -50.0000,        -49.9999,        -49.9996,        -50.0000,        -49.9995
         352,        2.925000,        -49.9999,        -49.9998,        -50.0002,        -50.0000,        -50.0000,        -49.9995,        -50.0003,        -49.9998
         353,        2.933333,        -49.9997,        -50.0001,        -49.9998,        -50.0001,        -49.9999,        -49.9998,        -49.9996,        -49.9998
         354,        2.941667,        -50.0001,        -49.9999,        -49.9999,        -50.0001,        -49.9999,        -49.9997,        -50.0003,        -50.0007
         355,        2.950000,        -50.0004,        -50.0002,        -50.0001,        -49.9998,        -49.9998,        -50.0000,        -50.0005,        -50.0011
         356,        2.958333,        -50.0000,        -50.0001,        -49.9999,        -49.9996,        -50.0001,        -49.9998,        -50.0007,        -49.9996
         357,        2.966667,        -49.9999,        -49.9998,        -50.0000,        -49.9999,        -49.9999,        -49.9998,        -49.9994,        -50.0013
         358,        2.975000,        -49.9998,        -50.0000,        -50.0000,        -50.0000,        -50.0001,        -49.9999,        -49.9993,        -50.0002
         359,        2.983333,        -50.0000,        -50.0001,        -50.0000,        -49.9999,        -50.0003,        -49.9997,        -50.0004,        -50.0000
         360,        2.991667,        -49.9998,        -50.0003,        -49.9998,        -49.9996,        -50.0003,        -50.0000,        -50.0007,        -49.9994
         361,        3.000000,        -50.0003,        -49.9998,        -49.9999,        -49.9998,        -50.0000,        -49.9998,        -49.9997,        -50.0019
         362,        3.008333,        -50.0000,        -50.0003,        -50.0001,        -50.0003,        -50.0000,        -49.9997,        -50.0004,        -49.9995
         363,        3.016667,        -50.0004,        -50.0000,        -50.0000,        -50.0001,        -50.0004,        -49.9999,        -49.9994,        -50.0003
         364,        3.025000,        -50.0001,        -50.0001,        -49.9996,        -49.9998,        -49.9999,        -50.0001,        -49.9999,        -49.9993
         365,        3.033333,        -50.0002,        -50.0001,        -50.0003,        -49.9999,        -49.9996,        -49.9997,        -50.0001,        -50.0005
         366,        3.041667,        -49.9996,        -50.0003,        -49.9999,        -49.9998,        -49.9997,        -50.0003,        -49.9993,        -49.9988
         367,        3.050000,        -50.0000,        -50.0001,        -50.0000,        -49.9998,        -49.9995,        -49.9999,        -49.9994,        -49.9997
         368,        3.058333,        -50.0000,        -50.0001,        -50.0004,        -50.0005,        -50.0001,        -50.0000,        -49.9992,        -49.9993
         369,        3.066667,        -50.0001,        -50.0002,        -50.0000,        -50.0003,        -49.9999,        -49.9997,        -50.0007,        -49.9993
         370,        3.075000,        -50.0002,        -50.0001,        -50.0001,        -50.0003,        -49.9998,        -50.0000,        -50.0000,        -49.9996
         371,        3.083333,        -50.0000,        -50.0001,        -50.0000,        -50.0001,        -49.9998,        -49.9998,        -49.9997,        -50.0007
         372,        3.091667,        -50.0002,        -50.0000,        -50.0001,        -50.0000,        -50.0002,        -50.0000,        -49.9994,        -50.0002
         373,        3.100000,        -50.0003,        -49.9999,        -50.0002,        -50.0003,        -49.9999,        -49.9998,        -50.0002,        -50.0015
         374,        3.108333,        -49.9999,        -49.9999,        -49.9998,        -50.0001,        -50.0002,        -50.0000,        -49.9990,        -49.9995
         375,        3.116667,        -49.9998,        -49.9999,        -49.9998,        -50.0001,        -50.0003,        -49.9998,        -50.0007,        -50.0005
         376,        3.125000,        -50.0000,        -50.0000,        -50.0000,        -50.0001,        -49.9998,        -49.9998,        -50.0006,        -49.9995
         377,        3.133333,        -50.0002,        -50.0001,        -50.0000,        -49.9997,        -50.0002,        -49.9999,        -49.9993,        -50.0003
         378,        3.141667,        -49.9998,        -50.0002,        -50.0004,        -49.9999,        -49.9999,        -49.9999,        -50.0000,        -49.9993
         379,        3.150000,        -50.0000,        -50.0000,        -50.0000,        -50.0004,        -50.0002,        -49.9999,        -49.9995,        -49.9997
         380,        3.158333,        -49.9999,        -49.9999,        -49.9997,        -50.0003,        -50.0003,        -50.0002,        -49.9996,        -50.0001
         381,        3.166667,        -49.9997,        -49.9999,        -50.0002,        -50.0000,        -50.0001,        -49.9996,        -50.0002,        -49.9996
         382,        3.175000,        -50.0002,        -50.0002,        -49.9998,        -50.0004,        -50.0006,        -50.0002,        -50.0008,        -49.9995
         383,        3.183333,        -50.0000,        -49.9998,        -49.9998,        -49.9997,        -50.0000,        -50.0000,        -50.0001,        -50.0006
         384,        3.191667,        -50.0001,        -49.9998,        -49.9999,        -50.0000,        -50.0002,        -49.9998,        -50.0003,        -49.9993
         385,        3.200000,        -49.9999,        -50.0001,        -49.9998,        -49.9999,        -50.0001,        -49.9997,        -49.9999,        -50.0006
         386,        3.208333,        -50.0001,        -49.9997,        -50.0000,        -50.0000,        -50.0000,        -50.0000,        -49.9999,        -49.9994
         387,        3.216667,        -50.0000,        -50.0001,        -50.0000,        -50.0000,        -50.0001,        -49.9999,        -50.0006,        -49.9992
         388,        3.225000,        -49.9999,        -50.0002,        -49.9998,        -50.0002,        -50.0000,        -50.0000,        -49.9996,        -49.9992
         389,        3.233333,        -49.9998,        -49.9998,        -49.9998,        -49.9998,        -50.0001,        -49.9993,        -50.0008,        -50.0014
         390,        3.241667,        -50.0001,        -49.9999,        -49.9998,        -50.0001,        -50.0001,        -50.0001,        -50.0002,        -49.9995
         391,        3.250000,        -50.0002,        -50.0004,        -50.0000,        -50.0002,        -50.0001,        -49.9999,        -50.0001,        -50.0000
         392,        3.258333,        -50.0001,        -50.0001,        -50.0001,        -49.9998,        -50.0002,        -49.9997,        -50.0000,        -49.9989
         393,        3.266667,        -49.9998,        -50.0002,        -49.9997,        -49.9998,        -49.9999,        -49.9997,        -49.9988,        -49.9998
         394,        3.275000,        -50.0003,        -49.9998,        -49.9993,        -49.9997,        -49.9999,        -50.0002,        -50.0006,        -49.9985
         395,        3.283333,        -49.9999,        -49.9999,        -50.0003,        -49.9996,        -50.0000,        -49.9999,        -50.0002,        -50.0003
         396,        3.291667,        -49.9998,        -49.9999,        -50.0000,        -50.0005,        -50.0002,        -50.0003,        -49.9996,        -50.0007
         397,        3.300000,        -50.0001,        -50.0003,        -50.0000,        -50.0000,        -50.0000,        -49.9998,        -50.0006,        -50.0007
         398,        3.308333,        -50.0002,        -50.0002,        -50.0000,        -49.9996,        -49.9996,        -49.9999,        -49.9997,        -50.0001
         399,        3.316667,        -50.0002,        -49.9998,        -50.0004,        -50.0000,        -50.0000,        -49.9999,        -49.9995,        -50.0007
         400,        3.325000,        -49.9999,        -50.0002,        -50.0000,        -49.9999,        -50.0001,        -49.9996,        -49.9998,        -49.9998
         401,        3.333333,        -50.0000,        -49.9999,        -50.0000,        -50.0003,        -49.9997,        -49.9995,        -49.9999,        -50.0004
         402,        3.341667,        -49.9998,        -50.0000,        -49.9996,        -49.9999,        -49.9996,        -49.9999,        -49.9992,        -50.0001
         403,        3.350000,        -50.0001,        -50.0000,        -49.9998,        -49.9999,        -49.9999,        -49.9995,        -50.0017,        -50.0003
         404,        3.358333,        -50.0002,        -49.9999,        -50.0000,        -49.9998,        -49.9999,        -50.0000,        -49.9999,        -50.0018
         405,        3.366667,        -50.0002,        -49.9996,        -49.9998,        -49.9999,        -50.0000,        -49.9997,        -50.0006,        -50.0009
         406,        3.375000,        -50.0002,        -49.9999,        -50.0000,        -50.0002,        -50.0001,        -50.0003,        -50.0015,        -50.0012
         407,        3.383333,        -50.0001,        -49.9998,        -49.9995,        -50.0004,        -50.0003,        -49.9998,        -50.0000,        -50.0005
         408,        3.391667,        -49.9999,        -49.9998,        -50.0003,        -50.0004,        -50.0002,        -50.0000,        -49.9994,        -50.0005
         409,        3.400000,        -49.9999,        -50.0001,        -50.0004,        -50.0000,        -50.0002,        -49.9998,        -49.9999,        -50.0003
         410,        3.408333,        -50.0001,        -50.0000,        -50.0001,        -49.9998,        -49.9997,        -50.0005,        -50.0004,        -49.9984
         411,        3.416667,        -49.9999,        -49.9999,        -49.9997,        -50.0001,        -49.9999,        -49.9994,        -50.0003,        -49.9978
         412,        3.425000,        -49.9998,        -49.9999,        -49.9998,        -50.0000,        -49.9998,        -50.0001,        -50.0006,        -49.9987
         413,        3.433333,        -50.0001,        -50.0002,        -49.9996,        -50.0002,        -49.9995,        -49.9994,        -50.0002,        -49.9997
         414,        3.441667,        -50.0000,        -50.0000,        -49.9998,        -50.0000,        -49.9997,        -50.0006,        -49.9987,        -49.9993
         415,        3.450000,        -49.9998,        -50.0001,        -49.9995,        -50.0001,        -49.9997,        -49.9991,        -50.0006,        -50.0025
         416,        3.458333,        -49.9999,        -49.9999,        -50.0002,        -49.9999,        -49.9998,        -49.9999,        -49.9990,        -50.0018
         417,        3.466667,        -49.9998,        -49.9998,        -49.9998,        -50.0000,        -50.0000,        -49.9995,        -49.9998,        -49.9848
         418,        3.475000,        -49.9998,        -49.9999,        -50.0001,        -50.0000,        -50.0000,        -50.0008,        -49.9999,        -49.9917
         419,        3.483333,        -50.0000,        -50.0002,        -49.9998,        -49.9997,        -49.9997,        -50.0119,        -49.9996,        -49.9886
         420,        3.491667,        -50.0000,        -50.0002,        -49.9998,        -49.9999,        -49.9999,        -50.0011,        -49.9995,        -49.9921
         421,        3.500000,        -50.0001,        -49.9999,        -50.0001,        -50.0001,        -50.0003,        -49.9956,        -49.9996,        -49.9956
