"OutphaseC4_012 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_012.tcf]","Time (h)","V 2 [OutphaseC4_012]","V 3 [OutphaseC4_012]","V 4 [OutphaseC4_012]","V 5 [OutphaseC4_012]","V 6 [OutphaseC4_012]","V 7 [OutphaseC4_012]","V 8 [OutphaseC4_012]","V 9 [OutphaseC4_012]","V 10 [OutphaseC4_012]","V 11 [OutphaseC4_012]","V 12 [OutphaseC4_012]","V 13 [OutphaseC4_012]","V 14 [OutphaseC4_012]","V 15 [OutphaseC4_012]","V 16 [OutphaseC4_012]","V  1 [OutphaseC4_012]"
         174,        1.441667,          1.2274,          0.0000,          1.0389,          0.1163,          0.8097,          0.0226,          0.1455,          0.6956,          1.0851,          0.3723,          0.2056,          0.7554,          0.6396,          2.0556,          2.9347,          0.5482
         175,        1.450000,          1.2244,          0.0000,          1.0381,          0.1166,          0.8097,          0.0248,          0.1443,          0.6964,          1.0852,          0.3731,          0.2046,          0.7559,          0.6397,          2.0556,          2.9348,          0.4803
         176,        1.458333,          1.2317,          0.0000,          1.0372,          0.1161,          0.8102,          0.0158,          0.1432,          0.6973,          1.0851,          0.3741,          0.2036,          0.7560,          0.6398,          2.0557,          2.9347,          0.4782
         177,        1.466667,          1.2336,          0.0000,          1.0358,          0.1162,          0.8104,          0.0136,          0.1420,          0.6977,          1.0851,          0.3751,          0.2027,          0.7563,          0.6400,          2.0557,          2.9348,          0.4783
         178,        1.475000,          1.2367,          0.0000,          1.0348,          0.1164,          0.8103,          0.0204,          0.1411,          0.6983,          1.0853,          0.3759,          0.2019,          0.7563,          0.6401,          2.0557,          2.9349,          0.4807
         179,        1.483333,          1.2267,          0.0000,          1.0336,          0.1161,          0.8099,          0.0224,          0.1403,          0.6989,          1.0851,          0.3766,          0.2010,          0.7565,          0.6401,          2.0558,          2.9348,          0.5417
         180,        1.491667,          1.2268,          0.0000,          1.0333,          0.1163,          0.8097,          0.0257,          0.1396,          0.6994,          1.0851,          0.3773,          0.2002,          0.7568,          0.6401,          2.0558,          2.9348,          0.4910
         181,        1.500000,          1.2283,          0.0000,          1.0325,          0.1159,          0.8103,          0.0371,          0.1389,          0.7000,          1.0852,          0.3781,          0.1994,          0.7569,          0.6401,          2.0558,          2.9349,          0.4850
         182,        1.508333,          1.2340,          0.0000,          1.0314,          0.1162,          0.8104,          0.0303,          0.1380,          0.7003,          1.0851,          0.3789,          0.1988,          0.7570,          0.6402,          2.0559,          2.9349,          0.4801
         183,        1.516667,          1.2354,          0.0000,          1.0307,          0.1161,          0.8104,          0.0274,          0.1374,          0.7007,          1.0852,          0.3794,          0.1980,          0.7570,          0.6402,          2.0558,          2.9349,          0.4673
         184,        1.525000,          1.2291,          0.0000,          1.0296,          0.1160,          0.8100,          0.0280,          0.1368,          0.7010,          1.0851,          0.3800,          0.1974,          0.7572,          0.6401,          2.0559,          2.9349,          0.5450
         185,        1.533333,          1.2282,          0.0000,          1.0296,          0.1162,          0.8097,          0.0107,          0.1364,          0.7012,          1.0852,          0.3805,          0.1970,          0.7573,          0.6401,          2.0559,          2.9350,          0.5027
         186,        1.541667,          1.2234,          0.0000,          1.0291,          0.1158,          0.8101,          0.0261,          0.1360,          0.7016,          1.0850,          0.3809,          0.1964,          0.7574,          0.6402,          2.0559,          2.9350,          0.4956
         187,        1.550000,          1.2338,          0.0000,          1.0281,          0.1160,          0.8104,          0.0243,          0.1354,          0.7018,          1.0850,          0.3815,          0.1959,          0.7575,          0.6402,          2.0559,          2.9350,          0.4745
         188,        1.558333,          1.2322,          0.0000,          1.0276,          0.1159,          0.8105,          0.0227,          0.1350,          0.7022,          1.0852,          0.3819,          0.1954,          0.7576,          0.6402,          2.0559,          2.9351,          0.4579
         189,        1.566667,          1.2320,          0.0000,          1.0266,          0.1158,          0.8103,          0.0137,          0.1346,          0.7025,          1.0851,          0.3823,          0.1950,          0.7577,          0.6403,          2.0560,          2.9350,          0.5433
         190,        1.575000,          1.2256,          0.0000,          1.0268,          0.1161,          0.8098,          0.0207,          0.1343,          0.7027,          1.0852,          0.3826,          0.1947,          0.7576,          0.6403,          2.0560,          2.9350,          0.4998
         191,        1.583333,          1.2225,          0.0000,          1.0265,          0.1157,          0.8101,          0.0166,          0.1340,          0.7029,          1.0851,          0.3830,          0.1943,          0.7576,          0.6403,          2.0560,          2.9351,          0.5112
         192,        1.591667,          1.2302,          0.0000,          1.0256,          0.1161,          0.8104,          0.0360,          0.1337,          0.7030,          1.0851,          0.3833,          0.1940,          0.7577,          0.6403,          2.0561,          2.9351,          0.4676
         193,        1.600000,          1.2309,          0.0000,          1.0253,          0.1158,          0.8107,          0.0261,          0.1334,          0.7032,          1.0852,          0.3836,          0.1936,          0.7576,          0.6403,          2.0560,          2.9350,          0.4613
         194,        1.608333,          1.2303,          0.0000,          1.0245,          0.1158,          0.8104,          0.0142,          0.1332,          0.7033,          1.0851,          0.3839,          0.1934,          0.7578,          0.6403,          2.0561,          2.9351,          0.5291
         195,        1.616667,          1.2247,          0.0000,          1.0247,          0.1160,          0.8098,          0.0213,          0.1331,          0.7033,          1.0852,          0.3840,          0.1931,          0.7578,          0.6403,          2.0560,          2.9351,          0.4898
         196,        1.625000,          1.2239,          0.0000,          1.0244,          0.1157,          0.8100,          0.0178,          0.1329,          0.7035,          1.0851,          0.3843,          0.1928,          0.7578,          0.6402,          2.0560,          2.9351,          0.5218
         197,        1.633333,          1.2255,          0.0000,          1.0237,          0.1160,          0.8103,          0.0270,          0.1327,          0.7035,          1.0851,          0.3846,          0.1926,          0.7579,          0.6403,          2.0561,          2.9351,          0.4659
         198,        1.641667,          1.2306,          0.0000,          1.0236,          0.1156,          0.8107,          0.0127,          0.1325,          0.7037,          1.0852,          0.3847,          0.1924,          0.7580,          0.6403,          2.0560,          2.9351,          0.4627
         199,        1.650000,          1.2279,          0.0000,          1.0228,          0.1156,          0.8106,          0.0208,          0.1323,          0.7037,          1.0851,          0.3850,          0.1922,          0.7580,          0.6403,          2.0562,          2.9351,          0.5175
         200,        1.658333,          1.2275,          0.0000,          1.0230,          0.1158,          0.8099,          0.0160,          0.1322,          0.7038,          1.0852,          0.3850,          0.1920,          0.7581,          0.6404,          2.0560,          2.9351,          0.4883
         201,        1.666667,          1.2232,          0.0000,          1.0229,          0.1156,          0.8100,          0.0226,          0.1321,          0.7039,          1.0851,          0.3853,          0.1919,          0.7581,          0.6403,          2.0561,          2.9352,          0.5218
         202,        1.675000,          1.2237,          0.0000,          1.0224,          0.1159,          0.8103,          0.0314,          0.1320,          0.7039,          1.0851,          0.3854,          0.1917,          0.7581,          0.6403,          2.0561,          2.9351,          0.4693
         203,        1.683333,          1.2296,          0.0000,          1.0224,          0.1155,          0.8107,          0.0299,          0.1319,          0.7040,          1.0851,          0.3856,          0.1915,          0.7581,          0.6403,          2.0561,          2.9352,          0.4558
         204,        1.691667,          1.2289,          0.0000,          1.0216,          0.1156,          0.8107,          0.0277,          0.1317,          0.7040,          1.0851,          0.3858,          0.1914,          0.7582,          0.6403,          2.0562,          2.9352,          0.5160
         205,        1.700000,          1.2281,          0.0000,          1.0218,          0.1159,          0.8101,          0.0099,          0.1317,          0.7041,          1.0852,          0.3858,          0.1913,          0.7581,          0.6404,          2.0561,          2.9352,          0.4947
         206,        1.708333,          1.2217,          0.0000,          1.0218,          0.1156,          0.8100,          0.0203,          0.1317,          0.7042,          1.0851,          0.3859,          0.1911,          0.7582,          0.6403,          2.0561,          2.9353,          0.5231
         207,        1.716667,          1.2257,          0.0000,          1.0214,          0.1159,          0.8102,          0.0119,          0.1317,          0.7042,          1.0851,          0.3860,          0.1910,          0.7582,          0.6404,          2.0562,          2.9352,          0.4743
         208,        1.725000,          1.2282,          0.0000,          1.0215,          0.1155,          0.8107,          0.0216,          0.1315,          0.7042,          1.0851,          0.3861,          0.1909,          0.7582,          0.6404,          2.0561,          2.9353,          0.4528
         209,        1.733333,          1.2322,          0.0000,          1.0208,          0.1155,          0.8107,          0.0267,          0.1313,          0.7043,          1.0851,          0.3863,          0.1908,          0.7583,          0.6403,          2.0561,          2.9352,          0.5077
         210,        1.741667,          1.2267,          0.0000,          1.0209,          0.1158,          0.8102,          0.0280,          0.1314,          0.7043,          1.0851,          0.3863,          0.1908,          0.7582,          0.6404,          2.0561,          2.9352,          0.4914
         211,        1.750000,          1.2235,          0.0000,          1.0208,          0.1156,          0.8100,          0.0225,          0.1314,          0.7044,          1.0851,          0.3864,          0.1908,          0.7582,          0.6403,          2.0562,          2.9353,          0.5354
         212,        1.758333,          1.2267,          0.0000,          1.0207,          0.1159,          0.8102,          0.0116,          0.1314,          0.7044,          1.0851,          0.3864,          0.1907,          0.7583,          0.6403,          2.0562,          2.9353,          0.4768
         213,        1.766667,          1.2288,          0.0000,          1.0208,          0.1154,          0.8108,          0.0205,          0.1313,          0.7044,          1.0850,          0.3866,          0.1905,          0.7583,          0.6403,          2.0561,          2.9352,          0.4600
         214,        1.775000,          1.2344,          0.0000,          1.0202,          0.1156,          0.8108,          0.0176,          0.1311,          0.7045,          1.0851,          0.3866,          0.1905,          0.7583,          0.6403,          2.0561,          2.9353,          0.4894
         215,        1.783333,          1.2289,          0.0000,          1.0202,          0.1158,          0.8103,          0.0149,          0.1312,          0.7045,          1.0852,          0.3867,          0.1905,          0.7582,          0.6404,          2.0561,          2.9353,          0.4826
         216,        1.791667,          1.2267,          0.0000,          1.0200,          0.1156,          0.8100,          0.0206,          0.1311,          0.7045,          1.0850,          0.3867,          0.1904,          0.7583,          0.6403,          2.0562,          2.9352,          0.5497
         217,        1.800000,          1.2250,          0.0000,          1.0202,          0.1160,          0.8100,          0.0104,          0.1312,          0.7045,          1.0851,          0.3867,          0.1903,          0.7583,          0.6404,          2.0562,          2.9352,          0.4774
         218,        1.808333,          1.2312,          0.0000,          1.0203,          0.1154,          0.8106,          0.0215,          0.1312,          0.7045,          1.0850,          0.3868,          0.1902,          0.7583,          0.6404,          2.0562,          2.9353,          0.4714
         219,        1.816667,          1.2340,          0.0000,          1.0197,          0.1155,          0.8109,          0.0154,          0.1310,          0.7045,          1.0850,          0.3869,          0.1902,          0.7583,          0.6403,          2.0562,          2.9352,          0.4775
         220,        1.825000,          1.2338,          0.0000,          1.0197,          0.1157,          0.8105,          0.0121,          0.1310,          0.7046,          1.0852,          0.3869,          0.1902,          0.7583,          0.6403,          2.0561,          2.9353,          0.4827
         221,        1.833333,          1.2273,          0.0000,          1.0195,          0.1155,          0.8101,          0.0279,          0.1310,          0.7046,          1.0850,          0.3870,          0.1902,          0.7583,          0.6403,          2.0562,          2.9353,          0.5471
         222,        1.841667,          1.2245,          0.0000,          1.0199,          0.1159,          0.8100,          0.0222,          0.1311,          0.7047,          1.0851,          0.3869,          0.1902,          0.7584,          0.6404,          2.0562,          2.9353,          0.4816
         223,        1.850000,          1.2316,          0.0000,          1.0199,          0.1154,          0.8106,          0.0146,          0.1311,          0.7046,          1.0851,          0.3870,          0.1901,          0.7583,          0.6403,          2.0561,          2.9353,          0.4790
         224,        1.858333,          1.2336,          0.0000,          1.0194,          0.1156,          0.8107,          0.0131,          0.1308,          0.7046,          1.0850,          0.3871,          0.1901,          0.7584,          0.6403,          2.0562,          2.9352,          0.4783
         225,        1.866667,          1.2369,          0.0000,          1.0194,          0.1157,          0.8106,          0.0127,          0.1309,          0.7047,          1.0852,          0.3871,          0.1900,          0.7583,          0.6403,          2.0562,          2.9352,          0.4791
         226,        1.875000,          1.2269,          0.0000,          1.0190,          0.1155,          0.8102,          0.0129,          0.1309,          0.7047,          1.0851,          0.3871,          0.1900,          0.7584,          0.6403,          2.0562,          2.9353,          0.5420
         227,        1.883333,          1.2270,          0.0000,          1.0196,          0.1159,          0.8100,          0.0514,          0.1310,          0.7047,          1.0852,          0.3871,          0.1900,          0.7583,          0.6403,          2.0562,          2.9353,          0.4929
         228,        1.891667,          1.2274,          0.0000,          1.0197,          0.1154,          0.8105,          0.0367,          0.1310,          0.7047,          1.0851,          0.3871,          0.1900,          0.7584,          0.6403,          2.0562,          2.9353,          0.4864
         229,        1.900000,          1.2342,          0.0000,          1.0192,          0.1157,          0.8107,          0.0226,          0.1308,          0.7047,          1.0850,          0.3873,          0.1900,          0.7583,          0.6403,          2.0562,          2.9352,          0.4800
         230,        1.908333,          1.2350,          0.0000,          1.0191,          0.1156,          0.8108,          0.0214,          0.1309,          0.7047,          1.0852,          0.3872,          0.1899,          0.7583,          0.6404,          2.0562,          2.9353,          0.4657
         231,        1.916667,          1.2296,          0.0000,          1.0187,          0.1155,          0.8103,          0.0126,          0.1308,          0.7047,          1.0851,          0.3873,          0.1899,          0.7584,          0.6403,          2.0562,          2.9353,          0.5457
         232,        1.925000,          1.2278,          0.0000,          1.0193,          0.1158,          0.8100,          0.0234,          0.1309,          0.7047,          1.0851,          0.3872,          0.1899,          0.7584,          0.6403,          2.0561,          2.9352,          0.5032
         233,        1.933333,          1.2231,          0.0000,          1.0194,          0.1154,          0.8103,          0.0277,          0.1309,          0.7048,          1.0850,          0.3873,          0.1899,          0.7584,          0.6403,          2.0561,          2.9353,          0.4979
         234,        1.941667,          1.2333,          0.0000,          1.0189,          0.1157,          0.8107,          0.0290,          0.1308,          0.7047,          1.0850,          0.3873,          0.1899,          0.7584,          0.6403,          2.0562,          2.9352,          0.4734
         235,        1.950000,          1.2319,          0.0000,          1.0190,          0.1155,          0.8108,          0.0306,          0.1307,          0.7047,          1.0852,          0.3873,          0.1898,          0.7584,          0.6403,          2.0561,          2.9353,          0.4583
         236,        1.958333,          1.2320,          0.0000,          1.0185,          0.1155,          0.8105,          0.0271,          0.1307,          0.7048,          1.0851,          0.3874,          0.1899,          0.7584,          0.6403,          2.0562,          2.9353,          0.5417
         237,        1.966667,          1.2256,          0.0000,          1.0191,          0.1158,          0.8100,          0.0251,          0.1308,          0.7048,          1.0852,          0.3872,          0.1898,          0.7584,          0.6403,          2.0562,          2.9352,          0.4984
         238,        1.975000,          1.2229,          0.0000,          1.0192,          0.1154,          0.8102,          0.0348,          0.1309,          0.7048,          1.0851,          0.3873,          0.1899,          0.7583,          0.6403,          2.0561,          2.9354,          0.5133
         239,        1.983333,          1.2296,          0.0000,          1.0187,          0.1158,          0.8105,          0.0270,          0.1307,          0.7047,          1.0851,          0.3874,          0.1899,          0.7584,          0.6403,          2.0562,          2.9353,          0.4668
         240,        1.991667,          1.2308,          0.0000,          1.0189,          0.1155,          0.8108,          0.0199,          0.1307,          0.7048,          1.0852,          0.3873,          0.1898,          0.7583,          0.6403,          2.0562,          2.9353,          0.4621
         241,        2.000000,          1.2300,          0.0000,          1.0183,          0.1155,          0.8105,          0.0234,          0.1307,          0.7048,          1.0851,          0.3874,          0.1898,          0.7584,          0.6404,          2.0562,          2.9353,          0.5269
         242,        2.008333,          1.2251,          0.0000,          1.0189,          0.1157,          0.8100,          0.0279,          0.1308,          0.7048,          1.0852,          0.3873,          0.1898,          0.7584,          0.6403,          2.0561,          2.9353,          0.4888
         243,        2.016667,          1.2239,          0.0000,          1.0190,          0.1154,          0.8101,          0.0269,          0.1308,          0.7048,          1.0850,          0.3873,          0.1898,          0.7583,          0.6404,          2.0562,          2.9353,          0.5221
         244,        2.025000,          1.2251,          0.0000,          1.0186,          0.1158,          0.8104,          0.0136,          0.1308,          0.7048,          1.0850,          0.3874,          0.1898,          0.7584,          0.6403,          2.0562,          2.9352,          0.4660
         245,        2.033333,          1.2304,          0.0000,          1.0188,          0.1155,          0.8109,          0.0235,          0.1308,          0.7048,          1.0852,          0.3874,          0.1898,          0.7583,          0.6403,          2.0561,          2.9353,          0.4621
         246,        2.041667,          1.2277,          0.0000,          1.0183,          0.1155,          0.8107,          0.0175,          0.1306,          0.7048,          1.0851,          0.3875,          0.1898,          0.7584,          0.6403,          2.0562,          2.9353,          0.5171
         247,        2.050000,          1.2276,          0.0000,          1.0187,          0.1158,          0.8101,          0.0188,          0.1308,          0.7048,          1.0852,          0.3873,          0.1897,          0.7583,          0.6404,          2.0562,          2.9353,          0.4891
         248,        2.058333,          1.2231,          0.0000,          1.0188,          0.1155,          0.8100,          0.0245,          0.1308,          0.7049,          1.0850,          0.3874,          0.1898,          0.7583,          0.6403,          2.0562,          2.9353,          0.5216
         249,        2.066667,          1.2238,          0.0000,          1.0186,          0.1158,          0.8103,          0.0232,          0.1308,          0.7048,          1.0850,          0.3874,          0.1898,          0.7584,          0.6403,          2.0562,          2.9353,          0.4701
         250,        2.075000,          1.2292,          0.0000,          1.0188,          0.1154,          0.8109,          0.0337,          0.1307,          0.7049,          1.0851,          0.3874,          0.1898,          0.7584,          0.6403,          2.0562,          2.9354,          0.4547
         251,        2.083333,          1.2294,          0.0000,          1.0182,          0.1155,          0.8107,          0.0214,          0.1306,          0.7048,          1.0851,          0.3874,          0.1898,          0.7584,          0.6403,          2.0562,          2.9353,          0.5152
         252,        2.091667,          1.2280,          0.0000,          1.0185,          0.1158,          0.8101,          0.0257,          0.1307,          0.7048,          1.0852,          0.3873,          0.1898,          0.7584,          0.6404,          2.0562,          2.9354,          0.4952
         253,        2.100000,          1.2218,          0.0000,          1.0186,          0.1155,          0.8100,          0.0191,          0.1308,          0.7049,          1.0850,          0.3874,          0.1897,          0.7584,          0.6403,          2.0562,          2.9354,          0.5244
         254,        2.108333,          1.2258,          0.0000,          1.0186,          0.1159,          0.8103,          0.0156,          0.1308,          0.7048,          1.0851,          0.3874,          0.1898,          0.7584,          0.6404,          2.0562,          2.9353,          0.4748
         255,        2.116667,          1.2280,          0.0000,          1.0188,          0.1153,          0.8108,          0.0203,          0.1308,          0.7048,          1.0851,          0.3874,          0.1897,          0.7584,          0.6403,          2.0562,          2.9353,          0.4536
         256,        2.125000,          1.2327,          0.0000,          1.0182,          0.1154,          0.8109,          0.0162,          0.1306,          0.7048,          1.0851,          0.3875,          0.1898,          0.7584,          0.6403,          2.0562,          2.9353,          0.5054
         257,        2.133333,          1.2268,          0.0000,          1.0185,          0.1157,          0.8103,          0.0229,          0.1307,          0.7048,          1.0852,          0.3874,          0.1897,          0.7584,          0.6403,          2.0561,          2.9353,          0.4904
         258,        2.141667,          1.2237,          0.0000,          1.0185,          0.1155,          0.8100,          0.0292,          0.1308,          0.7049,          1.0851,          0.3874,          0.1898,          0.7584,          0.6403,          2.0562,          2.9353,          0.5381
         259,        2.150000,          1.2265,          0.0000,          1.0186,          0.1158,          0.8102,          0.0287,          0.1308,          0.7049,          1.0851,          0.3874,          0.1898,          0.7584,          0.6403,          2.0562,          2.9353,          0.4769
         260,        2.158333,          1.2290,          0.0000,          1.0189,          0.1153,          0.8108,          0.0214,          0.1307,          0.7049,          1.0851,          0.3875,          0.1898,          0.7584,          0.6404,          2.0562,          2.9353,          0.4622
         261,        2.166667,          1.2343,          0.0000,          1.0183,          0.1154,          0.8108,          0.0044,          0.1306,          0.7048,          1.0851,          0.3875,          0.1898,          0.7584,          0.6403,          2.0562,          2.9353,          0.4872
         262,        2.175000,          1.2296,          0.0000,          1.0184,          0.1157,          0.8104,          0.0223,          0.1307,          0.7048,          1.0852,          0.3874,          0.1897,          0.7584,          0.6404,          2.0562,          2.9353,          0.4820
         263,        2.183333,          1.2269,          0.0000,          1.0183,          0.1155,          0.8101,          0.0287,          0.1307,          0.7049,          1.0851,          0.3874,          0.1897,          0.7583,          0.6403,          2.0562,          2.9353,          0.5499
         264,        2.191667,          1.2246,          0.0000,          1.0186,          0.1158,          0.8101,          0.0134,          0.1308,          0.7049,          1.0851,          0.3874,          0.1897,          0.7583,          0.6403,          2.0562,          2.9353,          0.4775
         265,        2.200000,          1.2314,          0.0000,          1.0188,          0.1153,          0.8107,          0.0216,          0.1308,          0.7049,          1.0850,          0.3874,          0.1898,          0.7583,          0.6403,          2.0561,          2.9354,          0.4728
         266,        2.208333,          1.2339,          0.0000,          1.0183,          0.1156,          0.8108,          0.0089,          0.1307,          0.7049,          1.0851,          0.3875,          0.1897,          0.7583,          0.6404,          2.0562,          2.9353,          0.4773
         267,        2.216667,          1.2348,          0.0000,          1.0183,          0.1157,          0.8105,          0.0315,          0.1306,          0.7048,          1.0852,          0.3874,          0.1897,          0.7584,          0.6403,          2.0561,          2.9353,          0.4826
         268,        2.225000,          1.2271,          0.0000,          1.0182,          0.1155,          0.8102,          0.0272,          0.1307,          0.7049,          1.0851,          0.3875,          0.1897,          0.7584,          0.6403,          2.0562,          2.9353,          0.5458
         269,        2.233333,          1.2248,          0.0000,          1.0187,          0.1159,          0.8100,          0.0263,          0.1308,          0.7049,          1.0852,          0.3874,          0.1898,          0.7584,          0.6403,          2.0562,          2.9353,          0.4824
         270,        2.241667,          1.2312,          0.0000,          1.0188,          0.1153,          0.8105,          0.0143,          0.1307,          0.7049,          1.0850,          0.3875,          0.1897,          0.7584,          0.6403,          2.0562,          2.9353,          0.4800
         271,        2.250000,          1.2335,          0.0000,          1.0183,          0.1155,          0.8108,          0.0195,          0.1306,          0.7049,          1.0851,          0.3875,          0.1897,          0.7584,          0.6403,          2.0562,          2.9353,          0.4792
         272,        2.258333,          1.2366,          0.0000,          1.0184,          0.1156,          0.8106,          0.0345,          0.1307,          0.7048,          1.0852,          0.3874,          0.1898,          0.7583,          0.6403,          2.0562,          2.9353,          0.4774
         273,        2.266667,          1.2271,          0.0000,          1.0180,          0.1155,          0.8103,          0.0173,          0.1306,          0.7049,          1.0851,          0.3875,          0.1897,          0.7584,          0.6403,          2.0562,          2.9353,          0.5423
         274,        2.275000,          1.2275,          0.0000,          1.0187,          0.1158,          0.8100,          0.0242,          0.1308,          0.7049,          1.0851,          0.3874,          0.1897,          0.7584,          0.6403,          2.0562,          2.9353,          0.4950
         275,        2.283333,          1.2267,          0.0000,          1.0187,          0.1153,          0.8105,          0.0099,          0.1308,          0.7049,          1.0851,          0.3874,          0.1897,          0.7583,          0.6403,          2.0562,          2.9353,          0.4874
         276,        2.291667,          1.2341,          0.0000,          1.0183,          0.1156,          0.8107,          0.0164,          0.1306,          0.7049,          1.0850,          0.3875,          0.1898,          0.7584,          0.6403,          2.0562,          2.9353,          0.4792
         277,        2.300000,          1.2344,          0.0000,          1.0183,          0.1156,          0.8107,          0.0239,          0.1307,          0.7048,          1.0852,          0.3874,          0.1897,          0.7583,          0.6403,          2.0561,          2.9354,          0.4639
         278,        2.308333,          1.2304,          0.0000,          1.0180,          0.1155,          0.8103,          0.0193,          0.1306,          0.7048,          1.0850,          0.3875,          0.1898,          0.7584,          0.6403,          2.0562,          2.9353,          0.5459
         279,        2.316667,          1.2276,          0.0000,          1.0188,          0.1158,          0.8099,          0.0229,          0.1308,          0.7048,          1.0851,          0.3874,          0.1898,          0.7584,          0.6403,          2.0561,          2.9354,          0.5033
         280,        2.325000,          1.2226,          0.0000,          1.0188,          0.1154,          0.8104,          0.0124,          0.1308,          0.7049,          1.0851,          0.3874,          0.1897,          0.7584,          0.6403,          2.0562,          2.9353,          0.4997
         281,        2.333333,          1.2326,          0.0000,          1.0184,          0.1157,          0.8106,          0.0293,          0.1306,          0.7048,          1.0850,          0.3875,          0.1898,          0.7584,          0.6403,          2.0562,          2.9353,          0.4722
         282,        2.341667,          1.2315,          0.0000,          1.0183,          0.1156,          0.8108,          0.0207,          0.1307,          0.7049,          1.0852,          0.3874,          0.1897,          0.7584,          0.6403,          2.0561,          2.9353,          0.4586
         283,        2.350000,          1.2320,          0.0000,          1.0179,          0.1155,          0.8105,          0.0187,          0.1306,          0.7049,          1.0851,          0.3875,          0.1898,          0.7584,          0.6404,          2.0562,          2.9353,          0.5400
         284,        2.358333,          1.2249,          0.0000,          1.0186,          0.1157,          0.8100,          0.0273,          0.1307,          0.7048,          1.0852,          0.3874,          0.1898,          0.7584,          0.6403,          2.0562,          2.9354,          0.4966
         285,        2.366667,          1.2228,          0.0000,          1.0187,          0.1154,          0.8103,          0.0238,          0.1308,          0.7049,          1.0851,          0.3874,          0.1897,          0.7584,          0.6403,          2.0562,          2.9353,          0.5154
         286,        2.375000,          1.2285,          0.0000,          1.0183,          0.1157,          0.8105,          0.0260,          0.1307,          0.7048,          1.0850,          0.3875,          0.1898,          0.7584,          0.6403,          2.0562,          2.9353,          0.4662
         287,        2.383333,          1.2308,          0.0000,          1.0185,          0.1155,          0.8108,          0.0128,          0.1307,          0.7049,          1.0852,          0.3874,          0.1897,          0.7584,          0.6404,          2.0561,          2.9353,          0.4628
         288,        2.391667,          1.2295,          0.0000,          1.0179,          0.1155,          0.8106,          0.0194,          0.1306,          0.7048,          1.0851,          0.3875,          0.1897,          0.7584,          0.6403,          2.0562,          2.9354,          0.5248
         289,        2.400000,          1.2254,          0.0000,          1.0185,          0.1157,          0.8100,          0.0264,          0.1307,          0.7049,          1.0851,          0.3874,          0.1897,          0.7584,          0.6404,          2.0562,          2.9354,          0.4882
         290,        2.408333,          1.2242,          0.0000,          1.0187,          0.1155,          0.8101,          0.0137,          0.1308,          0.7049,          1.0850,          0.3875,          0.1897,          0.7584,          0.6403,          2.0562,          2.9354,          0.5223
         291,        2.416667,          1.2247,          0.0000,          1.0183,          0.1157,          0.8105,          0.0637,          0.1307,          0.7049,          1.0850,          0.3875,          0.1898,          0.7584,          0.6403,          2.0562,          2.9353,          0.4664
         292,        2.425000,          1.2303,          0.0000,          1.0185,          0.1154,          0.8108,          0.0218,          0.1306,          0.7048,          1.0851,          0.3875,          0.1897,          0.7584,          0.6403,          2.0562,          2.9354,          0.4611
         293,        2.433333,          1.2278,          0.0000,          1.0179,          0.1154,          0.8107,          0.0537,          0.1307,          0.7048,          1.0851,          0.3875,          0.1898,          0.7584,          0.6403,          2.0562,          2.9352,          0.5170
         294,        2.441667,          1.2280,          0.0000,          1.0185,          0.1157,          0.8101,          0.0623,          0.1307,          0.7049,          1.0852,          0.3874,          0.1897,          0.7584,          0.6403,          2.0562,          2.9353,          0.4897
         295,        2.450000,          1.2226,          0.0000,          1.0186,          0.1155,          0.8100,          0.0227,          0.1307,          0.7049,          1.0851,          0.3875,          0.1898,          0.7584,          0.6403,          2.0562,          2.9354,          0.5214
         296,        2.458333,          1.2241,          0.0000,          1.0183,          0.1158,          0.8103,          0.0067,          0.1308,          0.7049,          1.0851,          0.3875,          0.1898,          0.7584,          0.6404,          2.0562,          2.9353,          0.4707
         297,        2.466667,          1.2290,          0.0000,          1.0186,          0.1153,          0.8109,          0.0174,          0.1307,          0.7048,          1.0852,          0.3875,          0.1898,          0.7584,          0.6403,          2.0562,          2.9353,          0.4540
         298,        2.475000,          1.2298,          0.0000,          1.0180,          0.1154,          0.8108,          0.0209,          0.1305,          0.7048,          1.0851,          0.3876,          0.1897,          0.7584,          0.6403,          2.0563,          2.9353,          0.5149
         299,        2.483333,          1.2277,          0.0000,          1.0184,          0.1158,          0.8102,          0.0264,          0.1307,          0.7048,          1.0851,          0.3874,          0.1897,          0.7583,          0.6403,          2.0561,          2.9353,          0.4955
         300,        2.491667,          1.2217,          0.0000,          1.0185,          0.1155,          0.8100,          0.0199,          0.1308,          0.7049,          1.0851,          0.3875,          0.1897,          0.7584,          0.6403,          2.0562,          2.9353,          0.5253
         301,        2.500000,          1.2259,          0.0000,          1.0184,          0.1159,          0.8103,          0.0186,          0.1308,          0.7049,          1.0851,          0.3875,          0.1897,          0.7584,          0.6403,          2.0561,          2.9352,          0.4756
         302,        2.508333,          1.2281,          0.0000,          1.0186,          0.1153,          0.8108,          0.0194,          0.1308,          0.7049,          1.0851,          0.3874,          0.1897,          0.7584,          0.6403,          2.0561,          2.9353,          0.4540
         303,        2.516667,          1.2330,          0.0000,          1.0181,          0.1154,          0.8108,          0.0294,          0.1306,          0.7048,          1.0851,          0.3875,          0.1898,          0.7584,          0.6403,          2.0562,          2.9353,          0.5026
