"InphaseC4_014 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_014.tcf]","Time (h)","Q 2 [InphaseC4_014]","Q 3 [InphaseC4_014]","Q 4 [InphaseC4_014]","Q 5 [InphaseC4_014]","Q 6 [InphaseC4_014]","Q 7 [InphaseC4_014]","Q 1 [InphaseC4_014]","Q  8 [InphaseC4_014]"
         210,        1.741667,        -29.9996,        -30.0002,        -30.0000,        -29.9997,        -30.0002,        -29.9999,        -29.9998,        -30.0003
         211,        1.750000,        -29.9995,        -30.0003,        -30.0001,        -29.9999,        -30.0005,        -30.0000,        -30.0001,        -30.0003
         212,        1.758333,        -30.0001,        -30.0001,        -29.9999,        -30.0000,        -29.9999,        -30.0000,        -30.0001,        -30.0000
         213,        1.766667,        -30.0002,        -30.0003,        -29.9999,        -30.0001,        -30.0000,        -30.0001,        -30.0000,        -29.9996
         214,        1.775000,        -30.0004,        -29.9998,        -29.9998,        -30.0001,        -30.0005,        -30.0003,        -30.0003,        -30.0003
         215,        1.783333,        -30.0003,        -30.0000,        -30.0007,        -30.0003,        -30.0001,        -30.0000,        -29.9999,        -29.9998
         216,        1.791667,        -29.9993,        -29.9998,        -29.9999,        -29.9998,        -30.0005,        -29.9996,        -30.0000,        -29.9998
         217,        1.800000,        -29.9994,        -30.0000,        -29.9997,        -30.0009,        -30.0003,        -30.0001,        -30.0002,        -30.0007
         218,        1.808333,        -30.0003,        -30.0002,        -29.9998,        -30.0000,        -29.9992,        -30.0002,        -29.9997,        -30.0008
         219,        1.816667,        -30.0002,        -30.0000,        -30.0008,        -30.0000,        -29.9990,        -29.9998,        -29.9999,        -29.9998
         220,        1.825000,        -29.9995,        -30.0001,        -29.9995,        -29.9997,        -30.0003,        -30.0007,        -29.9999,        -30.0001
         221,        1.833333,        -30.0001,        -29.9998,        -29.9999,        -29.9999,        -30.0008,        -30.0003,        -30.0000,        -29.9997
         222,        1.841667,        -29.9999,        -30.0001,        -30.0002,        -29.9998,        -29.9997,        -30.0001,        -29.9999,        -29.9997
         223,        1.850000,        -30.0004,        -29.9999,        -30.0007,        -30.0005,        -29.9998,        -30.0000,        -29.9999,        -29.9991
         224,        1.858333,        -30.0000,        -30.0000,        -30.0004,        -29.9996,        -30.0003,        -29.9999,        -30.0003,        -29.9993
         225,        1.866667,        -30.0007,        -29.9999,        -29.9997,        -29.9996,        -30.0001,        -30.0001,        -29.9998,        -29.9991
         226,        1.875000,        -30.0003,        -29.9999,        -29.9997,        -30.0000,        -30.0004,        -29.9999,        -30.0001,        -30.0002
         227,        1.883333,        -29.9999,        -30.0002,        -30.0001,        -29.9999,        -29.9993,        -29.9999,        -30.0001,        -30.0003
         228,        1.891667,        -30.0012,        -29.9998,        -29.9999,        -29.9998,        -30.0002,        -30.0000,        -30.0001,        -30.0001
         229,        1.900000,        -30.0001,        -29.9999,        -30.0005,        -30.0000,        -30.0003,        -30.0001,        -29.9999,        -29.9995
         230,        1.908333,        -30.0006,        -30.0001,        -29.9993,        -29.9999,        -30.0010,        -30.0000,        -30.0001,        -30.0007
         231,        1.916667,        -29.9993,        -30.0000,        -29.9993,        -29.9998,        -30.0003,        -29.9999,        -30.0000,        -29.9997
         232,        1.925000,        -29.9996,        -30.0002,        -30.0000,        -30.0007,        -30.0002,        -30.0003,        -29.9998,        -29.9998
         233,        1.933333,        -30.0005,        -29.9998,        -30.0003,        -30.0001,        -30.0002,        -30.0000,        -30.0003,        -29.9999
         234,        1.941667,        -30.0004,        -29.9998,        -29.9998,        -29.9997,        -30.0004,        -30.0001,        -30.0004,        -30.0004
         235,        1.950000,        -30.0007,        -30.0002,        -30.0010,        -29.9996,        -30.0004,        -30.0001,        -30.0004,        -30.0006
         236,        1.958333,        -29.9999,        -29.9999,        -29.9995,        -30.0000,        -29.9997,        -30.0000,        -30.0000,        -30.0004
         237,        1.966667,        -29.9996,        -29.9998,        -30.0000,        -30.0001,        -29.9998,        -30.0004,        -30.0001,        -29.9998
         238,        1.975000,        -30.0006,        -30.0000,        -30.0002,        -30.0002,        -30.0007,        -30.0000,        -30.0001,        -30.0008
         239,        1.983333,        -29.9991,        -29.9999,        -30.0000,        -29.9999,        -30.0005,        -30.0002,        -30.0002,        -29.9997
         240,        1.991667,        -30.0001,        -30.0000,        -29.9997,        -29.9999,        -30.0002,        -30.0000,        -29.9998,        -29.9997
         241,        2.000000,        -29.9999,        -29.9998,        -29.9997,        -29.9998,        -30.0002,        -29.9999,        -29.9998,        -29.9993
         242,        2.008333,        -29.9997,        -29.9998,        -30.0004,        -29.9995,        -30.0004,        -30.0003,        -30.0001,        -29.9996
         243,        2.016667,        -29.9998,        -30.0000,        -30.0003,        -29.9999,        -30.0001,        -29.9998,        -29.9997,        -30.0008
         244,        2.025000,        -29.9996,        -29.9996,        -29.9997,        -29.9997,        -30.0006,        -29.9999,        -30.0001,        -29.9999
         245,        2.033333,        -30.0003,        -29.9999,        -30.0001,        -29.9999,        -30.0001,        -30.0005,        -30.0001,        -29.9991
         246,        2.041667,        -29.9998,        -29.9999,        -30.0001,        -30.0000,        -30.0003,        -30.0000,        -30.0000,        -29.9991
         247,        2.050000,        -30.0004,        -29.9998,        -30.0001,        -30.0002,        -30.0001,        -29.9998,        -30.0002,        -29.9997
         248,        2.058333,        -30.0004,        -29.9998,        -30.0000,        -29.9997,        -30.0005,        -30.0000,        -30.0002,        -30.0010
         249,        2.066667,        -30.0000,        -29.9997,        -30.0001,        -29.9993,        -30.0006,        -30.0000,        -30.0000,        -30.0003
         250,        2.075000,        -29.9997,        -29.9998,        -29.9999,        -29.9999,        -29.9995,        -29.9999,        -30.0004,        -30.0005
         251,        2.083333,        -30.0004,        -30.0001,        -29.9995,        -30.0000,        -30.0004,        -29.9997,        -29.9999,        -30.0003
         252,        2.091667,        -30.0000,        -30.0003,        -29.9997,        -30.0000,        -30.0000,        -29.9999,        -30.0004,        -30.0001
         253,        2.100000,        -29.9997,        -30.0000,        -30.0002,        -29.9999,        -29.9997,        -30.0000,        -29.9998,        -30.0002
         254,        2.108333,        -30.0005,        -29.9999,        -29.9998,        -29.9998,        -30.0006,        -29.9999,        -30.0001,        -30.0004
         255,        2.116667,        -30.0001,        -29.9999,        -30.0002,        -30.0001,        -30.0004,        -30.0002,        -29.9999,        -29.9999
         256,        2.125000,        -30.0005,        -29.9997,        -29.9998,        -30.0006,        -30.0001,        -29.9998,        -30.0000,        -29.9996
         257,        2.133333,        -30.0000,        -30.0000,        -30.0001,        -30.0000,        -30.0002,        -30.0001,        -30.0003,        -29.9994
         258,        2.141667,        -29.9999,        -29.9996,        -29.9994,        -30.0000,        -29.9995,        -30.0001,        -30.0001,        -29.9998
         259,        2.150000,        -29.9999,        -29.9999,        -29.9995,        -29.9998,        -29.9998,        -29.9998,        -30.0000,        -30.0001
         260,        2.158333,        -30.0002,        -29.9998,        -29.9996,        -30.0002,        -29.9997,        -29.9999,        -29.9999,        -30.0004
         261,        2.166667,        -30.0004,        -30.0000,        -30.0000,        -30.0000,        -29.9995,        -29.9996,        -29.9997,        -30.0001
         262,        2.175000,        -29.9999,        -30.0000,        -29.9999,        -29.9999,        -30.0000,        -29.9999,        -30.0001,        -30.0003
         263,        2.183333,        -30.0011,        -30.0002,        -30.0001,        -29.9999,        -30.0000,        -29.9998,        -30.0002,        -29.9996
         264,        2.191667,        -29.9999,        -30.0002,        -30.0000,        -30.0004,        -29.9999,        -30.0000,        -29.9996,        -29.9999
         265,        2.200000,        -30.0001,        -30.0000,        -29.9999,        -29.9999,        -30.0000,        -30.0001,        -29.9996,        -30.0005
         266,        2.208333,        -30.0005,        -30.0003,        -29.9992,        -30.0001,        -29.9995,        -29.9999,        -30.0004,        -30.0001
         267,        2.216667,        -30.0000,        -30.0001,        -29.9997,        -29.9997,        -29.9997,        -30.0002,        -30.0001,        -30.0003
         268,        2.225000,        -30.0001,        -30.0001,        -29.9998,        -30.0002,        -30.0010,        -30.0002,        -29.9999,        -29.9992
         269,        2.233333,        -30.0003,        -29.9997,        -29.9999,        -30.0003,        -30.0002,        -29.9997,        -30.0001,        -30.0000
         270,        2.241667,        -29.9999,        -29.9999,        -30.0005,        -29.9997,        -30.0000,        -30.0000,        -30.0000,        -30.0007
         271,        2.250000,        -30.0003,        -29.9999,        -30.0007,        -30.0000,        -29.9997,        -30.0002,        -30.0000,        -29.9997
         272,        2.258333,        -30.0002,        -30.0004,        -30.0004,        -30.0001,        -30.0001,        -30.0000,        -30.0000,        -29.9997
         273,        2.266667,        -30.0000,        -30.0003,        -30.0006,        -30.0006,        -30.0001,        -30.0002,        -30.0000,        -30.0000
         274,        2.275000,        -30.0007,        -30.0004,        -29.9992,        -30.0003,        -30.0003,        -30.0003,        -30.0000,        -30.0005
         275,        2.283333,        -29.9999,        -30.0004,        -30.0003,        -29.9998,        -30.0002,        -29.9999,        -30.0002,        -29.9999
         276,        2.291667,        -29.9998,        -29.9999,        -29.9991,        -30.0005,        -29.9998,        -30.0002,        -30.0002,        -30.0000
         277,        2.300000,        -30.0001,        -29.9999,        -29.9998,        -30.0006,        -30.0001,        -30.0001,        -29.9998,        -30.0001
         278,        2.308333,        -30.0006,        -29.9999,        -30.0001,        -30.0002,        -30.0003,        -29.9999,        -30.0000,        -30.0001
         279,        2.316667,        -29.9988,        -29.9998,        -29.9999,        -29.9997,        -30.0005,        -30.0000,        -29.9999,        -30.0001
         280,        2.325000,        -29.9991,        -29.9997,        -30.0000,        -29.9996,        -29.9998,        -30.0000,        -30.0000,        -29.9998
         281,        2.333333,        -29.9994,        -30.0001,        -29.9995,        -29.9997,        -29.9997,        -29.9998,        -30.0000,        -29.9999
         282,        2.341667,        -29.9999,        -30.0001,        -30.0000,        -30.0001,        -30.0004,        -30.0000,        -30.0003,        -30.0005
         283,        2.350000,        -29.9999,        -29.9998,        -30.0001,        -30.0000,        -30.0001,        -30.0001,        -30.0002,        -30.0000
         284,        2.358333,        -29.9998,        -30.0000,        -30.0001,        -29.9997,        -30.0001,        -30.0001,        -30.0000,        -30.0004
         285,        2.366667,        -30.0000,        -30.0002,        -30.0003,        -29.9999,        -29.9997,        -29.9998,        -30.0000,        -29.9997
         286,        2.375000,        -30.0000,        -30.0001,        -30.0001,        -30.0000,        -29.9998,        -29.9999,        -30.0000,        -30.0008
         287,        2.383333,        -30.0006,        -30.0002,        -30.0001,        -29.9998,        -30.0004,        -30.0000,        -29.9997,        -29.9998
         288,        2.391667,        -30.0007,        -30.0001,        -30.0006,        -29.9999,        -30.0001,        -30.0001,        -29.9999,        -29.9995
         289,        2.400000,        -29.9998,        -30.0002,        -30.0006,        -29.9994,        -30.0000,        -30.0001,        -30.0002,        -29.9998
         290,        2.408333,        -30.0000,        -30.0001,        -29.9995,        -29.9997,        -30.0000,        -30.0001,        -29.9999,        -29.9995
         291,        2.416667,        -29.9996,        -29.9998,        -29.9997,        -30.0002,        -29.9999,        -29.9997,        -29.9999,        -30.0000
         292,        2.425000,        -29.9995,        -30.0002,        -30.0001,        -30.0003,        -29.9997,        -29.9999,        -29.9999,        -29.9999
         293,        2.433333,        -30.0000,        -29.9999,        -29.9998,        -30.0000,        -29.9999,        -29.9999,        -30.0000,        -29.9994
         294,        2.441667,        -30.0005,        -30.0001,        -30.0000,        -29.9998,        -29.9994,        -30.0002,        -29.9999,        -30.0008
         295,        2.450000,        -30.0003,        -30.0003,        -29.9998,        -30.0003,        -30.0005,        -30.0001,        -29.9998,        -30.0005
         296,        2.458333,        -29.9999,        -30.0004,        -30.0002,        -29.9997,        -29.9998,        -30.0004,        -30.0000,        -29.9999
         297,        2.466667,        -30.0001,        -30.0000,        -29.9998,        -30.0002,        -30.0003,        -30.0002,        -30.0002,        -30.0002
         298,        2.475000,        -29.9999,        -29.9997,        -30.0000,        -29.9999,        -30.0006,        -29.9998,        -30.0001,        -29.9997
         299,        2.483333,        -30.0000,        -30.0002,        -30.0000,        -30.0000,        -30.0006,        -30.0000,        -29.9997,        -30.0004
         300,        2.491667,        -30.0002,        -30.0000,        -30.0000,        -30.0003,        -30.0002,        -29.9998,        -30.0001,        -30.0003
         301,        2.500000,        -30.0006,        -29.9998,        -29.9996,        -29.9999,        -29.9997,        -29.9999,        -29.9999,        -30.0006
         302,        2.508333,        -29.9999,        -30.0002,        -29.9997,        -29.9998,        -30.0002,        -29.9998,        -30.0001,        -29.9996
         303,        2.516667,        -30.0000,        -30.0001,        -30.0002,        -29.9996,        -29.9989,        -30.0002,        -29.9999,        -30.0002
         304,        2.525000,        -30.0008,        -30.0001,        -30.0004,        -30.0001,        -30.0000,        -29.9998,        -29.9998,        -29.9999
         305,        2.533333,        -29.9998,        -30.0000,        -29.9999,        -30.0004,        -30.0002,        -30.0002,        -30.0000,        -29.9998
         306,        2.541667,        -30.0000,        -30.0000,        -30.0003,        -30.0000,        -30.0005,        -29.9998,        -30.0002,        -29.9996
         307,        2.550000,        -29.9996,        -30.0000,        -30.0003,        -30.0002,        -29.9998,        -29.9999,        -29.9999,        -30.0001
         308,        2.558333,        -29.9999,        -29.9999,        -30.0007,        -29.9998,        -30.0003,        -30.0002,        -29.9999,        -30.0002
         309,        2.566667,        -29.9998,        -30.0003,        -30.0007,        -29.9996,        -29.9992,        -29.9998,        -29.9999,        -29.9996
         310,        2.575000,        -30.0000,        -30.0001,        -30.0001,        -30.0000,        -29.9993,        -29.9999,        -30.0001,        -29.9999
         311,        2.583333,        -29.9998,        -29.9996,        -29.9997,        -30.0000,        -29.9997,        -29.9998,        -29.9999,        -30.0005
         312,        2.591667,        -30.0001,        -30.0000,        -29.9997,        -30.0000,        -29.9997,        -30.0001,        -30.0000,        -29.9999
         313,        2.600000,        -30.0003,        -29.9999,        -29.9994,        -30.0002,        -29.9994,        -30.0004,        -30.0002,        -29.9999
         314,        2.608333,        -29.9998,        -30.0000,        -29.9999,        -29.9999,        -30.0001,        -29.9997,        -30.0001,        -29.9996
         315,        2.616667,        -30.0000,        -30.0003,        -30.0004,        -30.0000,        -29.9997,        -30.0001,        -29.9999,        -30.0000
         316,        2.625000,        -29.9991,        -30.0002,        -30.0000,        -29.9996,        -30.0001,        -29.9999,        -29.9998,        -29.9993
         317,        2.633333,        -30.0004,        -29.9999,        -30.0000,        -30.0000,        -29.9998,        -29.9997,        -30.0003,        -29.9998
         318,        2.641667,        -30.0002,        -29.9997,        -30.0004,        -30.0003,        -30.0002,        -29.9998,        -30.0002,        -30.0009
         319,        2.650000,        -30.0001,        -30.0000,        -30.0000,        -30.0002,        -29.9998,        -30.0000,        -30.0000,        -29.9998
         320,        2.658333,        -30.0000,        -29.9999,        -30.0004,        -30.0004,        -30.0004,        -30.0000,        -30.0001,        -29.9998
         321,        2.666667,        -30.0001,        -30.0000,        -30.0008,        -29.9997,        -29.9997,        -29.9999,        -30.0002,        -30.0006
         322,        2.675000,        -29.9999,        -30.0000,        -29.9997,        -29.9993,        -30.0004,        -30.0000,        -30.0000,        -30.0001
         323,        2.683333,        -29.9997,        -30.0000,        -30.0000,        -29.9996,        -29.9999,        -30.0000,        -30.0002,        -29.9999
         324,        2.691667,        -30.0000,        -29.9997,        -29.9995,        -29.9999,        -30.0002,        -29.9997,        -29.9998,        -29.9998
         325,        2.700000,        -29.9995,        -29.9998,        -30.0001,        -29.9997,        -29.9992,        -30.0000,        -29.9999,        -29.9998
         326,        2.708333,        -29.9998,        -30.0001,        -30.0002,        -30.0003,        -30.0006,        -30.0001,        -30.0001,        -29.9998
         327,        2.716667,        -30.0003,        -30.0002,        -30.0003,        -29.9998,        -30.0002,        -30.0001,        -29.9998,        -29.9999
         328,        2.725000,        -29.9997,        -30.0000,        -29.9997,        -30.0000,        -29.9998,        -30.0003,        -29.9999,        -29.9995
         329,        2.733333,        -30.0000,        -29.9998,        -29.9999,        -29.9993,        -30.0001,        -29.9998,        -30.0001,        -30.0003
         330,        2.741667,        -30.0000,        -30.0002,        -30.0004,        -30.0000,        -30.0002,        -30.0003,        -29.9999,        -30.0007
         331,        2.750000,        -30.0001,        -30.0004,        -29.9999,        -29.9996,        -29.9998,        -29.9999,        -30.0001,        -30.0005
         332,        2.758333,        -29.9995,        -29.9998,        -29.9997,        -30.0006,        -29.9995,        -29.9998,        -29.9999,        -30.0000
         333,        2.766667,        -30.0006,        -30.0003,        -30.0002,        -30.0002,        -29.9995,        -30.0004,        -30.0000,        -30.0001
         334,        2.775000,        -29.9999,        -30.0002,        -29.9997,        -29.9999,        -30.0000,        -30.0000,        -30.0002,        -29.9996
         335,        2.783333,        -29.9999,        -29.9998,        -29.9997,        -29.9998,        -30.0001,        -29.9998,        -30.0000,        -30.0001
         336,        2.791667,        -30.0001,        -29.9999,        -30.0001,        -29.9994,        -30.0009,        -30.0002,        -30.0003,        -29.9998
         337,        2.800000,        -29.9996,        -30.0000,        -29.9999,        -30.0004,        -29.9998,        -30.0001,        -30.0003,        -29.9991
         338,        2.808333,        -30.0001,        -30.0000,        -29.9993,        -30.0003,        -29.9999,        -30.0002,        -29.9999,        -30.0000
         339,        2.816667,        -30.0005,        -29.9999,        -29.9999,        -30.0001,        -29.9999,        -30.0000,        -30.0003,        -30.0001
         340,        2.825000,        -29.9997,        -30.0002,        -30.0000,        -30.0002,        -29.9997,        -30.0003,        -30.0001,        -29.9997
         341,        2.833333,        -30.0002,        -30.0002,        -29.9997,        -29.9999,        -30.0002,        -30.0000,        -30.0002,        -30.0001
         342,        2.841667,        -29.9996,        -30.0000,        -30.0002,        -30.0000,        -29.9998,        -29.9999,        -29.9998,        -29.9999
         343,        2.850000,        -29.9997,        -30.0002,        -29.9999,        -30.0003,        -30.0000,        -30.0000,        -30.0003,        -29.9998
         344,        2.858333,        -29.9999,        -29.9999,        -29.9995,        -30.0001,        -30.0005,        -29.9999,        -29.9998,        -30.0005
         345,        2.866667,        -30.0001,        -29.9998,        -29.9994,        -30.0003,        -29.9997,        -30.0000,        -30.0001,        -30.0005
         346,        2.875000,        -30.0000,        -30.0001,        -30.0002,        -30.0002,        -29.9998,        -30.0000,        -30.0000,        -29.9996
         347,        2.883333,        -29.9998,        -29.9999,        -30.0003,        -29.9995,        -30.0005,        -30.0004,        -29.9998,        -30.0001
         348,        2.891667,        -29.9998,        -30.0000,        -29.9996,        -30.0004,        -30.0004,        -29.9998,        -30.0000,        -29.9998
         349,        2.900000,        -30.0006,        -30.0003,        -30.0004,        -30.0001,        -30.0003,        -29.9999,        -30.0001,        -29.9999
         350,        2.908333,        -30.0002,        -30.0001,        -30.0001,        -29.9997,        -29.9994,        -30.0001,        -30.0001,        -30.0004
         351,        2.916667,        -29.9995,        -30.0001,        -30.0003,        -30.0002,        -29.9998,        -29.9998,        -30.0000,        -30.0000
         352,        2.925000,        -30.0001,        -29.9997,        -29.9997,        -30.0002,        -29.9997,        -30.0003,        -29.9998,        -29.9990
         353,        2.933333,        -30.0007,        -30.0000,        -30.0002,        -30.0002,        -29.9997,        -30.0002,        -29.9998,        -30.0000
         354,        2.941667,        -30.0002,        -29.9999,        -30.0003,        -29.9998,        -29.9998,        -30.0000,        -30.0002,        -29.9995
         355,        2.950000,        -30.0007,        -29.9996,        -30.0002,        -30.0002,        -30.0006,        -29.9998,        -30.0000,        -30.0005
         356,        2.958333,        -29.9998,        -30.0002,        -30.0004,        -30.0002,        -29.9998,        -29.9999,        -30.0000,        -30.0001
         357,        2.966667,        -30.0000,        -29.9998,        -29.9998,        -29.9998,        -29.9997,        -30.0003,        -30.0000,        -29.9996
         358,        2.975000,        -30.0004,        -29.9998,        -29.9992,        -30.0001,        -30.0000,        -30.0000,        -30.0002,        -29.9994
         359,        2.983333,        -30.0006,        -29.9999,        -29.9997,        -30.0001,        -29.9994,        -29.9999,        -29.9999,        -29.9998
         360,        2.991667,        -29.9999,        -29.9999,        -30.0002,        -29.9999,        -30.0000,        -30.0000,        -30.0003,        -29.9997
         361,        3.000000,        -29.9993,        -30.0002,        -29.9998,        -30.0002,        -29.9996,        -30.0000,        -30.0001,        -30.0000
         362,        3.008333,        -30.0005,        -30.0000,        -29.9997,        -29.9998,        -29.9996,        -30.0000,        -30.0001,        -29.9995
         363,        3.016667,        -30.0004,        -29.9996,        -30.0000,        -29.9998,        -30.0002,        -30.0000,        -30.0000,        -29.9997
         364,        3.025000,        -30.0001,        -30.0003,        -29.9999,        -30.0000,        -29.9996,        -29.9999,        -30.0000,        -30.0006
         365,        3.033333,        -30.0000,        -29.9997,        -30.0002,        -30.0003,        -30.0008,        -29.9997,        -30.0001,        -30.0003
         366,        3.041667,        -29.9998,        -30.0003,        -29.9994,        -30.0001,        -30.0002,        -29.9998,        -30.0002,        -30.0000
         367,        3.050000,        -29.9995,        -29.9999,        -30.0000,        -30.0000,        -30.0000,        -30.0000,        -30.0001,        -30.0003
         368,        3.058333,        -30.0010,        -30.0000,        -29.9998,        -29.9998,        -30.0005,        -30.0000,        -30.0000,        -29.9997
         369,        3.066667,        -29.9996,        -29.9998,        -30.0003,        -30.0001,        -30.0007,        -29.9999,        -30.0001,        -29.9997
         370,        3.075000,        -29.9998,        -29.9996,        -30.0000,        -29.9998,        -30.0008,        -30.0001,        -29.9999,        -29.9993
         371,        3.083333,        -29.9995,        -30.0005,        -29.9996,        -30.0005,        -30.0001,        -30.0003,        -30.0002,        -29.9998
         372,        3.091667,        -30.0005,        -29.9998,        -29.9998,        -29.9999,        -30.0006,        -29.9997,        -30.0001,        -29.9998
         373,        3.100000,        -30.0000,        -30.0000,        -30.0002,        -30.0003,        -30.0005,        -30.0002,        -29.9999,        -30.0002
         374,        3.108333,        -30.0003,        -29.9998,        -30.0001,        -30.0002,        -29.9995,        -30.0001,        -30.0005,        -30.0006
         375,        3.116667,        -29.9995,        -29.9999,        -30.0002,        -29.9997,        -30.0000,        -30.0001,        -29.9999,        -29.9995
         376,        3.125000,        -30.0002,        -30.0001,        -30.0002,        -29.9999,        -30.0000,        -30.0002,        -29.9997,        -30.0000
         377,        3.133333,        -30.0003,        -29.9998,        -30.0002,        -29.9996,        -29.9993,        -30.0001,        -29.9999,        -29.9996
         378,        3.141667,        -30.0004,        -29.9996,        -30.0007,        -30.0000,        -29.9996,        -30.0001,        -30.0002,        -30.0004
         379,        3.150000,        -30.0002,        -29.9998,        -30.0007,        -30.0000,        -29.9998,        -30.0001,        -29.9998,        -29.9997
         380,        3.158333,        -29.9998,        -29.9996,        -30.0000,        -30.0002,        -30.0005,        -30.0000,        -29.9998,        -29.9996
         381,        3.166667,        -30.0000,        -30.0002,        -29.9997,        -29.9999,        -30.0000,        -30.0001,        -29.9998,        -29.9996
         382,        3.175000,        -30.0004,        -30.0008,        -29.9997,        -30.0000,        -30.0008,        -29.9999,        -29.9997,        -30.0004
         383,        3.183333,        -30.0001,        -30.0002,        -30.0003,        -30.0004,        -30.0006,        -29.9999,        -30.0001,        -30.0005
         384,        3.191667,        -30.0000,        -30.0002,        -29.9999,        -30.0001,        -30.0000,        -30.0002,        -30.0000,        -30.0001
         385,        3.200000,        -29.9994,        -30.0001,        -29.9997,        -30.0002,        -29.9999,        -30.0002,        -30.0000,        -30.0001
         386,        3.208333,        -29.9998,        -29.9996,        -29.9998,        -29.9997,        -29.9997,        -29.9998,        -29.9999,        -29.9997
         387,        3.216667,        -30.0005,        -29.9999,        -30.0007,        -29.9999,        -29.9998,        -29.9999,        -30.0000,        -29.9999
         388,        3.225000,        -29.9993,        -30.0002,        -29.9997,        -29.9998,        -30.0005,        -30.0002,        -29.9998,        -30.0006
         389,        3.233333,        -30.0009,        -30.0000,        -30.0004,        -30.0005,        -30.0003,        -30.0001,        -30.0001,        -30.0000
         390,        3.241667,        -29.9994,        -29.9998,        -29.9998,        -30.0002,        -30.0008,        -30.0002,        -30.0001,        -29.9994
         391,        3.250000,        -30.0003,        -30.0001,        -30.0002,        -29.9999,        -29.9999,        -30.0000,        -29.9998,        -30.0003
         392,        3.258333,        -30.0004,        -30.0007,        -30.0001,        -30.0002,        -29.9999,        -30.0000,        -30.0000,        -30.0005
         393,        3.266667,        -29.9996,        -30.0003,        -29.9998,        -30.0001,        -29.9998,        -29.9996,        -29.9999,        -29.9992
         394,        3.275000,        -29.9997,        -30.0001,        -29.9997,        -29.9995,        -29.9999,        -29.9999,        -29.9997,        -29.9996
         395,        3.283333,        -29.9996,        -29.9999,        -30.0003,        -30.0000,        -30.0003,        -29.9999,        -30.0003,        -30.0007
         396,        3.291667,        -30.0000,        -29.9996,        -30.0002,        -30.0001,        -29.9999,        -29.9999,        -29.9999,        -30.0006
         397,        3.300000,        -29.9998,        -30.0001,        -30.0002,        -29.9997,        -30.0004,        -29.9999,        -30.0003,        -30.0006
         398,        3.308333,        -30.0001,        -29.9999,        -29.9998,        -30.0000,        -30.0006,        -30.0000,        -30.0004,        -29.9993
         399,        3.316667,        -30.0001,        -30.0000,        -30.0000,        -29.9999,        -30.0005,        -30.0003,        -29.9998,        -30.0002
         400,        3.325000,        -30.0001,        -30.0000,        -29.9994,        -30.0000,        -30.0002,        -30.0000,        -30.0000,        -30.0000
         401,        3.333333,        -30.0001,        -30.0000,        -30.0005,        -29.9997,        -30.0001,        -29.9999,        -29.9999,        -29.9992
         402,        3.341667,        -30.0000,        -29.9998,        -29.9993,        -30.0003,        -30.0001,        -29.9999,        -30.0002,        -30.0001
         403,        3.350000,        -29.9997,        -29.9998,        -29.9995,        -29.9998,        -30.0002,        -29.9998,        -30.0000,        -30.0003
         404,        3.358333,        -30.0000,        -30.0003,        -30.0004,        -30.0000,        -29.9999,        -30.0000,        -30.0000,        -30.0003
         405,        3.366667,        -30.0003,        -29.9996,        -29.9997,        -29.9996,        -29.9997,        -29.9998,        -29.9999,        -30.0004
         406,        3.375000,        -30.0000,        -29.9999,        -29.9998,        -30.0001,        -29.9999,        -30.0001,        -30.0001,        -29.9998
         407,        3.383333,        -30.0002,        -30.0001,        -29.9997,        -29.9998,        -29.9996,        -30.0001,        -30.0000,        -30.0000
         408,        3.391667,        -29.9997,        -29.9999,        -29.9993,        -30.0002,        -30.0002,        -29.9998,        -30.0002,        -29.9999
         409,        3.400000,        -29.9996,        -30.0003,        -29.9998,        -29.9998,        -29.9997,        -30.0000,        -29.9995,        -30.0003
         410,        3.408333,        -30.0001,        -29.9998,        -29.9996,        -30.0001,        -29.9993,        -30.0000,        -29.9998,        -30.0000
         411,        3.416667,        -30.0004,        -30.0002,        -29.9999,        -29.9993,        -29.9991,        -30.0002,        -29.9999,        -30.0006
         412,        3.425000,        -29.9996,        -29.9998,        -30.0000,        -30.0004,        -30.0009,        -30.0000,        -30.0003,        -29.9997
         413,        3.433333,        -30.0002,        -30.0000,        -29.9999,        -30.0001,        -29.9998,        -29.9997,        -29.9998,        -30.0003
         414,        3.441667,        -29.9994,        -30.0001,        -29.9998,        -29.9998,        -30.0000,        -29.9998,        -30.0003,        -29.9999
         415,        3.450000,        -29.9995,        -30.0001,        -30.0004,        -30.0000,        -29.9997,        -30.0005,        -30.0002,        -29.9999
         416,        3.458333,        -29.9998,        -30.0003,        -30.0006,        -30.0002,        -30.0002,        -30.0001,        -29.9999,        -30.0008
         417,        3.466667,        -30.0005,        -30.0000,        -30.0003,        -30.0002,        -29.9993,        -29.9999,        -30.0001,        -30.0002
         418,        3.475000,        -30.0001,        -29.9998,        -29.9997,        -30.0001,        -30.0001,        -30.0000,        -30.0002,        -30.0000
         419,        3.483333,        -29.9998,        -29.9998,        -30.0000,        -30.0000,        -30.0001,        -29.9999,        -30.0001,        -29.9999
         420,        3.491667,        -30.0001,        -29.9998,        -30.0003,        -29.9999,        -30.0003,        -30.0003,        -30.0000,        -30.0001
         421,        3.500000,        -29.9999,        -30.0002,        -29.9998,        -29.9999,        -30.0001,        -29.9997,        -29.9999,        -30.0001
