"InphaseC4_003 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_inphase\runs\InphaseC4_003.tcf]","Time (h)","V 2 [InphaseC4_003]","V 3 [InphaseC4_003]","V 4 [InphaseC4_003]","V 5 [InphaseC4_003]","V 6 [InphaseC4_003]","V 7 [InphaseC4_003]","V 8 [InphaseC4_003]","V 9 [InphaseC4_003]","V 10 [InphaseC4_003]","V 11 [InphaseC4_003]","V 12 [InphaseC4_003]","V 13 [InphaseC4_003]","V 14 [InphaseC4_003]","V 15 [InphaseC4_003]","V 16 [InphaseC4_003]","V  1 [InphaseC4_003]"
         159,        1.316667,          1.2315,          0.3999,          1.0246,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4514,          0.6224,          1.2428,          2.0177,          1.4953,          1.0013,          0.9044,          1.6426
         160,        1.325000,          1.2315,          0.3997,          1.0247,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4514,          0.6224,          1.2429,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         161,        1.333333,          1.2315,          0.3999,          1.0246,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6223,          1.2428,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         162,        1.341667,          1.2315,          0.3999,          1.0246,          2.0638,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0013,          0.9044,          1.6426
         163,        1.350000,          1.2315,          0.3999,          1.0246,          2.0638,          1.2482,          0.3453,          0.8625,          1.9627,          0.4514,          0.6224,          1.2429,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         164,        1.358333,          1.2315,          0.3998,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0176,          1.4953,          1.0012,          0.9045,          1.6426
         165,        1.366667,          1.2315,          0.3998,          1.0247,          2.0637,          1.2483,          0.3453,          0.8625,          1.9626,          0.4514,          0.6224,          1.2428,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         166,        1.375000,          1.2315,          0.3998,          1.0247,          2.0637,          1.2482,          0.3453,          0.8626,          1.9626,          0.4514,          0.6224,          1.2429,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         167,        1.383333,          1.2315,          0.3996,          1.0247,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4514,          0.6224,          1.2428,          2.0176,          1.4953,          1.0012,          0.9045,          1.6426
         168,        1.391667,          1.2315,          0.3997,          1.0247,          2.0638,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0176,          1.4953,          1.0012,          0.9045,          1.6426
         169,        1.400000,          1.2315,          0.3998,          1.0247,          2.0638,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         170,        1.408333,          1.2315,          0.3997,          1.0246,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4514,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         171,        1.416667,          1.2315,          0.3998,          1.0246,          2.0638,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4952,          1.0012,          0.9045,          1.6426
         172,        1.425000,          1.2315,          0.3998,          1.0246,          2.0637,          1.2482,          0.3452,          0.8624,          1.9626,          0.4515,          0.6224,          1.2429,          2.0176,          1.4953,          1.0012,          0.9045,          1.6426
         173,        1.433333,          1.2315,          0.3999,          1.0246,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         174,        1.441667,          1.2315,          0.3998,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         175,        1.450000,          1.2315,          0.3999,          1.0246,          2.0637,          1.2482,          0.3453,          0.8625,          1.9627,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         176,        1.458333,          1.2315,          0.3998,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0176,          1.4953,          1.0012,          0.9044,          1.6426
         177,        1.466667,          1.2314,          0.3997,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         178,        1.475000,          1.2315,          0.3997,          1.0247,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         179,        1.483333,          1.2315,          0.3997,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4514,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         180,        1.491667,          1.2315,          0.3997,          1.0247,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9044,          1.6426
         181,        1.500000,          1.2315,          0.3999,          1.0247,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0176,          1.4953,          1.0012,          0.9045,          1.6426
         182,        1.508333,          1.2315,          0.3998,          1.0247,          2.0637,          1.2482,          0.3452,          0.8626,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         183,        1.516667,          1.2315,          0.3999,          1.0246,          2.0638,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         184,        1.525000,          1.2315,          0.3998,          1.0247,          2.0638,          1.2481,          0.3453,          0.8625,          1.9626,          0.4514,          0.6224,          1.2429,          2.0176,          1.4953,          1.0012,          0.9045,          1.6426
         185,        1.533333,          1.2315,          0.3996,          1.0246,          2.0638,          1.2482,          0.3452,          0.8625,          1.9626,          0.4514,          0.6224,          1.2428,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         186,        1.541667,          1.2315,          0.3999,          1.0246,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0012,          0.9044,          1.6426
         187,        1.550000,          1.2315,          0.3997,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0176,          1.4953,          1.0012,          0.9045,          1.6426
         188,        1.558333,          1.2315,          0.3997,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         189,        1.566667,          1.2315,          0.3997,          1.0247,          2.0638,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9044,          1.6426
         190,        1.575000,          1.2315,          0.3998,          1.0247,          2.0638,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         191,        1.583333,          1.2315,          0.3999,          1.0247,          2.0638,          1.2482,          0.3453,          0.8625,          1.9626,          0.4514,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9044,          1.6426
         192,        1.591667,          1.2315,          0.3999,          1.0247,          2.0638,          1.2482,          0.3453,          0.8625,          1.9627,          0.4514,          0.6224,          1.2428,          2.0176,          1.4953,          1.0012,          0.9045,          1.6426
         193,        1.600000,          1.2315,          0.3997,          1.0247,          2.0638,          1.2482,          0.3453,          0.8625,          1.9626,          0.4514,          0.6224,          1.2429,          2.0176,          1.4953,          1.0013,          0.9045,          1.6426
         194,        1.608333,          1.2315,          0.3997,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         195,        1.616667,          1.2315,          0.3996,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         196,        1.625000,          1.2315,          0.3999,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9627,          0.4514,          0.6224,          1.2429,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         197,        1.633333,          1.2315,          0.3997,          1.0247,          2.0636,          1.2482,          0.3452,          0.8624,          1.9626,          0.4514,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         198,        1.641667,          1.2315,          0.3997,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4514,          0.6224,          1.2428,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         199,        1.650000,          1.2315,          0.3997,          1.0246,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4514,          0.6224,          1.2428,          2.0177,          1.4953,          1.0013,          0.9044,          1.6426
         200,        1.658333,          1.2315,          0.3999,          1.0246,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4514,          0.6224,          1.2429,          2.0177,          1.4953,          1.0012,          0.9044,          1.6426
         201,        1.666667,          1.2315,          0.3996,          1.0247,          2.0638,          1.2482,          0.3453,          0.8625,          1.9627,          0.4514,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         202,        1.675000,          1.2315,          0.3998,          1.0246,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6225,          1.2428,          2.0177,          1.4953,          1.0013,          0.9044,          1.6426
         203,        1.683333,          1.2315,          0.3998,          1.0247,          2.0637,          1.2482,          0.3453,          0.8624,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         204,        1.691667,          1.2315,          0.3998,          1.0246,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         205,        1.700000,          1.2315,          0.3997,          1.0246,          2.0637,          1.2482,          0.3453,          0.8626,          1.9626,          0.4515,          0.6224,          1.2428,          2.0176,          1.4953,          1.0013,          0.9044,          1.6426
         206,        1.708333,          1.2315,          0.3998,          1.0246,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0012,          0.9044,          1.6426
         207,        1.716667,          1.2315,          0.3998,          1.0247,          2.0636,          1.2481,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0013,          0.9044,          1.6426
         208,        1.725000,          1.2315,          0.3999,          1.0247,          2.0638,          1.2482,          0.3453,          0.8625,          1.9626,          0.4514,          0.6224,          1.2428,          2.0176,          1.4953,          1.0012,          0.9045,          1.6426
         209,        1.733333,          1.2315,          0.3997,          1.0247,          2.0638,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6225,          1.2428,          2.0177,          1.4953,          1.0012,          0.9044,          1.6426
         210,        1.741667,          1.2315,          0.3997,          1.0246,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         211,        1.750000,          1.2315,          0.3998,          1.0246,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0176,          1.4953,          1.0012,          0.9044,          1.6426
         212,        1.758333,          1.2315,          0.3997,          1.0247,          2.0637,          1.2482,          0.3452,          0.8625,          1.9627,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         213,        1.766667,          1.2315,          0.3998,          1.0246,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4952,          1.0013,          0.9045,          1.6426
         214,        1.775000,          1.2315,          0.3998,          1.0247,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0012,          0.9044,          1.6426
         215,        1.783333,          1.2315,          0.3997,          1.0247,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         216,        1.791667,          1.2315,          0.3998,          1.0247,          2.0638,          1.2482,          0.3453,          0.8625,          1.9626,          0.4514,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         217,        1.800000,          1.2315,          0.3998,          1.0246,          2.0638,          1.2482,          0.3453,          0.8626,          1.9627,          0.4514,          0.6224,          1.2428,          2.0176,          1.4952,          1.0012,          0.9045,          1.6426
         218,        1.808333,          1.2315,          0.3997,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9627,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         219,        1.816667,          1.2315,          0.3999,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4514,          0.6224,          1.2429,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         220,        1.825000,          1.2315,          0.3999,          1.0246,          2.0638,          1.2482,          0.3453,          0.8625,          1.9627,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         221,        1.833333,          1.2315,          0.3997,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0012,          0.9044,          1.6426
         222,        1.841667,          1.2315,          0.3998,          1.0247,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4514,          0.6224,          1.2429,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         223,        1.850000,          1.2315,          0.3999,          1.0247,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0176,          1.4953,          1.0012,          0.9044,          1.6426
         224,        1.858333,          1.2315,          0.3998,          1.0247,          2.0638,          1.2482,          0.3453,          0.8626,          1.9626,          0.4515,          0.6223,          1.2428,          2.0176,          1.4953,          1.0012,          0.9044,          1.6426
         225,        1.866667,          1.2314,          0.3999,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9046,          1.6426
         226,        1.875000,          1.2315,          0.3998,          1.0247,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         227,        1.883333,          1.2315,          0.3996,          1.0246,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         228,        1.891667,          1.2315,          0.3999,          1.0246,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4952,          1.0012,          0.9045,          1.6426
         229,        1.900000,          1.2315,          0.3998,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         230,        1.908333,          1.2315,          0.3999,          1.0247,          2.0638,          1.2482,          0.3453,          0.8625,          1.9627,          0.4515,          0.6223,          1.2429,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         231,        1.916667,          1.2315,          0.3998,          1.0246,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4514,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9044,          1.6426
         232,        1.925000,          1.2315,          0.3999,          1.0246,          2.0638,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         233,        1.933333,          1.2315,          0.3999,          1.0246,          2.0638,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         234,        1.941667,          1.2315,          0.3997,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6225,          1.2428,          2.0176,          1.4953,          1.0013,          0.9044,          1.6426
         235,        1.950000,          1.2315,          0.3999,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9627,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         236,        1.958333,          1.2315,          0.3999,          1.0247,          2.0637,          1.2481,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9044,          1.6426
         237,        1.966667,          1.2315,          0.3998,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6223,          1.2429,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         238,        1.975000,          1.2315,          0.3999,          1.0246,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4514,          0.6225,          1.2429,          2.0176,          1.4953,          1.0012,          0.9044,          1.6426
         239,        1.983333,          1.2315,          0.3999,          1.0246,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4514,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         240,        1.991667,          1.2315,          0.3998,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         241,        2.000000,          1.2315,          0.3999,          1.0246,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         242,        2.008333,          1.2315,          0.3999,          1.0246,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         243,        2.016667,          1.2315,          0.3997,          1.0246,          2.0638,          1.2482,          0.3452,          0.8625,          1.9627,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         244,        2.025000,          1.2315,          0.3999,          1.0247,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4514,          0.6224,          1.2429,          2.0177,          1.4953,          1.0012,          0.9044,          1.6426
         245,        2.033333,          1.2315,          0.3996,          1.0247,          2.0637,          1.2482,          0.3453,          0.8626,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         246,        2.041667,          1.2315,          0.3997,          1.0247,          2.0638,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         247,        2.050000,          1.2315,          0.3999,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0176,          1.4953,          1.0013,          0.9044,          1.6426
         248,        2.058333,          1.2315,          0.3997,          1.0247,          2.0638,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0013,          0.9044,          1.6426
         249,        2.066667,          1.2315,          0.3998,          1.0246,          2.0637,          1.2482,          0.3452,          0.8626,          1.9626,          0.4515,          0.6224,          1.2429,          2.0176,          1.4953,          1.0012,          0.9045,          1.6426
         250,        2.075000,          1.2315,          0.3997,          1.0246,          2.0637,          1.2482,          0.3453,          0.8626,          1.9626,          0.4514,          0.6224,          1.2429,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         251,        2.083333,          1.2315,          0.3998,          1.0246,          2.0636,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9044,          1.6426
         252,        2.091667,          1.2315,          0.3998,          1.0246,          2.0637,          1.2482,          0.3453,          0.8626,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0012,          0.9044,          1.6426
         253,        2.100000,          1.2315,          0.3999,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         254,        2.108333,          1.2314,          0.3999,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0013,          0.9044,          1.6426
         255,        2.116667,          1.2315,          0.3999,          1.0247,          2.0638,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9044,          1.6426
         256,        2.125000,          1.2315,          0.3999,          1.0246,          2.0638,          1.2482,          0.3453,          0.8626,          1.9626,          0.4514,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         257,        2.133333,          1.2315,          0.3999,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         258,        2.141667,          1.2315,          0.3999,          1.0246,          2.0638,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         259,        2.150000,          1.2314,          0.3999,          1.0246,          2.0637,          1.2482,          0.3453,          0.8626,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         260,        2.158333,          1.2315,          0.3999,          1.0247,          2.0638,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0013,          0.9044,          1.6426
         261,        2.166667,          1.2315,          0.3997,          1.0247,          2.0638,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         262,        2.175000,          1.2315,          0.3999,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9044,          1.6426
         263,        2.183333,          1.2315,          0.3998,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         264,        2.191667,          1.2315,          0.3999,          1.0247,          2.0638,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         265,        2.200000,          1.2315,          0.3997,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9044,          1.6426
         266,        2.208333,          1.2315,          0.3999,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0012,          0.9044,          1.6426
         267,        2.216667,          1.2314,          0.3998,          1.0247,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0176,          1.4953,          1.0012,          0.9045,          1.6426
         268,        2.225000,          1.2315,          0.3997,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         269,        2.233333,          1.2315,          0.3998,          1.0246,          2.0637,          1.2482,          0.3453,          0.8625,          1.9627,          0.4515,          0.6224,          1.2428,          2.0176,          1.4953,          1.0012,          0.9044,          1.6426
         270,        2.241667,          1.2315,          0.3998,          1.0246,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0176,          1.4953,          1.0013,          0.9045,          1.6426
         271,        2.250000,          1.2315,          0.3998,          1.0247,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0176,          1.4952,          1.0012,          0.9044,          1.6426
         272,        2.258333,          1.2315,          0.3998,          1.0246,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4514,          0.6224,          1.2429,          2.0176,          1.4953,          1.0013,          0.9045,          1.6426
         273,        2.266667,          1.2315,          0.3998,          1.0246,          2.0638,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         274,        2.275000,          1.2315,          0.3998,          1.0246,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         275,        2.283333,          1.2315,          0.3998,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         276,        2.291667,          1.2315,          0.3998,          1.0246,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2429,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         277,        2.300000,          1.2315,          0.3999,          1.0247,          2.0638,          1.2482,          0.3453,          0.8625,          1.9627,          0.4514,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9044,          1.6426
         278,        2.308333,          1.2315,          0.3997,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9627,          0.4514,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         279,        2.316667,          1.2315,          0.3998,          1.0247,          2.0638,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         280,        2.325000,          1.2315,          0.3999,          1.0246,          2.0638,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0013,          0.9045,          1.6426
         281,        2.333333,          1.2315,          0.3998,          1.0247,          2.0638,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         282,        2.341667,          1.2314,          0.3997,          1.0246,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         283,        2.350000,          1.2315,          0.3997,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         284,        2.358333,          1.2315,          0.3998,          1.0247,          2.0638,          1.2482,          0.3452,          0.8625,          1.9626,          0.4514,          0.6224,          1.2429,          2.0176,          1.4953,          1.0012,          0.9045,          1.6426
         285,        2.366667,          1.2315,          0.3997,          1.0247,          2.0637,          1.2482,          0.3453,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0013,          0.9044,          1.6426
         286,        2.375000,          1.2315,          0.3997,          1.0246,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
         287,        2.383333,          1.2315,          0.3998,          1.0246,          2.0637,          1.2482,          0.3452,          0.8625,          1.9626,          0.4515,          0.6224,          1.2428,          2.0176,          1.4953,          1.0012,          0.9045,          1.6426
         288,        2.391667,          1.2315,          0.3999,          1.0246,          2.0637,          1.2482,          0.3453,          0.8625,          1.9627,          0.4515,          0.6224,          1.2428,          2.0177,          1.4953,          1.0012,          0.9045,          1.6426
