"InphaseC4_005 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_inphase\runs\InphaseC4_005.tcf]","Time (h)","V 2 [InphaseC4_005]","V 3 [InphaseC4_005]","V 4 [InphaseC4_005]","V 5 [InphaseC4_005]","V 6 [InphaseC4_005]","V 7 [InphaseC4_005]","V 8 [InphaseC4_005]","V 9 [InphaseC4_005]","V 10 [InphaseC4_005]","V 11 [InphaseC4_005]","V 12 [InphaseC4_005]","V 13 [InphaseC4_005]","V 14 [InphaseC4_005]","V 15 [InphaseC4_005]","V 16 [InphaseC4_005]","V  1 [InphaseC4_005]"
         172,        1.425000,          1.6339,          0.6869,          1.3915,          2.3841,          1.6242,          0.6525,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         173,        1.433333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6525,          1.1832,          2.1751,          0.8730,          0.9818,          1.5568,          2.1250,          1.7481,          1.4476,          1.2613,          1.9409
         174,        1.441667,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6525,          1.1831,          2.1750,          0.8729,          0.9817,          1.5569,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         175,        1.450000,          1.6338,          0.6870,          1.3916,          2.3841,          1.6242,          0.6525,          1.1831,          2.1751,          0.8729,          0.9817,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         176,        1.458333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         177,        1.466667,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1751,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         178,        1.475000,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1250,          1.7481,          1.4476,          1.2613,          1.9409
         179,        1.483333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5569,          2.1250,          1.7481,          1.4476,          1.2613,          1.9409
         180,        1.491667,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1751,          0.8730,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         181,        1.500000,          1.6339,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         182,        1.508333,          1.6339,          0.6870,          1.3915,          2.3841,          1.6242,          0.6525,          1.1832,          2.1750,          0.8729,          0.9817,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9410
         183,        1.516667,          1.6338,          0.6870,          1.3915,          2.3841,          1.6243,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4476,          1.2613,          1.9409
         184,        1.525000,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6525,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         185,        1.533333,          1.6338,          0.6870,          1.3916,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5569,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         186,        1.541667,          1.6339,          0.6869,          1.3916,          2.3842,          1.6242,          0.6525,          1.1831,          2.1750,          0.8729,          0.9817,          1.5569,          2.1250,          1.7481,          1.4475,          1.2612,          1.9409
         187,        1.550000,          1.6339,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4476,          1.2613,          1.9409
         188,        1.558333,          1.6338,          0.6869,          1.3914,          2.3841,          1.6242,          0.6525,          1.1832,          2.1751,          0.8730,          0.9817,          1.5568,          2.1251,          1.7481,          1.4475,          1.2612,          1.9409
         189,        1.566667,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1250,          1.7481,          1.4476,          1.2613,          1.9409
         190,        1.575000,          1.6338,          0.6869,          1.3915,          2.3840,          1.6243,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         191,        1.583333,          1.6339,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         192,        1.591667,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         193,        1.600000,          1.6339,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4476,          1.2613,          1.9409
         194,        1.608333,          1.6339,          0.6869,          1.3915,          2.3841,          1.6242,          0.6525,          1.1831,          2.1750,          0.8730,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         195,        1.616667,          1.6338,          0.6869,          1.3915,          2.3840,          1.6243,          0.6526,          1.1831,          2.1751,          0.8730,          0.9818,          1.5568,          2.1251,          1.7481,          1.4476,          1.2613,          1.9409
         196,        1.625000,          1.6339,          0.6869,          1.3916,          2.3840,          1.6242,          0.6526,          1.1832,          2.1750,          0.8730,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         197,        1.633333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4476,          1.2613,          1.9409
         198,        1.641667,          1.6338,          0.6870,          1.3915,          2.3840,          1.6242,          0.6525,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         199,        1.650000,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1751,          0.8729,          0.9817,          1.5569,          2.1251,          1.7481,          1.4476,          1.2613,          1.9409
         200,        1.658333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8730,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         201,        1.666667,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         202,        1.675000,          1.6338,          0.6869,          1.3915,          2.3841,          1.6243,          0.6525,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2612,          1.9409
         203,        1.683333,          1.6338,          0.6869,          1.3916,          2.3841,          1.6242,          0.6525,          1.1832,          2.1751,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4476,          1.2613,          1.9410
         204,        1.691667,          1.6338,          0.6869,          1.3915,          2.3841,          1.6243,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         205,        1.700000,          1.6338,          0.6870,          1.3916,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8730,          0.9817,          1.5568,          2.1251,          1.7481,          1.4476,          1.2613,          1.9409
         206,        1.708333,          1.6338,          0.6869,          1.3916,          2.3840,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9817,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         207,        1.716667,          1.6338,          0.6869,          1.3915,          2.3841,          1.6243,          0.6525,          1.1832,          2.1750,          0.8730,          0.9817,          1.5568,          2.1250,          1.7481,          1.4476,          1.2613,          1.9409
         208,        1.725000,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9410
         209,        1.733333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6243,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2612,          1.9410
         210,        1.741667,          1.6338,          0.6870,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5569,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         211,        1.750000,          1.6339,          0.6870,          1.3916,          2.3841,          1.6242,          0.6525,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         212,        1.758333,          1.6338,          0.6869,          1.3916,          2.3841,          1.6242,          0.6525,          1.1831,          2.1750,          0.8729,          0.9818,          1.5569,          2.1250,          1.7481,          1.4476,          1.2613,          1.9409
         213,        1.766667,          1.6338,          0.6869,          1.3916,          2.3841,          1.6243,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9410
         214,        1.775000,          1.6338,          0.6870,          1.3915,          2.3840,          1.6242,          0.6526,          1.1832,          2.1751,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         215,        1.783333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         216,        1.791667,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6525,          1.1832,          2.1750,          0.8729,          0.9818,          1.5569,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         217,        1.800000,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6525,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         218,        1.808333,          1.6338,          0.6869,          1.3916,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4476,          1.2613,          1.9409
         219,        1.816667,          1.6338,          0.6870,          1.3915,          2.3841,          1.6242,          0.6525,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         220,        1.825000,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         221,        1.833333,          1.6338,          0.6869,          1.3916,          2.3841,          1.6242,          0.6525,          1.1831,          2.1750,          0.8729,          0.9818,          1.5569,          2.1251,          1.7481,          1.4475,          1.2613,          1.9410
         222,        1.841667,          1.6339,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8730,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9410
         223,        1.850000,          1.6339,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1832,          2.1751,          0.8729,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         224,        1.858333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9410
         225,        1.866667,          1.6339,          0.6869,          1.3916,          2.3841,          1.6242,          0.6526,          1.1831,          2.1751,          0.8729,          0.9817,          1.5568,          2.1250,          1.7481,          1.4476,          1.2613,          1.9409
         226,        1.875000,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         227,        1.883333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4476,          1.2614,          1.9410
         228,        1.891667,          1.6338,          0.6869,          1.3916,          2.3840,          1.6243,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4476,          1.2613,          1.9410
         229,        1.900000,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1250,          1.7482,          1.4475,          1.2613,          1.9410
         230,        1.908333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6525,          1.1831,          2.1750,          0.8730,          0.9818,          1.5569,          2.1250,          1.7481,          1.4475,          1.2613,          1.9410
         231,        1.916667,          1.6338,          0.6869,          1.3915,          2.3840,          1.6242,          0.6525,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9410
         232,        1.925000,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6525,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9410
         233,        1.933333,          1.6338,          0.6869,          1.3916,          2.3841,          1.6243,          0.6525,          1.1832,          2.1750,          0.8729,          0.9818,          1.5569,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         234,        1.941667,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6525,          1.1831,          2.1751,          0.8729,          0.9818,          1.5569,          2.1251,          1.7481,          1.4476,          1.2613,          1.9409
         235,        1.950000,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1832,          2.1751,          0.8729,          0.9817,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         236,        1.958333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6525,          1.1831,          2.1750,          0.8729,          0.9818,          1.5569,          2.1251,          1.7481,          1.4475,          1.2614,          1.9409
         237,        1.966667,          1.6338,          0.6869,          1.3916,          2.3840,          1.6242,          0.6526,          1.1832,          2.1750,          0.8730,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         238,        1.975000,          1.6338,          0.6869,          1.3915,          2.3841,          1.6243,          0.6526,          1.1832,          2.1750,          0.8729,          0.9817,          1.5569,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         239,        1.983333,          1.6338,          0.6869,          1.3916,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8730,          0.9818,          1.5567,          2.1251,          1.7481,          1.4476,          1.2613,          1.9409
         240,        1.991667,          1.6339,          0.6870,          1.3916,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8729,          0.9817,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         241,        2.000000,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6525,          1.1831,          2.1751,          0.8730,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         242,        2.008333,          1.6338,          0.6869,          1.3916,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5569,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         243,        2.016667,          1.6339,          0.6869,          1.3916,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         244,        2.025000,          1.6338,          0.6870,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5569,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         245,        2.033333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6243,          0.6525,          1.1832,          2.1751,          0.8729,          0.9817,          1.5568,          2.1251,          1.7482,          1.4475,          1.2613,          1.9410
         246,        2.041667,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         247,        2.050000,          1.6338,          0.6869,          1.3915,          2.3841,          1.6243,          0.6525,          1.1831,          2.1750,          0.8730,          0.9818,          1.5569,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         248,        2.058333,          1.6339,          0.6869,          1.3916,          2.3841,          1.6242,          0.6525,          1.1831,          2.1750,          0.8729,          0.9817,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         249,        2.066667,          1.6338,          0.6869,          1.3915,          2.3841,          1.6243,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5569,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         250,        2.075000,          1.6338,          0.6869,          1.3915,          2.3840,          1.6242,          0.6525,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         251,        2.083333,          1.6338,          0.6870,          1.3915,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         252,        2.091667,          1.6339,          0.6869,          1.3916,          2.3841,          1.6242,          0.6525,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9410
         253,        2.100000,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6525,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         254,        2.108333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6243,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         255,        2.116667,          1.6338,          0.6869,          1.3915,          2.3841,          1.6243,          0.6526,          1.1832,          2.1750,          0.8729,          0.9817,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         256,        2.125000,          1.6339,          0.6870,          1.3915,          2.3840,          1.6243,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         257,        2.133333,          1.6338,          0.6869,          1.3916,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8730,          0.9818,          1.5569,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         258,        2.141667,          1.6339,          0.6869,          1.3915,          2.3840,          1.6242,          0.6525,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4476,          1.2613,          1.9409
         259,        2.150000,          1.6338,          0.6870,          1.3915,          2.3841,          1.6242,          0.6526,          1.1832,          2.1751,          0.8730,          0.9817,          1.5568,          2.1251,          1.7481,          1.4476,          1.2613,          1.9409
         260,        2.158333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6243,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5569,          2.1251,          1.7481,          1.4475,          1.2612,          1.9409
         261,        2.166667,          1.6339,          0.6869,          1.3915,          2.3841,          1.6242,          0.6525,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         262,        2.175000,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5569,          2.1251,          1.7481,          1.4476,          1.2612,          1.9409
         263,        2.183333,          1.6338,          0.6869,          1.3915,          2.3840,          1.6243,          0.6525,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         264,        2.191667,          1.6338,          0.6869,          1.3915,          2.3840,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         265,        2.200000,          1.6338,          0.6869,          1.3916,          2.3840,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5569,          2.1250,          1.7481,          1.4476,          1.2613,          1.9409
         266,        2.208333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6243,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5569,          2.1250,          1.7481,          1.4476,          1.2613,          1.9409
         267,        2.216667,          1.6338,          0.6870,          1.3916,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5569,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         268,        2.225000,          1.6338,          0.6870,          1.3915,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         269,        2.233333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6525,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4476,          1.2613,          1.9409
         270,        2.241667,          1.6338,          0.6869,          1.3916,          2.3841,          1.6242,          0.6525,          1.1831,          2.1750,          0.8730,          0.9818,          1.5568,          2.1251,          1.7481,          1.4474,          1.2613,          1.9409
         271,        2.250000,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9410
         272,        2.258333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6525,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7482,          1.4475,          1.2613,          1.9410
         273,        2.266667,          1.6338,          0.6870,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5569,          2.1250,          1.7481,          1.4475,          1.2613,          1.9410
         274,        2.275000,          1.6339,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1250,          1.7482,          1.4476,          1.2613,          1.9409
         275,        2.283333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6525,          1.1832,          2.1750,          0.8730,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         276,        2.291667,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6525,          1.1831,          2.1750,          0.8730,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         277,        2.300000,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1751,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         278,        2.308333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6243,          0.6526,          1.1832,          2.1750,          0.8729,          0.9817,          1.5568,          2.1251,          1.7481,          1.4476,          1.2613,          1.9409
         279,        2.316667,          1.6338,          0.6869,          1.3915,          2.3841,          1.6243,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         280,        2.325000,          1.6338,          0.6869,          1.3915,          2.3841,          1.6243,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4476,          1.2613,          1.9409
         281,        2.333333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4476,          1.2613,          1.9409
         282,        2.341667,          1.6339,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1832,          2.1751,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4476,          1.2613,          1.9410
         283,        2.350000,          1.6338,          0.6869,          1.3915,          2.3841,          1.6243,          0.6525,          1.1832,          2.1750,          0.8730,          0.9818,          1.5569,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         284,        2.358333,          1.6339,          0.6869,          1.3916,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5569,          2.1250,          1.7481,          1.4475,          1.2614,          1.9409
         285,        2.366667,          1.6339,          0.6869,          1.3915,          2.3841,          1.6242,          0.6525,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         286,        2.375000,          1.6339,          0.6869,          1.3916,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9817,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9410
         287,        2.383333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6525,          1.1831,          2.1750,          0.8730,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9410
         288,        2.391667,          1.6339,          0.6869,          1.3915,          2.3841,          1.6242,          0.6525,          1.1832,          2.1750,          0.8729,          0.9817,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         289,        2.400000,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8730,          0.9818,          1.5568,          2.1251,          1.7481,          1.4476,          1.2613,          1.9409
         290,        2.408333,          1.6339,          0.6870,          1.3915,          2.3841,          1.6243,          0.6525,          1.1831,          2.1751,          0.8730,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9409
         291,        2.416667,          1.6339,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         292,        2.425000,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         293,        2.433333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5568,          2.1250,          1.7481,          1.4475,          1.2613,          1.9410
         294,        2.441667,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9817,          1.5568,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         295,        2.450000,          1.6338,          0.6869,          1.3916,          2.3841,          1.6242,          0.6526,          1.1831,          2.1750,          0.8729,          0.9818,          1.5569,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         296,        2.458333,          1.6338,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5569,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         297,        2.466667,          1.6339,          0.6869,          1.3915,          2.3841,          1.6242,          0.6526,          1.1832,          2.1750,          0.8729,          0.9818,          1.5569,          2.1251,          1.7481,          1.4475,          1.2613,          1.9409
         298,        2.475000,          1.6338,          0.6869,          1.3915,          2.3840,          1.6243,          0.6526,          1.1831,          2.1750,          0.8730,          0.9817,          1.5569,          2.1251,          1.7481,          1.4476,          1.2613,          1.9409
         299,        2.483333,          1.6338,          0.6869,          1.3916,          2.3841,          1.6243,          0.6526,          1.1832,          2.1750,          0.8729,          0.9817,          1.5569,          2.1251,          1.7481,          1.4476,          1.2613,          1.9409
         300,        2.491667,          1.6338,          0.6869,          1.3916,          2.3841,          1.6242,          0.6525,          1.1831,          2.1750,          0.8729,          0.9817,          1.5569,          2.1251,          1.7481,          1.4475,          1.2613,          1.9410
         301,        2.500000,          1.6338,          0.6869,          1.3916,          2.3841,          1.6242,          0.6525,          1.1832,          2.1750,          0.8729,          0.9818,          1.5569,          2.1251,          1.7481,          1.4475,          1.2613,          1.9410
