"VanillaC4_012 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_012.tcf]","Time (h)","Q 2 [VanillaC4_012]","Q 3 [VanillaC4_012]","Q 4 [VanillaC4_012]","Q 5 [VanillaC4_012]","Q 6 [VanillaC4_012]","Q 7 [VanillaC4_012]","Q 1 [VanillaC4_012]","Q  8 [VanillaC4_012]"
         211,        1.750000,        -14.9999,        -14.9999,        -15.0001,        -15.0003,        -15.0001,        -14.9999,        -14.9999,        -15.0001
         212,        1.758333,        -15.0001,        -14.9999,        -14.9999,        -15.0000,        -14.9998,        -15.0000,        -15.0000,        -15.0001
         213,        1.766667,        -15.0000,        -15.0000,        -14.9996,        -15.0000,        -14.9999,        -14.9998,        -15.0002,        -14.9997
         214,        1.775000,        -15.0000,        -15.0000,        -15.0001,        -15.0001,        -14.9998,        -15.0000,        -15.0001,        -14.9998
         215,        1.783333,        -14.9999,        -15.0000,        -15.0001,        -15.0001,        -15.0000,        -15.0000,        -14.9999,        -14.9989
         216,        1.791667,        -14.9999,        -15.0000,        -14.9999,        -14.9996,        -14.9999,        -15.0001,        -15.0000,        -15.0002
         217,        1.800000,        -15.0000,        -15.0002,        -14.9998,        -15.0000,        -15.0001,        -14.9999,        -15.0001,        -14.9998
         218,        1.808333,        -15.0000,        -15.0000,        -15.0001,        -15.0000,        -15.0000,        -14.9999,        -14.9999,        -15.0001
         219,        1.816667,        -15.0002,        -14.9998,        -14.9999,        -15.0000,        -14.9999,        -14.9998,        -15.0001,        -14.9998
         220,        1.825000,        -14.9999,        -15.0000,        -14.9996,        -15.0002,        -15.0001,        -15.0001,        -14.9998,        -15.0001
         221,        1.833333,        -15.0001,        -15.0000,        -15.0001,        -15.0001,        -15.0002,        -15.0001,        -15.0000,        -14.9998
         222,        1.841667,        -14.9998,        -14.9999,        -14.9998,        -14.9999,        -15.0001,        -14.9999,        -15.0000,        -15.0001
         223,        1.850000,        -15.0000,        -15.0001,        -15.0001,        -15.0001,        -15.0001,        -15.0002,        -15.0001,        -15.0000
         224,        1.858333,        -14.9999,        -15.0002,        -15.0001,        -14.9998,        -15.0001,        -15.0001,        -15.0000,        -15.0001
         225,        1.866667,        -14.9999,        -14.9999,        -14.9999,        -15.0000,        -15.0000,        -15.0000,        -14.9999,        -15.0002
         226,        1.875000,        -15.0000,        -15.0001,        -15.0001,        -14.9998,        -14.9999,        -14.9999,        -15.0002,        -15.0002
         227,        1.883333,        -14.9998,        -15.0000,        -15.0002,        -15.0001,        -14.9999,        -15.0001,        -15.0000,        -14.9997
         228,        1.891667,        -15.0000,        -15.0002,        -15.0002,        -14.9999,        -15.0000,        -15.0001,        -15.0001,        -14.9991
         229,        1.900000,        -15.0000,        -15.0001,        -15.0000,        -14.9999,        -14.9999,        -15.0001,        -15.0000,        -14.9992
         230,        1.908333,        -14.9999,        -15.0001,        -15.0001,        -15.0000,        -15.0000,        -15.0000,        -14.9999,        -14.9998
         231,        1.916667,        -15.0000,        -14.9999,        -14.9999,        -14.9998,        -15.0000,        -15.0001,        -15.0000,        -14.9997
         232,        1.925000,        -15.0000,        -15.0001,        -14.9996,        -15.0003,        -15.0001,        -14.9999,        -15.0002,        -15.0004
         233,        1.933333,        -15.0002,        -15.0002,        -15.0000,        -15.0001,        -15.0002,        -14.9999,        -15.0001,        -15.0003
         234,        1.941667,        -15.0000,        -15.0000,        -15.0003,        -15.0000,        -15.0000,        -15.0002,        -14.9999,        -14.9999
         235,        1.950000,        -14.9999,        -14.9999,        -14.9997,        -15.0000,        -15.0001,        -14.9996,        -14.9998,        -15.0001
         236,        1.958333,        -15.0000,        -15.0000,        -15.0000,        -14.9999,        -15.0000,        -15.0000,        -15.0000,        -14.9992
         237,        1.966667,        -15.0000,        -14.9999,        -14.9996,        -15.0000,        -15.0000,        -15.0000,        -15.0001,        -15.0000
         238,        1.975000,        -14.9999,        -15.0001,        -15.0000,        -15.0001,        -15.0000,        -14.9999,        -15.0000,        -15.0002
         239,        1.983333,        -15.0000,        -14.9999,        -14.9999,        -15.0001,        -14.9999,        -15.0003,        -14.9998,        -15.0008
         240,        1.991667,        -14.9997,        -15.0000,        -15.0001,        -15.0001,        -15.0002,        -15.0000,        -15.0002,        -15.0001
         241,        2.000000,        -15.0000,        -15.0000,        -15.0000,        -14.9999,        -15.0001,        -15.0001,        -15.0002,        -14.9999
         242,        2.008333,        -15.0000,        -14.9999,        -14.9998,        -14.9999,        -15.0000,        -15.0001,        -15.0000,        -14.9997
         243,        2.016667,        -15.0001,        -15.0000,        -15.0000,        -15.0000,        -15.0001,        -15.0001,        -14.9999,        -14.9999
         244,        2.025000,        -15.0001,        -15.0000,        -14.9999,        -15.0000,        -15.0000,        -15.0001,        -15.0001,        -14.9996
         245,        2.033333,        -14.9998,        -15.0002,        -14.9999,        -15.0001,        -15.0001,        -15.0000,        -14.9998,        -14.9994
         246,        2.041667,        -15.0000,        -15.0002,        -14.9996,        -14.9999,        -15.0000,        -15.0001,        -15.0001,        -14.9998
         247,        2.050000,        -15.0000,        -15.0000,        -15.0000,        -15.0000,        -14.9998,        -15.0001,        -15.0000,        -14.9997
         248,        2.058333,        -14.9999,        -14.9998,        -15.0000,        -14.9999,        -14.9999,        -14.9999,        -15.0000,        -15.0003
         249,        2.066667,        -15.0002,        -15.0000,        -14.9998,        -15.0000,        -15.0001,        -15.0000,        -14.9999,        -14.9998
         250,        2.075000,        -15.0001,        -14.9998,        -15.0004,        -14.9999,        -15.0004,        -15.0001,        -15.0003,        -14.9997
         251,        2.083333,        -15.0001,        -15.0001,        -15.0000,        -14.9999,        -14.9998,        -14.9999,        -15.0001,        -15.0000
         252,        2.091667,        -14.9998,        -15.0000,        -15.0000,        -15.0002,        -15.0000,        -14.9998,        -14.9996,        -15.0002
         253,        2.100000,        -14.9999,        -15.0000,        -14.9998,        -14.9999,        -14.9999,        -14.9999,        -14.9999,        -15.0001
         254,        2.108333,        -15.0000,        -15.0003,        -14.9999,        -14.9998,        -14.9998,        -15.0002,        -14.9999,        -14.9997
         255,        2.116667,        -15.0001,        -15.0001,        -14.9998,        -15.0001,        -14.9999,        -14.9999,        -14.9999,        -15.0001
         256,        2.125000,        -15.0002,        -15.0001,        -14.9999,        -15.0002,        -15.0000,        -14.9999,        -14.9998,        -15.0002
         257,        2.133333,        -14.9998,        -15.0002,        -14.9999,        -15.0000,        -15.0001,        -14.9999,        -15.0002,        -14.9994
         258,        2.141667,        -15.0000,        -14.9999,        -14.9998,        -15.0002,        -14.9999,        -15.0002,        -15.0000,        -15.0001
         259,        2.150000,        -14.9998,        -15.0002,        -15.0001,        -15.0001,        -15.0000,        -14.9998,        -15.0001,        -15.0004
         260,        2.158333,        -15.0000,        -15.0000,        -15.0000,        -15.0001,        -15.0001,        -15.0000,        -14.9997,        -15.0001
         261,        2.166667,        -15.0001,        -15.0001,        -14.9998,        -15.0003,        -14.9998,        -15.0000,        -14.9999,        -15.0004
         262,        2.175000,        -15.0002,        -15.0001,        -15.0002,        -14.9999,        -14.9999,        -15.0000,        -15.0000,        -14.9996
         263,        2.183333,        -15.0001,        -14.9999,        -14.9999,        -15.0001,        -14.9998,        -15.0000,        -14.9999,        -15.0007
         264,        2.191667,        -14.9999,        -15.0000,        -15.0001,        -14.9999,        -14.9999,        -15.0000,        -15.0002,        -14.9997
         265,        2.200000,        -15.0000,        -15.0000,        -15.0000,        -15.0000,        -14.9999,        -14.9999,        -15.0004,        -14.9996
         266,        2.208333,        -14.9999,        -15.0001,        -14.9999,        -15.0000,        -14.9999,        -15.0000,        -15.0000,        -14.9995
         267,        2.216667,        -15.0002,        -15.0000,        -14.9999,        -15.0000,        -15.0001,        -15.0000,        -15.0002,        -14.9998
         268,        2.225000,        -14.9998,        -14.9997,        -15.0000,        -14.9998,        -15.0001,        -15.0000,        -14.9998,        -15.0000
         269,        2.233333,        -15.0000,        -15.0000,        -15.0003,        -15.0001,        -15.0001,        -14.9997,        -14.9999,        -14.9995
         270,        2.241667,        -14.9999,        -14.9999,        -15.0000,        -15.0002,        -14.9999,        -14.9999,        -15.0001,        -14.9997
         271,        2.250000,        -15.0000,        -15.0002,        -14.9999,        -15.0000,        -14.9997,        -15.0002,        -15.0000,        -15.0003
         272,        2.258333,        -15.0000,        -15.0003,        -15.0000,        -15.0000,        -14.9999,        -14.9999,        -15.0000,        -15.0009
         273,        2.266667,        -15.0000,        -15.0000,        -14.9999,        -15.0000,        -15.0000,        -15.0002,        -14.9999,        -15.0014
         274,        2.275000,        -14.9999,        -15.0000,        -14.9998,        -14.9999,        -15.0001,        -15.0000,        -14.9999,        -15.0115
         275,        2.283333,        -15.0001,        -15.0000,        -15.0001,        -14.9998,        -15.0002,        -15.0000,        -14.9999,        -14.9983
         276,        2.291667,        -15.0001,        -15.0002,        -15.0000,        -15.0001,        -14.9998,        -15.0009,        -15.0002,        -14.9969
         277,        2.300000,        -14.9999,        -15.0001,        -14.9999,        -15.0000,        -15.0001,        -15.0003,        -15.0002,        -14.9994
         278,        2.308333,        -15.0002,        -15.0002,        -14.9997,        -15.0001,        -15.0001,        -14.9998,        -15.0001,        -15.0264
         279,        2.316667,        -15.0000,        -15.0000,        -15.0003,        -15.0001,        -15.0000,        -14.9999,        -15.0001,        -15.0155
         280,        2.325000,        -15.0000,        -14.9999,        -14.9999,        -14.9998,        -14.9999,        -15.0005,        -15.0000,        -14.9801
         281,        2.333333,        -15.0000,        -14.9999,        -14.9999,        -14.9999,        -15.0001,        -15.0015,        -15.0003,        -14.9931
         282,        2.341667,        -14.9999,        -14.9999,        -15.0000,        -15.0000,        -14.9999,        -15.0002,        -15.0002,        -14.9961
         283,        2.350000,        -15.0001,        -15.0000,        -15.0001,        -14.9999,        -15.0001,        -14.9991,        -15.0001,        -14.9975
         284,        2.358333,        -15.0000,        -15.0000,        -15.0001,        -15.0000,        -15.0000,        -14.9996,        -15.0001,        -14.9984
         285,        2.366667,        -15.0001,        -14.9997,        -15.0002,        -14.9999,        -15.0000,        -14.9996,        -14.9998,        -14.9993
         286,        2.375000,        -14.9997,        -15.0000,        -14.9999,        -14.9999,        -14.9999,        -14.9996,        -15.0000,        -14.9992
         287,        2.383333,        -15.0000,        -14.9999,        -15.0000,        -14.9998,        -14.9999,        -14.9997,        -15.0001,        -14.9995
         288,        2.391667,        -15.0000,        -15.0000,        -15.0000,        -15.0001,        -14.9999,        -14.9999,        -14.9998,        -14.9998
         289,        2.400000,        -14.9999,        -14.9999,        -14.9999,        -15.0000,        -15.0001,        -15.0000,        -15.0001,        -15.0001
         290,        2.408333,        -15.0000,        -15.0001,        -15.0000,        -15.0002,        -15.0001,        -15.0000,        -14.9996,        -14.9999
         291,        2.416667,        -15.0000,        -15.0001,        -14.9999,        -15.0000,        -15.0001,        -15.0000,        -14.9999,        -15.0001
         292,        2.425000,        -15.0002,        -15.0002,        -14.9998,        -15.0001,        -14.9998,        -15.0001,        -15.0002,        -14.9996
         293,        2.433333,        -15.0002,        -15.0002,        -14.9999,        -15.0001,        -15.0001,        -14.9998,        -15.0002,        -14.9997
         294,        2.441667,        -15.0000,        -15.0000,        -14.9999,        -15.0001,        -14.9998,        -14.9998,        -15.0001,        -14.9997
         295,        2.450000,        -14.9999,        -15.0001,        -15.0000,        -15.0000,        -15.0000,        -15.0000,        -15.0000,        -14.9997
         296,        2.458333,        -15.0000,        -14.9998,        -14.9999,        -14.9998,        -15.0000,        -14.9998,        -15.0000,        -14.9999
         297,        2.466667,        -14.9999,        -15.0001,        -14.9999,        -15.0000,        -14.9999,        -14.9999,        -15.0001,        -15.0000
         298,        2.475000,        -15.0001,        -14.9999,        -14.9999,        -15.0000,        -15.0000,        -15.0001,        -14.9998,        -14.9996
         299,        2.483333,        -15.0000,        -15.0000,        -14.9999,        -14.9999,        -14.9999,        -15.0000,        -15.0000,        -14.9999
         300,        2.491667,        -14.9998,        -14.9998,        -14.9998,        -15.0000,        -15.0000,        -15.0001,        -15.0000,        -15.0004
         301,        2.500000,        -15.0000,        -14.9999,        -15.0000,        -15.0001,        -15.0000,        -15.0000,        -15.0000,        -14.9996
         302,        2.508333,        -15.0001,        -15.0001,        -15.0001,        -15.0001,        -15.0000,        -15.0002,        -15.0000,        -15.0001
         303,        2.516667,        -15.0000,        -15.0000,        -15.0001,        -15.0000,        -15.0000,        -15.0000,        -15.0000,        -15.0004
         304,        2.525000,        -15.0001,        -15.0001,        -14.9999,        -15.0002,        -14.9999,        -15.0001,        -15.0004,        -14.9997
         305,        2.533333,        -14.9999,        -15.0000,        -14.9999,        -15.0001,        -15.0000,        -15.0000,        -15.0002,        -14.9997
         306,        2.541667,        -15.0002,        -15.0001,        -15.0000,        -15.0001,        -15.0001,        -14.9999,        -15.0001,        -15.0000
         307,        2.550000,        -14.9999,        -15.0000,        -14.9998,        -15.0000,        -14.9999,        -14.9998,        -14.9995,        -15.0000
         308,        2.558333,        -15.0002,        -15.0002,        -15.0000,        -15.0001,        -15.0001,        -14.9998,        -15.0001,        -15.0002
         309,        2.566667,        -15.0000,        -15.0002,        -14.9998,        -14.9999,        -14.9999,        -15.0000,        -14.9998,        -14.9999
         310,        2.575000,        -14.9999,        -15.0000,        -15.0000,        -15.0000,        -15.0002,        -15.0001,        -15.0001,        -14.9999
         311,        2.583333,        -15.0000,        -15.0002,        -14.9999,        -14.9999,        -14.9998,        -15.0001,        -15.0001,        -15.0001
         312,        2.591667,        -15.0000,        -14.9998,        -15.0001,        -15.0002,        -15.0001,        -15.0000,        -15.0001,        -14.9996
         313,        2.600000,        -15.0002,        -14.9999,        -14.9999,        -15.0000,        -15.0002,        -15.0001,        -14.9998,        -15.0006
         314,        2.608333,        -14.9999,        -15.0001,        -14.9999,        -15.0000,        -15.0002,        -15.0000,        -14.9998,        -14.9992
         315,        2.616667,        -14.9999,        -15.0000,        -14.9999,        -14.9998,        -15.0003,        -15.0001,        -14.9998,        -15.0000
         316,        2.625000,        -14.9999,        -15.0002,        -14.9998,        -14.9999,        -15.0000,        -14.9998,        -15.0000,        -15.0000
         317,        2.633333,        -15.0001,        -14.9999,        -15.0001,        -15.0000,        -14.9998,        -15.0000,        -15.0002,        -14.9993
         318,        2.641667,        -15.0000,        -15.0000,        -15.0000,        -15.0000,        -15.0000,        -15.0000,        -14.9999,        -15.0002
         319,        2.650000,        -14.9998,        -15.0002,        -14.9999,        -14.9998,        -15.0001,        -15.0001,        -15.0001,        -14.9996
         320,        2.658333,        -15.0000,        -15.0001,        -14.9999,        -15.0001,        -15.0003,        -14.9998,        -15.0001,        -14.9999
         321,        2.666667,        -15.0000,        -14.9999,        -15.0001,        -15.0001,        -15.0001,        -15.0000,        -15.0000,        -15.0000
         322,        2.675000,        -15.0000,        -15.0001,        -15.0002,        -15.0000,        -15.0000,        -15.0001,        -15.0000,        -14.9995
         323,        2.683333,        -15.0001,        -15.0001,        -14.9999,        -14.9999,        -15.0000,        -15.0000,        -14.9999,        -14.9998
         324,        2.691667,        -14.9998,        -15.0000,        -14.9998,        -15.0000,        -15.0000,        -15.0000,        -14.9998,        -14.9993
         325,        2.700000,        -15.0000,        -15.0001,        -14.9999,        -14.9998,        -15.0001,        -15.0000,        -15.0002,        -14.9995
         326,        2.708333,        -15.0000,        -15.0000,        -15.0000,        -14.9999,        -15.0001,        -15.0001,        -15.0001,        -15.0003
         327,        2.716667,        -15.0000,        -15.0000,        -15.0002,        -15.0001,        -15.0000,        -14.9997,        -14.9998,        -15.0007
         328,        2.725000,        -15.0001,        -15.0000,        -14.9999,        -15.0003,        -15.0001,        -15.0002,        -15.0001,        -14.9994
         329,        2.733333,        -14.9999,        -15.0002,        -14.9999,        -14.9999,        -14.9998,        -15.0000,        -15.0000,        -14.9997
         330,        2.741667,        -14.9999,        -14.9999,        -15.0000,        -15.0001,        -15.0000,        -15.0000,        -15.0001,        -14.9996
         331,        2.750000,        -14.9999,        -14.9999,        -14.9999,        -15.0001,        -14.9998,        -15.0001,        -14.9998,        -14.9994
         332,        2.758333,        -15.0000,        -15.0000,        -14.9999,        -14.9999,        -14.9998,        -15.0000,        -14.9999,        -15.0003
         333,        2.766667,        -15.0003,        -15.0001,        -14.9997,        -15.0001,        -14.9999,        -14.9999,        -15.0000,        -15.0001
         334,        2.775000,        -15.0000,        -14.9999,        -15.0000,        -14.9996,        -15.0000,        -15.0000,        -15.0002,        -14.9995
         335,        2.783333,        -15.0001,        -15.0000,        -14.9998,        -15.0001,        -15.0001,        -15.0000,        -14.9998,        -15.0005
         336,        2.791667,        -14.9999,        -14.9999,        -14.9996,        -15.0002,        -15.0001,        -15.0000,        -14.9999,        -14.9998
         337,        2.800000,        -15.0000,        -15.0001,        -15.0002,        -15.0001,        -14.9998,        -15.0001,        -15.0001,        -15.0009
         338,        2.808333,        -15.0003,        -14.9999,        -15.0001,        -15.0003,        -14.9998,        -15.0000,        -15.0000,        -15.0005
         339,        2.816667,        -14.9998,        -15.0002,        -15.0000,        -14.9999,        -15.0000,        -15.0002,        -15.0003,        -14.9991
         340,        2.825000,        -15.0002,        -14.9999,        -14.9999,        -15.0000,        -14.9999,        -14.9999,        -14.9999,        -15.0004
         341,        2.833333,        -15.0000,        -14.9999,        -14.9998,        -15.0000,        -14.9998,        -14.9999,        -15.0001,        -14.9990
         342,        2.841667,        -15.0002,        -15.0001,        -14.9998,        -15.0001,        -15.0001,        -15.0001,        -15.0000,        -14.9997
         343,        2.850000,        -15.0001,        -14.9999,        -14.9996,        -15.0000,        -14.9999,        -15.0002,        -15.0000,        -15.0004
         344,        2.858333,        -14.9998,        -15.0001,        -15.0000,        -14.9999,        -15.0000,        -15.0001,        -15.0001,        -15.0002
         345,        2.866667,        -15.0000,        -15.0001,        -15.0000,        -15.0001,        -15.0000,        -14.9999,        -15.0000,        -14.9992
         346,        2.875000,        -14.9998,        -15.0000,        -15.0003,        -15.0002,        -15.0000,        -14.9999,        -14.9999,        -15.0007
         347,        2.883333,        -15.0002,        -15.0001,        -15.0000,        -14.9998,        -15.0001,        -15.0000,        -15.0000,        -14.9995
         348,        2.891667,        -14.9998,        -15.0001,        -15.0000,        -14.9999,        -14.9997,        -15.0001,        -15.0001,        -15.0000
         349,        2.900000,        -14.9998,        -14.9998,        -14.9999,        -15.0000,        -15.0002,        -15.0000,        -15.0001,        -14.9997
         350,        2.908333,        -15.0003,        -15.0000,        -15.0001,        -15.0000,        -14.9999,        -15.0002,        -15.0002,        -14.9996
         351,        2.916667,        -14.9999,        -15.0000,        -15.0000,        -14.9999,        -14.9999,        -14.9999,        -14.9998,        -15.0003
         352,        2.925000,        -15.0002,        -15.0001,        -14.9999,        -15.0002,        -15.0000,        -15.0001,        -15.0000,        -14.9996
         353,        2.933333,        -15.0002,        -14.9999,        -14.9999,        -14.9999,        -14.9998,        -15.0001,        -14.9999,        -15.0000
         354,        2.941667,        -14.9998,        -15.0002,        -14.9999,        -15.0001,        -15.0001,        -14.9999,        -15.0002,        -15.0001
         355,        2.950000,        -15.0001,        -15.0001,        -14.9998,        -15.0001,        -15.0000,        -14.9997,        -15.0000,        -15.0000
         356,        2.958333,        -15.0000,        -14.9997,        -14.9999,        -14.9998,        -14.9999,        -15.0000,        -14.9998,        -14.9997
         357,        2.966667,        -15.0000,        -15.0000,        -15.0002,        -15.0000,        -15.0001,        -15.0001,        -15.0001,        -15.0001
         358,        2.975000,        -14.9998,        -15.0002,        -15.0002,        -15.0004,        -15.0000,        -15.0000,        -14.9999,        -15.0003
         359,        2.983333,        -14.9999,        -15.0001,        -14.9997,        -15.0001,        -14.9999,        -14.9999,        -15.0000,        -15.0003
         360,        2.991667,        -15.0002,        -15.0003,        -15.0001,        -15.0000,        -15.0000,        -15.0002,        -14.9997,        -14.9999
         361,        3.000000,        -14.9999,        -15.0001,        -14.9999,        -14.9999,        -15.0002,        -15.0001,        -14.9999,        -15.0003
         362,        3.008333,        -15.0001,        -15.0001,        -15.0000,        -15.0004,        -14.9998,        -14.9999,        -14.9995,        -14.9992
         363,        3.016667,        -15.0000,        -15.0000,        -15.0001,        -14.9999,        -14.9998,        -14.9998,        -15.0000,        -14.9996
         364,        3.025000,        -15.0001,        -15.0001,        -14.9999,        -15.0002,        -15.0001,        -14.9997,        -14.9999,        -14.9997
         365,        3.033333,        -14.9999,        -15.0003,        -14.9999,        -14.9999,        -14.9999,        -15.0000,        -15.0001,        -14.9994
         366,        3.041667,        -15.0002,        -15.0001,        -14.9999,        -15.0000,        -15.0001,        -15.0001,        -15.0003,        -15.0002
         367,        3.050000,        -15.0002,        -15.0001,        -15.0000,        -15.0000,        -15.0000,        -15.0001,        -15.0002,        -15.0002
         368,        3.058333,        -15.0001,        -14.9998,        -15.0001,        -15.0000,        -14.9998,        -14.9999,        -15.0000,        -14.9998
         369,        3.066667,        -14.9999,        -15.0000,        -15.0000,        -15.0000,        -15.0000,        -15.0000,        -14.9999,        -15.0000
         370,        3.075000,        -15.0001,        -14.9999,        -15.0002,        -15.0003,        -15.0002,        -14.9999,        -14.9998,        -15.0000
         371,        3.083333,        -15.0000,        -15.0002,        -14.9997,        -15.0001,        -15.0000,        -14.9998,        -15.0001,        -14.9998
         372,        3.091667,        -15.0002,        -15.0000,        -14.9997,        -15.0001,        -14.9999,        -15.0001,        -15.0000,        -14.9998
         373,        3.100000,        -14.9999,        -14.9999,        -15.0002,        -14.9998,        -15.0002,        -15.0001,        -14.9999,        -15.0003
         374,        3.108333,        -15.0000,        -15.0001,        -14.9998,        -15.0000,        -15.0000,        -14.9999,        -14.9998,        -14.9999
         375,        3.116667,        -15.0000,        -15.0001,        -15.0001,        -15.0001,        -15.0001,        -14.9999,        -14.9998,        -15.0002
         376,        3.125000,        -15.0002,        -14.9999,        -14.9998,        -14.9999,        -14.9999,        -14.9999,        -15.0001,        -15.0001
         377,        3.133333,        -15.0000,        -15.0000,        -14.9999,        -15.0002,        -14.9998,        -14.9998,        -15.0001,        -14.9993
         378,        3.141667,        -15.0000,        -15.0000,        -15.0003,        -14.9999,        -15.0000,        -15.0000,        -15.0001,        -14.9992
         379,        3.150000,        -15.0000,        -15.0000,        -15.0000,        -15.0000,        -14.9999,        -15.0001,        -14.9999,        -15.0001
         380,        3.158333,        -14.9999,        -14.9999,        -15.0001,        -14.9999,        -15.0002,        -15.0000,        -15.0000,        -14.9997
         381,        3.166667,        -15.0001,        -15.0000,        -15.0000,        -14.9999,        -15.0001,        -15.0000,        -14.9998,        -14.9986
         382,        3.175000,        -15.0001,        -14.9999,        -14.9999,        -14.9999,        -14.9997,        -15.0002,        -15.0001,        -14.9991
         383,        3.183333,        -14.9997,        -15.0001,        -15.0000,        -15.0000,        -15.0000,        -15.0001,        -15.0002,        -14.9992
         384,        3.191667,        -15.0000,        -14.9999,        -14.9997,        -15.0002,        -15.0002,        -15.0001,        -14.9998,        -14.9993
         385,        3.200000,        -15.0000,        -15.0003,        -14.9998,        -14.9999,        -15.0001,        -14.9999,        -15.0000,        -14.9990
         386,        3.208333,        -14.9999,        -14.9997,        -15.0002,        -14.9999,        -15.0000,        -14.9998,        -14.9999,        -14.9996
         387,        3.216667,        -15.0000,        -14.9998,        -15.0000,        -15.0002,        -14.9998,        -15.0000,        -14.9998,        -15.0006
         388,        3.225000,        -15.0000,        -15.0001,        -14.9998,        -15.0002,        -14.9997,        -15.0001,        -15.0002,        -15.0234
         389,        3.233333,        -14.9999,        -15.0002,        -14.9999,        -14.9998,        -14.9998,        -15.0000,        -14.9999,        -14.9891
         390,        3.241667,        -15.0000,        -15.0001,        -15.0000,        -15.0000,        -15.0002,        -15.0002,        -14.9999,        -14.9947
         391,        3.250000,        -15.0000,        -15.0000,        -15.0001,        -15.0000,        -14.9999,        -15.0012,        -15.0001,        -14.9963
         392,        3.258333,        -15.0001,        -15.0002,        -15.0002,        -15.0001,        -15.0000,        -14.9996,        -15.0000,        -14.9977
         393,        3.266667,        -14.9999,        -15.0001,        -14.9998,        -15.0000,        -15.0001,        -14.9997,        -14.9999,        -14.9990
         394,        3.275000,        -15.0001,        -14.9999,        -15.0001,        -14.9999,        -15.0001,        -14.9995,        -14.9999,        -14.9990
         395,        3.283333,        -15.0000,        -14.9999,        -15.0001,        -14.9999,        -15.0000,        -14.9995,        -15.0001,        -14.9998
         396,        3.291667,        -15.0000,        -15.0000,        -15.0001,        -14.9999,        -14.9999,        -14.9997,        -15.0001,        -14.9996
         397,        3.300000,        -14.9998,        -14.9999,        -15.0000,        -15.0000,        -15.0002,        -15.0000,        -15.0000,        -14.9999
         398,        3.308333,        -15.0001,        -15.0002,        -15.0000,        -15.0000,        -14.9999,        -14.9997,        -15.0000,        -14.9993
         399,        3.316667,        -15.0001,        -15.0000,        -14.9998,        -15.0000,        -14.9998,        -15.0000,        -14.9999,        -15.0000
         400,        3.325000,        -14.9999,        -15.0000,        -14.9999,        -15.0001,        -15.0002,        -14.9999,        -15.0002,        -14.9997
         401,        3.333333,        -15.0000,        -15.0002,        -15.0001,        -15.0001,        -15.0002,        -15.0001,        -14.9998,        -14.9997
         402,        3.341667,        -14.9998,        -14.9998,        -14.9999,        -14.9997,        -15.0001,        -15.0001,        -14.9998,        -15.0000
         403,        3.350000,        -15.0001,        -14.9997,        -15.0000,        -14.9999,        -15.0002,        -15.0000,        -14.9999,        -14.9999
         404,        3.358333,        -15.0001,        -15.0000,        -14.9998,        -15.0002,        -15.0001,        -14.9999,        -14.9998,        -14.9996
         405,        3.366667,        -15.0001,        -14.9998,        -14.9997,        -15.0000,        -15.0000,        -14.9998,        -15.0002,        -14.9997
         406,        3.375000,        -15.0000,        -14.9999,        -15.0000,        -14.9998,        -15.0001,        -15.0000,        -15.0001,        -14.9997
         407,        3.383333,        -15.0000,        -15.0000,        -15.0000,        -15.0000,        -15.0004,        -14.9998,        -14.9999,        -15.0000
         408,        3.391667,        -15.0000,        -15.0000,        -14.9997,        -15.0000,        -15.0000,        -15.0001,        -15.0002,        -15.0001
         409,        3.400000,        -15.0001,        -15.0000,        -15.0002,        -15.0000,        -15.0000,        -15.0000,        -14.9998,        -15.0001
         410,        3.408333,        -14.9999,        -14.9998,        -15.0000,        -15.0001,        -15.0000,        -14.9999,        -14.9998,        -15.0001
         411,        3.416667,        -15.0000,        -14.9999,        -14.9997,        -15.0000,        -15.0000,        -14.9998,        -14.9998,        -15.0000
         412,        3.425000,        -15.0001,        -14.9999,        -14.9998,        -15.0001,        -15.0000,        -14.9999,        -14.9997,        -15.0003
         413,        3.433333,        -15.0000,        -14.9999,        -15.0001,        -15.0000,        -15.0002,        -15.0002,        -15.0000,        -14.9998
         414,        3.441667,        -14.9999,        -14.9998,        -15.0000,        -15.0000,        -14.9999,        -15.0002,        -15.0003,        -14.9997
         415,        3.450000,        -14.9996,        -14.9999,        -14.9999,        -14.9997,        -15.0001,        -15.0000,        -15.0000,        -15.0003
         416,        3.458333,        -15.0000,        -15.0000,        -15.0001,        -15.0000,        -14.9997,        -14.9999,        -15.0000,        -15.0002
         417,        3.466667,        -14.9997,        -15.0003,        -15.0000,        -14.9999,        -14.9999,        -15.0000,        -15.0002,        -14.9999
         418,        3.475000,        -14.9999,        -15.0001,        -15.0000,        -15.0000,        -15.0000,        -14.9999,        -14.9999,        -14.9999
         419,        3.483333,        -14.9998,        -15.0000,        -14.9999,        -15.0001,        -14.9999,        -14.9999,        -15.0000,        -15.0000
         420,        3.491667,        -15.0001,        -14.9999,        -14.9999,        -15.0000,        -14.9998,        -15.0001,        -14.9999,        -15.0001
         421,        3.500000,        -15.0001,        -15.0000,        -15.0000,        -15.0002,        -15.0000,        -14.9999,        -14.9998,        -14.9998
         422,        3.508333,        -15.0001,        -15.0000,        -15.0002,        -15.0000,        -15.0000,        -15.0003,        -15.0001,        -15.0002
