"OutphaseC4_017 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_017.tcf]","Time (h)","V 2 [OutphaseC4_017]","V 3 [OutphaseC4_017]","V 4 [OutphaseC4_017]","V 5 [OutphaseC4_017]","V 6 [OutphaseC4_017]","V 7 [OutphaseC4_017]","V 8 [OutphaseC4_017]","V 9 [OutphaseC4_017]","V 10 [OutphaseC4_017]","V 11 [OutphaseC4_017]","V 12 [OutphaseC4_017]","V 13 [OutphaseC4_017]","V 14 [OutphaseC4_017]","V 15 [OutphaseC4_017]","V 16 [OutphaseC4_017]","V  1 [OutphaseC4_017]"
         163,        1.350000,          1.9088,          1.3394,          1.8683,          1.4898,          1.5982,          2.3900,          0.3682,          0.7404,          1.8950,          1.5890,          0.3353,          0.8936,          1.5801,          3.0581,          4.5918,          0.8861
         164,        1.358333,          1.9088,          1.3395,          1.8684,          1.4894,          1.5982,          2.3900,          0.3686,          0.7394,          1.8949,          1.5889,          0.3361,          0.8924,          1.5800,          3.0582,          4.5918,          0.8861
         165,        1.366667,          1.9088,          1.3394,          1.8686,          1.4890,          1.5982,          2.3899,          0.3690,          0.7384,          1.8949,          1.5888,          0.3368,          0.8912,          1.5799,          3.0581,          4.5919,          0.8861
         166,        1.375000,          1.9088,          1.3394,          1.8687,          1.4888,          1.5982,          2.3900,          0.3694,          0.7374,          1.8948,          1.5887,          0.3375,          0.8900,          1.5797,          3.0582,          4.5918,          0.8861
         167,        1.383333,          1.9088,          1.3394,          1.8689,          1.4883,          1.5982,          2.3899,          0.3699,          0.7364,          1.8949,          1.5886,          0.3383,          0.8889,          1.5795,          3.0582,          4.5919,          0.8861
         168,        1.391667,          1.9088,          1.3394,          1.8690,          1.4880,          1.5982,          2.3900,          0.3703,          0.7354,          1.8948,          1.5885,          0.3391,          0.8876,          1.5794,          3.0582,          4.5919,          0.8861
         169,        1.400000,          1.9089,          1.3394,          1.8692,          1.4875,          1.5983,          2.3900,          0.3707,          0.7343,          1.8948,          1.5883,          0.3399,          0.8863,          1.5792,          3.0583,          4.5918,          0.8861
         170,        1.408333,          1.9088,          1.3394,          1.8693,          1.4871,          1.5983,          2.3900,          0.3712,          0.7331,          1.8947,          1.5882,          0.3408,          0.8851,          1.5791,          3.0583,          4.5918,          0.8861
         171,        1.416667,          1.9088,          1.3393,          1.8695,          1.4867,          1.5982,          2.3900,          0.3717,          0.7320,          1.8947,          1.5881,          0.3416,          0.8838,          1.5788,          3.0583,          4.5918,          0.8861
         172,        1.425000,          1.9088,          1.3393,          1.8697,          1.4862,          1.5983,          2.3900,          0.3721,          0.7309,          1.8948,          1.5880,          0.3424,          0.8825,          1.5787,          3.0582,          4.5918,          0.8861
         173,        1.433333,          1.9089,          1.3393,          1.8698,          1.4860,          1.5983,          2.3900,          0.3726,          0.7298,          1.8948,          1.5879,          0.3433,          0.8812,          1.5785,          3.0583,          4.5918,          0.8860
         174,        1.441667,          1.9088,          1.3393,          1.8700,          1.4855,          1.5984,          2.3900,          0.3731,          0.7287,          1.8946,          1.5877,          0.3442,          0.8799,          1.5783,          3.0583,          4.5919,          0.8861
         175,        1.450000,          1.9088,          1.3393,          1.8702,          1.4850,          1.5983,          2.3900,          0.3736,          0.7275,          1.8947,          1.5876,          0.3450,          0.8785,          1.5781,          3.0583,          4.5919,          0.8861
         176,        1.458333,          1.9088,          1.3393,          1.8703,          1.4846,          1.5983,          2.3901,          0.3741,          0.7263,          1.8946,          1.5875,          0.3460,          0.8770,          1.5779,          3.0583,          4.5918,          0.8861
         177,        1.466667,          1.9088,          1.3392,          1.8705,          1.4841,          1.5983,          2.3900,          0.3747,          0.7251,          1.8945,          1.5873,          0.3468,          0.8756,          1.5777,          3.0584,          4.5919,          0.8860
         178,        1.475000,          1.9088,          1.3392,          1.8707,          1.4837,          1.5983,          2.3901,          0.3752,          0.7239,          1.8946,          1.5872,          0.3478,          0.8742,          1.5775,          3.0584,          4.5919,          0.8861
         179,        1.483333,          1.9088,          1.3392,          1.8709,          1.4832,          1.5983,          2.3901,          0.3756,          0.7226,          1.8945,          1.5871,          0.3487,          0.8728,          1.5773,          3.0584,          4.5918,          0.8861
         180,        1.491667,          1.9088,          1.3392,          1.8711,          1.4827,          1.5984,          2.3900,          0.3762,          0.7212,          1.8945,          1.5869,          0.3497,          0.8712,          1.5770,          3.0584,          4.5918,          0.8861
         181,        1.500000,          1.9088,          1.3392,          1.8713,          1.4822,          1.5983,          2.3901,          0.3767,          0.7200,          1.8945,          1.5868,          0.3507,          0.8697,          1.5768,          3.0585,          4.5919,          0.8861
         182,        1.508333,          1.9088,          1.3392,          1.8715,          1.4817,          1.5983,          2.3901,          0.3773,          0.7187,          1.8945,          1.5867,          0.3516,          0.8681,          1.5765,          3.0585,          4.5918,          0.8860
         183,        1.516667,          1.9088,          1.3392,          1.8717,          1.4812,          1.5983,          2.3901,          0.3778,          0.7174,          1.8944,          1.5865,          0.3526,          0.8665,          1.5763,          3.0585,          4.5916,          0.8861
         184,        1.525000,          1.9088,          1.3391,          1.8719,          1.4807,          1.5984,          2.3901,          0.3783,          0.7160,          1.8944,          1.5864,          0.3536,          0.8650,          1.5761,          3.0586,          4.5917,          0.8861
         185,        1.533333,          1.9088,          1.3391,          1.8721,          1.4802,          1.5984,          2.3901,          0.3789,          0.7145,          1.8943,          1.5862,          0.3547,          0.8634,          1.5758,          3.0586,          4.5918,          0.8861
         186,        1.541667,          1.9088,          1.3391,          1.8722,          1.4796,          1.5984,          2.3901,          0.3794,          0.7131,          1.8943,          1.5861,          0.3557,          0.8618,          1.5755,          3.0586,          4.5917,          0.8861
         187,        1.550000,          1.9088,          1.3391,          1.8725,          1.4790,          1.5984,          2.3901,          0.3801,          0.7117,          1.8943,          1.5859,          0.3568,          0.8602,          1.5753,          3.0586,          4.5917,          0.8861
         188,        1.558333,          1.9088,          1.3391,          1.8727,          1.4786,          1.5984,          2.3900,          0.3807,          0.7103,          1.8942,          1.5858,          0.3579,          0.8586,          1.5750,          3.0586,          4.5919,          0.8861
         189,        1.566667,          1.9088,          1.3391,          1.8729,          1.4780,          1.5985,          2.3901,          0.3813,          0.7089,          1.8942,          1.5856,          0.3590,          0.8568,          1.5748,          3.0586,          4.5918,          0.8861
         190,        1.575000,          1.9088,          1.3390,          1.8732,          1.4774,          1.5984,          2.3901,          0.3820,          0.7075,          1.8942,          1.5855,          0.3600,          0.8551,          1.5743,          3.0587,          4.5919,          0.8861
         191,        1.583333,          1.9088,          1.3390,          1.8734,          1.4768,          1.5984,          2.3901,          0.3827,          0.7060,          1.8942,          1.5854,          0.3613,          0.8534,          1.5740,          3.0587,          4.5919,          0.8861
         192,        1.591667,          1.9088,          1.3390,          1.8736,          1.4763,          1.5985,          2.3901,          0.3833,          0.7044,          1.8941,          1.5851,          0.3624,          0.8516,          1.5736,          3.0587,          4.5919,          0.8861
         193,        1.600000,          1.9088,          1.3389,          1.8739,          1.4757,          1.5984,          2.3901,          0.3840,          0.7029,          1.8941,          1.5850,          0.3636,          0.8498,          1.5732,          3.0588,          4.5918,          0.8861
         194,        1.608333,          1.9088,          1.3389,          1.8741,          1.4751,          1.5985,          2.3901,          0.3846,          0.7013,          1.8941,          1.5848,          0.3647,          0.8480,          1.5727,          3.0588,          4.5918,          0.8861
         195,        1.616667,          1.9088,          1.3389,          1.8744,          1.4744,          1.5984,          2.3901,          0.3853,          0.6997,          1.8941,          1.5846,          0.3660,          0.8462,          1.5723,          3.0587,          4.5919,          0.8861
         196,        1.625000,          1.9088,          1.3389,          1.8746,          1.4738,          1.5984,          2.3901,          0.3860,          0.6981,          1.8940,          1.5845,          0.3672,          0.8443,          1.5718,          3.0588,          4.5918,          0.8861
         197,        1.633333,          1.9089,          1.3388,          1.8749,          1.4731,          1.5985,          2.3901,          0.3867,          0.6964,          1.8939,          1.5843,          0.3684,          0.8425,          1.5713,          3.0588,          4.5918,          0.8861
         198,        1.641667,          1.9088,          1.3388,          1.8751,          1.4724,          1.5984,          2.3902,          0.3874,          0.6948,          1.8939,          1.5841,          0.3697,          0.8406,          1.5708,          3.0588,          4.5918,          0.8861
         199,        1.650000,          1.9088,          1.3388,          1.8754,          1.4718,          1.5985,          2.3901,          0.3882,          0.6931,          1.8939,          1.5840,          0.3710,          0.8387,          1.5704,          3.0588,          4.5919,          0.8861
         200,        1.658333,          1.9088,          1.3388,          1.8757,          1.4711,          1.5985,          2.3902,          0.3889,          0.6914,          1.8939,          1.5838,          0.3723,          0.8366,          1.5698,          3.0588,          4.5919,          0.8861
         201,        1.666667,          1.9088,          1.3388,          1.8760,          1.4704,          1.5985,          2.3901,          0.3896,          0.6898,          1.8939,          1.5835,          0.3736,          0.8346,          1.5695,          3.0588,          4.5919,          0.8861
         202,        1.675000,          1.9088,          1.3387,          1.8763,          1.4697,          1.5985,          2.3901,          0.3904,          0.6880,          1.8939,          1.5833,          0.3749,          0.8325,          1.5693,          3.0588,          4.5919,          0.8861
         203,        1.683333,          1.9089,          1.3387,          1.8765,          1.4690,          1.5985,          2.3901,          0.3912,          0.6863,          1.8938,          1.5832,          0.3763,          0.8306,          1.5691,          3.0588,          4.5918,          0.8861
         204,        1.691667,          1.9088,          1.3387,          1.8768,          1.4683,          1.5985,          2.3902,          0.3920,          0.6845,          1.8939,          1.5830,          0.3777,          0.8285,          1.5690,          3.0588,          4.5919,          0.8861
         205,        1.700000,          1.9088,          1.3386,          1.8771,          1.4674,          1.5986,          2.3901,          0.3928,          0.6827,          1.8938,          1.5828,          0.3792,          0.8264,          1.5689,          3.0588,          4.5919,          0.8861
         206,        1.708333,          1.9088,          1.3386,          1.8774,          1.4667,          1.5986,          2.3901,          0.3936,          0.6808,          1.8938,          1.5826,          0.3806,          0.8242,          1.5689,          3.0588,          4.5918,          0.8861
         207,        1.716667,          1.9088,          1.3386,          1.8777,          1.4659,          1.5987,          2.3902,          0.3943,          0.6790,          1.8937,          1.5824,          0.3820,          0.8220,          1.5690,          3.0587,          4.5919,          0.8861
         208,        1.725000,          1.9088,          1.3386,          1.8780,          1.4650,          1.5986,          2.3901,          0.3952,          0.6770,          1.8938,          1.5821,          0.3835,          0.8198,          1.5690,          3.0587,          4.5919,          0.8861
         209,        1.733333,          1.9088,          1.3385,          1.8784,          1.4643,          1.5986,          2.3902,          0.3960,          0.6752,          1.8936,          1.5820,          0.3851,          0.8177,          1.5691,          3.0588,          4.5918,          0.8861
         210,        1.741667,          1.9088,          1.3385,          1.8787,          1.4635,          1.5986,          2.3902,          0.3969,          0.6732,          1.8937,          1.5817,          0.3866,          0.8154,          1.5691,          3.0588,          4.5919,          0.8861
         211,        1.750000,          1.9088,          1.3385,          1.8790,          1.4626,          1.5986,          2.3902,          0.3977,          0.6713,          1.8937,          1.5816,          0.3881,          0.8132,          1.5692,          3.0588,          4.5919,          0.8861
         212,        1.758333,          1.9088,          1.3385,          1.8794,          1.4617,          1.5986,          2.3902,          0.3986,          0.6693,          1.8936,          1.5814,          0.3897,          0.8108,          1.5692,          3.0587,          4.5918,          0.8861
         213,        1.766667,          1.9088,          1.3384,          1.8797,          1.4609,          1.5986,          2.3902,          0.3995,          0.6674,          1.8935,          1.5811,          0.3913,          0.8085,          1.5694,          3.0588,          4.5919,          0.8861
         214,        1.775000,          1.9088,          1.3384,          1.8801,          1.4599,          1.5987,          2.3902,          0.4004,          0.6654,          1.8936,          1.5809,          0.3929,          0.8061,          1.5695,          3.0588,          4.5919,          0.8861
         215,        1.783333,          1.9089,          1.3384,          1.8804,          1.4590,          1.5987,          2.3902,          0.4012,          0.6633,          1.8935,          1.5807,          0.3944,          0.8037,          1.5696,          3.0588,          4.5919,          0.8861
         216,        1.791667,          1.9088,          1.3383,          1.8807,          1.4581,          1.5988,          2.3902,          0.4021,          0.6613,          1.8935,          1.5804,          0.3961,          0.8013,          1.5696,          3.0588,          4.5918,          0.8861
         217,        1.800000,          1.9088,          1.3383,          1.8811,          1.4571,          1.5988,          2.3902,          0.4030,          0.6591,          1.8935,          1.5802,          0.3977,          0.7990,          1.5697,          3.0588,          4.5919,          0.8861
         218,        1.808333,          1.9088,          1.3383,          1.8815,          1.4562,          1.5988,          2.3902,          0.4039,          0.6570,          1.8935,          1.5800,          0.3995,          0.7965,          1.5697,          3.0588,          4.5918,          0.8861
         219,        1.816667,          1.9089,          1.3382,          1.8818,          1.4552,          1.5988,          2.3902,          0.4048,          0.6548,          1.8934,          1.5797,          0.4012,          0.7941,          1.5698,          3.0588,          4.5919,          0.8861
         220,        1.825000,          1.9088,          1.3382,          1.8822,          1.4542,          1.5988,          2.3902,          0.4057,          0.6528,          1.8934,          1.5795,          0.4029,          0.7916,          1.5698,          3.0588,          4.5918,          0.8861
         221,        1.833333,          1.9088,          1.3381,          1.8826,          1.4532,          1.5989,          2.3902,          0.4067,          0.6505,          1.8933,          1.5793,          0.4047,          0.7891,          1.5699,          3.0588,          4.5918,          0.8861
         222,        1.841667,          1.9088,          1.3381,          1.8830,          1.4522,          1.5989,          2.3902,          0.4076,          0.6484,          1.8933,          1.5790,          0.4065,          0.7865,          1.5699,          3.0589,          4.5918,          0.8861
         223,        1.850000,          1.9088,          1.3381,          1.8834,          1.4510,          1.5990,          2.3902,          0.4086,          0.6462,          1.8933,          1.5788,          0.4083,          0.7840,          1.5699,          3.0589,          4.5919,          0.8861
         224,        1.858333,          1.9088,          1.3380,          1.8839,          1.4500,          1.5990,          2.3902,          0.4096,          0.6439,          1.8932,          1.5785,          0.4101,          0.7814,          1.5700,          3.0589,          4.5919,          0.8860
         225,        1.866667,          1.9088,          1.3380,          1.8843,          1.4490,          1.5990,          2.3903,          0.4105,          0.6417,          1.8932,          1.5782,          0.4119,          0.7787,          1.5700,          3.0589,          4.5918,          0.8860
         226,        1.875000,          1.9088,          1.3380,          1.8847,          1.4479,          1.5990,          2.3902,          0.4116,          0.6394,          1.8931,          1.5780,          0.4138,          0.7760,          1.5700,          3.0589,          4.5919,          0.8861
         227,        1.883333,          1.9088,          1.3379,          1.8851,          1.4467,          1.5991,          2.3902,          0.4126,          0.6371,          1.8931,          1.5777,          0.4156,          0.7735,          1.5701,          3.0589,          4.5918,          0.8861
         228,        1.891667,          1.9088,          1.3379,          1.8856,          1.4455,          1.5991,          2.3903,          0.4137,          0.6349,          1.8931,          1.5775,          0.4176,          0.7709,          1.5701,          3.0589,          4.5919,          0.8861
         229,        1.900000,          1.9088,          1.3378,          1.8860,          1.4443,          1.5991,          2.3902,          0.4147,          0.6327,          1.8931,          1.5772,          0.4195,          0.7683,          1.5701,          3.0590,          4.5919,          0.8861
         230,        1.908333,          1.9088,          1.3378,          1.8864,          1.4431,          1.5992,          2.3902,          0.4157,          0.6303,          1.8930,          1.5770,          0.4214,          0.7654,          1.5702,          3.0590,          4.5918,          0.8861
         231,        1.916667,          1.9088,          1.3378,          1.8870,          1.4418,          1.5992,          2.3902,          0.4167,          0.6279,          1.8929,          1.5767,          0.4234,          0.7626,          1.5702,          3.0590,          4.5919,          0.8861
         232,        1.925000,          1.9088,          1.3377,          1.8874,          1.4407,          1.5993,          2.3903,          0.4178,          0.6255,          1.8929,          1.5764,          0.4254,          0.7598,          1.5702,          3.0590,          4.5919,          0.8861
         233,        1.933333,          1.9088,          1.3376,          1.8879,          1.4393,          1.5993,          2.3902,          0.4189,          0.6232,          1.8929,          1.5762,          0.4274,          0.7570,          1.5702,          3.0591,          4.5918,          0.8861
         234,        1.941667,          1.9088,          1.3376,          1.8883,          1.4380,          1.5993,          2.3903,          0.4200,          0.6208,          1.8928,          1.5759,          0.4294,          0.7541,          1.5702,          3.0591,          4.5919,          0.8861
         235,        1.950000,          1.9088,          1.3375,          1.8889,          1.4367,          1.5994,          2.3903,          0.4211,          0.6184,          1.8929,          1.5756,          0.4314,          0.7513,          1.5703,          3.0591,          4.5918,          0.8861
         236,        1.958333,          1.9088,          1.3376,          1.8893,          1.4354,          1.5995,          2.3902,          0.4222,          0.6160,          1.8928,          1.5754,          0.4335,          0.7485,          1.5703,          3.0592,          4.5919,          0.8861
         237,        1.966667,          1.9088,          1.3375,          1.8899,          1.4341,          1.5995,          2.3903,          0.4233,          0.6137,          1.8928,          1.5751,          0.4356,          0.7456,          1.5702,          3.0591,          4.5919,          0.8861
         238,        1.975000,          1.9088,          1.3374,          1.8904,          1.4327,          1.5996,          2.3903,          0.4244,          0.6112,          1.8927,          1.5748,          0.4376,          0.7428,          1.5702,          3.0592,          4.5920,          0.8861
         239,        1.983333,          1.9088,          1.3374,          1.8909,          1.4311,          1.5996,          2.3903,          0.4255,          0.6087,          1.8926,          1.5745,          0.4397,          0.7399,          1.5702,          3.0592,          4.5918,          0.8861
         240,        1.991667,          1.9088,          1.3373,          1.8915,          1.4297,          1.5996,          2.3903,          0.4266,          0.6063,          1.8927,          1.5742,          0.4418,          0.7370,          1.5702,          3.0593,          4.5918,          0.8861
         241,        2.000000,          1.9089,          1.3373,          1.8921,          1.4283,          1.5998,          2.3903,          0.4277,          0.6038,          1.8926,          1.5739,          0.4440,          0.7342,          1.5702,          3.0593,          4.5919,          0.8861
         242,        2.008333,          1.9088,          1.3372,          1.8926,          1.4268,          1.5999,          2.3904,          0.4287,          0.6012,          1.8926,          1.5737,          0.4461,          0.7313,          1.5702,          3.0593,          4.5918,          0.8860
         243,        2.016667,          1.9088,          1.3371,          1.8932,          1.4252,          1.5998,          2.3904,          0.4299,          0.5987,          1.8924,          1.5734,          0.4482,          0.7283,          1.5701,          3.0593,          4.5918,          0.8861
         244,        2.025000,          1.9088,          1.3371,          1.8938,          1.4237,          1.5999,          2.3903,          0.4310,          0.5962,          1.8924,          1.5731,          0.4504,          0.7253,          1.5701,          3.0593,          4.5918,          0.8860
         245,        2.033333,          1.9088,          1.3370,          1.8944,          1.4221,          1.6000,          2.3904,          0.4321,          0.5936,          1.8924,          1.5728,          0.4526,          0.7223,          1.5700,          3.0594,          4.5920,          0.8861
         246,        2.041667,          1.9088,          1.3370,          1.8950,          1.4205,          1.6000,          2.3904,          0.4333,          0.5910,          1.8923,          1.5725,          0.4548,          0.7194,          1.5700,          3.0594,          4.5919,          0.8861
         247,        2.050000,          1.9088,          1.3370,          1.8956,          1.4188,          1.6000,          2.3904,          0.4345,          0.5886,          1.8924,          1.5722,          0.4570,          0.7165,          1.5699,          3.0595,          4.5919,          0.8861
         248,        2.058333,          1.9088,          1.3369,          1.8963,          1.4171,          1.6002,          2.3903,          0.4357,          0.5861,          1.8924,          1.5719,          0.4592,          0.7135,          1.5697,          3.0595,          4.5919,          0.8861
         249,        2.066667,          1.9088,          1.3368,          1.8970,          1.4155,          1.6002,          2.3904,          0.4369,          0.5836,          1.8923,          1.5717,          0.4614,          0.7105,          1.5695,          3.0595,          4.5919,          0.8861
         250,        2.075000,          1.9088,          1.3368,          1.8976,          1.4138,          1.6003,          2.3904,          0.4381,          0.5811,          1.8923,          1.5713,          0.4636,          0.7076,          1.5693,          3.0596,          4.5919,          0.8861
         251,        2.083333,          1.9088,          1.3367,          1.8983,          1.4119,          1.6003,          2.3904,          0.4392,          0.5786,          1.8922,          1.5711,          0.4659,          0.7046,          1.5690,          3.0596,          4.5919,          0.8861
         252,        2.091667,          1.9088,          1.3366,          1.8989,          1.4102,          1.6004,          2.3904,          0.4404,          0.5761,          1.8922,          1.5708,          0.4681,          0.7015,          1.5686,          3.0596,          4.5919,          0.8861
         253,        2.100000,          1.9088,          1.3366,          1.8996,          1.4083,          1.6005,          2.3905,          0.4415,          0.5735,          1.8922,          1.5705,          0.4703,          0.6985,          1.5683,          3.0596,          4.5919,          0.8861
         254,        2.108333,          1.9088,          1.3365,          1.9002,          1.4065,          1.6006,          2.3905,          0.4427,          0.5709,          1.8921,          1.5702,          0.4726,          0.6955,          1.5679,          3.0596,          4.5919,          0.8861
         255,        2.116667,          1.9088,          1.3364,          1.9010,          1.4045,          1.6006,          2.3905,          0.4439,          0.5684,          1.8921,          1.5699,          0.4748,          0.6926,          1.5675,          3.0596,          4.5919,          0.8861
         256,        2.125000,          1.9088,          1.3363,          1.9017,          1.4026,          1.6007,          2.3905,          0.4451,          0.5659,          1.8922,          1.5697,          0.4771,          0.6896,          1.5671,          3.0596,          4.5919,          0.8861
         257,        2.133333,          1.9088,          1.3363,          1.9024,          1.4006,          1.6007,          2.3905,          0.4462,          0.5634,          1.8922,          1.5694,          0.4793,          0.6867,          1.5667,          3.0596,          4.5920,          0.8861
         258,        2.141667,          1.9088,          1.3362,          1.9032,          1.3986,          1.6008,          2.3905,          0.4474,          0.5609,          1.8922,          1.5691,          0.4816,          0.6837,          1.5665,          3.0596,          4.5919,          0.8861
         259,        2.150000,          1.9088,          1.3361,          1.9040,          1.3966,          1.6009,          2.3905,          0.4485,          0.5584,          1.8921,          1.5688,          0.4838,          0.6808,          1.5664,          3.0596,          4.5919,          0.8861
         260,        2.158333,          1.9088,          1.3361,          1.9047,          1.3946,          1.6010,          2.3905,          0.4496,          0.5560,          1.8921,          1.5686,          0.4861,          0.6779,          1.5663,          3.0596,          4.5919,          0.8861
         261,        2.166667,          1.9088,          1.3360,          1.9055,          1.3924,          1.6010,          2.3905,          0.4508,          0.5534,          1.8921,          1.5682,          0.4883,          0.6750,          1.5663,          3.0596,          4.5919,          0.8860
         262,        2.175000,          1.9088,          1.3360,          1.9063,          1.3903,          1.6011,          2.3906,          0.4519,          0.5510,          1.8921,          1.5680,          0.4906,          0.6722,          1.5663,          3.0596,          4.5919,          0.8861
         263,        2.183333,          1.9088,          1.3358,          1.9072,          1.3881,          1.6012,          2.3906,          0.4531,          0.5486,          1.8921,          1.5677,          0.4929,          0.6693,          1.5663,          3.0596,          4.5919,          0.8861
         264,        2.191667,          1.9088,          1.3357,          1.9079,          1.3859,          1.6012,          2.3906,          0.4542,          0.5461,          1.8921,          1.5674,          0.4951,          0.6663,          1.5664,          3.0596,          4.5920,          0.8861
         265,        2.200000,          1.9088,          1.3357,          1.9088,          1.3835,          1.6013,          2.3905,          0.4552,          0.5437,          1.8921,          1.5672,          0.4973,          0.6634,          1.5664,          3.0596,          4.5919,          0.8861
         266,        2.208333,          1.9088,          1.3357,          1.9097,          1.3813,          1.6014,          2.3906,          0.4563,          0.5412,          1.8921,          1.5669,          0.4995,          0.6606,          1.5666,          3.0596,          4.5919,          0.8861
         267,        2.216667,          1.9088,          1.3355,          1.9105,          1.3790,          1.6015,          2.3906,          0.4575,          0.5387,          1.8920,          1.5667,          0.5017,          0.6578,          1.5666,          3.0596,          4.5919,          0.8861
         268,        2.225000,          1.9088,          1.3354,          1.9113,          1.3766,          1.6015,          2.3906,          0.4586,          0.5364,          1.8921,          1.5665,          0.5040,          0.6551,          1.5667,          3.0596,          4.5919,          0.8861
         269,        2.233333,          1.9088,          1.3354,          1.9122,          1.3740,          1.6017,          2.3906,          0.4597,          0.5340,          1.8921,          1.5662,          0.5063,          0.6524,          1.5668,          3.0596,          4.5919,          0.8861
         270,        2.241667,          1.9088,          1.3353,          1.9131,          1.3717,          1.6018,          2.3906,          0.4609,          0.5318,          1.8921,          1.5661,          0.5084,          0.6492,          1.5668,          3.0596,          4.5918,          0.8861
         271,        2.250000,          1.9088,          1.3351,          1.9141,          1.3692,          1.6020,          2.3907,          0.4620,          0.5296,          1.8921,          1.5657,          0.5104,          0.6463,          1.5667,          3.0596,          4.5919,          0.8861
         272,        2.258333,          1.9088,          1.3351,          1.9150,          1.3666,          1.6021,          2.3907,          0.4630,          0.5273,          1.8921,          1.5656,          0.5125,          0.6437,          1.5667,          3.0596,          4.5920,          0.8861
         273,        2.266667,          1.9088,          1.3350,          1.9159,          1.3640,          1.6023,          2.3906,          0.4641,          0.5250,          1.8921,          1.5654,          0.5146,          0.6409,          1.5667,          3.0596,          4.5919,          0.8861
         274,        2.275000,          1.9088,          1.3349,          1.9169,          1.3614,          1.6025,          2.3906,          0.4651,          0.5227,          1.8920,          1.5651,          0.5167,          0.6382,          1.5667,          3.0596,          4.5919,          0.8861
         275,        2.283333,          1.9088,          1.3349,          1.9180,          1.3587,          1.6028,          2.3907,          0.4661,          0.5205,          1.8920,          1.5649,          0.5188,          0.6356,          1.5667,          3.0597,          4.5919,          0.8861
         276,        2.291667,          1.9088,          1.3349,          1.9191,          1.3561,          1.6030,          2.3907,          0.4672,          0.5183,          1.8920,          1.5646,          0.5207,          0.6330,          1.5666,          3.0596,          4.5919,          0.8861
         277,        2.300000,          1.9088,          1.3348,          1.9195,          1.3535,          1.6033,          2.3907,          0.4682,          0.5161,          1.8921,          1.5644,          0.5227,          0.6305,          1.5666,          3.0596,          4.5919,          0.8861
         278,        2.308333,          1.9088,          1.3347,          1.9202,          1.3489,          1.6030,          2.3907,          0.4692,          0.5141,          1.8920,          1.5642,          0.5246,          0.6279,          1.5665,          3.0597,          4.5919,          0.8861
         279,        2.316667,          1.9088,          1.3346,          1.9212,          1.3462,          1.6032,          2.3908,          0.4702,          0.5120,          1.8921,          1.5639,          0.5266,          0.6255,          1.5664,          3.0597,          4.5917,          0.8861
         280,        2.325000,          1.9088,          1.3345,          1.9222,          1.3440,          1.6043,          2.3909,          0.4712,          0.5099,          1.8921,          1.5637,          0.5285,          0.6232,          1.5664,          3.0597,          4.5917,          0.8861
         281,        2.333333,          1.9088,          1.3344,          1.9233,          1.3412,          1.6043,          2.3907,          0.4720,          0.5080,          1.8921,          1.5635,          0.5304,          0.6208,          1.5663,          3.0596,          4.5917,          0.8861
         282,        2.341667,          1.9088,          1.3343,          1.9245,          1.3384,          1.6044,          2.3907,          0.4730,          0.5057,          1.8921,          1.5633,          0.5323,          0.6185,          1.5662,          3.0597,          4.5919,          0.8861
         283,        2.350000,          1.9088,          1.3342,          1.9256,          1.3356,          1.6046,          2.3908,          0.4740,          0.5037,          1.8920,          1.5631,          0.5342,          0.6163,          1.5661,          3.0597,          4.5919,          0.8861
         284,        2.358333,          1.9088,          1.3341,          1.9266,          1.3325,          1.6046,          2.3909,          0.4748,          0.5020,          1.8922,          1.5628,          0.5360,          0.6139,          1.5661,          3.0597,          4.5920,          0.8861
         285,        2.366667,          1.9088,          1.3339,          1.9277,          1.3293,          1.6048,          2.3909,          0.4757,          0.4999,          1.8921,          1.5627,          0.5378,          0.6117,          1.5660,          3.0598,          4.5919,          0.8860
         286,        2.375000,          1.9088,          1.3339,          1.9288,          1.3261,          1.6050,          2.3909,          0.4765,          0.4979,          1.8920,          1.5625,          0.5395,          0.6095,          1.5659,          3.0597,          4.5918,          0.8861
         287,        2.383333,          1.9088,          1.3337,          1.9299,          1.3230,          1.6051,          2.3909,          0.4774,          0.4960,          1.8921,          1.5623,          0.5413,          0.6073,          1.5657,          3.0598,          4.5919,          0.8861
         288,        2.391667,          1.9088,          1.3336,          1.9310,          1.3198,          1.6053,          2.3909,          0.4782,          0.4942,          1.8921,          1.5620,          0.5430,          0.6053,          1.5656,          3.0598,          4.5919,          0.8861
         289,        2.400000,          1.9088,          1.3335,          1.9322,          1.3165,          1.6055,          2.3909,          0.4790,          0.4924,          1.8921,          1.5619,          0.5446,          0.6031,          1.5655,          3.0598,          4.5918,          0.8861
         290,        2.408333,          1.9089,          1.3334,          1.9334,          1.3134,          1.6057,          2.3910,          0.4798,          0.4906,          1.8922,          1.5617,          0.5463,          0.6012,          1.5653,          3.0598,          4.5920,          0.8861
         291,        2.416667,          1.9088,          1.3333,          1.9345,          1.3100,          1.6059,          2.3910,          0.4806,          0.4889,          1.8922,          1.5615,          0.5479,          0.5993,          1.5653,          3.0598,          4.5918,          0.8861
         292,        2.425000,          1.9088,          1.3331,          1.9358,          1.3065,          1.6059,          2.3910,          0.4813,          0.4872,          1.8922,          1.5613,          0.5495,          0.5973,          1.5651,          3.0598,          4.5918,          0.8861
