"InphaseC4_018 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_018.tcf]","Time (h)","V 2 [InphaseC4_018]","V 3 [InphaseC4_018]","V 4 [InphaseC4_018]","V 5 [InphaseC4_018]","V 6 [InphaseC4_018]","V 7 [InphaseC4_018]","V 8 [InphaseC4_018]","V 9 [InphaseC4_018]","V 10 [InphaseC4_018]","V 11 [InphaseC4_018]","V 12 [InphaseC4_018]","V 13 [InphaseC4_018]","V 14 [InphaseC4_018]","V 15 [InphaseC4_018]","V 16 [InphaseC4_018]","V  1 [InphaseC4_018]"
         157,        1.300000,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6605,          2.2702,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         158,        1.308333,          2.1570,          1.2519,          1.8985,          2.5911,          2.0817,          1.2643,          1.6605,          2.2702,          1.5942,          1.5797,          1.9565,          2.1864,          2.0385,          2.0961,          1.7562,          2.2109
         159,        1.316667,          2.1570,          1.2519,          1.8985,          2.5909,          2.0817,          1.2643,          1.6604,          2.2701,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         160,        1.325000,          2.1570,          1.2519,          1.8984,          2.5910,          2.0816,          1.2643,          1.6605,          2.2702,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         161,        1.333333,          2.1570,          1.2519,          1.8984,          2.5910,          2.0816,          1.2643,          1.6605,          2.2702,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         162,        1.341667,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6604,          2.2702,          1.5943,          1.5798,          1.9567,          2.1863,          2.0385,          2.0960,          1.7562,          2.2109
         163,        1.350000,          2.1570,          1.2519,          1.8985,          2.5910,          2.0817,          1.2644,          1.6604,          2.2701,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         164,        1.358333,          2.1571,          1.2519,          1.8985,          2.5910,          2.0817,          1.2644,          1.6604,          2.2702,          1.5943,          1.5797,          1.9565,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         165,        1.366667,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6605,          2.2701,          1.5943,          1.5798,          1.9566,          2.1864,          2.0386,          2.0960,          1.7562,          2.2109
         166,        1.375000,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2644,          1.6604,          2.2702,          1.5943,          1.5798,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         167,        1.383333,          2.1570,          1.2519,          1.8985,          2.5910,          2.0817,          1.2643,          1.6605,          2.2702,          1.5942,          1.5798,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         168,        1.391667,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2644,          1.6605,          2.2702,          1.5942,          1.5798,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         169,        1.400000,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2644,          1.6604,          2.2702,          1.5942,          1.5797,          1.9565,          2.1864,          2.0385,          2.0961,          1.7562,          2.2110
         170,        1.408333,          2.1570,          1.2519,          1.8984,          2.5909,          2.0816,          1.2643,          1.6604,          2.2702,          1.5942,          1.5798,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         171,        1.416667,          2.1570,          1.2519,          1.8985,          2.5911,          2.0816,          1.2643,          1.6605,          2.2702,          1.5943,          1.5797,          1.9565,          2.1864,          2.0385,          2.0960,          1.7562,          2.2110
         172,        1.425000,          2.1570,          1.2519,          1.8984,          2.5909,          2.0816,          1.2643,          1.6605,          2.2701,          1.5943,          1.5798,          1.9566,          2.1863,          2.0385,          2.0960,          1.7562,          2.2109
         173,        1.433333,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6605,          2.2701,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         174,        1.441667,          2.1570,          1.2519,          1.8984,          2.5909,          2.0816,          1.2643,          1.6604,          2.2702,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         175,        1.450000,          2.1570,          1.2519,          1.8985,          2.5909,          2.0817,          1.2643,          1.6605,          2.2701,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         176,        1.458333,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2644,          1.6604,          2.2702,          1.5943,          1.5797,          1.9565,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         177,        1.466667,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2644,          1.6605,          2.2701,          1.5943,          1.5798,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         178,        1.475000,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6604,          2.2702,          1.5942,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         179,        1.483333,          2.1570,          1.2519,          1.8984,          2.5911,          2.0816,          1.2643,          1.6604,          2.2702,          1.5942,          1.5797,          1.9566,          2.1864,          2.0385,          2.0961,          1.7562,          2.2109
         180,        1.491667,          2.1570,          1.2519,          1.8984,          2.5909,          2.0816,          1.2643,          1.6604,          2.2702,          1.5942,          1.5798,          1.9566,          2.1864,          2.0386,          2.0960,          1.7562,          2.2109
         181,        1.500000,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2644,          1.6604,          2.2701,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         182,        1.508333,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2644,          1.6605,          2.2702,          1.5943,          1.5798,          1.9565,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         183,        1.516667,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6604,          2.2701,          1.5943,          1.5797,          1.9566,          2.1863,          2.0385,          2.0961,          1.7562,          2.2109
         184,        1.525000,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6605,          2.2701,          1.5942,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         185,        1.533333,          2.1570,          1.2519,          1.8985,          2.5909,          2.0817,          1.2643,          1.6605,          2.2702,          1.5942,          1.5797,          1.9565,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         186,        1.541667,          2.1570,          1.2519,          1.8985,          2.5910,          2.0817,          1.2643,          1.6604,          2.2701,          1.5943,          1.5798,          1.9565,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         187,        1.550000,          2.1570,          1.2519,          1.8984,          2.5911,          2.0816,          1.2643,          1.6605,          2.2701,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0961,          1.7562,          2.2109
         188,        1.558333,          2.1570,          1.2519,          1.8984,          2.5909,          2.0816,          1.2643,          1.6605,          2.2701,          1.5942,          1.5797,          1.9565,          2.1863,          2.0385,          2.0960,          1.7562,          2.2109
         189,        1.566667,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2644,          1.6605,          2.2702,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0961,          1.7562,          2.2109
         190,        1.575000,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6604,          2.2701,          1.5942,          1.5798,          1.9565,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         191,        1.583333,          2.1570,          1.2519,          1.8985,          2.5911,          2.0816,          1.2644,          1.6605,          2.2701,          1.5942,          1.5797,          1.9566,          2.1864,          2.0385,          2.0961,          1.7562,          2.2109
         192,        1.591667,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6604,          2.2702,          1.5942,          1.5798,          1.9566,          2.1864,          2.0385,          2.0960,          1.7561,          2.2109
         193,        1.600000,          2.1571,          1.2519,          1.8986,          2.5910,          2.0816,          1.2644,          1.6605,          2.2701,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0961,          1.7562,          2.2109
         194,        1.608333,          2.1571,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6604,          2.2702,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0961,          1.7562,          2.2109
         195,        1.616667,          2.1570,          1.2519,          1.8985,          2.5911,          2.0816,          1.2643,          1.6605,          2.2702,          1.5943,          1.5798,          1.9566,          2.1863,          2.0385,          2.0961,          1.7562,          2.2109
         196,        1.625000,          2.1570,          1.2519,          1.8985,          2.5910,          2.0817,          1.2643,          1.6604,          2.2702,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         197,        1.633333,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6605,          2.2701,          1.5943,          1.5797,          1.9566,          2.1863,          2.0385,          2.0961,          1.7562,          2.2109
         198,        1.641667,          2.1570,          1.2519,          1.8984,          2.5910,          2.0816,          1.2643,          1.6605,          2.2702,          1.5943,          1.5797,          1.9566,          2.1863,          2.0385,          2.0939,          1.7785,          2.2109
         199,        1.650000,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6604,          2.2701,          1.5943,          1.5797,          1.9566,          2.1945,          2.0399,          2.0946,          1.7592,          2.2109
         200,        1.658333,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2644,          1.6604,          2.2701,          1.5943,          1.5797,          1.9565,          2.1876,          2.0402,          2.0937,          1.7554,          2.2110
         201,        1.666667,          2.1570,          1.2519,          1.8984,          2.5909,          2.0816,          1.2643,          1.6604,          2.2701,          1.5942,          1.5798,          1.9572,          2.1886,          2.0382,          2.0953,          1.7555,          2.2109
         202,        1.675000,          2.1570,          1.2519,          1.8984,          2.5910,          2.0816,          1.2644,          1.6604,          2.2702,          1.5943,          1.5799,          1.9568,          2.1861,          2.0384,          2.0956,          1.7559,          2.2109
         203,        1.683333,          2.1570,          1.2519,          1.8986,          2.5909,          2.0816,          1.2644,          1.6605,          2.2702,          1.5944,          1.5798,          1.9566,          2.1861,          2.0383,          2.0959,          1.7561,          2.2109
         204,        1.691667,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2644,          1.6604,          2.2703,          1.5943,          1.5797,          1.9565,          2.1861,          2.0384,          2.0960,          1.7563,          2.2109
         205,        1.700000,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6604,          2.2702,          1.5942,          1.5797,          1.9565,          2.1863,          2.0385,          2.0960,          1.7562,          2.2109
         206,        1.708333,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2644,          1.6605,          2.2702,          1.5942,          1.5797,          1.9566,          2.1863,          2.0385,          2.0960,          1.7562,          2.2109
         207,        1.716667,          2.1571,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6605,          2.2702,          1.5942,          1.5797,          1.9565,          2.1863,          2.0385,          2.0960,          1.7562,          2.2108
         208,        1.725000,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2644,          1.6605,          2.2702,          1.5942,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         209,        1.733333,          2.1570,          1.2519,          1.8984,          2.5910,          2.0816,          1.2643,          1.6604,          2.2702,          1.5942,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         210,        1.741667,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2644,          1.6604,          2.2701,          1.5943,          1.5798,          1.9567,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         211,        1.750000,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6604,          2.2702,          1.5943,          1.5798,          1.9566,          2.1863,          2.0385,          2.0961,          1.7562,          2.2109
         212,        1.758333,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6604,          2.2701,          1.5943,          1.5798,          1.9565,          2.1864,          2.0385,          2.0960,          1.7561,          2.2109
         213,        1.766667,          2.1571,          1.2519,          1.8984,          2.5910,          2.0817,          1.2643,          1.6605,          2.2701,          1.5943,          1.5797,          1.9566,          2.1864,          2.0386,          2.0960,          1.7562,          2.2109
         214,        1.775000,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2644,          1.6604,          2.2702,          1.5942,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         215,        1.783333,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6604,          2.2702,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         216,        1.791667,          2.1571,          1.2519,          1.8985,          2.5909,          2.0816,          1.2644,          1.6605,          2.2702,          1.5942,          1.5797,          1.9565,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         217,        1.800000,          2.1570,          1.2519,          1.8984,          2.5911,          2.0816,          1.2643,          1.6605,          2.2702,          1.5942,          1.5798,          1.9566,          2.1864,          2.0386,          2.0960,          1.7562,          2.2109
         218,        1.808333,          2.1570,          1.2519,          1.8984,          2.5909,          2.0816,          1.2643,          1.6605,          2.2702,          1.5943,          1.5797,          1.9565,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         219,        1.816667,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6605,          2.2702,          1.5942,          1.5797,          1.9565,          2.1864,          2.0385,          2.0960,          1.7562,          2.2110
         220,        1.825000,          2.1570,          1.2519,          1.8984,          2.5909,          2.0816,          1.2643,          1.6604,          2.2702,          1.5943,          1.5797,          1.9566,          2.1865,          2.0385,          2.0960,          1.7562,          2.2109
         221,        1.833333,          2.1571,          1.2519,          1.8985,          2.5911,          2.0816,          1.2643,          1.6604,          2.2701,          1.5943,          1.5797,          1.9565,          2.1864,          2.0386,          2.0960,          1.7562,          2.2109
         222,        1.841667,          2.1570,          1.2519,          1.8984,          2.5909,          2.0816,          1.2643,          1.6604,          2.2702,          1.5942,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         223,        1.850000,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2644,          1.6604,          2.2701,          1.5943,          1.5797,          1.9565,          2.1864,          2.0385,          2.0961,          1.7562,          2.2109
         224,        1.858333,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6605,          2.2701,          1.5943,          1.5797,          1.9566,          2.1864,          2.0386,          2.0960,          1.7562,          2.2109
         225,        1.866667,          2.1570,          1.2519,          1.8984,          2.5910,          2.0816,          1.2643,          1.6604,          2.2702,          1.5942,          1.5797,          1.9566,          2.1864,          2.0386,          2.0960,          1.7562,          2.2109
         226,        1.875000,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6604,          2.2702,          1.5942,          1.5797,          1.9565,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         227,        1.883333,          2.1570,          1.2519,          1.8985,          2.5909,          2.0817,          1.2643,          1.6605,          2.2701,          1.5943,          1.5797,          1.9565,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         228,        1.891667,          2.1570,          1.2519,          1.8984,          2.5909,          2.0816,          1.2643,          1.6605,          2.2701,          1.5943,          1.5798,          1.9566,          2.1863,          2.0385,          2.0960,          1.7562,          2.2109
         229,        1.900000,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6605,          2.2701,          1.5943,          1.5797,          1.9565,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         230,        1.908333,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6604,          2.2702,          1.5943,          1.5797,          1.9565,          2.1863,          2.0385,          2.0961,          1.7562,          2.2109
         231,        1.916667,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6604,          2.2701,          1.5943,          1.5797,          1.9565,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         232,        1.925000,          2.1571,          1.2519,          1.8985,          2.5910,          2.0816,          1.2644,          1.6604,          2.2702,          1.5942,          1.5797,          1.9566,          2.1865,          2.0385,          2.0960,          1.7562,          2.2109
         233,        1.933333,          2.1570,          1.2519,          1.8984,          2.5909,          2.0816,          1.2643,          1.6605,          2.2701,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         234,        1.941667,          2.1570,          1.2519,          1.8985,          2.5910,          2.0817,          1.2643,          1.6604,          2.2702,          1.5943,          1.5798,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         235,        1.950000,          2.1570,          1.2519,          1.8984,          2.5910,          2.0816,          1.2643,          1.6605,          2.2702,          1.5943,          1.5798,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         236,        1.958333,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6605,          2.2702,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         237,        1.966667,          2.1570,          1.2519,          1.8985,          2.5910,          2.0817,          1.2643,          1.6605,          2.2702,          1.5942,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         238,        1.975000,          2.1571,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6605,          2.2702,          1.5942,          1.5797,          1.9565,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         239,        1.983333,          2.1570,          1.2519,          1.8985,          2.5911,          2.0816,          1.2643,          1.6605,          2.2701,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0961,          1.7562,          2.2109
         240,        1.991667,          2.1570,          1.2519,          1.8985,          2.5910,          2.0817,          1.2643,          1.6605,          2.2702,          1.5942,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         241,        2.000000,          2.1570,          1.2519,          1.8985,          2.5908,          2.0816,          1.2643,          1.6605,          2.2702,          1.5942,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         242,        2.008333,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6605,          2.2701,          1.5942,          1.5798,          1.9565,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         243,        2.016667,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6605,          2.2702,          1.5942,          1.5798,          1.9566,          2.1864,          2.0385,          2.0961,          1.7562,          2.2109
         244,        2.025000,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6605,          2.2701,          1.5943,          1.5797,          1.9565,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         245,        2.033333,          2.1570,          1.2519,          1.8984,          2.5909,          2.0816,          1.2643,          1.6604,          2.2702,          1.5942,          1.5797,          1.9565,          2.1864,          2.0385,          2.0960,          1.7561,          2.2109
         246,        2.041667,          2.1570,          1.2519,          1.8985,          2.5911,          2.0816,          1.2643,          1.6605,          2.2702,          1.5942,          1.5798,          1.9565,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         247,        2.050000,          2.1571,          1.2519,          1.8984,          2.5910,          2.0816,          1.2643,          1.6604,          2.2702,          1.5942,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2110
         248,        2.058333,          2.1570,          1.2519,          1.8985,          2.5911,          2.0816,          1.2643,          1.6605,          2.2702,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         249,        2.066667,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6605,          2.2702,          1.5943,          1.5797,          1.9565,          2.1864,          2.0385,          2.0961,          1.7562,          2.2109
         250,        2.075000,          2.1570,          1.2519,          1.8984,          2.5910,          2.0817,          1.2644,          1.6605,          2.2702,          1.5943,          1.5798,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         251,        2.083333,          2.1570,          1.2519,          1.8984,          2.5909,          2.0816,          1.2644,          1.6605,          2.2701,          1.5943,          1.5797,          1.9565,          2.1864,          2.0386,          2.0961,          1.7562,          2.2109
         252,        2.091667,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6605,          2.2701,          1.5942,          1.5798,          1.9566,          2.1864,          2.0386,          2.0960,          1.7562,          2.2109
         253,        2.100000,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2644,          1.6605,          2.2701,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         254,        2.108333,          2.1570,          1.2519,          1.8985,          2.5911,          2.0816,          1.2644,          1.6605,          2.2701,          1.5942,          1.5798,          1.9566,          2.1864,          2.0385,          2.0961,          1.7563,          2.2109
         255,        2.116667,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6605,          2.2702,          1.5943,          1.5798,          1.9565,          2.1863,          2.0385,          2.0960,          1.7562,          2.2109
         256,        2.125000,          2.1570,          1.2519,          1.8984,          2.5910,          2.0816,          1.2643,          1.6605,          2.2702,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2110
         257,        2.133333,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2644,          1.6605,          2.2702,          1.5943,          1.5797,          1.9565,          2.1864,          2.0385,          2.0961,          1.7561,          2.2109
         258,        2.141667,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2644,          1.6605,          2.2701,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         259,        2.150000,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6605,          2.2701,          1.5942,          1.5797,          1.9566,          2.1864,          2.0385,          2.0959,          1.7562,          2.2109
         260,        2.158333,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6605,          2.2702,          1.5943,          1.5798,          1.9566,          2.1864,          2.0385,          2.0959,          1.7562,          2.2108
         261,        2.166667,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6605,          2.2701,          1.5943,          1.5798,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         262,        2.175000,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6604,          2.2702,          1.5942,          1.5798,          1.9566,          2.1863,          2.0385,          2.0962,          1.7562,          2.2110
         263,        2.183333,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6604,          2.2701,          1.5943,          1.5797,          1.9566,          2.1864,          2.0384,          2.0968,          1.8050,          2.2109
         264,        2.191667,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2644,          1.6605,          2.2701,          1.5942,          1.5797,          1.9566,          2.1913,          2.0389,          2.0957,          1.7562,          2.2109
         265,        2.200000,          2.1570,          1.2519,          1.8984,          2.5911,          2.0817,          1.2643,          1.6604,          2.2701,          1.5943,          1.5798,          1.9569,          2.1869,          2.0396,          2.0955,          1.7558,          2.2109
         266,        2.208333,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2644,          1.6605,          2.2702,          1.5943,          1.5798,          1.9567,          2.1865,          2.0385,          2.0957,          1.7559,          2.2109
         267,        2.216667,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6605,          2.2701,          1.5943,          1.5798,          1.9566,          2.1863,          2.0385,          2.0959,          1.7561,          2.2109
         268,        2.225000,          2.1570,          1.2519,          1.8984,          2.5910,          2.0816,          1.2644,          1.6605,          2.2702,          1.5942,          1.5798,          1.9566,          2.1862,          2.0384,          2.0960,          1.7562,          2.2109
         269,        2.233333,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2644,          1.6604,          2.2702,          1.5943,          1.5797,          1.9565,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         270,        2.241667,          2.1570,          1.2519,          1.8984,          2.5909,          2.0817,          1.2644,          1.6604,          2.2702,          1.5942,          1.5797,          1.9566,          2.1863,          2.0385,          2.0960,          1.7562,          2.2109
         271,        2.250000,          2.1571,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6605,          2.2701,          1.5942,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         272,        2.258333,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6605,          2.2701,          1.5942,          1.5797,          1.9566,          2.1863,          2.0385,          2.0960,          1.7562,          2.2109
         273,        2.266667,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6605,          2.2702,          1.5943,          1.5797,          1.9566,          2.1863,          2.0385,          2.0960,          1.7562,          2.2109
         274,        2.275000,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2644,          1.6604,          2.2702,          1.5942,          1.5798,          1.9566,          2.1864,          2.0386,          2.0960,          1.7562,          2.2110
         275,        2.283333,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6605,          2.2702,          1.5942,          1.5797,          1.9566,          2.1864,          2.0386,          2.0960,          1.7562,          2.2109
         276,        2.291667,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6605,          2.2701,          1.5943,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         277,        2.300000,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6605,          2.2701,          1.5943,          1.5797,          1.9565,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         278,        2.308333,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6604,          2.2702,          1.5943,          1.5798,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         279,        2.316667,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6605,          2.2701,          1.5942,          1.5797,          1.9565,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         280,        2.325000,          2.1570,          1.2519,          1.8984,          2.5910,          2.0816,          1.2644,          1.6604,          2.2702,          1.5943,          1.5798,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         281,        2.333333,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6605,          2.2701,          1.5943,          1.5797,          1.9566,          2.1864,          2.0386,          2.0960,          1.7561,          2.2109
         282,        2.341667,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6605,          2.2702,          1.5943,          1.5797,          1.9565,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         283,        2.350000,          2.1570,          1.2519,          1.8985,          2.5910,          2.0816,          1.2643,          1.6604,          2.2701,          1.5942,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
         284,        2.358333,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6605,          2.2702,          1.5942,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7563,          2.2109
         285,        2.366667,          2.1570,          1.2519,          1.8984,          2.5910,          2.0816,          1.2643,          1.6604,          2.2702,          1.5942,          1.5798,          1.9566,          2.1863,          2.0385,          2.0960,          1.7562,          2.2109
         286,        2.375000,          2.1570,          1.2519,          1.8985,          2.5909,          2.0816,          1.2643,          1.6605,          2.2702,          1.5942,          1.5797,          1.9566,          2.1864,          2.0385,          2.0960,          1.7562,          2.2109
