"VanillaC4_011 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_011.tcf]","Time (h)","Q 2 [VanillaC4_011]","Q 3 [VanillaC4_011]","Q 4 [VanillaC4_011]","Q 5 [VanillaC4_011]","Q 6 [VanillaC4_011]","Q 7 [VanillaC4_011]","Q 1 [VanillaC4_011]","Q  8 [VanillaC4_011]"
         211,        1.750000,        -11.9999,        -11.9999,        -12.0002,        -11.9999,        -11.9999,        -12.0002,        -11.9998,        -11.9997
         212,        1.758333,        -12.0000,        -12.0001,        -12.0000,        -12.0000,        -12.0001,        -12.0001,        -12.0000,        -12.0001
         213,        1.766667,        -11.9998,        -12.0000,        -11.9999,        -11.9999,        -11.9999,        -12.0000,        -11.9997,        -12.0001
         214,        1.775000,        -12.0001,        -12.0002,        -12.0000,        -11.9999,        -12.0000,        -12.0001,        -12.0001,        -11.9998
         215,        1.783333,        -11.9998,        -12.0000,        -11.9998,        -11.9999,        -11.9999,        -12.0001,        -12.0000,        -12.0002
         216,        1.791667,        -12.0000,        -12.0000,        -11.9999,        -12.0001,        -11.9999,        -12.0001,        -11.9999,        -11.9998
         217,        1.800000,        -12.0001,        -12.0002,        -12.0000,        -11.9999,        -12.0001,        -12.0000,        -11.9999,        -11.9998
         218,        1.808333,        -11.9999,        -11.9999,        -12.0001,        -11.9998,        -12.0000,        -11.9999,        -12.0001,        -11.9996
         219,        1.816667,        -12.0000,        -11.9999,        -11.9998,        -12.0000,        -12.0001,        -12.0001,        -12.0001,        -11.9998
         220,        1.825000,        -12.0000,        -11.9997,        -12.0003,        -12.0000,        -12.0000,        -11.9999,        -12.0000,        -11.9994
         221,        1.833333,        -11.9998,        -12.0001,        -12.0001,        -11.9999,        -11.9999,        -12.0000,        -12.0000,        -12.0000
         222,        1.841667,        -12.0001,        -12.0002,        -12.0000,        -12.0001,        -11.9999,        -11.9999,        -12.0000,        -11.9996
         223,        1.850000,        -11.9999,        -12.0001,        -12.0001,        -11.9998,        -11.9999,        -12.0002,        -12.0001,        -11.9997
         224,        1.858333,        -11.9999,        -12.0000,        -12.0002,        -11.9999,        -12.0001,        -11.9999,        -12.0000,        -11.9998
         225,        1.866667,        -11.9998,        -12.0002,        -12.0001,        -11.9999,        -12.0001,        -11.9998,        -12.0000,        -11.9999
         226,        1.875000,        -12.0000,        -12.0001,        -12.0003,        -12.0000,        -12.0000,        -12.0001,        -12.0002,        -12.0000
         227,        1.883333,        -12.0003,        -12.0001,        -12.0001,        -12.0000,        -12.0001,        -12.0002,        -11.9999,        -11.9999
         228,        1.891667,        -12.0001,        -12.0002,        -12.0000,        -12.0000,        -12.0000,        -12.0000,        -12.0000,        -11.9999
         229,        1.900000,        -11.9999,        -11.9998,        -12.0001,        -12.0001,        -12.0000,        -11.9997,        -12.0000,        -11.9996
         230,        1.908333,        -12.0001,        -12.0000,        -12.0000,        -12.0000,        -11.9999,        -12.0000,        -12.0002,        -11.9995
         231,        1.916667,        -12.0000,        -12.0000,        -11.9999,        -11.9999,        -12.0000,        -12.0001,        -12.0000,        -12.0003
         232,        1.925000,        -12.0002,        -12.0000,        -12.0001,        -12.0000,        -12.0000,        -12.0001,        -11.9999,        -11.9999
         233,        1.933333,        -11.9999,        -11.9999,        -11.9998,        -11.9998,        -12.0000,        -11.9999,        -12.0001,        -12.0000
         234,        1.941667,        -11.9999,        -11.9999,        -12.0000,        -12.0000,        -11.9998,        -12.0001,        -12.0000,        -11.9998
         235,        1.950000,        -12.0002,        -12.0001,        -12.0002,        -12.0000,        -12.0001,        -11.9998,        -12.0001,        -12.0000
         236,        1.958333,        -12.0000,        -12.0002,        -12.0002,        -12.0000,        -12.0001,        -12.0000,        -12.0001,        -11.9998
         237,        1.966667,        -12.0000,        -12.0000,        -12.0000,        -12.0001,        -12.0000,        -12.0001,        -12.0002,        -11.9995
         238,        1.975000,        -11.9999,        -12.0001,        -12.0001,        -12.0000,        -12.0000,        -12.0000,        -12.0000,        -12.0002
         239,        1.983333,        -11.9999,        -12.0000,        -11.9999,        -11.9998,        -12.0000,        -12.0000,        -11.9998,        -11.9998
         240,        1.991667,        -11.9999,        -12.0000,        -12.0001,        -11.9999,        -12.0000,        -12.0001,        -12.0002,        -11.9997
         241,        2.000000,        -11.9998,        -11.9998,        -12.0001,        -12.0000,        -11.9997,        -12.0000,        -12.0001,        -11.9998
         242,        2.008333,        -12.0000,        -12.0001,        -11.9997,        -12.0001,        -12.0000,        -11.9999,        -12.0001,        -11.9998
         243,        2.016667,        -12.0001,        -12.0001,        -12.0001,        -12.0001,        -12.0002,        -12.0000,        -12.0001,        -11.9996
         244,        2.025000,        -12.0001,        -12.0000,        -11.9998,        -11.9999,        -12.0000,        -12.0000,        -12.0002,        -11.9998
         245,        2.033333,        -12.0000,        -12.0000,        -11.9999,        -12.0000,        -12.0001,        -11.9999,        -11.9997,        -12.0003
         246,        2.041667,        -12.0000,        -12.0002,        -12.0000,        -11.9999,        -12.0001,        -12.0001,        -12.0001,        -11.9994
         247,        2.050000,        -12.0000,        -12.0000,        -11.9998,        -12.0000,        -11.9998,        -12.0000,        -12.0000,        -11.9998
         248,        2.058333,        -12.0001,        -12.0000,        -12.0000,        -12.0000,        -11.9999,        -11.9999,        -12.0003,        -11.9999
         249,        2.066667,        -11.9997,        -12.0001,        -12.0002,        -11.9999,        -12.0000,        -12.0000,        -12.0000,        -11.9995
         250,        2.075000,        -12.0000,        -11.9999,        -12.0000,        -11.9999,        -12.0001,        -12.0001,        -12.0002,        -12.0001
         251,        2.083333,        -12.0000,        -12.0000,        -12.0001,        -12.0002,        -11.9999,        -12.0002,        -12.0001,        -12.0002
         252,        2.091667,        -12.0000,        -12.0001,        -12.0004,        -12.0000,        -12.0000,        -11.9998,        -11.9997,        -12.0001
         253,        2.100000,        -11.9999,        -12.0000,        -11.9998,        -11.9999,        -12.0000,        -11.9998,        -12.0002,        -11.9997
         254,        2.108333,        -12.0000,        -11.9999,        -11.9999,        -12.0001,        -12.0001,        -11.9999,        -12.0001,        -12.0002
         255,        2.116667,        -11.9998,        -12.0000,        -12.0002,        -12.0001,        -12.0001,        -12.0002,        -12.0000,        -11.9993
         256,        2.125000,        -11.9999,        -11.9999,        -12.0001,        -12.0002,        -11.9998,        -12.0000,        -12.0001,        -12.0000
         257,        2.133333,        -11.9999,        -11.9998,        -12.0000,        -11.9999,        -12.0000,        -12.0001,        -11.9999,        -11.9995
         258,        2.141667,        -12.0000,        -12.0001,        -12.0003,        -12.0002,        -11.9999,        -11.9999,        -12.0000,        -11.9998
         259,        2.150000,        -11.9999,        -12.0000,        -11.9997,        -12.0000,        -12.0001,        -12.0001,        -12.0000,        -11.9998
         260,        2.158333,        -11.9999,        -12.0000,        -12.0002,        -12.0001,        -11.9998,        -12.0000,        -12.0000,        -11.9999
         261,        2.166667,        -12.0000,        -12.0000,        -12.0000,        -12.0001,        -11.9997,        -11.9999,        -12.0002,        -12.0001
         262,        2.175000,        -12.0000,        -11.9999,        -12.0002,        -11.9999,        -11.9999,        -11.9999,        -12.0000,        -12.0002
         263,        2.183333,        -12.0000,        -12.0001,        -12.0001,        -11.9998,        -12.0000,        -12.0000,        -12.0000,        -11.9996
         264,        2.191667,        -12.0002,        -12.0000,        -11.9999,        -11.9999,        -11.9998,        -12.0000,        -12.0001,        -11.9998
         265,        2.200000,        -11.9999,        -11.9998,        -12.0000,        -12.0001,        -11.9999,        -12.0000,        -12.0000,        -12.0002
         266,        2.208333,        -12.0002,        -12.0000,        -11.9999,        -12.0001,        -12.0001,        -12.0003,        -12.0000,        -11.9999
         267,        2.216667,        -12.0002,        -12.0002,        -11.9999,        -12.0000,        -12.0001,        -12.0000,        -12.0000,        -11.9997
         268,        2.225000,        -11.9999,        -12.0000,        -12.0000,        -12.0001,        -12.0000,        -12.0002,        -12.0001,        -12.0003
         269,        2.233333,        -12.0000,        -12.0000,        -11.9999,        -11.9998,        -12.0001,        -12.0000,        -11.9999,        -11.9998
         270,        2.241667,        -12.0001,        -12.0003,        -11.9997,        -12.0001,        -12.0001,        -11.9999,        -12.0002,        -11.9998
         271,        2.250000,        -11.9999,        -11.9998,        -11.9999,        -12.0000,        -12.0000,        -12.0000,        -11.9999,        -12.0000
         272,        2.258333,        -11.9997,        -11.9999,        -11.9998,        -12.0001,        -12.0000,        -12.0001,        -11.9999,        -11.9998
         273,        2.266667,        -12.0000,        -12.0001,        -11.9999,        -11.9999,        -12.0002,        -11.9998,        -11.9999,        -12.0000
         274,        2.275000,        -11.9998,        -12.0001,        -12.0000,        -11.9999,        -11.9999,        -12.0000,        -12.0000,        -12.0000
         275,        2.283333,        -11.9999,        -12.0002,        -12.0000,        -12.0001,        -12.0000,        -11.9999,        -12.0000,        -11.9994
         276,        2.291667,        -11.9999,        -11.9998,        -12.0000,        -12.0002,        -12.0000,        -11.9999,        -12.0001,        -11.9999
         277,        2.300000,        -12.0001,        -12.0001,        -11.9998,        -11.9999,        -11.9999,        -12.0000,        -12.0000,        -12.0001
         278,        2.308333,        -12.0002,        -12.0000,        -11.9998,        -12.0001,        -11.9998,        -11.9999,        -11.9997,        -11.9998
         279,        2.316667,        -12.0000,        -11.9998,        -11.9999,        -11.9999,        -11.9999,        -12.0000,        -11.9998,        -12.0003
         280,        2.325000,        -12.0002,        -12.0001,        -11.9998,        -12.0002,        -12.0000,        -11.9997,        -12.0002,        -11.9998
         281,        2.333333,        -12.0001,        -12.0003,        -12.0001,        -12.0001,        -12.0000,        -12.0000,        -12.0000,        -12.0000
         282,        2.341667,        -11.9999,        -12.0000,        -11.9998,        -12.0000,        -12.0000,        -12.0002,        -11.9998,        -11.9997
         283,        2.350000,        -11.9998,        -12.0000,        -12.0000,        -12.0003,        -12.0001,        -11.9999,        -12.0001,        -11.9991
         284,        2.358333,        -11.9999,        -12.0001,        -12.0001,        -11.9998,        -12.0001,        -12.0000,        -12.0001,        -12.0002
         285,        2.366667,        -12.0000,        -11.9999,        -12.0001,        -12.0000,        -11.9999,        -12.0000,        -11.9997,        -11.9998
         286,        2.375000,        -12.0000,        -11.9999,        -12.0001,        -12.0000,        -11.9999,        -12.0001,        -11.9999,        -12.0004
         287,        2.383333,        -11.9999,        -11.9999,        -12.0000,        -12.0000,        -12.0001,        -12.0000,        -11.9999,        -12.0003
         288,        2.391667,        -12.0001,        -11.9999,        -12.0001,        -12.0001,        -11.9999,        -11.9999,        -11.9999,        -11.9994
         289,        2.400000,        -12.0001,        -12.0000,        -11.9999,        -12.0001,        -11.9997,        -12.0001,        -12.0000,        -12.0000
         290,        2.408333,        -11.9998,        -12.0000,        -12.0000,        -11.9999,        -12.0000,        -12.0001,        -11.9999,        -11.9991
         291,        2.416667,        -11.9999,        -12.0000,        -12.0001,        -11.9998,        -11.9999,        -12.0001,        -12.0001,        -11.9999
         292,        2.425000,        -11.9999,        -11.9999,        -11.9998,        -12.0000,        -12.0001,        -12.0001,        -11.9999,        -11.9995
         293,        2.433333,        -11.9999,        -12.0000,        -12.0001,        -11.9998,        -12.0000,        -12.0000,        -12.0000,        -12.0004
         294,        2.441667,        -12.0000,        -12.0000,        -12.0002,        -12.0000,        -12.0002,        -12.0000,        -12.0001,        -11.9998
         295,        2.450000,        -12.0000,        -11.9999,        -12.0001,        -12.0001,        -12.0000,        -11.9999,        -12.0001,        -12.0003
         296,        2.458333,        -12.0000,        -11.9999,        -11.9999,        -12.0000,        -12.0001,        -12.0001,        -12.0001,        -11.9996
         297,        2.466667,        -12.0001,        -11.9997,        -12.0000,        -11.9999,        -12.0002,        -12.0000,        -11.9999,        -12.0004
         298,        2.475000,        -12.0001,        -12.0000,        -12.0001,        -12.0002,        -12.0002,        -12.0001,        -12.0000,        -12.0004
         299,        2.483333,        -12.0000,        -11.9999,        -12.0000,        -12.0000,        -12.0000,        -12.0000,        -12.0000,        -11.9999
         300,        2.491667,        -12.0000,        -11.9998,        -12.0000,        -12.0000,        -11.9999,        -11.9999,        -12.0001,        -11.9997
         301,        2.500000,        -12.0000,        -12.0000,        -12.0002,        -11.9999,        -12.0001,        -11.9999,        -12.0000,        -12.0010
         302,        2.508333,        -12.0000,        -12.0000,        -12.0004,        -12.0000,        -12.0001,        -12.0000,        -12.0000,        -12.0042
         303,        2.516667,        -12.0001,        -12.0001,        -12.0004,        -12.0001,        -12.0000,        -11.9999,        -12.0001,        -11.9957
         304,        2.525000,        -12.0001,        -12.0000,        -12.0000,        -12.0000,        -12.0000,        -12.0003,        -12.0001,        -11.9985
         305,        2.533333,        -12.0002,        -11.9999,        -11.9999,        -12.0001,        -12.0001,        -12.0001,        -12.0000,        -11.9991
         306,        2.541667,        -12.0000,        -12.0000,        -12.0000,        -12.0000,        -12.0000,        -11.9998,        -12.0000,        -11.9993
         307,        2.550000,        -11.9998,        -11.9999,        -12.0001,        -12.0000,        -12.0000,        -11.9999,        -12.0002,        -11.9997
         308,        2.558333,        -11.9999,        -12.0000,        -11.9998,        -12.0002,        -11.9999,        -11.9999,        -11.9999,        -11.9994
         309,        2.566667,        -11.9998,        -11.9999,        -12.0002,        -11.9999,        -11.9999,        -11.9999,        -12.0001,        -11.9996
         310,        2.575000,        -12.0001,        -12.0000,        -11.9999,        -12.0001,        -12.0000,        -11.9998,        -11.9998,        -12.0000
         311,        2.583333,        -11.9999,        -12.0002,        -11.9998,        -12.0000,        -12.0002,        -12.0001,        -11.9997,        -12.0001
         312,        2.591667,        -12.0000,        -12.0000,        -11.9999,        -11.9999,        -12.0001,        -11.9999,        -12.0000,        -12.0002
         313,        2.600000,        -11.9999,        -11.9999,        -12.0000,        -11.9999,        -12.0000,        -12.0000,        -12.0000,        -11.9998
         314,        2.608333,        -12.0002,        -11.9998,        -12.0001,        -12.0002,        -12.0000,        -12.0000,        -12.0001,        -12.0001
         315,        2.616667,        -11.9999,        -12.0000,        -12.0000,        -12.0001,        -12.0000,        -12.0000,        -12.0000,        -12.0000
         316,        2.625000,        -11.9999,        -12.0001,        -12.0001,        -12.0002,        -11.9999,        -12.0002,        -12.0002,        -12.0003
         317,        2.633333,        -11.9999,        -11.9999,        -12.0000,        -12.0000,        -12.0002,        -12.0002,        -12.0002,        -11.9998
         318,        2.641667,        -12.0001,        -12.0000,        -12.0000,        -11.9997,        -12.0001,        -12.0000,        -12.0002,        -12.0003
         319,        2.650000,        -12.0001,        -11.9999,        -11.9999,        -12.0000,        -11.9999,        -12.0001,        -12.0000,        -11.9999
         320,        2.658333,        -12.0002,        -12.0000,        -12.0000,        -12.0000,        -12.0001,        -12.0001,        -11.9999,        -12.0001
         321,        2.666667,        -11.9999,        -11.9999,        -12.0000,        -11.9999,        -11.9999,        -12.0000,        -12.0001,        -12.0002
         322,        2.675000,        -12.0001,        -12.0000,        -12.0002,        -12.0000,        -12.0000,        -12.0000,        -11.9999,        -12.0000
         323,        2.683333,        -12.0000,        -12.0000,        -12.0000,        -12.0000,        -12.0001,        -11.9999,        -12.0000,        -12.0001
         324,        2.691667,        -12.0001,        -12.0002,        -11.9999,        -12.0000,        -12.0000,        -11.9999,        -11.9999,        -12.0002
         325,        2.700000,        -12.0001,        -12.0001,        -12.0002,        -12.0001,        -12.0002,        -12.0001,        -11.9999,        -12.0003
         326,        2.708333,        -12.0000,        -11.9999,        -12.0003,        -11.9999,        -12.0001,        -11.9999,        -12.0002,        -12.0003
         327,        2.716667,        -11.9999,        -11.9999,        -12.0000,        -12.0001,        -12.0001,        -12.0002,        -11.9999,        -12.0002
         328,        2.725000,        -12.0002,        -12.0001,        -11.9999,        -12.0002,        -11.9999,        -12.0000,        -12.0000,        -12.0000
         329,        2.733333,        -12.0000,        -12.0003,        -11.9999,        -11.9999,        -12.0001,        -12.0000,        -12.0000,        -11.9998
         330,        2.741667,        -12.0002,        -12.0001,        -12.0002,        -11.9999,        -12.0000,        -11.9999,        -12.0000,        -11.9998
         331,        2.750000,        -11.9999,        -12.0000,        -11.9999,        -11.9998,        -12.0000,        -11.9998,        -11.9998,        -11.9997
         332,        2.758333,        -12.0001,        -12.0002,        -11.9999,        -11.9999,        -11.9998,        -11.9998,        -12.0001,        -11.9999
         333,        2.766667,        -11.9999,        -12.0001,        -11.9999,        -12.0000,        -12.0001,        -12.0001,        -12.0001,        -12.0000
         334,        2.775000,        -11.9999,        -11.9999,        -11.9999,        -12.0000,        -12.0003,        -11.9998,        -11.9999,        -11.9997
         335,        2.783333,        -12.0000,        -12.0000,        -12.0002,        -12.0002,        -11.9999,        -12.0000,        -11.9999,        -12.0003
         336,        2.791667,        -12.0000,        -11.9998,        -11.9999,        -12.0000,        -12.0000,        -12.0001,        -12.0000,        -11.9997
         337,        2.800000,        -11.9999,        -12.0001,        -12.0000,        -12.0002,        -11.9998,        -12.0000,        -12.0000,        -12.0000
         338,        2.808333,        -12.0002,        -11.9997,        -11.9999,        -11.9997,        -12.0001,        -12.0001,        -12.0000,        -12.0001
         339,        2.816667,        -12.0001,        -12.0000,        -11.9999,        -12.0001,        -11.9999,        -11.9998,        -12.0001,        -11.9999
         340,        2.825000,        -12.0000,        -12.0000,        -11.9998,        -12.0001,        -12.0000,        -12.0001,        -11.9998,        -11.9999
         341,        2.833333,        -12.0000,        -12.0000,        -12.0000,        -12.0000,        -12.0000,        -12.0001,        -12.0001,        -11.9998
         342,        2.841667,        -11.9998,        -12.0000,        -12.0002,        -12.0001,        -12.0001,        -12.0001,        -11.9999,        -12.0003
         343,        2.850000,        -11.9998,        -12.0000,        -12.0002,        -12.0001,        -12.0001,        -11.9999,        -11.9999,        -12.0002
         344,        2.858333,        -12.0000,        -12.0001,        -11.9998,        -12.0001,        -12.0000,        -11.9997,        -12.0001,        -11.9999
         345,        2.866667,        -12.0000,        -12.0001,        -12.0000,        -12.0000,        -12.0000,        -12.0000,        -11.9999,        -11.9999
         346,        2.875000,        -12.0000,        -12.0000,        -12.0002,        -11.9999,        -11.9999,        -12.0000,        -11.9999,        -11.9998
         347,        2.883333,        -11.9999,        -12.0001,        -11.9999,        -12.0001,        -12.0000,        -12.0001,        -12.0000,        -12.0000
         348,        2.891667,        -12.0001,        -12.0001,        -11.9999,        -11.9999,        -11.9999,        -11.9999,        -12.0000,        -11.9997
         349,        2.900000,        -12.0000,        -11.9998,        -12.0003,        -11.9999,        -11.9999,        -12.0001,        -12.0002,        -12.0003
         350,        2.908333,        -12.0000,        -12.0001,        -12.0001,        -12.0004,        -12.0001,        -12.0003,        -12.0000,        -11.9999
         351,        2.916667,        -12.0002,        -12.0001,        -12.0002,        -11.9999,        -12.0000,        -11.9999,        -12.0001,        -12.0003
         352,        2.925000,        -12.0000,        -11.9998,        -12.0000,        -12.0000,        -12.0001,        -11.9998,        -12.0000,        -12.0000
         353,        2.933333,        -11.9997,        -11.9999,        -12.0001,        -12.0001,        -12.0001,        -12.0000,        -12.0001,        -12.0005
         354,        2.941667,        -12.0000,        -12.0000,        -12.0000,        -12.0000,        -12.0000,        -11.9999,        -12.0000,        -11.9997
         355,        2.950000,        -11.9999,        -12.0001,        -11.9997,        -12.0000,        -12.0002,        -12.0001,        -12.0001,        -12.0000
         356,        2.958333,        -11.9998,        -12.0000,        -11.9999,        -12.0000,        -11.9999,        -11.9998,        -12.0000,        -11.9997
         357,        2.966667,        -12.0001,        -12.0001,        -12.0001,        -12.0000,        -12.0001,        -12.0001,        -12.0000,        -11.9998
         358,        2.975000,        -11.9999,        -12.0003,        -12.0000,        -12.0000,        -11.9999,        -12.0000,        -12.0000,        -11.9999
         359,        2.983333,        -11.9998,        -11.9999,        -11.9998,        -12.0001,        -12.0002,        -12.0001,        -12.0002,        -12.0005
         360,        2.991667,        -12.0000,        -12.0000,        -12.0001,        -12.0001,        -11.9999,        -12.0002,        -11.9999,        -11.9999
         361,        3.000000,        -11.9999,        -12.0004,        -12.0001,        -11.9998,        -11.9999,        -12.0003,        -11.9999,        -12.0000
         362,        3.008333,        -12.0000,        -12.0000,        -12.0002,        -12.0000,        -11.9999,        -11.9999,        -11.9999,        -11.9998
         363,        3.016667,        -12.0000,        -11.9998,        -11.9999,        -12.0000,        -12.0002,        -12.0001,        -11.9999,        -11.9998
         364,        3.025000,        -12.0001,        -12.0000,        -12.0002,        -12.0000,        -11.9999,        -12.0001,        -12.0001,        -12.0002
         365,        3.033333,        -11.9999,        -12.0001,        -12.0001,        -12.0000,        -12.0001,        -12.0000,        -12.0001,        -11.9998
         366,        3.041667,        -11.9999,        -12.0000,        -12.0001,        -12.0001,        -12.0000,        -12.0002,        -11.9999,        -12.0000
         367,        3.050000,        -11.9998,        -12.0001,        -12.0000,        -12.0000,        -12.0003,        -12.0002,        -12.0000,        -12.0002
         368,        3.058333,        -11.9998,        -11.9997,        -11.9999,        -12.0000,        -11.9999,        -12.0000,        -12.0001,        -11.9994
         369,        3.066667,        -11.9998,        -12.0000,        -12.0002,        -12.0000,        -12.0000,        -12.0000,        -11.9999,        -12.0001
         370,        3.075000,        -12.0000,        -12.0000,        -12.0001,        -12.0001,        -11.9999,        -12.0000,        -11.9999,        -12.0008
         371,        3.083333,        -11.9997,        -12.0000,        -12.0000,        -11.9999,        -12.0001,        -12.0002,        -12.0001,        -11.9995
         372,        3.091667,        -12.0000,        -12.0000,        -11.9998,        -12.0000,        -11.9999,        -11.9999,        -12.0002,        -12.0005
         373,        3.100000,        -11.9999,        -12.0000,        -12.0002,        -12.0000,        -11.9999,        -12.0002,        -12.0001,        -12.0001
         374,        3.108333,        -11.9999,        -11.9999,        -12.0001,        -12.0000,        -12.0000,        -11.9999,        -11.9999,        -12.0003
         375,        3.116667,        -11.9999,        -12.0000,        -12.0001,        -11.9999,        -12.0000,        -11.9999,        -11.9999,        -11.9997
         376,        3.125000,        -12.0000,        -11.9999,        -12.0000,        -12.0002,        -12.0002,        -11.9999,        -11.9998,        -12.0002
         377,        3.133333,        -12.0002,        -11.9999,        -11.9999,        -11.9999,        -12.0000,        -12.0000,        -12.0000,        -12.0000
         378,        3.141667,        -12.0000,        -12.0000,        -11.9999,        -12.0000,        -12.0000,        -12.0000,        -11.9999,        -11.9995
         379,        3.150000,        -11.9998,        -12.0000,        -11.9998,        -11.9999,        -12.0001,        -12.0000,        -11.9999,        -11.9999
         380,        3.158333,        -12.0000,        -12.0001,        -11.9997,        -12.0000,        -12.0002,        -11.9999,        -11.9999,        -11.9995
         381,        3.166667,        -12.0002,        -12.0000,        -12.0000,        -11.9999,        -12.0003,        -11.9999,        -12.0001,        -11.9999
         382,        3.175000,        -12.0001,        -12.0001,        -12.0000,        -11.9999,        -12.0000,        -12.0000,        -11.9998,        -12.0001
         383,        3.183333,        -12.0001,        -12.0000,        -12.0001,        -12.0001,        -12.0000,        -11.9999,        -11.9999,        -11.9998
         384,        3.191667,        -11.9999,        -11.9998,        -12.0001,        -12.0001,        -12.0000,        -12.0000,        -12.0000,        -12.0001
         385,        3.200000,        -12.0000,        -12.0000,        -12.0000,        -12.0000,        -12.0001,        -11.9998,        -12.0001,        -11.9997
         386,        3.208333,        -12.0002,        -12.0001,        -12.0001,        -11.9999,        -11.9999,        -12.0000,        -12.0001,        -11.9998
         387,        3.216667,        -11.9999,        -12.0001,        -12.0002,        -12.0004,        -11.9999,        -11.9998,        -12.0000,        -11.9998
         388,        3.225000,        -11.9998,        -11.9999,        -11.9999,        -12.0000,        -12.0001,        -11.9999,        -12.0001,        -12.0000
         389,        3.233333,        -12.0001,        -11.9999,        -11.9998,        -12.0001,        -12.0000,        -12.0001,        -11.9998,        -12.0000
         390,        3.241667,        -11.9999,        -12.0002,        -12.0000,        -12.0000,        -12.0000,        -12.0001,        -11.9999,        -11.9995
         391,        3.250000,        -11.9998,        -12.0001,        -12.0000,        -12.0002,        -12.0000,        -11.9998,        -11.9997,        -12.0001
         392,        3.258333,        -12.0001,        -12.0002,        -12.0001,        -12.0000,        -12.0000,        -12.0000,        -11.9998,        -11.9997
         393,        3.266667,        -12.0000,        -12.0001,        -12.0001,        -12.0001,        -11.9999,        -12.0000,        -12.0000,        -11.9998
         394,        3.275000,        -12.0000,        -11.9999,        -12.0000,        -11.9999,        -11.9999,        -12.0000,        -11.9999,        -12.0004
         395,        3.283333,        -11.9999,        -12.0000,        -11.9998,        -12.0000,        -12.0000,        -12.0000,        -12.0000,        -12.0000
         396,        3.291667,        -11.9999,        -12.0002,        -12.0000,        -11.9998,        -11.9999,        -12.0000,        -11.9999,        -11.9999
         397,        3.300000,        -12.0001,        -12.0001,        -12.0001,        -11.9999,        -12.0001,        -11.9999,        -12.0000,        -12.0000
         398,        3.308333,        -11.9998,        -12.0000,        -11.9998,        -12.0000,        -11.9998,        -12.0000,        -11.9999,        -11.9997
         399,        3.316667,        -11.9999,        -12.0000,        -12.0001,        -12.0001,        -12.0001,        -11.9999,        -12.0000,        -11.9995
         400,        3.325000,        -12.0001,        -11.9999,        -11.9999,        -11.9999,        -12.0000,        -12.0000,        -12.0001,        -11.9994
         401,        3.333333,        -12.0001,        -11.9999,        -11.9998,        -11.9999,        -11.9999,        -12.0003,        -11.9999,        -12.0002
         402,        3.341667,        -11.9998,        -12.0000,        -12.0001,        -11.9999,        -12.0002,        -12.0000,        -12.0002,        -11.9990
         403,        3.350000,        -11.9999,        -12.0001,        -11.9998,        -11.9999,        -11.9997,        -11.9998,        -12.0001,        -11.9998
         404,        3.358333,        -11.9999,        -12.0000,        -12.0002,        -11.9999,        -12.0000,        -11.9997,        -12.0003,        -11.9999
         405,        3.366667,        -11.9999,        -12.0000,        -12.0001,        -12.0000,        -12.0002,        -12.0000,        -12.0002,        -11.9996
         406,        3.375000,        -11.9998,        -12.0001,        -11.9998,        -12.0000,        -11.9999,        -12.0000,        -11.9999,        -12.0000
         407,        3.383333,        -12.0000,        -11.9997,        -12.0000,        -12.0000,        -12.0002,        -12.0002,        -11.9999,        -11.9990
         408,        3.391667,        -12.0001,        -12.0002,        -12.0001,        -12.0000,        -12.0000,        -12.0000,        -11.9999,        -11.9998
         409,        3.400000,        -11.9997,        -12.0002,        -11.9998,        -12.0001,        -11.9999,        -11.9999,        -11.9999,        -11.9999
         410,        3.408333,        -11.9999,        -12.0001,        -11.9999,        -12.0000,        -12.0001,        -12.0000,        -11.9999,        -11.9991
         411,        3.416667,        -12.0000,        -12.0000,        -11.9999,        -12.0001,        -12.0000,        -11.9999,        -12.0001,        -11.9999
         412,        3.425000,        -12.0000,        -12.0000,        -11.9999,        -12.0002,        -12.0001,        -12.0001,        -12.0000,        -11.9994
         413,        3.433333,        -12.0000,        -12.0000,        -12.0000,        -11.9999,        -12.0002,        -12.0001,        -12.0000,        -11.9992
         414,        3.441667,        -11.9998,        -11.9999,        -11.9999,        -12.0000,        -11.9999,        -12.0002,        -12.0003,        -12.0000
         415,        3.450000,        -12.0002,        -11.9999,        -12.0002,        -12.0001,        -12.0000,        -12.0002,        -11.9999,        -11.9995
         416,        3.458333,        -12.0000,        -12.0001,        -12.0000,        -12.0000,        -12.0002,        -11.9999,        -12.0000,        -12.0000
         417,        3.466667,        -12.0003,        -12.0001,        -11.9999,        -12.0001,        -12.0001,        -12.0001,        -11.9998,        -11.9994
         418,        3.475000,        -12.0000,        -11.9999,        -12.0002,        -12.0002,        -12.0002,        -12.0002,        -11.9999,        -11.9996
         419,        3.483333,        -11.9997,        -11.9999,        -12.0000,        -11.9999,        -11.9998,        -12.0001,        -12.0000,        -11.9993
         420,        3.491667,        -12.0001,        -12.0002,        -12.0001,        -12.0002,        -11.9998,        -12.0001,        -12.0000,        -11.9995
         421,        3.500000,        -12.0000,        -12.0000,        -12.0000,        -11.9999,        -11.9999,        -12.0000,        -12.0001,        -12.0014
         422,        3.508333,        -11.9999,        -12.0000,        -11.9999,        -12.0002,        -12.0003,        -11.9999,        -12.0002,        -12.0029
