"VanillaC4_006 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_006.tcf]","Time (h)","Q 2 [VanillaC4_006]","Q 3 [VanillaC4_006]","Q 4 [VanillaC4_006]","Q 5 [VanillaC4_006]","Q 6 [VanillaC4_006]","Q 7 [VanillaC4_006]","Q 1 [VanillaC4_006]","Q  8 [VanillaC4_006]"
         413,        3.433333,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -5.9999
         414,        3.441667,         -6.0000,         -6.0003,         -6.0000,         -5.9999,         -6.0000,         -6.0001,         -5.9999,         -6.0000
         415,        3.450000,         -6.0000,         -5.9999,         -5.9999,         -5.9999,         -6.0000,         -6.0000,         -6.0002,         -6.0001
         416,        3.458333,         -6.0001,         -5.9999,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -6.0001
         417,        3.466667,         -5.9999,         -6.0001,         -6.0001,         -6.0000,         -6.0003,         -6.0001,         -6.0001,         -5.9998
         418,        3.475000,         -5.9999,         -6.0000,         -5.9999,         -5.9999,         -5.9999,         -5.9998,         -6.0001,         -6.0000
         419,        3.483333,         -5.9999,         -6.0000,         -5.9998,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -5.9999
         420,        3.491667,         -6.0000,         -6.0000,         -6.0002,         -6.0000,         -6.0002,         -6.0001,         -6.0000,         -5.9999
         421,        3.500000,         -6.0003,         -5.9999,         -6.0001,         -6.0000,         -5.9999,         -5.9999,         -6.0001,         -5.9998
         422,        3.508333,         -6.0000,         -6.0001,         -6.0001,         -6.0001,         -6.0001,         -6.0001,         -6.0000,         -5.9998
         423,        3.516667,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -6.0000
         424,        3.525000,         -6.0000,         -6.0002,         -6.0001,         -6.0000,         -6.0002,         -6.0001,         -6.0000,         -5.9999
         425,        3.533333,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -6.0000,         -6.0002,         -6.0000,         -6.0001
         426,        3.541667,         -6.0001,         -6.0001,         -6.0000,         -5.9999,         -6.0001,         -6.0000,         -5.9999,         -6.0000
         427,        3.550000,         -6.0000,         -6.0002,         -6.0002,         -5.9998,         -5.9999,         -6.0000,         -6.0002,         -5.9998
         428,        3.558333,         -6.0001,         -6.0001,         -5.9999,         -5.9999,         -5.9999,         -6.0000,         -5.9999,         -6.0000
         429,        3.566667,         -5.9999,         -5.9999,         -6.0001,         -6.0000,         -5.9998,         -6.0000,         -6.0000,         -5.9999
         430,        3.575000,         -5.9999,         -6.0000,         -5.9998,         -5.9999,         -6.0001,         -6.0000,         -6.0002,         -6.0002
         431,        3.583333,         -6.0000,         -6.0000,         -5.9999,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -5.9999
         432,        3.591667,         -5.9999,         -6.0000,         -5.9999,         -6.0001,         -6.0001,         -6.0000,         -6.0000,         -6.0000
         433,        3.600000,         -6.0001,         -6.0002,         -6.0002,         -6.0001,         -6.0001,         -6.0001,         -6.0000,         -6.0001
         434,        3.608333,         -5.9999,         -5.9999,         -6.0001,         -6.0001,         -6.0001,         -5.9999,         -6.0000,         -6.0001
         435,        3.616667,         -6.0000,         -6.0002,         -6.0000,         -5.9999,         -6.0001,         -6.0000,         -6.0000,         -6.0001
         436,        3.625000,         -6.0001,         -6.0000,         -6.0001,         -6.0000,         -6.0001,         -5.9999,         -6.0001,         -6.0000
         437,        3.633333,         -5.9999,         -6.0001,         -5.9998,         -5.9999,         -6.0001,         -5.9999,         -6.0000,         -6.0000
         438,        3.641667,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -5.9999,         -5.9999,         -6.0002,         -6.0000
         439,        3.650000,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -6.0001
         440,        3.658333,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -5.9999
         441,        3.666667,         -5.9999,         -6.0001,         -5.9999,         -6.0000,         -6.0000,         -5.9999,         -5.9999,         -5.9998
         442,        3.675000,         -6.0000,         -5.9999,         -6.0001,         -5.9997,         -6.0000,         -6.0000,         -5.9999,         -6.0000
         443,        3.683333,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -5.9998,         -5.9998,         -5.9999,         -5.9999
         444,        3.691667,         -5.9999,         -5.9999,         -6.0001,         -5.9999,         -6.0001,         -6.0000,         -6.0001,         -6.0000
         445,        3.700000,         -5.9999,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -5.9999
         446,        3.708333,         -5.9999,         -6.0000,         -6.0000,         -5.9999,         -6.0001,         -5.9999,         -5.9999,         -6.0001
         447,        3.716667,         -5.9998,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -6.0001
         448,        3.725000,         -6.0000,         -6.0000,         -6.0000,         -5.9999,         -5.9999,         -6.0001,         -5.9999,         -6.0000
         449,        3.733333,         -6.0001,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -6.0001,         -5.9999,         -5.9999
         450,        3.741667,         -6.0000,         -5.9999,         -5.9998,         -5.9999,         -6.0001,         -6.0001,         -6.0000,         -5.9999
         451,        3.750000,         -5.9999,         -6.0001,         -6.0000,         -6.0000,         -6.0003,         -6.0002,         -5.9998,         -6.0000
         452,        3.758333,         -5.9999,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -6.0001,         -5.9999,         -6.0001
         453,        3.766667,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -6.0001,         -6.0002,         -6.0001,         -6.0000
         454,        3.775000,         -6.0002,         -6.0001,         -6.0000,         -6.0000,         -6.0002,         -6.0000,         -6.0000,         -5.9999
         455,        3.783333,         -5.9998,         -6.0002,         -6.0001,         -5.9999,         -5.9999,         -5.9999,         -6.0001,         -5.9999
         456,        3.791667,         -5.9999,         -6.0001,         -6.0001,         -6.0000,         -5.9999,         -6.0001,         -6.0001,         -6.0000
         457,        3.800000,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -6.0000,         -6.0003,         -6.0001
         458,        3.808333,         -5.9999,         -6.0001,         -6.0001,         -6.0001,         -6.0001,         -6.0000,         -6.0001,         -5.9999
         459,        3.816667,         -5.9999,         -5.9999,         -6.0000,         -6.0001,         -6.0000,         -6.0001,         -5.9999,         -6.0000
         460,        3.825000,         -5.9999,         -6.0001,         -6.0000,         -6.0000,         -6.0002,         -6.0001,         -5.9999,         -6.0000
         461,        3.833333,         -6.0001,         -6.0001,         -6.0002,         -5.9998,         -6.0001,         -6.0000,         -6.0000,         -6.0000
         462,        3.841667,         -5.9999,         -5.9998,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -6.0001,         -5.9999
         463,        3.850000,         -5.9999,         -6.0002,         -6.0000,         -5.9999,         -6.0000,         -6.0002,         -6.0002,         -6.0000
         464,        3.858333,         -6.0002,         -6.0000,         -5.9998,         -5.9999,         -6.0000,         -6.0000,         -6.0001,         -6.0002
         465,        3.866667,         -5.9999,         -6.0000,         -6.0001,         -5.9999,         -5.9999,         -6.0000,         -5.9999,         -6.0000
         466,        3.875000,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -5.9999,         -6.0000
         467,        3.883333,         -6.0001,         -6.0000,         -6.0000,         -5.9999,         -6.0001,         -5.9999,         -6.0000,         -6.0001
         468,        3.891667,         -6.0000,         -6.0001,         -5.9999,         -5.9998,         -6.0000,         -6.0000,         -5.9999,         -6.0000
         469,        3.900000,         -6.0000,         -6.0002,         -6.0000,         -6.0000,         -5.9999,         -5.9998,         -5.9998,         -6.0001
         470,        3.908333,         -5.9999,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -6.0001,         -6.0001,         -6.0001
         471,        3.916667,         -6.0000,         -6.0003,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -5.9999,         -5.9997
         472,        3.925000,         -6.0000,         -6.0001,         -6.0001,         -5.9997,         -6.0001,         -5.9998,         -5.9999,         -6.0001
         473,        3.933333,         -5.9997,         -6.0001,         -6.0001,         -6.0003,         -5.9999,         -5.9999,         -6.0000,         -6.0000
         474,        3.941667,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -6.0001,         -6.0000
         475,        3.950000,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -5.9998,         -6.0000,         -6.0000,         -6.0001
         476,        3.958333,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -5.9999
         477,        3.966667,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -6.0001,         -6.0000,         -6.0000,         -6.0000
         478,        3.975000,         -5.9998,         -6.0000,         -6.0002,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -6.0000
         479,        3.983333,         -6.0000,         -6.0000,         -6.0000,         -5.9998,         -5.9999,         -6.0003,         -6.0000,         -5.9999
         480,        3.991667,         -6.0002,         -5.9999,         -5.9999,         -6.0000,         -6.0001,         -5.9999,         -6.0001,         -6.0001
         481,        4.000000,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -6.0001
         482,        4.008333,         -5.9999,         -6.0000,         -5.9999,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -5.9999
         483,        4.016667,         -6.0001,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -5.9999,         -6.0001
         484,        4.025000,         -5.9998,         -6.0001,         -5.9998,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -5.9999
         485,        4.033333,         -5.9999,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -5.9999
         486,        4.041667,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -5.9999,         -6.0000
         487,        4.050000,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -5.9998,         -6.0000,         -6.0001,         -6.0000
         488,        4.058333,         -5.9999,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -6.0000,         -5.9998,         -5.9999
         489,        4.066667,         -5.9998,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -6.0000
         490,        4.075000,         -6.0001,         -6.0000,         -5.9999,         -5.9999,         -5.9999,         -5.9998,         -6.0000,         -6.0002
         491,        4.083333,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -6.0001,         -5.9997
         492,        4.091667,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -6.0002,         -5.9999,         -6.0002,         -5.9999
         493,        4.100000,         -6.0001,         -5.9999,         -5.9999,         -6.0001,         -5.9999,         -6.0001,         -6.0000,         -6.0001
         494,        4.108333,         -5.9999,         -6.0001,         -5.9999,         -6.0000,         -6.0001,         -6.0001,         -5.9999,         -6.0000
         495,        4.116667,         -5.9999,         -5.9998,         -6.0000,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -6.0000
         496,        4.125000,         -5.9998,         -5.9999,         -6.0001,         -6.0000,         -5.9999,         -6.0000,         -6.0001,         -6.0000
         497,        4.133333,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -6.0002,         -6.0001,         -6.0000
         498,        4.141667,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -5.9997
         499,        4.150000,         -6.0000,         -6.0001,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -6.0001,         -6.0001
         500,        4.158333,         -6.0000,         -6.0001,         -6.0001,         -5.9999,         -6.0001,         -6.0001,         -6.0001,         -5.9997
         501,        4.166667,         -6.0001,         -6.0000,         -5.9998,         -5.9999,         -6.0000,         -6.0000,         -5.9999,         -5.9999
         502,        4.175000,         -6.0001,         -6.0000,         -6.0000,         -5.9998,         -5.9999,         -5.9999,         -6.0001,         -6.0000
         503,        4.183333,         -6.0000,         -6.0001,         -6.0001,         -5.9999,         -5.9998,         -6.0000,         -6.0002,         -5.9998
         504,        4.191667,         -5.9999,         -6.0001,         -5.9999,         -6.0000,         -5.9997,         -5.9999,         -6.0001,         -5.9996
         505,        4.200000,         -6.0000,         -5.9998,         -5.9999,         -5.9999,         -6.0000,         -6.0001,         -5.9999,         -5.9998
         506,        4.208333,         -6.0000,         -6.0001,         -6.0000,         -6.0002,         -6.0001,         -6.0001,         -5.9999,         -6.0000
         507,        4.216667,         -5.9999,         -6.0002,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -5.9999
         508,        4.225000,         -6.0000,         -5.9999,         -6.0001,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -6.0001
         509,        4.233333,         -6.0000,         -6.0001,         -6.0001,         -5.9999,         -5.9999,         -6.0002,         -5.9999,         -5.9999
         510,        4.241667,         -6.0000,         -6.0001,         -5.9999,         -6.0001,         -6.0000,         -6.0000,         -6.0001,         -6.0001
         511,        4.250000,         -6.0000,         -5.9999,         -6.0001,         -5.9999,         -6.0000,         -5.9999,         -6.0003,         -5.9997
         512,        4.258333,         -5.9999,         -6.0001,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -6.0001,         -5.9999
         513,        4.266667,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -5.9999,         -6.0001
         514,        4.275000,         -6.0001,         -5.9999,         -6.0000,         -5.9999,         -6.0001,         -6.0000,         -6.0000,         -6.0001
         515,        4.283333,         -6.0001,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -6.0003
         516,        4.291667,         -6.0001,         -5.9998,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -5.9998,         -5.9999
         517,        4.300000,         -6.0000,         -6.0000,         -6.0002,         -6.0000,         -6.0000,         -5.9998,         -5.9999,         -6.0001
         518,        4.308333,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -6.0001,         -5.9999,         -6.0000,         -6.0000
         519,        4.316667,         -6.0000,         -5.9999,         -6.0001,         -5.9999,         -5.9999,         -6.0000,         -6.0000,         -5.9998
         520,        4.325000,         -5.9999,         -6.0001,         -6.0000,         -5.9999,         -5.9999,         -5.9999,         -6.0001,         -5.9999
         521,        4.333333,         -6.0000,         -5.9998,         -6.0002,         -6.0000,         -6.0000,         -5.9999,         -6.0001,         -5.9998
         522,        4.341667,         -5.9998,         -5.9999,         -6.0001,         -5.9999,         -6.0000,         -6.0000,         -5.9999,         -5.9998
         523,        4.350000,         -5.9999,         -5.9999,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -6.0002,         -6.0000
         524,        4.358333,         -5.9999,         -5.9999,         -6.0001,         -5.9999,         -6.0000,         -5.9998,         -5.9999,         -5.9998
         525,        4.366667,         -5.9998,         -6.0001,         -5.9999,         -5.9999,         -5.9998,         -5.9999,         -6.0001,         -6.0000
         526,        4.375000,         -6.0001,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -5.9999
         527,        4.383333,         -5.9999,         -6.0001,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -6.0001,         -5.9999
         528,        4.391667,         -5.9999,         -5.9999,         -5.9999,         -5.9999,         -6.0001,         -6.0000,         -6.0001,         -5.9995
         529,        4.400000,         -5.9999,         -6.0001,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -5.9999,         -6.0002
         530,        4.408333,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -6.0000,         -5.9999,         -5.9997
         531,        4.416667,         -5.9999,         -6.0000,         -6.0001,         -5.9999,         -5.9998,         -5.9999,         -6.0000,         -5.9998
         532,        4.425000,         -5.9999,         -6.0000,         -5.9999,         -5.9999,         -5.9999,         -6.0002,         -5.9999,         -6.0000
         533,        4.433333,         -6.0001,         -6.0000,         -6.0001,         -6.0001,         -6.0001,         -6.0000,         -6.0000,         -5.9999
         534,        4.441667,         -6.0001,         -6.0001,         -6.0000,         -6.0000,         -5.9999,         -6.0001,         -6.0001,         -5.9997
         535,        4.450000,         -6.0001,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -6.0000,         -5.9999,         -5.9997
         536,        4.458333,         -6.0000,         -5.9999,         -6.0001,         -6.0001,         -5.9999,         -6.0001,         -6.0000,         -6.0005
         537,        4.466667,         -6.0001,         -5.9999,         -5.9999,         -5.9999,         -6.0001,         -6.0002,         -6.0000,         -5.9992
         538,        4.475000,         -6.0000,         -6.0001,         -5.9998,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -5.9994
         539,        4.483333,         -6.0000,         -5.9998,         -6.0002,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -6.0009
         540,        4.491667,         -6.0000,         -5.9999,         -6.0000,         -5.9999,         -5.9999,         -5.9999,         -5.9999,         -6.0025
         541,        4.500000,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -5.9982
         542,        4.508333,         -5.9999,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -5.9999,         -6.0000,         -5.9992
         543,        4.516667,         -6.0001,         -6.0002,         -5.9998,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -5.9995
         544,        4.525000,         -5.9999,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -6.0000,         -5.9996
         545,        4.533333,         -6.0000,         -6.0002,         -5.9998,         -5.9999,         -6.0000,         -6.0002,         -5.9998,         -5.9998
         546,        4.541667,         -6.0000,         -5.9999,         -6.0001,         -6.0001,         -5.9999,         -6.0000,         -6.0001,         -5.9999
         547,        4.550000,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -5.9998
         548,        4.558333,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -5.9999
         549,        4.566667,         -5.9999,         -6.0001,         -6.0000,         -6.0001,         -6.0000,         -6.0001,         -5.9998,         -6.0000
         550,        4.575000,         -6.0000,         -6.0002,         -5.9999,         -5.9999,         -5.9999,         -6.0000,         -6.0001,         -6.0002
         551,        4.583333,         -6.0001,         -6.0002,         -6.0001,         -6.0001,         -6.0000,         -6.0000,         -6.0001,         -6.0000
         552,        4.591667,         -6.0002,         -5.9998,         -6.0001,         -6.0001,         -5.9999,         -5.9999,         -6.0001,         -5.9999
         553,        4.600000,         -6.0000,         -5.9999,         -6.0001,         -6.0000,         -6.0000,         -5.9998,         -6.0001,         -5.9999
         554,        4.608333,         -5.9999,         -6.0001,         -5.9999,         -5.9999,         -5.9998,         -6.0000,         -6.0000,         -6.0000
         555,        4.616667,         -6.0002,         -6.0000,         -5.9999,         -6.0000,         -5.9998,         -6.0002,         -6.0001,         -6.0000
         556,        4.625000,         -6.0000,         -5.9999,         -6.0001,         -6.0002,         -5.9998,         -6.0000,         -6.0001,         -5.9999
         557,        4.633333,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -5.9999,         -6.0000,         -6.0000,         -5.9998
         558,        4.641667,         -6.0000,         -6.0001,         -5.9999,         -6.0000,         -5.9999,         -5.9998,         -5.9999,         -6.0001
         559,        4.650000,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -5.9999
         560,        4.658333,         -6.0001,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -5.9998,         -6.0000,         -5.9999
         561,        4.666667,         -5.9998,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0002,         -6.0001,         -5.9999
         562,        4.675000,         -6.0001,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -6.0001
         563,        4.683333,         -5.9999,         -6.0001,         -5.9999,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -6.0000
         564,        4.691667,         -6.0001,         -6.0001,         -6.0000,         -5.9998,         -5.9998,         -6.0000,         -5.9999,         -5.9999
         565,        4.700000,         -6.0000,         -6.0001,         -5.9999,         -5.9999,         -6.0001,         -5.9999,         -5.9999,         -6.0000
         566,        4.708333,         -6.0001,         -6.0001,         -6.0001,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -6.0000
         567,        4.716667,         -6.0001,         -5.9999,         -5.9999,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -6.0000
         568,        4.725000,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -6.0000,         -6.0001,         -6.0001,         -6.0000
         569,        4.733333,         -5.9999,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -5.9999
         570,        4.741667,         -5.9999,         -6.0000,         -6.0002,         -5.9999,         -6.0001,         -6.0000,         -6.0000,         -6.0000
         571,        4.750000,         -5.9998,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -6.0000,         -6.0001
         572,        4.758333,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -5.9997,         -6.0001,         -6.0000,         -5.9999
         573,        4.766667,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -5.9999
         574,        4.775000,         -6.0001,         -6.0001,         -6.0000,         -6.0001,         -6.0002,         -6.0000,         -6.0001,         -5.9999
         575,        4.783333,         -6.0000,         -5.9999,         -5.9999,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -5.9997
         576,        4.791667,         -5.9999,         -5.9999,         -5.9999,         -6.0001,         -5.9999,         -6.0001,         -5.9999,         -6.0000
         577,        4.800000,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -6.0001
         578,        4.808333,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -6.0000,         -6.0001,         -6.0000
         579,        4.816667,         -5.9998,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -5.9999,         -5.9999
         580,        4.825000,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -6.0000,         -6.0001,         -5.9999,         -6.0002
         581,        4.833333,         -6.0001,         -5.9999,         -6.0001,         -6.0001,         -6.0001,         -6.0000,         -6.0002,         -5.9998
         582,        4.841667,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -5.9999,         -6.0000
         583,        4.850000,         -6.0001,         -5.9999,         -6.0001,         -6.0002,         -6.0000,         -6.0000,         -6.0002,         -6.0001
         584,        4.858333,         -6.0001,         -5.9999,         -5.9998,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -5.9998
         585,        4.866667,         -6.0000,         -6.0001,         -5.9999,         -6.0001,         -6.0000,         -6.0001,         -5.9999,         -5.9999
         586,        4.875000,         -6.0000,         -6.0002,         -6.0000,         -6.0000,         -5.9998,         -6.0000,         -6.0002,         -6.0000
         587,        4.883333,         -5.9998,         -6.0000,         -5.9999,         -6.0001,         -6.0001,         -5.9999,         -6.0001,         -6.0001
         588,        4.891667,         -6.0001,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -5.9999
         589,        4.900000,         -5.9999,         -5.9997,         -6.0000,         -6.0002,         -6.0000,         -6.0000,         -6.0001,         -5.9998
         590,        4.908333,         -5.9998,         -6.0001,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -6.0000
         591,        4.916667,         -5.9999,         -5.9999,         -6.0002,         -6.0000,         -6.0001,         -5.9999,         -6.0000,         -5.9999
         592,        4.925000,         -6.0000,         -6.0000,         -6.0001,         -6.0002,         -6.0000,         -5.9999,         -6.0000,         -5.9998
         593,        4.933333,         -5.9999,         -5.9999,         -6.0000,         -6.0000,         -5.9999,         -6.0001,         -5.9999,         -5.9998
         594,        4.941667,         -5.9999,         -6.0000,         -5.9998,         -5.9999,         -5.9999,         -5.9999,         -5.9999,         -6.0000
         595,        4.950000,         -6.0000,         -6.0000,         -6.0002,         -5.9999,         -5.9999,         -6.0000,         -5.9999,         -5.9999
         596,        4.958333,         -6.0001,         -6.0001,         -6.0000,         -6.0000,         -6.0002,         -6.0000,         -6.0000,         -5.9999
         597,        4.966667,         -6.0001,         -6.0000,         -5.9999,         -6.0000,         -6.0003,         -5.9999,         -6.0001,         -5.9999
         598,        4.975000,         -6.0001,         -6.0001,         -5.9998,         -6.0001,         -6.0001,         -6.0001,         -6.0001,         -6.0001
         599,        4.983333,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -5.9999,         -5.9999,         -6.0000
         600,        4.991667,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -5.9999,         -6.0001,         -6.0001,         -5.9998
         601,        5.000000,         -5.9999,         -6.0000,         -6.0000,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -6.0000
         602,        5.008333,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -6.0001,         -5.9999,         -6.0000,         -6.0000
         603,        5.016667,         -6.0001,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -5.9999,         -6.0000,         -5.9998
         604,        5.025000,         -5.9998,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -6.0000,         -5.9999
         605,        5.033333,         -6.0000,         -5.9999,         -6.0000,         -5.9999,         -6.0000,         -5.9999,         -6.0001,         -6.0000
         606,        5.041667,         -6.0001,         -6.0000,         -6.0001,         -6.0000,         -5.9999,         -5.9999,         -6.0001,         -6.0001
         607,        5.050000,         -5.9999,         -6.0001,         -5.9999,         -5.9999,         -5.9998,         -6.0000,         -5.9998,         -6.0001
         608,        5.058333,         -6.0001,         -6.0001,         -6.0001,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -6.0000
         609,        5.066667,         -6.0002,         -6.0002,         -5.9998,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -5.9999
         610,        5.075000,         -5.9999,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -6.0000,         -5.9999,         -6.0000
         611,        5.083333,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -5.9998
         612,        5.091667,         -6.0000,         -6.0001,         -5.9999,         -6.0000,         -6.0001,         -6.0000,         -6.0001,         -5.9999
         613,        5.100000,         -6.0000,         -6.0001,         -6.0000,         -6.0001,         -5.9999,         -5.9999,         -6.0000,         -5.9999
         614,        5.108333,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -6.0000,         -6.0001,         -6.0001,         -6.0001
         615,        5.116667,         -5.9999,         -6.0001,         -6.0000,         -6.0000,         -6.0000,         -5.9997,         -6.0000,         -5.9999
         616,        5.125000,         -5.9999,         -6.0000,         -6.0000,         -5.9999,         -5.9999,         -6.0002,         -6.0002,         -6.0001
         617,        5.133333,         -6.0000,         -6.0000,         -6.0001,         -6.0000,         -5.9998,         -5.9999,         -5.9999,         -5.9999
         618,        5.141667,         -6.0000,         -6.0000,         -5.9999,         -6.0000,         -6.0002,         -5.9998,         -6.0001,         -6.0001
         619,        5.150000,         -5.9999,         -5.9999,         -5.9999,         -5.9999,         -6.0001,         -6.0001,         -6.0000,         -6.0001
         620,        5.158333,         -6.0001,         -6.0002,         -6.0000,         -6.0001,         -6.0001,         -6.0000,         -6.0001,         -6.0001
         621,        5.166667,         -5.9999,         -6.0002,         -5.9999,         -6.0001,         -6.0000,         -6.0000,         -6.0001,         -6.0000
         622,        5.175000,         -5.9999,         -6.0000,         -5.9998,         -6.0000,         -5.9999,         -6.0001,         -6.0002,         -5.9998
         623,        5.183333,         -6.0001,         -6.0000,         -5.9999,         -5.9999,         -6.0000,         -5.9999,         -5.9999,         -5.9998
         624,        5.191667,         -6.0000,         -6.0000,         -6.0001,         -5.9999,         -5.9999,         -5.9999,         -6.0001,         -6.0000
