"OutphaseC4_021 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_021.tcf]","Time (h)","V 2 [OutphaseC4_021]","V 3 [OutphaseC4_021]","V 4 [OutphaseC4_021]","V 5 [OutphaseC4_021]","V 6 [OutphaseC4_021]","V 7 [OutphaseC4_021]","V 8 [OutphaseC4_021]","V 9 [OutphaseC4_021]","V 10 [OutphaseC4_021]","V 11 [OutphaseC4_021]","V 12 [OutphaseC4_021]","V 13 [OutphaseC4_021]","V 14 [OutphaseC4_021]","V 15 [OutphaseC4_021]","V 16 [OutphaseC4_021]","V  1 [OutphaseC4_021]"
         185,        1.533333,          2.0769,          2.4102,          2.5766,          2.0528,          2.0323,          2.7742,          0.7974,          1.1768,          2.0961,          2.4758,          0.5503,          1.3608,          2.1342,          3.2074,          5.3321,          1.0922
         186,        1.541667,          2.0770,          2.4103,          2.5766,          2.0528,          2.0324,          2.7741,          0.7974,          1.1768,          2.0961,          2.4757,          0.5504,          1.3607,          2.1342,          3.2074,          5.3321,          1.0922
         187,        1.550000,          2.0769,          2.4102,          2.5766,          2.0528,          2.0323,          2.7741,          0.7975,          1.1768,          2.0962,          2.4757,          0.5504,          1.3606,          2.1341,          3.2075,          5.3321,          1.0922
         188,        1.558333,          2.0769,          2.4102,          2.5766,          2.0529,          2.0324,          2.7742,          0.7974,          1.1768,          2.0961,          2.4757,          0.5504,          1.3605,          2.1342,          3.2075,          5.3321,          1.0922
         189,        1.566667,          2.0769,          2.4102,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1767,          2.0960,          2.4757,          0.5505,          1.3605,          2.1341,          3.2074,          5.3321,          1.0922
         190,        1.575000,          2.0769,          2.4102,          2.5766,          2.0529,          2.0323,          2.7742,          0.7975,          1.1768,          2.0961,          2.4757,          0.5505,          1.3605,          2.1341,          3.2074,          5.3321,          1.0922
         191,        1.583333,          2.0770,          2.4102,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1768,          2.0961,          2.4757,          0.5505,          1.3603,          2.1342,          3.2074,          5.3321,          1.0922
         192,        1.591667,          2.0769,          2.4103,          2.5766,          2.0528,          2.0324,          2.7743,          0.7975,          1.1767,          2.0961,          2.4757,          0.5505,          1.3603,          2.1341,          3.2075,          5.3322,          1.0922
         193,        1.600000,          2.0769,          2.4102,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1767,          2.0961,          2.4757,          0.5506,          1.3604,          2.1341,          3.2074,          5.3321,          1.0923
         194,        1.608333,          2.0769,          2.4102,          2.5766,          2.0528,          2.0324,          2.7743,          0.7974,          1.1767,          2.0961,          2.4757,          0.5506,          1.3602,          2.1341,          3.2074,          5.3321,          1.0922
         195,        1.616667,          2.0770,          2.4101,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1767,          2.0961,          2.4757,          0.5506,          1.3602,          2.1341,          3.2075,          5.3321,          1.0922
         196,        1.625000,          2.0770,          2.4101,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1767,          2.0961,          2.4757,          0.5507,          1.3603,          2.1342,          3.2074,          5.3320,          1.0922
         197,        1.633333,          2.0770,          2.4102,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1767,          2.0961,          2.4756,          0.5507,          1.3602,          2.1341,          3.2074,          5.3321,          1.0922
         198,        1.641667,          2.0769,          2.4103,          2.5766,          2.0529,          2.0324,          2.7742,          0.7975,          1.1767,          2.0961,          2.4757,          0.5507,          1.3600,          2.1341,          3.2075,          5.3321,          1.0922
         199,        1.650000,          2.0769,          2.4103,          2.5765,          2.0528,          2.0324,          2.7741,          0.7975,          1.1767,          2.0961,          2.4757,          0.5508,          1.3602,          2.1341,          3.2074,          5.3321,          1.0922
         200,        1.658333,          2.0769,          2.4102,          2.5766,          2.0529,          2.0323,          2.7742,          0.7975,          1.1766,          2.0961,          2.4757,          0.5508,          1.3600,          2.1341,          3.2074,          5.3321,          1.0922
         201,        1.666667,          2.0769,          2.4101,          2.5766,          2.0528,          2.0324,          2.7741,          0.7975,          1.1767,          2.0961,          2.4757,          0.5508,          1.3601,          2.1341,          3.2074,          5.3320,          1.0922
         202,        1.675000,          2.0770,          2.4101,          2.5766,          2.0528,          2.0324,          2.7741,          0.7975,          1.1766,          2.0960,          2.4757,          0.5508,          1.3600,          2.1341,          3.2074,          5.3321,          1.0922
         203,        1.683333,          2.0770,          2.4102,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1766,          2.0961,          2.4756,          0.5508,          1.3600,          2.1341,          3.2074,          5.3321,          1.0922
         204,        1.691667,          2.0769,          2.4102,          2.5766,          2.0528,          2.0324,          2.7743,          0.7975,          1.1767,          2.0961,          2.4757,          0.5509,          1.3600,          2.1342,          3.2074,          5.3321,          1.0922
         205,        1.700000,          2.0769,          2.4103,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1766,          2.0961,          2.4756,          0.5509,          1.3599,          2.1341,          3.2074,          5.3321,          1.0922
         206,        1.708333,          2.0769,          2.4102,          2.5766,          2.0528,          2.0323,          2.7742,          0.7975,          1.1766,          2.0961,          2.4757,          0.5509,          1.3599,          2.1341,          3.2075,          5.3321,          1.0922
         207,        1.716667,          2.0770,          2.4102,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1766,          2.0961,          2.4756,          0.5510,          1.3599,          2.1341,          3.2074,          5.3322,          1.0922
         208,        1.725000,          2.0769,          2.4101,          2.5766,          2.0528,          2.0323,          2.7742,          0.7975,          1.1766,          2.0961,          2.4756,          0.5509,          1.3597,          2.1341,          3.2075,          5.3321,          1.0922
         209,        1.733333,          2.0769,          2.4101,          2.5766,          2.0528,          2.0324,          2.7741,          0.7975,          1.1766,          2.0961,          2.4756,          0.5510,          1.3598,          2.1341,          3.2074,          5.3320,          1.0922
         210,        1.741667,          2.0770,          2.4101,          2.5775,          2.0540,          2.0347,          2.7742,          0.7975,          1.1766,          2.0961,          2.4756,          0.5510,          1.3598,          2.1341,          3.2074,          5.3321,          1.0922
         211,        1.750000,          2.0769,          2.4122,          2.5766,          2.0527,          2.0342,          2.7717,          0.7983,          1.1775,          2.0966,          2.4757,          0.5510,          1.3597,          2.1341,          3.2074,          5.3319,          1.0922
         212,        1.758333,          2.0770,          2.4102,          2.5769,          2.0528,          2.0324,          2.7739,          0.7967,          1.1764,          2.0955,          2.4766,          0.5518,          1.3603,          2.1345,          3.2076,          5.3319,          1.0922
         213,        1.766667,          2.0769,          2.4107,          2.5765,          2.0530,          2.0324,          2.7741,          0.7977,          1.1764,          2.0960,          2.4754,          0.5507,          1.3591,          2.1335,          3.2074,          5.3325,          1.0922
         214,        1.775000,          2.0770,          2.4102,          2.5767,          2.0528,          2.0326,          2.7741,          0.7977,          1.1768,          2.0961,          2.4760,          0.5512,          1.3597,          2.1343,          3.2076,          5.3318,          1.0922
         215,        1.783333,          2.0770,          2.4103,          2.5767,          2.0529,          2.0321,          2.7741,          0.7971,          1.1765,          2.0961,          2.4755,          0.5512,          1.3598,          2.1342,          3.2075,          5.3322,          1.0922
         216,        1.791667,          2.0770,          2.4102,          2.5766,          2.0530,          2.0326,          2.7741,          0.7976,          1.1759,          2.0957,          2.4754,          0.5509,          1.3590,          2.1338,          3.2073,          5.3319,          1.0922
         217,        1.800000,          2.0769,          2.4103,          2.5766,          2.0528,          2.0323,          2.7740,          0.7973,          1.1769,          2.0964,          2.4757,          0.5514,          1.3601,          2.1341,          3.2075,          5.3319,          1.0922
         218,        1.808333,          2.0770,          2.4103,          2.5766,          2.0530,          2.0324,          2.7742,          0.7976,          1.1760,          2.0960,          2.4754,          0.5508,          1.3591,          2.1340,          3.2073,          5.3320,          1.0922
         219,        1.816667,          2.0770,          2.4103,          2.5767,          2.0529,          2.0324,          2.7741,          0.7975,          1.1769,          2.0961,          2.4755,          0.5508,          1.3590,          2.1339,          3.2076,          5.3319,          1.0922
         220,        1.825000,          2.0769,          2.4103,          2.5766,          2.0528,          2.0324,          2.7741,          0.7974,          1.1764,          2.0964,          2.4755,          0.5516,          1.3609,          2.1343,          3.2073,          5.3320,          1.0922
         221,        1.833333,          2.0770,          2.4102,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1763,          2.0957,          2.4756,          0.5508,          1.3584,          2.1339,          3.2073,          5.3319,          1.0922
         222,        1.841667,          2.0769,          2.4101,          2.5766,          2.0528,          2.0323,          2.7742,          0.7974,          1.1766,          2.0963,          2.4756,          0.5515,          1.3602,          2.1341,          3.2077,          5.3320,          1.0922
         223,        1.850000,          2.0770,          2.4101,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1763,          2.0959,          2.4755,          0.5510,          1.3590,          2.1341,          3.2071,          5.3321,          1.0922
         224,        1.858333,          2.0770,          2.4101,          2.5766,          2.0528,          2.0324,          2.7743,          0.7975,          1.1766,          2.0962,          2.4756,          0.5511,          1.3591,          2.1340,          3.2077,          5.3320,          1.0922
         225,        1.866667,          2.0769,          2.4102,          2.5766,          2.0528,          2.0323,          2.7742,          0.7975,          1.1765,          2.0961,          2.4755,          0.5514,          1.3602,          2.1342,          3.2073,          5.3320,          1.0922
         226,        1.875000,          2.0769,          2.4103,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1765,          2.0960,          2.4756,          0.5511,          1.3588,          2.1340,          3.2074,          5.3320,          1.0922
         227,        1.883333,          2.0769,          2.4102,          2.5766,          2.0528,          2.0324,          2.7743,          0.7975,          1.1766,          2.0961,          2.4756,          0.5513,          1.3598,          2.1341,          3.2075,          5.3321,          1.0922
         228,        1.891667,          2.0769,          2.4102,          2.5766,          2.0528,          2.0323,          2.7743,          0.7975,          1.1765,          2.0961,          2.4756,          0.5513,          1.3592,          2.1341,          3.2073,          5.3320,          1.0922
         229,        1.900000,          2.0769,          2.4101,          2.5766,          2.0528,          2.0324,          2.7743,          0.7975,          1.1765,          2.0961,          2.4756,          0.5512,          1.3592,          2.1341,          3.2075,          5.3321,          1.0922
         230,        1.908333,          2.0769,          2.4101,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1765,          2.0961,          2.4756,          0.5513,          1.3595,          2.1341,          3.2074,          5.3321,          1.0922
         231,        1.916667,          2.0770,          2.4101,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1765,          2.0961,          2.4756,          0.5512,          1.3592,          2.1341,          3.2074,          5.3320,          1.0922
         232,        1.925000,          2.0770,          2.4102,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1765,          2.0961,          2.4756,          0.5513,          1.3593,          2.1341,          3.2074,          5.3321,          1.0921
         233,        1.933333,          2.0770,          2.4103,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1765,          2.0961,          2.4756,          0.5513,          1.3594,          2.1341,          3.2074,          5.3321,          1.0922
         234,        1.941667,          2.0769,          2.4103,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1765,          2.0961,          2.4756,          0.5513,          1.3592,          2.1340,          3.2074,          5.3321,          1.0923
         235,        1.950000,          2.0769,          2.4102,          2.5766,          2.0528,          2.0324,          2.7741,          0.7975,          1.1765,          2.0961,          2.4756,          0.5513,          1.3594,          2.1341,          3.2075,          5.3321,          1.0922
         236,        1.958333,          2.0770,          2.4101,          2.5767,          2.0528,          2.0323,          2.7742,          0.7976,          1.1765,          2.0961,          2.4756,          0.5513,          1.3593,          2.1341,          3.2074,          5.3322,          1.0923
         237,        1.966667,          2.0770,          2.4101,          2.5766,          2.0528,          2.0324,          2.7741,          0.7975,          1.1765,          2.0961,          2.4756,          0.5513,          1.3592,          2.1340,          3.2075,          5.3321,          1.0922
         238,        1.975000,          2.0770,          2.4101,          2.5766,          2.0528,          2.0324,          2.7741,          0.7975,          1.1765,          2.0961,          2.4756,          0.5513,          1.3593,          2.1341,          3.2075,          5.3321,          1.0922
         239,        1.983333,          2.0769,          2.4101,          2.5766,          2.0528,          2.0324,          2.7741,          0.7975,          1.1765,          2.0961,          2.4756,          0.5513,          1.3592,          2.1340,          3.2074,          5.3321,          1.0922
         240,        1.991667,          2.0769,          2.4102,          2.5766,          2.0528,          2.0324,          2.7741,          0.7975,          1.1765,          2.0961,          2.4756,          0.5513,          1.3592,          2.1341,          3.2074,          5.3321,          1.0922
         241,        2.000000,          2.0769,          2.4103,          2.5766,          2.0528,          2.0324,          2.7741,          0.7975,          1.1764,          2.0961,          2.4756,          0.5514,          1.3592,          2.1341,          3.2074,          5.3321,          1.0922
         242,        2.008333,          2.0770,          2.4102,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1765,          2.0962,          2.4756,          0.5514,          1.3592,          2.1341,          3.2074,          5.3321,          1.0922
         243,        2.016667,          2.0769,          2.4102,          2.5766,          2.0528,          2.0323,          2.7742,          0.7975,          1.1765,          2.0961,          2.4756,          0.5514,          1.3593,          2.1341,          3.2075,          5.3321,          1.0922
         244,        2.025000,          2.0770,          2.4102,          2.5766,          2.0528,          2.0323,          2.7743,          0.7976,          1.1765,          2.0960,          2.4756,          0.5513,          1.3592,          2.1341,          3.2075,          5.3321,          1.0922
         245,        2.033333,          2.0770,          2.4101,          2.5766,          2.0527,          2.0323,          2.7742,          0.7975,          1.1765,          2.0961,          2.4756,          0.5514,          1.3593,          2.1341,          3.2074,          5.3321,          1.0922
         246,        2.041667,          2.0770,          2.4102,          2.5766,          2.0528,          2.0324,          2.7743,          0.7976,          1.1765,          2.0961,          2.4756,          0.5514,          1.3592,          2.1341,          3.2074,          5.3321,          1.0922
         247,        2.050000,          2.0770,          2.4102,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1765,          2.0961,          2.4756,          0.5514,          1.3591,          2.1341,          3.2074,          5.3321,          1.0922
         248,        2.058333,          2.0769,          2.4103,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1765,          2.0961,          2.4756,          0.5514,          1.3593,          2.1341,          3.2074,          5.3321,          1.0922
         249,        2.066667,          2.0769,          2.4102,          2.5766,          2.0528,          2.0324,          2.7743,          0.7976,          1.1764,          2.0961,          2.4756,          0.5514,          1.3592,          2.1340,          3.2074,          5.3321,          1.0922
         250,        2.075000,          2.0770,          2.4102,          2.5766,          2.0528,          2.0323,          2.7741,          0.7976,          1.1765,          2.0961,          2.4756,          0.5514,          1.3591,          2.1341,          3.2074,          5.3321,          1.0922
         251,        2.083333,          2.0769,          2.4101,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1765,          2.0961,          2.4756,          0.5514,          1.3592,          2.1341,          3.2074,          5.3321,          1.0922
         252,        2.091667,          2.0770,          2.4101,          2.5767,          2.0528,          2.0324,          2.7742,          0.7976,          1.1764,          2.0961,          2.4756,          0.5513,          1.3591,          2.1341,          3.2075,          5.3321,          1.0922
         253,        2.100000,          2.0770,          2.4101,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1765,          2.0961,          2.4756,          0.5514,          1.3593,          2.1341,          3.2074,          5.3321,          1.0923
         254,        2.108333,          2.0769,          2.4102,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1764,          2.0961,          2.4756,          0.5514,          1.3591,          2.1340,          3.2074,          5.3321,          1.0922
         255,        2.116667,          2.0769,          2.4103,          2.5766,          2.0528,          2.0324,          2.7741,          0.7976,          1.1764,          2.0961,          2.4756,          0.5514,          1.3590,          2.1340,          3.2074,          5.3321,          1.0922
         256,        2.125000,          2.0769,          2.4102,          2.5766,          2.0528,          2.0324,          2.7741,          0.7976,          1.1765,          2.0961,          2.4756,          0.5514,          1.3592,          2.1341,          3.2074,          5.3321,          1.0922
         257,        2.133333,          2.0769,          2.4102,          2.5766,          2.0528,          2.0324,          2.7741,          0.7976,          1.1764,          2.0961,          2.4756,          0.5514,          1.3590,          2.1340,          3.2074,          5.3321,          1.0922
         258,        2.141667,          2.0769,          2.4101,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1765,          2.0961,          2.4756,          0.5515,          1.3592,          2.1341,          3.2075,          5.3321,          1.0922
         259,        2.150000,          2.0769,          2.4101,          2.5766,          2.0527,          2.0323,          2.7742,          0.7975,          1.1764,          2.0961,          2.4756,          0.5515,          1.3591,          2.1341,          3.2074,          5.3321,          1.0922
         260,        2.158333,          2.0770,          2.4102,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1764,          2.0961,          2.4756,          0.5514,          1.3590,          2.1340,          3.2075,          5.3321,          1.0922
         261,        2.166667,          2.0770,          2.4102,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1765,          2.0961,          2.4756,          0.5514,          1.3591,          2.1341,          3.2074,          5.3321,          1.0922
         262,        2.175000,          2.0769,          2.4103,          2.5766,          2.0528,          2.0324,          2.7743,          0.7976,          1.1765,          2.0961,          2.4756,          0.5513,          1.3591,          2.1341,          3.2074,          5.3320,          1.0922
         263,        2.183333,          2.0770,          2.4102,          2.5766,          2.0527,          2.0324,          2.7742,          0.7976,          1.1764,          2.0961,          2.4756,          0.5514,          1.3591,          2.1341,          3.2074,          5.3321,          1.0922
         264,        2.191667,          2.0770,          2.4101,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1765,          2.0961,          2.4756,          0.5515,          1.3592,          2.1341,          3.2074,          5.3321,          1.0922
         265,        2.200000,          2.0770,          2.4101,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1764,          2.0961,          2.4756,          0.5514,          1.3590,          2.1341,          3.2075,          5.3321,          1.0922
         266,        2.208333,          2.0770,          2.4102,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1764,          2.0961,          2.4756,          0.5513,          1.3590,          2.1341,          3.2075,          5.3320,          1.0922
         267,        2.216667,          2.0770,          2.4102,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1764,          2.0961,          2.4756,          0.5515,          1.3593,          2.1341,          3.2075,          5.3321,          1.0922
         268,        2.225000,          2.0769,          2.4103,          2.5766,          2.0528,          2.0323,          2.7742,          0.7976,          1.1764,          2.0961,          2.4756,          0.5514,          1.3590,          2.1340,          3.2074,          5.3321,          1.0922
         269,        2.233333,          2.0769,          2.4102,          2.5766,          2.0528,          2.0324,          2.7741,          0.7976,          1.1764,          2.0961,          2.4756,          0.5514,          1.3591,          2.1341,          3.2075,          5.3321,          1.0922
         270,        2.241667,          2.0769,          2.4102,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1764,          2.0961,          2.4756,          0.5514,          1.3591,          2.1341,          3.2074,          5.3320,          1.0922
         271,        2.250000,          2.0769,          2.4101,          2.5766,          2.0528,          2.0324,          2.7741,          0.7976,          1.1764,          2.0961,          2.4756,          0.5515,          1.3592,          2.1341,          3.2074,          5.3321,          1.0922
         272,        2.258333,          2.0770,          2.4101,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1764,          2.0961,          2.4756,          0.5514,          1.3590,          2.1340,          3.2075,          5.3322,          1.0922
         273,        2.266667,          2.0770,          2.4102,          2.5766,          2.0528,          2.0323,          2.7742,          0.7975,          1.1764,          2.0961,          2.4756,          0.5514,          1.3590,          2.1341,          3.2074,          5.3322,          1.0922
         274,        2.275000,          2.0770,          2.4102,          2.5766,          2.0528,          2.0324,          2.7743,          0.7976,          1.1765,          2.0961,          2.4756,          0.5514,          1.3592,          2.1340,          3.2074,          5.3321,          1.0922
         275,        2.283333,          2.0769,          2.4103,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1764,          2.0961,          2.4756,          0.5514,          1.3590,          2.1341,          3.2075,          5.3321,          1.0922
         276,        2.291667,          2.0769,          2.4102,          2.5766,          2.0528,          2.0323,          2.7742,          0.7976,          1.1764,          2.0961,          2.4756,          0.5515,          1.3591,          2.1341,          3.2074,          5.3321,          1.0923
         277,        2.300000,          2.0769,          2.4102,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1765,          2.0961,          2.4756,          0.5515,          1.3590,          2.1341,          3.2074,          5.3321,          1.0922
         278,        2.308333,          2.0770,          2.4101,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1764,          2.0961,          2.4756,          0.5515,          1.3590,          2.1341,          3.2075,          5.3322,          1.0922
         279,        2.316667,          2.0769,          2.4101,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1764,          2.0961,          2.4756,          0.5514,          1.3590,          2.1341,          3.2074,          5.3321,          1.0922
         280,        2.325000,          2.0770,          2.4103,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1763,          2.0961,          2.4756,          0.5515,          1.3591,          2.1341,          3.2075,          5.3322,          1.0922
         281,        2.333333,          2.0769,          2.4103,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1764,          2.0961,          2.4756,          0.5515,          1.3590,          2.1341,          3.2074,          5.3321,          1.0923
         282,        2.341667,          2.0769,          2.4103,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1765,          2.0961,          2.4756,          0.5514,          1.3590,          2.1341,          3.2075,          5.3321,          1.0923
         283,        2.350000,          2.0769,          2.4101,          2.5766,          2.0528,          2.0323,          2.7741,          0.7976,          1.1763,          2.0961,          2.4756,          0.5514,          1.3591,          2.1341,          3.2074,          5.3320,          1.0922
         284,        2.358333,          2.0770,          2.4101,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1764,          2.0961,          2.4756,          0.5515,          1.3591,          2.1341,          3.2074,          5.3321,          1.0922
         285,        2.366667,          2.0770,          2.4102,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1764,          2.0961,          2.4756,          0.5515,          1.3591,          2.1341,          3.2075,          5.3321,          1.0922
         286,        2.375000,          2.0769,          2.4102,          2.5766,          2.0529,          2.0323,          2.7742,          0.7976,          1.1764,          2.0960,          2.4756,          0.5514,          1.3589,          2.1340,          3.2074,          5.3320,          1.0922
         287,        2.383333,          2.0769,          2.4103,          2.5766,          2.0528,          2.0323,          2.7742,          0.7976,          1.1765,          2.0962,          2.4756,          0.5515,          1.3592,          2.1341,          3.2074,          5.3321,          1.0922
         288,        2.391667,          2.0769,          2.4103,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1764,          2.0961,          2.4756,          0.5514,          1.3590,          2.1340,          3.2074,          5.3321,          1.0922
         289,        2.400000,          2.0769,          2.4102,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1764,          2.0961,          2.4756,          0.5514,          1.3590,          2.1341,          3.2075,          5.3322,          1.0922
         290,        2.408333,          2.0770,          2.4101,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1764,          2.0961,          2.4756,          0.5516,          1.3591,          2.1341,          3.2074,          5.3321,          1.0922
         291,        2.416667,          2.0770,          2.4101,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1764,          2.0961,          2.4756,          0.5514,          1.3590,          2.1340,          3.2074,          5.3321,          1.0922
         292,        2.425000,          2.0769,          2.4102,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1765,          2.0961,          2.4756,          0.5515,          1.3590,          2.1340,          3.2075,          5.3321,          1.0922
         293,        2.433333,          2.0769,          2.4102,          2.5766,          2.0599,          2.0334,          2.7742,          0.7976,          1.1764,          2.0961,          2.4756,          0.5515,          1.3591,          2.1341,          3.2074,          5.3321,          1.0922
         294,        2.441667,          2.0770,          2.4129,          2.5767,          2.0529,          2.0361,          2.7725,          0.7996,          1.1777,          2.0963,          2.4756,          0.5515,          1.3589,          2.1340,          3.2074,          5.3319,          1.0922
         295,        2.450000,          2.0770,          2.4104,          2.5770,          2.0528,          2.0323,          2.7736,          0.7966,          1.1757,          2.0954,          2.4780,          0.5523,          1.3596,          2.1344,          3.2075,          5.3320,          1.0922
         296,        2.458333,          2.0770,          2.4106,          2.5765,          2.0529,          2.0324,          2.7740,          0.7979,          1.1757,          2.0962,          2.4753,          0.5508,          1.3584,          2.1337,          3.2077,          5.3328,          1.0922
         297,        2.466667,          2.0769,          2.4103,          2.5769,          2.0530,          2.0326,          2.7741,          0.7980,          1.1769,          2.0960,          2.4758,          0.5516,          1.3590,          2.1344,          3.2075,          5.3316,          1.0922
         298,        2.475000,          2.0770,          2.4103,          2.5766,          2.0527,          2.0321,          2.7740,          0.7971,          1.1767,          2.0965,          2.4755,          0.5516,          1.3594,          2.1344,          3.2075,          5.3322,          1.0922
         299,        2.483333,          2.0769,          2.4104,          2.5766,          2.0531,          2.0326,          2.7743,          0.7976,          1.1753,          2.0953,          2.4752,          0.5510,          1.3584,          2.1338,          3.2073,          5.3319,          1.0922
         300,        2.491667,          2.0770,          2.4103,          2.5767,          2.0528,          2.0323,          2.7740,          0.7974,          1.1769,          2.0964,          2.4757,          0.5520,          1.3597,          2.1340,          3.2075,          5.3319,          1.0922
         301,        2.500000,          2.0769,          2.4103,          2.5766,          2.0529,          2.0324,          2.7742,          0.7976,          1.1759,          2.0962,          2.4754,          0.5512,          1.3586,          2.1341,          3.2072,          5.3320,          1.0922
         302,        2.508333,          2.0769,          2.4103,          2.5766,          2.0529,          2.0324,          2.7741,          0.7976,          1.1766,          2.0958,          2.4755,          0.5507,          1.3574,          2.1336,          3.2077,          5.3319,          1.0922
         303,        2.516667,          2.0769,          2.4102,          2.5767,          2.0529,          2.0323,          2.7741,          0.7974,          1.1766,          2.0966,          2.4755,          0.5522,          1.3615,          2.1344,          3.2073,          5.3321,          1.0922
         304,        2.525000,          2.0769,          2.4102,          2.5767,          2.0529,          2.0324,          2.7741,          0.7976,          1.1760,          2.0955,          2.4755,          0.5510,          1.3577,          2.1338,          3.2070,          5.3318,          1.0922
         305,        2.533333,          2.0769,          2.4101,          2.5766,          2.0528,          2.0324,          2.7742,          0.7974,          1.1766,          2.0964,          2.4756,          0.5519,          1.3595,          2.1340,          3.2080,          5.3320,          1.0923
         306,        2.541667,          2.0770,          2.4101,          2.5766,          2.0528,          2.0324,          2.7743,          0.7975,          1.1762,          2.0961,          2.4755,          0.5515,          1.3590,          2.1341,          3.2070,          5.3321,          1.0922
         307,        2.550000,          2.0770,          2.4102,          2.5766,          2.0528,          2.0324,          2.7743,          0.7975,          1.1764,          2.0961,          2.4756,          0.5511,          1.3579,          2.1338,          3.2077,          5.3320,          1.0922
         308,        2.558333,          2.0770,          2.4103,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1764,          2.0961,          2.4755,          0.5518,          1.3603,          2.1342,          3.2073,          5.3320,          1.0922
         309,        2.566667,          2.0769,          2.4103,          2.5766,          2.0528,          2.0324,          2.7742,          0.7976,          1.1764,          2.0961,          2.4755,          0.5513,          1.3583,          2.1339,          3.2072,          5.3319,          1.0922
         310,        2.575000,          2.0769,          2.4102,          2.5767,          2.0528,          2.0324,          2.7743,          0.7976,          1.1765,          2.0961,          2.4756,          0.5517,          1.3594,          2.1341,          3.2077,          5.3321,          1.0922
         311,        2.583333,          2.0769,          2.4102,          2.5766,          2.0528,          2.0323,          2.7742,          0.7975,          1.1765,          2.0961,          2.4756,          0.5515,          1.3589,          2.1340,          3.2072,          5.3320,          1.0922
         312,        2.591667,          2.0769,          2.4101,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1764,          2.0961,          2.4756,          0.5515,          1.3589,          2.1340,          3.2076,          5.3321,          1.0922
         313,        2.600000,          2.0769,          2.4101,          2.5766,          2.0528,          2.0324,          2.7742,          0.7975,          1.1764,          2.0961,          2.4756,          0.5516,          1.3591,          2.1341,          3.2074,          5.3321,          1.0922
         314,        2.608333,          2.0770,          2.4101,          2.5766,          2.0528,          2.0323,          2.7742,          0.7976,          1.1764,          2.0961,          2.4756,          0.5515,          1.3588,          2.1340,          3.2074,          5.3320,          1.0922
