"VanillaC4_018 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_018.tcf]","Time (h)","V 2 [VanillaC4_018]","V 3 [VanillaC4_018]","V 4 [VanillaC4_018]","V 5 [VanillaC4_018]","V 6 [VanillaC4_018]","V 7 [VanillaC4_018]","V 8 [VanillaC4_018]","V 9 [VanillaC4_018]","V 10 [VanillaC4_018]","V 11 [VanillaC4_018]","V 12 [VanillaC4_018]","V 13 [VanillaC4_018]","V 14 [VanillaC4_018]","V 15 [VanillaC4_018]","V 16 [VanillaC4_018]","V  1 [VanillaC4_018]"
         370,        3.075000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0641,          2.0039,          2.0347
         371,        3.083333,          2.0837,          1.8426,          2.0895,          2.0808,          2.1165,          1.8281,          1.8620,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1080,          2.0643,          2.0039,          2.0348
         372,        3.091667,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0641,          2.0039,          2.0347
         373,        3.100000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0642,          2.0039,          2.0348
         374,        3.108333,          2.0836,          1.8427,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0645,          2.0040,          2.0348
         375,        3.116667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1079,          2.0643,          2.0039,          2.0348
         376,        3.125000,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1080,          2.0646,          2.0035,          2.0348
         377,        3.133333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1080,          2.0643,          2.0039,          2.0348
         378,        3.141667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9328,          2.1077,          2.0648,          2.0039,          2.0348
         379,        3.150000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1083,          2.0642,          2.0042,          2.0347
         380,        3.158333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1092,          2.0840,          2.0376,          2.0347
         381,        3.166667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9338,          2.1103,          2.0659,          2.0118,          2.0348
         382,        3.175000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7780,          1.9346,          2.1086,          2.0657,          2.0033,          2.0348
         383,        3.183333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9493,          1.7785,          1.9334,          2.1089,          2.0638,          2.0033,          2.0348
         384,        3.191667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9230,          1.9494,          1.7777,          1.9335,          2.1081,          2.0639,          2.0035,          2.0348
         385,        3.200000,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9231,          1.9493,          1.7777,          1.9329,          2.1082,          2.0640,          2.0036,          2.0348
         386,        3.208333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8951,          1.9230,          1.9492,          1.7775,          1.9329,          2.1082,          2.0640,          2.0038,          2.0348
         387,        3.216667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8951,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0640,          2.0038,          2.0348
         388,        3.225000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8951,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0640,          2.0038,          2.0347
         389,        3.233333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0038,          2.0348
         390,        3.241667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0640,          2.0038,          2.0348
         391,        3.250000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1083,          2.0641,          2.0038,          2.0348
         392,        3.258333,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0640,          2.0039,          2.0347
         393,        3.266667,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         394,        3.275000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8620,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0642,          2.0039,          2.0348
         395,        3.283333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0641,          2.0039,          2.0348
         396,        3.291667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         397,        3.300000,          2.0836,          1.8426,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         398,        3.308333,          2.0836,          1.8426,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0641,          2.0039,          2.0348
         399,        3.316667,          2.0836,          1.8426,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1083,          2.0641,          2.0039,          2.0348
         400,        3.325000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0640,          2.0039,          2.0347
         401,        3.333333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9330,          2.1082,          2.0641,          2.0039,          2.0348
         402,        3.341667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         403,        3.350000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9330,          2.1082,          2.0641,          2.0039,          2.0347
         404,        3.358333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0347
         405,        3.366667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         406,        3.375000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9330,          2.1082,          2.0641,          2.0039,          2.0347
         407,        3.383333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9330,          2.1082,          2.0641,          2.0039,          2.0347
         408,        3.391667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         409,        3.400000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0642,          2.0039,          2.0347
         410,        3.408333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1081,          2.0641,          2.0039,          2.0348
         411,        3.416667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         412,        3.425000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0641,          2.0039,          2.0348
         413,        3.433333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0347
         414,        3.441667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0641,          2.0039,          2.0348
         415,        3.450000,          2.0837,          1.8427,          2.0895,          2.0807,          2.1165,          1.8280,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0640,          2.0039,          2.0348
         416,        3.458333,          2.0836,          1.8427,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9330,          2.1082,          2.0641,          2.0039,          2.0348
         417,        3.466667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0641,          2.0039,          2.0348
         418,        3.475000,          2.0836,          1.8426,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0640,          2.0039,          2.0347
         419,        3.483333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1081,          2.0641,          2.0039,          2.0348
         420,        3.491667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0642,          2.0039,          2.0348
         421,        3.500000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1083,          2.0642,          2.0039,          2.0348
         422,        3.508333,          2.0836,          1.8427,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1081,          2.0642,          2.0039,          2.0348
         423,        3.516667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         424,        3.525000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         425,        3.533333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0347
         426,        3.541667,          2.0836,          1.8426,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0642,          2.0039,          2.0348
         427,        3.550000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         428,        3.558333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0642,          2.0039,          2.0348
         429,        3.566667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0641,          2.0039,          2.0348
         430,        3.575000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1081,          2.0642,          2.0039,          2.0348
         431,        3.583333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0643,          2.0039,          2.0348
         432,        3.591667,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0642,          2.0039,          2.0348
         433,        3.600000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0643,          2.0039,          2.0348
         434,        3.608333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0639,          2.0039,          2.0348
         435,        3.616667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0642,          2.0039,          2.0348
         436,        3.625000,          2.0836,          1.8427,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0642,          2.0039,          2.0348
         437,        3.633333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0640,          2.0039,          2.0347
         438,        3.641667,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1081,          2.0643,          2.0040,          2.0347
         439,        3.650000,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9330,          2.1082,          2.0641,          2.0039,          2.0347
         440,        3.658333,          2.0836,          1.8427,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1081,          2.0641,          2.0040,          2.0347
         441,        3.666667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1081,          2.0642,          2.0039,          2.0347
         442,        3.675000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0642,          2.0039,          2.0348
         443,        3.683333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0038,          2.0348
         444,        3.691667,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1081,          2.0643,          2.0040,          2.0348
         445,        3.700000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1080,          2.0641,          2.0039,          2.0348
         446,        3.708333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0643,          2.0039,          2.0348
         447,        3.716667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0643,          2.0040,          2.0347
         448,        3.725000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1080,          2.0641,          2.0039,          2.0347
         449,        3.733333,          2.0837,          1.8426,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1083,          2.0643,          2.0040,          2.0348
         450,        3.741667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1079,          2.0638,          2.0042,          2.0348
         451,        3.750000,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9328,          2.1078,          2.0640,          2.0039,          2.0347
         452,        3.758333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8620,          1.8950,          1.9229,          1.9491,          1.7776,          1.9328,          2.1083,          2.0641,          2.0040,          2.0347
         453,        3.766667,          2.0837,          1.8426,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1079,          2.0637,          2.0038,          2.0348
         454,        3.775000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8951,          1.9229,          1.9491,          1.7775,          1.9329,          2.1083,          2.0647,          2.0041,          2.0348
         455,        3.783333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0675,          2.0227,          2.0348
         456,        3.791667,          2.0836,          1.8427,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9332,          2.1085,          2.0693,          2.0041,          2.0348
         457,        3.800000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8280,          1.8619,          1.8950,          1.9229,          1.9491,          1.7777,          1.9332,          2.1100,          2.0651,          2.0036,          2.0347
         458,        3.808333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7778,          1.9340,          2.1080,          2.0635,          2.0037,          2.0348
         459,        3.816667,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9492,          1.7780,          1.9336,          2.1075,          2.0639,          2.0037,          2.0348
         460,        3.825000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9493,          1.7777,          1.9331,          2.1082,          2.0641,          2.0037,          2.0348
         461,        3.833333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9230,          1.9492,          1.7775,          1.9329,          2.1082,          2.0640,          2.0038,          2.0347
         462,        3.841667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0640,          2.0039,          2.0347
         463,        3.850000,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8951,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0640,          2.0039,          2.0348
         464,        3.858333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0038,          2.0347
         465,        3.866667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0641,          2.0039,          2.0348
         466,        3.875000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1083,          2.0641,          2.0038,          2.0347
         467,        3.883333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8280,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0038,          2.0348
         468,        3.891667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         469,        3.900000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0641,          2.0039,          2.0348
         470,        3.908333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9330,          2.1083,          2.0641,          2.0038,          2.0348
         471,        3.916667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1083,          2.0640,          2.0039,          2.0348
         472,        3.925000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0641,          2.0039,          2.0347
         473,        3.933333,          2.0836,          1.8427,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         474,        3.941667,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0641,          2.0039,          2.0348
         475,        3.950000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0640,          2.0039,          2.0348
         476,        3.958333,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0640,          2.0039,          2.0348
         477,        3.966667,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         478,        3.975000,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9230,          1.9491,          1.7776,          1.9330,          2.1082,          2.0640,          2.0039,          2.0348
         479,        3.983333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1083,          2.0641,          2.0039,          2.0348
         480,        3.991667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8280,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0641,          2.0039,          2.0347
         481,        4.000000,          2.0836,          1.8427,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0640,          2.0039,          2.0347
         482,        4.008333,          2.0836,          1.8426,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0642,          2.0039,          2.0348
         483,        4.016667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0641,          2.0038,          2.0347
         484,        4.025000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0640,          2.0039,          2.0348
         485,        4.033333,          2.0837,          1.8426,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1083,          2.0641,          2.0039,          2.0347
         486,        4.041667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         487,        4.050000,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9330,          2.1082,          2.0641,          2.0039,          2.0348
         488,        4.058333,          2.0836,          1.8426,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9330,          2.1082,          2.0642,          2.0039,          2.0348
         489,        4.066667,          2.0836,          1.8426,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         490,        4.075000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0642,          2.0038,          2.0348
         491,        4.083333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8951,          1.9229,          1.9491,          1.7776,          1.9329,          2.1083,          2.0641,          2.0039,          2.0347
         492,        4.091667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9330,          2.1082,          2.0640,          2.0039,          2.0348
         493,        4.100000,          2.0836,          1.8427,          2.0895,          2.0807,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1081,          2.0642,          2.0039,          2.0348
         494,        4.108333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9330,          2.1082,          2.0641,          2.0039,          2.0347
         495,        4.116667,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         496,        4.125000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1081,          2.0641,          2.0039,          2.0348
         497,        4.133333,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9230,          1.9491,          1.7775,          1.9329,          2.1081,          2.0641,          2.0039,          2.0348
         498,        4.141667,          2.0837,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7776,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
         499,        4.150000,          2.0836,          1.8427,          2.0895,          2.0808,          2.1165,          1.8281,          1.8619,          1.8950,          1.9229,          1.9491,          1.7775,          1.9329,          2.1082,          2.0641,          2.0039,          2.0348
