"VanillaC4_018 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_018.tcf]","Time (h)","Q 2 [VanillaC4_018]","Q 3 [VanillaC4_018]","Q 4 [VanillaC4_018]","Q 5 [VanillaC4_018]","Q 6 [VanillaC4_018]","Q 7 [VanillaC4_018]","Q 1 [VanillaC4_018]","Q  8 [VanillaC4_018]"
         210,        1.741667,        -70.0000,        -70.0003,        -69.9999,        -70.0005,        -70.0000,        -69.9984,        -70.0000,        -70.0005
         211,        1.750000,        -70.0001,        -70.0004,        -70.0002,        -69.9999,        -70.0000,        -69.9999,        -69.9995,        -70.0001
         212,        1.758333,        -70.0002,        -69.9999,        -69.9998,        -70.0001,        -69.9998,        -69.9992,        -69.9992,        -70.0000
         213,        1.766667,        -69.9999,        -70.0001,        -69.9999,        -70.0005,        -69.9999,        -69.9998,        -69.9998,        -69.9995
         214,        1.775000,        -70.0003,        -69.9999,        -69.9996,        -70.0000,        -70.0000,        -69.9994,        -69.9996,        -69.9994
         215,        1.783333,        -69.9997,        -70.0000,        -70.0001,        -69.9997,        -70.0000,        -69.9998,        -70.0002,        -69.9991
         216,        1.791667,        -70.0000,        -70.0000,        -70.0002,        -69.9995,        -70.0004,        -69.9996,        -70.0002,        -70.0005
         217,        1.800000,        -70.0002,        -70.0001,        -70.0000,        -69.9996,        -69.9998,        -70.0011,        -70.0001,        -70.0004
         218,        1.808333,        -69.9998,        -69.9997,        -70.0001,        -69.9999,        -69.9999,        -69.9999,        -69.9997,        -70.0007
         219,        1.816667,        -70.0000,        -70.0001,        -70.0001,        -69.9997,        -70.0004,        -70.0002,        -69.9994,        -70.0005
         220,        1.825000,        -69.9998,        -69.9998,        -69.9998,        -70.0000,        -70.0001,        -70.0001,        -70.0003,        -69.9994
         221,        1.833333,        -70.0003,        -69.9997,        -70.0002,        -70.0001,        -70.0000,        -70.0001,        -70.0000,        -69.9998
         222,        1.841667,        -69.9998,        -70.0001,        -70.0003,        -69.9999,        -69.9998,        -70.0001,        -70.0002,        -69.9997
         223,        1.850000,        -70.0000,        -70.0002,        -70.0000,        -70.0002,        -69.9998,        -70.0005,        -69.9999,        -69.9989
         224,        1.858333,        -70.0003,        -70.0000,        -70.0002,        -70.0002,        -70.0000,        -69.9994,        -69.9991,        -70.0021
         225,        1.866667,        -70.0000,        -70.0001,        -70.0001,        -70.0003,        -70.0003,        -70.0006,        -69.9997,        -70.0021
         226,        1.875000,        -70.0002,        -70.0000,        -69.9997,        -69.9996,        -69.9998,        -70.0000,        -70.0010,        -70.0005
         227,        1.883333,        -70.0001,        -70.0002,        -70.0006,        -70.0002,        -69.9997,        -70.0008,        -69.9998,        -70.0001
         228,        1.891667,        -70.0000,        -70.0004,        -69.9999,        -70.0000,        -69.9999,        -69.9980,        -69.9988,        -69.9994
         229,        1.900000,        -69.9995,        -70.0002,        -69.9999,        -70.0000,        -70.0000,        -70.0012,        -70.0007,        -70.1130
         230,        1.908333,        -70.0005,        -70.0001,        -70.0001,        -70.0007,        -69.9998,        -70.0018,        -70.0003,        -70.0008
         231,        1.916667,        -70.0000,        -70.0001,        -69.9999,        -70.0003,        -70.0001,        -70.0101,        -70.0005,        -69.9854
         232,        1.925000,        -70.0000,        -69.9999,        -70.0001,        -69.9999,        -70.0004,        -69.9910,        -69.9997,        -69.9873
         233,        1.933333,        -69.9999,        -69.9999,        -69.9999,        -70.0000,        -70.0003,        -69.9867,        -70.0006,        -69.9920
         234,        1.941667,        -69.9997,        -70.0002,        -69.9997,        -70.0001,        -70.0030,        -69.9942,        -69.9998,        -69.9937
         235,        1.950000,        -69.9999,        -70.0002,        -70.0000,        -70.0000,        -69.9995,        -69.9972,        -70.0014,        -69.9967
         236,        1.958333,        -69.9999,        -70.0001,        -70.0000,        -70.0000,        -69.9991,        -69.9970,        -70.0004,        -69.9978
         237,        1.966667,        -70.0002,        -70.0003,        -70.0002,        -70.0003,        -69.9996,        -69.9992,        -70.0005,        -69.9983
         238,        1.975000,        -69.9995,        -69.9998,        -69.9999,        -70.0001,        -69.9999,        -69.9984,        -70.0001,        -69.9987
         239,        1.983333,        -69.9998,        -69.9995,        -69.9994,        -70.0000,        -69.9997,        -69.9997,        -70.0004,        -69.9993
         240,        1.991667,        -69.9997,        -69.9997,        -69.9999,        -70.0004,        -69.9994,        -70.0003,        -69.9996,        -69.9990
         241,        2.000000,        -70.0000,        -69.9997,        -69.9998,        -69.9998,        -70.0000,        -70.0005,        -70.0000,        -69.9995
         242,        2.008333,        -69.9996,        -69.9999,        -70.0001,        -70.0002,        -69.9998,        -69.9995,        -69.9998,        -70.0004
         243,        2.016667,        -70.0003,        -70.0001,        -69.9999,        -69.9998,        -70.0000,        -69.9998,        -69.9998,        -69.9997
         244,        2.025000,        -70.0001,        -70.0002,        -69.9997,        -69.9998,        -70.0000,        -69.9997,        -69.9999,        -69.9999
         245,        2.033333,        -70.0004,        -70.0000,        -69.9997,        -69.9998,        -70.0000,        -69.9994,        -70.0008,        -70.0002
         246,        2.041667,        -70.0002,        -70.0001,        -69.9999,        -69.9998,        -70.0002,        -69.9993,        -69.9999,        -70.0009
         247,        2.050000,        -70.0000,        -70.0003,        -69.9996,        -70.0000,        -69.9999,        -70.0002,        -70.0003,        -70.0013
         248,        2.058333,        -70.0002,        -70.0002,        -70.0000,        -69.9998,        -69.9999,        -70.0004,        -69.9996,        -69.9993
         249,        2.066667,        -70.0005,        -70.0000,        -69.9997,        -70.0002,        -70.0003,        -69.9996,        -69.9999,        -70.0004
         250,        2.075000,        -69.9997,        -70.0001,        -69.9996,        -70.0001,        -69.9998,        -69.9994,        -69.9996,        -69.9997
         251,        2.083333,        -69.9998,        -70.0002,        -69.9998,        -70.0002,        -70.0002,        -69.9998,        -69.9999,        -69.9998
         252,        2.091667,        -69.9997,        -70.0004,        -69.9999,        -70.0000,        -69.9998,        -69.9995,        -70.0001,        -70.0005
         253,        2.100000,        -70.0005,        -69.9998,        -70.0003,        -69.9998,        -69.9998,        -70.0003,        -70.0011,        -70.0006
         254,        2.108333,        -70.0001,        -70.0002,        -70.0003,        -69.9996,        -69.9997,        -69.9988,        -70.0006,        -70.0009
         255,        2.116667,        -69.9998,        -70.0003,        -70.0000,        -70.0001,        -69.9999,        -70.0001,        -69.9992,        -69.9998
         256,        2.125000,        -70.0003,        -69.9999,        -69.9999,        -70.0001,        -69.9999,        -69.9995,        -70.0001,        -69.9998
         257,        2.133333,        -70.0006,        -69.9998,        -70.0000,        -69.9997,        -70.0002,        -70.0014,        -70.0001,        -70.0005
         258,        2.141667,        -70.0001,        -69.9999,        -69.9995,        -69.9998,        -70.0000,        -70.0001,        -69.9998,        -70.0007
         259,        2.150000,        -70.0001,        -69.9999,        -69.9999,        -70.0001,        -70.0000,        -69.9992,        -69.9995,        -70.0000
         260,        2.158333,        -69.9998,        -70.0000,        -70.0000,        -69.9998,        -69.9996,        -69.9996,        -70.0001,        -70.0006
         261,        2.166667,        -70.0003,        -70.0005,        -70.0003,        -69.9998,        -70.0000,        -69.9987,        -69.9997,        -70.0005
         262,        2.175000,        -70.0001,        -70.0001,        -70.0000,        -70.0000,        -69.9999,        -69.9998,        -70.0006,        -69.9998
         263,        2.183333,        -70.0003,        -70.0001,        -69.9997,        -70.0000,        -70.0002,        -69.9997,        -70.0000,        -69.9998
         264,        2.191667,        -70.0003,        -70.0000,        -70.0001,        -70.0003,        -70.0005,        -69.9999,        -69.9995,        -70.0002
         265,        2.200000,        -69.9995,        -70.0002,        -70.0002,        -70.0003,        -70.0002,        -70.0000,        -70.0001,        -70.0003
         266,        2.208333,        -70.0002,        -70.0001,        -70.0000,        -69.9996,        -70.0002,        -69.9997,        -69.9995,        -70.0004
         267,        2.216667,        -70.0005,        -70.0002,        -69.9998,        -70.0001,        -69.9998,        -70.0003,        -69.9992,        -69.9999
         268,        2.225000,        -70.0005,        -69.9999,        -70.0002,        -70.0002,        -69.9997,        -70.0000,        -70.0000,        -70.0001
         269,        2.233333,        -70.0002,        -70.0004,        -70.0001,        -69.9998,        -69.9996,        -69.9996,        -69.9996,        -69.9995
         270,        2.241667,        -70.0004,        -69.9999,        -69.9997,        -69.9999,        -69.9998,        -70.0000,        -70.0000,        -70.0006
         271,        2.250000,        -69.9999,        -70.0001,        -70.0000,        -70.0002,        -70.0001,        -70.0002,        -70.0013,        -69.9993
         272,        2.258333,        -70.0005,        -70.0003,        -69.9998,        -69.9999,        -70.0002,        -69.9998,        -69.9998,        -70.0004
         273,        2.266667,        -69.9998,        -69.9997,        -70.0007,        -70.0003,        -69.9998,        -69.9995,        -70.0016,        -69.9994
         274,        2.275000,        -69.9995,        -70.0005,        -70.0004,        -70.0000,        -69.9999,        -69.9993,        -69.9999,        -70.0003
         275,        2.283333,        -69.9998,        -69.9998,        -70.0000,        -70.0000,        -69.9999,        -70.0000,        -69.9989,        -69.9998
         276,        2.291667,        -69.9994,        -70.0002,        -70.0001,        -69.9999,        -70.0002,        -69.9990,        -70.0003,        -69.9997
         277,        2.300000,        -70.0002,        -70.0002,        -70.0000,        -70.0000,        -69.9999,        -69.9995,        -69.9997,        -70.0008
         278,        2.308333,        -69.9999,        -70.0004,        -70.0002,        -69.9998,        -70.0001,        -70.0007,        -69.9998,        -69.9997
         279,        2.316667,        -69.9998,        -69.9999,        -70.0002,        -69.9998,        -69.9999,        -69.9983,        -69.9999,        -70.0007
         280,        2.325000,        -69.9995,        -70.0005,        -70.0002,        -70.0002,        -69.9997,        -70.0004,        -70.0013,        -69.9998
         281,        2.333333,        -70.0001,        -69.9994,        -70.0002,        -70.0000,        -70.0003,        -69.9998,        -69.9998,        -69.9997
         282,        2.341667,        -69.9999,        -70.0002,        -69.9997,        -69.9999,        -70.0000,        -69.9985,        -70.0011,        -69.9996
         283,        2.350000,        -69.9997,        -69.9998,        -69.9997,        -69.9997,        -70.0004,        -69.9998,        -69.9996,        -70.0002
         284,        2.358333,        -70.0003,        -69.9996,        -70.0001,        -69.9997,        -69.9999,        -69.9992,        -70.0001,        -69.9998
         285,        2.366667,        -70.0002,        -69.9995,        -69.9997,        -69.9996,        -70.0001,        -70.0008,        -70.0003,        -70.0004
         286,        2.375000,        -69.9998,        -70.0002,        -70.0000,        -70.0000,        -70.0002,        -70.0009,        -70.0003,        -69.9999
         287,        2.383333,        -69.9999,        -70.0002,        -70.0000,        -70.0000,        -69.9996,        -69.9999,        -69.9997,        -70.0003
         288,        2.391667,        -69.9999,        -70.0005,        -70.0001,        -70.0003,        -70.0000,        -69.9997,        -70.0004,        -70.0008
         289,        2.400000,        -70.0001,        -69.9998,        -69.9997,        -70.0001,        -70.0000,        -69.9995,        -69.9996,        -70.0005
         290,        2.408333,        -69.9999,        -69.9996,        -70.0003,        -70.0002,        -70.0000,        -70.0000,        -69.9988,        -70.0018
         291,        2.416667,        -69.9998,        -70.0001,        -70.0000,        -69.9998,        -69.9998,        -69.9987,        -69.9999,        -69.9996
         292,        2.425000,        -70.0000,        -70.0000,        -70.0001,        -69.9996,        -70.0002,        -69.9997,        -70.0000,        -69.9997
         293,        2.433333,        -69.9998,        -70.0000,        -69.9998,        -70.0000,        -70.0000,        -69.9995,        -70.0000,        -70.0005
         294,        2.441667,        -70.0001,        -69.9995,        -69.9997,        -70.0000,        -69.9999,        -70.0005,        -70.0000,        -70.0001
         295,        2.450000,        -69.9999,        -69.9998,        -70.0000,        -69.9996,        -70.0002,        -69.9985,        -69.9995,        -70.0004
         296,        2.458333,        -69.9995,        -69.9999,        -70.0001,        -69.9999,        -70.0005,        -70.0013,        -70.0002,        -69.9997
         297,        2.466667,        -69.9996,        -70.0001,        -70.0004,        -69.9996,        -69.9999,        -70.0017,        -69.9990,        -70.0004
         298,        2.475000,        -70.0001,        -70.0002,        -69.9999,        -69.9999,        -70.0000,        -69.9989,        -70.0000,        -69.9993
         299,        2.483333,        -70.0003,        -70.0001,        -70.0001,        -70.0000,        -70.0001,        -70.0003,        -69.9992,        -70.0014
         300,        2.491667,        -70.0003,        -69.9999,        -70.0003,        -70.0002,        -69.9999,        -69.9997,        -69.9992,        -70.0007
         301,        2.500000,        -69.9999,        -70.0000,        -70.0000,        -70.0003,        -70.0001,        -70.0006,        -70.0007,        -70.0003
         302,        2.508333,        -69.9999,        -69.9999,        -70.0000,        -70.0000,        -70.0001,        -70.0004,        -70.0001,        -69.9992
         303,        2.516667,        -70.0002,        -69.9999,        -70.0003,        -70.0002,        -69.9998,        -70.0000,        -69.9997,        -69.9994
         304,        2.525000,        -69.9998,        -70.0002,        -69.9999,        -70.0001,        -70.0002,        -70.0011,        -70.0009,        -70.0405
         305,        2.533333,        -69.9997,        -70.0004,        -70.0001,        -70.0000,        -69.9998,        -70.0900,        -70.0003,        -70.2857
         306,        2.541667,        -69.9999,        -70.0000,        -70.0001,        -69.9999,        -70.0005,        -70.0130,        -69.9998,        -69.9917
         307,        2.550000,        -69.9999,        -69.9999,        -69.9998,        -69.9997,        -70.0037,        -69.9896,        -69.9997,        -69.9105
         308,        2.558333,        -69.9997,        -70.0000,        -69.9998,        -69.9998,        -70.0042,        -69.9659,        -70.0002,        -69.9707
         309,        2.566667,        -70.0001,        -69.9997,        -69.9998,        -69.9999,        -70.0098,        -69.9740,        -69.9999,        -69.9643
         310,        2.575000,        -69.9999,        -69.9997,        -69.9999,        -69.9998,        -69.9987,        -69.9904,        -70.0000,        -69.9782
         311,        2.583333,        -70.0003,        -69.9997,        -70.0003,        -70.0000,        -69.9970,        -69.9878,        -69.9998,        -69.9867
         312,        2.591667,        -69.9997,        -69.9997,        -70.0001,        -70.0005,        -69.9969,        -69.9924,        -69.9987,        -69.9919
         313,        2.600000,        -70.0000,        -70.0000,        -70.0005,        -70.0003,        -69.9975,        -69.9949,        -70.0003,        -69.9936
         314,        2.608333,        -69.9998,        -70.0002,        -70.0004,        -69.9998,        -69.9982,        -69.9956,        -70.0007,        -69.9952
         315,        2.616667,        -69.9999,        -70.0000,        -69.9999,        -69.9995,        -69.9986,        -69.9957,        -70.0000,        -69.9970
         316,        2.625000,        -70.0002,        -69.9998,        -70.0001,        -69.9999,        -69.9989,        -69.9981,        -69.9999,        -69.9982
         317,        2.633333,        -70.0001,        -70.0001,        -70.0001,        -70.0000,        -69.9991,        -69.9980,        -69.9999,        -69.9974
         318,        2.641667,        -69.9999,        -70.0000,        -69.9999,        -69.9996,        -69.9997,        -69.9981,        -69.9997,        -69.9983
         319,        2.650000,        -70.0004,        -69.9996,        -69.9998,        -69.9997,        -69.9994,        -69.9999,        -70.0003,        -69.9994
         320,        2.658333,        -69.9999,        -70.0001,        -69.9997,        -69.9999,        -69.9995,        -69.9993,        -70.0001,        -69.9997
         321,        2.666667,        -70.0000,        -69.9996,        -69.9998,        -69.9998,        -69.9999,        -69.9994,        -69.9991,        -69.9997
         322,        2.675000,        -70.0001,        -69.9997,        -69.9998,        -70.0000,        -70.0000,        -69.9995,        -70.0001,        -69.9997
         323,        2.683333,        -70.0003,        -69.9998,        -69.9994,        -69.9996,        -69.9998,        -69.9997,        -69.9996,        -69.9996
         324,        2.691667,        -69.9999,        -70.0001,        -70.0003,        -70.0002,        -70.0002,        -69.9996,        -70.0003,        -69.9995
         325,        2.700000,        -70.0001,        -70.0000,        -70.0005,        -69.9995,        -69.9998,        -70.0001,        -69.9995,        -70.0000
         326,        2.708333,        -70.0003,        -70.0000,        -70.0001,        -70.0001,        -70.0002,        -70.0005,        -70.0005,        -70.0007
         327,        2.716667,        -70.0001,        -70.0000,        -70.0001,        -70.0003,        -70.0000,        -69.9989,        -69.9999,        -70.0006
         328,        2.725000,        -70.0004,        -70.0000,        -69.9999,        -70.0001,        -69.9998,        -70.0003,        -70.0001,        -69.9996
         329,        2.733333,        -70.0003,        -69.9999,        -69.9997,        -69.9999,        -70.0003,        -70.0003,        -70.0001,        -70.0007
         330,        2.741667,        -70.0002,        -69.9999,        -69.9997,        -70.0000,        -69.9998,        -69.9999,        -70.0003,        -70.0002
         331,        2.750000,        -70.0000,        -70.0004,        -69.9999,        -69.9996,        -70.0000,        -69.9994,        -69.9994,        -69.9997
         332,        2.758333,        -70.0002,        -70.0001,        -70.0006,        -70.0000,        -69.9997,        -70.0007,        -69.9997,        -70.0013
         333,        2.766667,        -70.0006,        -70.0000,        -70.0005,        -69.9999,        -70.0001,        -70.0000,        -70.0000,        -69.9989
         334,        2.775000,        -69.9997,        -70.0000,        -69.9993,        -69.9999,        -69.9999,        -69.9993,        -69.9999,        -70.0006
         335,        2.783333,        -70.0001,        -70.0002,        -69.9999,        -70.0001,        -70.0003,        -69.9993,        -70.0003,        -69.9999
         336,        2.791667,        -70.0006,        -70.0004,        -69.9997,        -70.0003,        -70.0005,        -69.9996,        -69.9998,        -70.0009
         337,        2.800000,        -70.0004,        -70.0004,        -69.9998,        -70.0001,        -70.0006,        -69.9996,        -70.0002,        -70.0012
         338,        2.808333,        -69.9997,        -70.0002,        -70.0001,        -70.0004,        -69.9999,        -69.9991,        -69.9996,        -69.9995
         339,        2.816667,        -70.0002,        -69.9999,        -69.9995,        -69.9995,        -70.0000,        -69.9993,        -70.0005,        -70.0002
         340,        2.825000,        -69.9997,        -70.0003,        -70.0003,        -69.9996,        -69.9996,        -69.9996,        -70.0001,        -70.0018
         341,        2.833333,        -69.9998,        -70.0001,        -69.9999,        -70.0003,        -69.9998,        -69.9995,        -69.9993,        -69.9992
         342,        2.841667,        -70.0006,        -70.0000,        -69.9998,        -69.9998,        -70.0000,        -69.9996,        -69.9998,        -70.0005
         343,        2.850000,        -69.9996,        -70.0000,        -70.0003,        -70.0003,        -70.0002,        -69.9998,        -70.0000,        -69.9994
         344,        2.858333,        -69.9998,        -70.0003,        -70.0001,        -70.0001,        -69.9997,        -70.0004,        -70.0003,        -70.0008
         345,        2.866667,        -70.0005,        -69.9999,        -69.9998,        -69.9999,        -69.9999,        -69.9996,        -69.9995,        -69.9998
         346,        2.875000,        -70.0000,        -70.0001,        -70.0000,        -70.0003,        -69.9998,        -69.9993,        -70.0000,        -69.9994
         347,        2.883333,        -70.0001,        -70.0002,        -70.0000,        -69.9998,        -70.0004,        -69.9996,        -70.0002,        -70.0004
         348,        2.891667,        -69.9998,        -70.0005,        -70.0001,        -70.0000,        -69.9998,        -70.0000,        -70.0000,        -69.9999
         349,        2.900000,        -70.0002,        -70.0001,        -70.0001,        -70.0000,        -69.9996,        -69.9998,        -69.9992,        -70.0015
         350,        2.908333,        -70.0002,        -69.9997,        -70.0004,        -69.9999,        -70.0000,        -69.9992,        -70.0004,        -70.0001
         351,        2.916667,        -70.0003,        -70.0001,        -70.0004,        -69.9998,        -70.0001,        -70.0006,        -70.0000,        -70.0001
         352,        2.925000,        -70.0002,        -70.0000,        -69.9997,        -70.0000,        -70.0000,        -69.9985,        -69.9999,        -69.9998
         353,        2.933333,        -69.9996,        -70.0004,        -69.9998,        -70.0002,        -69.9998,        -70.0005,        -70.0005,        -70.0006
         354,        2.941667,        -69.9997,        -70.0004,        -69.9997,        -70.0001,        -70.0004,        -69.9995,        -69.9998,        -70.0000
         355,        2.950000,        -70.0004,        -69.9999,        -69.9997,        -69.9996,        -70.0000,        -69.9993,        -69.9993,        -70.0009
         356,        2.958333,        -69.9999,        -70.0001,        -70.0000,        -69.9996,        -70.0002,        -70.0005,        -69.9995,        -70.0002
         357,        2.966667,        -69.9995,        -70.0001,        -69.9998,        -70.0004,        -69.9998,        -69.9993,        -70.0009,        -70.0000
         358,        2.975000,        -70.0001,        -70.0000,        -70.0000,        -70.0000,        -69.9999,        -69.9997,        -70.0005,        -69.9991
         359,        2.983333,        -70.0003,        -70.0000,        -70.0000,        -70.0001,        -70.0001,        -70.0007,        -69.9992,        -69.9995
         360,        2.991667,        -70.0002,        -69.9997,        -70.0004,        -70.0000,        -70.0000,        -69.9980,        -70.0002,        -70.0000
         361,        3.000000,        -69.9997,        -70.0003,        -69.9998,        -70.0000,        -69.9999,        -70.0010,        -69.9996,        -69.9999
         362,        3.008333,        -70.0000,        -69.9999,        -70.0003,        -70.0003,        -69.9999,        -69.9999,        -69.9999,        -70.0001
         363,        3.016667,        -70.0003,        -70.0002,        -70.0000,        -69.9998,        -70.0003,        -69.9979,        -69.9997,        -70.0005
         364,        3.025000,        -69.9998,        -70.0003,        -69.9997,        -70.0000,        -70.0000,        -69.9995,        -69.9998,        -70.0002
         365,        3.033333,        -70.0002,        -70.0004,        -70.0000,        -70.0003,        -70.0002,        -70.0000,        -69.9992,        -69.9996
         366,        3.041667,        -69.9995,        -70.0002,        -70.0000,        -70.0000,        -70.0000,        -69.9989,        -70.0011,        -70.0013
         367,        3.050000,        -70.0000,        -70.0002,        -70.0003,        -70.0002,        -69.9998,        -70.0008,        -69.9992,        -69.9992
         368,        3.058333,        -70.0003,        -69.9995,        -69.9999,        -70.0000,        -70.0001,        -70.0000,        -69.9998,        -69.9990
         369,        3.066667,        -70.0001,        -70.0002,        -69.9997,        -69.9999,        -70.0000,        -69.9990,        -70.0000,        -70.0000
         370,        3.075000,        -70.0008,        -70.0004,        -70.0002,        -70.0004,        -69.9999,        -69.9998,        -70.0009,        -70.0006
         371,        3.083333,        -69.9998,        -70.0004,        -70.0000,        -70.0001,        -70.0005,        -69.9998,        -70.0008,        -70.0002
         372,        3.091667,        -69.9999,        -70.0003,        -69.9998,        -70.0002,        -69.9995,        -69.9996,        -70.0000,        -69.9992
         373,        3.100000,        -70.0001,        -69.9999,        -69.9999,        -69.9996,        -69.9999,        -70.0006,        -69.9997,        -70.0001
         374,        3.108333,        -69.9999,        -69.9998,        -69.9999,        -69.9999,        -70.0001,        -69.9998,        -70.0005,        -69.9990
         375,        3.116667,        -69.9999,        -70.0002,        -70.0000,        -70.0002,        -70.0004,        -70.0007,        -69.9999,        -69.9982
         376,        3.125000,        -70.0003,        -70.0002,        -70.0002,        -70.0001,        -70.0003,        -69.9987,        -69.9998,        -69.9990
         377,        3.133333,        -70.0001,        -70.0000,        -69.9993,        -70.0006,        -70.0001,        -69.9983,        -70.0004,        -69.9981
         378,        3.141667,        -70.0001,        -69.9996,        -69.9999,        -70.0003,        -69.9999,        -70.0006,        -70.0000,        -70.0009
         379,        3.150000,        -70.0002,        -70.0002,        -70.0001,        -69.9998,        -70.0004,        -70.0002,        -70.0001,        -70.0018
         380,        3.158333,        -69.9999,        -70.0001,        -70.0000,        -69.9998,        -69.9999,        -70.0123,        -70.0006,        -70.0656
         381,        3.166667,        -69.9998,        -70.0000,        -69.9997,        -70.0001,        -69.9999,        -70.0234,        -69.9998,        -69.9859
         382,        3.175000,        -70.0001,        -70.0001,        -70.0003,        -69.9999,        -70.0002,        -69.9780,        -70.0002,        -69.9365
         383,        3.183333,        -70.0005,        -70.0004,        -70.0000,        -69.9999,        -70.0026,        -69.9956,        -69.9989,        -69.9734
         384,        3.191667,        -69.9996,        -70.0001,        -70.0003,        -70.0002,        -70.0055,        -69.9919,        -69.9999,        -69.9856
         385,        3.200000,        -70.0001,        -70.0004,        -69.9998,        -70.0004,        -69.9989,        -69.9931,        -70.0013,        -69.9912
         386,        3.208333,        -70.0002,        -69.9998,        -70.0000,        -70.0003,        -69.9993,        -69.9955,        -70.0001,        -69.9932
         387,        3.216667,        -70.0003,        -70.0004,        -70.0004,        -70.0001,        -69.9985,        -69.9958,        -70.0000,        -69.9958
         388,        3.225000,        -70.0002,        -70.0000,        -70.0000,        -70.0000,        -69.9990,        -69.9976,        -70.0007,        -69.9970
         389,        3.233333,        -69.9999,        -70.0000,        -70.0002,        -69.9998,        -69.9989,        -69.9988,        -70.0005,        -69.9980
         390,        3.241667,        -69.9999,        -69.9998,        -70.0002,        -69.9998,        -69.9996,        -69.9995,        -70.0000,        -69.9975
         391,        3.250000,        -69.9999,        -69.9999,        -69.9996,        -70.0000,        -69.9992,        -69.9997,        -69.9997,        -69.9980
         392,        3.258333,        -70.0002,        -70.0000,        -70.0003,        -69.9998,        -69.9996,        -69.9994,        -70.0004,        -69.9994
         393,        3.266667,        -69.9998,        -70.0003,        -70.0000,        -70.0001,        -69.9998,        -69.9986,        -69.9995,        -70.0007
         394,        3.275000,        -70.0002,        -70.0000,        -69.9999,        -69.9996,        -69.9997,        -69.9991,        -70.0000,        -69.9993
         395,        3.283333,        -70.0001,        -70.0002,        -69.9999,        -70.0000,        -69.9999,        -69.9994,        -69.9995,        -69.9992
         396,        3.291667,        -70.0000,        -70.0002,        -70.0000,        -70.0000,        -70.0001,        -69.9993,        -70.0001,        -70.0003
         397,        3.300000,        -69.9999,        -70.0004,        -70.0003,        -70.0001,        -69.9998,        -69.9991,        -69.9999,        -69.9998
         398,        3.308333,        -70.0001,        -70.0000,        -70.0003,        -70.0006,        -70.0002,        -69.9994,        -69.9994,        -70.0004
         399,        3.316667,        -69.9991,        -69.9998,        -69.9997,        -70.0000,        -70.0001,        -69.9991,        -70.0005,        -69.9999
         400,        3.325000,        -70.0000,        -70.0001,        -70.0001,        -70.0001,        -70.0000,        -69.9994,        -69.9995,        -69.9996
         401,        3.333333,        -70.0004,        -69.9995,        -70.0002,        -70.0001,        -70.0000,        -69.9995,        -69.9991,        -70.0008
         402,        3.341667,        -69.9998,        -70.0004,        -69.9995,        -69.9997,        -69.9997,        -69.9990,        -69.9995,        -70.0002
         403,        3.350000,        -70.0006,        -70.0002,        -70.0000,        -70.0000,        -70.0001,        -69.9994,        -70.0005,        -69.9999
         404,        3.358333,        -69.9998,        -69.9999,        -70.0004,        -69.9997,        -70.0000,        -69.9991,        -69.9999,        -70.0004
         405,        3.366667,        -69.9997,        -70.0002,        -69.9996,        -70.0000,        -70.0000,        -69.9993,        -70.0019,        -70.0006
         406,        3.375000,        -70.0001,        -69.9999,        -70.0002,        -70.0004,        -70.0000,        -69.9999,        -69.9993,        -69.9998
         407,        3.383333,        -69.9997,        -69.9998,        -69.9998,        -69.9998,        -69.9998,        -69.9996,        -69.9995,        -69.9997
         408,        3.391667,        -69.9999,        -70.0000,        -69.9999,        -70.0000,        -70.0000,        -69.9991,        -70.0003,        -70.0006
         409,        3.400000,        -70.0004,        -70.0000,        -69.9997,        -70.0004,        -70.0001,        -69.9999,        -70.0000,        -70.0008
         410,        3.408333,        -69.9998,        -69.9997,        -69.9995,        -69.9998,        -70.0000,        -69.9998,        -69.9999,        -70.0008
         411,        3.416667,        -70.0002,        -70.0001,        -70.0005,        -70.0000,        -70.0004,        -69.9991,        -70.0000,        -69.9994
         412,        3.425000,        -69.9995,        -70.0001,        -70.0001,        -69.9997,        -69.9997,        -70.0001,        -70.0009,        -70.0000
         413,        3.433333,        -70.0001,        -69.9999,        -70.0005,        -69.9996,        -70.0003,        -69.9996,        -69.9995,        -70.0000
         414,        3.441667,        -69.9996,        -69.9999,        -70.0002,        -70.0002,        -69.9997,        -70.0008,        -70.0006,        -69.9995
         415,        3.450000,        -70.0000,        -69.9999,        -70.0002,        -69.9999,        -69.9997,        -69.9999,        -70.0000,        -70.0000
         416,        3.458333,        -70.0004,        -70.0001,        -69.9998,        -69.9997,        -70.0000,        -69.9995,        -70.0003,        -70.0004
         417,        3.466667,        -69.9998,        -69.9998,        -70.0001,        -69.9999,        -70.0000,        -69.9992,        -69.9999,        -70.0000
         418,        3.475000,        -69.9999,        -70.0000,        -70.0004,        -69.9998,        -70.0000,        -70.0005,        -70.0006,        -69.9998
         419,        3.483333,        -69.9999,        -69.9996,        -70.0001,        -70.0000,        -70.0007,        -69.9996,        -69.9992,        -70.0000
         420,        3.491667,        -69.9998,        -70.0003,        -70.0003,        -70.0001,        -70.0001,        -70.0004,        -69.9998,        -69.9997
         421,        3.500000,        -70.0000,        -70.0002,        -70.0001,        -70.0000,        -70.0001,        -70.0001,        -70.0003,        -70.0001
