"InphaseC4_018 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_018.tcf]","Time (h)","Q 2 [InphaseC4_018]","Q 3 [InphaseC4_018]","Q 4 [InphaseC4_018]","Q 5 [InphaseC4_018]","Q 6 [InphaseC4_018]","Q 7 [InphaseC4_018]","Q 1 [InphaseC4_018]","Q  8 [InphaseC4_018]"
         210,        1.741667,        -70.0005,        -70.0000,        -70.0000,        -69.9999,        -69.9999,        -70.0008,        -70.0007,        -69.9992
         211,        1.750000,        -69.9996,        -69.9999,        -70.0004,        -70.0000,        -70.0003,        -70.0010,        -69.9998,        -70.0000
         212,        1.758333,        -69.9998,        -70.0001,        -70.0004,        -70.0004,        -70.0010,        -70.0005,        -69.9997,        -69.9998
         213,        1.766667,        -69.9998,        -69.9999,        -70.0005,        -70.0001,        -69.9995,        -70.0001,        -70.0001,        -69.9997
         214,        1.775000,        -70.0006,        -69.9994,        -69.9998,        -70.0001,        -70.0002,        -70.0004,        -70.0004,        -70.0001
         215,        1.783333,        -70.0001,        -69.9997,        -69.9996,        -70.0003,        -70.0005,        -69.9995,        -70.0001,        -69.9996
         216,        1.791667,        -69.9996,        -70.0000,        -70.0001,        -70.0003,        -70.0003,        -69.9992,        -69.9997,        -69.9999
         217,        1.800000,        -69.9997,        -70.0003,        -70.0001,        -70.0001,        -69.9997,        -70.0000,        -70.0004,        -69.9994
         218,        1.808333,        -70.0002,        -70.0004,        -70.0004,        -69.9998,        -70.0000,        -70.0003,        -69.9996,        -70.0003
         219,        1.816667,        -69.9998,        -70.0002,        -69.9999,        -69.9996,        -69.9997,        -69.9992,        -70.0007,        -70.0008
         220,        1.825000,        -69.9999,        -69.9996,        -69.9999,        -69.9999,        -70.0008,        -69.9999,        -69.9999,        -69.9997
         221,        1.833333,        -70.0001,        -69.9998,        -70.0004,        -70.0003,        -69.9999,        -70.0000,        -69.9999,        -69.9995
         222,        1.841667,        -70.0000,        -69.9997,        -70.0007,        -69.9994,        -70.0002,        -70.0003,        -69.9992,        -69.9999
         223,        1.850000,        -70.0004,        -69.9999,        -70.0002,        -70.0003,        -70.0003,        -70.0003,        -70.0002,        -70.0003
         224,        1.858333,        -70.0005,        -70.0002,        -70.0000,        -70.0003,        -69.9996,        -70.0002,        -69.9997,        -70.0007
         225,        1.866667,        -70.0001,        -70.0002,        -70.0000,        -69.9998,        -70.0003,        -70.0005,        -70.0006,        -69.9999
         226,        1.875000,        -70.0004,        -70.0000,        -70.0001,        -70.0004,        -70.0000,        -70.0017,        -70.0007,        -69.9998
         227,        1.883333,        -69.9999,        -70.0000,        -70.0000,        -70.0001,        -70.0003,        -70.0000,        -70.0004,        -70.0002
         228,        1.891667,        -69.9997,        -69.9997,        -69.9997,        -70.0003,        -69.9997,        -69.9997,        -70.0003,        -70.0003
         229,        1.900000,        -69.9998,        -70.0001,        -69.9996,        -70.0006,        -69.9993,        -70.0003,        -70.0003,        -70.0005
         230,        1.908333,        -70.0004,        -70.0009,        -70.0002,        -69.9998,        -69.9996,        -69.9999,        -70.0006,        -70.0000
         231,        1.916667,        -70.0003,        -69.9996,        -70.0004,        -70.0003,        -69.9998,        -70.0002,        -70.0002,        -70.0001
         232,        1.925000,        -70.0001,        -70.0000,        -70.0000,        -69.9995,        -70.0006,        -70.0003,        -69.9996,        -69.9997
         233,        1.933333,        -69.9995,        -70.0003,        -69.9999,        -70.0003,        -69.9997,        -70.0001,        -69.9995,        -69.9996
         234,        1.941667,        -69.9997,        -70.0000,        -69.9995,        -70.0000,        -70.0001,        -70.0003,        -69.9993,        -70.0005
         235,        1.950000,        -70.0002,        -70.0005,        -69.9996,        -69.9998,        -69.9995,        -70.0005,        -70.0002,        -69.9999
         236,        1.958333,        -69.9997,        -70.0001,        -69.9999,        -70.0003,        -69.9998,        -69.9993,        -69.9998,        -69.9992
         237,        1.966667,        -70.0003,        -70.0003,        -70.0000,        -69.9994,        -69.9995,        -70.0000,        -69.9996,        -70.0002
         238,        1.975000,        -70.0001,        -69.9999,        -70.0002,        -69.9993,        -70.0006,        -70.0003,        -70.0008,        -69.9998
         239,        1.983333,        -70.0003,        -70.0006,        -69.9999,        -69.9996,        -70.0000,        -69.9996,        -70.0003,        -69.9994
         240,        1.991667,        -70.0000,        -70.0001,        -70.0001,        -70.0004,        -70.0001,        -69.9995,        -69.9993,        -69.9999
         241,        2.000000,        -69.9998,        -69.9999,        -69.9995,        -69.9991,        -69.9998,        -69.9997,        -69.9994,        -70.0004
         242,        2.008333,        -69.9995,        -69.9992,        -70.0009,        -70.0009,        -70.0003,        -70.0006,        -70.0001,        -70.0003
         243,        2.016667,        -69.9998,        -69.9997,        -70.0001,        -69.9999,        -69.9995,        -70.0004,        -69.9993,        -69.9994
         244,        2.025000,        -69.9998,        -70.0000,        -69.9998,        -70.0006,        -70.0002,        -70.0000,        -70.0000,        -70.0000
         245,        2.033333,        -70.0007,        -69.9999,        -69.9999,        -69.9996,        -69.9999,        -70.0002,        -70.0003,        -70.0005
         246,        2.041667,        -69.9997,        -69.9996,        -70.0001,        -69.9998,        -69.9993,        -69.9992,        -69.9998,        -70.0001
         247,        2.050000,        -70.0002,        -70.0007,        -69.9993,        -69.9995,        -69.9999,        -70.0008,        -69.9997,        -70.0004
         248,        2.058333,        -69.9999,        -70.0001,        -70.0002,        -69.9997,        -70.0000,        -70.0000,        -70.0005,        -69.9997
         249,        2.066667,        -69.9996,        -69.9999,        -70.0000,        -69.9999,        -69.9990,        -69.9989,        -69.9997,        -70.0003
         250,        2.075000,        -69.9998,        -69.9996,        -70.0002,        -70.0004,        -70.0002,        -69.9991,        -70.0001,        -69.9997
         251,        2.083333,        -69.9997,        -70.0002,        -70.0007,        -69.9995,        -69.9997,        -70.0008,        -70.0001,        -70.0003
         252,        2.091667,        -70.0005,        -69.9996,        -70.0001,        -70.0000,        -69.9998,        -69.9998,        -70.0000,        -69.9996
         253,        2.100000,        -70.0000,        -70.0002,        -70.0002,        -70.0000,        -69.9995,        -69.9998,        -70.0006,        -69.9995
         254,        2.108333,        -70.0001,        -69.9996,        -70.0002,        -69.9991,        -69.9997,        -69.9999,        -70.0000,        -69.9998
         255,        2.116667,        -69.9998,        -70.0003,        -70.0001,        -70.0003,        -69.9999,        -70.0010,        -69.9996,        -70.0005
         256,        2.125000,        -69.9996,        -70.0003,        -70.0000,        -69.9994,        -69.9996,        -70.0004,        -69.9997,        -70.0004
         257,        2.133333,        -69.9996,        -69.9998,        -70.0001,        -70.0003,        -69.9998,        -69.9997,        -70.0001,        -69.9999
         258,        2.141667,        -69.9997,        -70.0006,        -70.0004,        -70.0001,        -69.9999,        -70.0003,        -70.0001,        -69.9997
         259,        2.150000,        -70.0004,        -69.9999,        -69.9995,        -70.0004,        -70.0003,        -70.0004,        -70.0002,        -70.0000
         260,        2.158333,        -69.9994,        -70.0003,        -69.9998,        -69.9997,        -69.9990,        -70.0001,        -70.0000,        -70.0001
         261,        2.166667,        -69.9996,        -69.9997,        -69.9992,        -69.9991,        -69.9996,        -69.9995,        -69.9996,        -70.0003
         262,        2.175000,        -70.0000,        -70.0003,        -69.9993,        -69.9995,        -70.0001,        -69.9995,        -69.9989,        -69.9998
         263,        2.183333,        -69.9996,        -69.9995,        -70.0006,        -69.9998,        -69.9999,        -69.9962,        -69.9999,        -69.9518
         264,        2.191667,        -69.9999,        -69.9997,        -70.0002,        -69.9997,        -69.9996,        -69.9715,        -69.9995,        -69.9253
         265,        2.200000,        -69.9999,        -70.0003,        -69.9997,        -70.0000,        -69.9997,        -70.0160,        -69.9999,        -69.9614
         266,        2.208333,        -69.9996,        -70.0000,        -69.9996,        -69.9998,        -70.0027,        -69.9824,        -69.9991,        -69.9379
         267,        2.216667,        -70.0010,        -70.0001,        -70.0001,        -70.0001,        -70.0021,        -69.9793,        -70.0002,        -69.9720
         268,        2.225000,        -69.9999,        -70.0000,        -70.0007,        -69.9993,        -70.0011,        -69.9927,        -69.9997,        -69.9913
         269,        2.233333,        -69.9995,        -70.0000,        -69.9992,        -70.0003,        -69.9996,        -69.9976,        -70.0008,        -70.0010
         270,        2.241667,        -70.0001,        -70.0001,        -70.0005,        -70.0000,        -69.9981,        -70.0005,        -70.0001,        -70.0024
         271,        2.250000,        -69.9998,        -69.9994,        -70.0005,        -69.9997,        -69.9977,        -69.9994,        -70.0006,        -70.0010
         272,        2.258333,        -70.0003,        -70.0001,        -69.9999,        -70.0001,        -69.9988,        -70.0003,        -70.0001,        -69.9991
         273,        2.266667,        -70.0001,        -69.9999,        -69.9995,        -70.0002,        -69.9993,        -69.9989,        -70.0004,        -69.9988
         274,        2.275000,        -69.9997,        -70.0005,        -70.0001,        -70.0002,        -69.9996,        -70.0000,        -70.0000,        -69.9993
         275,        2.283333,        -69.9997,        -69.9998,        -70.0001,        -69.9998,        -70.0002,        -69.9999,        -70.0001,        -69.9989
         276,        2.291667,        -69.9999,        -69.9999,        -70.0002,        -69.9999,        -70.0001,        -69.9998,        -70.0004,        -70.0003
         277,        2.300000,        -70.0002,        -69.9994,        -70.0004,        -70.0004,        -69.9996,        -70.0002,        -69.9999,        -69.9990
         278,        2.308333,        -70.0004,        -70.0003,        -70.0005,        -70.0000,        -70.0000,        -69.9992,        -70.0002,        -70.0005
         279,        2.316667,        -69.9998,        -70.0002,        -69.9996,        -69.9999,        -70.0005,        -70.0005,        -70.0003,        -69.9997
         280,        2.325000,        -70.0000,        -69.9995,        -69.9998,        -70.0004,        -70.0003,        -70.0001,        -69.9994,        -70.0004
         281,        2.333333,        -69.9997,        -70.0004,        -69.9999,        -70.0000,        -69.9998,        -69.9999,        -70.0006,        -70.0003
         282,        2.341667,        -70.0002,        -70.0001,        -70.0000,        -70.0000,        -70.0001,        -69.9999,        -70.0005,        -69.9998
         283,        2.350000,        -70.0000,        -70.0004,        -70.0001,        -69.9996,        -70.0000,        -70.0009,        -69.9999,        -70.0005
         284,        2.358333,        -69.9999,        -69.9998,        -70.0003,        -69.9998,        -70.0000,        -69.9998,        -69.9999,        -70.0004
         285,        2.366667,        -70.0002,        -69.9999,        -70.0002,        -69.9995,        -70.0002,        -70.0001,        -69.9996,        -70.0006
         286,        2.375000,        -69.9997,        -70.0003,        -70.0001,        -70.0005,        -70.0003,        -70.0010,        -69.9995,        -70.0007
         287,        2.383333,        -69.9998,        -70.0006,        -70.0005,        -70.0006,        -70.0000,        -70.0002,        -69.9998,        -70.0000
         288,        2.391667,        -69.9994,        -70.0004,        -69.9992,        -70.0005,        -69.9995,        -70.0002,        -69.9997,        -69.9998
         289,        2.400000,        -70.0001,        -70.0002,        -69.9999,        -70.0004,        -69.9996,        -69.9999,        -70.0002,        -69.9998
         290,        2.408333,        -69.9995,        -69.9995,        -69.9997,        -70.0001,        -69.9995,        -70.0007,        -70.0002,        -70.0000
         291,        2.416667,        -70.0008,        -70.0000,        -70.0005,        -69.9995,        -70.0006,        -70.0004,        -70.0000,        -70.0005
         292,        2.425000,        -69.9999,        -69.9997,        -69.9997,        -70.0011,        -70.0002,        -69.9996,        -70.0001,        -69.9996
         293,        2.433333,        -70.0002,        -70.0001,        -70.0001,        -70.0000,        -69.9997,        -70.0000,        -69.9999,        -70.0002
         294,        2.441667,        -69.9999,        -70.0003,        -70.0003,        -70.0007,        -70.0003,        -69.9993,        -69.9996,        -69.9995
         295,        2.450000,        -70.0002,        -70.0005,        -69.9995,        -70.0002,        -69.9997,        -69.9995,        -69.9998,        -70.0002
         296,        2.458333,        -70.0002,        -69.9998,        -70.0000,        -70.0005,        -70.0002,        -69.9997,        -70.0003,        -70.0004
         297,        2.466667,        -70.0002,        -69.9999,        -70.0007,        -70.0012,        -70.0003,        -70.0006,        -70.0000,        -69.9998
         298,        2.475000,        -70.0000,        -70.0002,        -70.0007,        -70.0006,        -69.9994,        -69.9998,        -69.9996,        -70.0001
         299,        2.483333,        -69.9999,        -69.9998,        -69.9991,        -70.0005,        -70.0004,        -70.0010,        -69.9998,        -70.0012
         300,        2.491667,        -70.0003,        -70.0002,        -70.0003,        -70.0005,        -69.9994,        -70.0003,        -69.9996,        -69.9991
         301,        2.500000,        -70.0004,        -70.0001,        -70.0008,        -69.9999,        -69.9999,        -70.0011,        -70.0001,        -69.9999
         302,        2.508333,        -70.0002,        -69.9999,        -69.9994,        -69.9998,        -69.9997,        -70.0004,        -69.9999,        -69.9996
         303,        2.516667,        -69.9998,        -70.0002,        -70.0002,        -69.9997,        -69.9999,        -70.0005,        -69.9993,        -70.0004
         304,        2.525000,        -69.9997,        -70.0001,        -69.9993,        -70.0002,        -70.0002,        -70.0000,        -69.9999,        -70.0005
         305,        2.533333,        -69.9997,        -69.9999,        -69.9997,        -69.9997,        -69.9999,        -70.0003,        -69.9991,        -70.0003
         306,        2.541667,        -69.9999,        -70.0003,        -69.9994,        -70.0004,        -70.0006,        -70.0005,        -70.0004,        -69.9991
         307,        2.550000,        -70.0001,        -70.0000,        -69.9997,        -69.9997,        -70.0001,        -70.0007,        -70.0000,        -70.0011
         308,        2.558333,        -69.9999,        -70.0001,        -70.0003,        -69.9993,        -69.9992,        -70.0003,        -70.0006,        -70.0000
         309,        2.566667,        -70.0004,        -69.9997,        -70.0001,        -70.0001,        -70.0001,        -69.9999,        -70.0002,        -69.9998
         310,        2.575000,        -70.0000,        -69.9998,        -70.0002,        -70.0004,        -70.0002,        -69.9997,        -70.0003,        -70.0000
         311,        2.583333,        -70.0002,        -70.0001,        -69.9999,        -69.9997,        -69.9998,        -69.9993,        -69.9994,        -70.0001
         312,        2.591667,        -70.0005,        -70.0001,        -69.9998,        -69.9996,        -69.9996,        -69.9999,        -70.0001,        -70.0001
         313,        2.600000,        -70.0000,        -70.0005,        -69.9998,        -70.0006,        -69.9997,        -70.0002,        -69.9999,        -70.0001
         314,        2.608333,        -70.0010,        -70.0003,        -70.0002,        -70.0002,        -70.0005,        -69.9996,        -70.0000,        -70.0001
         315,        2.616667,        -70.0004,        -69.9999,        -70.0004,        -70.0003,        -70.0004,        -70.0002,        -69.9996,        -70.0003
         316,        2.625000,        -69.9999,        -69.9999,        -69.9997,        -69.9999,        -70.0000,        -70.0007,        -70.0008,        -70.0001
         317,        2.633333,        -69.9999,        -69.9996,        -69.9996,        -69.9999,        -69.9999,        -70.0000,        -70.0004,        -70.0004
         318,        2.641667,        -70.0000,        -70.0000,        -70.0004,        -70.0004,        -70.0005,        -70.0007,        -69.9994,        -70.0002
         319,        2.650000,        -69.9999,        -69.9996,        -69.9999,        -69.9998,        -69.9997,        -69.9999,        -70.0001,        -70.0003
         320,        2.658333,        -70.0001,        -70.0004,        -69.9999,        -69.9998,        -70.0001,        -70.0003,        -70.0002,        -70.0004
         321,        2.666667,        -69.9999,        -69.9998,        -70.0000,        -70.0000,        -70.0007,        -69.9995,        -69.9993,        -70.0007
         322,        2.675000,        -70.0000,        -69.9999,        -69.9996,        -70.0011,        -69.9996,        -69.9994,        -70.0004,        -70.0004
         323,        2.683333,        -70.0000,        -69.9996,        -70.0000,        -69.9992,        -70.0003,        -70.0002,        -69.9997,        -69.9994
         324,        2.691667,        -69.9996,        -69.9999,        -69.9997,        -70.0004,        -70.0008,        -69.9995,        -70.0001,        -70.0002
         325,        2.700000,        -69.9999,        -69.9997,        -70.0004,        -69.9999,        -70.0001,        -69.9995,        -70.0001,        -69.9996
         326,        2.708333,        -69.9997,        -70.0003,        -70.0005,        -69.9998,        -69.9998,        -70.0000,        -69.9996,        -70.0003
         327,        2.716667,        -70.0005,        -69.9994,        -70.0003,        -69.9995,        -69.9999,        -70.0004,        -70.0001,        -70.0000
         328,        2.725000,        -70.0005,        -70.0001,        -70.0006,        -70.0001,        -69.9996,        -69.9983,        -70.0000,        -69.9483
         329,        2.733333,        -69.9997,        -69.9999,        -70.0002,        -69.9994,        -69.9998,        -69.9901,        -69.9992,        -70.0102
         330,        2.741667,        -69.9999,        -70.0001,        -70.0004,        -69.9999,        -69.9996,        -70.0065,        -70.0009,        -69.9741
         331,        2.750000,        -70.0001,        -70.0000,        -69.9994,        -70.0002,        -70.0010,        -69.9900,        -69.9995,        -69.9861
         332,        2.758333,        -69.9997,        -69.9998,        -69.9997,        -70.0000,        -69.9995,        -69.9955,        -69.9997,        -69.9947
         333,        2.766667,        -70.0003,        -69.9999,        -70.0001,        -70.0003,        -70.0016,        -69.9982,        -70.0001,        -69.9988
         334,        2.775000,        -70.0000,        -70.0001,        -69.9999,        -70.0001,        -69.9997,        -70.0002,        -69.9995,        -70.0009
         335,        2.783333,        -70.0005,        -70.0008,        -69.9999,        -69.9999,        -69.9994,        -69.9999,        -70.0009,        -70.0009
         336,        2.791667,        -69.9995,        -70.0000,        -69.9998,        -70.0000,        -69.9987,        -69.9995,        -69.9994,        -70.0006
         337,        2.800000,        -70.0003,        -70.0000,        -70.0002,        -70.0000,        -70.0000,        -69.9994,        -69.9999,        -69.9992
         338,        2.808333,        -69.9998,        -70.0002,        -70.0000,        -69.9994,        -69.9999,        -70.0001,        -70.0000,        -69.9995
         339,        2.816667,        -70.0002,        -69.9999,        -69.9999,        -70.0004,        -69.9996,        -70.0004,        -69.9997,        -70.0002
         340,        2.825000,        -70.0003,        -69.9995,        -70.0001,        -70.0007,        -69.9999,        -69.9999,        -69.9995,        -69.9995
         341,        2.833333,        -69.9998,        -69.9997,        -70.0001,        -69.9998,        -69.9998,        -70.0002,        -69.9996,        -70.0000
         342,        2.841667,        -69.9999,        -69.9998,        -70.0000,        -69.9997,        -69.9991,        -70.0001,        -69.9996,        -70.0003
         343,        2.850000,        -69.9996,        -70.0001,        -69.9999,        -69.9998,        -70.0009,        -69.9995,        -69.9999,        -70.0003
         344,        2.858333,        -70.0000,        -70.0004,        -70.0006,        -69.9995,        -70.0000,        -69.9994,        -69.9998,        -70.0003
         345,        2.866667,        -70.0002,        -70.0001,        -70.0007,        -70.0001,        -70.0001,        -70.0004,        -70.0002,        -69.9998
         346,        2.875000,        -70.0001,        -70.0001,        -69.9998,        -70.0002,        -70.0008,        -69.9988,        -69.9996,        -70.0001
         347,        2.883333,        -70.0004,        -70.0003,        -69.9997,        -69.9996,        -69.9997,        -69.9998,        -69.9999,        -70.0001
         348,        2.891667,        -70.0000,        -70.0002,        -70.0001,        -69.9995,        -70.0002,        -70.0000,        -70.0003,        -70.0002
         349,        2.900000,        -70.0004,        -70.0002,        -69.9993,        -69.9997,        -70.0004,        -70.0005,        -69.9999,        -70.0008
         350,        2.908333,        -70.0002,        -69.9999,        -70.0006,        -70.0004,        -69.9999,        -69.9995,        -69.9997,        -69.9995
         351,        2.916667,        -70.0008,        -70.0000,        -69.9997,        -70.0007,        -69.9995,        -69.9992,        -70.0001,        -70.0001
         352,        2.925000,        -70.0004,        -70.0002,        -70.0003,        -69.9994,        -70.0005,        -69.9996,        -70.0001,        -70.0008
         353,        2.933333,        -70.0005,        -69.9999,        -69.9999,        -69.9997,        -70.0002,        -70.0004,        -70.0005,        -70.0009
         354,        2.941667,        -69.9997,        -69.9998,        -69.9993,        -70.0009,        -70.0000,        -69.9995,        -69.9991,        -70.0003
         355,        2.950000,        -69.9995,        -70.0004,        -70.0004,        -69.9990,        -69.9992,        -70.0005,        -70.0002,        -70.0004
         356,        2.958333,        -69.9994,        -70.0001,        -69.9996,        -70.0002,        -70.0001,        -70.0001,        -70.0009,        -70.0002
         357,        2.966667,        -70.0003,        -69.9994,        -70.0000,        -70.0009,        -69.9999,        -70.0002,        -69.9999,        -69.9999
         358,        2.975000,        -70.0006,        -69.9997,        -69.9989,        -69.9998,        -69.9995,        -69.9998,        -69.9997,        -69.9999
         359,        2.983333,        -70.0005,        -69.9997,        -70.0001,        -70.0003,        -69.9999,        -69.9996,        -69.9997,        -70.0006
         360,        2.991667,        -69.9999,        -70.0001,        -70.0005,        -69.9995,        -70.0001,        -69.9991,        -70.0001,        -70.0007
         361,        3.000000,        -70.0000,        -69.9997,        -70.0004,        -70.0003,        -70.0001,        -69.9992,        -69.9994,        -69.9999
         362,        3.008333,        -69.9998,        -69.9997,        -70.0003,        -70.0002,        -69.9999,        -69.9999,        -70.0006,        -70.0002
         363,        3.016667,        -70.0001,        -70.0001,        -70.0004,        -69.9999,        -70.0004,        -70.0004,        -69.9999,        -70.0004
         364,        3.025000,        -70.0004,        -70.0000,        -69.9996,        -70.0002,        -69.9996,        -69.9994,        -70.0008,        -70.0005
         365,        3.033333,        -70.0003,        -70.0006,        -70.0009,        -69.9997,        -69.9998,        -70.0001,        -70.0002,        -69.9994
         366,        3.041667,        -70.0002,        -69.9992,        -69.9995,        -69.9992,        -70.0002,        -69.9998,        -69.9996,        -69.9997
         367,        3.050000,        -70.0001,        -70.0001,        -69.9997,        -70.0003,        -69.9997,        -70.0006,        -70.0005,        -70.0001
         368,        3.058333,        -69.9999,        -69.9999,        -69.9998,        -69.9991,        -70.0006,        -69.9993,        -70.0005,        -69.9993
         369,        3.066667,        -69.9997,        -69.9999,        -70.0002,        -70.0003,        -70.0000,        -70.0002,        -69.9994,        -69.9997
         370,        3.075000,        -69.9998,        -69.9998,        -69.9995,        -70.0003,        -69.9999,        -70.0006,        -70.0002,        -69.9997
         371,        3.083333,        -70.0002,        -70.0001,        -70.0001,        -70.0004,        -69.9996,        -70.0005,        -69.9999,        -70.0009
         372,        3.091667,        -70.0003,        -69.9996,        -70.0004,        -70.0002,        -70.0002,        -70.0006,        -70.0002,        -69.9993
         373,        3.100000,        -69.9996,        -70.0000,        -69.9997,        -69.9991,        -70.0004,        -70.0004,        -70.0002,        -70.0002
         374,        3.108333,        -69.9999,        -70.0003,        -69.9999,        -69.9999,        -70.0004,        -69.9998,        -69.9996,        -70.0004
         375,        3.116667,        -70.0002,        -69.9998,        -69.9997,        -69.9998,        -70.0001,        -70.0004,        -70.0000,        -70.0001
         376,        3.125000,        -70.0003,        -70.0002,        -70.0003,        -69.9995,        -69.9996,        -70.0005,        -70.0004,        -70.0004
         377,        3.133333,        -69.9999,        -69.9998,        -69.9995,        -69.9994,        -70.0005,        -70.0000,        -70.0004,        -70.0003
         378,        3.141667,        -69.9996,        -70.0000,        -69.9996,        -69.9997,        -69.9999,        -70.0000,        -69.9989,        -70.0006
         379,        3.150000,        -69.9998,        -70.0000,        -70.0001,        -69.9997,        -70.0008,        -70.0002,        -69.9999,        -70.0005
         380,        3.158333,        -70.0002,        -70.0003,        -70.0000,        -70.0000,        -70.0007,        -70.0002,        -70.0000,        -70.0000
         381,        3.166667,        -69.9998,        -70.0001,        -69.9999,        -70.0001,        -70.0005,        -69.9998,        -70.0010,        -69.9999
         382,        3.175000,        -70.0000,        -70.0006,        -69.9990,        -69.9999,        -70.0004,        -70.0002,        -70.0000,        -70.0000
         383,        3.183333,        -70.0002,        -69.9997,        -69.9998,        -70.0000,        -70.0003,        -70.0001,        -69.9994,        -70.0007
         384,        3.191667,        -69.9991,        -69.9999,        -70.0001,        -70.0002,        -69.9997,        -69.9996,        -70.0001,        -69.9991
         385,        3.200000,        -70.0004,        -70.0001,        -70.0001,        -69.9999,        -69.9995,        -70.0002,        -70.0001,        -70.0003
         386,        3.208333,        -69.9998,        -69.9996,        -70.0004,        -70.0000,        -69.9993,        -70.0007,        -69.9997,        -69.9999
         387,        3.216667,        -70.0004,        -69.9996,        -70.0007,        -69.9999,        -70.0003,        -70.0001,        -69.9999,        -70.0003
         388,        3.225000,        -70.0002,        -70.0004,        -70.0001,        -69.9991,        -69.9997,        -70.0005,        -69.9998,        -69.9997
         389,        3.233333,        -69.9998,        -69.9998,        -70.0011,        -70.0004,        -70.0003,        -69.9991,        -70.0005,        -69.9999
         390,        3.241667,        -70.0001,        -70.0000,        -70.0005,        -70.0003,        -70.0011,        -70.0005,        -70.0002,        -69.9994
         391,        3.250000,        -69.9998,        -70.0004,        -69.9989,        -70.0005,        -70.0002,        -69.9993,        -70.0002,        -70.0002
         392,        3.258333,        -70.0001,        -70.0002,        -69.9990,        -70.0000,        -70.0005,        -70.0000,        -70.0001,        -70.0000
         393,        3.266667,        -69.9999,        -70.0003,        -70.0000,        -70.0001,        -70.0010,        -69.9998,        -69.9995,        -69.9589
         394,        3.275000,        -70.0000,        -69.9997,        -70.0000,        -70.0004,        -70.0001,        -69.9979,        -70.0000,        -70.0122
         395,        3.283333,        -69.9997,        -70.0006,        -69.9997,        -70.0006,        -69.9994,        -70.0016,        -69.9997,        -69.9843
         396,        3.291667,        -69.9997,        -70.0002,        -70.0007,        -70.0000,        -70.0002,        -69.9944,        -70.0006,        -69.9920
         397,        3.300000,        -70.0001,        -70.0006,        -69.9999,        -69.9996,        -69.9997,        -69.9980,        -69.9999,        -69.9959
         398,        3.308333,        -69.9999,        -70.0003,        -70.0006,        -70.0002,        -70.0004,        -69.9985,        -70.0003,        -69.9997
         399,        3.316667,        -70.0001,        -70.0001,        -70.0001,        -70.0003,        -69.9999,        -69.9999,        -69.9998,        -69.9999
         400,        3.325000,        -70.0000,        -69.9998,        -70.0001,        -70.0005,        -70.0001,        -69.9997,        -70.0007,        -70.0009
         401,        3.333333,        -69.9997,        -70.0001,        -69.9995,        -69.9993,        -70.0001,        -70.0008,        -70.0000,        -70.0006
         402,        3.341667,        -69.9995,        -70.0001,        -69.9997,        -70.0001,        -69.9996,        -70.0003,        -70.0008,        -69.9996
         403,        3.350000,        -70.0001,        -70.0003,        -69.9999,        -70.0004,        -69.9996,        -69.9987,        -70.0003,        -70.0002
         404,        3.358333,        -70.0002,        -70.0001,        -70.0006,        -70.0002,        -70.0001,        -69.9995,        -70.0000,        -69.9993
         405,        3.366667,        -69.9994,        -69.9997,        -69.9998,        -69.9995,        -69.9998,        -70.0001,        -69.9997,        -70.0001
         406,        3.375000,        -69.9996,        -70.0001,        -69.9997,        -70.0001,        -69.9998,        -70.0001,        -70.0002,        -69.9998
         407,        3.383333,        -69.9998,        -70.0001,        -69.9992,        -69.9998,        -70.0000,        -69.9999,        -70.0001,        -69.9996
         408,        3.391667,        -70.0002,        -70.0000,        -70.0002,        -70.0002,        -70.0007,        -70.0003,        -69.9998,        -69.9995
         409,        3.400000,        -69.9997,        -69.9993,        -69.9996,        -69.9993,        -69.9994,        -70.0004,        -70.0001,        -70.0001
         410,        3.408333,        -69.9995,        -70.0001,        -70.0005,        -69.9995,        -69.9993,        -69.9999,        -70.0002,        -69.9992
         411,        3.416667,        -70.0001,        -69.9996,        -70.0004,        -70.0000,        -69.9998,        -69.9997,        -69.9994,        -69.9999
         412,        3.425000,        -70.0000,        -70.0004,        -69.9998,        -70.0004,        -69.9990,        -70.0012,        -69.9999,        -69.9995
         413,        3.433333,        -70.0002,        -70.0005,        -69.9999,        -70.0002,        -69.9998,        -69.9990,        -70.0002,        -69.9999
         414,        3.441667,        -69.9997,        -70.0001,        -69.9997,        -70.0003,        -70.0003,        -70.0000,        -70.0003,        -70.0001
         415,        3.450000,        -70.0002,        -69.9997,        -69.9995,        -70.0006,        -69.9999,        -70.0001,        -69.9995,        -70.0004
         416,        3.458333,        -70.0000,        -69.9996,        -69.9995,        -69.9999,        -70.0000,        -70.0000,        -70.0004,        -69.9995
         417,        3.466667,        -70.0000,        -69.9991,        -70.0001,        -70.0007,        -69.9998,        -70.0001,        -69.9994,        -70.0003
         418,        3.475000,        -70.0001,        -70.0003,        -69.9997,        -69.9998,        -70.0001,        -70.0007,        -70.0002,        -70.0004
         419,        3.483333,        -70.0001,        -69.9999,        -69.9997,        -70.0003,        -69.9996,        -70.0012,        -69.9997,        -70.0000
         420,        3.491667,        -70.0000,        -70.0004,        -70.0003,        -70.0003,        -69.9997,        -70.0006,        -70.0001,        -70.0000
         421,        3.500000,        -69.9999,        -70.0005,        -70.0002,        -70.0004,        -69.9998,        -69.9992,        -69.9996,        -70.0000
