"InphaseC4_012 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_012.tcf]","Time (h)","Q 2 [InphaseC4_012]","Q 3 [InphaseC4_012]","Q 4 [InphaseC4_012]","Q 5 [InphaseC4_012]","Q 6 [InphaseC4_012]","Q 7 [InphaseC4_012]","Q 1 [InphaseC4_012]","Q  8 [InphaseC4_012]"
         211,        1.750000,        -15.0001,        -14.9999,        -14.9997,        -15.0001,        -15.0003,        -15.0000,        -15.0001,        -15.0000
         212,        1.758333,        -15.0004,        -15.0000,        -15.0000,        -14.9999,        -14.9996,        -15.0001,        -15.0002,        -15.0005
         213,        1.766667,        -15.0002,        -15.0000,        -15.0001,        -15.0001,        -14.9998,        -15.0001,        -14.9999,        -15.0001
         214,        1.775000,        -14.9996,        -15.0001,        -15.0000,        -15.0000,        -14.9998,        -15.0001,        -14.9998,        -14.9995
         215,        1.783333,        -15.0001,        -15.0000,        -14.9997,        -14.9999,        -15.0004,        -15.0001,        -15.0000,        -15.0002
         216,        1.791667,        -14.9997,        -15.0001,        -14.9998,        -15.0001,        -14.9999,        -15.0001,        -14.9997,        -14.9996
         217,        1.800000,        -14.9993,        -14.9999,        -15.0000,        -14.9997,        -14.9994,        -15.0001,        -15.0002,        -15.0008
         218,        1.808333,        -15.0000,        -14.9999,        -14.9999,        -15.0000,        -14.9994,        -15.0000,        -14.9998,        -15.0002
         219,        1.816667,        -15.0000,        -14.9998,        -15.0003,        -14.9998,        -14.9998,        -15.0001,        -15.0001,        -15.0000
         220,        1.825000,        -14.9994,        -14.9999,        -15.0000,        -14.9998,        -14.9995,        -14.9999,        -14.9998,        -14.9999
         221,        1.833333,        -15.0001,        -15.0000,        -14.9997,        -15.0003,        -14.9995,        -15.0001,        -15.0003,        -14.9994
         222,        1.841667,        -15.0001,        -14.9999,        -15.0002,        -15.0002,        -14.9999,        -15.0001,        -14.9998,        -15.0001
         223,        1.850000,        -15.0002,        -14.9999,        -15.0003,        -15.0003,        -15.0003,        -15.0001,        -15.0002,        -15.0007
         224,        1.858333,        -15.0003,        -14.9998,        -14.9997,        -14.9999,        -15.0000,        -15.0000,        -14.9998,        -15.0004
         225,        1.866667,        -14.9999,        -14.9999,        -15.0002,        -14.9999,        -15.0006,        -15.0001,        -15.0000,        -14.9998
         226,        1.875000,        -14.9995,        -15.0000,        -15.0000,        -15.0002,        -14.9994,        -15.0000,        -15.0003,        -15.0003
         227,        1.883333,        -15.0000,        -15.0000,        -14.9995,        -15.0002,        -14.9999,        -15.0004,        -14.9999,        -15.0005
         228,        1.891667,        -14.9998,        -15.0000,        -14.9998,        -14.9999,        -15.0006,        -14.9998,        -15.0000,        -15.0002
         229,        1.900000,        -15.0001,        -14.9998,        -14.9997,        -15.0003,        -14.9999,        -15.0002,        -14.9999,        -14.9995
         230,        1.908333,        -14.9999,        -15.0000,        -14.9996,        -15.0000,        -15.0001,        -14.9999,        -14.9999,        -14.9998
         231,        1.916667,        -15.0000,        -15.0001,        -15.0006,        -15.0003,        -15.0001,        -14.9999,        -14.9997,        -15.0006
         232,        1.925000,        -15.0001,        -15.0002,        -14.9998,        -14.9999,        -14.9999,        -15.0001,        -14.9999,        -15.0006
         233,        1.933333,        -14.9996,        -15.0001,        -14.9998,        -15.0003,        -14.9996,        -15.0002,        -15.0001,        -15.0002
         234,        1.941667,        -15.0000,        -14.9999,        -14.9992,        -15.0000,        -14.9994,        -15.0003,        -15.0000,        -14.9993
         235,        1.950000,        -14.9997,        -14.9999,        -14.9996,        -14.9998,        -15.0005,        -15.0001,        -15.0001,        -14.9997
         236,        1.958333,        -15.0001,        -15.0001,        -15.0003,        -15.0000,        -14.9998,        -14.9999,        -14.9996,        -15.0002
         237,        1.966667,        -15.0000,        -14.9998,        -14.9999,        -15.0001,        -15.0003,        -14.9997,        -15.0000,        -14.9997
         238,        1.975000,        -14.9997,        -15.0001,        -14.9998,        -14.9999,        -14.9997,        -15.0002,        -14.9999,        -14.9997
         239,        1.983333,        -14.9998,        -14.9999,        -14.9998,        -15.0002,        -15.0002,        -15.0000,        -15.0003,        -14.9997
         240,        1.991667,        -14.9997,        -14.9999,        -15.0003,        -14.9997,        -15.0004,        -14.9997,        -15.0000,        -14.9998
         241,        2.000000,        -14.9999,        -14.9998,        -15.0000,        -15.0000,        -14.9999,        -15.0003,        -14.9998,        -14.9998
         242,        2.008333,        -15.0005,        -15.0000,        -14.9998,        -14.9998,        -14.9994,        -15.0001,        -15.0001,        -14.9999
         243,        2.016667,        -14.9995,        -15.0000,        -15.0004,        -14.9997,        -14.9998,        -14.9999,        -15.0001,        -14.9997
         244,        2.025000,        -15.0007,        -15.0000,        -15.0009,        -14.9999,        -14.9999,        -15.0002,        -15.0003,        -14.9997
         245,        2.033333,        -15.0001,        -14.9997,        -15.0000,        -14.9999,        -14.9994,        -14.9999,        -15.0000,        -15.0010
         246,        2.041667,        -14.9999,        -15.0000,        -15.0004,        -15.0004,        -15.0004,        -14.9999,        -15.0003,        -14.9998
         247,        2.050000,        -15.0002,        -14.9999,        -14.9995,        -15.0000,        -15.0001,        -15.0003,        -15.0000,        -15.0005
         248,        2.058333,        -14.9999,        -14.9999,        -15.0002,        -15.0001,        -15.0000,        -15.0001,        -15.0002,        -15.0002
         249,        2.066667,        -14.9998,        -15.0000,        -15.0002,        -15.0002,        -14.9996,        -15.0001,        -15.0004,        -15.0005
         250,        2.075000,        -14.9999,        -15.0000,        -14.9999,        -14.9999,        -15.0005,        -15.0000,        -14.9998,        -15.0004
         251,        2.083333,        -15.0000,        -14.9998,        -15.0001,        -14.9998,        -14.9999,        -15.0000,        -15.0001,        -15.0006
         252,        2.091667,        -15.0001,        -15.0001,        -14.9997,        -15.0000,        -15.0001,        -15.0002,        -14.9999,        -14.9991
         253,        2.100000,        -15.0003,        -14.9999,        -14.9996,        -15.0005,        -15.0002,        -15.0001,        -15.0003,        -14.9999
         254,        2.108333,        -14.9997,        -15.0000,        -15.0001,        -14.9998,        -14.9990,        -15.0002,        -14.9997,        -14.9996
         255,        2.116667,        -15.0002,        -15.0000,        -15.0001,        -15.0000,        -15.0002,        -15.0000,        -15.0000,        -14.9998
         256,        2.125000,        -15.0000,        -15.0002,        -15.0004,        -15.0002,        -14.9999,        -15.0001,        -15.0001,        -14.9995
         257,        2.133333,        -14.9997,        -15.0001,        -14.9998,        -14.9999,        -14.9999,        -15.0001,        -14.9997,        -15.0001
         258,        2.141667,        -14.9998,        -14.9999,        -14.9998,        -15.0003,        -14.9997,        -14.9999,        -15.0000,        -15.0000
         259,        2.150000,        -14.9997,        -15.0001,        -14.9994,        -14.9999,        -15.0000,        -14.9999,        -14.9999,        -14.9997
         260,        2.158333,        -15.0002,        -14.9999,        -14.9998,        -14.9997,        -15.0001,        -15.0001,        -14.9999,        -15.0001
         261,        2.166667,        -15.0001,        -14.9999,        -14.9996,        -14.9999,        -14.9996,        -14.9999,        -15.0000,        -14.9994
         262,        2.175000,        -14.9998,        -15.0000,        -14.9997,        -15.0001,        -15.0000,        -15.0003,        -15.0001,        -14.9997
         263,        2.183333,        -14.9997,        -15.0000,        -15.0004,        -15.0000,        -15.0003,        -14.9998,        -14.9998,        -15.0002
         264,        2.191667,        -14.9998,        -14.9998,        -15.0003,        -14.9998,        -14.9996,        -15.0001,        -14.9997,        -14.9996
         265,        2.200000,        -14.9999,        -15.0000,        -15.0001,        -14.9998,        -14.9998,        -15.0001,        -15.0004,        -14.9997
         266,        2.208333,        -14.9997,        -15.0000,        -14.9998,        -15.0000,        -14.9999,        -15.0002,        -14.9998,        -14.9998
         267,        2.216667,        -15.0003,        -15.0002,        -15.0006,        -15.0002,        -14.9999,        -14.9995,        -15.0004,        -15.0000
         268,        2.225000,        -15.0000,        -15.0000,        -15.0005,        -15.0001,        -14.9997,        -14.9998,        -15.0002,        -15.0003
         269,        2.233333,        -15.0000,        -14.9998,        -15.0008,        -15.0000,        -14.9991,        -15.0000,        -15.0000,        -14.9999
         270,        2.241667,        -14.9998,        -14.9998,        -14.9998,        -14.9999,        -14.9998,        -15.0000,        -15.0001,        -15.0000
         271,        2.250000,        -14.9996,        -15.0000,        -14.9997,        -14.9997,        -15.0006,        -14.9999,        -14.9998,        -14.9998
         272,        2.258333,        -14.9999,        -15.0001,        -15.0003,        -15.0002,        -14.9998,        -15.0000,        -15.0002,        -15.0004
         273,        2.266667,        -14.9997,        -14.9999,        -14.9999,        -15.0002,        -15.0003,        -14.9998,        -15.0000,        -14.9999
         274,        2.275000,        -14.9998,        -14.9999,        -14.9996,        -15.0001,        -14.9999,        -15.0001,        -14.9999,        -15.0002
         275,        2.283333,        -14.9996,        -15.0002,        -14.9991,        -15.0000,        -15.0003,        -14.9998,        -15.0000,        -15.0002
         276,        2.291667,        -14.9995,        -15.0003,        -15.0001,        -14.9998,        -14.9999,        -15.0000,        -15.0001,        -14.9998
         277,        2.300000,        -15.0000,        -15.0001,        -15.0002,        -15.0001,        -15.0005,        -14.9998,        -15.0001,        -15.0000
         278,        2.308333,        -15.0002,        -14.9999,        -14.9998,        -15.0002,        -15.0004,        -14.9998,        -15.0001,        -14.9996
         279,        2.316667,        -14.9999,        -15.0001,        -15.0005,        -15.0002,        -15.0003,        -15.0001,        -15.0000,        -14.9995
         280,        2.325000,        -15.0000,        -14.9999,        -14.9998,        -15.0000,        -15.0005,        -14.9998,        -15.0002,        -14.9999
         281,        2.333333,        -14.9997,        -15.0002,        -14.9999,        -14.9999,        -15.0003,        -14.9998,        -14.9998,        -14.9995
         282,        2.341667,        -15.0001,        -14.9999,        -14.9999,        -14.9999,        -15.0001,        -14.9997,        -15.0001,        -14.9999
         283,        2.350000,        -15.0006,        -15.0001,        -15.0001,        -15.0001,        -14.9995,        -15.0000,        -15.0001,        -14.9998
         284,        2.358333,        -14.9995,        -15.0002,        -15.0004,        -14.9998,        -14.9998,        -15.0002,        -15.0001,        -15.0003
         285,        2.366667,        -14.9993,        -14.9999,        -15.0003,        -15.0000,        -14.9991,        -14.9998,        -15.0001,        -15.0000
         286,        2.375000,        -15.0005,        -15.0000,        -15.0004,        -15.0000,        -14.9998,        -15.0001,        -15.0001,        -15.0005
         287,        2.383333,        -15.0005,        -15.0000,        -15.0000,        -15.0005,        -15.0001,        -14.9999,        -15.0001,        -14.9996
         288,        2.391667,        -15.0000,        -15.0001,        -15.0004,        -14.9997,        -14.9995,        -14.9998,        -15.0002,        -14.9996
         289,        2.400000,        -15.0003,        -15.0000,        -15.0006,        -14.9998,        -14.9994,        -15.0001,        -15.0002,        -14.9994
         290,        2.408333,        -15.0000,        -15.0000,        -15.0001,        -14.9997,        -14.9998,        -15.0002,        -15.0001,        -15.0004
         291,        2.416667,        -15.0005,        -15.0001,        -15.0001,        -14.9998,        -14.9999,        -15.0002,        -14.9998,        -15.0004
         292,        2.425000,        -14.9999,        -15.0000,        -15.0000,        -15.0000,        -15.0001,        -14.9996,        -14.9999,        -14.9999
         293,        2.433333,        -14.9999,        -15.0000,        -15.0000,        -14.9999,        -14.9995,        -15.0000,        -15.0002,        -14.9996
         294,        2.441667,        -15.0002,        -14.9998,        -15.0003,        -15.0001,        -14.9995,        -15.0002,        -15.0002,        -15.0005
         295,        2.450000,        -15.0007,        -15.0000,        -14.9999,        -15.0000,        -15.0001,        -14.9997,        -15.0001,        -14.9996
         296,        2.458333,        -15.0003,        -15.0001,        -15.0005,        -14.9998,        -14.9996,        -15.0001,        -14.9999,        -15.0005
         297,        2.466667,        -14.9999,        -15.0000,        -14.9998,        -15.0002,        -14.9997,        -15.0001,        -14.9998,        -14.9999
         298,        2.475000,        -15.0005,        -15.0002,        -15.0002,        -15.0001,        -15.0003,        -15.0000,        -15.0002,        -15.0004
         299,        2.483333,        -14.9994,        -15.0001,        -14.9999,        -15.0000,        -14.9995,        -15.0000,        -15.0001,        -15.0007
         300,        2.491667,        -14.9995,        -15.0000,        -14.9998,        -15.0000,        -14.9998,        -14.9999,        -15.0002,        -15.0003
         301,        2.500000,        -15.0001,        -15.0003,        -14.9999,        -15.0001,        -15.0000,        -15.0000,        -15.0005,        -15.0001
         302,        2.508333,        -15.0003,        -15.0002,        -15.0006,        -14.9997,        -15.0003,        -15.0001,        -15.0000,        -14.9996
         303,        2.516667,        -15.0002,        -15.0000,        -15.0004,        -14.9998,        -15.0001,        -15.0001,        -14.9999,        -14.9993
         304,        2.525000,        -15.0005,        -15.0001,        -15.0005,        -15.0000,        -15.0000,        -14.9996,        -14.9998,        -15.0000
         305,        2.533333,        -15.0001,        -15.0000,        -14.9994,        -15.0002,        -15.0007,        -14.9996,        -15.0000,        -15.0000
         306,        2.541667,        -15.0000,        -15.0001,        -14.9999,        -14.9997,        -15.0003,        -14.9998,        -15.0000,        -14.9997
         307,        2.550000,        -15.0001,        -15.0001,        -14.9999,        -14.9998,        -14.9997,        -15.0002,        -15.0001,        -15.0004
         308,        2.558333,        -14.9996,        -15.0002,        -15.0005,        -15.0001,        -15.0007,        -15.0000,        -15.0000,        -15.0001
         309,        2.566667,        -15.0007,        -15.0000,        -15.0001,        -15.0002,        -14.9999,        -14.9999,        -15.0002,        -14.9998
         310,        2.575000,        -15.0004,        -14.9999,        -14.9994,        -14.9999,        -15.0002,        -14.9999,        -15.0000,        -14.9996
         311,        2.583333,        -14.9998,        -14.9999,        -15.0003,        -15.0000,        -14.9995,        -15.0000,        -15.0000,        -15.0000
         312,        2.591667,        -15.0002,        -15.0001,        -14.9995,        -15.0002,        -14.9997,        -15.0002,        -15.0000,        -15.0001
         313,        2.600000,        -15.0009,        -15.0000,        -15.0001,        -14.9998,        -14.9999,        -14.9998,        -15.0001,        -14.9995
         314,        2.608333,        -15.0002,        -15.0001,        -14.9999,        -14.9998,        -14.9996,        -14.9999,        -14.9995,        -15.0010
         315,        2.616667,        -15.0003,        -14.9999,        -15.0008,        -14.9997,        -15.0001,        -15.0001,        -14.9998,        -14.9996
         316,        2.625000,        -15.0000,        -15.0002,        -15.0000,        -15.0003,        -15.0000,        -15.0002,        -15.0000,        -14.9992
         317,        2.633333,        -15.0002,        -14.9997,        -15.0004,        -14.9996,        -14.9999,        -15.0000,        -14.9999,        -15.0001
         318,        2.641667,        -15.0003,        -14.9999,        -14.9995,        -15.0001,        -14.9996,        -15.0000,        -14.9999,        -14.9998
         319,        2.650000,        -15.0007,        -14.9999,        -15.0005,        -14.9995,        -14.9999,        -15.0001,        -15.0000,        -15.0005
         320,        2.658333,        -15.0001,        -14.9998,        -15.0002,        -14.9999,        -15.0000,        -15.0000,        -14.9999,        -14.9996
         321,        2.666667,        -14.9998,        -14.9999,        -14.9998,        -15.0000,        -15.0004,        -14.9998,        -15.0003,        -15.0006
         322,        2.675000,        -15.0000,        -15.0000,        -14.9998,        -14.9993,        -14.9997,        -14.9999,        -14.9999,        -15.0000
         323,        2.683333,        -15.0002,        -15.0001,        -15.0008,        -14.9998,        -14.9998,        -15.0001,        -14.9998,        -14.9998
         324,        2.691667,        -14.9994,        -14.9997,        -15.0000,        -15.0004,        -15.0005,        -15.0003,        -15.0000,        -15.0000
         325,        2.700000,        -15.0000,        -14.9998,        -15.0003,        -15.0000,        -15.0001,        -15.0000,        -14.9999,        -15.0001
         326,        2.708333,        -15.0000,        -15.0000,        -15.0002,        -15.0000,        -14.9994,        -15.0001,        -15.0000,        -14.9998
         327,        2.716667,        -14.9996,        -15.0000,        -15.0000,        -15.0002,        -14.9999,        -14.9997,        -15.0000,        -14.9997
         328,        2.725000,        -15.0001,        -15.0000,        -14.9999,        -15.0004,        -14.9995,        -14.9998,        -14.9998,        -14.9995
         329,        2.733333,        -14.9996,        -14.9995,        -14.9998,        -14.9997,        -14.9993,        -15.0000,        -14.9998,        -14.9992
         330,        2.741667,        -15.0005,        -14.9999,        -15.0004,        -15.0003,        -14.9996,        -15.0001,        -14.9999,        -15.0000
         331,        2.750000,        -14.9997,        -15.0001,        -15.0000,        -14.9999,        -15.0005,        -15.0000,        -14.9999,        -15.0003
         332,        2.758333,        -15.0001,        -15.0000,        -15.0001,        -15.0003,        -15.0002,        -14.9998,        -15.0001,        -15.0004
         333,        2.766667,        -15.0000,        -15.0003,        -15.0000,        -15.0000,        -15.0003,        -14.9999,        -15.0000,        -14.9991
         334,        2.775000,        -15.0003,        -15.0000,        -15.0002,        -14.9998,        -14.9991,        -14.9999,        -15.0000,        -15.0004
         335,        2.783333,        -14.9999,        -15.0000,        -14.9999,        -15.0002,        -15.0003,        -15.0000,        -15.0000,        -14.9997
         336,        2.791667,        -15.0004,        -14.9999,        -14.9998,        -14.9997,        -14.9997,        -15.0002,        -14.9999,        -14.9996
         337,        2.800000,        -15.0000,        -15.0001,        -14.9998,        -15.0000,        -14.9996,        -15.0001,        -14.9999,        -14.9999
         338,        2.808333,        -14.9997,        -15.0001,        -15.0005,        -15.0000,        -14.9995,        -14.9999,        -15.0002,        -15.0000
         339,        2.816667,        -14.9998,        -15.0000,        -14.9994,        -14.9999,        -14.9995,        -14.9999,        -15.0000,        -15.0001
         340,        2.825000,        -14.9994,        -15.0000,        -14.9996,        -14.9997,        -15.0005,        -14.9999,        -15.0002,        -14.9996
         341,        2.833333,        -15.0003,        -14.9999,        -14.9993,        -14.9999,        -14.9999,        -14.9997,        -15.0000,        -14.9999
         342,        2.841667,        -14.9999,        -14.9999,        -15.0007,        -15.0002,        -14.9996,        -15.0000,        -15.0000,        -14.9999
         343,        2.850000,        -15.0002,        -14.9999,        -14.9997,        -15.0001,        -14.9998,        -15.0000,        -15.0000,        -14.9998
         344,        2.858333,        -14.9999,        -14.9999,        -15.0001,        -15.0002,        -15.0002,        -15.0001,        -15.0001,        -15.0003
         345,        2.866667,        -14.9997,        -15.0000,        -15.0000,        -14.9996,        -14.9993,        -15.0000,        -15.0001,        -15.0000
         346,        2.875000,        -14.9999,        -15.0001,        -15.0001,        -15.0002,        -15.0000,        -15.0001,        -15.0000,        -15.0003
         347,        2.883333,        -14.9997,        -14.9999,        -14.9996,        -15.0001,        -15.0003,        -15.0002,        -15.0002,        -14.9994
         348,        2.891667,        -14.9998,        -15.0000,        -15.0003,        -15.0006,        -15.0004,        -14.9999,        -15.0000,        -14.9998
         349,        2.900000,        -14.9997,        -15.0000,        -15.0002,        -15.0001,        -14.9998,        -15.0001,        -15.0002,        -14.9997
         350,        2.908333,        -15.0000,        -15.0000,        -15.0001,        -15.0002,        -15.0001,        -15.0000,        -15.0002,        -14.9995
         351,        2.916667,        -15.0000,        -15.0000,        -14.9998,        -15.0002,        -15.0005,        -15.0000,        -14.9998,        -14.9999
         352,        2.925000,        -15.0004,        -15.0000,        -15.0000,        -14.9999,        -15.0000,        -15.0000,        -14.9997,        -15.0001
         353,        2.933333,        -15.0003,        -15.0002,        -14.9996,        -15.0001,        -15.0003,        -15.0001,        -15.0002,        -14.9994
         354,        2.941667,        -14.9996,        -15.0000,        -14.9997,        -14.9997,        -15.0005,        -15.0002,        -15.0001,        -14.9997
         355,        2.950000,        -15.0003,        -15.0001,        -14.9999,        -14.9999,        -14.9992,        -15.0001,        -15.0001,        -14.9999
         356,        2.958333,        -14.9997,        -15.0000,        -14.9999,        -15.0000,        -14.9994,        -15.0002,        -14.9999,        -14.9998
         357,        2.966667,        -15.0002,        -15.0001,        -15.0000,        -15.0000,        -15.0004,        -14.9999,        -14.9998,        -15.0004
         358,        2.975000,        -15.0006,        -14.9999,        -14.9993,        -15.0003,        -15.0007,        -15.0002,        -14.9999,        -15.0003
         359,        2.983333,        -14.9993,        -15.0000,        -15.0004,        -15.0000,        -15.0007,        -15.0000,        -15.0001,        -14.9997
         360,        2.991667,        -14.9999,        -14.9998,        -15.0002,        -15.0002,        -15.0001,        -15.0001,        -15.0002,        -14.9998
         361,        3.000000,        -14.9994,        -15.0000,        -15.0006,        -14.9998,        -15.0000,        -14.9999,        -14.9999,        -14.9997
         362,        3.008333,        -14.9999,        -15.0000,        -15.0004,        -14.9999,        -14.9991,        -14.9998,        -14.9997,        -14.9999
         363,        3.016667,        -14.9996,        -15.0002,        -14.9998,        -14.9997,        -14.9998,        -15.0001,        -14.9997,        -14.9998
         364,        3.025000,        -14.9997,        -14.9999,        -15.0004,        -14.9999,        -15.0001,        -15.0001,        -14.9999,        -15.0003
         365,        3.033333,        -15.0004,        -14.9999,        -14.9997,        -15.0001,        -15.0001,        -15.0000,        -15.0001,        -14.9992
         366,        3.041667,        -14.9994,        -15.0001,        -14.9993,        -15.0006,        -15.0000,        -14.9998,        -15.0002,        -14.9993
         367,        3.050000,        -14.9999,        -14.9999,        -14.9996,        -15.0001,        -14.9993,        -15.0001,        -14.9999,        -15.0001
         368,        3.058333,        -15.0003,        -15.0002,        -15.0005,        -15.0004,        -15.0000,        -15.0000,        -14.9998,        -15.0008
         369,        3.066667,        -14.9993,        -15.0001,        -15.0004,        -14.9997,        -14.9999,        -15.0001,        -14.9998,        -15.0001
         370,        3.075000,        -14.9997,        -14.9998,        -15.0002,        -15.0001,        -14.9996,        -14.9999,        -15.0001,        -15.0002
         371,        3.083333,        -15.0002,        -14.9999,        -15.0001,        -14.9996,        -14.9997,        -14.9998,        -14.9999,        -15.0008
         372,        3.091667,        -15.0001,        -15.0001,        -14.9998,        -14.9999,        -14.9999,        -15.0000,        -15.0002,        -14.9992
         373,        3.100000,        -15.0000,        -15.0000,        -15.0000,        -15.0001,        -15.0003,        -14.9999,        -15.0000,        -14.9996
         374,        3.108333,        -15.0000,        -14.9999,        -14.9996,        -15.0000,        -14.9996,        -14.9998,        -15.0001,        -15.0008
         375,        3.116667,        -15.0002,        -15.0001,        -15.0002,        -15.0005,        -15.0000,        -15.0001,        -14.9999,        -15.0003
         376,        3.125000,        -15.0001,        -14.9999,        -14.9993,        -14.9999,        -14.9995,        -15.0000,        -14.9998,        -15.0004
         377,        3.133333,        -14.9996,        -15.0000,        -14.9998,        -15.0001,        -15.0002,        -14.9998,        -14.9999,        -15.0002
         378,        3.141667,        -15.0001,        -15.0001,        -15.0000,        -15.0002,        -15.0003,        -14.9999,        -15.0001,        -15.0006
         379,        3.150000,        -15.0000,        -15.0000,        -15.0006,        -15.0002,        -14.9999,        -15.0000,        -14.9999,        -14.9997
         380,        3.158333,        -14.9996,        -14.9999,        -15.0009,        -15.0002,        -15.0004,        -14.9998,        -15.0003,        -15.0000
         381,        3.166667,        -15.0000,        -15.0002,        -15.0000,        -15.0005,        -15.0006,        -14.9999,        -14.9998,        -15.0002
         382,        3.175000,        -15.0001,        -15.0002,        -14.9996,        -14.9996,        -15.0000,        -15.0001,        -15.0001,        -15.0007
         383,        3.183333,        -14.9999,        -15.0000,        -15.0003,        -14.9999,        -14.9997,        -15.0002,        -14.9999,        -14.9995
         384,        3.191667,        -15.0003,        -15.0000,        -15.0000,        -15.0002,        -15.0004,        -15.0002,        -15.0000,        -15.0004
         385,        3.200000,        -14.9998,        -14.9997,        -15.0002,        -15.0002,        -14.9997,        -14.9999,        -15.0001,        -15.0006
         386,        3.208333,        -14.9998,        -14.9999,        -15.0001,        -15.0002,        -14.9998,        -15.0003,        -15.0001,        -15.0009
         387,        3.216667,        -14.9993,        -15.0001,        -15.0001,        -15.0000,        -14.9999,        -15.0000,        -15.0001,        -14.9990
         388,        3.225000,        -14.9993,        -15.0000,        -14.9999,        -15.0000,        -15.0005,        -15.0000,        -14.9998,        -15.0000
         389,        3.233333,        -14.9995,        -15.0001,        -14.9995,        -14.9998,        -14.9997,        -14.9999,        -14.9999,        -15.0004
         390,        3.241667,        -14.9999,        -15.0000,        -15.0001,        -15.0000,        -14.9998,        -15.0002,        -15.0000,        -15.0003
         391,        3.250000,        -15.0001,        -15.0000,        -14.9995,        -15.0000,        -14.9999,        -14.9999,        -15.0000,        -15.0001
         392,        3.258333,        -14.9999,        -14.9999,        -15.0001,        -14.9998,        -15.0001,        -15.0000,        -14.9998,        -14.9997
         393,        3.266667,        -15.0002,        -15.0000,        -15.0000,        -15.0002,        -15.0009,        -15.0002,        -15.0000,        -15.0007
         394,        3.275000,        -15.0000,        -15.0000,        -14.9996,        -14.9998,        -15.0000,        -15.0002,        -15.0004,        -14.9997
         395,        3.283333,        -15.0001,        -15.0001,        -14.9991,        -15.0001,        -14.9998,        -15.0001,        -15.0001,        -15.0003
         396,        3.291667,        -14.9995,        -15.0002,        -15.0001,        -15.0004,        -15.0003,        -15.0001,        -15.0001,        -15.0005
         397,        3.300000,        -15.0003,        -15.0000,        -15.0001,        -14.9998,        -15.0001,        -15.0000,        -14.9999,        -15.0009
         398,        3.308333,        -15.0003,        -15.0002,        -14.9998,        -15.0000,        -15.0000,        -14.9999,        -14.9999,        -15.0002
         399,        3.316667,        -14.9997,        -15.0002,        -14.9997,        -15.0001,        -14.9994,        -15.0003,        -14.9999,        -15.0004
         400,        3.325000,        -15.0000,        -14.9999,        -15.0002,        -15.0000,        -15.0006,        -15.0000,        -15.0001,        -15.0005
         401,        3.333333,        -15.0001,        -15.0002,        -15.0002,        -15.0000,        -15.0002,        -14.9999,        -15.0001,        -14.9999
         402,        3.341667,        -14.9995,        -15.0001,        -14.9994,        -15.0002,        -15.0008,        -15.0000,        -15.0002,        -14.9998
         403,        3.350000,        -14.9998,        -15.0000,        -15.0000,        -14.9999,        -14.9999,        -14.9998,        -14.9997,        -14.9998
         404,        3.358333,        -15.0000,        -15.0001,        -14.9996,        -14.9999,        -14.9997,        -14.9996,        -14.9999,        -14.9993
         405,        3.366667,        -14.9998,        -15.0001,        -14.9997,        -14.9998,        -15.0001,        -14.9998,        -14.9999,        -14.9998
         406,        3.375000,        -15.0008,        -15.0000,        -14.9999,        -14.9998,        -14.9998,        -15.0000,        -15.0000,        -14.9996
         407,        3.383333,        -15.0003,        -15.0001,        -15.0003,        -14.9999,        -14.9995,        -14.9999,        -15.0002,        -14.9997
         408,        3.391667,        -14.9997,        -14.9999,        -15.0001,        -14.9998,        -14.9997,        -15.0001,        -14.9998,        -15.0003
         409,        3.400000,        -14.9998,        -15.0000,        -14.9992,        -14.9997,        -15.0009,        -15.0001,        -15.0001,        -15.0001
         410,        3.408333,        -15.0003,        -15.0000,        -15.0003,        -15.0000,        -15.0004,        -15.0002,        -15.0001,        -14.9999
         411,        3.416667,        -15.0000,        -14.9999,        -15.0004,        -14.9998,        -15.0002,        -14.9999,        -14.9998,        -15.0001
         412,        3.425000,        -15.0006,        -15.0001,        -15.0002,        -14.9997,        -15.0001,        -15.0001,        -15.0000,        -15.0001
         413,        3.433333,        -15.0003,        -15.0001,        -15.0002,        -14.9994,        -14.9997,        -15.0000,        -14.9999,        -15.0003
         414,        3.441667,        -14.9995,        -14.9999,        -15.0007,        -15.0002,        -15.0006,        -15.0001,        -15.0002,        -14.9998
         415,        3.450000,        -15.0003,        -15.0002,        -15.0006,        -15.0002,        -15.0009,        -15.0000,        -15.0001,        -14.9995
         416,        3.458333,        -15.0002,        -15.0001,        -15.0006,        -15.0001,        -15.0004,        -14.9999,        -15.0001,        -14.9998
         417,        3.466667,        -14.9998,        -15.0002,        -14.9992,        -14.9998,        -15.0002,        -14.9998,        -15.0001,        -15.0002
         418,        3.475000,        -15.0000,        -14.9999,        -14.9993,        -14.9997,        -15.0003,        -15.0003,        -15.0000,        -14.9991
         419,        3.483333,        -15.0005,        -15.0001,        -14.9999,        -15.0000,        -14.9993,        -15.0001,        -15.0001,        -14.9998
         420,        3.491667,        -14.9998,        -15.0000,        -15.0011,        -14.9998,        -15.0001,        -15.0000,        -14.9998,        -15.0003
         421,        3.500000,        -15.0007,        -15.0000,        -15.0002,        -15.0001,        -14.9992,        -15.0001,        -15.0001,        -15.0000
         422,        3.508333,        -15.0000,        -14.9998,        -14.9999,        -14.9999,        -14.9998,        -14.9999,        -15.0000,        -15.0012
