"VanillaC4_010 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_010.tcf]","Time (h)","V 2 [VanillaC4_010]","V 3 [VanillaC4_010]","V 4 [VanillaC4_010]","V 5 [VanillaC4_010]","V 6 [VanillaC4_010]","V 7 [VanillaC4_010]","V 8 [VanillaC4_010]","V 9 [VanillaC4_010]","V 10 [VanillaC4_010]","V 11 [VanillaC4_010]","V 12 [VanillaC4_010]","V 13 [VanillaC4_010]","V 14 [VanillaC4_010]","V 15 [VanillaC4_010]","V 16 [VanillaC4_010]","V  1 [VanillaC4_010]"
         158,        1.308333,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7365,          0.7882,          0.8386,          0.8810,          0.9222,          0.6799,          0.9214,          1.1746,          1.1529,          1.1278,          1.1486
         159,        1.316667,          1.1736,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7882,          0.8385,          0.8810,          0.9222,          0.6800,          0.9214,          1.1747,          1.1529,          1.1277,          1.1487
         160,        1.325000,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9221,          0.6800,          0.9214,          1.1746,          1.1529,          1.1279,          1.1486
         161,        1.333333,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8386,          0.8810,          0.9221,          0.6799,          0.9215,          1.1747,          1.1529,          1.1279,          1.1486
         162,        1.341667,          1.1735,          0.7358,          1.1166,          1.0993,          1.1468,          0.7365,          0.7882,          0.8385,          0.8811,          0.9221,          0.6799,          0.9214,          1.1746,          1.1529,          1.1278,          1.1486
         163,        1.350000,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8385,          0.8810,          0.9222,          0.6798,          0.9214,          1.1747,          1.1529,          1.1277,          1.1486
         164,        1.358333,          1.1735,          0.7357,          1.1166,          1.0992,          1.1469,          0.7365,          0.7881,          0.8386,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1486
         165,        1.366667,          1.1736,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7881,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1486
         166,        1.375000,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1277,          1.1486
         167,        1.383333,          1.1736,          0.7357,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9222,          0.6798,          0.9214,          1.1747,          1.1529,          1.1279,          1.1486
         168,        1.391667,          1.1736,          0.7359,          1.1166,          1.0991,          1.1469,          0.7364,          0.7881,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1530,          1.1279,          1.1486
         169,        1.400000,          1.1735,          0.7358,          1.1166,          1.0993,          1.1468,          0.7364,          0.7882,          0.8386,          0.8811,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1279,          1.1486
         170,        1.408333,          1.1735,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7881,          0.8385,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1273,          1.1486
         171,        1.416667,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8386,          0.8810,          0.9222,          0.6800,          0.9214,          1.1747,          1.1529,          1.1274,          1.1486
         172,        1.425000,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1528,          1.1275,          1.1486
         173,        1.433333,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7365,          0.7882,          0.8385,          0.8811,          0.9222,          0.6799,          0.9214,          1.1747,          1.1530,          1.1278,          1.1486
         174,        1.441667,          1.1735,          0.7358,          1.1167,          1.0992,          1.1469,          0.7364,          0.7881,          0.8385,          0.8810,          0.9222,          0.6799,          0.9215,          1.1747,          1.1529,          1.1277,          1.1486
         175,        1.450000,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7365,          0.7882,          0.8385,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1273,          1.1486
         176,        1.458333,          1.1735,          0.7359,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8811,          0.9221,          0.6799,          0.9214,          1.1747,          1.1530,          1.1276,          1.1486
         177,        1.466667,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7365,          0.7882,          0.8386,          0.8810,          0.9221,          0.6799,          0.9215,          1.1746,          1.1529,          1.1279,          1.1486
         178,        1.475000,          1.1735,          0.7358,          1.1167,          1.0992,          1.1468,          0.7364,          0.7881,          0.8385,          0.8810,          0.9222,          0.6800,          0.9215,          1.1747,          1.1529,          1.1276,          1.1485
         179,        1.483333,          1.1736,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7882,          0.8385,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1276,          1.1486
         180,        1.491667,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8386,          0.8811,          0.9221,          0.6799,          0.9215,          1.1746,          1.1529,          1.1277,          1.1486
         181,        1.500000,          1.1736,          0.7358,          1.1166,          1.0992,          1.1469,          0.7365,          0.7882,          0.8386,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1276,          1.1486
         182,        1.508333,          1.1736,          0.7359,          1.1166,          1.0992,          1.1469,          0.7365,          0.7881,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1275,          1.1486
         183,        1.516667,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9221,          0.6799,          0.9215,          1.1746,          1.1529,          1.1273,          1.1485
         184,        1.525000,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8386,          0.8810,          0.9222,          0.6799,          0.9214,          1.1746,          1.1529,          1.1275,          1.1486
         185,        1.533333,          1.1736,          0.7358,          1.1166,          1.0992,          1.1469,          0.7365,          0.7882,          0.8385,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1486
         186,        1.541667,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1275,          1.1486
         187,        1.550000,          1.1736,          0.7358,          1.1166,          1.0992,          1.1469,          0.7365,          0.7882,          0.8385,          0.8810,          0.9221,          0.6798,          0.9214,          1.1746,          1.1529,          1.1278,          1.1486
         188,        1.558333,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7365,          0.7881,          0.8385,          0.8811,          0.9222,          0.6799,          0.9214,          1.1747,          1.1530,          1.1276,          1.1486
         189,        1.566667,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9221,          0.6798,          0.9215,          1.1747,          1.1529,          1.1274,          1.1486
         190,        1.575000,          1.1735,          0.7358,          1.1166,          1.0993,          1.1469,          0.7364,          0.7882,          0.8385,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1486
         191,        1.583333,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8385,          0.8810,          0.9222,          0.6800,          0.9214,          1.1747,          1.1529,          1.1274,          1.1486
         192,        1.591667,          1.1736,          0.7359,          1.1166,          1.0992,          1.1469,          0.7364,          0.7882,          0.8385,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1276,          1.1486
         193,        1.600000,          1.1735,          0.7359,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8386,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1277,          1.1486
         194,        1.608333,          1.1735,          0.7358,          1.1167,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1279,          1.1486
         195,        1.616667,          1.1735,          0.7358,          1.1167,          1.0992,          1.1469,          0.7364,          0.7882,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1746,          1.1529,          1.1273,          1.1485
         196,        1.625000,          1.1735,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7882,          0.8385,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1277,          1.1486
         197,        1.633333,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1283,          1.1486
         198,        1.641667,          1.1736,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7882,          0.8385,          0.8811,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1277,          1.1486
         199,        1.650000,          1.1735,          0.7358,          1.1166,          1.0993,          1.1468,          0.7364,          0.7882,          0.8386,          0.8810,          0.9221,          0.6799,          0.9214,          1.1746,          1.1531,          1.1281,          1.1486
         200,        1.658333,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1531,          1.1281,          1.1486
         201,        1.666667,          1.1736,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7882,          0.8386,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1285,          1.1486
         202,        1.675000,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1530,          1.1299,          1.1486
         203,        1.683333,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7365,          0.7881,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1531,          1.1281,          1.1486
         204,        1.691667,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1531,          1.1281,          1.1486
         205,        1.700000,          1.1735,          0.7359,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1530,          1.1290,          1.1486
         206,        1.708333,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8385,          0.8810,          0.9221,          0.6800,          0.9214,          1.1747,          1.1530,          1.1282,          1.1486
         207,        1.716667,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9221,          0.6799,          0.9215,          1.1747,          1.1530,          1.1282,          1.1486
         208,        1.725000,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8385,          0.8810,          0.9222,          0.6799,          0.9215,          1.1747,          1.1530,          1.1276,          1.1486
         209,        1.733333,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1532,          1.1301,          1.1487
         210,        1.741667,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9222,          0.6800,          0.9215,          1.1747,          1.1532,          1.1298,          1.1486
         211,        1.750000,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1532,          1.1280,          1.1486
         212,        1.758333,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1532,          1.1339,          1.1486
         213,        1.766667,          1.1736,          0.7358,          1.1166,          1.0991,          1.1468,          0.7364,          0.7882,          0.8386,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1531,          1.1268,          1.1487
         214,        1.775000,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8386,          0.8810,          0.9222,          0.6799,          0.9215,          1.1748,          1.1534,          1.1274,          1.1485
         215,        1.783333,          1.1736,          0.7358,          1.1167,          1.0992,          1.1468,          0.7364,          0.7881,          0.8385,          0.8810,          0.9221,          0.6799,          0.9215,          1.1748,          1.1530,          1.1276,          1.1485
         216,        1.791667,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7365,          0.7881,          0.8386,          0.8810,          0.9221,          0.6799,          0.9214,          1.1748,          1.1529,          1.1277,          1.1486
         217,        1.800000,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9221,          0.6799,          0.9215,          1.1747,          1.1529,          1.1277,          1.1485
         218,        1.808333,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1528,          1.1278,          1.1486
         219,        1.816667,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8386,          0.8810,          0.9222,          0.6799,          0.9215,          1.1747,          1.1528,          1.1279,          1.1485
         220,        1.825000,          1.1736,          0.7358,          1.1166,          1.0992,          1.1469,          0.7365,          0.7882,          0.8386,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1486
         221,        1.833333,          1.1735,          0.7358,          1.1167,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1486
         222,        1.841667,          1.1735,          0.7359,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8386,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1279,          1.1486
         223,        1.850000,          1.1736,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7881,          0.8385,          0.8810,          0.9222,          0.6800,          0.9214,          1.1747,          1.1529,          1.1279,          1.1486
         224,        1.858333,          1.1735,          0.7358,          1.1167,          1.0992,          1.1469,          0.7365,          0.7882,          0.8386,          0.8810,          0.9221,          0.6799,          0.9214,          1.1746,          1.1529,          1.1278,          1.1485
         225,        1.866667,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7365,          0.7881,          0.8386,          0.8810,          0.9221,          0.6800,          0.9214,          1.1747,          1.1529,          1.1277,          1.1486
         226,        1.875000,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9222,          0.6799,          0.9214,          1.1746,          1.1529,          1.1278,          1.1486
         227,        1.883333,          1.1736,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7882,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1277,          1.1485
         228,        1.891667,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7365,          0.7882,          0.8385,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1277,          1.1486
         229,        1.900000,          1.1735,          0.7358,          1.1167,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1486
         230,        1.908333,          1.1735,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7882,          0.8386,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1486
         231,        1.916667,          1.1735,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7882,          0.8385,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1277,          1.1487
         232,        1.925000,          1.1735,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7882,          0.8385,          0.8810,          0.9222,          0.6799,          0.9215,          1.1747,          1.1529,          1.1278,          1.1486
         233,        1.933333,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7365,          0.7882,          0.8386,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1277,          1.1485
         234,        1.941667,          1.1736,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7882,          0.8386,          0.8810,          0.9221,          0.6799,          0.9214,          1.1746,          1.1529,          1.1277,          1.1486
         235,        1.950000,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8386,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1277,          1.1486
         236,        1.958333,          1.1736,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7882,          0.8386,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1276,          1.1487
         237,        1.966667,          1.1735,          0.7358,          1.1166,          1.0992,          1.1469,          0.7365,          0.7882,          0.8386,          0.8810,          0.9222,          0.6799,          0.9214,          1.1746,          1.1529,          1.1278,          1.1486
         238,        1.975000,          1.1736,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7881,          0.8386,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1486
         239,        1.983333,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8386,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1530,          1.1277,          1.1486
         240,        1.991667,          1.1735,          0.7358,          1.1166,          1.0992,          1.1469,          0.7365,          0.7881,          0.8385,          0.8810,          0.9222,          0.6799,          0.9215,          1.1746,          1.1529,          1.1278,          1.1487
         241,        2.000000,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1486
         242,        2.008333,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8386,          0.8810,          0.9222,          0.6799,          0.9214,          1.1748,          1.1529,          1.1277,          1.1485
         243,        2.016667,          1.1736,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7881,          0.8386,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1485
         244,        2.025000,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7365,          0.7881,          0.8386,          0.8810,          0.9221,          0.6799,          0.9214,          1.1746,          1.1529,          1.1279,          1.1486
         245,        2.033333,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1486
         246,        2.041667,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7365,          0.7882,          0.8385,          0.8811,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1277,          1.1486
         247,        2.050000,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9221,          0.6800,          0.9215,          1.1747,          1.1529,          1.1278,          1.1486
         248,        2.058333,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7365,          0.7882,          0.8385,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1277,          1.1486
         249,        2.066667,          1.1735,          0.7359,          1.1166,          1.0992,          1.1469,          0.7364,          0.7882,          0.8385,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1486
         250,        2.075000,          1.1735,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7882,          0.8386,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1486
         251,        2.083333,          1.1736,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7881,          0.8386,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1275,          1.1486
         252,        2.091667,          1.1736,          0.7358,          1.1166,          1.0992,          1.1469,          0.7365,          0.7882,          0.8386,          0.8811,          0.9221,          0.6799,          0.9214,          1.1746,          1.1529,          1.1279,          1.1486
         253,        2.100000,          1.1735,          0.7358,          1.1166,          1.0993,          1.1468,          0.7364,          0.7881,          0.8385,          0.8810,          0.9221,          0.6799,          0.9215,          1.1746,          1.1529,          1.1277,          1.1486
         254,        2.108333,          1.1735,          0.7357,          1.1166,          1.0991,          1.1469,          0.7364,          0.7881,          0.8386,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1279,          1.1486
         255,        2.116667,          1.1735,          0.7359,          1.1167,          1.0992,          1.1468,          0.7365,          0.7882,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1530,          1.1276,          1.1486
         256,        2.125000,          1.1735,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7882,          0.8386,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1485
         257,        2.133333,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1746,          1.1529,          1.1277,          1.1486
         258,        2.141667,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8385,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1530,          1.1278,          1.1486
         259,        2.150000,          1.1735,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7881,          0.8386,          0.8810,          0.9222,          0.6799,          0.9214,          1.1746,          1.1529,          1.1279,          1.1487
         260,        2.158333,          1.1735,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7881,          0.8385,          0.8810,          0.9221,          0.6799,          0.9215,          1.1747,          1.1529,          1.1279,          1.1486
         261,        2.166667,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1277,          1.1486
         262,        2.175000,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7365,          0.7881,          0.8386,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1530,          1.1278,          1.1487
         263,        2.183333,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8385,          0.8810,          0.9222,          0.6799,          0.9214,          1.1746,          1.1529,          1.1277,          1.1486
         264,        2.191667,          1.1735,          0.7359,          1.1167,          1.0992,          1.1469,          0.7364,          0.7881,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1279,          1.1486
         265,        2.200000,          1.1735,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7881,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1279,          1.1486
         266,        2.208333,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7365,          0.7881,          0.8385,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1486
         267,        2.216667,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1486
         268,        2.225000,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8811,          0.9221,          0.6799,          0.9215,          1.1747,          1.1530,          1.1278,          1.1486
         269,        2.233333,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8386,          0.8810,          0.9221,          0.6798,          0.9214,          1.1747,          1.1529,          1.1280,          1.1485
         270,        2.241667,          1.1735,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7882,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1277,          1.1486
         271,        2.250000,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7365,          0.7882,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1280,          1.1486
         272,        2.258333,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8386,          0.8810,          0.9221,          0.6799,          0.9214,          1.1746,          1.1529,          1.1279,          1.1487
         273,        2.266667,          1.1735,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7882,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1276,          1.1486
         274,        2.275000,          1.1736,          0.7359,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8386,          0.8811,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1485
         275,        2.283333,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8386,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1486
         276,        2.291667,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8385,          0.8810,          0.9222,          0.6799,          0.9214,          1.1746,          1.1529,          1.1277,          1.1486
         277,        2.300000,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8386,          0.8811,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1486
         278,        2.308333,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1746,          1.1529,          1.1279,          1.1485
         279,        2.316667,          1.1735,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7882,          0.8386,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1275,          1.1486
         280,        2.325000,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7365,          0.7882,          0.8386,          0.8811,          0.9222,          0.6800,          0.9214,          1.1747,          1.1529,          1.1278,          1.1486
         281,        2.333333,          1.1736,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7882,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1487
         282,        2.341667,          1.1735,          0.7358,          1.1166,          1.0992,          1.1469,          0.7364,          0.7882,          0.8386,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1486
         283,        2.350000,          1.1735,          0.7359,          1.1166,          1.0992,          1.1469,          0.7364,          0.7882,          0.8386,          0.8810,          0.9222,          0.6799,          0.9214,          1.1747,          1.1529,          1.1278,          1.1485
         284,        2.358333,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7365,          0.7882,          0.8386,          0.8810,          0.9222,          0.6799,          0.9214,          1.1746,          1.1529,          1.1276,          1.1486
         285,        2.366667,          1.1735,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7881,          0.8385,          0.8810,          0.9222,          0.6800,          0.9214,          1.1747,          1.1529,          1.1277,          1.1486
         286,        2.375000,          1.1736,          0.7358,          1.1166,          1.0992,          1.1468,          0.7364,          0.7882,          0.8385,          0.8810,          0.9221,          0.6799,          0.9214,          1.1747,          1.1529,          1.1276,          1.1486
         287,        2.383333,          1.1736,          0.7357,          1.1166,          1.0992,          1.1469,          0.7364,          0.7882,          0.8386,          0.8810,          0.9222,          0.6800,          0.9214,          1.1746,          1.1529,          1.1280,          1.1486
