"sfe_25 [F:\tuflow-wf_python3\output_folder\sfe_25_tuflow\runs\002\sfe_25.tcf]","Time (h)","V 1 [sfe_25]","V 2 [sfe_25]","V 3 [sfe_25]","V 4 [sfe_25]","V 5 [sfe_25]","V 6 [sfe_25]"
         306,        5.083333,          0.0692,          0.1331,          0.0003,          0.4128,          0.1979,          0.5420
         307,        5.100000,          0.0693,          0.1331,          0.0002,          0.4127,          0.1947,          0.5420
         308,        5.116667,          0.0692,          0.1331,          0.0003,          0.4128,          0.2056,          0.5422
         309,        5.133333,          0.0692,          0.1331,          0.0004,          0.4128,          0.1943,          0.5421
         310,        5.150000,          0.0692,          0.1331,          0.0004,          0.4128,          0.1988,          0.5420
         311,        5.166667,          0.0693,          0.1331,          0.0003,          0.4128,          0.2021,          0.5422
         312,        5.183333,          0.0692,          0.1331,          0.0004,          0.4127,          0.1975,          0.5421
         313,        5.200000,          0.0692,          0.1331,          0.0003,          0.4128,          0.1929,          0.5422
         314,        5.216667,          0.0693,          0.1331,          0.0003,          0.4128,          0.1975,          0.5421
         315,        5.233333,          0.0693,          0.1331,          0.0002,          0.4128,          0.1942,          0.5422
         316,        5.250000,          0.0692,          0.1331,          0.0002,          0.4128,          0.2040,          0.5420
         317,        5.266667,          0.0693,          0.1331,          0.0003,          0.4127,          0.1969,          0.5422
         318,        5.283333,          0.0693,          0.1331,          0.0002,          0.4128,          0.1983,          0.5421
         319,        5.300000,          0.0693,          0.1331,          0.0004,          0.4128,          0.1953,          0.5421
         320,        5.316667,          0.0693,          0.1331,          0.0002,          0.4128,          0.2059,          0.5421
         321,        5.333333,          0.0693,          0.1331,          0.0003,          0.4128,          0.2034,          0.5423
         322,        5.350000,          0.0693,          0.1331,          0.0003,          0.4128,          0.2010,          0.5420
         323,        5.366667,          0.0692,          0.1331,          0.0003,          0.4127,          0.2074,          0.5421
         324,        5.383333,          0.0693,          0.1331,          0.0003,          0.4128,          0.2033,          0.5421
         325,        5.400000,          0.0693,          0.1331,          0.0003,          0.4127,          0.1998,          0.5420
         326,        5.416667,          0.0693,          0.1331,          0.0005,          0.4128,          0.2005,          0.5421
         327,        5.433333,          0.0694,          0.1331,          0.0003,          0.4127,          0.2014,          0.5422
         328,        5.450000,          0.0693,          0.1331,          0.0003,          0.4127,          0.2043,          0.5421
         329,        5.466667,          0.0693,          0.1331,          0.0003,          0.4127,          0.2039,          0.5422
         330,        5.483333,          0.0694,          0.1331,          0.0002,          0.4128,          0.1999,          0.5420
         331,        5.500000,          0.0693,          0.1331,          0.0003,          0.4128,          0.2066,          0.5421
         332,        5.516667,          0.0692,          0.1331,          0.0004,          0.4128,          0.1993,          0.5421
         333,        5.533333,          0.0693,          0.1331,          0.0003,          0.4128,          0.2047,          0.5421
         334,        5.550000,          0.0693,          0.1331,          0.0002,          0.4128,          0.1969,          0.5421
         335,        5.566667,          0.0693,          0.1331,          0.0002,          0.4128,          0.2011,          0.5421
         336,        5.583333,          0.0692,          0.1331,          0.0003,          0.4128,          0.1960,          0.5422
         337,        5.600000,          0.0693,          0.1331,          0.0003,          0.4128,          0.2045,          0.5421
         338,        5.616667,          0.0693,          0.1331,          0.0004,          0.4127,          0.2050,          0.5420
         339,        5.633333,          0.0692,          0.1331,          0.0004,          0.4128,          0.1924,          0.5421
         340,        5.650000,          0.0692,          0.1331,          0.0001,          0.4128,          0.2043,          0.5421
         341,        5.666667,          0.0693,          0.1331,          0.0004,          0.4128,          0.1988,          0.5421
         342,        5.683333,          0.0693,          0.1331,          0.0003,          0.4128,          0.2022,          0.5421
         343,        5.700000,          0.0693,          0.1331,          0.0003,          0.4128,          0.2000,          0.5421
         344,        5.716667,          0.0693,          0.1331,          0.0004,          0.4127,          0.1958,          0.5420
         345,        5.733333,          0.0693,          0.1331,          0.0002,          0.4128,          0.2012,          0.5423
         346,        5.750000,          0.0694,          0.1331,          0.0002,          0.4128,          0.1957,          0.5420
         347,        5.766667,          0.0692,          0.1331,          0.0003,          0.4127,          0.2037,          0.5420
         348,        5.783333,          0.0694,          0.1331,          0.0003,          0.4128,          0.1995,          0.5422
         349,        5.800000,          0.0692,          0.1331,          0.0004,          0.4127,          0.2036,          0.5421
         350,        5.816667,          0.0693,          0.1331,          0.0003,          0.4128,          0.2031,          0.5421
         351,        5.833333,          0.0693,          0.1331,          0.0004,          0.4128,          0.2024,          0.5421
         352,        5.850000,          0.0693,          0.1331,          0.0001,          0.4128,          0.2000,          0.5422
         353,        5.866667,          0.0692,          0.1331,          0.0004,          0.4128,          0.2010,          0.5422
         354,        5.883333,          0.0692,          0.1331,          0.0002,          0.4128,          0.1992,          0.5420
         355,        5.900000,          0.0693,          0.1331,          0.0004,          0.4127,          0.2017,          0.5422
         356,        5.916667,          0.0692,          0.1331,          0.0003,          0.4128,          0.2044,          0.5419
         357,        5.933333,          0.0693,          0.1331,          0.0003,          0.4127,          0.1986,          0.5422
         358,        5.950000,          0.0692,          0.1331,          0.0004,          0.4128,          0.1991,          0.5422
         359,        5.966667,          0.0692,          0.1331,          0.0003,          0.4128,          0.2037,          0.5421
         360,        5.983333,          0.0693,          0.1331,          0.0003,          0.4128,          0.1947,          0.5420
         361,        6.000000,          0.0693,          0.1331,          0.0003,          0.4128,          0.2007,          0.5421
         362,        6.016667,          0.0692,          0.1331,          0.0002,          0.4128,          0.2049,          0.5422
         363,        6.033333,          0.0692,          0.1331,          0.0004,          0.4127,          0.1979,          0.5422
         364,        6.050000,          0.0692,          0.1331,          0.0003,          0.4128,          0.2025,          0.5422
         365,        6.066667,          0.0693,          0.1331,          0.0003,          0.4128,          0.2044,          0.5422
         366,        6.083333,          0.0692,          0.1331,          0.0004,          0.4128,          0.2030,          0.5422
         367,        6.100000,          0.0693,          0.1331,          0.0004,          0.4128,          0.1967,          0.5420
         368,        6.116667,          0.0693,          0.1331,          0.0004,          0.4128,          0.2017,          0.5421
         369,        6.133333,          0.0693,          0.1331,          0.0003,          0.4128,          0.2016,          0.5422
         370,        6.150000,          0.0693,          0.1331,          0.0002,          0.4128,          0.2034,          0.5422
         371,        6.166667,          0.0693,          0.1331,          0.0002,          0.4128,          0.2005,          0.5421
         372,        6.183333,          0.0693,          0.1331,          0.0002,          0.4128,          0.2062,          0.5421
         373,        6.200000,          0.0692,          0.1331,          0.0001,          0.4127,          0.2011,          0.5421
         374,        6.216667,          0.0693,          0.1331,          0.0004,          0.4128,          0.1999,          0.5421
         375,        6.233333,          0.0693,          0.1331,          0.0005,          0.4128,          0.1971,          0.5420
         376,        6.250000,          0.0692,          0.1331,          0.0004,          0.4128,          0.1986,          0.5422
         377,        6.266667,          0.0693,          0.1331,          0.0003,          0.4127,          0.2021,          0.5421
         378,        6.283333,          0.0693,          0.1331,          0.0003,          0.4128,          0.2015,          0.5422
         379,        6.300000,          0.0694,          0.1331,          0.0003,          0.4127,          0.1929,          0.5421
         380,        6.316667,          0.0693,          0.1331,          0.0004,          0.4128,          0.2033,          0.5421
         381,        6.333333,          0.0693,          0.1331,          0.0002,          0.4128,          0.1997,          0.5421
         382,        6.350000,          0.0692,          0.1331,          0.0005,          0.4127,          0.2052,          0.5421
         383,        6.366667,          0.0692,          0.1331,          0.0003,          0.4128,          0.2035,          0.5421
         384,        6.383333,          0.0693,          0.1331,          0.0004,          0.4128,          0.2006,          0.5421
         385,        6.400000,          0.0693,          0.1331,          0.0002,          0.4128,          0.2003,          0.5423
         386,        6.416667,          0.0693,          0.1331,          0.0005,          0.4127,          0.2019,          0.5421
         387,        6.433333,          0.0693,          0.1331,          0.0005,          0.4128,          0.2024,          0.5422
         388,        6.450000,          0.0692,          0.1331,          0.0002,          0.4128,          0.2003,          0.5420
         389,        6.466667,          0.0693,          0.1331,          0.0003,          0.4127,          0.1988,          0.5422
         390,        6.483333,          0.0693,          0.1331,          0.0003,          0.4128,          0.2082,          0.5420
         391,        6.500000,          0.0692,          0.1331,          0.0005,          0.4128,          0.1979,          0.5422
         392,        6.516667,          0.0693,          0.1331,          0.0004,          0.4127,          0.1997,          0.5420
         393,        6.533333,          0.0692,          0.1331,          0.0004,          0.4128,          0.1912,          0.5422
         394,        6.550000,          0.0693,          0.1331,          0.0003,          0.4128,          0.2037,          0.5421
         395,        6.566667,          0.0694,          0.1331,          0.0003,          0.4127,          0.2043,          0.5421
         396,        6.583333,          0.0693,          0.1331,          0.0004,          0.4128,          0.1981,          0.5421
         397,        6.600000,          0.0693,          0.1331,          0.0002,          0.4127,          0.1992,          0.5422
         398,        6.616667,          0.0693,          0.1331,          0.0005,          0.4128,          0.2017,          0.5421
         399,        6.633333,          0.0692,          0.1331,          0.0005,          0.4128,          0.2021,          0.5420
         400,        6.650000,          0.0693,          0.1331,          0.0003,          0.4128,          0.2048,          0.5421
         401,        6.666667,          0.0692,          0.1331,          0.0004,          0.4128,          0.1986,          0.5421
         402,        6.683333,          0.0693,          0.1331,          0.0004,          0.4128,          0.1939,          0.5422
         403,        6.700000,          0.0693,          0.1331,          0.0001,          0.4128,          0.1982,          0.5421
         404,        6.716667,          0.0693,          0.1331,          0.0004,          0.4128,          0.2075,          0.5421
         405,        6.733333,          0.0693,          0.1331,          0.0004,          0.4127,          0.2019,          0.5420
         406,        6.750000,          0.0693,          0.1331,          0.0002,          0.4128,          0.2055,          0.5422
         407,        6.766667,          0.0693,          0.1331,          0.0003,          0.4127,          0.2023,          0.5420
         408,        6.783333,          0.0692,          0.1331,          0.0002,          0.4128,          0.1985,          0.5420
         409,        6.800000,          0.0693,          0.1331,          0.0004,          0.4127,          0.1994,          0.5420
         410,        6.816667,          0.0693,          0.1331,          0.0002,          0.4128,          0.1998,          0.5423
         411,        6.833333,          0.0692,          0.1331,          0.0003,          0.4128,          0.1966,          0.5421
         412,        6.850000,          0.0693,          0.1331,          0.0003,          0.4128,          0.2094,          0.5422
         413,        6.866667,          0.0693,          0.1331,          0.0004,          0.4128,          0.1992,          0.5422
         414,        6.883333,          0.0693,          0.1331,          0.0003,          0.4127,          0.2030,          0.5422
         415,        6.900000,          0.0693,          0.1331,          0.0003,          0.4128,          0.2057,          0.5422
         416,        6.916667,          0.0693,          0.1331,          0.0002,          0.4128,          0.2051,          0.5422
         417,        6.933333,          0.0693,          0.1331,          0.0004,          0.4127,          0.2047,          0.5421
         418,        6.950000,          0.0693,          0.1331,          0.0002,          0.4128,          0.2022,          0.5421
         419,        6.966667,          0.0693,          0.1331,          0.0003,          0.4128,          0.2040,          0.5421
         420,        6.983333,          0.0694,          0.1331,          0.0003,          0.4128,          0.2044,          0.5422
         421,        7.000000,          0.0692,          0.1331,          0.0003,          0.4128,          0.2000,          0.5422
         422,        7.016667,          0.0693,          0.1331,          0.0005,          0.4128,          0.2098,          0.5422
         423,        7.033333,          0.0693,          0.1331,          0.0003,          0.4128,          0.2031,          0.5421
         424,        7.050000,          0.0693,          0.1331,          0.0003,          0.4128,          0.1960,          0.5420
         425,        7.066667,          0.0693,          0.1331,          0.0003,          0.4128,          0.1988,          0.5422
         426,        7.083333,          0.0694,          0.1331,          0.0005,          0.4128,          0.2000,          0.5420
         427,        7.100000,          0.0692,          0.1331,          0.0003,          0.4128,          0.2022,          0.5423
         428,        7.116667,          0.0692,          0.1331,          0.0003,          0.4128,          0.2028,          0.5420
         429,        7.133333,          0.0693,          0.1331,          0.0001,          0.4128,          0.2020,          0.5420
         430,        7.150000,          0.0693,          0.1331,          0.0002,          0.4128,          0.1973,          0.5421
         431,        7.166667,          0.0693,          0.1331,          0.0003,          0.4128,          0.2006,          0.5422
         432,        7.183333,          0.0692,          0.1331,          0.0003,          0.4128,          0.1998,          0.5422
         433,        7.200000,          0.0693,          0.1331,          0.0002,          0.4127,          0.1945,          0.5423
         434,        7.216667,          0.0693,          0.1331,          0.0004,          0.4127,          0.1986,          0.5422
         435,        7.233333,          0.0693,          0.1331,          0.0004,          0.4128,          0.1988,          0.5421
         436,        7.250000,          0.0692,          0.1331,          0.0002,          0.4128,          0.1964,          0.5421
         437,        7.266667,          0.0692,          0.1331,          0.0003,          0.4128,          0.1980,          0.5422
         438,        7.283333,          0.0693,          0.1331,          0.0004,          0.4127,          0.2077,          0.5421
         439,        7.300000,          0.0693,          0.1331,          0.0003,          0.4128,          0.2068,          0.5421
         440,        7.316667,          0.0692,          0.1331,          0.0003,          0.4128,          0.2012,          0.5421
         441,        7.333333,          0.0692,          0.1331,          0.0003,          0.4128,          0.1927,          0.5420
         442,        7.350000,          0.0693,          0.1331,          0.0002,          0.4128,          0.1996,          0.5420
         443,        7.366667,          0.0693,          0.1331,          0.0005,          0.4128,          0.2028,          0.5422
         444,        7.383333,          0.0692,          0.1331,          0.0003,          0.4128,          0.1942,          0.5422
         445,        7.400000,          0.0692,          0.1331,          0.0003,          0.4128,          0.2051,          0.5422
         446,        7.416667,          0.0693,          0.1331,          0.0002,          0.4128,          0.2001,          0.5422
         447,        7.433333,          0.0692,          0.1331,          0.0003,          0.4128,          0.2021,          0.5420
         448,        7.450000,          0.0692,          0.1331,          0.0004,          0.4128,          0.2020,          0.5421
         449,        7.466667,          0.0694,          0.1331,          0.0003,          0.4127,          0.2024,          0.5422
         450,        7.483333,          0.0693,          0.1331,          0.0003,          0.4128,          0.1984,          0.5422
         451,        7.500000,          0.0693,          0.1331,          0.0003,          0.4128,          0.2078,          0.5422
         452,        7.516667,          0.0692,          0.1331,          0.0003,          0.4128,          0.1945,          0.5422
         453,        7.533333,          0.0693,          0.1331,          0.0003,          0.4128,          0.2054,          0.5422
         454,        7.550000,          0.0693,          0.1331,          0.0003,          0.4127,          0.2024,          0.5422
         455,        7.566667,          0.0693,          0.1331,          0.0003,          0.4128,          0.1964,          0.5420
         456,        7.583333,          0.0692,          0.1331,          0.0004,          0.4128,          0.2008,          0.5422
         457,        7.600000,          0.0692,          0.1331,          0.0002,          0.4128,          0.2049,          0.5421
         458,        7.616667,          0.0693,          0.1331,          0.0004,          0.4127,          0.1980,          0.5421
         459,        7.633333,          0.0693,          0.1331,          0.0001,          0.4127,          0.2048,          0.5422
         460,        7.650000,          0.0694,          0.1331,          0.0003,          0.4127,          0.1990,          0.5421
         461,        7.666667,          0.0693,          0.1331,          0.0003,          0.4128,          0.1925,          0.5424
         462,        7.683333,          0.0692,          0.1331,          0.0003,          0.4128,          0.2039,          0.5420
         463,        7.700000,          0.0692,          0.1331,          0.0002,          0.4128,          0.1983,          0.5421
         464,        7.716667,          0.0693,          0.1331,          0.0004,          0.4127,          0.1924,          0.5421
         465,        7.733333,          0.0694,          0.1331,          0.0005,          0.4128,          0.2022,          0.5420
         466,        7.750000,          0.0693,          0.1331,          0.0004,          0.4128,          0.2013,          0.5421
         467,        7.766667,          0.0693,          0.1331,          0.0004,          0.4128,          0.1953,          0.5420
         468,        7.783333,          0.0693,          0.1331,          0.0002,          0.4127,          0.2063,          0.5422
         469,        7.800000,          0.0693,          0.1331,          0.0004,          0.4128,          0.1968,          0.5422
         470,        7.816667,          0.0693,          0.1331,          0.0002,          0.4127,          0.2012,          0.5420
         471,        7.833333,          0.0693,          0.1331,          0.0002,          0.4128,          0.2039,          0.5420
         472,        7.850000,          0.0693,          0.1331,          0.0005,          0.4127,          0.2024,          0.5422
         473,        7.866667,          0.0693,          0.1331,          0.0003,          0.4128,          0.1947,          0.5421
         474,        7.883333,          0.0693,          0.1331,          0.0002,          0.4128,          0.2038,          0.5421
         475,        7.900000,          0.0694,          0.1331,          0.0003,          0.4127,          0.2029,          0.5420
         476,        7.916667,          0.0693,          0.1331,          0.0003,          0.4128,          0.2042,          0.5422
         477,        7.933333,          0.0693,          0.1331,          0.0003,          0.4127,          0.1991,          0.5421
         478,        7.950000,          0.0693,          0.1331,          0.0002,          0.4128,          0.1986,          0.5421
         479,        7.966667,          0.0693,          0.1331,          0.0003,          0.4128,          0.1976,          0.5421
         480,        7.983333,          0.0693,          0.1331,          0.0004,          0.4128,          0.2033,          0.5421
         481,        8.000000,          0.0692,          0.1331,          0.0004,          0.4128,          0.1889,          0.5421

