"sfe_25 [F:\tuflow-wf_python3\output_folder\sfe_25_tuflow\runs\002\sfe_25.tcf]","Time (h)","Q 1 [sfe_25]","Q 2 [sfe_25]","Q 3 [sfe_25]","Q 4 [sfe_25]"
         418,        6.950000,          0.0985,          0.0985,          0.1027,          0.0985
         419,        6.966667,          0.0985,          0.0985,          0.1027,          0.0985
         420,        6.983333,          0.0985,          0.0984,          0.1029,          0.0985
         421,        7.000000,          0.0985,          0.0985,          0.1029,          0.0985
         422,        7.016667,          0.0985,          0.0986,          0.1025,          0.0985
         423,        7.033333,          0.0985,          0.0986,          0.1033,          0.0985
         424,        7.050000,          0.0985,          0.0986,          0.1054,          0.0985
         425,        7.066667,          0.0985,          0.0985,          0.1024,          0.0985
         426,        7.083333,          0.0985,          0.0986,          0.1041,          0.0985
         427,        7.100000,          0.0985,          0.0987,          0.1028,          0.0986
         428,        7.116667,          0.0985,          0.0986,          0.1024,          0.0985
         429,        7.133333,          0.0985,          0.0985,          0.1029,          0.0985
         430,        7.150000,          0.0985,          0.0986,          0.1024,          0.0985
         431,        7.166667,          0.0985,          0.0985,          0.1051,          0.0985
         432,        7.183333,          0.0985,          0.0984,          0.1054,          0.0985
         433,        7.200000,          0.0985,          0.0984,          0.1056,          0.0986
         434,        7.216667,          0.0985,          0.0986,          0.1027,          0.0985
         435,        7.233333,          0.0985,          0.0985,          0.1046,          0.0985
         436,        7.250000,          0.0985,          0.0985,          0.1055,          0.0985
         437,        7.266667,          0.0985,          0.0985,          0.1053,          0.0985
         438,        7.283333,          0.0985,          0.0988,          0.1052,          0.0985
         439,        7.300000,          0.0985,          0.0985,          0.1027,          0.0985
         440,        7.316667,          0.0985,          0.0986,          0.1027,          0.0985
         441,        7.333333,          0.0985,          0.0985,          0.0909,          0.0985
         442,        7.350000,          0.0985,          0.0984,          0.1027,          0.0985
         443,        7.366667,          0.0985,          0.0987,          0.1052,          0.0985
         444,        7.383333,          0.0985,          0.0984,          0.1053,          0.0986
         445,        7.400000,          0.0985,          0.0984,          0.1026,          0.0985
         446,        7.416667,          0.0985,          0.0984,          0.1034,          0.0985
         447,        7.433333,          0.0985,          0.0985,          0.1023,          0.0985
         448,        7.450000,          0.0985,          0.0986,          0.1044,          0.0985
         449,        7.466667,          0.0985,          0.0986,          0.1032,          0.0985
         450,        7.483333,          0.0985,          0.0987,          0.1054,          0.0985
         451,        7.500000,          0.0985,          0.0985,          0.1037,          0.0986
         452,        7.516667,          0.0985,          0.0986,          0.1050,          0.0985
         453,        7.533333,          0.0985,          0.0986,          0.1051,          0.0985
         454,        7.550000,          0.0985,          0.0986,          0.1026,          0.0985
         455,        7.566667,          0.0985,          0.0986,          0.1048,          0.0985
         456,        7.583333,          0.0985,          0.0984,          0.1034,          0.0985
         457,        7.600000,          0.0985,          0.0985,          0.1024,          0.0985
         458,        7.616667,          0.0985,          0.0987,          0.1033,          0.0985
         459,        7.633333,          0.0985,          0.0986,          0.1027,          0.0985
         460,        7.650000,          0.0985,          0.0986,          0.1057,          0.0985
         461,        7.666667,          0.0985,          0.0985,          0.1056,          0.0986
         462,        7.683333,          0.0985,          0.0984,          0.1038,          0.0985
         463,        7.700000,          0.0985,          0.0986,          0.0909,          0.0985
         464,        7.716667,          0.0985,          0.0986,          0.1028,          0.0985
         465,        7.733333,          0.0985,          0.0985,          0.1034,          0.0985
         466,        7.750000,          0.0985,          0.0988,          0.1026,          0.0985
         467,        7.766667,          0.0985,          0.0986,          0.1045,          0.0985
         468,        7.783333,          0.0985,          0.0985,          0.1054,          0.0985
         469,        7.800000,          0.0985,          0.0984,          0.1055,          0.0986
         470,        7.816667,          0.0985,          0.0984,          0.1027,          0.0985
         471,        7.833333,          0.0985,          0.0986,          0.1038,          0.0985
         472,        7.850000,          0.0985,          0.0985,          0.1054,          0.0985
         473,        7.866667,          0.0985,          0.0986,          0.1026,          0.0985
         474,        7.883333,          0.0985,          0.0984,          0.1026,          0.0985
         475,        7.900000,          0.0985,          0.0984,          0.1023,          0.0985
         476,        7.916667,          0.0985,          0.0986,          0.1027,          0.0986
         477,        7.933333,          0.0985,          0.0986,          0.1024,          0.0985
         478,        7.950000,          0.0985,          0.0985,          0.1027,          0.0985
         479,        7.966667,          0.0985,          0.0985,          0.1031,          0.0985
         480,        7.983333,          0.0985,          0.0986,          0.1036,          0.0985
         481,        8.000000,          0.0985,          0.0985,          0.1048,          0.0985

