"sfe_25 [F:\tuflow-wf_python3\output_folder\sfe_25_tuflow\runs\003\sfe_25.tcf]","Time (h)","V 1 [sfe_25]","V 2 [sfe_25]","V 3 [sfe_25]","V 4 [sfe_25]","V 5 [sfe_25]","V 6 [sfe_25]"
         306,        5.083333,          0.1127,          0.2733,          0.0003,          0.5192,          0.3055,          0.6852
         307,        5.100000,          0.1128,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853
         308,        5.116667,          0.1128,          0.2733,          0.0006,          0.5192,          0.3056,          0.6853
         309,        5.133333,          0.1127,          0.2733,          0.0006,          0.5192,          0.3056,          0.6853
         310,        5.150000,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6852
         311,        5.166667,          0.1127,          0.2733,          0.0003,          0.5192,          0.3055,          0.6853
         312,        5.183333,          0.1127,          0.2732,          0.0005,          0.5192,          0.3056,          0.6852
         313,        5.200000,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853
         314,        5.216667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853
         315,        5.233333,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6852
         316,        5.250000,          0.1128,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852
         317,        5.266667,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6853
         318,        5.283333,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853
         319,        5.300000,          0.1127,          0.2733,          0.0006,          0.5192,          0.3055,          0.6853
         320,        5.316667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853
         321,        5.333333,          0.1127,          0.2733,          0.0004,          0.5192,          0.3055,          0.6853
         322,        5.350000,          0.1128,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852
         323,        5.366667,          0.1128,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853
         324,        5.383333,          0.1127,          0.2733,          0.0003,          0.5192,          0.3055,          0.6852
         325,        5.400000,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852
         326,        5.416667,          0.1128,          0.2733,          0.0004,          0.5192,          0.3056,          0.6852
         327,        5.433333,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853
         328,        5.450000,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852
         329,        5.466667,          0.1128,          0.2732,          0.0004,          0.5192,          0.3055,          0.6853
         330,        5.483333,          0.1126,          0.2733,          0.0004,          0.5192,          0.3056,          0.6853
         331,        5.500000,          0.1127,          0.2732,          0.0007,          0.5192,          0.3056,          0.6853
         332,        5.516667,          0.1127,          0.2733,          0.0003,          0.5192,          0.3055,          0.6852
         333,        5.533333,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6853
         334,        5.550000,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6853
         335,        5.566667,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6853
         336,        5.583333,          0.1128,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853
         337,        5.600000,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852
         338,        5.616667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852
         339,        5.633333,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853
         340,        5.650000,          0.1128,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853
         341,        5.666667,          0.1126,          0.2733,          0.0006,          0.5192,          0.3055,          0.6852
         342,        5.683333,          0.1127,          0.2733,          0.0006,          0.5192,          0.3056,          0.6853
         343,        5.700000,          0.1127,          0.2733,          0.0006,          0.5192,          0.3056,          0.6853
         344,        5.716667,          0.1128,          0.2733,          0.0004,          0.5192,          0.3056,          0.6853
         345,        5.733333,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853
         346,        5.750000,          0.1127,          0.2732,          0.0004,          0.5192,          0.3056,          0.6853
         347,        5.766667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3055,          0.6852
         348,        5.783333,          0.1127,          0.2733,          0.0005,          0.5192,          0.3055,          0.6853
         349,        5.800000,          0.1127,          0.2733,          0.0004,          0.5192,          0.3055,          0.6852
         350,        5.816667,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6853
         351,        5.833333,          0.1127,          0.2733,          0.0004,          0.5192,          0.3056,          0.6852
         352,        5.850000,          0.1128,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853
         353,        5.866667,          0.1128,          0.2733,          0.0005,          0.5192,          0.3055,          0.6853
         354,        5.883333,          0.1127,          0.2733,          0.0006,          0.5192,          0.3056,          0.6852
         355,        5.900000,          0.1127,          0.2733,          0.0006,          0.5192,          0.3056,          0.6852
         356,        5.916667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852
         357,        5.933333,          0.1128,          0.2733,          0.0004,          0.5192,          0.3056,          0.6852
         358,        5.950000,          0.1128,          0.2733,          0.0005,          0.5192,          0.3056,          0.6853
         359,        5.966667,          0.1127,          0.2733,          0.0005,          0.5192,          0.3056,          0.6852
         360,        5.983333,          0.1128,          0.2733,          0.0007,          0.5192,          0.3056,          0.6852
         361,        6.000000,          0.1128,          0.2733,          0.0004,          0.5192,          0.3055,          0.6853

