"VanillaC4_014 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_014.tcf]","Time (h)","Q 2 [VanillaC4_014]","Q 3 [VanillaC4_014]","Q 4 [VanillaC4_014]","Q 5 [VanillaC4_014]","Q 6 [VanillaC4_014]","Q 7 [VanillaC4_014]","Q 1 [VanillaC4_014]","Q  8 [VanillaC4_014]"
         210,        1.741667,        -30.0000,        -30.0001,        -29.9996,        -29.9999,        -30.0000,        -30.0015,        -29.9999,        -29.9823
         211,        1.750000,        -29.9997,        -30.0002,        -30.0002,        -30.0000,        -29.9999,        -30.0035,        -30.0005,        -30.0335
         212,        1.758333,        -30.0001,        -29.9998,        -30.0003,        -30.0000,        -29.9998,        -29.9994,        -29.9992,        -29.9909
         213,        1.766667,        -30.0000,        -29.9999,        -30.0000,        -30.0001,        -30.0002,        -30.0007,        -29.9997,        -29.9603
         214,        1.775000,        -30.0000,        -30.0000,        -29.9997,        -30.0000,        -30.0003,        -30.0031,        -29.9996,        -29.9968
         215,        1.783333,        -29.9998,        -30.0004,        -30.0001,        -29.9997,        -29.9999,        -30.0007,        -30.0002,        -29.9905
         216,        1.791667,        -30.0003,        -29.9999,        -30.0002,        -29.9997,        -30.0000,        -29.9980,        -29.9998,        -29.9943
         217,        1.800000,        -30.0002,        -30.0001,        -29.9999,        -30.0001,        -30.0001,        -29.9975,        -30.0001,        -29.9959
         218,        1.808333,        -30.0000,        -29.9998,        -30.0000,        -29.9999,        -30.0000,        -29.9983,        -30.0000,        -29.9975
         219,        1.816667,        -30.0003,        -29.9999,        -30.0001,        -29.9998,        -29.9997,        -29.9990,        -30.0000,        -29.9978
         220,        1.825000,        -29.9999,        -30.0002,        -29.9999,        -30.0002,        -29.9997,        -29.9991,        -30.0003,        -29.9996
         221,        1.833333,        -29.9996,        -29.9999,        -30.0001,        -30.0000,        -29.9998,        -29.9994,        -30.0002,        -29.9990
         222,        1.841667,        -30.0001,        -30.0001,        -29.9998,        -29.9999,        -29.9998,        -29.9996,        -30.0000,        -29.9996
         223,        1.850000,        -30.0000,        -29.9998,        -30.0001,        -29.9998,        -29.9998,        -29.9997,        -30.0003,        -30.0004
         224,        1.858333,        -29.9999,        -30.0000,        -30.0001,        -30.0001,        -29.9997,        -29.9997,        -30.0002,        -29.9997
         225,        1.866667,        -30.0001,        -30.0001,        -29.9999,        -30.0002,        -30.0000,        -29.9999,        -29.9997,        -30.0000
         226,        1.875000,        -30.0002,        -29.9999,        -30.0000,        -30.0004,        -29.9998,        -29.9999,        -29.9998,        -30.0012
         227,        1.883333,        -30.0000,        -29.9999,        -29.9998,        -29.9999,        -30.0002,        -29.9997,        -30.0002,        -29.9995
         228,        1.891667,        -30.0001,        -30.0001,        -30.0002,        -30.0001,        -30.0002,        -30.0000,        -29.9998,        -29.9999
         229,        1.900000,        -30.0000,        -29.9998,        -29.9998,        -30.0003,        -29.9999,        -30.0000,        -29.9993,        -30.0000
         230,        1.908333,        -30.0002,        -30.0000,        -30.0001,        -29.9999,        -30.0000,        -30.0000,        -30.0007,        -30.0012
         231,        1.916667,        -30.0000,        -30.0000,        -30.0000,        -30.0000,        -30.0001,        -29.9999,        -29.9997,        -30.0002
         232,        1.925000,        -30.0003,        -30.0002,        -29.9999,        -30.0003,        -30.0003,        -30.0001,        -30.0003,        -29.9989
         233,        1.933333,        -30.0001,        -30.0000,        -29.9999,        -30.0001,        -29.9995,        -30.0000,        -29.9998,        -30.0000
         234,        1.941667,        -29.9999,        -30.0000,        -29.9997,        -30.0000,        -29.9999,        -30.0000,        -29.9994,        -29.9997
         235,        1.950000,        -29.9999,        -30.0001,        -29.9999,        -30.0002,        -29.9999,        -29.9997,        -29.9987,        -30.0005
         236,        1.958333,        -30.0000,        -29.9999,        -30.0000,        -29.9998,        -30.0000,        -30.0000,        -29.9999,        -30.0001
         237,        1.966667,        -29.9999,        -30.0002,        -29.9999,        -30.0002,        -29.9999,        -30.0000,        -30.0008,        -30.0003
         238,        1.975000,        -30.0000,        -29.9999,        -29.9998,        -30.0000,        -29.9998,        -30.0002,        -30.0004,        -29.9996
         239,        1.983333,        -29.9998,        -29.9999,        -30.0002,        -30.0000,        -29.9996,        -30.0000,        -30.0004,        -29.9997
         240,        1.991667,        -30.0000,        -30.0002,        -29.9999,        -30.0001,        -29.9999,        -30.0001,        -29.9998,        -29.9999
         241,        2.000000,        -29.9996,        -30.0000,        -29.9999,        -29.9997,        -30.0003,        -30.0004,        -29.9998,        -30.0000
         242,        2.008333,        -30.0000,        -30.0000,        -30.0001,        -29.9999,        -30.0001,        -29.9999,        -30.0006,        -30.0003
         243,        2.016667,        -30.0000,        -30.0001,        -29.9997,        -30.0000,        -29.9999,        -30.0000,        -30.0002,        -30.0003
         244,        2.025000,        -30.0002,        -30.0002,        -30.0002,        -30.0002,        -29.9999,        -30.0000,        -29.9999,        -29.9999
         245,        2.033333,        -30.0000,        -30.0000,        -30.0001,        -29.9999,        -29.9999,        -30.0004,        -29.9995,        -30.0000
         246,        2.041667,        -30.0001,        -30.0000,        -29.9999,        -30.0001,        -29.9998,        -29.9998,        -30.0001,        -30.0003
         247,        2.050000,        -29.9999,        -29.9999,        -30.0003,        -30.0000,        -29.9999,        -29.9998,        -29.9996,        -30.0002
         248,        2.058333,        -30.0001,        -30.0001,        -29.9998,        -30.0003,        -30.0001,        -29.9997,        -29.9996,        -30.0007
         249,        2.066667,        -30.0001,        -29.9998,        -29.9999,        -30.0000,        -29.9999,        -29.9997,        -30.0004,        -30.0001
         250,        2.075000,        -30.0001,        -30.0000,        -30.0003,        -29.9997,        -30.0002,        -30.0002,        -29.9995,        -29.9999
         251,        2.083333,        -30.0000,        -29.9997,        -29.9997,        -30.0000,        -30.0003,        -30.0002,        -29.9998,        -29.9993
         252,        2.091667,        -29.9998,        -30.0003,        -30.0001,        -30.0001,        -30.0001,        -30.0002,        -29.9999,        -30.0003
         253,        2.100000,        -29.9999,        -30.0002,        -29.9999,        -30.0001,        -30.0005,        -30.0001,        -30.0001,        -30.0006
         254,        2.108333,        -29.9999,        -30.0002,        -30.0002,        -30.0000,        -30.0002,        -29.9996,        -29.9989,        -30.0007
         255,        2.116667,        -30.0002,        -29.9999,        -30.0001,        -29.9998,        -30.0001,        -30.0000,        -30.0002,        -30.0007
         256,        2.125000,        -30.0000,        -29.9999,        -30.0001,        -29.9998,        -29.9999,        -30.0001,        -30.0007,        -30.0016
         257,        2.133333,        -29.9998,        -29.9998,        -30.0000,        -29.9999,        -30.0003,        -29.9999,        -29.9998,        -30.0014
         258,        2.141667,        -29.9996,        -29.9999,        -30.0004,        -30.0001,        -29.9999,        -30.0002,        -29.9993,        -29.9987
         259,        2.150000,        -30.0000,        -30.0000,        -29.9998,        -30.0002,        -30.0001,        -30.0001,        -29.9994,        -30.0005
         260,        2.158333,        -29.9997,        -30.0001,        -30.0003,        -29.9998,        -30.0000,        -30.0004,        -29.9998,        -29.9998
         261,        2.166667,        -30.0000,        -30.0000,        -30.0002,        -30.0001,        -29.9998,        -30.0002,        -29.9993,        -30.0005
         262,        2.175000,        -30.0000,        -30.0000,        -30.0001,        -29.9999,        -29.9999,        -29.9998,        -30.0002,        -30.0001
         263,        2.183333,        -29.9997,        -29.9998,        -30.0000,        -30.0001,        -29.9998,        -30.0002,        -30.0003,        -30.0004
         264,        2.191667,        -29.9999,        -29.9999,        -30.0003,        -29.9997,        -29.9998,        -29.9999,        -29.9997,        -30.0002
         265,        2.200000,        -30.0001,        -30.0000,        -29.9997,        -29.9995,        -30.0000,        -29.9997,        -30.0002,        -30.0002
         266,        2.208333,        -30.0003,        -30.0001,        -30.0000,        -30.0001,        -30.0001,        -30.0001,        -29.9996,        -30.0004
         267,        2.216667,        -30.0000,        -30.0001,        -30.0002,        -30.0001,        -30.0001,        -29.9997,        -30.0002,        -30.0004
         268,        2.225000,        -29.9998,        -30.0000,        -30.0002,        -29.9998,        -30.0002,        -29.9998,        -30.0001,        -30.0010
         269,        2.233333,        -29.9996,        -30.0000,        -30.0001,        -30.0000,        -29.9999,        -30.0000,        -29.9995,        -30.0000
         270,        2.241667,        -30.0002,        -30.0003,        -30.0005,        -30.0002,        -30.0001,        -29.9998,        -29.9994,        -30.0004
         271,        2.250000,        -30.0001,        -30.0002,        -29.9997,        -30.0001,        -29.9998,        -30.0001,        -30.0006,        -30.0009
         272,        2.258333,        -30.0001,        -30.0000,        -29.9998,        -30.0000,        -30.0002,        -30.0003,        -30.0011,        -29.9985
         273,        2.266667,        -29.9998,        -30.0000,        -29.9997,        -30.0001,        -30.0000,        -29.9999,        -30.0000,        -30.0007
         274,        2.275000,        -30.0002,        -29.9998,        -30.0003,        -30.0001,        -29.9997,        -30.0002,        -29.9999,        -30.0002
         275,        2.283333,        -29.9999,        -29.9999,        -29.9999,        -29.9998,        -29.9999,        -30.0000,        -30.0001,        -30.0000
         276,        2.291667,        -30.0000,        -30.0000,        -29.9998,        -29.9997,        -30.0001,        -30.0001,        -29.9997,        -30.0006
         277,        2.300000,        -30.0003,        -30.0002,        -29.9999,        -29.9999,        -29.9998,        -29.9999,        -30.0002,        -29.9995
         278,        2.308333,        -29.9998,        -30.0004,        -29.9999,        -29.9996,        -30.0000,        -29.9998,        -29.9993,        -29.9992
         279,        2.316667,        -30.0002,        -29.9997,        -30.0000,        -30.0002,        -29.9999,        -29.9998,        -29.9995,        -30.0013
         280,        2.325000,        -29.9996,        -29.9999,        -29.9999,        -29.9995,        -30.0001,        -29.9998,        -29.9991,        -29.9997
         281,        2.333333,        -30.0001,        -30.0000,        -29.9998,        -30.0001,        -30.0001,        -30.0000,        -29.9993,        -29.9988
         282,        2.341667,        -29.9999,        -29.9999,        -29.9996,        -29.9999,        -30.0001,        -30.0001,        -29.9993,        -29.9998
         283,        2.350000,        -30.0000,        -30.0000,        -29.9998,        -30.0000,        -30.0003,        -30.0001,        -30.0002,        -30.0002
         284,        2.358333,        -30.0001,        -29.9999,        -30.0001,        -29.9999,        -30.0001,        -30.0002,        -29.9992,        -29.9994
         285,        2.366667,        -30.0003,        -30.0003,        -30.0000,        -30.0002,        -29.9999,        -29.9999,        -30.0008,        -29.9997
         286,        2.375000,        -30.0001,        -30.0000,        -29.9998,        -30.0003,        -30.0001,        -29.9999,        -29.9999,        -29.9997
         287,        2.383333,        -30.0001,        -30.0001,        -29.9999,        -30.0001,        -29.9999,        -30.0001,        -30.0016,        -29.9998
         288,        2.391667,        -30.0001,        -30.0001,        -30.0002,        -30.0000,        -30.0001,        -30.0001,        -30.0001,        -30.0001
         289,        2.400000,        -29.9998,        -30.0003,        -29.9998,        -30.0002,        -29.9998,        -29.9999,        -30.0004,        -29.9997
         290,        2.408333,        -29.9999,        -30.0001,        -30.0001,        -29.9996,        -29.9998,        -30.0000,        -29.9991,        -29.9995
         291,        2.416667,        -29.9995,        -30.0000,        -30.0001,        -30.0000,        -30.0001,        -30.0002,        -30.0003,        -30.0010
         292,        2.425000,        -30.0000,        -30.0000,        -30.0000,        -30.0002,        -30.0000,        -29.9999,        -29.9998,        -29.9996
         293,        2.433333,        -29.9998,        -30.0001,        -29.9999,        -30.0002,        -29.9999,        -29.9997,        -29.9994,        -30.0000
         294,        2.441667,        -29.9997,        -30.0003,        -29.9995,        -29.9998,        -30.0000,        -29.9998,        -29.9995,        -29.9999
         295,        2.450000,        -30.0000,        -30.0001,        -30.0003,        -30.0001,        -30.0003,        -29.9999,        -29.9999,        -30.0008
         296,        2.458333,        -29.9998,        -30.0000,        -30.0000,        -29.9997,        -29.9998,        -29.9997,        -29.9994,        -29.9996
         297,        2.466667,        -30.0000,        -30.0002,        -30.0000,        -29.9999,        -29.9999,        -29.9996,        -29.9990,        -29.9991
         298,        2.475000,        -30.0001,        -30.0001,        -29.9998,        -30.0001,        -30.0001,        -30.0002,        -30.0011,        -29.9990
         299,        2.483333,        -29.9998,        -30.0001,        -29.9998,        -29.9999,        -29.9999,        -30.0001,        -30.0001,        -30.0011
         300,        2.491667,        -29.9998,        -29.9999,        -30.0000,        -30.0001,        -30.0001,        -29.9998,        -29.9994,        -30.0003
         301,        2.500000,        -30.0001,        -30.0001,        -30.0002,        -30.0002,        -29.9999,        -29.9998,        -29.9995,        -30.0010
         302,        2.508333,        -29.9999,        -30.0001,        -29.9998,        -30.0000,        -29.9998,        -30.0000,        -29.9999,        -30.0009
         303,        2.516667,        -29.9998,        -30.0003,        -30.0000,        -30.0000,        -29.9999,        -30.0001,        -29.9997,        -30.0639
         304,        2.525000,        -30.0001,        -30.0000,        -30.0003,        -30.0000,        -30.0001,        -29.9999,        -30.0002,        -29.9867
         305,        2.533333,        -30.0002,        -29.9999,        -29.9999,        -29.9998,        -29.9999,        -30.0020,        -29.9990,        -29.9778
         306,        2.541667,        -30.0000,        -30.0001,        -30.0002,        -30.0001,        -30.0000,        -30.0013,        -29.9996,        -29.9944
         307,        2.550000,        -30.0000,        -30.0000,        -30.0003,        -30.0003,        -30.0001,        -29.9994,        -30.0003,        -29.9966
         308,        2.558333,        -29.9999,        -29.9998,        -30.0001,        -29.9999,        -30.0001,        -29.9991,        -29.9998,        -29.9982
         309,        2.566667,        -30.0000,        -30.0001,        -30.0003,        -30.0001,        -30.0003,        -29.9996,        -29.9998,        -29.9999
         310,        2.575000,        -30.0001,        -30.0000,        -30.0000,        -29.9999,        -30.0002,        -29.9994,        -30.0004,        -29.9999
         311,        2.583333,        -30.0001,        -30.0000,        -29.9999,        -30.0003,        -30.0001,        -29.9998,        -29.9998,        -29.9989
         312,        2.591667,        -29.9999,        -29.9998,        -30.0002,        -30.0002,        -30.0001,        -29.9999,        -29.9997,        -30.0007
         313,        2.600000,        -29.9995,        -29.9997,        -30.0002,        -29.9999,        -30.0001,        -29.9998,        -30.0005,        -30.0005
         314,        2.608333,        -30.0001,        -30.0000,        -30.0001,        -29.9999,        -29.9999,        -29.9997,        -29.9999,        -30.0008
         315,        2.616667,        -30.0000,        -30.0002,        -30.0001,        -29.9999,        -30.0000,        -29.9997,        -29.9997,        -29.9996
         316,        2.625000,        -29.9999,        -30.0000,        -30.0001,        -30.0000,        -29.9997,        -30.0000,        -30.0004,        -30.0000
         317,        2.633333,        -30.0000,        -29.9999,        -30.0000,        -29.9999,        -30.0000,        -30.0002,        -30.0002,        -30.0001
         318,        2.641667,        -30.0000,        -30.0001,        -29.9998,        -30.0001,        -29.9999,        -29.9999,        -29.9994,        -29.9990
         319,        2.650000,        -30.0001,        -29.9998,        -29.9998,        -29.9998,        -29.9999,        -29.9999,        -30.0002,        -29.9997
         320,        2.658333,        -30.0000,        -30.0000,        -29.9998,        -30.0004,        -30.0001,        -29.9999,        -29.9998,        -30.0004
         321,        2.666667,        -30.0000,        -29.9998,        -30.0000,        -30.0000,        -29.9999,        -30.0000,        -29.9996,        -30.0002
         322,        2.675000,        -30.0000,        -30.0000,        -29.9999,        -29.9999,        -30.0000,        -29.9997,        -29.9995,        -29.9998
         323,        2.683333,        -29.9998,        -29.9999,        -29.9999,        -30.0001,        -29.9997,        -30.0000,        -29.9998,        -30.0000
         324,        2.691667,        -29.9999,        -29.9999,        -30.0001,        -30.0000,        -29.9997,        -30.0001,        -29.9996,        -30.0002
         325,        2.700000,        -29.9999,        -30.0002,        -29.9997,        -30.0000,        -29.9998,        -29.9999,        -30.0004,        -29.9990
         326,        2.708333,        -30.0000,        -30.0001,        -30.0002,        -30.0001,        -29.9999,        -29.9999,        -29.9998,        -30.0003
         327,        2.716667,        -30.0000,        -30.0000,        -29.9999,        -29.9998,        -30.0000,        -29.9999,        -29.9999,        -29.9994
         328,        2.725000,        -30.0000,        -29.9999,        -29.9999,        -30.0000,        -30.0000,        -30.0001,        -29.9995,        -30.0003
         329,        2.733333,        -29.9998,        -29.9999,        -30.0001,        -30.0000,        -29.9999,        -29.9999,        -30.0006,        -30.0011
         330,        2.741667,        -29.9999,        -29.9998,        -29.9999,        -30.0000,        -29.9999,        -29.9996,        -29.9997,        -29.9999
         331,        2.750000,        -30.0001,        -30.0000,        -29.9997,        -30.0000,        -30.0000,        -29.9999,        -30.0003,        -30.0001
         332,        2.758333,        -29.9998,        -30.0001,        -30.0000,        -29.9999,        -29.9999,        -30.0000,        -29.9999,        -29.9995
         333,        2.766667,        -30.0000,        -30.0000,        -30.0003,        -29.9999,        -30.0001,        -29.9999,        -29.9990,        -29.9998
         334,        2.775000,        -30.0000,        -29.9999,        -30.0002,        -29.9999,        -30.0000,        -30.0002,        -29.9998,        -30.0009
         335,        2.783333,        -29.9998,        -29.9998,        -30.0002,        -30.0001,        -30.0001,        -29.9998,        -29.9994,        -29.9995
         336,        2.791667,        -30.0002,        -30.0001,        -30.0000,        -30.0000,        -30.0001,        -30.0000,        -30.0005,        -30.0003
         337,        2.800000,        -29.9999,        -29.9998,        -29.9998,        -29.9999,        -29.9999,        -30.0002,        -30.0002,        -30.0003
         338,        2.808333,        -29.9997,        -30.0002,        -30.0002,        -30.0002,        -30.0000,        -30.0002,        -30.0006,        -30.0007
         339,        2.816667,        -29.9999,        -30.0002,        -30.0000,        -30.0000,        -29.9999,        -29.9996,        -29.9996,        -30.0008
         340,        2.825000,        -30.0000,        -30.0000,        -30.0000,        -30.0003,        -30.0000,        -29.9999,        -29.9998,        -30.0005
         341,        2.833333,        -29.9999,        -30.0002,        -29.9999,        -30.0000,        -30.0002,        -30.0002,        -29.9996,        -29.9998
         342,        2.841667,        -30.0000,        -30.0001,        -29.9999,        -30.0002,        -29.9999,        -29.9998,        -30.0004,        -29.9996
         343,        2.850000,        -30.0000,        -30.0000,        -29.9998,        -30.0002,        -30.0002,        -30.0003,        -30.0005,        -29.9999
         344,        2.858333,        -30.0000,        -29.9999,        -30.0005,        -30.0000,        -29.9999,        -29.9999,        -30.0000,        -30.0004
         345,        2.866667,        -30.0000,        -30.0002,        -29.9999,        -29.9999,        -29.9999,        -30.0003,        -29.9995,        -30.0002
         346,        2.875000,        -29.9998,        -30.0000,        -30.0001,        -30.0001,        -29.9995,        -29.9999,        -30.0006,        -30.0001
         347,        2.883333,        -30.0000,        -29.9999,        -29.9999,        -30.0002,        -29.9999,        -29.9998,        -30.0006,        -29.9995
         348,        2.891667,        -29.9999,        -30.0000,        -30.0001,        -29.9998,        -29.9999,        -29.9998,        -30.0000,        -30.0007
         349,        2.900000,        -29.9998,        -29.9998,        -29.9997,        -29.9999,        -30.0001,        -29.9999,        -30.0007,        -30.0004
         350,        2.908333,        -29.9998,        -30.0000,        -30.0002,        -30.0000,        -29.9998,        -29.9996,        -29.9992,        -30.0002
         351,        2.916667,        -30.0001,        -30.0000,        -30.0000,        -29.9998,        -30.0002,        -29.9997,        -29.9998,        -30.0012
         352,        2.925000,        -29.9999,        -29.9999,        -29.9999,        -29.9999,        -30.0002,        -29.9998,        -29.9994,        -30.0018
         353,        2.933333,        -30.0000,        -29.9999,        -29.9999,        -30.0002,        -30.0002,        -30.0001,        -30.0005,        -29.9994
         354,        2.941667,        -29.9999,        -29.9999,        -29.9998,        -30.0000,        -30.0002,        -29.9998,        -30.0003,        -29.9997
         355,        2.950000,        -29.9998,        -30.0000,        -30.0001,        -30.0002,        -29.9996,        -30.0001,        -30.0000,        -29.9995
         356,        2.958333,        -30.0000,        -29.9998,        -30.0002,        -30.0001,        -29.9998,        -29.9999,        -30.0001,        -29.9998
         357,        2.966667,        -30.0000,        -30.0003,        -30.0001,        -29.9999,        -29.9999,        -30.0000,        -29.9997,        -30.0004
         358,        2.975000,        -30.0001,        -29.9999,        -30.0001,        -30.0000,        -29.9998,        -30.0003,        -29.9994,        -30.0005
         359,        2.983333,        -29.9996,        -30.0001,        -29.9999,        -29.9999,        -30.0000,        -29.9999,        -30.0002,        -30.0002
         360,        2.991667,        -30.0001,        -30.0002,        -29.9999,        -30.0001,        -30.0000,        -30.0000,        -30.0006,        -30.0001
         361,        3.000000,        -30.0000,        -29.9997,        -30.0002,        -30.0000,        -30.0000,        -30.0002,        -30.0006,        -29.9998
         362,        3.008333,        -29.9999,        -30.0003,        -29.9999,        -29.9999,        -29.9999,        -29.9999,        -30.0003,        -30.0010
         363,        3.016667,        -29.9996,        -30.0001,        -30.0000,        -29.9999,        -30.0000,        -29.9994,        -29.9987,        -29.9999
         364,        3.025000,        -30.0001,        -29.9998,        -30.0002,        -29.9998,        -30.0000,        -30.0001,        -30.0005,        -30.0002
         365,        3.033333,        -29.9999,        -30.0001,        -30.0003,        -30.0001,        -30.0000,        -29.9999,        -30.0002,        -29.9999
         366,        3.041667,        -30.0001,        -30.0000,        -30.0004,        -30.0001,        -30.0002,        -29.9999,        -30.0002,        -29.9996
         367,        3.050000,        -29.9999,        -29.9997,        -30.0000,        -30.0000,        -29.9997,        -30.0000,        -30.0000,        -30.0010
         368,        3.058333,        -30.0000,        -29.9998,        -29.9995,        -29.9998,        -29.9999,        -29.9999,        -30.0005,        -29.9998
         369,        3.066667,        -30.0000,        -29.9999,        -30.0001,        -30.0002,        -29.9998,        -30.0000,        -29.9997,        -30.0009
         370,        3.075000,        -30.0000,        -29.9999,        -29.9999,        -29.9999,        -29.9999,        -30.0000,        -29.9992,        -30.0010
         371,        3.083333,        -30.0003,        -30.0001,        -29.9999,        -30.0000,        -29.9998,        -29.9999,        -30.0000,        -30.0008
         372,        3.091667,        -30.0001,        -29.9998,        -30.0002,        -29.9999,        -29.9998,        -30.0000,        -30.0004,        -30.0020
         373,        3.100000,        -29.9998,        -30.0000,        -30.0000,        -30.0002,        -29.9999,        -29.9998,        -30.0003,        -30.0001
         374,        3.108333,        -30.0003,        -30.0001,        -29.9998,        -30.0001,        -30.0000,        -29.9999,        -29.9998,        -30.0000
         375,        3.116667,        -29.9999,        -30.0001,        -29.9998,        -30.0001,        -30.0002,        -29.9998,        -29.9987,        -29.9994
         376,        3.125000,        -30.0001,        -29.9999,        -30.0002,        -29.9999,        -30.0000,        -30.0000,        -30.0003,        -29.9988
         377,        3.133333,        -29.9999,        -30.0002,        -30.0003,        -30.0000,        -29.9996,        -29.9998,        -29.9997,        -30.0016
         378,        3.141667,        -30.0001,        -30.0003,        -30.0001,        -30.0000,        -29.9999,        -29.9998,        -30.0003,        -29.9997
         379,        3.150000,        -29.9998,        -30.0001,        -30.0002,        -29.9997,        -29.9999,        -30.0003,        -29.9999,        -30.0003
         380,        3.158333,        -29.9999,        -30.0000,        -30.0001,        -29.9998,        -30.0000,        -30.0001,        -30.0001,        -30.0007
         381,        3.166667,        -30.0002,        -30.0000,        -29.9999,        -30.0002,        -30.0000,        -30.0001,        -29.9992,        -29.9994
         382,        3.175000,        -30.0000,        -30.0000,        -30.0001,        -30.0001,        -30.0003,        -30.0002,        -29.9994,        -29.9995
         383,        3.183333,        -29.9998,        -30.0002,        -30.0000,        -30.0003,        -29.9998,        -29.9997,        -30.0005,        -30.0001
         384,        3.191667,        -30.0001,        -29.9998,        -30.0001,        -30.0003,        -29.9998,        -30.0001,        -29.9984,        -30.0000
         385,        3.200000,        -30.0000,        -30.0002,        -29.9999,        -30.0000,        -30.0000,        -29.9999,        -29.9999,        -29.9978
         386,        3.208333,        -29.9999,        -30.0001,        -29.9999,        -29.9998,        -29.9999,        -29.9998,        -29.9998,        -30.0006
         387,        3.216667,        -30.0003,        -30.0001,        -29.9999,        -30.0000,        -30.0000,        -29.9999,        -30.0008,        -29.9989
         388,        3.225000,        -30.0000,        -30.0001,        -29.9995,        -30.0000,        -30.0000,        -29.9999,        -30.0006,        -30.0000
         389,        3.233333,        -30.0000,        -30.0000,        -30.0004,        -29.9998,        -29.9998,        -29.9997,        -30.0007,        -29.9996
         390,        3.241667,        -30.0001,        -30.0000,        -29.9997,        -29.9999,        -29.9998,        -29.9999,        -29.9997,        -30.0010
         391,        3.250000,        -30.0000,        -30.0001,        -30.0001,        -29.9999,        -30.0000,        -30.0000,        -29.9998,        -30.0000
         392,        3.258333,        -29.9998,        -29.9998,        -29.9999,        -29.9999,        -30.0000,        -29.9998,        -29.9990,        -29.9989
         393,        3.266667,        -29.9998,        -30.0002,        -29.9997,        -29.9998,        -30.0001,        -29.9998,        -29.9990,        -30.0031
         394,        3.275000,        -29.9998,        -30.0004,        -30.0001,        -29.9998,        -29.9999,        -30.0000,        -29.9998,        -30.0007
         395,        3.283333,        -29.9997,        -30.0001,        -29.9997,        -30.0000,        -30.0001,        -29.9999,        -30.0005,        -30.0005
         396,        3.291667,        -29.9999,        -29.9999,        -30.0001,        -30.0005,        -29.9999,        -30.0004,        -30.0000,        -30.0038
         397,        3.300000,        -30.0000,        -29.9999,        -29.9999,        -30.0000,        -30.0002,        -30.0004,        -29.9997,        -30.0296
         398,        3.308333,        -29.9999,        -29.9999,        -29.9999,        -30.0002,        -30.0002,        -30.0001,        -30.0007,        -30.0016
         399,        3.316667,        -30.0003,        -30.0002,        -30.0001,        -29.9999,        -29.9998,        -30.0017,        -30.0002,        -30.0097
         400,        3.325000,        -30.0001,        -30.0002,        -30.0000,        -30.0000,        -30.0003,        -30.0004,        -29.9997,        -29.9794
         401,        3.333333,        -29.9999,        -30.0001,        -30.0000,        -30.0000,        -30.0001,        -30.0029,        -29.9997,        -29.9925
         402,        3.341667,        -30.0001,        -30.0001,        -29.9998,        -30.0002,        -30.0002,        -29.9988,        -29.9995,        -29.9953
         403,        3.350000,        -30.0000,        -29.9998,        -30.0000,        -30.0005,        -30.0006,        -29.9985,        -30.0004,        -29.9965
         404,        3.358333,        -30.0000,        -30.0001,        -30.0002,        -30.0001,        -30.0001,        -29.9991,        -30.0001,        -29.9984
         405,        3.366667,        -29.9999,        -29.9997,        -30.0004,        -30.0001,        -29.9998,        -29.9995,        -30.0000,        -29.9986
         406,        3.375000,        -29.9999,        -30.0003,        -29.9999,        -30.0002,        -30.0000,        -29.9997,        -29.9997,        -29.9997
         407,        3.383333,        -30.0001,        -30.0000,        -30.0001,        -30.0003,        -29.9999,        -29.9997,        -30.0000,        -29.9997
         408,        3.391667,        -29.9996,        -29.9998,        -30.0002,        -30.0002,        -29.9998,        -29.9999,        -30.0002,        -29.9995
         409,        3.400000,        -30.0001,        -30.0001,        -30.0000,        -29.9998,        -29.9998,        -29.9997,        -29.9998,        -29.9993
         410,        3.408333,        -29.9997,        -30.0002,        -29.9999,        -30.0002,        -29.9997,        -29.9996,        -29.9997,        -29.9999
         411,        3.416667,        -29.9999,        -30.0000,        -30.0000,        -30.0002,        -30.0001,        -29.9997,        -30.0003,        -30.0007
         412,        3.425000,        -29.9999,        -29.9998,        -30.0000,        -29.9999,        -30.0001,        -30.0000,        -30.0001,        -29.9999
         413,        3.433333,        -30.0000,        -30.0002,        -30.0000,        -30.0000,        -29.9999,        -30.0001,        -30.0005,        -30.0001
         414,        3.441667,        -29.9999,        -30.0001,        -30.0002,        -29.9999,        -30.0000,        -29.9996,        -30.0003,        -30.0006
         415,        3.450000,        -29.9998,        -29.9999,        -30.0000,        -30.0002,        -29.9998,        -29.9999,        -30.0001,        -29.9999
         416,        3.458333,        -29.9998,        -30.0004,        -29.9998,        -29.9998,        -29.9999,        -29.9998,        -29.9994,        -29.9999
         417,        3.466667,        -30.0002,        -30.0004,        -29.9999,        -30.0000,        -29.9998,        -30.0001,        -30.0004,        -30.0006
         418,        3.475000,        -29.9999,        -30.0000,        -30.0001,        -30.0004,        -29.9999,        -30.0000,        -30.0000,        -30.0001
         419,        3.483333,        -29.9999,        -30.0003,        -29.9999,        -29.9999,        -29.9999,        -29.9999,        -29.9999,        -30.0012
         420,        3.491667,        -30.0001,        -30.0002,        -29.9999,        -29.9999,        -29.9999,        -29.9994,        -29.9996,        -29.9996
         421,        3.500000,        -30.0001,        -30.0000,        -30.0000,        -30.0000,        -29.9998,        -30.0001,        -30.0002,        -30.0001
