"InphaseC4_016 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_016.tcf]","Time (h)","V 2 [InphaseC4_016]","V 3 [InphaseC4_016]","V 4 [InphaseC4_016]","V 5 [InphaseC4_016]","V 6 [InphaseC4_016]","V 7 [InphaseC4_016]","V 8 [InphaseC4_016]","V 9 [InphaseC4_016]","V 10 [InphaseC4_016]","V 11 [InphaseC4_016]","V 12 [InphaseC4_016]","V 13 [InphaseC4_016]","V 14 [InphaseC4_016]","V 15 [InphaseC4_016]","V 16 [InphaseC4_016]","V  1 [InphaseC4_016]"
         158,        1.308333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2145,          1.7267,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         159,        1.316667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2145,          1.7267,          2.1534,          1.8709,          1.7067,          1.4631,          2.0220
         160,        1.325000,          1.8235,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7066,          1.4632,          2.0220
         161,        1.333333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2145,          1.7266,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         162,        1.341667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         163,        1.350000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2145,          1.7266,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         164,        1.358333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8795,          1.3739,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8709,          1.7067,          1.4632,          2.0219
         165,        1.366667,          1.8236,          0.9072,          1.5959,          2.5230,          1.8171,          0.8794,          1.3739,          2.2299,          1.1530,          1.2144,          1.7266,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         166,        1.375000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2299,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         167,        1.383333,          1.8236,          0.9072,          1.5961,          2.5230,          1.8172,          0.8794,          1.3738,          2.2298,          1.1529,          1.2145,          1.7267,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         168,        1.391667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8795,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7068,          1.4632,          2.0220
         169,        1.400000,          1.8237,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         170,        1.408333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         171,        1.416667,          1.8236,          0.9072,          1.5961,          2.5230,          1.8172,          0.8794,          1.3739,          2.2299,          1.1529,          1.2145,          1.7266,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         172,        1.425000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         173,        1.433333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         174,        1.441667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8708,          1.7068,          1.4632,          2.0220
         175,        1.450000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2145,          1.7268,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         176,        1.458333,          1.8235,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2299,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4631,          2.0220
         177,        1.466667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7066,          1.4632,          2.0220
         178,        1.475000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2299,          1.1529,          1.2145,          1.7267,          2.1534,          1.8709,          1.7066,          1.4632,          2.0220
         179,        1.483333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2299,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         180,        1.491667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         181,        1.500000,          1.8236,          0.9072,          1.5961,          2.5230,          1.8171,          0.8794,          1.3738,          2.2299,          1.1529,          1.2144,          1.7266,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         182,        1.508333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         183,        1.516667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8708,          1.7068,          1.4632,          2.0220
         184,        1.525000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2145,          1.7267,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         185,        1.533333,          1.8236,          0.9072,          1.5961,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         186,        1.541667,          1.8236,          0.9072,          1.5961,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         187,        1.550000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         188,        1.558333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8795,          1.3739,          2.2298,          1.1529,          1.2144,          1.7266,          2.1535,          1.8708,          1.7067,          1.4632,          2.0220
         189,        1.566667,          1.8236,          0.9072,          1.5961,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2145,          1.7267,          2.1534,          1.8709,          1.7066,          1.4632,          2.0220
         190,        1.575000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2299,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         191,        1.583333,          1.8236,          0.9073,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8708,          1.7068,          1.4632,          2.0220
         192,        1.591667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1530,          1.2144,          1.7267,          2.1534,          1.8708,          1.7068,          1.4631,          2.0220
         193,        1.600000,          1.8236,          0.9072,          1.5961,          2.5230,          1.8172,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         194,        1.608333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         195,        1.616667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8172,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         196,        1.625000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         197,        1.633333,          1.8236,          0.9072,          1.5961,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         198,        1.641667,          1.8236,          0.9072,          1.5961,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7266,          2.1535,          1.8709,          1.7067,          1.4632,          2.0220
         199,        1.650000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8709,          1.7068,          1.4632,          2.0220
         200,        1.658333,          1.8236,          0.9072,          1.5960,          2.5231,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1535,          1.8708,          1.7067,          1.4632,          2.0220
         201,        1.666667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8708,          1.7068,          1.4632,          2.0220
         202,        1.675000,          1.8236,          0.9072,          1.5961,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7066,          1.4632,          2.0220
         203,        1.683333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7067,          1.4631,          2.0220
         204,        1.691667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2145,          1.7267,          2.1534,          1.8708,          1.7067,          1.4631,          2.0220
         205,        1.700000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2299,          1.1529,          1.2144,          1.7266,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         206,        1.708333,          1.8236,          0.9072,          1.5961,          2.5230,          1.8171,          0.8794,          1.3739,          2.2299,          1.1530,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4633,          2.0220
         207,        1.716667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2299,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         208,        1.725000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2145,          1.7267,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         209,        1.733333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1528,          1.2145,          1.7267,          2.1534,          1.8709,          1.7067,          1.4631,          2.0220
         210,        1.741667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1535,          1.8709,          1.7067,          1.4632,          2.0220
         211,        1.750000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1528,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4631,          2.0220
         212,        1.758333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2145,          1.7266,          2.1534,          1.8708,          1.7068,          1.4632,          2.0220
         213,        1.766667,          1.8236,          0.9072,          1.5959,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         214,        1.775000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2145,          1.7267,          2.1534,          1.8709,          1.7068,          1.4632,          2.0220
         215,        1.783333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1528,          1.2144,          1.7267,          2.1534,          1.8709,          1.7068,          1.4632,          2.0220
         216,        1.791667,          1.8236,          0.9072,          1.5961,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1528,          1.2144,          1.7267,          2.1535,          1.8709,          1.7067,          1.4632,          2.0220
         217,        1.800000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2299,          1.1529,          1.2145,          1.7267,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         218,        1.808333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         219,        1.816667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         220,        1.825000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2145,          1.7267,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         221,        1.833333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7067,          1.4631,          2.0220
         222,        1.841667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         223,        1.850000,          1.8235,          0.9072,          1.5960,          2.5230,          1.8171,          0.8795,          1.3738,          2.2298,          1.1529,          1.2144,          1.7266,          2.1535,          1.8708,          1.7067,          1.4632,          2.0220
         224,        1.858333,          1.8236,          0.9072,          1.5961,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7068,          1.4632,          2.0220
         225,        1.866667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         226,        1.875000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         227,        1.883333,          1.8236,          0.9072,          1.5961,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4631,          2.0220
         228,        1.891667,          1.8236,          0.9072,          1.5961,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2145,          1.7267,          2.1534,          1.8709,          1.7068,          1.4631,          2.0220
         229,        1.900000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8172,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         230,        1.908333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1533,          1.8708,          1.7068,          1.4632,          2.0220
         231,        1.916667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2145,          1.7267,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         232,        1.925000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2145,          1.7267,          2.1534,          1.8709,          1.7067,          1.4631,          2.0220
         233,        1.933333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8795,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7068,          1.4631,          2.0220
         234,        1.941667,          1.8236,          0.9073,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4631,          2.0220
         235,        1.950000,          1.8235,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8708,          1.7067,          1.4631,          2.0220
         236,        1.958333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8709,          1.7067,          1.4631,          2.0220
         237,        1.966667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8795,          1.3739,          2.2298,          1.1529,          1.2145,          1.7267,          2.1533,          1.8708,          1.7067,          1.4632,          2.0220
         238,        1.975000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2299,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         239,        1.983333,          1.8236,          0.9072,          1.5961,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         240,        1.991667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8172,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7068,          1.4632,          2.0220
         241,        2.000000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2299,          1.1528,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4631,          2.0220
         242,        2.008333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2145,          1.7266,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         243,        2.016667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         244,        2.025000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4631,          2.0220
         245,        2.033333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2145,          1.7267,          2.1534,          1.8709,          1.7067,          1.4631,          2.0220
         246,        2.041667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2299,          1.1529,          1.2145,          1.7267,          2.1534,          1.8708,          1.7067,          1.4631,          2.0220
         247,        2.050000,          1.8236,          0.9072,          1.5961,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         248,        2.058333,          1.8236,          0.9072,          1.5961,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         249,        2.066667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7266,          2.1535,          1.8709,          1.7067,          1.4631,          2.0220
         250,        2.075000,          1.8236,          0.9072,          1.5961,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7068,          1.4632,          2.0220
         251,        2.083333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2145,          1.7266,          2.1535,          1.8709,          1.7067,          1.4632,          2.0220
         252,        2.091667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1528,          1.2144,          1.7267,          2.1534,          1.8709,          1.7068,          1.4632,          2.0220
         253,        2.100000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8708,          1.7068,          1.4632,          2.0220
         254,        2.108333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         255,        2.116667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7066,          1.4632,          2.0220
         256,        2.125000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7066,          1.4632,          2.0220
         257,        2.133333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1535,          1.8708,          1.7067,          1.4632,          2.0220
         258,        2.141667,          1.8235,          0.9072,          1.5961,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7066,          1.4632,          2.0219
         259,        2.150000,          1.8236,          0.9072,          1.5959,          2.5231,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7068,          1.4632,          2.0220
         260,        2.158333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2145,          1.7267,          2.1534,          1.8708,          1.7068,          1.4632,          2.0220
         261,        2.166667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7067,          1.4632,          2.0219
         262,        2.175000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2145,          1.7267,          2.1535,          1.8708,          1.7066,          1.4631,          2.0220
         263,        2.183333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         264,        2.191667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2145,          1.7267,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         265,        2.200000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7068,          1.4632,          2.0220
         266,        2.208333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8172,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         267,        2.216667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2145,          1.7266,          2.1535,          1.8709,          1.7067,          1.4632,          2.0220
         268,        2.225000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8172,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8708,          1.7067,          1.4631,          2.0220
         269,        2.233333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         270,        2.241667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8708,          1.7068,          1.4632,          2.0220
         271,        2.250000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7068,          1.4632,          2.0220
         272,        2.258333,          1.8236,          0.9073,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1528,          1.2145,          1.7266,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         273,        2.266667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         274,        2.275000,          1.8236,          0.9072,          1.5961,          2.5230,          1.8172,          0.8794,          1.3739,          2.2298,          1.1529,          1.2145,          1.7267,          2.1534,          1.8709,          1.7067,          1.4631,          2.0220
         275,        2.283333,          1.8236,          0.9072,          1.5960,          2.5231,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2145,          1.7266,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         276,        2.291667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         277,        2.300000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8708,          1.7067,          1.4631,          2.0219
         278,        2.308333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8708,          1.7068,          1.4632,          2.0220
         279,        2.316667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7066,          1.4632,          2.0220
         280,        2.325000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         281,        2.333333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         282,        2.341667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2145,          1.7266,          2.1535,          1.8708,          1.7067,          1.4632,          2.0220
         283,        2.350000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         284,        2.358333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7266,          2.1534,          1.8709,          1.7067,          1.4632,          2.0220
         285,        2.366667,          1.8236,          0.9072,          1.5960,          2.5230,          1.8171,          0.8794,          1.3739,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4632,          2.0220
         286,        2.375000,          1.8236,          0.9072,          1.5960,          2.5230,          1.8172,          0.8794,          1.3738,          2.2298,          1.1529,          1.2145,          1.7266,          2.1534,          1.8709,          1.7068,          1.4632,          2.0220
         287,        2.383333,          1.8236,          0.9072,          1.5960,          2.5230,          1.8172,          0.8794,          1.3738,          2.2298,          1.1529,          1.2144,          1.7267,          2.1534,          1.8708,          1.7067,          1.4631,          2.0220
