"OutphaseC4_015 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_015.tcf]","Time (h)","V 2 [OutphaseC4_015]","V 3 [OutphaseC4_015]","V 4 [OutphaseC4_015]","V 5 [OutphaseC4_015]","V 6 [OutphaseC4_015]","V 7 [OutphaseC4_015]","V 8 [OutphaseC4_015]","V 9 [OutphaseC4_015]","V 10 [OutphaseC4_015]","V 11 [OutphaseC4_015]","V 12 [OutphaseC4_015]","V 13 [OutphaseC4_015]","V 14 [OutphaseC4_015]","V 15 [OutphaseC4_015]","V 16 [OutphaseC4_015]","V  1 [OutphaseC4_015]"
         173,        1.433333,          1.7076,          0.7895,          0.9612,          1.3354,          1.3024,          1.7435,          0.1140,          1.2884,          1.6951,          1.0123,          0.7708,          0.1989,          1.2104,          2.7194,          4.0533,          0.7383
         174,        1.441667,          1.7111,          0.8351,          0.9624,          1.3367,          1.3023,          1.7438,          0.1141,          1.2886,          1.6949,          1.0123,          0.7718,          0.1983,          1.2103,          2.7193,          4.0534,          0.7771
         175,        1.450000,          1.7071,          0.8443,          0.9612,          1.3342,          1.3017,          1.7432,          0.1140,          1.2887,          1.6951,          1.0120,          0.7729,          0.1978,          1.2099,          2.7194,          4.0533,          0.7563
         176,        1.458333,          1.7030,          0.7952,          0.9608,          1.3352,          1.3019,          1.7426,          0.1142,          1.2890,          1.6949,          1.0122,          0.7737,          0.1974,          1.2097,          2.7194,          4.0534,          0.7606
         177,        1.466667,          1.7112,          0.8504,          0.9614,          1.3345,          1.3019,          1.7426,          0.1141,          1.2891,          1.6950,          1.0120,          0.7746,          0.1970,          1.2096,          2.7193,          4.0534,          0.7564
         178,        1.475000,          1.7128,          0.8081,          0.9608,          1.3336,          1.3020,          1.7440,          0.1142,          1.2891,          1.6950,          1.0119,          0.7753,          0.1966,          1.2093,          2.7194,          4.0534,          0.7432
         179,        1.483333,          1.7078,          0.8265,          0.9617,          1.3355,          1.3018,          1.7436,          0.1143,          1.2894,          1.6949,          1.0121,          0.7758,          0.1963,          1.2093,          2.7193,          4.0535,          0.7805
         180,        1.491667,          1.7025,          0.8580,          0.9607,          1.3331,          1.3014,          1.7423,          0.1142,          1.2893,          1.6950,          1.0118,          0.7765,          0.1960,          1.2090,          2.7194,          4.0534,          0.7598
         181,        1.500000,          1.7091,          0.7856,          0.9601,          1.3337,          1.3019,          1.7430,          0.1144,          1.2895,          1.6949,          1.0119,          0.7769,          0.1958,          1.2089,          2.7193,          4.0535,          0.7424
         182,        1.508333,          1.7101,          0.8443,          0.9614,          1.3345,          1.3020,          1.7435,          0.1142,          1.2896,          1.6948,          1.0119,          0.7773,          0.1955,          1.2090,          2.7193,          4.0536,          0.7707
         183,        1.516667,          1.7096,          0.8273,          0.9605,          1.3328,          1.3017,          1.7439,          0.1142,          1.2896,          1.6950,          1.0117,          0.7778,          0.1953,          1.2087,          2.7194,          4.0535,          0.7528
         184,        1.525000,          1.7017,          0.8072,          0.9605,          1.3344,          1.3016,          1.7428,          0.1143,          1.2897,          1.6948,          1.0119,          0.7780,          0.1952,          1.2088,          2.7193,          4.0536,          0.7821
         185,        1.533333,          1.7034,          0.8565,          0.9604,          1.3329,          1.3014,          1.7422,          0.1143,          1.2897,          1.6950,          1.0117,          0.7784,          0.1950,          1.2087,          2.7193,          4.0535,          0.7550
         186,        1.541667,          1.7114,          0.7924,          0.9602,          1.3327,          1.3020,          1.7437,          0.1144,          1.2898,          1.6949,          1.0117,          0.7787,          0.1950,          1.2086,          2.7194,          4.0535,          0.7367
         187,        1.550000,          1.7102,          0.8334,          0.9613,          1.3346,          1.3018,          1.7439,          0.1144,          1.2899,          1.6948,          1.0118,          0.7788,          0.1948,          1.2086,          2.7193,          4.0535,          0.7842
         188,        1.558333,          1.7074,          0.8495,          0.9602,          1.3322,          1.3013,          1.7429,          0.1144,          1.2898,          1.6951,          1.0116,          0.7792,          0.1947,          1.2084,          2.7193,          4.0534,          0.7518
         189,        1.566667,          1.7011,          0.7923,          0.9597,          1.3333,          1.3017,          1.7426,          0.1145,          1.2899,          1.6949,          1.0118,          0.7793,          0.1946,          1.2084,          2.7193,          4.0535,          0.7552
         190,        1.575000,          1.7132,          0.8466,          0.9606,          1.3332,          1.3018,          1.7430,          0.1144,          1.2900,          1.6949,          1.0117,          0.7796,          0.1945,          1.2084,          2.7193,          4.0535,          0.7610
         191,        1.583333,          1.7125,          0.8158,          0.9599,          1.3323,          1.3018,          1.7441,          0.1144,          1.2899,          1.6950,          1.0116,          0.7798,          0.1945,          1.2084,          2.7193,          4.0534,          0.7486
         192,        1.591667,          1.7059,          0.8207,          0.9607,          1.3342,          1.3016,          1.7435,          0.1145,          1.2901,          1.6948,          1.0118,          0.7799,          0.1944,          1.2084,          2.7192,          4.0536,          0.7816
         193,        1.600000,          1.7029,          0.8595,          0.9598,          1.3321,          1.3013,          1.7423,          0.1143,          1.2900,          1.6950,          1.0115,          0.7801,          0.1943,          1.2084,          2.7193,          4.0536,          0.7592
         194,        1.608333,          1.7071,          0.7858,          0.9594,          1.3325,          1.3019,          1.7432,          0.1144,          1.2901,          1.6950,          1.0117,          0.7802,          0.1944,          1.2083,          2.7193,          4.0535,          0.7396
         195,        1.616667,          1.7104,          0.8405,          0.9608,          1.3338,          1.3019,          1.7437,          0.1146,          1.2901,          1.6948,          1.0117,          0.7803,          0.1942,          1.2084,          2.7193,          4.0536,          0.7758
         196,        1.625000,          1.7087,          0.8347,          0.9597,          1.3319,          1.3015,          1.7437,          0.1146,          1.2907,          1.6950,          1.0115,          0.7805,          0.1942,          1.2082,          2.7193,          4.0534,          0.7624
         197,        1.633333,          1.7034,          0.8008,          0.9597,          1.3333,          1.3016,          1.7427,          0.1147,          1.2895,          1.6951,          1.0117,          0.7805,          0.1942,          1.2083,          2.7192,          4.0535,          0.7708
         198,        1.641667,          1.7042,          0.8549,          0.9599,          1.3323,          1.3016,          1.7424,          0.1145,          1.2897,          1.6945,          1.0116,          0.7806,          0.1941,          1.2083,          2.7193,          4.0536,          0.7538
         199,        1.650000,          1.7132,          0.7973,          0.9596,          1.3319,          1.3019,          1.7439,          0.1146,          1.2901,          1.6950,          1.0116,          0.7807,          0.1941,          1.2082,          2.7194,          4.0534,          0.7377
         200,        1.658333,          1.7088,          0.8315,          0.9606,          1.3339,          1.3017,          1.7438,          0.1146,          1.2904,          1.6950,          1.0117,          0.7808,          0.1941,          1.2083,          2.7192,          4.0536,          0.7912
         201,        1.666667,          1.7067,          0.8534,          0.9596,          1.3315,          1.3013,          1.7427,          0.1145,          1.2903,          1.6951,          1.0114,          0.7810,          0.1941,          1.2082,          2.7194,          4.0535,          0.7554
         202,        1.675000,          1.7044,          0.7888,          0.9590,          1.3325,          1.3017,          1.7427,          0.1146,          1.2904,          1.6949,          1.0116,          0.7809,          0.1941,          1.2082,          2.7193,          4.0535,          0.7493
         203,        1.683333,          1.7117,          0.8451,          0.9602,          1.3329,          1.3018,          1.7431,          0.1145,          1.2905,          1.6949,          1.0116,          0.7811,          0.1940,          1.2083,          2.7192,          4.0535,          0.7638
         204,        1.691667,          1.7116,          0.8208,          0.9594,          1.3316,          1.3017,          1.7441,          0.1146,          1.2903,          1.6950,          1.0115,          0.7812,          0.1940,          1.2081,          2.7194,          4.0535,          0.7458
         205,        1.700000,          1.7040,          0.8149,          0.9599,          1.3334,          1.3016,          1.7431,          0.1147,          1.2904,          1.6948,          1.0117,          0.7811,          0.1940,          1.2082,          2.7193,          4.0536,          0.7885
         206,        1.708333,          1.7061,          0.8585,          0.9594,          1.3316,          1.3014,          1.7422,          0.1144,          1.2904,          1.6949,          1.0115,          0.7813,          0.1939,          1.2082,          2.7193,          4.0535,          0.7571
         207,        1.716667,          1.7069,          0.7887,          0.9591,          1.3318,          1.3018,          1.7434,          0.1147,          1.2903,          1.6950,          1.0116,          0.7813,          0.1940,          1.2081,          2.7194,          4.0535,          0.7385
         208,        1.725000,          1.7109,          0.8360,          0.9604,          1.3335,          1.3019,          1.7438,          0.1146,          1.2904,          1.6948,          1.0116,          0.7813,          0.1939,          1.2082,          2.7193,          4.0536,          0.7765
         209,        1.733333,          1.7072,          0.8423,          0.9593,          1.3313,          1.3014,          1.7434,          0.1145,          1.2904,          1.6950,          1.0114,          0.7815,          0.1939,          1.2081,          2.7193,          4.0534,          0.7589
         210,        1.741667,          1.7036,          0.7960,          0.9592,          1.3326,          1.3016,          1.7427,          0.1147,          1.2905,          1.6949,          1.0116,          0.7814,          0.1939,          1.2082,          2.7193,          4.0535,          0.7624
         211,        1.750000,          1.7099,          0.8515,          0.9597,          1.3320,          1.3016,          1.7427,          0.1145,          1.2906,          1.6949,          1.0115,          0.7815,          0.1938,          1.2082,          2.7192,          4.0536,          0.7554
         212,        1.758333,          1.7131,          0.8056,          0.9592,          1.3315,          1.3018,          1.7441,          0.1146,          1.2905,          1.6950,          1.0115,          0.7816,          0.1939,          1.2082,          2.7194,          4.0534,          0.7413
         213,        1.766667,          1.7080,          0.8280,          0.9603,          1.3335,          1.3016,          1.7437,          0.1147,          1.2904,          1.6948,          1.0117,          0.7816,          0.1939,          1.2082,          2.7192,          4.0536,          0.7828
         214,        1.775000,          1.7034,          0.8572,          0.9593,          1.3312,          1.3012,          1.7424,          0.1145,          1.2905,          1.6950,          1.0114,          0.7817,          0.1938,          1.2081,          2.7194,          4.0535,          0.7593
         215,        1.783333,          1.7089,          0.7859,          0.9588,          1.3320,          1.3017,          1.7429,          0.1147,          1.2905,          1.6950,          1.0116,          0.7817,          0.1938,          1.2082,          2.7193,          4.0535,          0.7436
         216,        1.791667,          1.7102,          0.8448,          0.9602,          1.3328,          1.3018,          1.7435,          0.1146,          1.2905,          1.6948,          1.0116,          0.7817,          0.1938,          1.2083,          2.7192,          4.0535,          0.7686
         217,        1.800000,          1.7101,          0.8256,          0.9593,          1.3313,          1.3016,          1.7440,          0.1146,          1.2905,          1.6950,          1.0114,          0.7818,          0.1938,          1.2081,          2.7194,          4.0535,          0.7497
         218,        1.808333,          1.7020,          0.8092,          0.9595,          1.3330,          1.3014,          1.7429,          0.1147,          1.2905,          1.6949,          1.0116,          0.7817,          0.1938,          1.2081,          2.7192,          4.0536,          0.7850
         219,        1.816667,          1.7043,          0.8571,          0.9593,          1.3315,          1.3013,          1.7422,          0.1145,          1.2905,          1.6949,          1.0114,          0.7818,          0.1937,          1.2081,          2.7193,          4.0536,          0.7553
         220,        1.825000,          1.7103,          0.7917,          0.9591,          1.3315,          1.3019,          1.7437,          0.1146,          1.2906,          1.6950,          1.0115,          0.7818,          0.1938,          1.2082,          2.7193,          4.0535,          0.7369
         221,        1.833333,          1.7105,          0.8337,          0.9603,          1.3334,          1.3017,          1.7439,          0.1147,          1.2906,          1.6948,          1.0116,          0.7818,          0.1938,          1.2083,          2.7192,          4.0535,          0.7813
         222,        1.841667,          1.7072,          0.8482,          0.9593,          1.3311,          1.3013,          1.7430,          0.1145,          1.2904,          1.6950,          1.0114,          0.7819,          0.1938,          1.2081,          2.7194,          4.0535,          0.7521
         223,        1.850000,          1.7013,          0.7930,          0.9588,          1.3323,          1.3015,          1.7426,          0.1147,          1.2906,          1.6949,          1.0116,          0.7818,          0.1938,          1.2082,          2.7193,          4.0536,          0.7567
         224,        1.858333,          1.7133,          0.8474,          0.9599,          1.3321,          1.3017,          1.7429,          0.1146,          1.2906,          1.6950,          1.0115,          0.7819,          0.1937,          1.2082,          2.7193,          4.0536,          0.7599
         225,        1.866667,          1.7126,          0.8141,          0.9591,          1.3312,          1.3018,          1.7441,          0.1147,          1.2905,          1.6950,          1.0114,          0.7820,          0.1938,          1.2081,          2.7194,          4.0535,          0.7479
         226,        1.875000,          1.7065,          0.8225,          0.9600,          1.3333,          1.3015,          1.7434,          0.1147,          1.2905,          1.6947,          1.0116,          0.7818,          0.1937,          1.2082,          2.7192,          4.0536,          0.7800
         227,        1.883333,          1.7021,          0.8595,          0.9592,          1.3311,          1.3012,          1.7423,          0.1145,          1.2906,          1.6949,          1.0113,          0.7820,          0.1937,          1.2081,          2.7193,          4.0536,          0.7598
         228,        1.891667,          1.7078,          0.7854,          0.9588,          1.3317,          1.3018,          1.7431,          0.1147,          1.2905,          1.6950,          1.0116,          0.7819,          0.1938,          1.2081,          2.7193,          4.0536,          0.7401
         229,        1.900000,          1.7102,          0.8419,          0.9602,          1.3329,          1.3018,          1.7438,          0.1146,          1.2906,          1.6948,          1.0116,          0.7819,          0.1937,          1.2082,          2.7192,          4.0536,          0.7749
         230,        1.908333,          1.7089,          0.8325,          0.9592,          1.3312,          1.3014,          1.7437,          0.1146,          1.2903,          1.6951,          1.0114,          0.7820,          0.1937,          1.2081,          2.7194,          4.0536,          0.7604
         231,        1.916667,          1.7028,          0.8025,          0.9592,          1.3326,          1.3014,          1.7427,          0.1148,          1.2905,          1.6948,          1.0116,          0.7820,          0.1937,          1.2081,          2.7193,          4.0535,          0.7737
         232,        1.925000,          1.7032,          0.8555,          0.9594,          1.3316,          1.3014,          1.7423,          0.1145,          1.2906,          1.6950,          1.0114,          0.7820,          0.1937,          1.2081,          2.7193,          4.0535,          0.7540
         233,        1.933333,          1.7130,          0.7956,          0.9592,          1.3313,          1.3019,          1.7439,          0.1146,          1.2904,          1.6950,          1.0115,          0.7820,          0.1938,          1.2081,          2.7193,          4.0535,          0.7370
         234,        1.941667,          1.7091,          0.8321,          0.9602,          1.3334,          1.3017,          1.7439,          0.1147,          1.2906,          1.6947,          1.0116,          0.7820,          0.1937,          1.2082,          2.7192,          4.0536,          0.7907
         235,        1.950000,          1.7070,          0.8522,          0.9593,          1.3310,          1.3012,          1.7427,          0.1146,          1.2906,          1.6951,          1.0114,          0.7820,          0.1937,          1.2081,          2.7193,          4.0536,          0.7540
         236,        1.958333,          1.7029,          0.7897,          0.9587,          1.3320,          1.3016,          1.7427,          0.1147,          1.2905,          1.6949,          1.0116,          0.7820,          0.1938,          1.2081,          2.7193,          4.0535,          0.7510
         237,        1.966667,          1.7123,          0.8452,          0.9599,          1.3323,          1.3018,          1.7432,          0.1146,          1.2905,          1.6949,          1.0115,          0.7820,          0.1936,          1.2082,          2.7193,          4.0536,          0.7630
         238,        1.975000,          1.7119,          0.8197,          0.9592,          1.3311,          1.3016,          1.7441,          0.1146,          1.2905,          1.6950,          1.0114,          0.7820,          0.1937,          1.2081,          2.7194,          4.0536,          0.7467
         239,        1.983333,          1.7046,          0.8166,          0.9597,          1.3331,          1.3015,          1.7432,          0.1147,          1.2906,          1.6949,          1.0116,          0.7820,          0.1938,          1.2082,          2.7193,          4.0536,          0.7872
         240,        1.991667,          1.7055,          0.8590,          0.9592,          1.3312,          1.3012,          1.7421,          0.1145,          1.2905,          1.6950,          1.0114,          0.7821,          0.1937,          1.2081,          2.7194,          4.0536,          0.7579
         241,        2.000000,          1.7064,          0.7878,          0.9589,          1.3316,          1.3018,          1.7434,          0.1147,          1.2905,          1.6949,          1.0115,          0.7820,          0.1938,          1.2082,          2.7193,          4.0534,          0.7388
         242,        2.008333,          1.7109,          0.8372,          0.9603,          1.3331,          1.3018,          1.7439,          0.1146,          1.2907,          1.6948,          1.0116,          0.7820,          0.1937,          1.2082,          2.7192,          4.0536,          0.7762
         243,        2.016667,          1.7076,          0.8403,          0.9592,          1.3311,          1.3013,          1.7435,          0.1146,          1.2903,          1.6951,          1.0113,          0.7821,          0.1937,          1.2081,          2.7194,          4.0536,          0.7612
         244,        2.025000,          1.7039,          0.7971,          0.9590,          1.3324,          1.3015,          1.7426,          0.1147,          1.2907,          1.6947,          1.0116,          0.7820,          0.1938,          1.2082,          2.7192,          4.0536,          0.7644
         245,        2.033333,          1.7081,          0.8526,          0.9596,          1.3317,          1.3015,          1.7426,          0.1145,          1.2904,          1.6951,          1.0115,          0.7821,          0.1937,          1.2082,          2.7192,          4.0536,          0.7545
         246,        2.041667,          1.7132,          0.8030,          0.9592,          1.3312,          1.3018,          1.7440,          0.1146,          1.2904,          1.6949,          1.0114,          0.7821,          0.1937,          1.2081,          2.7193,          4.0534,          0.7399
         247,        2.050000,          1.7083,          0.8291,          0.9602,          1.3334,          1.3016,          1.7437,          0.1147,          1.2907,          1.6948,          1.0116,          0.7820,          0.1937,          1.2081,          2.7192,          4.0536,          0.7858
         248,        2.058333,          1.7044,          0.8561,          0.9593,          1.3311,          1.3012,          1.7426,          0.1145,          1.2905,          1.6950,          1.0114,          0.7821,          0.1937,          1.2081,          2.7193,          4.0536,          0.7585
         249,        2.066667,          1.7081,          0.7865,          0.9587,          1.3318,          1.3017,          1.7428,          0.1147,          1.2906,          1.6949,          1.0116,          0.7820,          0.1938,          1.2081,          2.7194,          4.0536,          0.7452
         250,        2.075000,          1.7105,          0.8449,          0.9600,          1.3326,          1.3019,          1.7435,          0.1146,          1.2906,          1.6948,          1.0115,          0.7820,          0.1936,          1.2082,          2.7192,          4.0535,          0.7667
         251,        2.083333,          1.7104,          0.8241,          0.9592,          1.3311,          1.3016,          1.7441,          0.1146,          1.2904,          1.6950,          1.0114,          0.7821,          0.1937,          1.2080,          2.7194,          4.0535,          0.7474
         252,        2.091667,          1.7024,          0.8109,          0.9595,          1.3330,          1.3014,          1.7429,          0.1147,          1.2906,          1.6948,          1.0116,          0.7820,          0.1937,          1.2082,          2.7192,          4.0536,          0.7873
         253,        2.100000,          1.7052,          0.8575,          0.9592,          1.3314,          1.3013,          1.7422,          0.1145,          1.2905,          1.6949,          1.0114,          0.7821,          0.1937,          1.2081,          2.7193,          4.0536,          0.7559
         254,        2.108333,          1.7091,          0.7910,          0.9590,          1.3314,          1.3019,          1.7436,          0.1146,          1.2906,          1.6950,          1.0115,          0.7820,          0.1938,          1.2081,          2.7193,          4.0536,          0.7375
         255,        2.116667,          1.7108,          0.8342,          0.9603,          1.3332,          1.3018,          1.7439,          0.1146,          1.2906,          1.6948,          1.0116,          0.7820,          0.1937,          1.2082,          2.7192,          4.0536,          0.7791
         256,        2.125000,          1.7071,          0.8468,          0.9593,          1.3310,          1.3013,          1.7432,          0.1146,          1.2904,          1.6950,          1.0113,          0.7821,          0.1937,          1.2080,          2.7194,          4.0535,          0.7532
         257,        2.133333,          1.7018,          0.7939,          0.9588,          1.3322,          1.3015,          1.7426,          0.1147,          1.2906,          1.6948,          1.0116,          0.7820,          0.1937,          1.2081,          2.7193,          4.0537,          0.7581
         258,        2.141667,          1.7127,          0.8486,          0.9598,          1.3320,          1.3016,          1.7429,          0.1145,          1.2904,          1.6950,          1.0115,          0.7821,          0.1937,          1.2082,          2.7192,          4.0536,          0.7586
         259,        2.150000,          1.7127,          0.8118,          0.9591,          1.3312,          1.3017,          1.7441,          0.1147,          1.2905,          1.6949,          1.0114,          0.7821,          0.1937,          1.2080,          2.7194,          4.0535,          0.7464
         260,        2.158333,          1.7072,          0.8241,          0.9600,          1.3333,          1.3016,          1.7436,          0.1147,          1.2907,          1.6949,          1.0116,          0.7820,          0.1937,          1.2082,          2.7193,          4.0535,          0.7793
         261,        2.166667,          1.7019,          0.8591,          0.9592,          1.3311,          1.3012,          1.7423,          0.1145,          1.2906,          1.6950,          1.0113,          0.7821,          0.1937,          1.2081,          2.7193,          4.0535,          0.7600
         262,        2.175000,          1.7085,          0.7852,          0.9588,          1.3317,          1.3017,          1.7430,          0.1147,          1.2906,          1.6950,          1.0115,          0.7820,          0.1938,          1.2081,          2.7193,          4.0535,          0.7408
         263,        2.183333,          1.7100,          0.8431,          0.9601,          1.3328,          1.3018,          1.7436,          0.1147,          1.2906,          1.6948,          1.0116,          0.7820,          0.1937,          1.2082,          2.7193,          4.0536,          0.7736
         264,        2.191667,          1.7092,          0.8303,          0.9592,          1.3311,          1.3014,          1.7438,          0.1146,          1.2903,          1.6950,          1.0113,          0.7821,          0.1937,          1.2081,          2.7194,          4.0534,          0.7577
         265,        2.200000,          1.7022,          0.8045,          0.9593,          1.3327,          1.3014,          1.7427,          0.1147,          1.2906,          1.6948,          1.0116,          0.7820,          0.1937,          1.2081,          2.7193,          4.0535,          0.7770
         266,        2.208333,          1.7029,          0.8560,          0.9593,          1.3315,          1.3014,          1.7423,          0.1145,          1.2905,          1.6950,          1.0114,          0.7821,          0.1937,          1.2082,          2.7193,          4.0535,          0.7543
         267,        2.216667,          1.7125,          0.7943,          0.9591,          1.3313,          1.3019,          1.7438,          0.1146,          1.2906,          1.6950,          1.0115,          0.7821,          0.1937,          1.2081,          2.7193,          4.0536,          0.7366
         268,        2.225000,          1.7095,          0.8327,          0.9602,          1.3333,          1.3017,          1.7439,          0.1147,          1.2906,          1.6948,          1.0116,          0.7820,          0.1937,          1.2082,          2.7192,          4.0536,          0.7888
         269,        2.233333,          1.7073,          0.8512,          0.9593,          1.3310,          1.3013,          1.7429,          0.1146,          1.2905,          1.6950,          1.0113,          0.7821,          0.1937,          1.2080,          2.7193,          4.0536,          0.7528
         270,        2.241667,          1.7018,          0.7908,          0.9588,          1.3321,          1.3016,          1.7427,          0.1147,          1.2906,          1.6949,          1.0115,          0.7820,          0.1937,          1.2081,          2.7192,          4.0536,          0.7528
         271,        2.250000,          1.7126,          0.8455,          0.9599,          1.3323,          1.3018,          1.7431,          0.1145,          1.2906,          1.6949,          1.0115,          0.7821,          0.1937,          1.2081,          2.7192,          4.0535,          0.7624
         272,        2.258333,          1.7122,          0.8183,          0.9591,          1.3312,          1.3017,          1.7441,          0.1146,          1.2905,          1.6950,          1.0114,          0.7821,          0.1937,          1.2081,          2.7193,          4.0536,          0.7478
         273,        2.266667,          1.7050,          0.8183,          0.9598,          1.3332,          1.3015,          1.7433,          0.1147,          1.2906,          1.6948,          1.0116,          0.7820,          0.1937,          1.2082,          2.7193,          4.0535,          0.7851
         274,        2.275000,          1.7046,          0.8592,          0.9592,          1.3312,          1.3012,          1.7422,          0.1145,          1.2905,          1.6950,          1.0114,          0.7821,          0.1937,          1.2081,          2.7193,          4.0534,          0.7585
         275,        2.283333,          1.7064,          0.7869,          0.9589,          1.3315,          1.3018,          1.7432,          0.1147,          1.2906,          1.6949,          1.0115,          0.7821,          0.1937,          1.2081,          2.7193,          4.0535,          0.7389
         276,        2.291667,          1.7108,          0.8385,          0.9602,          1.3330,          1.3018,          1.7438,          0.1147,          1.2907,          1.6949,          1.0116,          0.7820,          0.1937,          1.2082,          2.7193,          4.0536,          0.7761
         277,        2.300000,          1.7081,          0.8381,          0.9592,          1.3311,          1.3014,          1.7435,          0.1145,          1.2905,          1.6950,          1.0113,          0.7821,          0.1937,          1.2081,          2.7193,          4.0536,          0.7627
         278,        2.308333,          1.7039,          0.7985,          0.9591,          1.3325,          1.3014,          1.7427,          0.1147,          1.2905,          1.6948,          1.0116,          0.7821,          0.1937,          1.2082,          2.7193,          4.0536,          0.7666
         279,        2.316667,          1.7063,          0.8536,          0.9595,          1.3316,          1.3015,          1.7425,          0.1145,          1.2905,          1.6949,          1.0115,          0.7821,          0.1937,          1.2081,          2.7193,          4.0536,          0.7539
         280,        2.325000,          1.7133,          0.8006,          0.9592,          1.3313,          1.3018,          1.7440,          0.1147,          1.2905,          1.6950,          1.0114,          0.7821,          0.1937,          1.2081,          2.7193,          4.0536,          0.7387
         281,        2.333333,          1.7084,          0.8302,          0.9602,          1.3334,          1.3016,          1.7438,          0.1147,          1.2908,          1.6948,          1.0116,          0.7820,          0.1937,          1.2082,          2.7192,          4.0536,          0.7888
         282,        2.341667,          1.7055,          0.8550,          0.9593,          1.3310,          1.3012,          1.7426,          0.1146,          1.2903,          1.6951,          1.0114,          0.7821,          0.1937,          1.2081,          2.7193,          4.0536,          0.7575
         283,        2.350000,          1.7068,          0.7875,          0.9587,          1.3319,          1.3016,          1.7428,          0.1147,          1.2905,          1.6948,          1.0116,          0.7821,          0.1937,          1.2081,          2.7193,          4.0536,          0.7466
         284,        2.358333,          1.7108,          0.8450,          0.9600,          1.3325,          1.3018,          1.7434,          0.1146,          1.2906,          1.6948,          1.0115,          0.7820,          0.1937,          1.2081,          2.7192,          4.0536,          0.7652
         285,        2.366667,          1.7109,          0.8228,          0.9592,          1.3311,          1.3016,          1.7441,          0.1146,          1.2905,          1.6950,          1.0114,          0.7821,          0.1937,          1.2081,          2.7193,          4.0535,          0.7460
         286,        2.375000,          1.7029,          0.8126,          0.9595,          1.3330,          1.3015,          1.7431,          0.1146,          1.2906,          1.6948,          1.0116,          0.7820,          0.1937,          1.2081,          2.7192,          4.0536,          0.7886
         287,        2.383333,          1.7059,          0.8578,          0.9592,          1.3313,          1.3013,          1.7422,          0.1145,          1.2905,          1.6950,          1.0114,          0.7821,          0.1937,          1.2082,          2.7193,          4.0535,          0.7565
         288,        2.391667,          1.7080,          0.7901,          0.9591,          1.3314,          1.3018,          1.7436,          0.1147,          1.2905,          1.6949,          1.0115,          0.7821,          0.1937,          1.2081,          2.7194,          4.0535,          0.7379
         289,        2.400000,          1.7110,          0.8348,          0.9602,          1.3332,          1.3018,          1.7440,          0.1146,          1.2906,          1.6948,          1.0116,          0.7820,          0.1937,          1.2082,          2.7192,          4.0536,          0.7777
         290,        2.408333,          1.7072,          0.8452,          0.9593,          1.3310,          1.3013,          1.7433,          0.1146,          1.2905,          1.6950,          1.0114,          0.7821,          0.1937,          1.2081,          2.7193,          4.0535,          0.7550
         291,        2.416667,          1.7027,          0.7947,          0.9589,          1.3323,          1.3015,          1.7426,          0.1147,          1.2906,          1.6948,          1.0116,          0.7821,          0.1938,          1.2081,          2.7193,          4.0535,          0.7597
         292,        2.425000,          1.7118,          0.8496,          0.9597,          1.3319,          1.3016,          1.7427,          0.1145,          1.2905,          1.6949,          1.0115,          0.7821,          0.1936,          1.2081,          2.7192,          4.0537,          0.7572
         293,        2.433333,          1.7128,          0.8094,          0.9592,          1.3313,          1.3018,          1.7441,          0.1146,          1.2907,          1.6949,          1.0114,          0.7821,          0.1937,          1.2081,          2.7194,          4.0535,          0.7443
         294,        2.441667,          1.7076,          0.8256,          0.9601,          1.3333,          1.3016,          1.7436,          0.1147,          1.2905,          1.6948,          1.0116,          0.7820,          0.1937,          1.2082,          2.7192,          4.0537,          0.7798
         295,        2.450000,          1.7021,          0.8584,          0.9592,          1.3311,          1.3012,          1.7423,          0.1145,          1.2904,          1.6949,          1.0114,          0.7821,          0.1937,          1.2081,          2.7193,          4.0535,          0.7600
         296,        2.458333,          1.7089,          0.7855,          0.9587,          1.3317,          1.3017,          1.7430,          0.1146,          1.2905,          1.6949,          1.0115,          0.7820,          0.1937,          1.2081,          2.7193,          4.0536,          0.7418
         297,        2.466667,          1.7100,          0.8440,          0.9601,          1.3328,          1.3018,          1.7437,          0.1146,          1.2906,          1.6949,          1.0116,          0.7820,          0.1937,          1.2081,          2.7193,          4.0536,          0.7718
         298,        2.475000,          1.7094,          0.8283,          0.9592,          1.3311,          1.3015,          1.7439,          0.1146,          1.2905,          1.6950,          1.0114,          0.7821,          0.1937,          1.2080,          2.7194,          4.0536,          0.7546
         299,        2.483333,          1.7018,          0.8064,          0.9594,          1.3328,          1.3014,          1.7429,          0.1147,          1.2905,          1.6948,          1.0116,          0.7820,          0.1937,          1.2082,          2.7192,          4.0535,          0.7804
         300,        2.491667,          1.7030,          0.8564,          0.9593,          1.3315,          1.3013,          1.7423,          0.1145,          1.2904,          1.6948,          1.0114,          0.7821,          0.1937,          1.2081,          2.7193,          4.0535,          0.7548
         301,        2.500000,          1.7117,          0.7930,          0.9591,          1.3313,          1.3018,          1.7437,          0.1147,          1.2908,          1.6950,          1.0115,          0.7821,          0.1937,          1.2081,          2.7194,          4.0535,          0.7366
         302,        2.508333,          1.7100,          0.8332,          0.9602,          1.3333,          1.3017,          1.7440,          0.1148,          1.2905,          1.6949,          1.0116,          0.7820,          0.1937,          1.2082,          2.7192,          4.0536,          0.7858
