"sfe_25","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow"
,        0.416667,          0.6298,          0.9420,          0.0179,          1.7903,          1.2021,          1.5588,          2.0327,          3.4067,          3.3869,          3.3729
,        0.433333,          0.6298,          0.9399,          0.0165,          1.7940,          1.2038,          1.5613,          2.0328,          3.4234,          3.4075,          3.3963
,        0.450000,          0.6298,          0.9385,          0.0151,          1.7969,          1.2053,          1.5608,          2.0328,          3.4358,          3.4235,          3.4152
,        0.466667,          0.6298,          0.9374,          0.0140,          1.7989,          1.2063,          1.5624,          2.0327,          3.4449,          3.4357,          3.4292
,        0.483333,          0.6298,          0.9365,          0.0134,          1.8006,          1.2071,          1.5637,          2.0329,          3.4524,          3.4451,          3.4401
,        0.500000,          0.6298,          0.9358,          0.0133,          1.8018,          1.2085,          1.5650,          2.0325,          3.4583,          3.4524,          3.4515
,        0.516667,          0.6299,          0.9353,          0.0132,          1.8028,          1.2092,          1.5654,          2.0328,          3.4627,          3.4581,          3.4552
,        0.533333,          0.6299,          0.9349,          0.0135,          1.8037,          1.2096,          1.5660,          2.0327,          3.4663,          3.4628,          3.4602
,        0.550000,          0.6298,          0.9346,          0.0136,          1.8044,          1.2099,          1.5665,          2.0328,          3.4691,          3.4665,          3.4645
,        0.566667,          0.6298,          0.9342,          0.0138,          1.8048,          1.2102,          1.5669,          2.0327,          3.4717,          3.4692,          3.4677
,        0.583333,          0.6299,          0.9341,          0.0139,          1.8052,          1.2104,          1.5672,          2.0327,          3.4731,          3.4717,          3.4704
,        0.600000,          0.6299,          0.9339,          0.0140,          1.8055,          1.2105,          1.5674,          2.0330,          3.4748,          3.4734,          3.4725
,        0.616667,          0.6298,          0.9338,          0.0141,          1.8058,          1.2107,          1.5676,          2.0327,          3.4759,          3.4748,          3.4740
,        0.633333,          0.6299,          0.9337,          0.0142,          1.8060,          1.2108,          1.5677,          2.0330,          3.4767,          3.4760,          3.4753
,        0.650000,          0.6299,          0.9337,          0.0142,          1.8062,          1.2109,          1.5678,          2.0328,          3.4774,          3.4769,          3.4763
,        0.666667,          0.6299,          0.9335,          0.0142,          1.8063,          1.2109,          1.5680,          2.0328,          3.4789,          3.4777,          3.4773
,        0.683333,          0.6299,          0.9335,          0.0143,          1.8065,          1.2110,          1.5680,          2.0329,          3.4784,          3.4782,          3.4779
,        0.700000,          0.6299,          0.9334,          0.0143,          1.8066,          1.2110,          1.5682,          2.0327,          3.4790,          3.4787,          3.4785
,        0.716667,          0.6298,          0.9335,          0.0143,          1.8066,          1.2110,          1.5681,          2.0330,          3.4797,          3.4791,          3.4789
,        0.733333,          0.6299,          0.9334,          0.0144,          1.8066,          1.2111,          1.5682,          2.0327,          3.4795,          3.4795,          3.4793
,        0.750000,          0.6299,          0.9334,          0.0143,          1.8066,          1.2111,          1.5683,          2.0328,          3.4797,          3.4796,          3.4796
,        0.766667,          0.6299,          0.9334,          0.0144,          1.8067,          1.2111,          1.5683,          2.0329,          3.4799,          3.4798,          3.4798
,        0.783333,          0.6298,          0.9333,          0.0143,          1.8068,          1.2111,          1.5682,          2.0326,          3.4800,          3.4801,          3.4800
,        0.800000,          0.6298,          0.9333,          0.0144,          1.8068,          1.2111,          1.5682,          2.0330,          3.4804,          3.4802,          3.4800
,        0.816667,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5682,          2.0329,          3.4801,          3.4803,          3.4802
,        0.833333,          0.6298,          0.9333,          0.0144,          1.8068,          1.2112,          1.5682,          2.0329,          3.4809,          3.4803,          3.4803
,        0.850000,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5683,          2.0329,          3.4804,          3.4804,          3.4804
,        0.866667,          0.6298,          0.9333,          0.0144,          1.8067,          1.2112,          1.5683,          2.0328,          3.4805,          3.4804,          3.4804
,        0.883333,          0.6299,          0.9332,          0.0143,          1.8068,          1.2112,          1.5683,          2.0328,          3.4812,          3.4805,          3.4805
,        0.900000,          0.6299,          0.9333,          0.0143,          1.8067,          1.2112,          1.5683,          2.0329,          3.4811,          3.4805,          3.4805
,        0.916667,          0.6299,          0.9333,          0.0143,          1.8067,          1.2112,          1.5683,          2.0329,          3.4805,          3.4806,          3.4805
,        0.933333,          0.6299,          0.9333,          0.0144,          1.8068,          1.2112,          1.5683,          2.0328,          3.4805,          3.4805,          3.4806
,        0.950000,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5683,          2.0327,          3.4804,          3.4806,          3.4806
,        0.966667,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5683,          2.0329,          3.4808,          3.4806,          3.4806
,        0.983333,          0.6299,          0.9333,          0.0144,          1.8068,          1.2112,          1.5683,          2.0330,          3.4808,          3.4806,          3.4806
,        1.000000,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0327,          3.4806,          3.4806,          3.4807
,        1.016667,          0.6298,          0.9333,          0.0144,          1.8068,          1.2112,          1.5683,          2.0329,          3.4807,          3.4806,          3.4807
,        1.033333,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0329,          3.4806,          3.4806,          3.4806
,        1.050000,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0328,          3.4803,          3.4807,          3.4806
,        1.066667,          0.6298,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0330,          3.4806,          3.4806,          3.4807
,        1.083333,          0.6299,          0.9333,          0.0142,          1.8068,          1.2112,          1.5684,          2.0327,          3.4805,          3.4805,          3.4807
,        1.100000,          0.6299,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0330,          3.4804,          3.4806,          3.4806
,        1.116667,          0.6299,          0.9333,          0.0144,          1.8068,          1.2113,          1.5684,          2.0328,          3.4807,          3.4807,          3.4807
,        1.133333,          0.6299,          0.9334,          0.0143,          1.8068,          1.2112,          1.5684,          2.0329,          3.4806,          3.4805,          3.4806
,        1.150000,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0329,          3.4807,          3.4806,          3.4806
,        1.166667,          0.6298,          0.9332,          0.0144,          1.8068,          1.2112,          1.5684,          2.0326,          3.4812,          3.4806,          3.4805
,        1.183333,          0.6298,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0329,          3.4807,          3.4807,          3.4806
,        1.200000,          0.6298,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0329,          3.4802,          3.4805,          3.4806
,        1.216667,          0.6298,          0.9333,          0.0144,          1.8067,          1.2112,          1.5684,          2.0330,          3.4805,          3.4805,          3.4806
,        1.233333,          0.6299,          0.9333,          0.0144,          1.8067,          1.2113,          1.5684,          2.0329,          3.4809,          3.4807,          3.4807
,        1.250000,          0.6298,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0327,          3.4807,          3.4806,          3.4807
,        1.266667,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0328,          3.4808,          3.4806,          3.4807
,        1.283333,          0.6299,          0.9333,          0.0143,          1.8068,          1.2113,          1.5684,          2.0329,          3.4804,          3.4805,          3.4806
,        1.300000,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0329,          3.4806,          3.4807,          3.4806
,        1.316667,          0.6298,          0.9333,          0.0144,          1.8068,          1.2112,          1.5683,          2.0329,          3.4804,          3.4806,          3.4806
,        1.333333,          0.6299,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0327,          3.4807,          3.4806,          3.4806
,        1.350000,          0.6298,          0.9333,          0.0144,          1.8068,          1.2113,          1.5683,          2.0329,          3.4805,          3.4807,          3.4805
,        1.366667,          0.6298,          0.9333,          0.0144,          1.8068,          1.2112,          1.5683,          2.0329,          3.4808,          3.4808,          3.4806
,        1.383333,          0.6298,          0.9333,          0.0145,          1.8068,          1.2112,          1.5683,          2.0327,          3.4804,          3.4806,          3.4807
,        1.400000,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0330,          3.4804,          3.4806,          3.4807
,        1.416667,          0.6298,          0.9332,          0.0144,          1.8068,          1.2113,          1.5684,          2.0328,          3.4804,          3.4806,          3.4807
,        1.433333,          0.6298,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0328,          3.4800,          3.4806,          3.4806
,        1.450000,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0331,          3.4803,          3.4807,          3.4807
,        1.466667,          0.6299,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0327,          3.4804,          3.4806,          3.4806
,        1.483333,          0.6298,          0.9332,          0.0143,          1.8068,          1.2112,          1.5684,          2.0330,          3.4805,          3.4806,          3.4808
,        1.500000,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5683,          2.0329,          3.4807,          3.4806,          3.4806
,        1.516667,          0.6298,          0.9333,          0.0142,          1.8068,          1.2112,          1.5684,          2.0328,          3.4803,          3.4806,          3.4806
,        1.533333,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0329,          3.4806,          3.4806,          3.4806
,        1.550000,          0.6299,          0.9332,          0.0144,          1.8068,          1.2112,          1.5684,          2.0326,          3.4808,          3.4806,          3.4806
,        1.566667,          0.6298,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0329,          3.4804,          3.4805,          3.4806
,        1.583333,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0330,          3.4809,          3.4807,          3.4807
,        1.600000,          0.6298,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0330,          3.4803,          3.4806,          3.4807
,        1.616667,          0.6298,          0.9334,          0.0143,          1.8068,          1.2113,          1.5684,          2.0330,          3.4801,          3.4806,          3.4807
,        1.633333,          0.6298,          0.9333,          0.0142,          1.8068,          1.2112,          1.5684,          2.0329,          3.4807,          3.4806,          3.4807
,        1.650000,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0329,          3.4809,          3.4807,          3.4807
,        1.666667,          0.6299,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0326,          3.4813,          3.4806,          3.4806
,        1.683333,          0.6299,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0329,          3.4808,          3.4805,          3.4807
,        1.700000,          0.6299,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0330,          3.4806,          3.4807,          3.4806
,        1.716667,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0330,          3.4810,          3.4806,          3.4806
,        1.733333,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0330,          3.4810,          3.4807,          3.4806
,        1.750000,          0.6298,          0.9333,          0.0144,          1.8068,          1.2112,          1.5683,          2.0327,          3.4803,          3.4806,          3.4806
,        1.766667,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5683,          2.0328,          3.4807,          3.4806,          3.4806
,        1.783333,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5683,          2.0329,          3.4811,          3.4806,          3.4807
,        1.800000,          0.6299,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0329,          3.4805,          3.4806,          3.4807
,        1.816667,          0.6299,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0329,          3.4805,          3.4806,          3.4807
,        1.833333,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5683,          2.0328,          3.4809,          3.4807,          3.4806
,        1.850000,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5683,          2.0328,          3.4806,          3.4806,          3.4806
,        1.866667,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0330,          3.4806,          3.4806,          3.4806
,        1.883333,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0328,          3.4807,          3.4805,          3.4805
,        1.900000,          0.6298,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0329,          3.4807,          3.4806,          3.4806
,        1.916667,          0.6299,          0.9333,          0.0145,          1.8068,          1.2113,          1.5684,          2.0329,          3.4809,          3.4806,          3.4806
,        1.933333,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0328,          3.4806,          3.4807,          3.4808
,        1.950000,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0330,          3.4804,          3.4806,          3.4807
,        1.966667,          0.6298,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0327,          3.4803,          3.4806,          3.4807
,        1.983333,          0.6299,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0330,          3.4804,          3.4806,          3.4806
,        2.000000,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0328,          3.4808,          3.4806,          3.4806
,        2.016667,          0.6298,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0328,          3.4804,          3.4806,          3.4806
,        2.033333,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0330,          3.4807,          3.4806,          3.4806
,        2.050000,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0326,          3.4804,          3.4806,          3.4806
,        2.066667,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5683,          2.0329,          3.4808,          3.4807,          3.4807
,        2.083333,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0329,          3.4805,          3.4806,          3.4807
,        2.100000,          0.6299,          0.9332,          0.0143,          1.8068,          1.2112,          1.5684,          2.0329,          3.4807,          3.4807,          3.4807
,        2.116667,          0.6299,          0.9333,          0.0144,          1.8068,          1.2113,          1.5684,          2.0329,          3.4805,          3.4805,          3.4807
,        2.133333,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0327,          3.4808,          3.4807,          3.4806
,        2.150000,          0.6299,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0328,          3.4807,          3.4806,          3.4807
,        2.166667,          0.6299,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0329,          3.4803,          3.4807,          3.4807
,        2.183333,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0329,          3.4809,          3.4807,          3.4805
,        2.200000,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0329,          3.4805,          3.4806,          3.4807
,        2.216667,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5683,          2.0327,          3.4806,          3.4807,          3.4808
,        2.233333,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5683,          2.0328,          3.4806,          3.4806,          3.4806
,        2.250000,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0330,          3.4808,          3.4807,          3.4807
,        2.266667,          0.6299,          0.9333,          0.0144,          1.8068,          1.2112,          1.5683,          2.0328,          3.4807,          3.4806,          3.4806
,        2.283333,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0329,          3.4807,          3.4805,          3.4807
,        2.300000,          0.6299,          0.9333,          0.0142,          1.8068,          1.2112,          1.5684,          2.0329,          3.4805,          3.4807,          3.4806
,        2.316667,          0.6299,          0.9333,          0.0143,          1.8068,          1.2113,          1.5684,          2.0330,          3.4803,          3.4806,          3.4806
,        2.333333,          0.6298,          0.9332,          0.0144,          1.8068,          1.2113,          1.5684,          2.0327,          3.4810,          3.4806,          3.4807
,        2.350000,          0.6299,          0.9334,          0.0144,          1.8068,          1.2113,          1.5684,          2.0329,          3.4803,          3.4805,          3.4807
,        2.366667,          0.6299,          0.9332,          0.0143,          1.8068,          1.2112,          1.5684,          2.0327,          3.4805,          3.4806,          3.4806
,        2.383333,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0327,          3.4809,          3.4805,          3.4805
,        2.400000,          0.6299,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0329,          3.4806,          3.4807,          3.4806
,        2.416667,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0329,          3.4805,          3.4806,          3.4807
,        2.433333,          0.6298,          0.9332,          0.0144,          1.8068,          1.2112,          1.5684,          2.0330,          3.4806,          3.4807,          3.4806
,        2.450000,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0326,          3.4807,          3.4805,          3.4806
,        2.466667,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0329,          3.4803,          3.4807,          3.4806
,        2.483333,          0.6299,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0329,          3.4801,          3.4807,          3.4806
,        2.500000,          0.6299,          0.9332,          0.0144,          1.8068,          1.2112,          1.5684,          2.0327,          3.4809,          3.4805,          3.4808
,        2.516667,          0.6298,          0.9332,          0.0145,          1.8068,          1.2112,          1.5684,          2.0330,          3.4810,          3.4806,          3.4807
,        2.533333,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0328,          3.4812,          3.4806,          3.4806
,        2.550000,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0328,          3.4803,          3.4807,          3.4806
,        2.566667,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0330,          3.4804,          3.4806,          3.4808
,        2.583333,          0.6298,          0.9332,          0.0144,          1.8068,          1.2112,          1.5684,          2.0327,          3.4807,          3.4806,          3.4808
,        2.600000,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0330,          3.4802,          3.4806,          3.4806
,        2.616667,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0328,          3.4805,          3.4806,          3.4807
,        2.633333,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0329,          3.4810,          3.4806,          3.4806
,        2.650000,          0.6299,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0329,          3.4804,          3.4806,          3.4806
,        2.666667,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0327,          3.4805,          3.4806,          3.4807
,        2.683333,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0330,          3.4806,          3.4806,          3.4807
,        2.700000,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0330,          3.4803,          3.4807,          3.4806
,        2.716667,          0.6299,          0.9332,          0.0144,          1.8068,          1.2112,          1.5683,          2.0329,          3.4804,          3.4807,          3.4806
,        2.733333,          0.6299,          0.9332,          0.0144,          1.8068,          1.2112,          1.5684,          2.0329,          3.4806,          3.4806,          3.4806
,        2.750000,          0.6299,          0.9332,          0.0144,          1.8068,          1.2112,          1.5684,          2.0327,          3.4805,          3.4806,          3.4806
,        2.766667,          0.6298,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0328,          3.4807,          3.4807,          3.4807
,        2.783333,          0.6300,          0.9332,          0.0144,          1.8068,          1.2112,          1.5683,          2.0330,          3.4807,          3.4806,          3.4806
,        2.800000,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0329,          3.4806,          3.4806,          3.4807
,        2.816667,          0.6298,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0329,          3.4807,          3.4807,          3.4805
,        2.833333,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0328,          3.4803,          3.4805,          3.4806
,        2.850000,          0.6298,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0329,          3.4804,          3.4806,          3.4807
,        2.866667,          0.6299,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0329,          3.4804,          3.4807,          3.4807
,        2.883333,          0.6299,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0327,          3.4807,          3.4805,          3.4807
,        2.900000,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0330,          3.4804,          3.4806,          3.4808
,        2.916667,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0328,          3.4810,          3.4807,          3.4807
,        2.933333,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0330,          3.4805,          3.4806,          3.4806
,        2.950000,          0.6299,          0.9333,          0.0144,          1.8068,          1.2112,          1.5684,          2.0327,          3.4808,          3.4807,          3.4806
,        2.966667,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0328,          3.4805,          3.4806,          3.4807
,        2.983333,          0.6299,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0330,          3.4803,          3.4808,          3.4807
,        3.000000,          0.6298,          0.9333,          0.0143,          1.8068,          1.2112,          1.5684,          2.0327,          3.4807,          3.4806,          3.4806

