"VanillaC4_009 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_009.tcf]","Time (h)","V 2 [VanillaC4_009]","V 3 [VanillaC4_009]","V 4 [VanillaC4_009]","V 5 [VanillaC4_009]","V 6 [VanillaC4_009]","V 7 [VanillaC4_009]","V 8 [VanillaC4_009]","V 9 [VanillaC4_009]","V 10 [VanillaC4_009]","V 11 [VanillaC4_009]","V 12 [VanillaC4_009]","V 13 [VanillaC4_009]","V 14 [VanillaC4_009]","V 15 [VanillaC4_009]","V 16 [VanillaC4_009]","V  1 [VanillaC4_009]"
         354,        2.941667,          1.1371,          0.6890,          1.0782,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1160,          1.0922,          1.1169
         355,        2.950000,          1.1371,          0.6889,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0921,          1.1169
         356,        2.958333,          1.1371,          0.6889,          1.0781,          1.0605,          1.1089,          0.6897,          0.7429,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1159,          1.0922,          1.1169
         357,        2.966667,          1.1371,          0.6890,          1.0782,          1.0605,          1.1088,          0.6897,          0.7430,          0.7945,          0.8381,          0.8800,          0.6319,          0.8793,          1.1374,          1.1160,          1.0921,          1.1169
         358,        2.975000,          1.1370,          0.6890,          1.0781,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1159,          1.0921,          1.1169
         359,        2.983333,          1.1371,          0.6889,          1.0781,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1160,          1.0921,          1.1169
         360,        2.991667,          1.1370,          0.6889,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0920,          1.1169
         361,        3.000000,          1.1371,          0.6889,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0921,          1.1169
         362,        3.008333,          1.1371,          0.6890,          1.0781,          1.0605,          1.1088,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0921,          1.1169
         363,        3.016667,          1.1371,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0921,          1.1168
         364,        3.025000,          1.1371,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1160,          1.0922,          1.1169
         365,        3.033333,          1.1370,          0.6890,          1.0781,          1.0605,          1.1089,          0.6897,          0.7430,          0.7946,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0921,          1.1169
         366,        3.041667,          1.1371,          0.6889,          1.0782,          1.0605,          1.1089,          0.6897,          0.7430,          0.7946,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0924,          1.1169
         367,        3.050000,          1.1371,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0920,          1.1169
         368,        3.058333,          1.1371,          0.6889,          1.0782,          1.0605,          1.1088,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0922,          1.1169
         369,        3.066667,          1.1371,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1160,          1.0921,          1.1169
         370,        3.075000,          1.1371,          0.6890,          1.0781,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0921,          1.1169
         371,        3.083333,          1.1370,          0.6890,          1.0782,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8381,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0921,          1.1168
         372,        3.091667,          1.1371,          0.6889,          1.0781,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1159,          1.0922,          1.1169
         373,        3.100000,          1.1370,          0.6889,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1159,          1.0921,          1.1168
         374,        3.108333,          1.1370,          0.6890,          1.0782,          1.0605,          1.1089,          0.6897,          0.7430,          0.7946,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1160,          1.0922,          1.1169
         375,        3.116667,          1.1371,          0.6889,          1.0782,          1.0605,          1.1089,          0.6896,          0.7429,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0923,          1.1169
         376,        3.125000,          1.1371,          0.6890,          1.0782,          1.0604,          1.1089,          0.6896,          0.7430,          0.7946,          0.8381,          0.8800,          0.6319,          0.8793,          1.1374,          1.1159,          1.0920,          1.1168
         377,        3.133333,          1.1371,          0.6889,          1.0782,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8381,          0.8800,          0.6319,          0.8794,          1.1374,          1.1160,          1.0921,          1.1168
         378,        3.141667,          1.1371,          0.6890,          1.0781,          1.0604,          1.1089,          0.6897,          0.7430,          0.7945,          0.8381,          0.8800,          0.6318,          0.8794,          1.1373,          1.1160,          1.0921,          1.1169
         379,        3.150000,          1.1371,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8801,          0.6319,          0.8793,          1.1374,          1.1159,          1.0920,          1.1169
         380,        3.158333,          1.1370,          0.6889,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8801,          0.6319,          0.8794,          1.1374,          1.1159,          1.0922,          1.1169
         381,        3.166667,          1.1371,          0.6889,          1.0781,          1.0604,          1.1089,          0.6897,          0.7430,          0.7946,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1160,          1.0921,          1.1169
         382,        3.175000,          1.1371,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7946,          0.8380,          0.8800,          0.6319,          0.8793,          1.1375,          1.1160,          1.0920,          1.1169
         383,        3.183333,          1.1371,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0921,          1.1168
         384,        3.191667,          1.1370,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1159,          1.0920,          1.1169
         385,        3.200000,          1.1371,          0.6889,          1.0782,          1.0604,          1.1088,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1160,          1.0920,          1.1169
         386,        3.208333,          1.1371,          0.6889,          1.0782,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8799,          0.6318,          0.8794,          1.1374,          1.1160,          1.0919,          1.1168
         387,        3.216667,          1.1371,          0.6889,          1.0782,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0919,          1.1168
         388,        3.225000,          1.1371,          0.6890,          1.0781,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8381,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0922,          1.1169
         389,        3.233333,          1.1370,          0.6890,          1.0781,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8793,          1.1374,          1.1159,          1.0922,          1.1169
         390,        3.241667,          1.1371,          0.6889,          1.0782,          1.0604,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1159,          1.0920,          1.1169
         391,        3.250000,          1.1371,          0.6890,          1.0782,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8793,          1.1375,          1.1160,          1.0919,          1.1169
         392,        3.258333,          1.1370,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1160,          1.0921,          1.1169
         393,        3.266667,          1.1370,          0.6890,          1.0781,          1.0604,          1.1089,          0.6896,          0.7429,          0.7945,          0.8380,          0.8800,          0.6319,          0.8793,          1.1374,          1.1159,          1.0920,          1.1169
         394,        3.275000,          1.1371,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1159,          1.0919,          1.1169
         395,        3.283333,          1.1371,          0.6890,          1.0782,          1.0604,          1.1089,          0.6897,          0.7430,          0.7945,          0.8381,          0.8800,          0.6319,          0.8794,          1.1375,          1.1159,          1.0921,          1.1169
         396,        3.291667,          1.1371,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1159,          1.0920,          1.1168
         397,        3.300000,          1.1371,          0.6890,          1.0782,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1160,          1.0922,          1.1169
         398,        3.308333,          1.1371,          0.6889,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0922,          1.1169
         399,        3.316667,          1.1371,          0.6889,          1.0781,          1.0604,          1.1088,          0.6896,          0.7430,          0.7945,          0.8380,          0.8801,          0.6318,          0.8794,          1.1374,          1.1159,          1.0922,          1.1169
         400,        3.325000,          1.1370,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0921,          1.1168
         401,        3.333333,          1.1371,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7429,          0.7945,          0.8381,          0.8800,          0.6318,          0.8793,          1.1374,          1.1159,          1.0921,          1.1169
         402,        3.341667,          1.1370,          0.6889,          1.0782,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1160,          1.0922,          1.1169
         403,        3.350000,          1.1370,          0.6890,          1.0782,          1.0604,          1.1089,          0.6897,          0.7430,          0.7946,          0.8380,          0.8801,          0.6318,          0.8794,          1.1374,          1.1160,          1.0921,          1.1168
         404,        3.358333,          1.1371,          0.6889,          1.0782,          1.0604,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1160,          1.0918,          1.1168
         405,        3.366667,          1.1370,          0.6890,          1.0781,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0921,          1.1169
         406,        3.375000,          1.1370,          0.6889,          1.0782,          1.0605,          1.1089,          0.6897,          0.7431,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0920,          1.1168
         407,        3.383333,          1.1371,          0.6889,          1.0781,          1.0605,          1.1088,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0919,          1.1169
         408,        3.391667,          1.1371,          0.6889,          1.0782,          1.0605,          1.1088,          0.6896,          0.7430,          0.7946,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0921,          1.1169
         409,        3.400000,          1.1371,          0.6890,          1.0782,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8381,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0920,          1.1169
         410,        3.408333,          1.1371,          0.6890,          1.0782,          1.0604,          1.1088,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0921,          1.1168
         411,        3.416667,          1.1371,          0.6889,          1.0781,          1.0605,          1.1088,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0922,          1.1169
         412,        3.425000,          1.1371,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7431,          0.7945,          0.8380,          0.8800,          0.6319,          0.8793,          1.1374,          1.1159,          1.0919,          1.1168
         413,        3.433333,          1.1371,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7946,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0920,          1.1169
         414,        3.441667,          1.1371,          0.6889,          1.0781,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0922,          1.1169
         415,        3.450000,          1.1371,          0.6890,          1.0782,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8793,          1.1374,          1.1160,          1.0922,          1.1169
         416,        3.458333,          1.1370,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8381,          0.8800,          0.6319,          0.8794,          1.1374,          1.1160,          1.0920,          1.1169
         417,        3.466667,          1.1370,          0.6890,          1.0781,          1.0605,          1.1088,          0.6897,          0.7429,          0.7945,          0.8379,          0.8800,          0.6318,          0.8793,          1.1374,          1.1159,          1.0917,          1.1169
         418,        3.475000,          1.1371,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0921,          1.1169
         419,        3.483333,          1.1370,          0.6889,          1.0782,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1161,          1.0921,          1.1169
         420,        3.491667,          1.1371,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0919,          1.1169
         421,        3.500000,          1.1371,          0.6889,          1.0782,          1.0604,          1.1089,          0.6896,          0.7430,          0.7946,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0923,          1.1169
         422,        3.508333,          1.1371,          0.6890,          1.0782,          1.0604,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8801,          0.6319,          0.8794,          1.1374,          1.1160,          1.0920,          1.1169
         423,        3.516667,          1.1371,          0.6889,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1159,          1.0918,          1.1169
         424,        3.525000,          1.1371,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7429,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1159,          1.0918,          1.1168
         425,        3.533333,          1.1371,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7946,          0.8380,          0.8800,          0.6318,          0.8794,          1.1373,          1.1160,          1.0923,          1.1169
         426,        3.541667,          1.1371,          0.6889,          1.0781,          1.0605,          1.1088,          0.6896,          0.7430,          0.7946,          0.8380,          0.8800,          0.6319,          0.8794,          1.1375,          1.1160,          1.0923,          1.1169
         427,        3.550000,          1.1371,          0.6890,          1.0781,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1159,          1.0919,          1.1169
         428,        3.558333,          1.1370,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1159,          1.0922,          1.1169
         429,        3.566667,          1.1371,          0.6889,          1.0781,          1.0604,          1.1089,          0.6896,          0.7430,          0.7946,          0.8381,          0.8800,          0.6318,          0.8793,          1.1374,          1.1159,          1.0922,          1.1169
         430,        3.575000,          1.1371,          0.6889,          1.0781,          1.0604,          1.1088,          0.6896,          0.7429,          0.7945,          0.8380,          0.8801,          0.6318,          0.8793,          1.1374,          1.1160,          1.0922,          1.1169
         431,        3.583333,          1.1370,          0.6890,          1.0782,          1.0605,          1.1090,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0917,          1.1168
         432,        3.591667,          1.1371,          0.6890,          1.0782,          1.0604,          1.1088,          0.6897,          0.7430,          0.7946,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0921,          1.1169
         433,        3.600000,          1.1371,          0.6889,          1.0781,          1.0604,          1.1089,          0.6897,          0.7430,          0.7946,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1159,          1.0924,          1.1169
         434,        3.608333,          1.1371,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7429,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1160,          1.0923,          1.1169
         435,        3.616667,          1.1370,          0.6889,          1.0781,          1.0604,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8801,          0.6319,          0.8794,          1.1374,          1.1159,          1.0920,          1.1169
         436,        3.625000,          1.1371,          0.6890,          1.0781,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1159,          1.0919,          1.1168
         437,        3.633333,          1.1371,          0.6889,          1.0782,          1.0605,          1.1088,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0919,          1.1169
         438,        3.641667,          1.1371,          0.6890,          1.0782,          1.0605,          1.1089,          0.6897,          0.7430,          0.7946,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0922,          1.1169
         439,        3.650000,          1.1371,          0.6889,          1.0782,          1.0604,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0920,          1.1168
         440,        3.658333,          1.1371,          0.6889,          1.0782,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8793,          1.1374,          1.1159,          1.0920,          1.1169
         441,        3.666667,          1.1370,          0.6889,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1160,          1.0922,          1.1169
         442,        3.675000,          1.1371,          0.6889,          1.0782,          1.0604,          1.1088,          0.6897,          0.7430,          0.7946,          0.8380,          0.8800,          0.6319,          0.8793,          1.1374,          1.1160,          1.0923,          1.1169
         443,        3.683333,          1.1371,          0.6890,          1.0782,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0921,          1.1169
         444,        3.691667,          1.1371,          0.6890,          1.0781,          1.0604,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1160,          1.0923,          1.1168
         445,        3.700000,          1.1371,          0.6890,          1.0781,          1.0604,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1160,          1.0921,          1.1169
         446,        3.708333,          1.1371,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7946,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0918,          1.1169
         447,        3.716667,          1.1371,          0.6890,          1.0781,          1.0604,          1.1088,          0.6896,          0.7429,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1159,          1.0921,          1.1169
         448,        3.725000,          1.1371,          0.6890,          1.0782,          1.0605,          1.1088,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1160,          1.0921,          1.1168
         449,        3.733333,          1.1371,          0.6890,          1.0782,          1.0604,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0921,          1.1169
         450,        3.741667,          1.1371,          0.6889,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8381,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0920,          1.1169
         451,        3.750000,          1.1370,          0.6889,          1.0782,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0920,          1.1169
         452,        3.758333,          1.1371,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1160,          1.0923,          1.1169
         453,        3.766667,          1.1371,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7944,          0.8380,          0.8800,          0.6319,          0.8794,          1.1375,          1.1160,          1.0922,          1.1169
         454,        3.775000,          1.1371,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8793,          1.1374,          1.1159,          1.0919,          1.1169
         455,        3.783333,          1.1371,          0.6889,          1.0781,          1.0604,          1.1088,          0.6896,          0.7430,          0.7945,          0.8380,          0.8799,          0.6318,          0.8793,          1.1374,          1.1160,          1.0922,          1.1169
         456,        3.791667,          1.1371,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8381,          0.8800,          0.6318,          0.8793,          1.1374,          1.1160,          1.0925,          1.1169
         457,        3.800000,          1.1371,          0.6890,          1.0781,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8381,          0.8800,          0.6319,          0.8794,          1.1374,          1.1159,          1.0916,          1.1169
         458,        3.808333,          1.1371,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0920,          1.1169
         459,        3.816667,          1.1371,          0.6890,          1.0782,          1.0604,          1.1088,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0926,          1.1168
         460,        3.825000,          1.1371,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8799,          0.6318,          0.8793,          1.1374,          1.1160,          1.0916,          1.1168
         461,        3.833333,          1.1370,          0.6889,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1160,          1.0924,          1.1169
         462,        3.841667,          1.1371,          0.6889,          1.0782,          1.0605,          1.1088,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1160,          1.0923,          1.1169
         463,        3.850000,          1.1371,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7946,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1160,          1.0920,          1.1168
         464,        3.858333,          1.1371,          0.6890,          1.0781,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1160,          1.0984,          1.1168
         465,        3.866667,          1.1371,          0.6890,          1.0782,          1.0605,          1.1088,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1161,          1.0993,          1.1169
         466,        3.875000,          1.1371,          0.6890,          1.0781,          1.0604,          1.1089,          0.6897,          0.7430,          0.7945,          0.8381,          0.8800,          0.6318,          0.8794,          1.1374,          1.1171,          1.0935,          1.1169
         467,        3.883333,          1.1371,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8381,          0.8800,          0.6319,          0.8793,          1.1374,          1.1166,          1.0926,          1.1169
         468,        3.891667,          1.1371,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1376,          1.1162,          1.0920,          1.1168
         469,        3.900000,          1.1371,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1375,          1.1160,          1.0919,          1.1169
         470,        3.908333,          1.1371,          0.6890,          1.0781,          1.0604,          1.1088,          0.6897,          0.7429,          0.7945,          0.8381,          0.8800,          0.6319,          0.8794,          1.1374,          1.1159,          1.0921,          1.1168
         471,        3.916667,          1.1370,          0.6890,          1.0781,          1.0605,          1.1088,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8793,          1.1374,          1.1159,          1.0921,          1.1168
         472,        3.925000,          1.1371,          0.6890,          1.0781,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1159,          1.0922,          1.1169
         473,        3.933333,          1.1371,          0.6890,          1.0782,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1159,          1.0920,          1.1168
         474,        3.941667,          1.1371,          0.6889,          1.0782,          1.0604,          1.1089,          0.6897,          0.7430,          0.7945,          0.8381,          0.8801,          0.6319,          0.8794,          1.1374,          1.1160,          1.0922,          1.1169
         475,        3.950000,          1.1371,          0.6890,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7946,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0921,          1.1169
         476,        3.958333,          1.1371,          0.6890,          1.0782,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8381,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0921,          1.1169
         477,        3.966667,          1.1371,          0.6890,          1.0782,          1.0604,          1.1088,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1160,          1.0921,          1.1168
         478,        3.975000,          1.1370,          0.6889,          1.0782,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1159,          1.0921,          1.1169
         479,        3.983333,          1.1371,          0.6889,          1.0782,          1.0605,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1160,          1.0921,          1.1169
         480,        3.991667,          1.1371,          0.6890,          1.0782,          1.0605,          1.1089,          0.6897,          0.7430,          0.7945,          0.8380,          0.8800,          0.6319,          0.8794,          1.1374,          1.1160,          1.0921,          1.1169
         481,        4.000000,          1.1370,          0.6890,          1.0782,          1.0604,          1.1088,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1159,          1.0922,          1.1168
         482,        4.008333,          1.1371,          0.6890,          1.0782,          1.0604,          1.1089,          0.6897,          0.7430,          0.7946,          0.8380,          0.8800,          0.6318,          0.8794,          1.1374,          1.1160,          1.0920,          1.1168
         483,        4.016667,          1.1370,          0.6890,          1.0782,          1.0604,          1.1089,          0.6896,          0.7430,          0.7945,          0.8380,          0.8800,          0.6318,          0.8793,          1.1374,          1.1160,          1.0922,          1.1169
