"InphaseC4_009 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_009.tcf]","Time (h)","V 2 [InphaseC4_009]","V 3 [InphaseC4_009]","V 4 [InphaseC4_009]","V 5 [InphaseC4_009]","V 6 [InphaseC4_009]","V 7 [InphaseC4_009]","V 8 [InphaseC4_009]","V 9 [InphaseC4_009]","V 10 [InphaseC4_009]","V 11 [InphaseC4_009]","V 12 [InphaseC4_009]","V 13 [InphaseC4_009]","V 14 [InphaseC4_009]","V 15 [InphaseC4_009]","V 16 [InphaseC4_009]","V  1 [InphaseC4_009]"
         179,        1.483333,          0.7449,          0.1754,          0.6298,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3087,          0.8440,          1.4716,          1.1035,          0.5332,          0.5193,          1.1820
         180,        1.491667,          0.7449,          0.1754,          0.6297,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3087,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         181,        1.500000,          0.7450,          0.1756,          0.6298,          1.6183,          0.7523,          0.0966,          0.5255,          1.3191,          0.1368,          0.3088,          0.8440,          1.4715,          1.1035,          0.5332,          0.5192,          1.1820
         182,        1.508333,          0.7449,          0.1755,          0.6297,          1.6184,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5333,          0.5192,          1.1820
         183,        1.516667,          0.7449,          0.1755,          0.6297,          1.6184,          0.7522,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8439,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         184,        1.525000,          0.7449,          0.1754,          0.6298,          1.6183,          0.7523,          0.0964,          0.5255,          1.3192,          0.1369,          0.3087,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         185,        1.533333,          0.7449,          0.1755,          0.6297,          1.6183,          0.7523,          0.0965,          0.5255,          1.3192,          0.1368,          0.3088,          0.8439,          1.4716,          1.1035,          0.5332,          0.5193,          1.1820
         186,        1.541667,          0.7449,          0.1755,          0.6298,          1.6184,          0.7523,          0.0966,          0.5256,          1.3192,          0.1368,          0.3087,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         187,        1.550000,          0.7449,          0.1754,          0.6297,          1.6184,          0.7523,          0.0966,          0.5256,          1.3191,          0.1368,          0.3088,          0.8439,          1.4716,          1.1034,          0.5332,          0.5192,          1.1820
         188,        1.558333,          0.7449,          0.1755,          0.6297,          1.6184,          0.7523,          0.0965,          0.5255,          1.3192,          0.1368,          0.3088,          0.8440,          1.4715,          1.1035,          0.5332,          0.5192,          1.1820
         189,        1.566667,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8439,          1.4716,          1.1035,          0.5332,          0.5193,          1.1820
         190,        1.575000,          0.7449,          0.1755,          0.6297,          1.6183,          0.7522,          0.0966,          0.5255,          1.3191,          0.1368,          0.3088,          0.8440,          1.4715,          1.1035,          0.5332,          0.5193,          1.1820
         191,        1.583333,          0.7449,          0.1755,          0.6297,          1.6183,          0.7522,          0.0966,          0.5255,          1.3191,          0.1368,          0.3088,          0.8439,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         192,        1.591667,          0.7450,          0.1755,          0.6298,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8439,          1.4716,          1.1035,          0.5332,          0.5192,          1.1819
         193,        1.600000,          0.7449,          0.1754,          0.6298,          1.6183,          0.7522,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         194,        1.608333,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0966,          0.5256,          1.3192,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         195,        1.616667,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0966,          0.5256,          1.3192,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         196,        1.625000,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0964,          0.5256,          1.3192,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         197,        1.633333,          0.7449,          0.1754,          0.6298,          1.6183,          0.7523,          0.0966,          0.5255,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5193,          1.1820
         198,        1.641667,          0.7450,          0.1754,          0.6297,          1.6183,          0.7523,          0.0965,          0.5256,          1.3192,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5193,          1.1820
         199,        1.650000,          0.7449,          0.1755,          0.6297,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1367,          0.3088,          0.8440,          1.4717,          1.1035,          0.5332,          0.5191,          1.1820
         200,        1.658333,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0966,          0.5255,          1.3191,          0.1368,          0.3087,          0.8439,          1.4716,          1.1035,          0.5332,          0.5193,          1.1819
         201,        1.666667,          0.7449,          0.1754,          0.6297,          1.6184,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5333,          0.5192,          1.1820
         202,        1.675000,          0.7449,          0.1755,          0.6296,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         203,        1.683333,          0.7449,          0.1754,          0.6298,          1.6183,          0.7522,          0.0966,          0.5255,          1.3192,          0.1368,          0.3088,          0.8440,          1.4715,          1.1035,          0.5331,          0.5192,          1.1820
         204,        1.691667,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0965,          0.5255,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         205,        1.700000,          0.7449,          0.1755,          0.6299,          1.6184,          0.7523,          0.0964,          0.5256,          1.3191,          0.1367,          0.3088,          0.8439,          1.4716,          1.1035,          0.5332,          0.5193,          1.1820
         206,        1.708333,          0.7449,          0.1755,          0.6298,          1.6183,          0.7522,          0.0965,          0.5256,          1.3191,          0.1367,          0.3088,          0.8439,          1.4715,          1.1035,          0.5332,          0.5192,          1.1820
         207,        1.716667,          0.7450,          0.1755,          0.6297,          1.6183,          0.7523,          0.0964,          0.5255,          1.3192,          0.1368,          0.3088,          0.8440,          1.4715,          1.1035,          0.5332,          0.5192,          1.1820
         208,        1.725000,          0.7449,          0.1754,          0.6298,          1.6183,          0.7523,          0.0965,          0.5256,          1.3192,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5193,          1.1820
         209,        1.733333,          0.7449,          0.1755,          0.6297,          1.6183,          0.7523,          0.0966,          0.5256,          1.3191,          0.1368,          0.3088,          0.8439,          1.4716,          1.1034,          0.5332,          0.5193,          1.1820
         210,        1.741667,          0.7449,          0.1754,          0.6297,          1.6183,          0.7522,          0.0966,          0.5256,          1.3191,          0.1367,          0.3088,          0.8439,          1.4716,          1.1035,          0.5332,          0.5193,          1.1820
         211,        1.750000,          0.7449,          0.1754,          0.6297,          1.6183,          0.7522,          0.0965,          0.5255,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         212,        1.758333,          0.7449,          0.1755,          0.6297,          1.6183,          0.7523,          0.0965,          0.5255,          1.3192,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         213,        1.766667,          0.7449,          0.1755,          0.6297,          1.6183,          0.7523,          0.0965,          0.5256,          1.3192,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         214,        1.775000,          0.7449,          0.1754,          0.6297,          1.6184,          0.7523,          0.0966,          0.5256,          1.3192,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1819
         215,        1.783333,          0.7449,          0.1755,          0.6297,          1.6183,          0.7523,          0.0966,          0.5255,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         216,        1.791667,          0.7449,          0.1755,          0.6297,          1.6183,          0.7523,          0.0966,          0.5256,          1.3192,          0.1368,          0.3087,          0.8440,          1.4715,          1.1035,          0.5332,          0.5193,          1.1820
         217,        1.800000,          0.7449,          0.1755,          0.6298,          1.6183,          0.7522,          0.0965,          0.5256,          1.3192,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         218,        1.808333,          0.7449,          0.1755,          0.6298,          1.6184,          0.7523,          0.0964,          0.5257,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1819
         219,        1.816667,          0.7449,          0.1755,          0.6297,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         220,        1.825000,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1367,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         221,        1.833333,          0.7449,          0.1755,          0.6297,          1.6183,          0.7523,          0.0966,          0.5255,          1.3192,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5193,          1.1820
         222,        1.841667,          0.7449,          0.1755,          0.6297,          1.6183,          0.7523,          0.0966,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4715,          1.1035,          0.5332,          0.5192,          1.1820
         223,        1.850000,          0.7449,          0.1753,          0.6298,          1.6183,          0.7523,          0.0965,          0.5256,          1.3192,          0.1368,          0.3088,          0.8439,          1.4716,          1.1035,          0.5331,          0.5192,          1.1820
         224,        1.858333,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0965,          0.5255,          1.3191,          0.1368,          0.3087,          0.8440,          1.4716,          1.1035,          0.5332,          0.5193,          1.1820
         225,        1.866667,          0.7450,          0.1755,          0.6298,          1.6182,          0.7522,          0.0965,          0.5256,          1.3191,          0.1368,          0.3087,          0.8439,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         226,        1.875000,          0.7449,          0.1754,          0.6297,          1.6184,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5331,          0.5192,          1.1820
         227,        1.883333,          0.7449,          0.1755,          0.6297,          1.6183,          0.7523,          0.0966,          0.5256,          1.3192,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         228,        1.891667,          0.7450,          0.1754,          0.6298,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         229,        1.900000,          0.7450,          0.1755,          0.6298,          1.6183,          0.7523,          0.0964,          0.5255,          1.3192,          0.1368,          0.3088,          0.8440,          1.4715,          1.1035,          0.5332,          0.5192,          1.1820
         230,        1.908333,          0.7449,          0.1754,          0.6297,          1.6183,          0.7523,          0.0965,          0.5256,          1.3192,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         231,        1.916667,          0.7449,          0.1755,          0.6297,          1.6183,          0.7523,          0.0964,          0.5256,          1.3192,          0.1368,          0.3088,          0.8439,          1.4715,          1.1035,          0.5332,          0.5192,          1.1820
         232,        1.925000,          0.7449,          0.1754,          0.6298,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4715,          1.1035,          0.5332,          0.5192,          1.1820
         233,        1.933333,          0.7449,          0.1755,          0.6297,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5193,          1.1820
         234,        1.941667,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         235,        1.950000,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0966,          0.5255,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         236,        1.958333,          0.7449,          0.1755,          0.6298,          1.6184,          0.7523,          0.0965,          0.5255,          1.3191,          0.1368,          0.3088,          0.8441,          1.4716,          1.1034,          0.5332,          0.5192,          1.1820
         237,        1.966667,          0.7449,          0.1754,          0.6297,          1.6183,          0.7523,          0.0966,          0.5256,          1.3192,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         238,        1.975000,          0.7449,          0.1755,          0.6298,          1.6183,          0.7522,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4715,          1.1035,          0.5332,          0.5192,          1.1820
         239,        1.983333,          0.7449,          0.1755,          0.6297,          1.6183,          0.7523,          0.0966,          0.5256,          1.3191,          0.1368,          0.3087,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         240,        1.991667,          0.7449,          0.1755,          0.6298,          1.6184,          0.7523,          0.0965,          0.5255,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1034,          0.5332,          0.5192,          1.1820
         241,        2.000000,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0967,          0.5255,          1.3191,          0.1368,          0.3088,          0.8440,          1.4715,          1.1034,          0.5332,          0.5193,          1.1819
         242,        2.008333,          0.7449,          0.1755,          0.6298,          1.6183,          0.7522,          0.0964,          0.5256,          1.3192,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         243,        2.016667,          0.7450,          0.1755,          0.6297,          1.6184,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         244,        2.025000,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0966,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         245,        2.033333,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8439,          1.4715,          1.1035,          0.5332,          0.5192,          1.1820
         246,        2.041667,          0.7449,          0.1755,          0.6297,          1.6184,          0.7523,          0.0965,          0.5255,          1.3192,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         247,        2.050000,          0.7449,          0.1755,          0.6298,          1.6184,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3087,          0.8439,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         248,        2.058333,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1367,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         249,        2.066667,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0964,          0.5256,          1.3191,          0.1368,          0.3088,          0.8439,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         250,        2.075000,          0.7449,          0.1754,          0.6298,          1.6183,          0.7523,          0.0966,          0.5256,          1.3191,          0.1368,          0.3089,          0.8440,          1.4715,          1.1035,          0.5332,          0.5192,          1.1820
         251,        2.083333,          0.7449,          0.1754,          0.6298,          1.6183,          0.7523,          0.0965,          0.5255,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         252,        2.091667,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0965,          0.5255,          1.3192,          0.1368,          0.3088,          0.8440,          1.4716,          1.1034,          0.5333,          0.5192,          1.1820
         253,        2.100000,          0.7449,          0.1755,          0.6297,          1.6183,          0.7523,          0.0964,          0.5256,          1.3191,          0.1368,          0.3087,          0.8439,          1.4716,          1.1035,          0.5332,          0.5192,          1.1819
         254,        2.108333,          0.7449,          0.1754,          0.6297,          1.6183,          0.7523,          0.0966,          0.5255,          1.3192,          0.1368,          0.3088,          0.8440,          1.4715,          1.1035,          0.5332,          0.5192,          1.1820
         255,        2.116667,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0965,          0.5255,          1.3192,          0.1369,          0.3088,          0.8439,          1.4716,          1.1034,          0.5332,          0.5192,          1.1820
         256,        2.125000,          0.7449,          0.1755,          0.6298,          1.6184,          0.7523,          0.0965,          0.5256,          1.3192,          0.1368,          0.3087,          0.8440,          1.4715,          1.1035,          0.5332,          0.5192,          1.1820
         257,        2.133333,          0.7449,          0.1754,          0.6298,          1.6183,          0.7523,          0.0966,          0.5256,          1.3192,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5193,          1.1820
         258,        2.141667,          0.7449,          0.1754,          0.6299,          1.6183,          0.7523,          0.0965,          0.5255,          1.3191,          0.1367,          0.3087,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         259,        2.150000,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0965,          0.5256,          1.3192,          0.1368,          0.3087,          0.8440,          1.4717,          1.1034,          0.5332,          0.5192,          1.1820
         260,        2.158333,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0966,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         261,        2.166667,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0965,          0.5256,          1.3192,          0.1368,          0.3087,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         262,        2.175000,          0.7450,          0.1755,          0.6298,          1.6183,          0.7523,          0.0965,          0.5255,          1.3192,          0.1368,          0.3087,          0.8440,          1.4715,          1.1035,          0.5332,          0.5192,          1.1820
         263,        2.183333,          0.7450,          0.1754,          0.6297,          1.6184,          0.7522,          0.0966,          0.5256,          1.3192,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         264,        2.191667,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0965,          0.5256,          1.3192,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5331,          0.5192,          1.1820
         265,        2.200000,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0966,          0.5255,          1.3192,          0.1368,          0.3087,          0.8439,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         266,        2.208333,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0964,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5191,          1.1820
         267,        2.216667,          0.7449,          0.1754,          0.6297,          1.6183,          0.7523,          0.0966,          0.5256,          1.3192,          0.1367,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         268,        2.225000,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0964,          0.5255,          1.3191,          0.1368,          0.3088,          0.8440,          1.4715,          1.1035,          0.5332,          0.5193,          1.1820
         269,        2.233333,          0.7449,          0.1754,          0.6298,          1.6184,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         270,        2.241667,          0.7449,          0.1754,          0.6297,          1.6184,          0.7523,          0.0966,          0.5256,          1.3191,          0.1368,          0.3088,          0.8439,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         271,        2.250000,          0.7449,          0.1755,          0.6298,          1.6184,          0.7523,          0.0966,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         272,        2.258333,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8439,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         273,        2.266667,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0966,          0.5256,          1.3191,          0.1368,          0.3087,          0.8439,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         274,        2.275000,          0.7449,          0.1755,          0.6297,          1.6183,          0.7523,          0.0966,          0.5255,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         275,        2.283333,          0.7449,          0.1754,          0.6297,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3087,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         276,        2.291667,          0.7449,          0.1754,          0.6297,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4715,          1.1035,          0.5332,          0.5193,          1.1820
         277,        2.300000,          0.7449,          0.1754,          0.6297,          1.6184,          0.7523,          0.0965,          0.5255,          1.3191,          0.1367,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         278,        2.308333,          0.7449,          0.1754,          0.6298,          1.6183,          0.7523,          0.0965,          0.5255,          1.3191,          0.1368,          0.3088,          0.8439,          1.4716,          1.1035,          0.5332,          0.5193,          1.1820
         279,        2.316667,          0.7449,          0.1755,          0.6297,          1.6184,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         280,        2.325000,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0967,          0.5256,          1.3191,          0.1369,          0.3088,          0.8440,          1.4715,          1.1035,          0.5332,          0.5192,          1.1820
         281,        2.333333,          0.7449,          0.1755,          0.6298,          1.6184,          0.7523,          0.0965,          0.5257,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         282,        2.341667,          0.7449,          0.1755,          0.6297,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4715,          1.1035,          0.5332,          0.5193,          1.1820
         283,        2.350000,          0.7450,          0.1755,          0.6297,          1.6183,          0.7523,          0.0965,          0.5256,          1.3192,          0.1369,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         284,        2.358333,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3087,          0.8440,          1.4716,          1.1034,          0.5332,          0.5193,          1.1820
         285,        2.366667,          0.7450,          0.1755,          0.6297,          1.6184,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3087,          0.8439,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         286,        2.375000,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4715,          1.1035,          0.5332,          0.5192,          1.1820
         287,        2.383333,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8439,          1.4716,          1.1035,          0.5332,          0.5193,          1.1820
         288,        2.391667,          0.7449,          0.1755,          0.6297,          1.6183,          0.7523,          0.0965,          0.5255,          1.3192,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         289,        2.400000,          0.7449,          0.1755,          0.6297,          1.6183,          0.7523,          0.0964,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         290,        2.408333,          0.7449,          0.1754,          0.6297,          1.6183,          0.7522,          0.0965,          0.5255,          1.3192,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5191,          1.1820
         291,        2.416667,          0.7449,          0.1755,          0.6298,          1.6183,          0.7523,          0.0965,          0.5256,          1.3192,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         292,        2.425000,          0.7449,          0.1755,          0.6298,          1.6183,          0.7522,          0.0964,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         293,        2.433333,          0.7449,          0.1755,          0.6297,          1.6183,          0.7522,          0.0965,          0.5256,          1.3192,          0.1367,          0.3087,          0.8440,          1.4716,          1.1035,          0.5332,          0.5193,          1.1820
         294,        2.441667,          0.7449,          0.1754,          0.6298,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5193,          1.1819
         295,        2.450000,          0.7449,          0.1755,          0.6297,          1.6183,          0.7523,          0.0966,          0.5255,          1.3191,          0.1367,          0.3087,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         296,        2.458333,          0.7449,          0.1754,          0.6297,          1.6183,          0.7523,          0.0966,          0.5255,          1.3191,          0.1368,          0.3088,          0.8439,          1.4716,          1.1035,          0.5332,          0.5193,          1.1820
         297,        2.466667,          0.7449,          0.1754,          0.6298,          1.6183,          0.7523,          0.0964,          0.5256,          1.3191,          0.1368,          0.3087,          0.8440,          1.4715,          1.1035,          0.5332,          0.5192,          1.1820
         298,        2.475000,          0.7449,          0.1755,          0.6298,          1.6183,          0.7522,          0.0965,          0.5256,          1.3191,          0.1368,          0.3087,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         299,        2.483333,          0.7449,          0.1754,          0.6297,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3087,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         300,        2.491667,          0.7449,          0.1755,          0.6297,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         301,        2.500000,          0.7449,          0.1754,          0.6298,          1.6184,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4715,          1.1035,          0.5332,          0.5192,          1.1820
         302,        2.508333,          0.7449,          0.1755,          0.6297,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         303,        2.516667,          0.7449,          0.1754,          0.6298,          1.6184,          0.7523,          0.0965,          0.5255,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         304,        2.525000,          0.7449,          0.1755,          0.6298,          1.6184,          0.7523,          0.0964,          0.5256,          1.3192,          0.1368,          0.3087,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         305,        2.533333,          0.7449,          0.1755,          0.6297,          1.6183,          0.7522,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5192,          1.1820
         306,        2.541667,          0.7449,          0.1754,          0.6297,          1.6184,          0.7523,          0.0965,          0.5255,          1.3191,          0.1368,          0.3088,          0.8439,          1.4715,          1.1035,          0.5332,          0.5193,          1.1820
         307,        2.550000,          0.7450,          0.1754,          0.6297,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4716,          1.1035,          0.5332,          0.5193,          1.1820
         308,        2.558333,          0.7450,          0.1754,          0.6297,          1.6183,          0.7523,          0.0965,          0.5256,          1.3191,          0.1368,          0.3088,          0.8440,          1.4715,          1.1035,          0.5332,          0.5192,          1.1820
