"VanillaC4_021 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_021.tcf]","Time (h)","Q 2 [VanillaC4_021]","Q 3 [VanillaC4_021]","Q 4 [VanillaC4_021]","Q 5 [VanillaC4_021]","Q 6 [VanillaC4_021]","Q 7 [VanillaC4_021]","Q 1 [VanillaC4_021]","Q  8 [VanillaC4_021]"
         210,        1.741667,       -100.0001,        -99.9998,       -100.0003,       -100.0001,       -100.0008,        -99.9888,       -100.0001,        -99.9954
         211,        1.750000,       -100.0005,       -100.0002,       -100.0000,       -100.0000,       -100.0030,        -99.9982,       -100.0001,        -99.9800
         212,        1.758333,        -99.9999,        -99.9999,       -100.0002,       -100.0002,       -100.0033,        -99.9958,        -99.9993,        -99.9929
         213,        1.766667,        -99.9997,        -99.9999,        -99.9998,        -99.9998,        -99.9988,        -99.9954,       -100.0000,        -99.9955
         214,        1.775000,        -99.9998,       -100.0000,       -100.0002,       -100.0003,        -99.9992,        -99.9980,        -99.9999,        -99.9964
         215,        1.783333,       -100.0000,       -100.0001,       -100.0000,       -100.0004,        -99.9996,        -99.9989,        -99.9998,        -99.9981
         216,        1.791667,        -99.9999,       -100.0001,       -100.0001,       -100.0000,        -99.9994,        -99.9965,        -99.9995,        -99.9984
         217,        1.800000,        -99.9999,       -100.0001,        -99.9997,        -99.9997,        -99.9993,       -100.0000,       -100.0001,        -99.9990
         218,        1.808333,       -100.0000,       -100.0000,       -100.0004,       -100.0000,        -99.9996,        -99.9979,        -99.9994,        -99.9995
         219,        1.816667,       -100.0001,       -100.0001,        -99.9999,        -99.9996,        -99.9992,       -100.0005,        -99.9998,        -99.9998
         220,        1.825000,       -100.0003,        -99.9997,       -100.0002,       -100.0004,        -99.9995,        -99.9998,       -100.0002,        -99.9998
         221,        1.833333,       -100.0001,        -99.9995,       -100.0001,       -100.0000,        -99.9997,        -99.9983,        -99.9998,        -99.9992
         222,        1.841667,        -99.9996,       -100.0000,        -99.9999,        -99.9999,        -99.9997,       -100.0000,        -99.9998,        -99.9998
         223,        1.850000,       -100.0001,       -100.0002,        -99.9998,       -100.0000,        -99.9996,       -100.0014,        -99.9996,       -100.0009
         224,        1.858333,        -99.9999,        -99.9998,       -100.0001,        -99.9999,        -99.9993,        -99.9999,        -99.9999,        -99.9995
         225,        1.866667,       -100.0002,        -99.9999,        -99.9998,       -100.0003,        -99.9997,       -100.0003,       -100.0002,        -99.9989
         226,        1.875000,        -99.9996,       -100.0003,       -100.0001,        -99.9996,        -99.9998,       -100.0001,        -99.9995,       -100.0007
         227,        1.883333,        -99.9999,       -100.0000,       -100.0000,        -99.9999,       -100.0000,        -99.9995,        -99.9996,        -99.9996
         228,        1.891667,        -99.9996,       -100.0001,       -100.0001,       -100.0002,        -99.9997,       -100.0010,       -100.0004,       -100.0000
         229,        1.900000,       -100.0004,       -100.0000,       -100.0002,       -100.0001,       -100.0001,        -99.9997,       -100.0003,       -100.0001
         230,        1.908333,        -99.9998,        -99.9998,       -100.0005,        -99.9994,        -99.9995,       -100.0002,        -99.9991,       -100.0002
         231,        1.916667,       -100.0000,        -99.9999,       -100.0005,        -99.9999,        -99.9998,       -100.0000,       -100.0001,       -100.0010
         232,        1.925000,       -100.0001,       -100.0000,       -100.0001,       -100.0003,       -100.0002,       -100.0000,       -100.0004,       -100.0003
         233,        1.933333,        -99.9997,       -100.0000,        -99.9999,       -100.0000,        -99.9995,       -100.0011,        -99.9996,       -100.0005
         234,        1.941667,        -99.9999,       -100.0000,        -99.9999,       -100.0001,       -100.0001,       -100.0003,        -99.9997,       -100.0006
         235,        1.950000,       -100.0001,        -99.9998,        -99.9998,       -100.0003,       -100.0002,       -100.0015,       -100.0000,       -100.0003
         236,        1.958333,        -99.9998,        -99.9999,       -100.0002,        -99.9999,        -99.9998,        -99.9991,       -100.0002,       -100.0000
         237,        1.966667,       -100.0002,       -100.0003,       -100.0000,        -99.9998,       -100.0000,        -99.9989,        -99.9999,       -100.0001
         238,        1.975000,       -100.0005,       -100.0000,       -100.0001,        -99.9998,       -100.0003,       -100.0025,       -100.0001,       -100.0004
         239,        1.983333,       -100.0005,       -100.0003,        -99.9999,        -99.9997,        -99.9997,       -100.0001,        -99.9998,       -100.0006
         240,        1.991667,       -100.0001,       -100.0000,        -99.9998,        -99.9999,        -99.9997,       -100.0001,        -99.9999,       -100.0001
         241,        2.000000,       -100.0000,       -100.0002,        -99.9997,       -100.0003,       -100.0000,        -99.9999,        -99.9999,       -100.0001
         242,        2.008333,        -99.9998,        -99.9996,       -100.0000,       -100.0000,        -99.9999,        -99.9996,        -99.9994,        -99.9998
         243,        2.016667,       -100.0005,        -99.9997,        -99.9997,       -100.0001,       -100.0002,       -100.0017,        -99.9999,       -100.0004
         244,        2.025000,        -99.9998,        -99.9997,        -99.9999,       -100.0002,        -99.9996,       -100.0005,        -99.9999,        -99.9997
         245,        2.033333,       -100.0005,       -100.0000,        -99.9997,       -100.0001,        -99.9998,        -99.9989,       -100.0001,       -100.0005
         246,        2.041667,        -99.9996,        -99.9999,        -99.9994,        -99.9997,       -100.0002,        -99.9985,        -99.9996,       -100.0002
         247,        2.050000,        -99.9998,       -100.0000,       -100.0000,       -100.0003,        -99.9998,       -100.0005,        -99.9999,        -99.9997
         248,        2.058333,       -100.0001,       -100.0000,        -99.9998,       -100.0001,       -100.0001,        -99.9997,       -100.0001,       -100.0006
         249,        2.066667,       -100.0002,        -99.9995,       -100.0001,        -99.9999,       -100.0002,        -99.9999,        -99.9999,       -100.0002
         250,        2.075000,        -99.9999,        -99.9996,        -99.9997,        -99.9996,       -100.0001,       -100.0010,        -99.9997,       -100.0002
         251,        2.083333,       -100.0000,       -100.0004,       -100.0000,       -100.0001,       -100.0002,       -100.0007,       -100.0006,       -100.0005
         252,        2.091667,       -100.0003,        -99.9997,       -100.0003,        -99.9992,       -100.0002,       -100.0000,       -100.0002,       -100.0003
         253,        2.100000,        -99.9991,        -99.9999,        -99.9998,       -100.0000,       -100.0003,       -100.0025,        -99.9997,       -100.0008
         254,        2.108333,        -99.9999,       -100.0000,       -100.0004,       -100.0001,        -99.9996,        -99.9993,       -100.0003,       -100.0004
         255,        2.116667,       -100.0001,       -100.0001,       -100.0002,       -100.0003,        -99.9999,       -100.0005,        -99.9999,        -99.9998
         256,        2.125000,       -100.0000,        -99.9999,       -100.0002,       -100.0001,       -100.0005,       -100.0029,       -100.0001,       -100.0000
         257,        2.133333,        -99.9998,        -99.9995,        -99.9999,        -99.9999,       -100.0000,       -100.0020,       -100.0001,        -99.9992
         258,        2.141667,        -99.9999,       -100.0005,       -100.0001,        -99.9999,       -100.0004,       -100.0039,       -100.0002,        -99.9996
         259,        2.150000,       -100.0001,       -100.0000,       -100.0001,       -100.0000,        -99.9997,       -100.0014,       -100.0003,       -100.0007
         260,        2.158333,        -99.9999,        -99.9997,       -100.0003,        -99.9997,        -99.9996,        -99.9994,       -100.0001,       -100.0003
         261,        2.166667,       -100.0001,       -100.0005,        -99.9998,        -99.9999,       -100.0001,        -99.9993,       -100.0009,        -99.9998
         262,        2.175000,       -100.0001,       -100.0000,        -99.9998,        -99.9997,        -99.9999,       -100.0032,       -100.0002,        -99.9995
         263,        2.183333,       -100.0002,       -100.0004,        -99.9996,       -100.0001,        -99.9995,       -100.0023,        -99.9998,       -100.0001
         264,        2.191667,       -100.0002,        -99.9996,        -99.9996,        -99.9997,        -99.9992,       -100.0013,       -100.0002,        -99.9999
         265,        2.200000,       -100.0000,        -99.9999,        -99.9999,        -99.9999,        -99.9999,        -99.9986,       -100.0000,       -100.0000
         266,        2.208333,       -100.0001,       -100.0002,       -100.0000,        -99.9999,       -100.0003,       -100.0014,        -99.9997,       -100.0001
         267,        2.216667,        -99.9997,       -100.0000,        -99.9991,       -100.0002,        -99.9996,        -99.9999,       -100.0003,        -99.9999
         268,        2.225000,       -100.0003,        -99.9997,       -100.0001,        -99.9995,       -100.0000,       -100.0036,       -100.0004,       -100.0004
         269,        2.233333,       -100.0004,        -99.9998,       -100.0001,       -100.0000,        -99.9997,        -99.9998,        -99.9999,       -100.0003
         270,        2.241667,       -100.0006,        -99.9999,        -99.9998,        -99.9999,       -100.0004,        -99.9986,       -100.0003,       -100.0000
         271,        2.250000,       -100.0002,       -100.0003,       -100.0000,       -100.0000,        -99.9996,        -99.9991,        -99.9998,       -100.0002
         272,        2.258333,       -100.0004,        -99.9999,        -99.9996,        -99.9994,       -100.0003,        -99.9978,        -99.9995,       -100.0000
         273,        2.266667,       -100.0003,        -99.9996,        -99.9998,        -99.9998,        -99.9997,        -99.9991,        -99.9999,       -100.0000
         274,        2.275000,        -99.9995,       -100.0003,       -100.0001,        -99.9995,        -99.9996,        -99.9994,       -100.0002,       -100.0003
         275,        2.283333,        -99.9997,        -99.9999,        -99.9994,        -99.9999,        -99.9999,        -99.9991,       -100.0004,       -100.0003
         276,        2.291667,       -100.0002,        -99.9998,        -99.9995,        -99.9998,        -99.9997,        -99.9986,        -99.9998,       -100.0006
         277,        2.300000,       -100.0002,       -100.0002,       -100.0001,       -100.0000,       -100.0005,       -100.0160,        -99.9997,       -100.0015
         278,        2.308333,       -100.0001,        -99.9998,        -99.9999,       -100.0002,        -99.9996,       -100.0086,       -100.0004,        -99.9694
         279,        2.316667,       -100.0004,        -99.9997,       -100.0007,        -99.9996,       -100.0008,        -99.9952,        -99.9998,        -99.9967
         280,        2.325000,        -99.9998,       -100.0000,        -99.9996,        -99.9998,       -100.0014,        -99.9921,        -99.9998,        -99.9761
         281,        2.333333,       -100.0005,       -100.0002,       -100.0000,        -99.9994,       -100.0024,        -99.9994,       -100.0008,        -99.9917
         282,        2.341667,       -100.0004,       -100.0001,       -100.0000,        -99.9999,       -100.0009,        -99.9965,       -100.0001,        -99.9938
         283,        2.350000,       -100.0005,       -100.0000,        -99.9997,       -100.0000,        -99.9994,        -99.9951,       -100.0003,        -99.9974
         284,        2.358333,        -99.9996,       -100.0004,        -99.9996,       -100.0001,        -99.9995,        -99.9977,        -99.9999,        -99.9968
         285,        2.366667,       -100.0003,       -100.0002,        -99.9998,       -100.0003,        -99.9994,        -99.9989,       -100.0002,        -99.9977
         286,        2.375000,       -100.0003,       -100.0000,       -100.0002,       -100.0001,        -99.9988,        -99.9999,        -99.9998,        -99.9989
         287,        2.383333,        -99.9998,       -100.0000,        -99.9999,       -100.0002,        -99.9995,        -99.9988,        -99.9997,        -99.9997
         288,        2.391667,       -100.0002,       -100.0004,        -99.9998,        -99.9998,        -99.9996,        -99.9985,       -100.0002,       -100.0000
         289,        2.400000,       -100.0000,       -100.0001,       -100.0002,       -100.0007,        -99.9994,        -99.9995,       -100.0002,        -99.9994
         290,        2.408333,        -99.9999,       -100.0000,        -99.9997,       -100.0001,       -100.0001,       -100.0001,       -100.0000,        -99.9987
         291,        2.416667,       -100.0001,        -99.9999,        -99.9997,       -100.0002,        -99.9994,        -99.9975,       -100.0000,       -100.0004
         292,        2.425000,        -99.9998,       -100.0001,       -100.0001,        -99.9998,        -99.9997,        -99.9993,        -99.9999,        -99.9995
         293,        2.433333,        -99.9999,       -100.0003,       -100.0000,       -100.0002,        -99.9997,       -100.0002,        -99.9997,       -100.0006
         294,        2.441667,        -99.9998,       -100.0002,       -100.0000,       -100.0001,        -99.9996,        -99.9992,        -99.9994,       -100.0005
         295,        2.450000,       -100.0003,       -100.0000,        -99.9994,        -99.9999,        -99.9998,        -99.9988,        -99.9995,        -99.9999
         296,        2.458333,        -99.9999,       -100.0000,        -99.9999,        -99.9998,        -99.9993,       -100.0006,        -99.9999,        -99.9995
         297,        2.466667,       -100.0002,       -100.0004,        -99.9999,       -100.0004,       -100.0001,       -100.0011,       -100.0001,       -100.0000
         298,        2.475000,       -100.0001,        -99.9997,        -99.9996,        -99.9997,        -99.9997,        -99.9995,       -100.0006,        -99.9996
         299,        2.483333,        -99.9998,       -100.0000,        -99.9999,       -100.0002,        -99.9997,       -100.0003,        -99.9998,       -100.0001
         300,        2.491667,       -100.0002,       -100.0001,        -99.9998,       -100.0000,        -99.9994,       -100.0018,       -100.0000,       -100.0000
         301,        2.500000,        -99.9997,       -100.0003,       -100.0004,       -100.0000,        -99.9998,        -99.9990,       -100.0005,        -99.9989
         302,        2.508333,       -100.0001,       -100.0000,       -100.0001,       -100.0003,       -100.0000,       -100.0008,       -100.0002,       -100.0002
         303,        2.516667,        -99.9998,       -100.0000,        -99.9998,       -100.0002,       -100.0001,       -100.0006,       -100.0000,       -100.0000
         304,        2.525000,        -99.9998,       -100.0001,        -99.9998,       -100.0001,        -99.9999,       -100.0027,        -99.9997,        -99.9996
         305,        2.533333,       -100.0003,       -100.0000,       -100.0000,       -100.0004,        -99.9998,       -100.0002,        -99.9999,        -99.9994
         306,        2.541667,        -99.9998,        -99.9999,        -99.9996,       -100.0003,       -100.0002,        -99.9983,        -99.9999,       -100.0004
         307,        2.550000,       -100.0002,       -100.0003,        -99.9998,       -100.0000,       -100.0002,       -100.0014,       -100.0004,        -99.9994
         308,        2.558333,        -99.9997,        -99.9995,        -99.9998,       -100.0005,        -99.9999,       -100.0013,       -100.0000,       -100.0001
         309,        2.566667,        -99.9998,       -100.0003,        -99.9997,       -100.0003,       -100.0001,        -99.9977,       -100.0001,       -100.0014
         310,        2.575000,       -100.0003,       -100.0001,       -100.0005,        -99.9997,        -99.9999,       -100.0012,        -99.9999,        -99.9997
         311,        2.583333,       -100.0003,       -100.0003,       -100.0002,        -99.9998,       -100.0001,        -99.9999,       -100.0005,       -100.0002
         312,        2.591667,        -99.9998,       -100.0000,       -100.0001,        -99.9997,        -99.9999,       -100.0008,       -100.0001,        -99.9995
         313,        2.600000,       -100.0001,        -99.9999,       -100.0000,        -99.9999,        -99.9998,       -100.0001,       -100.0002,       -100.0009
         314,        2.608333,       -100.0000,       -100.0003,       -100.0002,        -99.9999,        -99.9994,       -100.0015,        -99.9993,       -100.0003
         315,        2.616667,        -99.9997,       -100.0003,        -99.9999,        -99.9999,        -99.9999,        -99.9987,       -100.0007,        -99.9990
         316,        2.625000,        -99.9999,        -99.9997,        -99.9996,       -100.0002,        -99.9996,        -99.9991,       -100.0001,       -100.0008
         317,        2.633333,       -100.0002,       -100.0002,       -100.0002,        -99.9997,        -99.9999,        -99.9998,       -100.0008,        -99.9999
         318,        2.641667,       -100.0000,       -100.0002,        -99.9998,       -100.0000,       -100.0001,       -100.0015,       -100.0002,        -99.9999
         319,        2.650000,        -99.9999,       -100.0004,       -100.0004,       -100.0002,        -99.9999,       -100.0018,        -99.9999,        -99.9996
         320,        2.658333,        -99.9998,        -99.9999,       -100.0001,        -99.9998,        -99.9997,       -100.0021,       -100.0002,       -100.0009
         321,        2.666667,        -99.9992,        -99.9998,        -99.9998,        -99.9998,       -100.0001,        -99.9997,       -100.0002,       -100.0002
         322,        2.675000,        -99.9999,       -100.0001,       -100.0000,       -100.0003,        -99.9995,       -100.0009,       -100.0002,        -99.9993
         323,        2.683333,       -100.0005,       -100.0000,        -99.9999,       -100.0005,       -100.0004,       -100.0008,        -99.9996,       -100.0009
         324,        2.691667,       -100.0000,        -99.9999,        -99.9996,        -99.9997,       -100.0000,       -100.0001,        -99.9995,       -100.0000
         325,        2.700000,        -99.9997,       -100.0002,        -99.9998,        -99.9998,       -100.0000,        -99.9999,       -100.0003,        -99.9995
         326,        2.708333,        -99.9997,       -100.0003,       -100.0000,        -99.9998,       -100.0003,       -100.0009,        -99.9994,        -99.9996
         327,        2.716667,        -99.9997,       -100.0004,        -99.9999,        -99.9999,       -100.0003,        -99.9998,       -100.0002,       -100.0005
         328,        2.725000,       -100.0001,       -100.0005,       -100.0002,        -99.9999,       -100.0000,        -99.9999,        -99.9998,        -99.9993
         329,        2.733333,       -100.0003,        -99.9999,        -99.9996,        -99.9996,        -99.9996,        -99.9998,       -100.0000,        -99.9996
         330,        2.741667,       -100.0000,       -100.0000,       -100.0002,       -100.0005,       -100.0002,       -100.0005,        -99.9996,       -100.0008
         331,        2.750000,       -100.0002,        -99.9994,       -100.0001,       -100.0000,       -100.0001,        -99.9994,        -99.9997,       -100.0003
         332,        2.758333,        -99.9997,        -99.9996,       -100.0000,       -100.0002,        -99.9996,        -99.9997,        -99.9994,       -100.0003
         333,        2.766667,       -100.0006,       -100.0003,        -99.9995,        -99.9996,        -99.9999,       -100.0008,       -100.0005,       -100.0000
         334,        2.775000,       -100.0006,       -100.0000,       -100.0000,       -100.0000,        -99.9998,       -100.0018,       -100.0000,        -99.9996
         335,        2.783333,       -100.0006,       -100.0001,        -99.9999,       -100.0005,        -99.9998,       -100.0040,        -99.9994,        -99.9998
         336,        2.791667,        -99.9994,       -100.0003,       -100.0003,        -99.9999,       -100.0005,        -99.9989,       -100.0003,        -99.9999
         337,        2.800000,       -100.0001,        -99.9999,        -99.9998,        -99.9998,       -100.0001,       -100.0009,        -99.9995,       -100.0005
         338,        2.808333,       -100.0001,       -100.0001,        -99.9998,       -100.0001,        -99.9998,       -100.0010,        -99.9998,        -99.9988
         339,        2.816667,       -100.0000,        -99.9999,        -99.9996,       -100.0001,        -99.9996,        -99.9996,        -99.9998,       -100.0000
         340,        2.825000,       -100.0004,       -100.0000,       -100.0002,       -100.0002,       -100.0000,        -99.9988,        -99.9999,       -100.0007
         341,        2.833333,        -99.9999,        -99.9999,       -100.0002,       -100.0000,       -100.0002,        -99.9991,       -100.0004,        -99.9998
         342,        2.841667,       -100.0003,        -99.9999,        -99.9996,       -100.0002,       -100.0001,       -100.0012,       -100.0003,        -99.9997
         343,        2.850000,       -100.0004,       -100.0000,        -99.9999,       -100.0000,        -99.9988,       -100.0007,        -99.9998,       -100.0008
         344,        2.858333,        -99.9998,       -100.0000,        -99.9999,        -99.9997,        -99.9991,       -100.0012,       -100.0001,       -100.0005
         345,        2.866667,       -100.0000,       -100.0000,        -99.9998,        -99.9999,       -100.0003,       -100.0008,       -100.0007,       -100.0003
         346,        2.875000,       -100.0000,       -100.0000,       -100.0002,       -100.0000,        -99.9996,       -100.0216,        -99.9996,       -100.0068
         347,        2.883333,        -99.9998,       -100.0002,       -100.0004,        -99.9999,        -99.9998,        -99.9960,       -100.0001,        -99.9755
         348,        2.891667,       -100.0001,       -100.0001,       -100.0002,       -100.0000,       -100.0008,       -100.0052,       -100.0002,        -99.9935
         349,        2.900000,       -100.0003,       -100.0001,        -99.9998,        -99.9999,       -100.0035,       -100.0379,       -100.0001,        -99.9358
         350,        2.908333,       -100.0002,        -99.9997,       -100.0000,        -99.9997,       -100.0000,        -99.9899,        -99.9999,        -99.9778
         351,        2.916667,       -100.0001,       -100.0000,        -99.9998,        -99.9999,       -100.0033,        -99.9833,        -99.9999,        -99.9809
         352,        2.925000,        -99.9998,       -100.0000,        -99.9996,        -99.9999,       -100.0023,        -99.9912,        -99.9999,        -99.9897
         353,        2.933333,        -99.9996,        -99.9999,       -100.0000,        -99.9999,        -99.9993,        -99.9929,        -99.9998,        -99.9927
         354,        2.941667,        -99.9997,       -100.0002,       -100.0003,       -100.0004,        -99.9974,        -99.9960,       -100.0000,        -99.9957
         355,        2.950000,        -99.9998,       -100.0002,        -99.9995,       -100.0001,        -99.9979,        -99.9984,        -99.9998,        -99.9966
         356,        2.958333,       -100.0001,       -100.0003,        -99.9999,       -100.0000,        -99.9995,        -99.9964,        -99.9999,        -99.9987
         357,        2.966667,        -99.9998,       -100.0003,       -100.0002,       -100.0000,        -99.9991,       -100.0000,       -100.0004,        -99.9980
         358,        2.975000,       -100.0001,       -100.0000,       -100.0001,        -99.9996,        -99.9996,        -99.9977,       -100.0001,        -99.9996
         359,        2.983333,        -99.9997,       -100.0004,       -100.0001,        -99.9994,        -99.9993,        -99.9980,       -100.0005,        -99.9993
         360,        2.991667,       -100.0002,       -100.0000,       -100.0000,        -99.9994,        -99.9996,        -99.9993,        -99.9995,        -99.9980
         361,        3.000000,       -100.0003,       -100.0000,       -100.0001,       -100.0001,        -99.9993,       -100.0007,        -99.9998,        -99.9992
         362,        3.008333,        -99.9998,        -99.9995,        -99.9999,       -100.0002,        -99.9996,        -99.9998,       -100.0002,        -99.9991
         363,        3.016667,       -100.0001,        -99.9998,        -99.9997,       -100.0001,       -100.0002,        -99.9994,        -99.9997,       -100.0004
         364,        3.025000,        -99.9999,       -100.0001,       -100.0003,        -99.9998,        -99.9999,       -100.0011,       -100.0008,        -99.9999
         365,        3.033333,        -99.9996,       -100.0001,       -100.0001,        -99.9996,        -99.9993,        -99.9991,       -100.0001,        -99.9996
         366,        3.041667,        -99.9996,       -100.0001,       -100.0002,        -99.9996,        -99.9998,       -100.0005,       -100.0000,        -99.9995
         367,        3.050000,        -99.9997,       -100.0001,        -99.9995,       -100.0000,       -100.0002,       -100.0000,        -99.9997,        -99.9998
         368,        3.058333,       -100.0000,        -99.9999,       -100.0002,       -100.0003,       -100.0004,       -100.0025,       -100.0003,       -100.0002
         369,        3.066667,       -100.0007,       -100.0000,        -99.9997,        -99.9999,       -100.0001,        -99.9993,        -99.9996,        -99.9997
         370,        3.075000,       -100.0000,       -100.0003,       -100.0005,        -99.9999,        -99.9999,       -100.0014,       -100.0004,        -99.9998
         371,        3.083333,       -100.0002,       -100.0000,        -99.9999,       -100.0000,        -99.9996,       -100.0009,       -100.0001,       -100.0012
         372,        3.091667,       -100.0003,       -100.0002,        -99.9998,       -100.0000,        -99.9998,       -100.0015,       -100.0001,       -100.0000
         373,        3.100000,       -100.0003,       -100.0003,       -100.0001,        -99.9999,        -99.9996,       -100.0008,        -99.9995,       -100.0004
         374,        3.108333,        -99.9995,       -100.0002,       -100.0001,        -99.9997,       -100.0005,       -100.0017,       -100.0004,       -100.0002
         375,        3.116667,       -100.0001,        -99.9999,        -99.9999,        -99.9998,       -100.0000,       -100.0016,       -100.0001,       -100.0008
         376,        3.125000,       -100.0000,        -99.9999,        -99.9999,        -99.9999,        -99.9999,        -99.9999,       -100.0006,       -100.0000
         377,        3.133333,        -99.9999,        -99.9997,        -99.9994,       -100.0005,        -99.9996,       -100.0021,       -100.0003,       -100.0003
         378,        3.141667,        -99.9996,       -100.0005,       -100.0000,        -99.9999,       -100.0001,       -100.0015,        -99.9997,        -99.9992
         379,        3.150000,        -99.9999,       -100.0001,        -99.9998,        -99.9999,       -100.0001,        -99.9991,        -99.9998,        -99.9995
         380,        3.158333,       -100.0003,       -100.0001,       -100.0004,        -99.9999,       -100.0000,       -100.0020,        -99.9995,        -99.9996
         381,        3.166667,       -100.0002,        -99.9996,       -100.0001,        -99.9999,       -100.0001,        -99.9992,        -99.9999,        -99.9992
         382,        3.175000,       -100.0000,        -99.9995,        -99.9999,       -100.0001,        -99.9998,       -100.0017,        -99.9995,        -99.9997
         383,        3.183333,       -100.0001,       -100.0001,        -99.9998,        -99.9998,        -99.9997,       -100.0000,        -99.9996,       -100.0002
         384,        3.191667,       -100.0004,        -99.9995,       -100.0000,        -99.9999,        -99.9996,       -100.0003,        -99.9998,       -100.0007
         385,        3.200000,       -100.0000,        -99.9996,       -100.0005,        -99.9999,        -99.9999,        -99.9996,        -99.9999,       -100.0004
         386,        3.208333,       -100.0001,        -99.9999,        -99.9996,       -100.0003,        -99.9999,       -100.0022,        -99.9998,       -100.0009
         387,        3.216667,        -99.9996,       -100.0001,       -100.0004,       -100.0001,        -99.9999,       -100.0004,       -100.0001,       -100.0003
         388,        3.225000,        -99.9996,        -99.9998,        -99.9998,       -100.0005,        -99.9995,       -100.0011,       -100.0005,       -100.0011
         389,        3.233333,       -100.0002,       -100.0005,        -99.9997,        -99.9997,       -100.0004,        -99.9997,       -100.0002,        -99.9996
         390,        3.241667,       -100.0006,       -100.0004,       -100.0000,       -100.0003,       -100.0001,       -100.0005,        -99.9997,       -100.0008
         391,        3.250000,        -99.9997,       -100.0004,        -99.9996,       -100.0000,       -100.0000,       -100.0014,        -99.9998,       -100.0009
         392,        3.258333,        -99.9997,        -99.9998,       -100.0000,       -100.0001,       -100.0002,       -100.0003,       -100.0007,        -99.9998
         393,        3.266667,       -100.0001,        -99.9995,       -100.0001,        -99.9997,        -99.9999,        -99.9995,        -99.9999,       -100.0001
         394,        3.275000,        -99.9999,       -100.0001,        -99.9998,        -99.9999,       -100.0000,        -99.9975,        -99.9998,        -99.9993
         395,        3.283333,       -100.0002,       -100.0002,       -100.0002,       -100.0000,       -100.0005,       -100.0014,       -100.0002,       -100.0001
         396,        3.291667,       -100.0000,       -100.0000,       -100.0002,       -100.0000,        -99.9997,       -100.0004,        -99.9995,        -99.9999
         397,        3.300000,       -100.0000,        -99.9994,       -100.0002,       -100.0003,       -100.0000,       -100.0004,        -99.9998,        -99.9996
         398,        3.308333,       -100.0006,       -100.0001,        -99.9999,       -100.0000,        -99.9999,        -99.9989,        -99.9999,        -99.9986
         399,        3.316667,        -99.9999,       -100.0004,       -100.0000,        -99.9998,       -100.0000,       -100.0000,       -100.0000,        -99.9998
         400,        3.325000,       -100.0001,       -100.0000,       -100.0002,        -99.9999,       -100.0000,       -100.0017,       -100.0003,       -100.0003
         401,        3.333333,       -100.0002,       -100.0001,        -99.9997,        -99.9997,       -100.0002,        -99.9979,        -99.9998,       -100.0001
         402,        3.341667,        -99.9993,       -100.0004,       -100.0001,        -99.9999,        -99.9998,       -100.0017,       -100.0003,       -100.0002
         403,        3.350000,        -99.9999,        -99.9998,        -99.9998,       -100.0002,       -100.0002,        -99.9984,        -99.9997,        -99.9992
         404,        3.358333,        -99.9999,       -100.0000,        -99.9999,       -100.0002,       -100.0001,        -99.9983,       -100.0006,       -100.0003
         405,        3.366667,        -99.9998,       -100.0001,        -99.9997,        -99.9998,        -99.9991,       -100.0011,        -99.9997,        -99.9995
         406,        3.375000,        -99.9996,       -100.0002,       -100.0000,       -100.0000,        -99.9993,       -100.0003,       -100.0002,       -100.0005
         407,        3.383333,        -99.9998,       -100.0000,        -99.9998,       -100.0001,        -99.9995,        -99.9982,       -100.0004,       -100.0003
         408,        3.391667,       -100.0003,       -100.0001,       -100.0003,        -99.9999,       -100.0000,       -100.0004,        -99.9995,        -99.9996
         409,        3.400000,        -99.9995,        -99.9997,       -100.0000,       -100.0005,        -99.9997,        -99.9994,        -99.9998,        -99.9989
         410,        3.408333,        -99.9999,       -100.0000,       -100.0003,        -99.9996,       -100.0000,        -99.9990,        -99.9998,       -100.0003
         411,        3.416667,        -99.9997,        -99.9997,        -99.9998,       -100.0001,       -100.0003,       -100.0029,       -100.0000,       -100.0001
         412,        3.425000,       -100.0003,       -100.0003,       -100.0001,        -99.9998,       -100.0000,       -100.0005,       -100.0004,       -100.0008
         413,        3.433333,       -100.0005,       -100.0000,       -100.0002,        -99.9995,       -100.0001,       -100.0012,       -100.0002,       -100.0009
         414,        3.441667,        -99.9997,       -100.0004,       -100.0000,        -99.9996,       -100.0006,        -99.9985,        -99.9999,       -100.0019
         415,        3.450000,       -100.0000,        -99.9998,        -99.9999,        -99.9999,        -99.9997,       -100.0103,       -100.0007,       -100.2318
         416,        3.458333,       -100.0001,       -100.0000,       -100.0003,        -99.9997,        -99.9995,        -99.9949,        -99.9999,        -99.9527
         417,        3.466667,       -100.0000,       -100.0001,       -100.0001,        -99.9997,       -100.0099,        -99.9877,       -100.0002,        -99.9890
         418,        3.475000,       -100.0001,        -99.9999,        -99.9996,        -99.9998,       -100.0046,        -99.9961,       -100.0001,        -99.9851
         419,        3.483333,       -100.0002,       -100.0003,        -99.9995,       -100.0001,        -99.9978,        -99.9985,       -100.0006,        -99.9926
         420,        3.491667,       -100.0003,        -99.9999,        -99.9999,        -99.9999,        -99.9983,        -99.9964,        -99.9999,        -99.9946
         421,        3.500000,       -100.0001,       -100.0001,        -99.9998,       -100.0004,        -99.9990,        -99.9974,        -99.9999,        -99.9969
