"VanillaC4_015 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_015.tcf]","Time (h)","V 2 [VanillaC4_015]","V 3 [VanillaC4_015]","V 4 [VanillaC4_015]","V 5 [VanillaC4_015]","V 6 [VanillaC4_015]","V 7 [VanillaC4_015]","V 8 [VanillaC4_015]","V 9 [VanillaC4_015]","V 10 [VanillaC4_015]","V 11 [VanillaC4_015]","V 12 [VanillaC4_015]","V 13 [VanillaC4_015]","V 14 [VanillaC4_015]","V 15 [VanillaC4_015]","V 16 [VanillaC4_015]","V  1 [VanillaC4_015]"
         181,        1.500000,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4588,          1.4971,          1.5346,          1.5668,          1.5980,          1.4133,          1.5915,          1.7889,          1.7571,          1.7130,          1.7112
         182,        1.508333,          1.7684,          1.4650,          1.7520,          1.7389,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5914,          1.7888,          1.7572,          1.7131,          1.7111
         183,        1.516667,          1.7683,          1.4650,          1.7521,          1.7389,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7570,          1.7131,          1.7112
         184,        1.525000,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4588,          1.4971,          1.5347,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7570,          1.7132,          1.7111
         185,        1.533333,          1.7684,          1.4650,          1.7521,          1.7389,          1.7775,          1.4588,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7567,          1.7131,          1.7111
         186,        1.541667,          1.7684,          1.4651,          1.7520,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4133,          1.5915,          1.7889,          1.7570,          1.7131,          1.7112
         187,        1.550000,          1.7683,          1.4651,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7570,          1.7130,          1.7111
         188,        1.558333,          1.7684,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7569,          1.7130,          1.7111
         189,        1.566667,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4133,          1.5915,          1.7889,          1.7572,          1.7131,          1.7111
         190,        1.575000,          1.7683,          1.4651,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7569,          1.7131,          1.7112
         191,        1.583333,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7570,          1.7131,          1.7112
         192,        1.591667,          1.7684,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5915,          1.7887,          1.7568,          1.7132,          1.7112
         193,        1.600000,          1.7684,          1.4651,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7570,          1.7130,          1.7111
         194,        1.608333,          1.7683,          1.4651,          1.7521,          1.7389,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7569,          1.7131,          1.7111
         195,        1.616667,          1.7683,          1.4650,          1.7521,          1.7389,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7571,          1.7131,          1.7111
         196,        1.625000,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5915,          1.7888,          1.7570,          1.7131,          1.7111
         197,        1.633333,          1.7683,          1.4651,          1.7521,          1.7389,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5914,          1.7888,          1.7568,          1.7132,          1.7111
         198,        1.641667,          1.7684,          1.4650,          1.7521,          1.7389,          1.7775,          1.4588,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5914,          1.7889,          1.7570,          1.7132,          1.7111
         199,        1.650000,          1.7684,          1.4650,          1.7521,          1.7389,          1.7775,          1.4588,          1.4970,          1.5346,          1.5668,          1.5979,          1.4133,          1.5914,          1.7888,          1.7570,          1.7134,          1.7111
         200,        1.658333,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7566,          1.7144,          1.7112
         201,        1.666667,          1.7683,          1.4650,          1.7520,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5915,          1.7887,          1.7570,          1.7143,          1.7111
         202,        1.675000,          1.7684,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7570,          1.7133,          1.7111
         203,        1.683333,          1.7684,          1.4650,          1.7521,          1.7389,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5914,          1.7888,          1.7566,          1.7131,          1.7111
         204,        1.691667,          1.7684,          1.4651,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5915,          1.7888,          1.7569,          1.7151,          1.7112
         205,        1.700000,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5914,          1.7889,          1.7568,          1.7130,          1.7111
         206,        1.708333,          1.7683,          1.4651,          1.7521,          1.7389,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5914,          1.7888,          1.7570,          1.7145,          1.7112
         207,        1.716667,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5914,          1.7888,          1.7573,          1.7208,          1.7112
         208,        1.725000,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5914,          1.7889,          1.7587,          1.7130,          1.7111
         209,        1.733333,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5915,          1.7892,          1.7556,          1.7128,          1.7112
         210,        1.741667,          1.7683,          1.4651,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5919,          1.7892,          1.7569,          1.7129,          1.7111
         211,        1.750000,          1.7684,          1.4651,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4135,          1.5915,          1.7889,          1.7572,          1.7130,          1.7111
         212,        1.758333,          1.7683,          1.4650,          1.7521,          1.7389,          1.7776,          1.4588,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5914,          1.7889,          1.7572,          1.7130,          1.7111
         213,        1.766667,          1.7684,          1.4650,          1.7521,          1.7389,          1.7775,          1.4588,          1.4971,          1.5346,          1.5668,          1.5980,          1.4133,          1.5915,          1.7889,          1.7571,          1.7130,          1.7111
         214,        1.775000,          1.7683,          1.4651,          1.7520,          1.7389,          1.7775,          1.4588,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5914,          1.7889,          1.7571,          1.7131,          1.7112
         215,        1.783333,          1.7683,          1.4650,          1.7521,          1.7389,          1.7776,          1.4588,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7571,          1.7131,          1.7111
         216,        1.791667,          1.7683,          1.4651,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7572,          1.7131,          1.7112
         217,        1.800000,          1.7684,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7571,          1.7130,          1.7111
         218,        1.808333,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4133,          1.5915,          1.7888,          1.7571,          1.7130,          1.7111
         219,        1.816667,          1.7683,          1.4650,          1.7521,          1.7389,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5914,          1.7888,          1.7571,          1.7130,          1.7111
         220,        1.825000,          1.7683,          1.4650,          1.7520,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4133,          1.5915,          1.7888,          1.7572,          1.7130,          1.7112
         221,        1.833333,          1.7683,          1.4651,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7572,          1.7131,          1.7111
         222,        1.841667,          1.7683,          1.4650,          1.7520,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5915,          1.7888,          1.7571,          1.7131,          1.7111
         223,        1.850000,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5915,          1.7888,          1.7572,          1.7130,          1.7111
         224,        1.858333,          1.7683,          1.4651,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7571,          1.7131,          1.7111
         225,        1.866667,          1.7683,          1.4651,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5914,          1.7889,          1.7571,          1.7131,          1.7112
         226,        1.875000,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4588,          1.4970,          1.5346,          1.5668,          1.5980,          1.4134,          1.5915,          1.7889,          1.7572,          1.7131,          1.7111
         227,        1.883333,          1.7684,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5347,          1.5668,          1.5979,          1.4133,          1.5914,          1.7889,          1.7572,          1.7130,          1.7111
         228,        1.891667,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5347,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7571,          1.7130,          1.7112
         229,        1.900000,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5915,          1.7889,          1.7572,          1.7131,          1.7111
         230,        1.908333,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5914,          1.7889,          1.7572,          1.7131,          1.7112
         231,        1.916667,          1.7683,          1.4651,          1.7521,          1.7389,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5915,          1.7889,          1.7571,          1.7131,          1.7112
         232,        1.925000,          1.7683,          1.4650,          1.7521,          1.7389,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7571,          1.7131,          1.7112
         233,        1.933333,          1.7684,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5915,          1.7889,          1.7571,          1.7131,          1.7111
         234,        1.941667,          1.7683,          1.4651,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5915,          1.7889,          1.7571,          1.7131,          1.7112
         235,        1.950000,          1.7683,          1.4650,          1.7520,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5915,          1.7888,          1.7571,          1.7130,          1.7111
         236,        1.958333,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4970,          1.5346,          1.5668,          1.5980,          1.4134,          1.5915,          1.7888,          1.7572,          1.7131,          1.7112
         237,        1.966667,          1.7683,          1.4650,          1.7521,          1.7389,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7572,          1.7131,          1.7112
         238,        1.975000,          1.7683,          1.4651,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7571,          1.7131,          1.7111
         239,        1.983333,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5914,          1.7888,          1.7571,          1.7131,          1.7112
         240,        1.991667,          1.7683,          1.4650,          1.7521,          1.7389,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5914,          1.7889,          1.7570,          1.7131,          1.7111
         241,        2.000000,          1.7684,          1.4651,          1.7520,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7571,          1.7131,          1.7111
         242,        2.008333,          1.7684,          1.4650,          1.7521,          1.7389,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5915,          1.7889,          1.7572,          1.7131,          1.7112
         243,        2.016667,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5914,          1.7888,          1.7572,          1.7130,          1.7111
         244,        2.025000,          1.7683,          1.4651,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4133,          1.5915,          1.7888,          1.7572,          1.7131,          1.7111
         245,        2.033333,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5915,          1.7889,          1.7572,          1.7131,          1.7112
         246,        2.041667,          1.7683,          1.4650,          1.7521,          1.7389,          1.7776,          1.4588,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5915,          1.7888,          1.7572,          1.7130,          1.7111
         247,        2.050000,          1.7684,          1.4651,          1.7521,          1.7389,          1.7775,          1.4588,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7571,          1.7130,          1.7112
         248,        2.058333,          1.7683,          1.4651,          1.7521,          1.7390,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5915,          1.7889,          1.7571,          1.7131,          1.7112
         249,        2.066667,          1.7683,          1.4650,          1.7520,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7571,          1.7130,          1.7112
         250,        2.075000,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5347,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7571,          1.7130,          1.7112
         251,        2.083333,          1.7684,          1.4651,          1.7521,          1.7389,          1.7775,          1.4588,          1.4971,          1.5346,          1.5668,          1.5980,          1.4133,          1.5915,          1.7889,          1.7572,          1.7130,          1.7111
         252,        2.091667,          1.7683,          1.4651,          1.7521,          1.7389,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7570,          1.7131,          1.7111
         253,        2.100000,          1.7684,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5914,          1.7889,          1.7571,          1.7131,          1.7112
         254,        2.108333,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4970,          1.5346,          1.5668,          1.5979,          1.4133,          1.5914,          1.7889,          1.7572,          1.7131,          1.7112
         255,        2.116667,          1.7683,          1.4651,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7570,          1.7131,          1.7112
         256,        2.125000,          1.7684,          1.4650,          1.7520,          1.7389,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5915,          1.7889,          1.7570,          1.7131,          1.7111
         257,        2.133333,          1.7683,          1.4650,          1.7520,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5915,          1.7889,          1.7570,          1.7132,          1.7112
         258,        2.141667,          1.7683,          1.4651,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7571,          1.7131,          1.7111
         259,        2.150000,          1.7684,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5669,          1.5979,          1.4134,          1.5915,          1.7889,          1.7570,          1.7132,          1.7112
         260,        2.158333,          1.7683,          1.4650,          1.7520,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7571,          1.7131,          1.7112
         261,        2.166667,          1.7684,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4133,          1.5915,          1.7888,          1.7571,          1.7130,          1.7111
         262,        2.175000,          1.7683,          1.4651,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5915,          1.7888,          1.7570,          1.7131,          1.7112
         263,        2.183333,          1.7683,          1.4651,          1.7521,          1.7389,          1.7775,          1.4589,          1.4970,          1.5346,          1.5668,          1.5980,          1.4133,          1.5915,          1.7888,          1.7570,          1.7132,          1.7112
         264,        2.191667,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5914,          1.7888,          1.7572,          1.7131,          1.7112
         265,        2.200000,          1.7684,          1.4651,          1.7521,          1.7389,          1.7775,          1.4588,          1.4971,          1.5347,          1.5668,          1.5979,          1.4133,          1.5915,          1.7888,          1.7569,          1.7131,          1.7112
         266,        2.208333,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7569,          1.7131,          1.7111
         267,        2.216667,          1.7684,          1.4650,          1.7521,          1.7389,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7570,          1.7131,          1.7111
         268,        2.225000,          1.7684,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5914,          1.7889,          1.7571,          1.7131,          1.7112
         269,        2.233333,          1.7683,          1.4651,          1.7520,          1.7389,          1.7775,          1.4588,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5914,          1.7888,          1.7573,          1.7131,          1.7112
         270,        2.241667,          1.7683,          1.4650,          1.7520,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5914,          1.7888,          1.7569,          1.7133,          1.7112
         271,        2.250000,          1.7683,          1.4651,          1.7521,          1.7389,          1.7775,          1.4588,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7571,          1.7132,          1.7111
         272,        2.258333,          1.7683,          1.4651,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5347,          1.5669,          1.5980,          1.4134,          1.5915,          1.7889,          1.7571,          1.7131,          1.7111
         273,        2.266667,          1.7683,          1.4651,          1.7521,          1.7389,          1.7775,          1.4588,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7571,          1.7132,          1.7111
         274,        2.275000,          1.7684,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5914,          1.7888,          1.7569,          1.7132,          1.7111
         275,        2.283333,          1.7683,          1.4651,          1.7520,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5915,          1.7888,          1.7570,          1.7130,          1.7111
         276,        2.291667,          1.7683,          1.4651,          1.7520,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5914,          1.7888,          1.7569,          1.7131,          1.7111
         277,        2.300000,          1.7684,          1.4650,          1.7521,          1.7389,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7570,          1.7132,          1.7111
         278,        2.308333,          1.7684,          1.4650,          1.7521,          1.7389,          1.7775,          1.4588,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5914,          1.7889,          1.7571,          1.7131,          1.7112
         279,        2.316667,          1.7683,          1.4650,          1.7520,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5914,          1.7889,          1.7569,          1.7132,          1.7111
         280,        2.325000,          1.7683,          1.4650,          1.7521,          1.7389,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5915,          1.7888,          1.7568,          1.7133,          1.7112
         281,        2.333333,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5914,          1.7889,          1.7570,          1.7132,          1.7112
         282,        2.341667,          1.7684,          1.4651,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7568,          1.7133,          1.7112
         283,        2.350000,          1.7683,          1.4651,          1.7521,          1.7389,          1.7775,          1.4588,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7572,          1.7132,          1.7112
         284,        2.358333,          1.7684,          1.4650,          1.7521,          1.7389,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7572,          1.7132,          1.7112
         285,        2.366667,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4970,          1.5346,          1.5668,          1.5979,          1.4133,          1.5915,          1.7889,          1.7570,          1.7131,          1.7111
         286,        2.375000,          1.7683,          1.4651,          1.7521,          1.7390,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7571,          1.7132,          1.7111
         287,        2.383333,          1.7684,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4133,          1.5915,          1.7888,          1.7569,          1.7121,          1.7111
         288,        2.391667,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4970,          1.5346,          1.5668,          1.5980,          1.4134,          1.5915,          1.7888,          1.7566,          1.7148,          1.7112
         289,        2.400000,          1.7684,          1.4651,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5914,          1.7888,          1.7574,          1.7118,          1.7111
         290,        2.408333,          1.7683,          1.4651,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5915,          1.7889,          1.7568,          1.7127,          1.7112
         291,        2.416667,          1.7683,          1.4650,          1.7520,          1.7389,          1.7775,          1.4588,          1.4971,          1.5346,          1.5668,          1.5980,          1.4133,          1.5915,          1.7889,          1.7568,          1.7132,          1.7112
         292,        2.425000,          1.7684,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7574,          1.7138,          1.7112
         293,        2.433333,          1.7683,          1.4651,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7567,          1.7118,          1.7112
         294,        2.441667,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5347,          1.5668,          1.5979,          1.4133,          1.5915,          1.7888,          1.7571,          1.7165,          1.7111
         295,        2.450000,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5914,          1.7888,          1.7576,          1.7133,          1.7112
         296,        2.458333,          1.7684,          1.4651,          1.7520,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7890,          1.7579,          1.7130,          1.7111
         297,        2.466667,          1.7683,          1.4650,          1.7521,          1.7389,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5916,          1.7892,          1.7569,          1.7130,          1.7111
         298,        2.475000,          1.7683,          1.4650,          1.7521,          1.7389,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7571,          1.7130,          1.7112
         299,        2.483333,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5915,          1.7889,          1.7572,          1.7130,          1.7112
         300,        2.491667,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4588,          1.4971,          1.5346,          1.5668,          1.5980,          1.4133,          1.5914,          1.7889,          1.7571,          1.7130,          1.7111
         301,        2.500000,          1.7683,          1.4651,          1.7520,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5915,          1.7889,          1.7571,          1.7130,          1.7112
         302,        2.508333,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4588,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5915,          1.7888,          1.7572,          1.7130,          1.7111
         303,        2.516667,          1.7683,          1.4650,          1.7520,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7571,          1.7131,          1.7112
         304,        2.525000,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5914,          1.7888,          1.7571,          1.7130,          1.7111
         305,        2.533333,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5915,          1.7888,          1.7570,          1.7131,          1.7111
         306,        2.541667,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7571,          1.7130,          1.7112
         307,        2.550000,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5914,          1.7888,          1.7571,          1.7130,          1.7111
         308,        2.558333,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4588,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5915,          1.7889,          1.7572,          1.7131,          1.7111
         309,        2.566667,          1.7683,          1.4650,          1.7521,          1.7389,          1.7775,          1.4589,          1.4971,          1.5347,          1.5668,          1.5979,          1.4133,          1.5915,          1.7888,          1.7571,          1.7131,          1.7111
         310,        2.575000,          1.7683,          1.4651,          1.7520,          1.7389,          1.7775,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4134,          1.5915,          1.7889,          1.7571,          1.7131,          1.7112
