"VanillaC4_010 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_010.tcf]","Time (h)","Q 2 [VanillaC4_010]","Q 3 [VanillaC4_010]","Q 4 [VanillaC4_010]","Q 5 [VanillaC4_010]","Q 6 [VanillaC4_010]","Q 7 [VanillaC4_010]","Q 1 [VanillaC4_010]","Q  8 [VanillaC4_010]"
         211,        1.750000,         -9.9999,        -10.0002,        -10.0002,        -10.0000,         -9.9999,         -9.9999,        -10.0000,         -9.9998
         212,        1.758333,         -9.9999,        -10.0000,        -10.0000,        -10.0001,         -9.9998,        -10.0001,        -10.0000,        -10.0000
         213,        1.766667,        -10.0000,        -10.0000,         -9.9998,         -9.9999,         -9.9999,        -10.0000,        -10.0000,         -9.9999
         214,        1.775000,        -10.0000,        -10.0000,        -10.0002,        -10.0000,        -10.0000,         -9.9999,        -10.0000,         -9.9999
         215,        1.783333,         -9.9999,        -10.0000,        -10.0001,        -10.0001,        -10.0000,        -10.0000,        -10.0000,         -9.9998
         216,        1.791667,        -10.0001,        -10.0001,        -10.0000,        -10.0001,        -10.0000,         -9.9999,         -9.9999,         -9.9999
         217,        1.800000,         -9.9997,        -10.0001,         -9.9998,        -10.0001,        -10.0002,         -9.9999,        -10.0000,        -10.0001
         218,        1.808333,         -9.9999,         -9.9999,        -10.0002,        -10.0001,        -10.0000,         -9.9999,         -9.9999,         -9.9996
         219,        1.816667,         -9.9999,        -10.0001,         -9.9997,         -9.9999,         -9.9999,         -9.9999,        -10.0000,        -10.0000
         220,        1.825000,        -10.0000,        -10.0000,        -10.0001,        -10.0000,        -10.0001,         -9.9999,        -10.0001,         -9.9998
         221,        1.833333,         -9.9999,        -10.0000,        -10.0000,        -10.0000,        -10.0002,        -10.0000,         -9.9998,        -10.0002
         222,        1.841667,         -9.9999,         -9.9999,        -10.0002,        -10.0002,        -10.0002,        -10.0000,        -10.0000,         -9.9996
         223,        1.850000,        -10.0000,        -10.0002,        -10.0000,         -9.9998,         -9.9999,         -9.9999,        -10.0000,        -10.0000
         224,        1.858333,         -9.9999,        -10.0000,        -10.0001,        -10.0001,         -9.9999,        -10.0002,         -9.9999,        -10.0000
         225,        1.866667,         -9.9999,         -9.9999,        -10.0001,        -10.0000,         -9.9997,         -9.9999,        -10.0000,         -9.9998
         226,        1.875000,         -9.9999,        -10.0000,        -10.0000,        -10.0001,        -10.0002,         -9.9999,        -10.0001,        -10.0000
         227,        1.883333,        -10.0002,        -10.0000,        -10.0001,        -10.0002,        -10.0001,         -9.9999,         -9.9999,         -9.9999
         228,        1.891667,        -10.0000,         -9.9998,         -9.9999,         -9.9999,        -10.0001,        -10.0000,        -10.0001,         -9.9999
         229,        1.900000,         -9.9998,         -9.9999,         -9.9999,        -10.0001,        -10.0000,        -10.0000,        -10.0000,        -10.0001
         230,        1.908333,        -10.0001,         -9.9999,         -9.9998,         -9.9998,        -10.0001,         -9.9999,         -9.9998,        -10.0000
         231,        1.916667,        -10.0001,         -9.9999,         -9.9998,         -9.9999,        -10.0000,        -10.0001,         -9.9999,        -10.0000
         232,        1.925000,        -10.0000,        -10.0000,         -9.9999,        -10.0000,        -10.0000,        -10.0000,         -9.9999,         -9.9997
         233,        1.933333,         -9.9998,         -9.9999,        -10.0001,         -9.9999,        -10.0000,        -10.0000,        -10.0000,         -9.9998
         234,        1.941667,         -9.9998,         -9.9999,        -10.0002,         -9.9999,        -10.0001,        -10.0000,         -9.9999,         -9.9998
         235,        1.950000,         -9.9998,        -10.0000,         -9.9999,         -9.9999,        -10.0001,        -10.0000,        -10.0000,        -10.0000
         236,        1.958333,        -10.0000,        -10.0001,        -10.0001,        -10.0000,        -10.0000,        -10.0002,        -10.0001,         -9.9999
         237,        1.966667,        -10.0000,        -10.0000,         -9.9999,        -10.0000,         -9.9999,        -10.0000,         -9.9999,         -9.9999
         238,        1.975000,        -10.0001,        -10.0001,         -9.9999,        -10.0000,        -10.0002,        -10.0000,         -9.9999,         -9.9999
         239,        1.983333,         -9.9999,        -10.0001,        -10.0002,        -10.0002,         -9.9998,         -9.9997,        -10.0000,        -10.0001
         240,        1.991667,        -10.0001,        -10.0001,        -10.0000,        -10.0001,         -9.9998,        -10.0001,        -10.0001,        -10.0000
         241,        2.000000,         -9.9998,        -10.0000,        -10.0001,         -9.9998,        -10.0001,         -9.9999,        -10.0000,         -9.9999
         242,        2.008333,        -10.0002,         -9.9999,        -10.0001,        -10.0001,         -9.9998,        -10.0000,         -9.9999,         -9.9998
         243,        2.016667,         -9.9999,        -10.0001,        -10.0000,         -9.9999,        -10.0002,        -10.0001,        -10.0001,         -9.9999
         244,        2.025000,        -10.0001,        -10.0001,        -10.0000,         -9.9999,         -9.9999,        -10.0000,         -9.9998,         -9.9998
         245,        2.033333,        -10.0001,        -10.0000,         -9.9998,        -10.0001,        -10.0000,        -10.0000,        -10.0000,        -10.0001
         246,        2.041667,         -9.9999,        -10.0000,         -9.9998,        -10.0000,         -9.9998,        -10.0000,        -10.0000,        -10.0000
         247,        2.050000,        -10.0000,         -9.9999,        -10.0000,        -10.0000,        -10.0000,        -10.0000,         -9.9997,        -10.0002
         248,        2.058333,        -10.0000,         -9.9999,         -9.9999,        -10.0001,        -10.0001,        -10.0000,        -10.0000,         -9.9999
         249,        2.066667,        -10.0000,        -10.0000,         -9.9998,        -10.0001,        -10.0001,        -10.0001,        -10.0001,        -10.0000
         250,        2.075000,        -10.0002,        -10.0001,        -10.0001,         -9.9995,        -10.0001,         -9.9999,         -9.9999,        -10.0003
         251,        2.083333,        -10.0001,         -9.9999,        -10.0001,         -9.9999,         -9.9999,        -10.0000,        -10.0000,         -9.9999
         252,        2.091667,        -10.0002,        -10.0000,        -10.0001,         -9.9998,         -9.9999,         -9.9999,        -10.0001,        -10.0000
         253,        2.100000,        -10.0002,        -10.0001,        -10.0001,         -9.9999,        -10.0000,         -9.9999,         -9.9999,         -9.9999
         254,        2.108333,         -9.9999,        -10.0001,        -10.0001,         -9.9999,         -9.9998,        -10.0000,        -10.0000,         -9.9998
         255,        2.116667,        -10.0001,        -10.0001,        -10.0002,        -10.0000,        -10.0000,        -10.0000,        -10.0000,         -9.9998
         256,        2.125000,        -10.0000,        -10.0000,         -9.9999,        -10.0003,         -9.9999,         -9.9999,        -10.0000,         -9.9999
         257,        2.133333,        -10.0000,        -10.0001,        -10.0001,        -10.0000,         -9.9999,        -10.0001,        -10.0002,         -9.9999
         258,        2.141667,        -10.0001,         -9.9999,         -9.9999,        -10.0000,        -10.0000,         -9.9999,         -9.9999,        -10.0000
         259,        2.150000,        -10.0001,         -9.9998,         -9.9998,         -9.9997,        -10.0001,         -9.9999,         -9.9999,        -10.0002
         260,        2.158333,        -10.0000,         -9.9999,        -10.0004,         -9.9997,         -9.9999,        -10.0001,        -10.0001,        -10.0001
         261,        2.166667,         -9.9998,        -10.0000,        -10.0000,         -9.9999,         -9.9999,        -10.0002,         -9.9999,         -9.9999
         262,        2.175000,        -10.0000,        -10.0000,        -10.0003,        -10.0001,        -10.0001,        -10.0002,        -10.0000,        -10.0002
         263,        2.183333,        -10.0000,        -10.0001,        -10.0002,        -10.0001,         -9.9999,        -10.0001,        -10.0001,         -9.9997
         264,        2.191667,         -9.9998,         -9.9999,        -10.0002,        -10.0001,         -9.9998,         -9.9998,         -9.9999,        -10.0001
         265,        2.200000,         -9.9999,        -10.0001,        -10.0000,        -10.0002,        -10.0000,        -10.0002,         -9.9999,         -9.9999
         266,        2.208333,         -9.9998,        -10.0000,         -9.9998,        -10.0000,        -10.0000,        -10.0000,        -10.0002,         -9.9997
         267,        2.216667,        -10.0000,        -10.0001,         -9.9997,        -10.0001,        -10.0001,         -9.9999,        -10.0000,        -10.0002
         268,        2.225000,        -10.0000,        -10.0001,        -10.0001,         -9.9999,         -9.9999,        -10.0001,        -10.0000,         -9.9997
         269,        2.233333,        -10.0000,        -10.0000,        -10.0000,         -9.9998,        -10.0000,        -10.0000,        -10.0001,         -9.9999
         270,        2.241667,         -9.9999,        -10.0001,        -10.0001,        -10.0000,        -10.0000,        -10.0001,         -9.9997,        -10.0003
         271,        2.250000,         -9.9997,        -10.0000,         -9.9999,        -10.0000,        -10.0000,         -9.9999,        -10.0001,        -10.0002
         272,        2.258333,        -10.0000,         -9.9998,         -9.9999,         -9.9999,        -10.0001,         -9.9998,        -10.0000,        -10.0000
         273,        2.266667,        -10.0001,        -10.0000,        -10.0001,         -9.9999,        -10.0003,         -9.9999,        -10.0001,         -9.9998
         274,        2.275000,        -10.0001,        -10.0001,        -10.0002,         -9.9999,        -10.0001,        -10.0001,        -10.0001,         -9.9999
         275,        2.283333,         -9.9998,        -10.0000,         -9.9996,        -10.0002,         -9.9999,        -10.0000,        -10.0001,         -9.9999
         276,        2.291667,         -9.9998,        -10.0002,        -10.0004,        -10.0000,        -10.0002,        -10.0002,        -10.0002,         -9.9999
         277,        2.300000,        -10.0000,         -9.9999,        -10.0000,        -10.0000,        -10.0000,        -10.0000,        -10.0001,        -10.0002
         278,        2.308333,        -10.0001,        -10.0001,        -10.0002,         -9.9998,         -9.9999,         -9.9999,         -9.9999,        -10.0000
         279,        2.316667,        -10.0000,         -9.9999,         -9.9998,         -9.9999,         -9.9999,        -10.0000,        -10.0000,         -9.9998
         280,        2.325000,        -10.0000,         -9.9998,        -10.0000,        -10.0001,         -9.9999,        -10.0000,         -9.9999,         -9.9994
         281,        2.333333,        -10.0001,        -10.0001,        -10.0002,        -10.0000,         -9.9998,         -9.9997,        -10.0000,        -10.0000
         282,        2.341667,         -9.9999,        -10.0002,        -10.0000,        -10.0000,        -10.0001,         -9.9999,        -10.0001,        -10.0003
         283,        2.350000,         -9.9998,        -10.0000,        -10.0000,        -10.0002,         -9.9999,         -9.9999,        -10.0000,         -9.9997
         284,        2.358333,         -9.9999,        -10.0000,        -10.0001,        -10.0000,        -10.0000,        -10.0001,        -10.0002,        -10.0001
         285,        2.366667,         -9.9999,        -10.0002,        -10.0001,        -10.0000,        -10.0000,         -9.9999,         -9.9999,         -9.9999
         286,        2.375000,         -9.9999,        -10.0000,        -10.0001,        -10.0001,        -10.0000,         -9.9999,        -10.0000,        -10.0004
         287,        2.383333,        -10.0001,         -9.9999,        -10.0000,         -9.9999,        -10.0001,        -10.0001,        -10.0000,        -10.0001
         288,        2.391667,        -10.0001,        -10.0000,         -9.9999,        -10.0001,        -10.0000,        -10.0000,        -10.0000,        -10.0003
         289,        2.400000,        -10.0001,        -10.0001,         -9.9999,        -10.0000,        -10.0000,         -9.9999,         -9.9998,         -9.9998
         290,        2.408333,        -10.0001,        -10.0000,        -10.0002,         -9.9999,         -9.9999,        -10.0000,        -10.0000,         -9.9997
         291,        2.416667,        -10.0000,         -9.9999,        -10.0001,        -10.0003,        -10.0000,         -9.9999,        -10.0000,         -9.9999
         292,        2.425000,        -10.0001,        -10.0000,        -10.0002,         -9.9999,        -10.0000,        -10.0001,         -9.9998,         -9.9996
         293,        2.433333,         -9.9998,         -9.9999,        -10.0002,        -10.0001,        -10.0002,        -10.0001,        -10.0002,        -10.0002
         294,        2.441667,        -10.0000,        -10.0000,        -10.0002,        -10.0001,        -10.0000,        -10.0001,        -10.0000,        -10.0000
         295,        2.450000,         -9.9999,        -10.0000,         -9.9998,         -9.9998,        -10.0000,        -10.0002,        -10.0002,         -9.9999
         296,        2.458333,         -9.9999,         -9.9999,        -10.0000,        -10.0001,        -10.0001,         -9.9998,         -9.9999,        -10.0000
         297,        2.466667,         -9.9998,        -10.0001,        -10.0000,         -9.9999,         -9.9999,        -10.0001,        -10.0000,        -10.0001
         298,        2.475000,        -10.0000,        -10.0002,        -10.0001,        -10.0000,        -10.0002,        -10.0001,        -10.0000,        -10.0001
         299,        2.483333,        -10.0000,         -9.9998,         -9.9999,        -10.0000,        -10.0000,        -10.0000,         -9.9999,         -9.9997
         300,        2.491667,        -10.0000,         -9.9999,         -9.9998,        -10.0001,        -10.0000,        -10.0001,        -10.0000,        -10.0001
         301,        2.500000,         -9.9999,        -10.0001,         -9.9999,         -9.9999,        -10.0000,         -9.9999,        -10.0002,         -9.9996
         302,        2.508333,        -10.0000,        -10.0000,         -9.9999,         -9.9999,         -9.9999,        -10.0000,         -9.9999,        -10.0004
         303,        2.516667,         -9.9999,         -9.9999,         -9.9998,        -10.0000,        -10.0000,         -9.9999,        -10.0001,         -9.9998
         304,        2.525000,        -10.0000,        -10.0002,        -10.0000,         -9.9999,        -10.0000,        -10.0001,        -10.0000,        -10.0000
         305,        2.533333,         -9.9999,         -9.9999,         -9.9998,        -10.0000,         -9.9998,        -10.0000,        -10.0001,        -10.0000
         306,        2.541667,        -10.0000,        -10.0000,        -10.0002,         -9.9999,         -9.9999,        -10.0001,        -10.0001,         -9.9996
         307,        2.550000,        -10.0001,        -10.0000,         -9.9998,        -10.0002,         -9.9999,        -10.0000,        -10.0001,         -9.9998
         308,        2.558333,        -10.0001,         -9.9999,        -10.0001,        -10.0003,        -10.0000,        -10.0001,        -10.0001,        -10.0000
         309,        2.566667,        -10.0001,        -10.0000,        -10.0000,         -9.9999,         -9.9999,        -10.0000,         -9.9999,        -10.0003
         310,        2.575000,         -9.9999,        -10.0000,        -10.0000,        -10.0001,         -9.9999,        -10.0001,        -10.0000,         -9.9994
         311,        2.583333,         -9.9998,        -10.0001,        -10.0002,        -10.0002,        -10.0001,        -10.0000,         -9.9999,        -10.0000
         312,        2.591667,        -10.0001,         -9.9999,        -10.0000,        -10.0000,        -10.0000,        -10.0000,        -10.0001,         -9.9995
         313,        2.600000,        -10.0000,         -9.9998,        -10.0000,        -10.0001,        -10.0001,         -9.9998,        -10.0000,         -9.9998
         314,        2.608333,         -9.9997,        -10.0000,         -9.9998,        -10.0000,        -10.0001,         -9.9999,        -10.0002,        -10.0002
         315,        2.616667,         -9.9999,        -10.0001,         -9.9996,         -9.9999,        -10.0001,        -10.0002,        -10.0000,         -9.9999
         316,        2.625000,         -9.9999,        -10.0000,        -10.0000,         -9.9999,        -10.0000,        -10.0001,        -10.0000,         -9.9996
         317,        2.633333,        -10.0000,        -10.0000,         -9.9999,        -10.0000,         -9.9999,        -10.0000,         -9.9999,        -10.0006
         318,        2.641667,        -10.0001,        -10.0001,        -10.0001,        -10.0000,        -10.0000,        -10.0001,        -10.0001,         -9.9996
         319,        2.650000,        -10.0000,        -10.0002,         -9.9999,        -10.0001,        -10.0000,        -10.0000,         -9.9999,         -9.9996
         320,        2.658333,        -10.0001,        -10.0000,        -10.0002,         -9.9999,         -9.9997,        -10.0000,        -10.0000,        -10.0002
         321,        2.666667,        -10.0000,         -9.9999,        -10.0000,         -9.9999,         -9.9999,        -10.0001,         -9.9999,         -9.9995
         322,        2.675000,         -9.9998,         -9.9998,        -10.0001,        -10.0000,         -9.9999,         -9.9999,         -9.9999,        -10.0011
         323,        2.683333,         -9.9998,        -10.0000,        -10.0000,         -9.9998,        -10.0000,        -10.0001,         -9.9999,        -10.0027
         324,        2.691667,        -10.0000,        -10.0000,         -9.9999,         -9.9999,         -9.9999,         -9.9998,        -10.0000,        -10.0008
         325,        2.700000,        -10.0002,         -9.9999,        -10.0001,        -10.0002,        -10.0001,        -10.0001,        -10.0002,         -9.9999
         326,        2.708333,        -10.0001,        -10.0001,        -10.0000,         -9.9999,         -9.9999,        -10.0001,        -10.0001,        -10.0016
         327,        2.716667,         -9.9998,        -10.0000,        -10.0002,         -9.9999,        -10.0001,        -10.0002,         -9.9999,         -9.9948
         328,        2.725000,        -10.0001,        -10.0001,        -10.0000,         -9.9999,        -10.0000,        -10.0003,        -10.0001,         -9.9977
         329,        2.733333,        -10.0000,        -10.0000,         -9.9999,         -9.9999,        -10.0001,        -10.0001,        -10.0000,         -9.9990
         330,        2.741667,         -9.9999,        -10.0000,         -9.9999,        -10.0000,         -9.9999,        -10.0000,         -9.9999,         -9.9993
         331,        2.750000,        -10.0002,        -10.0000,        -10.0001,        -10.0001,         -9.9998,        -10.0001,         -9.9999,         -9.9996
         332,        2.758333,         -9.9999,        -10.0001,         -9.9999,        -10.0001,         -9.9999,        -10.0000,        -10.0000,         -9.9997
         333,        2.766667,         -9.9999,        -10.0001,        -10.0001,        -10.0001,         -9.9999,        -10.0000,        -10.0000,         -9.9994
         334,        2.775000,         -9.9999,        -10.0001,        -10.0001,         -9.9999,         -9.9998,         -9.9999,        -10.0001,        -10.0000
         335,        2.783333,        -10.0001,         -9.9998,         -9.9998,         -9.9999,         -9.9999,        -10.0001,         -9.9999,         -9.9996
         336,        2.791667,        -10.0001,        -10.0000,        -10.0000,        -10.0000,        -10.0001,        -10.0001,         -9.9999,        -10.0002
         337,        2.800000,         -9.9999,        -10.0001,         -9.9998,        -10.0000,         -9.9999,         -9.9998,        -10.0000,         -9.9998
         338,        2.808333,        -10.0001,        -10.0000,        -10.0002,        -10.0000,        -10.0001,        -10.0000,         -9.9999,        -10.0000
         339,        2.816667,        -10.0001,        -10.0000,         -9.9998,         -9.9998,        -10.0000,        -10.0001,        -10.0000,         -9.9997
         340,        2.825000,         -9.9998,        -10.0001,         -9.9999,        -10.0000,        -10.0002,        -10.0001,        -10.0001,        -10.0000
         341,        2.833333,        -10.0000,        -10.0001,        -10.0000,        -10.0002,        -10.0002,        -10.0000,         -9.9999,        -10.0000
         342,        2.841667,        -10.0001,        -10.0001,        -10.0001,         -9.9999,        -10.0002,        -10.0000,        -10.0001,         -9.9999
         343,        2.850000,        -10.0000,        -10.0000,        -10.0000,        -10.0001,         -9.9999,        -10.0002,         -9.9999,        -10.0002
         344,        2.858333,        -10.0002,        -10.0001,         -9.9998,         -9.9999,         -9.9999,        -10.0000,        -10.0000,         -9.9997
         345,        2.866667,         -9.9999,         -9.9999,         -9.9998,         -9.9999,        -10.0003,         -9.9999,        -10.0001,        -10.0000
         346,        2.875000,         -9.9998,        -10.0001,        -10.0001,        -10.0001,        -10.0001,        -10.0001,        -10.0003,         -9.9999
         347,        2.883333,        -10.0000,        -10.0000,         -9.9999,         -9.9998,        -10.0001,        -10.0001,        -10.0000,        -10.0000
         348,        2.891667,        -10.0000,         -9.9999,        -10.0001,        -10.0000,         -9.9998,         -9.9998,        -10.0000,         -9.9998
         349,        2.900000,        -10.0000,        -10.0000,        -10.0000,         -9.9999,        -10.0001,        -10.0000,        -10.0000,        -10.0000
         350,        2.908333,         -9.9998,        -10.0001,        -10.0000,        -10.0000,        -10.0000,        -10.0000,         -9.9998,         -9.9998
         351,        2.916667,         -9.9999,        -10.0002,         -9.9999,        -10.0001,        -10.0000,        -10.0001,         -9.9999,        -10.0001
         352,        2.925000,        -10.0000,        -10.0001,        -10.0002,        -10.0001,         -9.9999,        -10.0000,        -10.0001,        -10.0000
         353,        2.933333,         -9.9999,        -10.0001,        -10.0000,         -9.9999,         -9.9999,        -10.0000,        -10.0000,         -9.9998
         354,        2.941667,        -10.0000,        -10.0000,        -10.0000,         -9.9999,         -9.9999,        -10.0000,         -9.9999,        -10.0001
         355,        2.950000,         -9.9999,        -10.0003,        -10.0000,        -10.0000,        -10.0000,        -10.0000,         -9.9999,         -9.9998
         356,        2.958333,        -10.0000,         -9.9999,        -10.0001,        -10.0001,        -10.0000,         -9.9998,        -10.0001,         -9.9998
         357,        2.966667,        -10.0000,        -10.0002,        -10.0000,        -10.0000,        -10.0000,        -10.0002,        -10.0001,         -9.9998
         358,        2.975000,         -9.9999,        -10.0001,         -9.9999,        -10.0000,        -10.0000,         -9.9999,        -10.0001,        -10.0005
         359,        2.983333,        -10.0000,        -10.0002,        -10.0000,        -10.0001,         -9.9998,        -10.0001,        -10.0000,         -9.9999
         360,        2.991667,        -10.0001,        -10.0000,         -9.9999,        -10.0001,         -9.9999,         -9.9999,        -10.0002,         -9.9998
         361,        3.000000,        -10.0001,         -9.9999,         -9.9998,         -9.9999,        -10.0000,        -10.0000,        -10.0000,        -10.0000
         362,        3.008333,        -10.0000,        -10.0000,         -9.9998,        -10.0001,        -10.0000,         -9.9999,         -9.9999,         -9.9999
         363,        3.016667,        -10.0000,         -9.9999,        -10.0000,        -10.0001,        -10.0000,        -10.0001,         -9.9999,         -9.9999
         364,        3.025000,         -9.9999,        -10.0000,        -10.0001,         -9.9999,         -9.9998,         -9.9998,        -10.0000,        -10.0000
         365,        3.033333,        -10.0001,         -9.9999,        -10.0000,        -10.0000,        -10.0000,        -10.0001,        -10.0002,        -10.0001
         366,        3.041667,        -10.0000,        -10.0002,        -10.0000,        -10.0000,        -10.0000,        -10.0000,         -9.9998,         -9.9999
         367,        3.050000,        -10.0001,         -9.9998,         -9.9999,        -10.0000,         -9.9999,        -10.0001,         -9.9999,         -9.9998
         368,        3.058333,        -10.0000,         -9.9999,        -10.0000,        -10.0002,        -10.0000,        -10.0000,         -9.9999,         -9.9999
         369,        3.066667,         -9.9999,        -10.0001,         -9.9999,         -9.9999,        -10.0002,         -9.9999,        -10.0002,         -9.9999
         370,        3.075000,         -9.9999,        -10.0001,         -9.9997,         -9.9999,        -10.0001,        -10.0001,         -9.9999,        -10.0000
         371,        3.083333,         -9.9999,        -10.0001,         -9.9999,         -9.9999,        -10.0000,        -10.0002,         -9.9999,         -9.9998
         372,        3.091667,         -9.9998,        -10.0000,        -10.0000,         -9.9999,         -9.9999,        -10.0001,         -9.9998,        -10.0000
         373,        3.100000,         -9.9999,         -9.9999,         -9.9999,        -10.0000,        -10.0000,        -10.0000,         -9.9998,        -10.0001
         374,        3.108333,        -10.0000,        -10.0001,        -10.0001,        -10.0001,         -9.9999,         -9.9998,        -10.0001,         -9.9998
         375,        3.116667,        -10.0000,        -10.0000,         -9.9999,        -10.0000,         -9.9999,        -10.0000,        -10.0002,         -9.9999
         376,        3.125000,        -10.0001,        -10.0000,        -10.0001,         -9.9999,         -9.9999,        -10.0001,         -9.9999,         -9.9996
         377,        3.133333,        -10.0000,        -10.0001,        -10.0000,        -10.0000,        -10.0000,        -10.0000,         -9.9999,         -9.9996
         378,        3.141667,        -10.0002,        -10.0001,         -9.9999,        -10.0002,         -9.9999,        -10.0000,        -10.0002,         -9.9999
         379,        3.150000,         -9.9999,         -9.9999,        -10.0001,        -10.0002,        -10.0000,         -9.9998,         -9.9999,        -10.0001
         380,        3.158333,        -10.0002,        -10.0000,        -10.0000,         -9.9999,        -10.0001,        -10.0000,         -9.9999,         -9.9996
         381,        3.166667,         -9.9999,        -10.0002,        -10.0000,        -10.0000,         -9.9999,        -10.0000,        -10.0000,         -9.9999
         382,        3.175000,         -9.9999,         -9.9998,         -9.9999,        -10.0001,        -10.0001,         -9.9999,        -10.0001,         -9.9996
         383,        3.183333,        -10.0000,        -10.0001,        -10.0000,        -10.0001,        -10.0001,        -10.0001,        -10.0000,        -10.0000
         384,        3.191667,        -10.0000,         -9.9999,        -10.0001,        -10.0001,        -10.0000,        -10.0001,         -9.9999,         -9.9998
         385,        3.200000,        -10.0000,        -10.0001,         -9.9999,         -9.9999,        -10.0000,        -10.0000,         -9.9998,         -9.9999
         386,        3.208333,         -9.9999,         -9.9999,        -10.0000,        -10.0001,        -10.0000,        -10.0000,        -10.0001,        -10.0002
         387,        3.216667,         -9.9999,         -9.9999,        -10.0000,        -10.0000,        -10.0000,         -9.9998,        -10.0002,         -9.9999
         388,        3.225000,        -10.0000,        -10.0000,        -10.0000,         -9.9998,         -9.9999,         -9.9999,        -10.0001,        -10.0001
         389,        3.233333,        -10.0000,        -10.0000,        -10.0001,         -9.9998,        -10.0000,         -9.9999,        -10.0001,         -9.9998
         390,        3.241667,        -10.0002,        -10.0001,        -10.0000,        -10.0000,        -10.0000,         -9.9999,        -10.0000,         -9.9996
         391,        3.250000,         -9.9999,        -10.0001,         -9.9998,        -10.0002,        -10.0000,         -9.9998,         -9.9999,         -9.9999
         392,        3.258333,         -9.9999,        -10.0000,        -10.0001,         -9.9998,        -10.0000,        -10.0000,        -10.0002,         -9.9998
         393,        3.266667,         -9.9999,        -10.0000,         -9.9999,         -9.9999,        -10.0001,        -10.0001,        -10.0000,         -9.9997
         394,        3.275000,        -10.0001,        -10.0002,         -9.9999,        -10.0000,         -9.9998,         -9.9998,        -10.0000,        -10.0005
         395,        3.283333,        -10.0000,        -10.0000,         -9.9998,        -10.0000,         -9.9998,        -10.0000,         -9.9998,        -10.0002
         396,        3.291667,         -9.9998,         -9.9999,        -10.0001,         -9.9999,         -9.9999,        -10.0000,         -9.9999,        -10.0000
         397,        3.300000,         -9.9999,        -10.0001,         -9.9999,        -10.0001,         -9.9999,         -9.9999,        -10.0000,        -10.0004
         398,        3.308333,        -10.0000,        -10.0001,        -10.0000,         -9.9999,         -9.9999,         -9.9998,        -10.0002,         -9.9997
         399,        3.316667,         -9.9998,        -10.0001,         -9.9999,        -10.0001,         -9.9999,        -10.0000,        -10.0000,         -9.9999
         400,        3.325000,        -10.0000,        -10.0000,         -9.9999,         -9.9999,        -10.0000,        -10.0000,         -9.9999,         -9.9999
         401,        3.333333,         -9.9999,        -10.0002,         -9.9998,        -10.0000,         -9.9999,         -9.9999,        -10.0001,         -9.9998
         402,        3.341667,        -10.0001,        -10.0000,         -9.9999,        -10.0001,        -10.0001,        -10.0001,        -10.0003,         -9.9999
         403,        3.350000,        -10.0000,        -10.0002,         -9.9998,        -10.0001,        -10.0000,        -10.0000,         -9.9998,        -10.0001
         404,        3.358333,        -10.0001,         -9.9999,        -10.0000,         -9.9999,         -9.9999,        -10.0000,         -9.9999,        -10.0004
         405,        3.366667,         -9.9999,        -10.0000,        -10.0000,        -10.0002,        -10.0003,         -9.9999,        -10.0000,         -9.9996
         406,        3.375000,        -10.0000,        -10.0001,        -10.0000,        -10.0000,        -10.0001,         -9.9999,        -10.0000,        -10.0001
         407,        3.383333,         -9.9999,         -9.9999,         -9.9999,        -10.0000,        -10.0001,        -10.0002,        -10.0000,         -9.9997
         408,        3.391667,        -10.0000,         -9.9999,        -10.0001,        -10.0001,        -10.0000,        -10.0001,        -10.0001,        -10.0002
         409,        3.400000,        -10.0000,        -10.0000,        -10.0002,        -10.0001,         -9.9999,         -9.9999,        -10.0000,         -9.9995
         410,        3.408333,        -10.0001,        -10.0001,        -10.0000,        -10.0001,        -10.0001,        -10.0000,        -10.0001,         -9.9996
         411,        3.416667,         -9.9998,         -9.9999,        -10.0001,        -10.0001,        -10.0001,        -10.0000,        -10.0001,        -10.0001
         412,        3.425000,        -10.0000,        -10.0001,        -10.0000,         -9.9998,         -9.9999,        -10.0001,         -9.9999,         -9.9999
         413,        3.433333,        -10.0001,         -9.9999,         -9.9999,        -10.0000,        -10.0003,        -10.0001,        -10.0001,         -9.9998
         414,        3.441667,        -10.0001,         -9.9999,         -9.9999,         -9.9999,         -9.9999,         -9.9998,        -10.0002,        -10.0000
         415,        3.450000,         -9.9998,        -10.0000,        -10.0002,         -9.9999,        -10.0000,        -10.0002,         -9.9999,         -9.9999
         416,        3.458333,        -10.0001,        -10.0001,         -9.9997,         -9.9999,        -10.0002,        -10.0001,         -9.9999,        -10.0002
         417,        3.466667,        -10.0001,        -10.0002,        -10.0000,        -10.0000,        -10.0001,        -10.0000,         -9.9998,         -9.9999
         418,        3.475000,         -9.9998,         -9.9999,         -9.9999,         -9.9999,        -10.0000,         -9.9998,        -10.0000,        -10.0001
         419,        3.483333,        -10.0000,        -10.0001,         -9.9999,        -10.0001,         -9.9999,         -9.9999,         -9.9999,         -9.9994
         420,        3.491667,         -9.9999,        -10.0001,        -10.0000,         -9.9998,        -10.0000,        -10.0001,        -10.0002,         -9.9994
         421,        3.500000,        -10.0000,         -9.9999,        -10.0002,         -9.9997,         -9.9998,         -9.9999,        -10.0000,        -10.0001
         422,        3.508333,         -9.9999,        -10.0000,         -9.9999,        -10.0001,         -9.9999,        -10.0002,         -9.9999,        -10.0001
