"InphaseC4_006 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_inphase\runs\InphaseC4_006.tcf]","Time (h)","V 2 [InphaseC4_006]","V 3 [InphaseC4_006]","V 4 [InphaseC4_006]","V 5 [InphaseC4_006]","V 6 [InphaseC4_006]","V 7 [InphaseC4_006]","V 8 [InphaseC4_006]","V 9 [InphaseC4_006]","V 10 [InphaseC4_006]","V 11 [InphaseC4_006]","V 12 [InphaseC4_006]","V 13 [InphaseC4_006]","V 14 [InphaseC4_006]","V 15 [InphaseC4_006]","V 16 [InphaseC4_006]","V  1 [InphaseC4_006]"
         159,        1.316667,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         160,        1.325000,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3204,          2.2172,          1.0728,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4076,          2.0282
         161,        1.333333,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4076,          2.0281
         162,        1.341667,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4075,          2.0281
         163,        1.350000,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6805,          2.1466,          1.8377,          1.6348,          1.4075,          2.0282
         164,        1.358333,          1.7903,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1466,          1.8377,          1.6348,          1.4076,          2.0282
         165,        1.366667,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         166,        1.375000,          1.7902,          0.8357,          1.5425,          2.4906,          1.7649,          0.8127,          1.3204,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8377,          1.6348,          1.4075,          2.0282
         167,        1.383333,          1.7902,          0.8358,          1.5425,          2.4905,          1.7650,          0.8127,          1.3204,          2.2172,          1.0728,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4076,          2.0281
         168,        1.391667,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6803,          2.1465,          1.8377,          1.6348,          1.4076,          2.0281
         169,        1.400000,          1.7903,          0.8358,          1.5426,          2.4906,          1.7650,          0.8127,          1.3204,          2.2172,          1.0727,          1.1483,          1.6804,          2.1465,          1.8378,          1.6348,          1.4076,          2.0282
         170,        1.408333,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6803,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         171,        1.416667,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6803,          2.1465,          1.8377,          1.6348,          1.4075,          2.0282
         172,        1.425000,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8126,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4075,          2.0282
         173,        1.433333,          1.7902,          0.8357,          1.5425,          2.4907,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         174,        1.441667,          1.7903,          0.8358,          1.5426,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         175,        1.450000,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4075,          2.0282
         176,        1.458333,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6803,          2.1465,          1.8378,          1.6347,          1.4075,          2.0282
         177,        1.466667,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3204,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8377,          1.6348,          1.4075,          2.0282
         178,        1.475000,          1.7902,          0.8357,          1.5426,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6803,          2.1465,          1.8377,          1.6348,          1.4076,          2.0282
         179,        1.483333,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6803,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         180,        1.491667,          1.7902,          0.8358,          1.5426,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1466,          1.8377,          1.6348,          1.4075,          2.0282
         181,        1.500000,          1.7903,          0.8358,          1.5425,          2.4905,          1.7650,          0.8127,          1.3205,          2.2171,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         182,        1.508333,          1.7903,          0.8358,          1.5426,          2.4906,          1.7650,          0.8127,          1.3204,          2.2172,          1.0728,          1.1482,          1.6804,          2.1465,          1.8377,          1.6348,          1.4075,          2.0282
         183,        1.516667,          1.7903,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3204,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         184,        1.525000,          1.7902,          0.8357,          1.5426,          2.4906,          1.7650,          0.8126,          1.3205,          2.2172,          1.0728,          1.1482,          1.6805,          2.1466,          1.8378,          1.6348,          1.4075,          2.0282
         185,        1.533333,          1.7902,          0.8357,          1.5426,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         186,        1.541667,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         187,        1.550000,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6347,          1.4076,          2.0282
         188,        1.558333,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3204,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6347,          1.4076,          2.0282
         189,        1.566667,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2171,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4075,          2.0282
         190,        1.575000,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8126,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4075,          2.0281
         191,        1.583333,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8126,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         192,        1.591667,          1.7903,          0.8358,          1.5426,          2.4906,          1.7650,          0.8127,          1.3204,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4075,          2.0282
         193,        1.600000,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1466,          1.8377,          1.6348,          1.4075,          2.0281
         194,        1.608333,          1.7902,          0.8357,          1.5426,          2.4906,          1.7650,          0.8126,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1465,          1.8377,          1.6348,          1.4075,          2.0282
         195,        1.616667,          1.7902,          0.8358,          1.5425,          2.4905,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6803,          2.1465,          1.8377,          1.6348,          1.4075,          2.0282
         196,        1.625000,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8377,          1.6348,          1.4076,          2.0282
         197,        1.633333,          1.7902,          0.8358,          1.5426,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         198,        1.641667,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6349,          1.4075,          2.0282
         199,        1.650000,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6803,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         200,        1.658333,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1465,          1.8378,          1.6349,          1.4075,          2.0282
         201,        1.666667,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6803,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         202,        1.675000,          1.7902,          0.8358,          1.5426,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6803,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         203,        1.683333,          1.7902,          0.8358,          1.5425,          2.4906,          1.7651,          0.8127,          1.3204,          2.2172,          1.0728,          1.1482,          1.6803,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         204,        1.691667,          1.7903,          0.8357,          1.5426,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4076,          2.0282
         205,        1.700000,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3204,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4076,          2.0282
         206,        1.708333,          1.7903,          0.8357,          1.5426,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4076,          2.0281
         207,        1.716667,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8126,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6347,          1.4076,          2.0282
         208,        1.725000,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2171,          1.0728,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         209,        1.733333,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8126,          1.3204,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4075,          2.0282
         210,        1.741667,          1.7903,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3204,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         211,        1.750000,          1.7903,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3206,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4075,          2.0282
         212,        1.758333,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4075,          2.0282
         213,        1.766667,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4076,          2.0282
         214,        1.775000,          1.7902,          0.8357,          1.5426,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4076,          2.0282
         215,        1.783333,          1.7902,          0.8357,          1.5425,          2.4906,          1.7649,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4075,          2.0282
         216,        1.791667,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         217,        1.800000,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4076,          2.0282
         218,        1.808333,          1.7902,          0.8358,          1.5425,          2.4906,          1.7649,          0.8127,          1.3204,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4075,          2.0282
         219,        1.816667,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6803,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         220,        1.825000,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         221,        1.833333,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8126,          1.3205,          2.2172,          1.0728,          1.1482,          1.6803,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         222,        1.841667,          1.7902,          0.8357,          1.5426,          2.4906,          1.7650,          0.8126,          1.3204,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4076,          2.0282
         223,        1.850000,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8126,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4075,          2.0282
         224,        1.858333,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3204,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4076,          2.0282
         225,        1.866667,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6803,          2.1466,          1.8378,          1.6347,          1.4075,          2.0282
         226,        1.875000,          1.7902,          0.8358,          1.5426,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8377,          1.6348,          1.4075,          2.0282
         227,        1.883333,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8126,          1.3205,          2.2171,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         228,        1.891667,          1.7902,          0.8358,          1.5426,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4075,          2.0282
         229,        1.900000,          1.7903,          0.8358,          1.5426,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6803,          2.1465,          1.8378,          1.6347,          1.4076,          2.0281
         230,        1.908333,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4075,          2.0282
         231,        1.916667,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4076,          2.0282
         232,        1.925000,          1.7903,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4076,          2.0282
         233,        1.933333,          1.7903,          0.8357,          1.5426,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1466,          1.8377,          1.6348,          1.4076,          2.0282
         234,        1.941667,          1.7902,          0.8357,          1.5426,          2.4906,          1.7650,          0.8126,          1.3205,          2.2172,          1.0727,          1.1482,          1.6803,          2.1465,          1.8378,          1.6348,          1.4075,          2.0281
         235,        1.950000,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2171,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6347,          1.4075,          2.0282
         236,        1.958333,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6803,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         237,        1.966667,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8126,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4076,          2.0281
         238,        1.975000,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4075,          2.0282
         239,        1.983333,          1.7903,          0.8357,          1.5426,          2.4906,          1.7650,          0.8127,          1.3205,          2.2171,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4076,          2.0282
         240,        1.991667,          1.7903,          0.8357,          1.5425,          2.4906,          1.7649,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4075,          2.0282
         241,        2.000000,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4075,          2.0282
         242,        2.008333,          1.7903,          0.8358,          1.5425,          2.4907,          1.7650,          0.8126,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         243,        2.016667,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2171,          1.0728,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         244,        2.025000,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4076,          2.0282
         245,        2.033333,          1.7902,          0.8358,          1.5426,          2.4906,          1.7649,          0.8127,          1.3205,          2.2171,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         246,        2.041667,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0281
         247,        2.050000,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2171,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         248,        2.058333,          1.7903,          0.8357,          1.5425,          2.4906,          1.7649,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         249,        2.066667,          1.7902,          0.8358,          1.5426,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6803,          2.1466,          1.8378,          1.6348,          1.4076,          2.0282
         250,        2.075000,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4076,          2.0282
         251,        2.083333,          1.7903,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3204,          2.2172,          1.0726,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4075,          2.0281
         252,        2.091667,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4075,          2.0281
         253,        2.100000,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6803,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         254,        2.108333,          1.7903,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2171,          1.0727,          1.1482,          1.6804,          2.1466,          1.8377,          1.6348,          1.4075,          2.0282
         255,        2.116667,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3204,          2.2172,          1.0728,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4075,          2.0282
         256,        2.125000,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         257,        2.133333,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8126,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         258,        2.141667,          1.7903,          0.8357,          1.5425,          2.4906,          1.7649,          0.8127,          1.3205,          2.2171,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4075,          2.0282
         259,        2.150000,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0281
         260,        2.158333,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         261,        2.166667,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6803,          2.1466,          1.8377,          1.6348,          1.4075,          2.0282
         262,        2.175000,          1.7902,          0.8358,          1.5425,          2.4906,          1.7649,          0.8127,          1.3205,          2.2171,          1.0727,          1.1482,          1.6803,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         263,        2.183333,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8377,          1.6348,          1.4075,          2.0282
         264,        2.191667,          1.7903,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8377,          1.6347,          1.4075,          2.0281
         265,        2.200000,          1.7903,          0.8358,          1.5426,          2.4906,          1.7650,          0.8127,          1.3204,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         266,        2.208333,          1.7902,          0.8357,          1.5426,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         267,        2.216667,          1.7902,          0.8357,          1.5425,          2.4906,          1.7651,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1465,          1.8378,          1.6347,          1.4076,          2.0282
         268,        2.225000,          1.7903,          0.8358,          1.5425,          2.4906,          1.7650,          0.8126,          1.3205,          2.2172,          1.0727,          1.1482,          1.6803,          2.1466,          1.8377,          1.6348,          1.4076,          2.0282
         269,        2.233333,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4076,          2.0282
         270,        2.241667,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8377,          1.6348,          1.4075,          2.0281
         271,        2.250000,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8126,          1.3205,          2.2172,          1.0727,          1.1482,          1.6803,          2.1466,          1.8378,          1.6348,          1.4075,          2.0282
         272,        2.258333,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3206,          2.2172,          1.0727,          1.1482,          1.6803,          2.1465,          1.8378,          1.6348,          1.4076,          2.0281
         273,        2.266667,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8378,          1.6348,          1.4075,          2.0282
         274,        2.275000,          1.7903,          0.8357,          1.5426,          2.4906,          1.7649,          0.8126,          1.3204,          2.2172,          1.0727,          1.1482,          1.6803,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         275,        2.283333,          1.7902,          0.8358,          1.5425,          2.4906,          1.7649,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6803,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         276,        2.291667,          1.7903,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6803,          2.1465,          1.8378,          1.6348,          1.4076,          2.0282
         277,        2.300000,          1.7902,          0.8358,          1.5426,          2.4906,          1.7650,          0.8127,          1.3204,          2.2172,          1.0727,          1.1482,          1.6803,          2.1466,          1.8378,          1.6348,          1.4075,          2.0282
         278,        2.308333,          1.7903,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6803,          2.1465,          1.8378,          1.6348,          1.4076,          2.0282
         279,        2.316667,          1.7902,          0.8357,          1.5426,          2.4906,          1.7650,          0.8126,          1.3204,          2.2172,          1.0728,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0281
         280,        2.325000,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         281,        2.333333,          1.7902,          0.8357,          1.5426,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6803,          2.1466,          1.8378,          1.6348,          1.4075,          2.0282
         282,        2.341667,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8126,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1465,          1.8377,          1.6348,          1.4075,          2.0282
         283,        2.350000,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8126,          1.3205,          2.2172,          1.0727,          1.1482,          1.6803,          2.1465,          1.8377,          1.6348,          1.4075,          2.0282
         284,        2.358333,          1.7902,          0.8358,          1.5426,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6803,          2.1466,          1.8377,          1.6348,          1.4076,          2.0282
         285,        2.366667,          1.7903,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         286,        2.375000,          1.7902,          0.8357,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0727,          1.1482,          1.6804,          2.1466,          1.8377,          1.6348,          1.4076,          2.0282
         287,        2.383333,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8126,          1.3205,          2.2172,          1.0728,          1.1482,          1.6803,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
         288,        2.391667,          1.7902,          0.8358,          1.5425,          2.4906,          1.7650,          0.8127,          1.3205,          2.2172,          1.0728,          1.1482,          1.6804,          2.1465,          1.8378,          1.6348,          1.4075,          2.0282
