"InphaseC4_006 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_inphase\runs\InphaseC4_006.tcf]","Time (h)","Q 2 [InphaseC4_006]","Q 3 [InphaseC4_006]","Q 4 [InphaseC4_006]","Q 5 [InphaseC4_006]","Q 6 [InphaseC4_006]","Q 7 [InphaseC4_006]","Q 1 [InphaseC4_006]","Q  8 [InphaseC4_006]"
         210,        1.741667,        -46.5929,        -46.5928,        -46.5931,        -46.5930,        -46.5928,        -46.5925,        -46.5925,        -46.5925
         211,        1.750000,        -46.5931,        -46.5925,        -46.5930,        -46.5923,        -46.5932,        -46.5931,        -46.5928,        -46.5933
         212,        1.758333,        -46.5927,        -46.5928,        -46.5923,        -46.5935,        -46.5932,        -46.5930,        -46.5928,        -46.5927
         213,        1.766667,        -46.5935,        -46.5929,        -46.5932,        -46.5926,        -46.5928,        -46.5930,        -46.5933,        -46.5934
         214,        1.775000,        -46.5928,        -46.5922,        -46.5922,        -46.5929,        -46.5931,        -46.5930,        -46.5926,        -46.5924
         215,        1.783333,        -46.5934,        -46.5931,        -46.5932,        -46.5927,        -46.5935,        -46.5929,        -46.5930,        -46.5929
         216,        1.791667,        -46.5927,        -46.5929,        -46.5929,        -46.5925,        -46.5925,        -46.5932,        -46.5927,        -46.5930
         217,        1.800000,        -46.5927,        -46.5927,        -46.5938,        -46.5931,        -46.5930,        -46.5928,        -46.5929,        -46.5931
         218,        1.808333,        -46.5929,        -46.5927,        -46.5929,        -46.5926,        -46.5921,        -46.5926,        -46.5935,        -46.5923
         219,        1.816667,        -46.5922,        -46.5929,        -46.5924,        -46.5935,        -46.5930,        -46.5926,        -46.5923,        -46.5933
         220,        1.825000,        -46.5928,        -46.5924,        -46.5924,        -46.5926,        -46.5929,        -46.5927,        -46.5928,        -46.5930
         221,        1.833333,        -46.5931,        -46.5930,        -46.5930,        -46.5925,        -46.5929,        -46.5928,        -46.5926,        -46.5929
         222,        1.841667,        -46.5928,        -46.5925,        -46.5930,        -46.5937,        -46.5934,        -46.5934,        -46.5928,        -46.5932
         223,        1.850000,        -46.5933,        -46.5928,        -46.5926,        -46.5926,        -46.5930,        -46.5931,        -46.5927,        -46.5933
         224,        1.858333,        -46.5925,        -46.5927,        -46.5932,        -46.5933,        -46.5922,        -46.5924,        -46.5929,        -46.5923
         225,        1.866667,        -46.5922,        -46.5933,        -46.5932,        -46.5926,        -46.5928,        -46.5930,        -46.5928,        -46.5927
         226,        1.875000,        -46.5930,        -46.5930,        -46.5929,        -46.5924,        -46.5936,        -46.5928,        -46.5932,        -46.5922
         227,        1.883333,        -46.5931,        -46.5931,        -46.5935,        -46.5932,        -46.5931,        -46.5929,        -46.5931,        -46.5923
         228,        1.891667,        -46.5929,        -46.5926,        -46.5936,        -46.5933,        -46.5924,        -46.5925,        -46.5930,        -46.5930
         229,        1.900000,        -46.5931,        -46.5929,        -46.5935,        -46.5925,        -46.5929,        -46.5929,        -46.5926,        -46.5928
         230,        1.908333,        -46.5930,        -46.5926,        -46.5927,        -46.5931,        -46.5931,        -46.5931,        -46.5931,        -46.5933
         231,        1.916667,        -46.5929,        -46.5926,        -46.5933,        -46.5928,        -46.5929,        -46.5928,        -46.5926,        -46.5933
         232,        1.925000,        -46.5927,        -46.5926,        -46.5926,        -46.5927,        -46.5925,        -46.5930,        -46.5933,        -46.5935
         233,        1.933333,        -46.5923,        -46.5928,        -46.5922,        -46.5924,        -46.5922,        -46.5931,        -46.5928,        -46.5931
         234,        1.941667,        -46.5931,        -46.5928,        -46.5927,        -46.5927,        -46.5929,        -46.5926,        -46.5929,        -46.5933
         235,        1.950000,        -46.5932,        -46.5926,        -46.5933,        -46.5927,        -46.5926,        -46.5930,        -46.5930,        -46.5931
         236,        1.958333,        -46.5931,        -46.5930,        -46.5919,        -46.5928,        -46.5930,        -46.5931,        -46.5929,        -46.5925
         237,        1.966667,        -46.5934,        -46.5935,        -46.5923,        -46.5931,        -46.5931,        -46.5926,        -46.5928,        -46.5921
         238,        1.975000,        -46.5935,        -46.5926,        -46.5928,        -46.5933,        -46.5923,        -46.5929,        -46.5930,        -46.5928
         239,        1.983333,        -46.5931,        -46.5933,        -46.5931,        -46.5926,        -46.5929,        -46.5931,        -46.5932,        -46.5939
         240,        1.991667,        -46.5935,        -46.5929,        -46.5928,        -46.5931,        -46.5925,        -46.5923,        -46.5927,        -46.5926
         241,        2.000000,        -46.5934,        -46.5926,        -46.5939,        -46.5923,        -46.5929,        -46.5927,        -46.5931,        -46.5932
         242,        2.008333,        -46.5931,        -46.5930,        -46.5929,        -46.5930,        -46.5930,        -46.5931,        -46.5923,        -46.5918
         243,        2.016667,        -46.5930,        -46.5929,        -46.5932,        -46.5928,        -46.5927,        -46.5929,        -46.5931,        -46.5934
         244,        2.025000,        -46.5929,        -46.5924,        -46.5931,        -46.5929,        -46.5927,        -46.5928,        -46.5928,        -46.5932
         245,        2.033333,        -46.5926,        -46.5927,        -46.5927,        -46.5932,        -46.5926,        -46.5934,        -46.5926,        -46.5930
         246,        2.041667,        -46.5929,        -46.5929,        -46.5927,        -46.5928,        -46.5934,        -46.5929,        -46.5929,        -46.5929
         247,        2.050000,        -46.5924,        -46.5929,        -46.5924,        -46.5934,        -46.5927,        -46.5932,        -46.5925,        -46.5938
         248,        2.058333,        -46.5936,        -46.5930,        -46.5925,        -46.5924,        -46.5931,        -46.5933,        -46.5931,        -46.5926
         249,        2.066667,        -46.5930,        -46.5926,        -46.5931,        -46.5927,        -46.5931,        -46.5930,        -46.5929,        -46.5929
         250,        2.075000,        -46.5937,        -46.5927,        -46.5924,        -46.5930,        -46.5927,        -46.5924,        -46.5930,        -46.5926
         251,        2.083333,        -46.5931,        -46.5925,        -46.5929,        -46.5933,        -46.5930,        -46.5927,        -46.5929,        -46.5928
         252,        2.091667,        -46.5933,        -46.5926,        -46.5927,        -46.5929,        -46.5934,        -46.5933,        -46.5931,        -46.5925
         253,        2.100000,        -46.5933,        -46.5926,        -46.5920,        -46.5927,        -46.5941,        -46.5924,        -46.5929,        -46.5922
         254,        2.108333,        -46.5933,        -46.5931,        -46.5926,        -46.5931,        -46.5929,        -46.5931,        -46.5931,        -46.5937
         255,        2.116667,        -46.5929,        -46.5928,        -46.5932,        -46.5931,        -46.5928,        -46.5932,        -46.5933,        -46.5931
         256,        2.125000,        -46.5930,        -46.5927,        -46.5928,        -46.5927,        -46.5925,        -46.5926,        -46.5930,        -46.5930
         257,        2.133333,        -46.5933,        -46.5929,        -46.5929,        -46.5932,        -46.5931,        -46.5931,        -46.5932,        -46.5928
         258,        2.141667,        -46.5934,        -46.5930,        -46.5934,        -46.5925,        -46.5921,        -46.5928,        -46.5929,        -46.5932
         259,        2.150000,        -46.5933,        -46.5927,        -46.5926,        -46.5925,        -46.5931,        -46.5929,        -46.5927,        -46.5927
         260,        2.158333,        -46.5930,        -46.5931,        -46.5930,        -46.5926,        -46.5927,        -46.5932,        -46.5924,        -46.5927
         261,        2.166667,        -46.5936,        -46.5924,        -46.5932,        -46.5938,        -46.5933,        -46.5929,        -46.5931,        -46.5930
         262,        2.175000,        -46.5931,        -46.5928,        -46.5925,        -46.5928,        -46.5926,        -46.5928,        -46.5925,        -46.5933
         263,        2.183333,        -46.5930,        -46.5930,        -46.5933,        -46.5927,        -46.5929,        -46.5935,        -46.5929,        -46.5927
         264,        2.191667,        -46.5931,        -46.5932,        -46.5932,        -46.5924,        -46.5931,        -46.5932,        -46.5924,        -46.5925
         265,        2.200000,        -46.5933,        -46.5925,        -46.5933,        -46.5931,        -46.5930,        -46.5929,        -46.5930,        -46.5926
         266,        2.208333,        -46.5928,        -46.5932,        -46.5928,        -46.5928,        -46.5928,        -46.5926,        -46.5928,        -46.5924
         267,        2.216667,        -46.5934,        -46.5931,        -46.5922,        -46.5929,        -46.5932,        -46.5925,        -46.5926,        -46.5924
         268,        2.225000,        -46.5932,        -46.5931,        -46.5929,        -46.5932,        -46.5928,        -46.5929,        -46.5927,        -46.5923
         269,        2.233333,        -46.5928,        -46.5928,        -46.5927,        -46.5930,        -46.5939,        -46.5925,        -46.5927,        -46.5927
         270,        2.241667,        -46.5929,        -46.5929,        -46.5928,        -46.5927,        -46.5936,        -46.5932,        -46.5931,        -46.5917
         271,        2.250000,        -46.5931,        -46.5929,        -46.5933,        -46.5931,        -46.5928,        -46.5928,        -46.5930,        -46.5930
         272,        2.258333,        -46.5928,        -46.5929,        -46.5939,        -46.5935,        -46.5927,        -46.5930,        -46.5931,        -46.5932
         273,        2.266667,        -46.5929,        -46.5926,        -46.5934,        -46.5929,        -46.5931,        -46.5926,        -46.5926,        -46.5925
         274,        2.275000,        -46.5929,        -46.5929,        -46.5926,        -46.5923,        -46.5929,        -46.5925,        -46.5931,        -46.5929
         275,        2.283333,        -46.5924,        -46.5927,        -46.5936,        -46.5926,        -46.5926,        -46.5928,        -46.5927,        -46.5932
         276,        2.291667,        -46.5930,        -46.5931,        -46.5920,        -46.5928,        -46.5925,        -46.5925,        -46.5930,        -46.5929
         277,        2.300000,        -46.5927,        -46.5929,        -46.5931,        -46.5927,        -46.5929,        -46.5927,        -46.5924,        -46.5928
         278,        2.308333,        -46.5929,        -46.5930,        -46.5936,        -46.5928,        -46.5930,        -46.5929,        -46.5926,        -46.5931
         279,        2.316667,        -46.5927,        -46.5926,        -46.5932,        -46.5933,        -46.5929,        -46.5925,        -46.5932,        -46.5940
         280,        2.325000,        -46.5934,        -46.5930,        -46.5929,        -46.5930,        -46.5927,        -46.5929,        -46.5929,        -46.5933
         281,        2.333333,        -46.5931,        -46.5930,        -46.5931,        -46.5934,        -46.5928,        -46.5929,        -46.5925,        -46.5931
         282,        2.341667,        -46.5924,        -46.5927,        -46.5929,        -46.5925,        -46.5921,        -46.5930,        -46.5928,        -46.5922
         283,        2.350000,        -46.5928,        -46.5930,        -46.5931,        -46.5928,        -46.5919,        -46.5929,        -46.5929,        -46.5928
         284,        2.358333,        -46.5926,        -46.5928,        -46.5931,        -46.5927,        -46.5936,        -46.5931,        -46.5930,        -46.5919
         285,        2.366667,        -46.5932,        -46.5930,        -46.5931,        -46.5926,        -46.5937,        -46.5928,        -46.5929,        -46.5933
         286,        2.375000,        -46.5929,        -46.5930,        -46.5917,        -46.5930,        -46.5931,        -46.5930,        -46.5931,        -46.5930
         287,        2.383333,        -46.5927,        -46.5930,        -46.5930,        -46.5930,        -46.5933,        -46.5926,        -46.5929,        -46.5929
         288,        2.391667,        -46.5936,        -46.5922,        -46.5931,        -46.5933,        -46.5929,        -46.5931,        -46.5928,        -46.5927
         289,        2.400000,        -46.5927,        -46.5929,        -46.5925,        -46.5928,        -46.5926,        -46.5930,        -46.5929,        -46.5933
         290,        2.408333,        -46.5930,        -46.5927,        -46.5928,        -46.5921,        -46.5927,        -46.5930,        -46.5928,        -46.5929
         291,        2.416667,        -46.5932,        -46.5930,        -46.5927,        -46.5935,        -46.5932,        -46.5932,        -46.5928,        -46.5927
         292,        2.425000,        -46.5925,        -46.5935,        -46.5933,        -46.5928,        -46.5929,        -46.5925,        -46.5932,        -46.5937
         293,        2.433333,        -46.5934,        -46.5931,        -46.5931,        -46.5925,        -46.5922,        -46.5923,        -46.5927,        -46.5935
         294,        2.441667,        -46.5924,        -46.5930,        -46.5929,        -46.5925,        -46.5919,        -46.5930,        -46.5925,        -46.5930
         295,        2.450000,        -46.5933,        -46.5928,        -46.5925,        -46.5933,        -46.5921,        -46.5927,        -46.5926,        -46.5937
         296,        2.458333,        -46.5929,        -46.5929,        -46.5921,        -46.5927,        -46.5933,        -46.5933,        -46.5927,        -46.5922
         297,        2.466667,        -46.5932,        -46.5932,        -46.5934,        -46.5924,        -46.5937,        -46.5926,        -46.5929,        -46.5924
         298,        2.475000,        -46.5936,        -46.5928,        -46.5927,        -46.5927,        -46.5924,        -46.5926,        -46.5931,        -46.5929
         299,        2.483333,        -46.5932,        -46.5928,        -46.5923,        -46.5927,        -46.5921,        -46.5924,        -46.5923,        -46.5926
         300,        2.491667,        -46.5927,        -46.5931,        -46.5934,        -46.5919,        -46.5929,        -46.5925,        -46.5926,        -46.5923
         301,        2.500000,        -46.5929,        -46.5932,        -46.5922,        -46.5935,        -46.5925,        -46.5927,        -46.5929,        -46.5918
         302,        2.508333,        -46.5923,        -46.5929,        -46.5924,        -46.5933,        -46.5933,        -46.5928,        -46.5930,        -46.5931
         303,        2.516667,        -46.5930,        -46.5932,        -46.5918,        -46.5929,        -46.5925,        -46.5930,        -46.5934,        -46.5923
         304,        2.525000,        -46.5934,        -46.5929,        -46.5931,        -46.5929,        -46.5933,        -46.5928,        -46.5929,        -46.5928
         305,        2.533333,        -46.5926,        -46.5930,        -46.5922,        -46.5927,        -46.5928,        -46.5929,        -46.5931,        -46.5936
         306,        2.541667,        -46.5931,        -46.5931,        -46.5926,        -46.5926,        -46.5925,        -46.5928,        -46.5933,        -46.5928
         307,        2.550000,        -46.5936,        -46.5924,        -46.5930,        -46.5929,        -46.5922,        -46.5931,        -46.5930,        -46.5927
         308,        2.558333,        -46.5933,        -46.5930,        -46.5930,        -46.5927,        -46.5935,        -46.5930,        -46.5924,        -46.5926
         309,        2.566667,        -46.5925,        -46.5925,        -46.5930,        -46.5928,        -46.5929,        -46.5933,        -46.5924,        -46.5936
         310,        2.575000,        -46.5930,        -46.5926,        -46.5931,        -46.5923,        -46.5923,        -46.5925,        -46.5930,        -46.5925
         311,        2.583333,        -46.5929,        -46.5929,        -46.5926,        -46.5928,        -46.5932,        -46.5931,        -46.5926,        -46.5938
         312,        2.591667,        -46.5929,        -46.5925,        -46.5927,        -46.5924,        -46.5918,        -46.5928,        -46.5928,        -46.5932
         313,        2.600000,        -46.5933,        -46.5930,        -46.5930,        -46.5924,        -46.5928,        -46.5928,        -46.5928,        -46.5918
         314,        2.608333,        -46.5932,        -46.5925,        -46.5932,        -46.5933,        -46.5935,        -46.5932,        -46.5921,        -46.5926
         315,        2.616667,        -46.5931,        -46.5926,        -46.5928,        -46.5923,        -46.5928,        -46.5926,        -46.5925,        -46.5922
         316,        2.625000,        -46.5923,        -46.5926,        -46.5930,        -46.5928,        -46.5932,        -46.5926,        -46.5929,        -46.5927
         317,        2.633333,        -46.5935,        -46.5932,        -46.5927,        -46.5936,        -46.5922,        -46.5925,        -46.5926,        -46.5928
         318,        2.641667,        -46.5927,        -46.5931,        -46.5929,        -46.5924,        -46.5928,        -46.5926,        -46.5930,        -46.5931
         319,        2.650000,        -46.5927,        -46.5927,        -46.5934,        -46.5926,        -46.5933,        -46.5926,        -46.5927,        -46.5930
         320,        2.658333,        -46.5935,        -46.5926,        -46.5929,        -46.5925,        -46.5920,        -46.5930,        -46.5930,        -46.5924
         321,        2.666667,        -46.5928,        -46.5935,        -46.5925,        -46.5932,        -46.5937,        -46.5930,        -46.5930,        -46.5929
         322,        2.675000,        -46.5930,        -46.5925,        -46.5929,        -46.5927,        -46.5933,        -46.5926,        -46.5927,        -46.5935
         323,        2.683333,        -46.5927,        -46.5929,        -46.5924,        -46.5926,        -46.5927,        -46.5930,        -46.5928,        -46.5927
         324,        2.691667,        -46.5929,        -46.5932,        -46.5928,        -46.5933,        -46.5925,        -46.5928,        -46.5926,        -46.5934
         325,        2.700000,        -46.5921,        -46.5929,        -46.5923,        -46.5922,        -46.5932,        -46.5931,        -46.5927,        -46.5925
         326,        2.708333,        -46.5930,        -46.5929,        -46.5924,        -46.5920,        -46.5932,        -46.5932,        -46.5929,        -46.5929
         327,        2.716667,        -46.5933,        -46.5929,        -46.5925,        -46.5929,        -46.5931,        -46.5927,        -46.5928,        -46.5929
         328,        2.725000,        -46.5922,        -46.5930,        -46.5929,        -46.5926,        -46.5921,        -46.5930,        -46.5931,        -46.5927
         329,        2.733333,        -46.5927,        -46.5926,        -46.5929,        -46.5930,        -46.5922,        -46.5925,        -46.5927,        -46.5918
         330,        2.741667,        -46.5929,        -46.5927,        -46.5920,        -46.5927,        -46.5933,        -46.5928,        -46.5926,        -46.5927
         331,        2.750000,        -46.5925,        -46.5923,        -46.5927,        -46.5926,        -46.5929,        -46.5938,        -46.5928,        -46.5925
         332,        2.758333,        -46.5926,        -46.5931,        -46.5929,        -46.5933,        -46.5927,        -46.5928,        -46.5925,        -46.5932
         333,        2.766667,        -46.5924,        -46.5931,        -46.5933,        -46.5931,        -46.5935,        -46.5926,        -46.5926,        -46.5933
         334,        2.775000,        -46.5930,        -46.5926,        -46.5933,        -46.5934,        -46.5930,        -46.5928,        -46.5929,        -46.5926
         335,        2.783333,        -46.5928,        -46.5930,        -46.5927,        -46.5920,        -46.5935,        -46.5928,        -46.5930,        -46.5927
         336,        2.791667,        -46.5933,        -46.5924,        -46.5933,        -46.5931,        -46.5927,        -46.5925,        -46.5928,        -46.5923
         337,        2.800000,        -46.5928,        -46.5929,        -46.5937,        -46.5918,        -46.5929,        -46.5923,        -46.5930,        -46.5926
         338,        2.808333,        -46.5924,        -46.5930,        -46.5928,        -46.5929,        -46.5929,        -46.5930,        -46.5926,        -46.5926
         339,        2.816667,        -46.5932,        -46.5931,        -46.5932,        -46.5934,        -46.5931,        -46.5927,        -46.5929,        -46.5928
         340,        2.825000,        -46.5923,        -46.5932,        -46.5934,        -46.5928,        -46.5922,        -46.5927,        -46.5929,        -46.5924
         341,        2.833333,        -46.5930,        -46.5926,        -46.5938,        -46.5932,        -46.5925,        -46.5933,        -46.5926,        -46.5920
         342,        2.841667,        -46.5928,        -46.5930,        -46.5927,        -46.5929,        -46.5933,        -46.5928,        -46.5927,        -46.5929
         343,        2.850000,        -46.5932,        -46.5928,        -46.5924,        -46.5928,        -46.5928,        -46.5930,        -46.5927,        -46.5928
         344,        2.858333,        -46.5934,        -46.5928,        -46.5927,        -46.5927,        -46.5932,        -46.5927,        -46.5931,        -46.5926
         345,        2.866667,        -46.5928,        -46.5926,        -46.5934,        -46.5932,        -46.5933,        -46.5927,        -46.5928,        -46.5921
         346,        2.875000,        -46.5931,        -46.5930,        -46.5930,        -46.5930,        -46.5932,        -46.5925,        -46.5925,        -46.5916
         347,        2.883333,        -46.5927,        -46.5928,        -46.5930,        -46.5932,        -46.5935,        -46.5928,        -46.5928,        -46.5929
         348,        2.891667,        -46.5923,        -46.5929,        -46.5931,        -46.5932,        -46.5932,        -46.5928,        -46.5930,        -46.5929
         349,        2.900000,        -46.5929,        -46.5929,        -46.5928,        -46.5934,        -46.5923,        -46.5926,        -46.5929,        -46.5928
         350,        2.908333,        -46.5924,        -46.5927,        -46.5931,        -46.5926,        -46.5938,        -46.5926,        -46.5930,        -46.5934
         351,        2.916667,        -46.5929,        -46.5933,        -46.5929,        -46.5931,        -46.5928,        -46.5926,        -46.5930,        -46.5935
         352,        2.925000,        -46.5927,        -46.5930,        -46.5924,        -46.5928,        -46.5928,        -46.5929,        -46.5929,        -46.5928
         353,        2.933333,        -46.5930,        -46.5931,        -46.5930,        -46.5922,        -46.5934,        -46.5924,        -46.5927,        -46.5932
         354,        2.941667,        -46.5927,        -46.5930,        -46.5924,        -46.5927,        -46.5929,        -46.5930,        -46.5934,        -46.5936
         355,        2.950000,        -46.5924,        -46.5931,        -46.5932,        -46.5926,        -46.5925,        -46.5931,        -46.5929,        -46.5927
         356,        2.958333,        -46.5919,        -46.5929,        -46.5928,        -46.5930,        -46.5925,        -46.5927,        -46.5928,        -46.5923
         357,        2.966667,        -46.5934,        -46.5930,        -46.5927,        -46.5928,        -46.5922,        -46.5931,        -46.5926,        -46.5919
         358,        2.975000,        -46.5931,        -46.5926,        -46.5925,        -46.5930,        -46.5923,        -46.5930,        -46.5933,        -46.5932
         359,        2.983333,        -46.5922,        -46.5930,        -46.5931,        -46.5922,        -46.5930,        -46.5924,        -46.5926,        -46.5926
         360,        2.991667,        -46.5924,        -46.5930,        -46.5929,        -46.5932,        -46.5930,        -46.5929,        -46.5932,        -46.5932
         361,        3.000000,        -46.5920,        -46.5931,        -46.5920,        -46.5930,        -46.5917,        -46.5930,        -46.5925,        -46.5928
         362,        3.008333,        -46.5925,        -46.5923,        -46.5930,        -46.5922,        -46.5929,        -46.5933,        -46.5926,        -46.5936
         363,        3.016667,        -46.5925,        -46.5931,        -46.5925,        -46.5923,        -46.5933,        -46.5928,        -46.5932,        -46.5937
         364,        3.025000,        -46.5931,        -46.5933,        -46.5938,        -46.5923,        -46.5918,        -46.5929,        -46.5927,        -46.5921
         365,        3.033333,        -46.5923,        -46.5932,        -46.5924,        -46.5930,        -46.5924,        -46.5927,        -46.5927,        -46.5928
         366,        3.041667,        -46.5928,        -46.5933,        -46.5920,        -46.5926,        -46.5931,        -46.5932,        -46.5927,        -46.5932
         367,        3.050000,        -46.5926,        -46.5932,        -46.5928,        -46.5930,        -46.5925,        -46.5932,        -46.5929,        -46.5930
         368,        3.058333,        -46.5927,        -46.5927,        -46.5931,        -46.5932,        -46.5920,        -46.5927,        -46.5933,        -46.5924
         369,        3.066667,        -46.5929,        -46.5929,        -46.5927,        -46.5926,        -46.5926,        -46.5930,        -46.5930,        -46.5928
         370,        3.075000,        -46.5927,        -46.5932,        -46.5930,        -46.5929,        -46.5932,        -46.5924,        -46.5933,        -46.5926
         371,        3.083333,        -46.5927,        -46.5926,        -46.5925,        -46.5922,        -46.5926,        -46.5933,        -46.5929,        -46.5927
         372,        3.091667,        -46.5928,        -46.5933,        -46.5931,        -46.5928,        -46.5932,        -46.5928,        -46.5927,        -46.5927
         373,        3.100000,        -46.5932,        -46.5928,        -46.5928,        -46.5925,        -46.5933,        -46.5927,        -46.5928,        -46.5926
         374,        3.108333,        -46.5932,        -46.5930,        -46.5930,        -46.5929,        -46.5930,        -46.5931,        -46.5927,        -46.5923
         375,        3.116667,        -46.5929,        -46.5930,        -46.5929,        -46.5934,        -46.5926,        -46.5933,        -46.5928,        -46.5934
         376,        3.125000,        -46.5926,        -46.5927,        -46.5926,        -46.5930,        -46.5925,        -46.5932,        -46.5931,        -46.5931
         377,        3.133333,        -46.5925,        -46.5930,        -46.5931,        -46.5928,        -46.5919,        -46.5931,        -46.5928,        -46.5927
         378,        3.141667,        -46.5933,        -46.5927,        -46.5922,        -46.5927,        -46.5923,        -46.5929,        -46.5927,        -46.5937
         379,        3.150000,        -46.5925,        -46.5931,        -46.5929,        -46.5932,        -46.5928,        -46.5933,        -46.5928,        -46.5928
         380,        3.158333,        -46.5930,        -46.5927,        -46.5930,        -46.5931,        -46.5927,        -46.5928,        -46.5930,        -46.5928
         381,        3.166667,        -46.5931,        -46.5930,        -46.5926,        -46.5929,        -46.5923,        -46.5933,        -46.5931,        -46.5928
         382,        3.175000,        -46.5929,        -46.5927,        -46.5929,        -46.5926,        -46.5926,        -46.5933,        -46.5933,        -46.5927
         383,        3.183333,        -46.5927,        -46.5929,        -46.5934,        -46.5928,        -46.5923,        -46.5930,        -46.5924,        -46.5934
         384,        3.191667,        -46.5926,        -46.5935,        -46.5931,        -46.5934,        -46.5927,        -46.5928,        -46.5927,        -46.5931
         385,        3.200000,        -46.5930,        -46.5933,        -46.5930,        -46.5929,        -46.5926,        -46.5929,        -46.5928,        -46.5935
         386,        3.208333,        -46.5925,        -46.5933,        -46.5926,        -46.5924,        -46.5930,        -46.5926,        -46.5929,        -46.5925
         387,        3.216667,        -46.5928,        -46.5925,        -46.5936,        -46.5924,        -46.5934,        -46.5925,        -46.5930,        -46.5931
         388,        3.225000,        -46.5927,        -46.5927,        -46.5925,        -46.5927,        -46.5925,        -46.5931,        -46.5932,        -46.5931
         389,        3.233333,        -46.5925,        -46.5930,        -46.5922,        -46.5928,        -46.5929,        -46.5934,        -46.5929,        -46.5926
         390,        3.241667,        -46.5928,        -46.5929,        -46.5938,        -46.5926,        -46.5933,        -46.5930,        -46.5930,        -46.5923
         391,        3.250000,        -46.5920,        -46.5928,        -46.5931,        -46.5930,        -46.5928,        -46.5925,        -46.5933,        -46.5930
         392,        3.258333,        -46.5927,        -46.5925,        -46.5936,        -46.5933,        -46.5933,        -46.5930,        -46.5928,        -46.5931
         393,        3.266667,        -46.5926,        -46.5929,        -46.5926,        -46.5929,        -46.5929,        -46.5928,        -46.5930,        -46.5931
         394,        3.275000,        -46.5934,        -46.5927,        -46.5925,        -46.5928,        -46.5928,        -46.5935,        -46.5931,        -46.5931
         395,        3.283333,        -46.5924,        -46.5926,        -46.5927,        -46.5925,        -46.5933,        -46.5933,        -46.5927,        -46.5932
         396,        3.291667,        -46.5933,        -46.5930,        -46.5921,        -46.5931,        -46.5928,        -46.5928,        -46.5928,        -46.5934
         397,        3.300000,        -46.5930,        -46.5928,        -46.5925,        -46.5926,        -46.5934,        -46.5925,        -46.5930,        -46.5930
         398,        3.308333,        -46.5932,        -46.5931,        -46.5927,        -46.5930,        -46.5927,        -46.5929,        -46.5925,        -46.5932
         399,        3.316667,        -46.5931,        -46.5927,        -46.5921,        -46.5922,        -46.5930,        -46.5932,        -46.5927,        -46.5933
         400,        3.325000,        -46.5921,        -46.5930,        -46.5931,        -46.5932,        -46.5934,        -46.5933,        -46.5928,        -46.5931
         401,        3.333333,        -46.5928,        -46.5929,        -46.5929,        -46.5927,        -46.5925,        -46.5926,        -46.5928,        -46.5930
         402,        3.341667,        -46.5924,        -46.5933,        -46.5930,        -46.5928,        -46.5928,        -46.5927,        -46.5927,        -46.5927
         403,        3.350000,        -46.5928,        -46.5929,        -46.5929,        -46.5930,        -46.5932,        -46.5931,        -46.5929,        -46.5924
         404,        3.358333,        -46.5929,        -46.5930,        -46.5923,        -46.5931,        -46.5928,        -46.5926,        -46.5930,        -46.5928
         405,        3.366667,        -46.5925,        -46.5930,        -46.5927,        -46.5927,        -46.5929,        -46.5930,        -46.5929,        -46.5930
         406,        3.375000,        -46.5938,        -46.5932,        -46.5935,        -46.5929,        -46.5921,        -46.5930,        -46.5926,        -46.5922
         407,        3.383333,        -46.5930,        -46.5927,        -46.5931,        -46.5924,        -46.5932,        -46.5930,        -46.5926,        -46.5927
         408,        3.391667,        -46.5931,        -46.5930,        -46.5922,        -46.5934,        -46.5931,        -46.5929,        -46.5928,        -46.5923
         409,        3.400000,        -46.5933,        -46.5931,        -46.5927,        -46.5925,        -46.5929,        -46.5929,        -46.5932,        -46.5926
         410,        3.408333,        -46.5931,        -46.5929,        -46.5932,        -46.5929,        -46.5928,        -46.5928,        -46.5933,        -46.5928
         411,        3.416667,        -46.5927,        -46.5929,        -46.5932,        -46.5928,        -46.5925,        -46.5926,        -46.5930,        -46.5929
         412,        3.425000,        -46.5933,        -46.5927,        -46.5928,        -46.5926,        -46.5928,        -46.5929,        -46.5931,        -46.5923
         413,        3.433333,        -46.5927,        -46.5927,        -46.5922,        -46.5930,        -46.5928,        -46.5932,        -46.5930,        -46.5927
         414,        3.441667,        -46.5928,        -46.5930,        -46.5927,        -46.5930,        -46.5930,        -46.5927,        -46.5931,        -46.5927
         415,        3.450000,        -46.5921,        -46.5928,        -46.5933,        -46.5924,        -46.5926,        -46.5932,        -46.5926,        -46.5930
         416,        3.458333,        -46.5928,        -46.5929,        -46.5930,        -46.5925,        -46.5926,        -46.5931,        -46.5926,        -46.5928
         417,        3.466667,        -46.5930,        -46.5929,        -46.5933,        -46.5927,        -46.5933,        -46.5930,        -46.5929,        -46.5939
         418,        3.475000,        -46.5927,        -46.5926,        -46.5929,        -46.5926,        -46.5928,        -46.5926,        -46.5933,        -46.5925
         419,        3.483333,        -46.5925,        -46.5923,        -46.5930,        -46.5930,        -46.5921,        -46.5926,        -46.5929,        -46.5930
         420,        3.491667,        -46.5931,        -46.5927,        -46.5922,        -46.5933,        -46.5929,        -46.5927,        -46.5932,        -46.5929
         421,        3.500000,        -46.5930,        -46.5927,        -46.5931,        -46.5931,        -46.5926,        -46.5928,        -46.5931,        -46.5934
