"OutphaseC4_018 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_018.tcf]","Time (h)","V 2 [OutphaseC4_018]","V 3 [OutphaseC4_018]","V 4 [OutphaseC4_018]","V 5 [OutphaseC4_018]","V 6 [OutphaseC4_018]","V 7 [OutphaseC4_018]","V 8 [OutphaseC4_018]","V 9 [OutphaseC4_018]","V 10 [OutphaseC4_018]","V 11 [OutphaseC4_018]","V 12 [OutphaseC4_018]","V 13 [OutphaseC4_018]","V 14 [OutphaseC4_018]","V 15 [OutphaseC4_018]","V 16 [OutphaseC4_018]","V  1 [OutphaseC4_018]"
         171,        1.416667,          1.9487,          1.5634,          2.2382,          1.1215,          1.7469,          2.6663,          0.6549,          0.5500,          1.9348,          1.7626,          0.6486,          0.6795,          1.7070,          3.1493,          4.8106,          0.9424
         172,        1.425000,          1.9487,          1.5633,          2.2382,          1.1213,          1.7469,          2.6662,          0.6549,          0.5497,          1.9348,          1.7626,          0.6487,          0.6793,          1.7070,          3.1492,          4.8106,          0.9424
         173,        1.433333,          1.9487,          1.5633,          2.2382,          1.1214,          1.7470,          2.6663,          0.6550,          0.5494,          1.9348,          1.7626,          0.6487,          0.6791,          1.7070,          3.1493,          4.8105,          0.9424
         174,        1.441667,          1.9487,          1.5633,          2.2383,          1.1213,          1.7470,          2.6663,          0.6552,          0.5491,          1.9347,          1.7626,          0.6489,          0.6790,          1.7069,          3.1493,          4.8108,          0.9424
         175,        1.450000,          1.9487,          1.5633,          2.2382,          1.1211,          1.7469,          2.6663,          0.6552,          0.5489,          1.9349,          1.7626,          0.6491,          0.6788,          1.7069,          3.1493,          4.8106,          0.9424
         176,        1.458333,          1.9487,          1.5633,          2.2383,          1.1212,          1.7470,          2.6663,          0.6554,          0.5486,          1.9348,          1.7625,          0.6492,          0.6786,          1.7069,          3.1493,          4.8106,          0.9424
         177,        1.466667,          1.9487,          1.5634,          2.2382,          1.1210,          1.7470,          2.6663,          0.6554,          0.5484,          1.9348,          1.7625,          0.6492,          0.6784,          1.7069,          3.1493,          4.8105,          0.9424
         178,        1.475000,          1.9487,          1.5633,          2.2383,          1.1210,          1.7470,          2.6663,          0.6555,          0.5481,          1.9349,          1.7625,          0.6494,          0.6783,          1.7069,          3.1493,          4.8108,          0.9424
         179,        1.483333,          1.9487,          1.5633,          2.2383,          1.1210,          1.7470,          2.6663,          0.6556,          0.5480,          1.9349,          1.7625,          0.6495,          0.6782,          1.7068,          3.1493,          4.8108,          0.9424
         180,        1.491667,          1.9487,          1.5634,          2.2383,          1.1209,          1.7470,          2.6663,          0.6556,          0.5477,          1.9349,          1.7626,          0.6495,          0.6780,          1.7069,          3.1493,          4.8106,          0.9425
         181,        1.500000,          1.9487,          1.5633,          2.2383,          1.1209,          1.7470,          2.6663,          0.6557,          0.5475,          1.9348,          1.7626,          0.6496,          0.6779,          1.7068,          3.1493,          4.8109,          0.9425
         182,        1.508333,          1.9487,          1.5634,          2.2383,          1.1208,          1.7470,          2.6663,          0.6558,          0.5474,          1.9349,          1.7625,          0.6497,          0.6778,          1.7068,          3.1493,          4.8109,          0.9425
         183,        1.516667,          1.9486,          1.5634,          2.2383,          1.1207,          1.7470,          2.6663,          0.6558,          0.5472,          1.9349,          1.7625,          0.6498,          0.6777,          1.7067,          3.1493,          4.8105,          0.9425
         184,        1.525000,          1.9487,          1.5633,          2.2383,          1.1208,          1.7471,          2.6663,          0.6559,          0.5470,          1.9349,          1.7625,          0.6499,          0.6776,          1.7067,          3.1493,          4.8103,          0.9424
         185,        1.533333,          1.9487,          1.5633,          2.2383,          1.1207,          1.7470,          2.6663,          0.6560,          0.5469,          1.9349,          1.7625,          0.6499,          0.6775,          1.7068,          3.1493,          4.8106,          0.9424
         186,        1.541667,          1.9487,          1.5633,          2.2384,          1.1207,          1.7471,          2.6663,          0.6560,          0.5467,          1.9349,          1.7625,          0.6500,          0.6773,          1.7067,          3.1493,          4.8105,          0.9425
         187,        1.550000,          1.9488,          1.5633,          2.2383,          1.1207,          1.7470,          2.6663,          0.6561,          0.5466,          1.9349,          1.7625,          0.6500,          0.6772,          1.7067,          3.1493,          4.8108,          0.9424
         188,        1.558333,          1.9487,          1.5634,          2.2383,          1.1206,          1.7471,          2.6663,          0.6562,          0.5464,          1.9350,          1.7625,          0.6501,          0.6772,          1.7067,          3.1494,          4.8106,          0.9424
         189,        1.566667,          1.9487,          1.5633,          2.2383,          1.1206,          1.7471,          2.6663,          0.6562,          0.5464,          1.9349,          1.7625,          0.6502,          0.6772,          1.7067,          3.1492,          4.8106,          0.9424
         190,        1.575000,          1.9488,          1.5634,          2.2383,          1.1205,          1.7471,          2.6663,          0.6563,          0.5461,          1.9349,          1.7625,          0.6502,          0.6770,          1.7067,          3.1493,          4.8106,          0.9424
         191,        1.583333,          1.9487,          1.5633,          2.2383,          1.1205,          1.7470,          2.6663,          0.6563,          0.5461,          1.9349,          1.7625,          0.6502,          0.6769,          1.7066,          3.1493,          4.8106,          0.9424
         192,        1.591667,          1.9487,          1.5633,          2.2383,          1.1205,          1.7471,          2.6663,          0.6564,          0.5460,          1.9350,          1.7625,          0.6503,          0.6769,          1.7067,          3.1493,          4.8109,          0.9425
         193,        1.600000,          1.9487,          1.5633,          2.2383,          1.1205,          1.7471,          2.6662,          0.6564,          0.5459,          1.9350,          1.7625,          0.6503,          0.6769,          1.7067,          3.1493,          4.8108,          0.9424
         194,        1.608333,          1.9487,          1.5634,          2.2384,          1.1204,          1.7470,          2.6663,          0.6564,          0.5458,          1.9350,          1.7625,          0.6504,          0.6768,          1.7067,          3.1493,          4.8108,          0.9424
         195,        1.616667,          1.9487,          1.5633,          2.2384,          1.1204,          1.7470,          2.6663,          0.6565,          0.5456,          1.9350,          1.7625,          0.6504,          0.6768,          1.7066,          3.1493,          4.8104,          0.9425
         196,        1.625000,          1.9488,          1.5634,          2.2384,          1.1204,          1.7471,          2.6663,          0.6565,          0.5455,          1.9350,          1.7625,          0.6504,          0.6767,          1.7067,          3.1492,          4.8106,          0.9425
         197,        1.633333,          1.9487,          1.5633,          2.2384,          1.1204,          1.7471,          2.6663,          0.6565,          0.5454,          1.9350,          1.7625,          0.6505,          0.6766,          1.7066,          3.1493,          4.8104,          0.9424
         198,        1.641667,          1.9487,          1.5633,          2.2384,          1.1204,          1.7470,          2.6663,          0.6566,          0.5453,          1.9350,          1.7625,          0.6505,          0.6766,          1.7066,          3.1492,          4.8106,          0.9424
         199,        1.650000,          1.9487,          1.5633,          2.2384,          1.1204,          1.7471,          2.6663,          0.6566,          0.5453,          1.9350,          1.7625,          0.6506,          0.6766,          1.7066,          3.1493,          4.8105,          0.9424
         200,        1.658333,          1.9487,          1.5633,          2.2384,          1.1204,          1.7471,          2.6662,          0.6566,          0.5452,          1.9350,          1.7624,          0.6506,          0.6765,          1.7066,          3.1493,          4.8109,          0.9424
         201,        1.666667,          1.9487,          1.5633,          2.2384,          1.1204,          1.7471,          2.6663,          0.6567,          0.5452,          1.9350,          1.7625,          0.6506,          0.6764,          1.7066,          3.1493,          4.8106,          0.9424
         202,        1.675000,          1.9487,          1.5634,          2.2384,          1.1203,          1.7471,          2.6663,          0.6567,          0.5451,          1.9350,          1.7624,          0.6506,          0.6765,          1.7066,          3.1493,          4.8105,          0.9424
         203,        1.683333,          1.9487,          1.5633,          2.2384,          1.1203,          1.7471,          2.6663,          0.6567,          0.5450,          1.9350,          1.7625,          0.6506,          0.6764,          1.7067,          3.1492,          4.8107,          0.9424
         204,        1.691667,          1.9487,          1.5633,          2.2384,          1.1204,          1.7471,          2.6663,          0.6568,          0.5450,          1.9350,          1.7625,          0.6506,          0.6763,          1.7066,          3.1493,          4.8106,          0.9425
         205,        1.700000,          1.9487,          1.5633,          2.2384,          1.1203,          1.7470,          2.6663,          0.6568,          0.5449,          1.9350,          1.7625,          0.6507,          0.6764,          1.7065,          3.1493,          4.8106,          0.9424
         206,        1.708333,          1.9487,          1.5634,          2.2384,          1.1202,          1.7471,          2.6662,          0.6568,          0.5448,          1.9350,          1.7625,          0.6507,          0.6763,          1.7066,          3.1493,          4.8105,          0.9424
         207,        1.716667,          1.9487,          1.5633,          2.2384,          1.1203,          1.7471,          2.6663,          0.6568,          0.5448,          1.9350,          1.7625,          0.6507,          0.6763,          1.7066,          3.1493,          4.8108,          0.9425
         208,        1.725000,          1.9487,          1.5634,          2.2384,          1.1203,          1.7471,          2.6663,          0.6568,          0.5448,          1.9351,          1.7625,          0.6507,          0.6763,          1.7066,          3.1493,          4.8107,          0.9424
         209,        1.733333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6568,          0.5447,          1.9351,          1.7624,          0.6508,          0.6762,          1.7066,          3.1492,          4.8107,          0.9425
         210,        1.741667,          1.9487,          1.5633,          2.2384,          1.1203,          1.7471,          2.6663,          0.6569,          0.5446,          1.9350,          1.7624,          0.6508,          0.6763,          1.7065,          3.1492,          4.8107,          0.9425
         211,        1.750000,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6569,          0.5447,          1.9350,          1.7625,          0.6508,          0.6762,          1.7066,          3.1493,          4.8106,          0.9424
         212,        1.758333,          1.9487,          1.5633,          2.2385,          1.1202,          1.7471,          2.6663,          0.6569,          0.5446,          1.9350,          1.7624,          0.6508,          0.6762,          1.7066,          3.1492,          4.8104,          0.9424
         213,        1.766667,          1.9487,          1.5633,          2.2384,          1.1203,          1.7471,          2.6663,          0.6569,          0.5445,          1.9350,          1.7624,          0.6508,          0.6762,          1.7065,          3.1493,          4.8105,          0.9424
         214,        1.775000,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6569,          0.5444,          1.9351,          1.7625,          0.6508,          0.6762,          1.7066,          3.1493,          4.8109,          0.9424
         215,        1.783333,          1.9487,          1.5633,          2.2384,          1.1203,          1.7471,          2.6663,          0.6570,          0.5444,          1.9351,          1.7624,          0.6508,          0.6761,          1.7066,          3.1493,          4.8104,          0.9425
         216,        1.791667,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6570,          0.5444,          1.9351,          1.7624,          0.6508,          0.6761,          1.7065,          3.1493,          4.8105,          0.9424
         217,        1.800000,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6570,          0.5443,          1.9350,          1.7624,          0.6509,          0.6761,          1.7066,          3.1492,          4.8108,          0.9425
         218,        1.808333,          1.9487,          1.5634,          2.2384,          1.1202,          1.7471,          2.6663,          0.6570,          0.5443,          1.9350,          1.7625,          0.6509,          0.6761,          1.7065,          3.1493,          4.8106,          0.9425
         219,        1.816667,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6570,          0.5443,          1.9351,          1.7624,          0.6509,          0.6760,          1.7066,          3.1492,          4.8109,          0.9424
         220,        1.825000,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6570,          0.5443,          1.9351,          1.7625,          0.6509,          0.6760,          1.7065,          3.1492,          4.8105,          0.9424
         221,        1.833333,          1.9487,          1.5634,          2.2384,          1.1202,          1.7471,          2.6663,          0.6571,          0.5442,          1.9351,          1.7625,          0.6509,          0.6760,          1.7065,          3.1493,          4.8105,          0.9425
         222,        1.841667,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6570,          0.5443,          1.9351,          1.7624,          0.6509,          0.6760,          1.7065,          3.1493,          4.8108,          0.9424
         223,        1.850000,          1.9487,          1.5634,          2.2384,          1.1202,          1.7471,          2.6663,          0.6570,          0.5442,          1.9350,          1.7624,          0.6510,          0.6760,          1.7065,          3.1493,          4.8108,          0.9424
         224,        1.858333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6571,          0.5442,          1.9350,          1.7625,          0.6509,          0.6760,          1.7066,          3.1492,          4.8107,          0.9424
         225,        1.866667,          1.9487,          1.5634,          2.2384,          1.1202,          1.7471,          2.6663,          0.6570,          0.5441,          1.9351,          1.7625,          0.6509,          0.6760,          1.7065,          3.1493,          4.8106,          0.9424
         226,        1.875000,          1.9487,          1.5633,          2.2385,          1.1202,          1.7471,          2.6663,          0.6570,          0.5441,          1.9351,          1.7624,          0.6509,          0.6759,          1.7065,          3.1493,          4.8106,          0.9424
         227,        1.883333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6571,          0.5441,          1.9351,          1.7624,          0.6509,          0.6759,          1.7065,          3.1492,          4.8105,          0.9424
         228,        1.891667,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6662,          0.6570,          0.5440,          1.9351,          1.7624,          0.6509,          0.6759,          1.7065,          3.1493,          4.8105,          0.9424
         229,        1.900000,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6571,          0.5441,          1.9350,          1.7625,          0.6510,          0.6760,          1.7065,          3.1493,          4.8108,          0.9424
         230,        1.908333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6571,          0.5441,          1.9351,          1.7624,          0.6509,          0.6759,          1.7065,          3.1492,          4.8107,          0.9424
         231,        1.916667,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6662,          0.6571,          0.5440,          1.9350,          1.7624,          0.6510,          0.6759,          1.7065,          3.1492,          4.8105,          0.9424
         232,        1.925000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6571,          0.5440,          1.9351,          1.7625,          0.6510,          0.6760,          1.7065,          3.1493,          4.8105,          0.9424
         233,        1.933333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6571,          0.5440,          1.9351,          1.7624,          0.6510,          0.6759,          1.7066,          3.1492,          4.8105,          0.9424
         234,        1.941667,          1.9487,          1.5633,          2.2384,          1.1202,          1.7472,          2.6662,          0.6571,          0.5440,          1.9350,          1.7625,          0.6510,          0.6759,          1.7065,          3.1492,          4.8109,          0.9424
         235,        1.950000,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6571,          0.5440,          1.9351,          1.7625,          0.6510,          0.6759,          1.7065,          3.1492,          4.8105,          0.9425
         236,        1.958333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6571,          0.5439,          1.9351,          1.7625,          0.6510,          0.6759,          1.7065,          3.1493,          4.8106,          0.9424
         237,        1.966667,          1.9487,          1.5633,          2.2384,          1.1202,          1.7472,          2.6662,          0.6572,          0.5439,          1.9350,          1.7624,          0.6510,          0.6759,          1.7066,          3.1493,          4.8106,          0.9424
         238,        1.975000,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6571,          0.5439,          1.9351,          1.7624,          0.6510,          0.6759,          1.7065,          3.1493,          4.8107,          0.9424
         239,        1.983333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6571,          0.5439,          1.9351,          1.7625,          0.6510,          0.6759,          1.7065,          3.1493,          4.8107,          0.9424
         240,        1.991667,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6571,          0.5439,          1.9351,          1.7624,          0.6510,          0.6758,          1.7066,          3.1493,          4.8105,          0.9424
         241,        2.000000,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6571,          0.5439,          1.9352,          1.7625,          0.6510,          0.6759,          1.7065,          3.1493,          4.8106,          0.9424
         242,        2.008333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6662,          0.6571,          0.5439,          1.9351,          1.7624,          0.6510,          0.6759,          1.7066,          3.1493,          4.8106,          0.9424
         243,        2.016667,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5439,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1493,          4.8108,          0.9424
         244,        2.025000,          1.9488,          1.5634,          2.2384,          1.1202,          1.7471,          2.6663,          0.6571,          0.5439,          1.9351,          1.7624,          0.6510,          0.6759,          1.7065,          3.1493,          4.8105,          0.9424
         245,        2.033333,          1.9487,          1.5634,          2.2384,          1.1201,          1.7471,          2.6663,          0.6571,          0.5439,          1.9351,          1.7624,          0.6510,          0.6759,          1.7065,          3.1492,          4.8108,          0.9424
         246,        2.041667,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5439,          1.9351,          1.7624,          0.6510,          0.6759,          1.7065,          3.1492,          4.8108,          0.9424
         247,        2.050000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6662,          0.6572,          0.5439,          1.9351,          1.7625,          0.6510,          0.6759,          1.7065,          3.1493,          4.8108,          0.9424
         248,        2.058333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6571,          0.5438,          1.9351,          1.7624,          0.6510,          0.6759,          1.7065,          3.1493,          4.8106,          0.9424
         249,        2.066667,          1.9488,          1.5633,          2.2384,          1.1202,          1.7471,          2.6662,          0.6572,          0.5438,          1.9351,          1.7624,          0.6510,          0.6759,          1.7065,          3.1493,          4.8106,          0.9424
         250,        2.075000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6662,          0.6571,          0.5438,          1.9351,          1.7624,          0.6510,          0.6759,          1.7065,          3.1493,          4.8105,          0.9424
         251,        2.083333,          1.9487,          1.5633,          2.2385,          1.1201,          1.7470,          2.6663,          0.6571,          0.5438,          1.9351,          1.7624,          0.6510,          0.6759,          1.7066,          3.1493,          4.8105,          0.9424
         252,        2.091667,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5438,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8109,          0.9424
         253,        2.100000,          1.9486,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5438,          1.9351,          1.7625,          0.6510,          0.6759,          1.7065,          3.1493,          4.8104,          0.9424
         254,        2.108333,          1.9488,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6571,          0.5438,          1.9351,          1.7625,          0.6510,          0.6759,          1.7065,          3.1492,          4.8105,          0.9424
         255,        2.116667,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5438,          1.9351,          1.7625,          0.6510,          0.6759,          1.7065,          3.1492,          4.8106,          0.9424
         256,        2.125000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7470,          2.6663,          0.6572,          0.5438,          1.9351,          1.7625,          0.6510,          0.6759,          1.7065,          3.1493,          4.8108,          0.9424
         257,        2.133333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5438,          1.9351,          1.7625,          0.6511,          0.6758,          1.7065,          3.1493,          4.8106,          0.9424
         258,        2.141667,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5438,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1493,          4.8106,          0.9424
         259,        2.150000,          1.9487,          1.5634,          2.2384,          1.1201,          1.7471,          2.6662,          0.6572,          0.5438,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1492,          4.8105,          0.9424
         260,        2.158333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5438,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8109,          0.9424
         261,        2.166667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5438,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1492,          4.8107,          0.9425
         262,        2.175000,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6759,          1.7066,          3.1493,          4.8109,          0.9424
         263,        2.183333,          1.9487,          1.5634,          2.2384,          1.1201,          1.7470,          2.6663,          0.6572,          0.5438,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1492,          4.8108,          0.9424
         264,        2.191667,          1.9487,          1.5633,          2.2385,          1.1202,          1.7471,          2.6663,          0.6572,          0.5438,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8107,          0.9424
         265,        2.200000,          1.9487,          1.5634,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5438,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8106,          0.9424
         266,        2.208333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6662,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6759,          1.7066,          3.1492,          4.8108,          0.9425
         267,        2.216667,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1493,          4.8106,          0.9424
         268,        2.225000,          1.9487,          1.5634,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6759,          1.7065,          3.1493,          4.8109,          0.9424
         269,        2.233333,          1.9487,          1.5634,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8104,          0.9424
         270,        2.241667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1493,          4.8105,          0.9424
         271,        2.250000,          1.9486,          1.5633,          2.2384,          1.1202,          1.7472,          2.6663,          0.6572,          0.5437,          1.9351,          1.7625,          0.6511,          0.6758,          1.7065,          3.1493,          4.8105,          0.9424
         272,        2.258333,          1.9487,          1.5633,          2.2385,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8108,          0.9424
         273,        2.266667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7625,          0.6511,          0.6758,          1.7065,          3.1493,          4.8109,          0.9424
         274,        2.275000,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5437,          1.9350,          1.7624,          0.6511,          0.6758,          1.7066,          3.1493,          4.8106,          0.9425
         275,        2.283333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1492,          4.8105,          0.9424
         276,        2.291667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6662,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8106,          0.9424
         277,        2.300000,          1.9487,          1.5634,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8105,          0.9424
         278,        2.308333,          1.9487,          1.5634,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9352,          1.7624,          0.6510,          0.6759,          1.7065,          3.1493,          4.8108,          0.9424
         279,        2.316667,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6662,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7066,          3.1493,          4.8105,          0.9425
         280,        2.325000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1493,          4.8105,          0.9424
         281,        2.333333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6662,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8107,          0.9424
         282,        2.341667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9350,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8106,          0.9424
         283,        2.350000,          1.9488,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8107,          0.9424
         284,        2.358333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8108,          0.9424
         285,        2.366667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6662,          0.6572,          0.5437,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1493,          4.8105,          0.9425
         286,        2.375000,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6662,          0.6572,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8108,          0.9424
         287,        2.383333,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5436,          1.9352,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8107,          0.9424
         288,        2.391667,          1.9488,          1.5633,          2.2384,          1.1201,          1.7471,          2.6662,          0.6572,          0.5437,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1493,          4.8108,          0.9425
         289,        2.400000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8105,          0.9425
         290,        2.408333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7625,          0.6510,          0.6758,          1.7065,          3.1492,          4.8109,          0.9424
         291,        2.416667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9352,          1.7625,          0.6510,          0.6758,          1.7065,          3.1493,          4.8103,          0.9424
         292,        2.425000,          1.9487,          1.5634,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5436,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8105,          0.9424
         293,        2.433333,          1.9488,          1.5633,          2.2384,          1.1202,          1.7472,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7066,          3.1493,          4.8105,          0.9424
         294,        2.441667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1492,          4.8106,          0.9425
         295,        2.450000,          1.9487,          1.5633,          2.2384,          1.1202,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8108,          0.9425
         296,        2.458333,          1.9487,          1.5633,          2.2384,          1.1201,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6511,          0.6758,          1.7065,          3.1493,          4.8106,          0.9424
         297,        2.466667,          1.9487,          1.5633,          2.2384,          1.1201,          1.7470,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6759,          1.7066,          3.1493,          4.8106,          0.9424
         298,        2.475000,          1.9487,          1.5633,          2.2384,          1.1201,          1.7472,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7065,          3.1493,          4.8108,          0.9424
         299,        2.483333,          1.9487,          1.5634,          2.2384,          1.1201,          1.7471,          2.6663,          0.6573,          0.5437,          1.9351,          1.7625,          0.6511,          0.6758,          1.7065,          3.1493,          4.8109,          0.9424
         300,        2.491667,          1.9487,          1.5633,          2.2385,          1.1202,          1.7471,          2.6663,          0.6572,          0.5437,          1.9351,          1.7624,          0.6510,          0.6758,          1.7066,          3.1492,          4.8105,          0.9424
