"InphaseC4_020 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_020.tcf]","Time (h)","Q 2 [InphaseC4_020]","Q 3 [InphaseC4_020]","Q 4 [InphaseC4_020]","Q 5 [InphaseC4_020]","Q 6 [InphaseC4_020]","Q 7 [InphaseC4_020]","Q 1 [InphaseC4_020]","Q  8 [InphaseC4_020]"
         210,        1.741667,        -90.0001,        -90.0010,        -90.0004,        -90.0006,        -90.0004,        -89.9998,        -90.0001,        -90.0001
         211,        1.750000,        -89.9999,        -89.9997,        -90.0006,        -89.9999,        -89.9995,        -89.9997,        -90.0004,        -89.9998
         212,        1.758333,        -90.0003,        -90.0000,        -89.9997,        -90.0002,        -90.0000,        -90.0000,        -89.9997,        -89.9997
         213,        1.766667,        -89.9996,        -89.9996,        -89.9997,        -90.0003,        -89.9998,        -90.0005,        -90.0004,        -90.0005
         214,        1.775000,        -89.9994,        -90.0003,        -89.9999,        -90.0005,        -90.0002,        -89.9993,        -89.9997,        -90.0003
         215,        1.783333,        -90.0000,        -89.9995,        -90.0000,        -90.0000,        -89.9994,        -89.9997,        -89.9996,        -90.0006
         216,        1.791667,        -89.9999,        -90.0003,        -90.0007,        -89.9992,        -90.0007,        -89.9998,        -90.0001,        -89.9998
         217,        1.800000,        -90.0001,        -90.0007,        -89.9996,        -89.9998,        -89.9999,        -89.9992,        -89.9996,        -89.9997
         218,        1.808333,        -89.9999,        -89.9996,        -89.9999,        -89.9995,        -90.0002,        -89.9997,        -90.0001,        -89.9998
         219,        1.816667,        -89.9998,        -90.0002,        -90.0004,        -90.0009,        -90.0006,        -90.0007,        -89.9995,        -90.0002
         220,        1.825000,        -90.0003,        -89.9996,        -90.0001,        -90.0000,        -90.0002,        -89.9996,        -90.0001,        -90.0002
         221,        1.833333,        -89.9997,        -90.0000,        -89.9998,        -89.9998,        -89.9997,        -89.9994,        -89.9995,        -89.9997
         222,        1.841667,        -90.0000,        -89.9996,        -89.9997,        -90.0003,        -89.9992,        -90.0003,        -90.0004,        -90.0004
         223,        1.850000,        -89.9993,        -90.0001,        -90.0000,        -89.9999,        -90.0002,        -90.0002,        -89.9998,        -89.9992
         224,        1.858333,        -89.9996,        -90.0004,        -89.9995,        -89.9999,        -90.0002,        -90.0000,        -90.0000,        -89.9994
         225,        1.866667,        -89.9996,        -89.9998,        -90.0001,        -90.0001,        -90.0008,        -90.0002,        -89.9999,        -89.9998
         226,        1.875000,        -89.9999,        -90.0006,        -90.0004,        -89.9997,        -90.0004,        -89.9999,        -90.0000,        -90.0002
         227,        1.883333,        -90.0002,        -90.0004,        -89.9991,        -89.9996,        -89.9993,        -89.9995,        -90.0002,        -89.9995
         228,        1.891667,        -89.9999,        -89.9999,        -90.0000,        -89.9997,        -90.0006,        -90.0003,        -90.0006,        -89.9996
         229,        1.900000,        -90.0003,        -89.9998,        -90.0002,        -89.9997,        -89.9998,        -90.0008,        -90.0001,        -89.9999
         230,        1.908333,        -90.0001,        -89.9995,        -90.0005,        -89.9992,        -89.9992,        -89.9998,        -89.9999,        -89.9999
         231,        1.916667,        -90.0002,        -90.0002,        -89.9997,        -90.0003,        -90.0004,        -90.0001,        -89.9986,        -89.9997
         232,        1.925000,        -89.9999,        -90.0003,        -89.9997,        -90.0005,        -90.0006,        -89.9990,        -89.9996,        -89.9997
         233,        1.933333,        -89.9997,        -90.0000,        -90.0005,        -89.9997,        -89.9997,        -90.0002,        -89.9991,        -90.0002
         234,        1.941667,        -90.0000,        -90.0002,        -90.0003,        -89.9996,        -89.9999,        -89.9999,        -90.0001,        -89.9999
         235,        1.950000,        -90.0000,        -90.0003,        -90.0000,        -89.9988,        -90.0002,        -90.0001,        -89.9995,        -89.9998
         236,        1.958333,        -89.9998,        -90.0000,        -89.9998,        -89.9999,        -90.0004,        -90.0004,        -90.0001,        -89.9273
         237,        1.966667,        -89.9995,        -90.0002,        -89.9999,        -90.0003,        -90.0010,        -89.9507,        -89.9989,        -90.0626
         238,        1.975000,        -89.9997,        -90.0000,        -89.9995,        -89.9993,        -90.0000,        -89.9837,        -90.0003,        -89.9517
         239,        1.983333,        -90.0002,        -90.0006,        -90.0001,        -90.0010,        -90.0046,        -89.9629,        -89.9998,        -89.9746
         240,        1.991667,        -89.9999,        -90.0002,        -90.0000,        -90.0007,        -90.0008,        -89.9899,        -89.9997,        -89.9867
         241,        2.000000,        -89.9997,        -89.9994,        -90.0003,        -89.9997,        -90.0010,        -89.9946,        -89.9998,        -89.9960
         242,        2.008333,        -89.9995,        -90.0003,        -89.9998,        -90.0005,        -89.9978,        -89.9980,        -89.9996,        -89.9989
         243,        2.016667,        -89.9998,        -89.9999,        -89.9999,        -90.0003,        -89.9981,        -89.9993,        -90.0000,        -89.9993
         244,        2.025000,        -90.0001,        -90.0004,        -90.0003,        -90.0005,        -89.9991,        -89.9985,        -89.9990,        -89.9991
         245,        2.033333,        -90.0003,        -90.0003,        -90.0006,        -89.9995,        -89.9994,        -89.9994,        -89.9992,        -89.9992
         246,        2.041667,        -90.0002,        -90.0001,        -90.0003,        -90.0000,        -89.9995,        -90.0003,        -89.9997,        -89.9996
         247,        2.050000,        -89.9996,        -90.0002,        -89.9997,        -89.9998,        -89.9995,        -90.0005,        -89.9997,        -89.9996
         248,        2.058333,        -89.9999,        -90.0003,        -89.9996,        -89.9995,        -89.9994,        -90.0007,        -90.0000,        -90.0007
         249,        2.066667,        -89.9996,        -89.9997,        -90.0004,        -89.9991,        -89.9995,        -89.9998,        -89.9996,        -89.9992
         250,        2.075000,        -89.9998,        -89.9997,        -89.9996,        -90.0002,        -89.9995,        -89.9992,        -89.9996,        -90.0004
         251,        2.083333,        -90.0001,        -90.0000,        -90.0007,        -89.9995,        -90.0004,        -89.9997,        -90.0004,        -90.0003
         252,        2.091667,        -90.0000,        -89.9999,        -89.9998,        -90.0007,        -89.9990,        -89.9995,        -90.0007,        -90.0000
         253,        2.100000,        -89.9998,        -90.0000,        -89.9994,        -90.0002,        -89.9998,        -89.9996,        -89.9995,        -89.9998
         254,        2.108333,        -90.0002,        -90.0000,        -90.0003,        -89.9996,        -89.9998,        -90.0001,        -90.0005,        -90.0001
         255,        2.116667,        -90.0000,        -90.0005,        -89.9996,        -90.0004,        -90.0009,        -89.9997,        -89.9999,        -89.9999
         256,        2.125000,        -89.9996,        -90.0005,        -89.9997,        -89.9998,        -89.9996,        -89.9991,        -90.0002,        -89.9998
         257,        2.133333,        -89.9999,        -90.0003,        -89.9995,        -90.0005,        -89.9988,        -90.0000,        -89.9994,        -89.9999
         258,        2.141667,        -90.0000,        -90.0000,        -89.9993,        -89.9992,        -90.0002,        -90.0003,        -90.0008,        -90.0005
         259,        2.150000,        -89.9998,        -90.0004,        -89.9991,        -89.9998,        -89.9997,        -90.0010,        -90.0001,        -90.0004
         260,        2.158333,        -90.0001,        -90.0004,        -89.9998,        -89.9997,        -89.9998,        -89.9995,        -89.9998,        -90.0000
         261,        2.166667,        -90.0001,        -90.0006,        -90.0005,        -90.0002,        -90.0007,        -90.0003,        -90.0000,        -90.0002
         262,        2.175000,        -90.0003,        -89.9998,        -89.9996,        -89.9999,        -90.0000,        -90.0005,        -90.0002,        -89.9999
         263,        2.183333,        -90.0003,        -89.9999,        -90.0004,        -89.9992,        -89.9998,        -90.0001,        -89.9993,        -90.0000
         264,        2.191667,        -89.9998,        -89.9998,        -89.9993,        -90.0009,        -90.0002,        -90.0005,        -90.0002,        -90.0003
         265,        2.200000,        -89.9997,        -90.0000,        -89.9999,        -90.0003,        -90.0001,        -89.9998,        -90.0004,        -89.9993
         266,        2.208333,        -89.9996,        -90.0003,        -90.0006,        -89.9993,        -89.9994,        -89.9991,        -90.0006,        -89.9998
         267,        2.216667,        -90.0000,        -89.9998,        -90.0000,        -90.0001,        -89.9999,        -90.0002,        -89.9997,        -89.9995
         268,        2.225000,        -90.0000,        -89.9997,        -90.0002,        -90.0008,        -90.0000,        -89.9992,        -90.0004,        -90.0001
         269,        2.233333,        -89.9998,        -90.0002,        -90.0000,        -90.0001,        -89.9996,        -90.0002,        -89.9998,        -89.9999
         270,        2.241667,        -89.9994,        -89.9993,        -89.9999,        -89.9997,        -89.9994,        -90.0006,        -90.0000,        -89.9999
         271,        2.250000,        -89.9996,        -89.9995,        -90.0001,        -90.0004,        -90.0005,        -89.9994,        -89.9998,        -89.9997
         272,        2.258333,        -89.9999,        -89.9996,        -89.9997,        -89.9994,        -89.9999,        -89.9999,        -89.9989,        -89.9994
         273,        2.266667,        -90.0001,        -89.9999,        -90.0002,        -90.0000,        -89.9996,        -90.0002,        -89.9994,        -89.9996
         274,        2.275000,        -90.0001,        -89.9999,        -89.9995,        -89.9997,        -89.9997,        -89.9995,        -89.9995,        -90.0005
         275,        2.283333,        -90.0000,        -90.0004,        -89.9998,        -89.9999,        -90.0001,        -90.0006,        -89.9998,        -90.0001
         276,        2.291667,        -90.0002,        -89.9999,        -89.9997,        -90.0002,        -89.9999,        -89.9995,        -89.9998,        -90.0006
         277,        2.300000,        -89.9998,        -90.0004,        -90.0001,        -89.9998,        -89.9999,        -90.0000,        -90.0002,        -90.0001
         278,        2.308333,        -90.0003,        -89.9999,        -90.0007,        -90.0008,        -89.9999,        -89.9991,        -90.0002,        -90.0005
         279,        2.316667,        -90.0000,        -90.0002,        -90.0005,        -89.9999,        -89.9996,        -89.9991,        -89.9995,        -90.0004
         280,        2.325000,        -89.9999,        -89.9999,        -89.9997,        -90.0001,        -89.9996,        -89.9992,        -90.0003,        -90.0004
         281,        2.333333,        -90.0001,        -89.9997,        -90.0002,        -89.9996,        -90.0002,        -90.0008,        -89.9999,        -89.9997
         282,        2.341667,        -90.0001,        -89.9990,        -90.0000,        -89.9999,        -90.0001,        -89.9990,        -89.9995,        -89.9998
         283,        2.350000,        -89.9995,        -90.0000,        -89.9996,        -89.9995,        -89.9997,        -90.0008,        -90.0004,        -89.9999
         284,        2.358333,        -89.9998,        -90.0004,        -90.0001,        -89.9996,        -89.9998,        -90.0005,        -90.0003,        -90.0004
         285,        2.366667,        -90.0001,        -90.0003,        -90.0003,        -89.9995,        -89.9999,        -90.0000,        -90.0011,        -89.9994
         286,        2.375000,        -89.9996,        -90.0000,        -90.0004,        -90.0000,        -89.9995,        -90.0005,        -90.0000,        -90.0004
         287,        2.383333,        -90.0004,        -90.0004,        -89.9997,        -90.0004,        -89.9999,        -90.0005,        -89.9997,        -90.0004
         288,        2.391667,        -90.0003,        -90.0002,        -89.9999,        -90.0006,        -89.9997,        -90.0004,        -89.9992,        -89.9998
         289,        2.400000,        -89.9998,        -90.0007,        -89.9990,        -90.0003,        -89.9997,        -90.0005,        -89.9997,        -89.9998
         290,        2.408333,        -90.0000,        -89.9998,        -90.0001,        -90.0002,        -89.9995,        -89.9997,        -90.0000,        -89.9999
         291,        2.416667,        -90.0003,        -90.0002,        -90.0002,        -90.0004,        -90.0008,        -90.0010,        -90.0009,        -90.0003
         292,        2.425000,        -90.0000,        -89.9996,        -90.0005,        -89.9995,        -90.0002,        -90.0001,        -90.0003,        -90.0002
         293,        2.433333,        -90.0005,        -90.0000,        -89.9996,        -90.0000,        -90.0008,        -89.9997,        -90.0001,        -90.0007
         294,        2.441667,        -90.0001,        -90.0005,        -90.0008,        -89.9997,        -90.0001,        -90.0005,        -89.9999,        -89.9995
         295,        2.450000,        -90.0001,        -90.0001,        -89.9998,        -89.9999,        -90.0001,        -89.9995,        -89.9993,        -90.0003
         296,        2.458333,        -90.0000,        -89.9996,        -89.9999,        -89.9990,        -89.9993,        -90.0000,        -90.0007,        -90.0000
         297,        2.466667,        -90.0001,        -89.9996,        -89.9997,        -90.0001,        -90.0006,        -89.9991,        -90.0008,        -90.0001
         298,        2.475000,        -90.0001,        -89.9998,        -90.0001,        -90.0005,        -89.9997,        -89.9989,        -90.0004,        -94.0501
         299,        2.483333,        -89.9994,        -90.0006,        -89.9995,        -89.9995,        -90.0000,        -90.1211,        -90.0008,        -90.1136
         300,        2.491667,        -90.0000,        -90.0006,        -90.0003,        -89.9999,        -89.9996,        -89.9655,        -90.0002,        -89.8749
         301,        2.500000,        -89.9998,        -89.9996,        -90.0006,        -89.9999,        -89.9997,        -90.0439,        -89.9997,        -89.9619
         302,        2.508333,        -89.9999,        -90.0001,        -90.0001,        -90.0001,        -90.0080,        -89.9689,        -89.9998,        -89.9561
         303,        2.516667,        -90.0005,        -90.0001,        -89.9996,        -89.9996,        -90.0026,        -89.9728,        -89.9997,        -89.9779
         304,        2.525000,        -89.9996,        -90.0005,        -90.0004,        -89.9999,        -89.9992,        -89.9902,        -90.0008,        -89.9898
         305,        2.533333,        -89.9999,        -90.0000,        -90.0004,        -90.0003,        -89.9982,        -89.9951,        -89.9993,        -89.9965
         306,        2.541667,        -90.0002,        -89.9997,        -90.0002,        -90.0003,        -89.9974,        -89.9975,        -90.0006,        -89.9984
         307,        2.550000,        -90.0002,        -90.0009,        -89.9998,        -90.0006,        -89.9976,        -89.9983,        -90.0003,        -89.9988
         308,        2.558333,        -89.9999,        -90.0006,        -90.0002,        -89.9998,        -89.9985,        -89.9987,        -90.0008,        -89.9985
         309,        2.566667,        -90.0002,        -89.9997,        -90.0007,        -90.0003,        -89.9996,        -89.9989,        -90.0001,        -89.9986
         310,        2.575000,        -90.0001,        -89.9997,        -90.0005,        -89.9992,        -89.9989,        -89.9992,        -90.0000,        -89.9997
         311,        2.583333,        -90.0003,        -90.0000,        -90.0002,        -90.0001,        -89.9999,        -89.9999,        -90.0002,        -89.9999
         312,        2.591667,        -89.9996,        -89.9996,        -89.9996,        -89.9999,        -90.0002,        -90.0000,        -89.9997,        -90.0003
         313,        2.600000,        -89.9999,        -89.9998,        -90.0000,        -90.0001,        -90.0004,        -90.0013,        -89.9992,        -90.0000
         314,        2.608333,        -90.0001,        -89.9993,        -90.0004,        -90.0001,        -89.9996,        -89.9995,        -89.9999,        -89.9997
         315,        2.616667,        -89.9998,        -90.0000,        -89.9999,        -89.9998,        -89.9997,        -90.0000,        -89.9994,        -89.9991
         316,        2.625000,        -89.9999,        -89.9998,        -90.0004,        -89.9997,        -89.9994,        -89.9997,        -90.0000,        -90.0003
         317,        2.633333,        -90.0003,        -90.0000,        -90.0001,        -90.0004,        -90.0000,        -89.9998,        -90.0001,        -89.9998
         318,        2.641667,        -90.0002,        -90.0002,        -90.0006,        -90.0003,        -90.0006,        -89.9999,        -90.0000,        -89.9998
         319,        2.650000,        -90.0003,        -89.9998,        -90.0001,        -90.0001,        -90.0003,        -89.9998,        -90.0003,        -89.9997
         320,        2.658333,        -90.0000,        -89.9997,        -89.9997,        -90.0002,        -90.0000,        -90.0010,        -89.9994,        -90.0003
         321,        2.666667,        -90.0000,        -89.9996,        -90.0001,        -89.9998,        -90.0002,        -89.9998,        -89.9996,        -89.9999
         322,        2.675000,        -90.0004,        -89.9999,        -89.9998,        -90.0003,        -90.0002,        -89.9998,        -89.9998,        -89.9999
         323,        2.683333,        -90.0000,        -89.9999,        -90.0008,        -90.0003,        -90.0002,        -89.9986,        -89.9997,        -89.9998
         324,        2.691667,        -90.0003,        -89.9999,        -90.0007,        -90.0002,        -90.0000,        -90.0004,        -90.0001,        -89.9998
         325,        2.700000,        -89.9999,        -89.9996,        -89.9998,        -89.9997,        -89.9997,        -90.0004,        -89.9999,        -89.9996
         326,        2.708333,        -89.9997,        -90.0010,        -89.9994,        -90.0005,        -90.0005,        -90.0000,        -90.0009,        -90.0003
         327,        2.716667,        -89.9998,        -89.9997,        -89.9999,        -90.0003,        -89.9998,        -89.9997,        -89.9997,        -89.9996
         328,        2.725000,        -90.0000,        -89.9996,        -90.0006,        -89.9999,        -90.0004,        -89.9999,        -89.9998,        -90.0004
         329,        2.733333,        -90.0001,        -89.9999,        -89.9999,        -89.9993,        -89.9997,        -89.9986,        -90.0002,        -89.9999
         330,        2.741667,        -90.0001,        -89.9998,        -90.0004,        -89.9999,        -90.0001,        -90.0006,        -90.0004,        -90.0007
         331,        2.750000,        -89.9997,        -90.0000,        -90.0001,        -89.9998,        -89.9995,        -90.0005,        -89.9997,        -90.0000
         332,        2.758333,        -89.9999,        -89.9998,        -90.0002,        -89.9993,        -90.0002,        -90.0010,        -89.9999,        -90.0005
         333,        2.766667,        -90.0001,        -90.0012,        -89.9997,        -90.0008,        -89.9996,        -89.9999,        -90.0004,        -89.9998
         334,        2.775000,        -90.0002,        -90.0003,        -90.0002,        -89.9996,        -90.0004,        -90.0000,        -89.9997,        -90.0000
         335,        2.783333,        -89.9998,        -89.9998,        -89.9997,        -89.9997,        -90.0003,        -90.0008,        -90.0012,        -89.9996
         336,        2.791667,        -89.9999,        -90.0011,        -90.0003,        -89.9995,        -89.9995,        -89.9996,        -90.0003,        -89.9997
         337,        2.800000,        -90.0003,        -90.0000,        -90.0001,        -90.0000,        -90.0005,        -90.0005,        -89.9999,        -90.0000
         338,        2.808333,        -90.0001,        -89.9998,        -90.0005,        -89.9997,        -89.9997,        -90.0005,        -90.0005,        -89.9999
         339,        2.816667,        -89.9999,        -90.0001,        -89.9991,        -90.0001,        -90.0003,        -90.0001,        -90.0006,        -90.0004
         340,        2.825000,        -90.0001,        -90.0002,        -89.9997,        -90.0004,        -90.0005,        -90.0005,        -89.9998,        -90.0000
         341,        2.833333,        -90.0004,        -90.0003,        -90.0001,        -89.9996,        -90.0002,        -89.9995,        -89.9996,        -89.9997
         342,        2.841667,        -90.0001,        -90.0010,        -89.9994,        -90.0005,        -89.9997,        -90.0003,        -89.9992,        -89.9994
         343,        2.850000,        -90.0007,        -89.9997,        -90.0001,        -90.0002,        -89.9999,        -89.9993,        -89.9986,        -90.0001
         344,        2.858333,        -90.0000,        -89.9999,        -89.9996,        -89.9998,        -90.0005,        -90.0004,        -90.0001,        -90.0001
         345,        2.866667,        -90.0003,        -89.9998,        -90.0003,        -89.9999,        -89.9998,        -89.9995,        -90.0007,        -89.9999
         346,        2.875000,        -90.0002,        -90.0006,        -90.0001,        -90.0008,        -89.9993,        -90.0001,        -89.9994,        -90.0007
         347,        2.883333,        -90.0003,        -90.0003,        -89.9991,        -89.9993,        -90.0002,        -89.9997,        -89.9996,        -90.0001
         348,        2.891667,        -90.0004,        -90.0006,        -90.0002,        -89.9992,        -90.0001,        -90.0002,        -89.9996,        -90.0003
         349,        2.900000,        -89.9996,        -89.9999,        -89.9998,        -90.0001,        -89.9997,        -90.0011,        -90.0003,        -89.9997
         350,        2.908333,        -90.0000,        -89.9994,        -90.0005,        -90.0002,        -89.9995,        -89.9995,        -90.0005,        -90.0000
         351,        2.916667,        -89.9999,        -90.0000,        -90.0007,        -89.9998,        -90.0007,        -89.9993,        -89.9997,        -90.0004
         352,        2.925000,        -90.0003,        -90.0000,        -90.0000,        -90.0009,        -90.0000,        -89.9999,        -90.0000,        -90.0002
         353,        2.933333,        -90.0003,        -89.9999,        -89.9996,        -89.9997,        -90.0003,        -90.0005,        -89.9995,        -90.0002
         354,        2.941667,        -89.9999,        -90.0001,        -89.9999,        -90.0000,        -89.9998,        -90.0006,        -90.0001,        -90.0005
         355,        2.950000,        -89.9998,        -89.9997,        -90.0002,        -90.0014,        -89.9996,        -89.9994,        -90.0003,        -90.0004
         356,        2.958333,        -90.0004,        -90.0000,        -89.9999,        -89.9997,        -89.9999,        -90.0000,        -90.0004,        -90.0002
         357,        2.966667,        -90.0003,        -89.9998,        -90.0000,        -90.0001,        -89.9998,        -89.9993,        -90.0000,        -89.9994
         358,        2.975000,        -90.0001,        -90.0005,        -90.0005,        -90.0002,        -90.0003,        -90.0001,        -89.9997,        -90.0001
         359,        2.983333,        -89.9999,        -89.9999,        -90.0004,        -90.0005,        -89.9998,        -90.0001,        -90.0001,        -89.9999
         360,        2.991667,        -90.0002,        -89.9999,        -90.0004,        -89.9996,        -89.9997,        -89.9991,        -89.9997,        -89.9299
         361,        3.000000,        -90.0005,        -90.0006,        -89.9998,        -90.0000,        -89.9997,        -89.9871,        -90.0007,        -89.9715
         362,        3.008333,        -90.0001,        -90.0011,        -89.9996,        -89.9993,        -90.0004,        -89.9685,        -89.9991,        -90.0114
         363,        3.016667,        -89.9997,        -90.0002,        -90.0010,        -89.9998,        -90.0060,        -89.9666,        -90.0003,        -89.9414
         364,        3.025000,        -90.0001,        -90.0006,        -89.9998,        -89.9999,        -90.0037,        -89.9623,        -90.0009,        -89.9716
         365,        3.033333,        -90.0004,        -89.9999,        -90.0001,        -89.9997,        -90.0018,        -89.9880,        -90.0004,        -89.9863
         366,        3.041667,        -90.0000,        -90.0000,        -90.0004,        -89.9990,        -89.9987,        -89.9940,        -90.0002,        -89.9951
         367,        3.050000,        -89.9999,        -89.9996,        -90.0005,        -90.0007,        -89.9965,        -89.9970,        -90.0004,        -89.9991
         368,        3.058333,        -89.9999,        -90.0005,        -89.9999,        -90.0011,        -89.9973,        -89.9987,        -89.9998,        -89.9990
         369,        3.066667,        -90.0000,        -90.0002,        -90.0007,        -89.9999,        -89.9987,        -89.9988,        -90.0011,        -89.9984
         370,        3.075000,        -90.0001,        -90.0001,        -90.0007,        -90.0000,        -89.9989,        -89.9990,        -89.9993,        -89.9990
         371,        3.083333,        -89.9998,        -89.9996,        -90.0000,        -89.9998,        -90.0000,        -89.9991,        -90.0005,        -89.9988
         372,        3.091667,        -89.9998,        -89.9996,        -90.0006,        -89.9996,        -89.9997,        -89.9990,        -89.9995,        -89.9996
         373,        3.100000,        -89.9996,        -90.0000,        -90.0000,        -90.0006,        -90.0001,        -89.9996,        -90.0003,        -89.9996
         374,        3.108333,        -90.0000,        -89.9995,        -90.0001,        -90.0000,        -89.9994,        -89.9997,        -90.0011,        -90.0000
         375,        3.116667,        -90.0003,        -90.0000,        -90.0001,        -89.9997,        -89.9997,        -90.0003,        -89.9996,        -90.0000
         376,        3.125000,        -89.9994,        -89.9999,        -90.0000,        -89.9998,        -90.0000,        -89.9999,        -90.0006,        -89.9995
         377,        3.133333,        -89.9997,        -89.9997,        -90.0002,        -90.0002,        -89.9999,        -90.0005,        -89.9994,        -90.0000
         378,        3.141667,        -90.0001,        -90.0002,        -89.9997,        -90.0003,        -89.9998,        -90.0002,        -90.0000,        -89.9998
         379,        3.150000,        -89.9999,        -90.0001,        -89.9993,        -90.0000,        -90.0000,        -90.0000,        -90.0005,        -90.0010
         380,        3.158333,        -89.9997,        -90.0001,        -89.9999,        -90.0005,        -89.9997,        -89.9994,        -89.9999,        -90.0001
         381,        3.166667,        -90.0001,        -89.9995,        -89.9998,        -90.0004,        -90.0001,        -89.9998,        -89.9999,        -89.9997
         382,        3.175000,        -89.9998,        -89.9990,        -89.9997,        -90.0000,        -90.0003,        -90.0004,        -89.9997,        -89.9995
         383,        3.183333,        -90.0001,        -90.0003,        -90.0000,        -90.0004,        -89.9992,        -90.0002,        -89.9995,        -90.0002
         384,        3.191667,        -90.0000,        -90.0001,        -90.0009,        -89.9999,        -89.9995,        -89.9993,        -90.0006,        -89.9999
         385,        3.200000,        -89.9996,        -90.0002,        -89.9999,        -90.0003,        -90.0000,        -89.9996,        -90.0000,        -90.0004
         386,        3.208333,        -90.0001,        -90.0000,        -90.0003,        -89.9997,        -89.9998,        -89.9998,        -90.0005,        -89.9997
         387,        3.216667,        -89.9999,        -90.0003,        -89.9997,        -89.9999,        -90.0006,        -90.0000,        -89.9997,        -89.9998
         388,        3.225000,        -90.0002,        -90.0001,        -90.0005,        -89.9999,        -90.0000,        -89.9998,        -90.0007,        -90.0003
         389,        3.233333,        -90.0001,        -89.9995,        -90.0002,        -89.9998,        -90.0005,        -89.9997,        -89.9995,        -90.0007
         390,        3.241667,        -89.9993,        -90.0001,        -89.9998,        -89.9997,        -90.0000,        -89.9996,        -90.0000,        -89.9990
         391,        3.250000,        -89.9997,        -89.9997,        -90.0002,        -89.9996,        -90.0000,        -89.9997,        -90.0007,        -90.0006
         392,        3.258333,        -89.9996,        -90.0003,        -90.0003,        -89.9999,        -90.0003,        -89.9992,        -89.9999,        -90.0006
         393,        3.266667,        -89.9999,        -90.0001,        -90.0001,        -90.0006,        -90.0009,        -90.0004,        -89.9990,        -89.9997
         394,        3.275000,        -90.0002,        -90.0003,        -89.9997,        -89.9995,        -90.0007,        -89.9996,        -90.0002,        -90.0005
         395,        3.283333,        -89.9999,        -89.9999,        -89.9999,        -90.0005,        -90.0002,        -90.0007,        -89.9995,        -90.0002
         396,        3.291667,        -90.0000,        -90.0003,        -89.9998,        -89.9995,        -89.9995,        -90.0006,        -90.0005,        -90.0004
         397,        3.300000,        -90.0002,        -90.0000,        -90.0010,        -90.0000,        -89.9994,        -89.9999,        -90.0006,        -89.9995
         398,        3.308333,        -90.0000,        -90.0003,        -89.9990,        -89.9994,        -90.0004,        -90.0008,        -90.0000,        -90.0003
         399,        3.316667,        -90.0004,        -89.9996,        -90.0004,        -89.9995,        -89.9998,        -89.9990,        -90.0006,        -89.9996
         400,        3.325000,        -89.9996,        -89.9992,        -89.9998,        -89.9995,        -89.9995,        -89.9990,        -89.9999,        -90.0003
         401,        3.333333,        -90.0000,        -90.0002,        -89.9999,        -90.0004,        -90.0003,        -89.9998,        -89.9991,        -90.0002
         402,        3.341667,        -89.9998,        -89.9997,        -90.0000,        -89.9996,        -89.9999,        -90.0002,        -89.9998,        -90.0009
         403,        3.350000,        -89.9997,        -90.0000,        -90.0008,        -90.0005,        -90.0003,        -90.0005,        -89.9996,        -90.0005
         404,        3.358333,        -89.9998,        -90.0000,        -90.0003,        -89.9996,        -90.0002,        -90.0005,        -90.0001,        -90.0000
         405,        3.366667,        -90.0000,        -89.9997,        -90.0005,        -90.0009,        -90.0002,        -89.9999,        -90.0009,        -89.9996
         406,        3.375000,        -90.0002,        -89.9992,        -89.9993,        -90.0007,        -89.9997,        -89.9996,        -89.9998,        -89.9999
         407,        3.383333,        -89.9998,        -89.9999,        -89.9998,        -90.0008,        -89.9998,        -90.0007,        -89.9998,        -89.9999
         408,        3.391667,        -90.0001,        -89.9999,        -89.9997,        -89.9997,        -89.9995,        -89.9998,        -90.0003,        -90.0001
         409,        3.400000,        -89.9998,        -90.0000,        -90.0003,        -89.9996,        -90.0003,        -89.9997,        -90.0001,        -89.9998
         410,        3.408333,        -90.0001,        -90.0006,        -90.0002,        -89.9998,        -90.0005,        -89.9991,        -90.0001,        -90.0002
         411,        3.416667,        -90.0000,        -90.0001,        -89.9992,        -90.0003,        -89.9999,        -89.9998,        -89.9998,        -90.0007
         412,        3.425000,        -90.0002,        -89.9998,        -89.9999,        -89.9997,        -90.0007,        -89.9998,        -89.9995,        -89.9995
         413,        3.433333,        -90.0000,        -90.0001,        -90.0004,        -89.9993,        -89.9998,        -89.9987,        -90.0001,        -89.9995
         414,        3.441667,        -90.0002,        -90.0005,        -89.9996,        -89.9995,        -89.9996,        -90.0005,        -90.0003,        -90.0001
         415,        3.450000,        -89.9998,        -90.0001,        -89.9999,        -90.0002,        -89.9999,        -89.9998,        -89.9997,        -90.0004
         416,        3.458333,        -90.0000,        -90.0000,        -89.9994,        -89.9997,        -90.0003,        -89.9992,        -90.0000,        -89.9998
         417,        3.466667,        -89.9999,        -90.0001,        -89.9995,        -90.0001,        -89.9999,        -89.9997,        -89.9993,        -89.9992
         418,        3.475000,        -90.0002,        -90.0003,        -90.0006,        -90.0003,        -90.0001,        -90.0010,        -90.0000,        -90.0001
         419,        3.483333,        -90.0002,        -90.0002,        -90.0005,        -89.9999,        -90.0003,        -90.0000,        -89.9999,        -90.0001
         420,        3.491667,        -90.0001,        -90.0002,        -89.9999,        -90.0008,        -89.9987,        -90.0007,        -89.9990,        -90.0002
         421,        3.500000,        -89.9998,        -90.0000,        -89.9996,        -89.9999,        -89.9996,        -90.0001,        -89.9994,        -89.9996
