"sfe_25 [F:\tuflow-wf_python3\output_folder\sfe_25_tuflow\runs\001\sfe_25.tcf]","Time (h)","Q 1 [sfe_25]","Q 2 [sfe_25]","Q 3 [sfe_25]","Q 4 [sfe_25]"
         418,        6.950000,          0.0189,          0.0190,          0.0189,          0.0189
         419,        6.966667,          0.0189,          0.0190,          0.0189,          0.0189
         420,        6.983333,          0.0189,          0.0190,          0.0189,          0.0189
         421,        7.000000,          0.0189,          0.0190,          0.0189,          0.0189
         422,        7.016667,          0.0189,          0.0189,          0.0189,          0.0189
         423,        7.033333,          0.0189,          0.0189,          0.0189,          0.0189
         424,        7.050000,          0.0189,          0.0189,          0.0189,          0.0189
         425,        7.066667,          0.0189,          0.0190,          0.0189,          0.0189
         426,        7.083333,          0.0189,          0.0189,          0.0189,          0.0189
         427,        7.100000,          0.0189,          0.0188,          0.0189,          0.0189
         428,        7.116667,          0.0189,          0.0189,          0.0189,          0.0189
         429,        7.133333,          0.0189,          0.0189,          0.0189,          0.0189
         430,        7.150000,          0.0189,          0.0191,          0.0189,          0.0189
         431,        7.166667,          0.0189,          0.0190,          0.0189,          0.0189
         432,        7.183333,          0.0189,          0.0189,          0.0189,          0.0189
         433,        7.200000,          0.0189,          0.0191,          0.0189,          0.0189
         434,        7.216667,          0.0189,          0.0189,          0.0189,          0.0189
         435,        7.233333,          0.0189,          0.0189,          0.0189,          0.0189
         436,        7.250000,          0.0189,          0.0190,          0.0189,          0.0189
         437,        7.266667,          0.0189,          0.0187,          0.0189,          0.0189
         438,        7.283333,          0.0189,          0.0189,          0.0189,          0.0189
         439,        7.300000,          0.0189,          0.0189,          0.0189,          0.0189
         440,        7.316667,          0.0189,          0.0191,          0.0189,          0.0189
         441,        7.333333,          0.0189,          0.0191,          0.0189,          0.0189
         442,        7.350000,          0.0189,          0.0189,          0.0189,          0.0189
         443,        7.366667,          0.0189,          0.0189,          0.0189,          0.0189
         444,        7.383333,          0.0189,          0.0189,          0.0189,          0.0189
         445,        7.400000,          0.0189,          0.0189,          0.0189,          0.0189
         446,        7.416667,          0.0189,          0.0187,          0.0189,          0.0189
         447,        7.433333,          0.0189,          0.0188,          0.0189,          0.0189
         448,        7.450000,          0.0189,          0.0189,          0.0189,          0.0189
         449,        7.466667,          0.0189,          0.0189,          0.0189,          0.0189
         450,        7.483333,          0.0189,          0.0190,          0.0189,          0.0189
         451,        7.500000,          0.0189,          0.0189,          0.0189,          0.0189
         452,        7.516667,          0.0189,          0.0189,          0.0189,          0.0189
         453,        7.533333,          0.0189,          0.0189,          0.0189,          0.0189
         454,        7.550000,          0.0189,          0.0188,          0.0189,          0.0189
         455,        7.566667,          0.0189,          0.0189,          0.0189,          0.0189
         456,        7.583333,          0.0189,          0.0190,          0.0189,          0.0189
         457,        7.600000,          0.0189,          0.0188,          0.0189,          0.0189
         458,        7.616667,          0.0189,          0.0189,          0.0189,          0.0189
         459,        7.633333,          0.0189,          0.0189,          0.0189,          0.0189
         460,        7.650000,          0.0189,          0.0188,          0.0189,          0.0189
         461,        7.666667,          0.0189,          0.0190,          0.0189,          0.0189
         462,        7.683333,          0.0189,          0.0190,          0.0189,          0.0189
         463,        7.700000,          0.0189,          0.0190,          0.0189,          0.0189
         464,        7.716667,          0.0189,          0.0188,          0.0189,          0.0189
         465,        7.733333,          0.0189,          0.0189,          0.0189,          0.0189
         466,        7.750000,          0.0189,          0.0189,          0.0189,          0.0189
         467,        7.766667,          0.0189,          0.0188,          0.0189,          0.0189
         468,        7.783333,          0.0189,          0.0190,          0.0189,          0.0189
         469,        7.800000,          0.0189,          0.0190,          0.0189,          0.0189
         470,        7.816667,          0.0189,          0.0190,          0.0189,          0.0189
         471,        7.833333,          0.0189,          0.0190,          0.0189,          0.0189
         472,        7.850000,          0.0189,          0.0189,          0.0189,          0.0189
         473,        7.866667,          0.0189,          0.0189,          0.0189,          0.0189
         474,        7.883333,          0.0189,          0.0189,          0.0189,          0.0189
         475,        7.900000,          0.0189,          0.0189,          0.0189,          0.0189
         476,        7.916667,          0.0189,          0.0189,          0.0189,          0.0189
         477,        7.933333,          0.0189,          0.0190,          0.0189,          0.0189
         478,        7.950000,          0.0189,          0.0189,          0.0189,          0.0189
         479,        7.966667,          0.0189,          0.0190,          0.0189,          0.0189
         480,        7.983333,          0.0189,          0.0189,          0.0189,          0.0189
         481,        8.000000,          0.0189,          0.0189,          0.0189,          0.0189
         482,        8.016666,          0.0189,          0.0190,          0.0189,          0.0189
         483,        8.033334,          0.0189,          0.0189,          0.0189,          0.0189
         484,        8.050000,          0.0189,          0.0189,          0.0189,          0.0189
         485,        8.066667,          0.0189,          0.0189,          0.0189,          0.0189
         486,        8.083333,          0.0189,          0.0189,          0.0189,          0.0189
         487,        8.100000,          0.0189,          0.0189,          0.0189,          0.0189
         488,        8.116667,          0.0189,          0.0188,          0.0189,          0.0189
         489,        8.133333,          0.0189,          0.0190,          0.0189,          0.0189
         490,        8.150000,          0.0189,          0.0188,          0.0189,          0.0189
         491,        8.166667,          0.0189,          0.0189,          0.0189,          0.0189
         492,        8.183333,          0.0189,          0.0190,          0.0189,          0.0189
         493,        8.200000,          0.0189,          0.0189,          0.0189,          0.0189
         494,        8.216666,          0.0189,          0.0189,          0.0189,          0.0189
         495,        8.233334,          0.0189,          0.0190,          0.0189,          0.0189
         496,        8.250000,          0.0189,          0.0190,          0.0189,          0.0189
         497,        8.266666,          0.0189,          0.0189,          0.0189,          0.0189
         498,        8.283334,          0.0189,          0.0187,          0.0189,          0.0189
         499,        8.300000,          0.0189,          0.0189,          0.0189,          0.0189
         500,        8.316667,          0.0189,          0.0189,          0.0189,          0.0189
         501,        8.333333,          0.0189,          0.0188,          0.0189,          0.0189
         502,        8.350000,          0.0189,          0.0189,          0.0189,          0.0189
         503,        8.366667,          0.0189,          0.0188,          0.0189,          0.0189
         504,        8.383333,          0.0189,          0.0191,          0.0189,          0.0189
         505,        8.400000,          0.0189,          0.0188,          0.0189,          0.0189
         506,        8.416667,          0.0189,          0.0188,          0.0189,          0.0189
         507,        8.433333,          0.0189,          0.0191,          0.0189,          0.0189
         508,        8.450000,          0.0189,          0.0188,          0.0189,          0.0189
         509,        8.466666,          0.0189,          0.0190,          0.0189,          0.0189
         510,        8.483334,          0.0189,          0.0187,          0.0189,          0.0189
         511,        8.500000,          0.0189,          0.0189,          0.0189,          0.0189
         512,        8.516666,          0.0189,          0.0189,          0.0189,          0.0189
         513,        8.533334,          0.0189,          0.0189,          0.0189,          0.0189
         514,        8.550000,          0.0189,          0.0190,          0.0189,          0.0189
         515,        8.566667,          0.0189,          0.0189,          0.0189,          0.0189
         516,        8.583333,          0.0189,          0.0189,          0.0189,          0.0189
         517,        8.600000,          0.0189,          0.0190,          0.0189,          0.0189
         518,        8.616667,          0.0189,          0.0189,          0.0189,          0.0189
         519,        8.633333,          0.0189,          0.0190,          0.0189,          0.0189
         520,        8.650000,          0.0189,          0.0189,          0.0189,          0.0189
         521,        8.666667,          0.0189,          0.0188,          0.0189,          0.0189
         522,        8.683333,          0.0189,          0.0189,          0.0189,          0.0189
         523,        8.700000,          0.0189,          0.0190,          0.0189,          0.0189
         524,        8.716666,          0.0189,          0.0189,          0.0189,          0.0189
         525,        8.733334,          0.0189,          0.0189,          0.0189,          0.0189
         526,        8.750000,          0.0189,          0.0189,          0.0189,          0.0189
         527,        8.766666,          0.0189,          0.0188,          0.0189,          0.0189
         528,        8.783334,          0.0189,          0.0188,          0.0189,          0.0189
         529,        8.800000,          0.0189,          0.0190,          0.0189,          0.0189
         530,        8.816667,          0.0189,          0.0189,          0.0189,          0.0189
         531,        8.833333,          0.0189,          0.0188,          0.0189,          0.0189
         532,        8.850000,          0.0189,          0.0189,          0.0189,          0.0189
         533,        8.866667,          0.0189,          0.0189,          0.0189,          0.0189
         534,        8.883333,          0.0189,          0.0189,          0.0189,          0.0189
         535,        8.900000,          0.0189,          0.0189,          0.0189,          0.0189
         536,        8.916667,          0.0189,          0.0190,          0.0189,          0.0189
         537,        8.933333,          0.0189,          0.0189,          0.0189,          0.0189
         538,        8.950000,          0.0189,          0.0188,          0.0189,          0.0189
         539,        8.966666,          0.0189,          0.0189,          0.0189,          0.0189
         540,        8.983334,          0.0189,          0.0190,          0.0189,          0.0189
         541,        9.000000,          0.0189,          0.0190,          0.0189,          0.0189
         542,        9.016666,          0.0189,          0.0189,          0.0189,          0.0189
         543,        9.033334,          0.0189,          0.0190,          0.0189,          0.0189
         544,        9.050000,          0.0189,          0.0189,          0.0189,          0.0189
         545,        9.066667,          0.0189,          0.0189,          0.0189,          0.0189
         546,        9.083333,          0.0189,          0.0189,          0.0189,          0.0189
         547,        9.100000,          0.0189,          0.0189,          0.0189,          0.0189
         548,        9.116667,          0.0189,          0.0190,          0.0189,          0.0189
         549,        9.133333,          0.0189,          0.0190,          0.0189,          0.0189
         550,        9.150000,          0.0189,          0.0190,          0.0189,          0.0189
         551,        9.166667,          0.0189,          0.0189,          0.0189,          0.0189
         552,        9.183333,          0.0189,          0.0188,          0.0189,          0.0189
         553,        9.200000,          0.0189,          0.0189,          0.0189,          0.0189
         554,        9.216666,          0.0189,          0.0190,          0.0189,          0.0189
         555,        9.233334,          0.0189,          0.0189,          0.0189,          0.0189
         556,        9.250000,          0.0189,          0.0189,          0.0189,          0.0189
         557,        9.266666,          0.0189,          0.0188,          0.0189,          0.0189
         558,        9.283334,          0.0189,          0.0190,          0.0189,          0.0189
         559,        9.300000,          0.0189,          0.0189,          0.0189,          0.0189
         560,        9.316667,          0.0189,          0.0189,          0.0189,          0.0189
         561,        9.333333,          0.0189,          0.0189,          0.0189,          0.0189
         562,        9.350000,          0.0189,          0.0188,          0.0189,          0.0189
         563,        9.366667,          0.0189,          0.0189,          0.0189,          0.0189
         564,        9.383333,          0.0189,          0.0191,          0.0189,          0.0189
         565,        9.400000,          0.0189,          0.0188,          0.0189,          0.0189
         566,        9.416667,          0.0189,          0.0188,          0.0189,          0.0189
         567,        9.433333,          0.0189,          0.0191,          0.0189,          0.0189
         568,        9.450000,          0.0189,          0.0189,          0.0189,          0.0189
         569,        9.466666,          0.0189,          0.0189,          0.0189,          0.0189
         570,        9.483334,          0.0189,          0.0188,          0.0189,          0.0189
         571,        9.500000,          0.0189,          0.0188,          0.0189,          0.0189
         572,        9.516666,          0.0189,          0.0189,          0.0189,          0.0189
         573,        9.533334,          0.0189,          0.0189,          0.0189,          0.0189
         574,        9.550000,          0.0189,          0.0189,          0.0189,          0.0189
         575,        9.566667,          0.0189,          0.0189,          0.0189,          0.0189
         576,        9.583333,          0.0189,          0.0188,          0.0189,          0.0189
         577,        9.600000,          0.0189,          0.0189,          0.0189,          0.0189
         578,        9.616667,          0.0189,          0.0190,          0.0189,          0.0189
         579,        9.633333,          0.0189,          0.0189,          0.0189,          0.0189
         580,        9.650000,          0.0189,          0.0190,          0.0189,          0.0189
         581,        9.666667,          0.0189,          0.0188,          0.0189,          0.0189
         582,        9.683333,          0.0189,          0.0188,          0.0189,          0.0189
         583,        9.700000,          0.0189,          0.0189,          0.0189,          0.0189
         584,        9.716666,          0.0189,          0.0188,          0.0189,          0.0189
         585,        9.733334,          0.0189,          0.0189,          0.0189,          0.0189
         586,        9.750000,          0.0189,          0.0190,          0.0189,          0.0189
         587,        9.766666,          0.0189,          0.0189,          0.0189,          0.0189
         588,        9.783334,          0.0189,          0.0190,          0.0189,          0.0189
         589,        9.800000,          0.0189,          0.0190,          0.0189,          0.0189
         590,        9.816667,          0.0189,          0.0188,          0.0189,          0.0189
         591,        9.833333,          0.0189,          0.0190,          0.0189,          0.0189
         592,        9.850000,          0.0189,          0.0189,          0.0189,          0.0189
         593,        9.866667,          0.0189,          0.0190,          0.0189,          0.0189
         594,        9.883333,          0.0189,          0.0188,          0.0189,          0.0189
         595,        9.900000,          0.0189,          0.0190,          0.0189,          0.0189
         596,        9.916667,          0.0189,          0.0189,          0.0189,          0.0189
         597,        9.933333,          0.0189,          0.0189,          0.0189,          0.0189
         598,        9.950000,          0.0189,          0.0188,          0.0189,          0.0189
         599,        9.966666,          0.0189,          0.0189,          0.0189,          0.0189
         600,        9.983334,          0.0189,          0.0189,          0.0189,          0.0189
         601,       10.000000,          0.0189,          0.0188,          0.0189,          0.0189

