"sfe_25 [F:\tuflow-wf_python3\output_folder\sfe_25_tuflow\runs\001\sfe_25.tcf]","Time (h)","V 1 [sfe_25]","V 2 [sfe_25]","V 3 [sfe_25]","V 4 [sfe_25]","V 5 [sfe_25]","V 6 [sfe_25]"
         306,        5.083333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         307,        5.100000,          0.0157,          0.0000,          0.0000,          0.0000,          0.0683,          0.2386
         308,        5.116667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         309,        5.133333,          0.0156,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         310,        5.150000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         311,        5.166667,          0.0157,          0.0000,          0.0000,          0.0000,          0.0681,          0.2386
         312,        5.183333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0681,          0.2386
         313,        5.200000,          0.0156,          0.0000,          0.0000,          0.0000,          0.0681,          0.2386
         314,        5.216667,          0.0157,          0.0000,          0.0003,          0.0000,          0.0684,          0.2386
         315,        5.233333,          0.0158,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         316,        5.250000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         317,        5.266667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         318,        5.283333,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         319,        5.300000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         320,        5.316667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         321,        5.333333,          0.0156,          0.0000,          0.0001,          0.0000,          0.0680,          0.2386
         322,        5.350000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         323,        5.366667,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         324,        5.383333,          0.0156,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         325,        5.400000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         326,        5.416667,          0.0158,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         327,        5.433333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         328,        5.450000,          0.0157,          0.0000,          0.0003,          0.0000,          0.0683,          0.2386
         329,        5.466667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         330,        5.483333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0681,          0.2386
         331,        5.500000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         332,        5.516667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         333,        5.533333,          0.0158,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         334,        5.550000,          0.0157,          0.0000,          0.0004,          0.0000,          0.0682,          0.2386
         335,        5.566667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         336,        5.583333,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         337,        5.600000,          0.0155,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         338,        5.616667,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         339,        5.633333,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         340,        5.650000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         341,        5.666667,          0.0157,          0.0000,          0.0003,          0.0000,          0.0682,          0.2386
         342,        5.683333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         343,        5.700000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         344,        5.716667,          0.0157,          0.0000,          0.0003,          0.0000,          0.0682,          0.2386
         345,        5.733333,          0.0156,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         346,        5.750000,          0.0156,          0.0000,          0.0002,          0.0000,          0.0682,          0.2387
         347,        5.766667,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         348,        5.783333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         349,        5.800000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         350,        5.816667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         351,        5.833333,          0.0156,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         352,        5.850000,          0.0156,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         353,        5.866667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0684,          0.2386
         354,        5.883333,          0.0156,          0.0000,          0.0000,          0.0000,          0.0681,          0.2386
         355,        5.900000,          0.0156,          0.0000,          0.0000,          0.0000,          0.0683,          0.2386
         356,        5.916667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         357,        5.933333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         358,        5.950000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         359,        5.966667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         360,        5.983333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         361,        6.000000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         362,        6.016667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         363,        6.033333,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         364,        6.050000,          0.0158,          0.0000,          0.0002,          0.0000,          0.0681,          0.2386
         365,        6.066667,          0.0157,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         366,        6.083333,          0.0156,          0.0000,          0.0003,          0.0000,          0.0682,          0.2386
         367,        6.100000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         368,        6.116667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         369,        6.133333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         370,        6.150000,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         371,        6.166667,          0.0156,          0.0000,          0.0002,          0.0000,          0.0681,          0.2386
         372,        6.183333,          0.0156,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         373,        6.200000,          0.0156,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         374,        6.216667,          0.0156,          0.0000,          0.0000,          0.0000,          0.0683,          0.2386
         375,        6.233333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         376,        6.250000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         377,        6.266667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         378,        6.283333,          0.0158,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         379,        6.300000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         380,        6.316667,          0.0158,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         381,        6.333333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         382,        6.350000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         383,        6.366667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         384,        6.383333,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         385,        6.400000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         386,        6.416667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         387,        6.433333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         388,        6.450000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         389,        6.466667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         390,        6.483333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         391,        6.500000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         392,        6.516667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         393,        6.533333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         394,        6.550000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         395,        6.566667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         396,        6.583333,          0.0157,          0.0000,          0.0003,          0.0000,          0.0683,          0.2386
         397,        6.600000,          0.0158,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         398,        6.616667,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         399,        6.633333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         400,        6.650000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         401,        6.666667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         402,        6.683333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         403,        6.700000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         404,        6.716667,          0.0157,          0.0000,          0.0003,          0.0000,          0.0682,          0.2386
         405,        6.733333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         406,        6.750000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         407,        6.766667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         408,        6.783333,          0.0156,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         409,        6.800000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0681,          0.2386
         410,        6.816667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         411,        6.833333,          0.0155,          0.0000,          0.0002,          0.0000,          0.0681,          0.2386
         412,        6.850000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         413,        6.866667,          0.0157,          0.0000,          0.0003,          0.0000,          0.0681,          0.2386
         414,        6.883333,          0.0156,          0.0000,          0.0002,          0.0000,          0.0681,          0.2386
         415,        6.900000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         416,        6.916667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         417,        6.933333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         418,        6.950000,          0.0158,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         419,        6.966667,          0.0157,          0.0000,          0.0003,          0.0000,          0.0682,          0.2386
         420,        6.983333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         421,        7.000000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         422,        7.016667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         423,        7.033333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         424,        7.050000,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         425,        7.066667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         426,        7.083333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         427,        7.100000,          0.0158,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         428,        7.116667,          0.0156,          0.0000,          0.0004,          0.0000,          0.0683,          0.2386
         429,        7.133333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         430,        7.150000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         431,        7.166667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         432,        7.183333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         433,        7.200000,          0.0157,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         434,        7.216667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         435,        7.233333,          0.0156,          0.0000,          0.0003,          0.0000,          0.0683,          0.2386
         436,        7.250000,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         437,        7.266667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         438,        7.283333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         439,        7.300000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         440,        7.316667,          0.0156,          0.0000,          0.0003,          0.0000,          0.0681,          0.2386
         441,        7.333333,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         442,        7.350000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         443,        7.366667,          0.0156,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         444,        7.383333,          0.0156,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         445,        7.400000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         446,        7.416667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         447,        7.433333,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         448,        7.450000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0681,          0.2386
         449,        7.466667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         450,        7.483333,          0.0157,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         451,        7.500000,          0.0156,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         452,        7.516667,          0.0156,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         453,        7.533333,          0.0156,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         454,        7.550000,          0.0156,          0.0000,          0.0000,          0.0000,          0.0684,          0.2386
         455,        7.566667,          0.0158,          0.0000,          0.0003,          0.0000,          0.0682,          0.2386
         456,        7.583333,          0.0155,          0.0000,          0.0000,          0.0000,          0.0683,          0.2386
         457,        7.600000,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         458,        7.616667,          0.0156,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         459,        7.633333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         460,        7.650000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0681,          0.2386
         461,        7.666667,          0.0157,          0.0000,          0.0000,          0.0000,          0.0683,          0.2386
         462,        7.683333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         463,        7.700000,          0.0158,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         464,        7.716667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         465,        7.733333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         466,        7.750000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         467,        7.766667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         468,        7.783333,          0.0156,          0.0000,          0.0004,          0.0000,          0.0683,          0.2386
         469,        7.800000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         470,        7.816667,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         471,        7.833333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         472,        7.850000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         473,        7.866667,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         474,        7.883333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         475,        7.900000,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         476,        7.916667,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         477,        7.933333,          0.0158,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         478,        7.950000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         479,        7.966667,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         480,        7.983333,          0.0156,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         481,        8.000000,          0.0157,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         482,        8.016666,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         483,        8.033334,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         484,        8.050000,          0.0156,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         485,        8.066667,          0.0157,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         486,        8.083333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         487,        8.100000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         488,        8.116667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         489,        8.133333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0681,          0.2386
         490,        8.150000,          0.0157,          0.0000,          0.0000,          0.0000,          0.0683,          0.2386
         491,        8.166667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0681,          0.2386
         492,        8.183333,          0.0157,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         493,        8.200000,          0.0156,          0.0000,          0.0003,          0.0000,          0.0681,          0.2386
         494,        8.216666,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         495,        8.233334,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         496,        8.250000,          0.0156,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         497,        8.266666,          0.0156,          0.0000,          0.0003,          0.0000,          0.0682,          0.2386
         498,        8.283334,          0.0157,          0.0000,          0.0002,          0.0000,          0.0681,          0.2386
         499,        8.300000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0681,          0.2386
         500,        8.316667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         501,        8.333333,          0.0156,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         502,        8.350000,          0.0158,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         503,        8.366667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         504,        8.383333,          0.0156,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         505,        8.400000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         506,        8.416667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         507,        8.433333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         508,        8.450000,          0.0156,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         509,        8.466666,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         510,        8.483334,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         511,        8.500000,          0.0157,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         512,        8.516666,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         513,        8.533334,          0.0156,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         514,        8.550000,          0.0158,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         515,        8.566667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         516,        8.583333,          0.0158,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         517,        8.600000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0681,          0.2386
         518,        8.616667,          0.0159,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         519,        8.633333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         520,        8.650000,          0.0155,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         521,        8.666667,          0.0156,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         522,        8.683333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         523,        8.700000,          0.0156,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         524,        8.716666,          0.0158,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         525,        8.733334,          0.0157,          0.0000,          0.0003,          0.0000,          0.0682,          0.2386
         526,        8.750000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         527,        8.766666,          0.0158,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         528,        8.783334,          0.0157,          0.0000,          0.0003,          0.0000,          0.0682,          0.2386
         529,        8.800000,          0.0156,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         530,        8.816667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         531,        8.833333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         532,        8.850000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0684,          0.2386
         533,        8.866667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         534,        8.883333,          0.0157,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         535,        8.900000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         536,        8.916667,          0.0156,          0.0000,          0.0002,          0.0000,          0.0681,          0.2386
         537,        8.933333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         538,        8.950000,          0.0158,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         539,        8.966666,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         540,        8.983334,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         541,        9.000000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         542,        9.016666,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         543,        9.033334,          0.0158,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         544,        9.050000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0681,          0.2386
         545,        9.066667,          0.0156,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         546,        9.083333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         547,        9.100000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         548,        9.116667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         549,        9.133333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         550,        9.150000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         551,        9.166667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         552,        9.183333,          0.0156,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         553,        9.200000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         554,        9.216666,          0.0157,          0.0000,          0.0003,          0.0000,          0.0681,          0.2386
         555,        9.233334,          0.0157,          0.0000,          0.0000,          0.0000,          0.0683,          0.2386
         556,        9.250000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         557,        9.266666,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         558,        9.283334,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         559,        9.300000,          0.0157,          0.0000,          0.0003,          0.0000,          0.0683,          0.2386
         560,        9.316667,          0.0157,          0.0000,          0.0000,          0.0000,          0.0683,          0.2386
         561,        9.333333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         562,        9.350000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         563,        9.366667,          0.0157,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         564,        9.383333,          0.0156,          0.0000,          0.0003,          0.0000,          0.0681,          0.2386
         565,        9.400000,          0.0156,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         566,        9.416667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         567,        9.433333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         568,        9.450000,          0.0156,          0.0000,          0.0001,          0.0000,          0.0683,          0.2387
         569,        9.466666,          0.0156,          0.0000,          0.0000,          0.0000,          0.0682,          0.2386
         570,        9.483334,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         571,        9.500000,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         572,        9.516666,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         573,        9.533334,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         574,        9.550000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         575,        9.566667,          0.0157,          0.0000,          0.0003,          0.0000,          0.0682,          0.2387
         576,        9.583333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         577,        9.600000,          0.0156,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         578,        9.616667,          0.0156,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         579,        9.633333,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         580,        9.650000,          0.0157,          0.0000,          0.0000,          0.0000,          0.0683,          0.2386
         581,        9.666667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         582,        9.683333,          0.0156,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         583,        9.700000,          0.0157,          0.0000,          0.0003,          0.0000,          0.0682,          0.2386
         584,        9.716666,          0.0157,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         585,        9.733334,          0.0158,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         586,        9.750000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         587,        9.766666,          0.0158,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         588,        9.783334,          0.0156,          0.0000,          0.0001,          0.0000,          0.0683,          0.2386
         589,        9.800000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         590,        9.816667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         591,        9.833333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         592,        9.850000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         593,        9.866667,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         594,        9.883333,          0.0156,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         595,        9.900000,          0.0156,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         596,        9.916667,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         597,        9.933333,          0.0157,          0.0000,          0.0001,          0.0000,          0.0682,          0.2386
         598,        9.950000,          0.0156,          0.0000,          0.0002,          0.0000,          0.0683,          0.2386
         599,        9.966666,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386
         600,        9.983334,          0.0157,          0.0000,          0.0002,          0.0000,          0.0682,          0.2386
         601,       10.000000,          0.0157,          0.0000,          0.0001,          0.0000,          0.0681,          0.2386

