"InphaseC4_021 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_021.tcf]","Time (h)","V 2 [InphaseC4_021]","V 3 [InphaseC4_021]","V 4 [InphaseC4_021]","V 5 [InphaseC4_021]","V 6 [InphaseC4_021]","V 7 [InphaseC4_021]","V 8 [InphaseC4_021]","V 9 [InphaseC4_021]","V 10 [InphaseC4_021]","V 11 [InphaseC4_021]","V 12 [InphaseC4_021]","V 13 [InphaseC4_021]","V 14 [InphaseC4_021]","V 15 [InphaseC4_021]","V 16 [InphaseC4_021]","V  1 [InphaseC4_021]"
         167,        1.383333,          2.5290,          1.7617,          2.2479,          2.5602,          2.3833,          1.8102,          2.0213,          2.2908,          2.1399,          2.0615,          2.1760,          2.2328,          2.2355,          2.6065,          2.1200,          2.2290
         168,        1.391667,          2.5232,          1.7679,          2.2505,          2.5563,          2.3835,          1.8090,          2.0209,          2.2909,          2.1397,          2.0614,          2.1759,          2.2328,          2.2356,          2.6065,          2.1200,          2.2074
         169,        1.400000,          2.5307,          1.7584,          2.2525,          2.5570,          2.3850,          1.8091,          2.0204,          2.2907,          2.1399,          2.0612,          2.1759,          2.2328,          2.2356,          2.6065,          2.1200,          2.2046
         170,        1.408333,          2.5290,          1.7616,          2.2479,          2.5602,          2.3833,          1.8102,          2.0212,          2.2909,          2.1398,          2.0614,          2.1759,          2.2328,          2.2355,          2.6065,          2.1200,          2.2290
         171,        1.416667,          2.5232,          1.7678,          2.2504,          2.5563,          2.3835,          1.8091,          2.0208,          2.2908,          2.1397,          2.0614,          2.1759,          2.2328,          2.2356,          2.6065,          2.1201,          2.2078
         172,        1.425000,          2.5307,          1.7585,          2.2526,          2.5570,          2.3849,          1.8090,          2.0204,          2.2906,          2.1399,          2.0613,          2.1759,          2.2329,          2.2356,          2.6065,          2.1200,          2.2045
         173,        1.433333,          2.5290,          1.7615,          2.2480,          2.5603,          2.3834,          1.8101,          2.0213,          2.2909,          2.1399,          2.0614,          2.1759,          2.2328,          2.2356,          2.6065,          2.1200,          2.2290
         174,        1.441667,          2.5231,          1.7679,          2.2504,          2.5563,          2.3836,          1.8090,          2.0208,          2.2908,          2.1397,          2.0614,          2.1759,          2.2328,          2.2356,          2.6065,          2.1201,          2.2079
         175,        1.450000,          2.5305,          1.7585,          2.2526,          2.5570,          2.3850,          1.8090,          2.0203,          2.2906,          2.1399,          2.0613,          2.1758,          2.2328,          2.2356,          2.6065,          2.1200,          2.2043
         176,        1.458333,          2.5291,          1.7615,          2.2480,          2.5602,          2.3834,          1.8101,          2.0213,          2.2909,          2.1399,          2.0614,          2.1759,          2.2328,          2.2355,          2.6065,          2.1201,          2.2290
         177,        1.466667,          2.5232,          1.7678,          2.2504,          2.5563,          2.3835,          1.8091,          2.0208,          2.2908,          2.1397,          2.0614,          2.1759,          2.2328,          2.2356,          2.6066,          2.1201,          2.2081
         178,        1.475000,          2.5306,          1.7586,          2.2526,          2.5571,          2.3850,          1.8090,          2.0204,          2.2906,          2.1399,          2.0613,          2.1758,          2.2329,          2.2356,          2.6065,          2.1200,          2.2041
         179,        1.483333,          2.5291,          1.7615,          2.2480,          2.5603,          2.3834,          1.8102,          2.0212,          2.2909,          2.1398,          2.0614,          2.1759,          2.2328,          2.2356,          2.6065,          2.1201,          2.2288
         180,        1.491667,          2.5230,          1.7679,          2.2504,          2.5563,          2.3835,          1.8091,          2.0209,          2.2908,          2.1397,          2.0614,          2.1759,          2.2328,          2.2356,          2.6065,          2.1201,          2.2082
         181,        1.500000,          2.5305,          1.7586,          2.2526,          2.5569,          2.3850,          1.8090,          2.0203,          2.2906,          2.1399,          2.0613,          2.1758,          2.2328,          2.2357,          2.6066,          2.1200,          2.2040
         182,        1.508333,          2.5293,          1.7614,          2.2481,          2.5602,          2.3834,          1.8102,          2.0213,          2.2908,          2.1398,          2.0615,          2.1760,          2.2328,          2.2356,          2.6065,          2.1201,          2.2288
         183,        1.516667,          2.5231,          1.7679,          2.2504,          2.5562,          2.3835,          1.8091,          2.0208,          2.2908,          2.1397,          2.0614,          2.1759,          2.2328,          2.2356,          2.6065,          2.1200,          2.2084
         184,        1.525000,          2.5305,          1.7586,          2.2526,          2.5568,          2.3850,          1.8090,          2.0203,          2.2906,          2.1399,          2.0613,          2.1759,          2.2328,          2.2356,          2.6065,          2.1201,          2.2036
         185,        1.533333,          2.5293,          1.7614,          2.2480,          2.5602,          2.3833,          1.8102,          2.0213,          2.2909,          2.1398,          2.0614,          2.1760,          2.2328,          2.2356,          2.6065,          2.1201,          2.2289
         186,        1.541667,          2.5231,          1.7678,          2.2503,          2.5563,          2.3835,          1.8090,          2.0209,          2.2908,          2.1397,          2.0614,          2.1759,          2.2329,          2.2356,          2.6065,          2.1201,          2.2085
         187,        1.550000,          2.5305,          1.7587,          2.2526,          2.5569,          2.3850,          1.8090,          2.0203,          2.2906,          2.1399,          2.0612,          2.1759,          2.2328,          2.2356,          2.6065,          2.1201,          2.2035
         188,        1.558333,          2.5292,          1.7614,          2.2481,          2.5602,          2.3834,          1.8102,          2.0213,          2.2909,          2.1399,          2.0614,          2.1760,          2.2328,          2.2356,          2.6065,          2.1200,          2.2289
         189,        1.566667,          2.5230,          1.7679,          2.2503,          2.5564,          2.3835,          1.8091,          2.0209,          2.2908,          2.1397,          2.0614,          2.1759,          2.2328,          2.2356,          2.6065,          2.1200,          2.2087
         190,        1.575000,          2.5305,          1.7586,          2.2526,          2.5568,          2.3850,          1.8090,          2.0203,          2.2906,          2.1399,          2.0612,          2.1759,          2.2328,          2.2356,          2.6066,          2.1200,          2.2036
         191,        1.583333,          2.5294,          1.7613,          2.2480,          2.5602,          2.3833,          1.8102,          2.0213,          2.2908,          2.1398,          2.0614,          2.1759,          2.2328,          2.2356,          2.6066,          2.1201,          2.2289
         192,        1.591667,          2.5231,          1.7679,          2.2502,          2.5563,          2.3834,          1.8091,          2.0208,          2.2908,          2.1397,          2.0614,          2.1760,          2.2328,          2.2356,          2.6065,          2.1201,          2.2089
         193,        1.600000,          2.5305,          1.7587,          2.2526,          2.5569,          2.3850,          1.8090,          2.0203,          2.2906,          2.1399,          2.0613,          2.1759,          2.2328,          2.2356,          2.6066,          2.1200,          2.2033
         194,        1.608333,          2.5294,          1.7613,          2.2481,          2.5603,          2.3834,          1.8102,          2.0213,          2.2909,          2.1399,          2.0614,          2.1760,          2.2328,          2.2356,          2.6065,          2.1201,          2.2289
         195,        1.616667,          2.5231,          1.7679,          2.2503,          2.5564,          2.3834,          1.8091,          2.0208,          2.2908,          2.1397,          2.0614,          2.1759,          2.2328,          2.2356,          2.6065,          2.1201,          2.2088
         196,        1.625000,          2.5304,          1.7588,          2.2526,          2.5568,          2.3850,          1.8090,          2.0203,          2.2906,          2.1399,          2.0613,          2.1759,          2.2328,          2.2356,          2.6065,          2.1200,          2.2035
         197,        1.633333,          2.5295,          1.7613,          2.2482,          2.5602,          2.3833,          1.8102,          2.0213,          2.2909,          2.1398,          2.0614,          2.1760,          2.2329,          2.2356,          2.6065,          2.1201,          2.2291
         198,        1.641667,          2.5230,          1.7679,          2.2503,          2.5564,          2.3835,          1.8091,          2.0209,          2.2908,          2.1397,          2.0614,          2.1759,          2.2328,          2.2356,          2.6065,          2.1200,          2.2089
         199,        1.650000,          2.5304,          1.7587,          2.2527,          2.5568,          2.3850,          1.8090,          2.0204,          2.2906,          2.1399,          2.0612,          2.1759,          2.2328,          2.2356,          2.6066,          2.1200,          2.2033
         200,        1.658333,          2.5295,          1.7612,          2.2481,          2.5603,          2.3834,          1.8101,          2.0212,          2.2909,          2.1399,          2.0614,          2.1760,          2.2329,          2.2356,          2.6066,          2.1201,          2.2291
         201,        1.666667,          2.5231,          1.7679,          2.2503,          2.5564,          2.3835,          1.8091,          2.0209,          2.2908,          2.1397,          2.0614,          2.1760,          2.2328,          2.2356,          2.6065,          2.1201,          2.2091
         202,        1.675000,          2.5304,          1.7587,          2.2527,          2.5568,          2.3850,          1.8091,          2.0203,          2.2906,          2.1399,          2.0613,          2.1759,          2.2328,          2.2356,          2.6065,          2.1201,          2.2032
         203,        1.683333,          2.5295,          1.7613,          2.2480,          2.5603,          2.3834,          1.8101,          2.0213,          2.2909,          2.1398,          2.0615,          2.1759,          2.2328,          2.2355,          2.6066,          2.1200,          2.2290
         204,        1.691667,          2.5230,          1.7679,          2.2502,          2.5563,          2.3835,          1.8091,          2.0209,          2.2908,          2.1397,          2.0614,          2.1759,          2.2328,          2.2356,          2.6066,          2.1201,          2.2090
         205,        1.700000,          2.5304,          1.7587,          2.2527,          2.5568,          2.3851,          1.8090,          2.0203,          2.2905,          2.1399,          2.0613,          2.1759,          2.2329,          2.2356,          2.6065,          2.1200,          2.2032
         206,        1.708333,          2.5295,          1.7613,          2.2481,          2.5603,          2.3834,          1.8101,          2.0213,          2.2909,          2.1398,          2.0614,          2.1759,          2.2329,          2.2355,          2.6065,          2.1201,          2.2291
         207,        1.716667,          2.5230,          1.7679,          2.2502,          2.5564,          2.3835,          1.8091,          2.0209,          2.2909,          2.1398,          2.0614,          2.1760,          2.2328,          2.2356,          2.6065,          2.1201,          2.2090
         208,        1.725000,          2.5305,          1.7587,          2.2527,          2.5568,          2.3850,          1.8090,          2.0203,          2.2906,          2.1400,          2.0613,          2.1759,          2.2329,          2.2356,          2.6066,          2.1201,          2.2031
         209,        1.733333,          2.5295,          1.7612,          2.2480,          2.5603,          2.3834,          1.8101,          2.0213,          2.2909,          2.1398,          2.0614,          2.1760,          2.2328,          2.2356,          2.6065,          2.1200,          2.2290
         210,        1.741667,          2.5230,          1.7680,          2.2502,          2.5564,          2.3835,          1.8091,          2.0209,          2.2908,          2.1397,          2.0614,          2.1760,          2.2328,          2.2356,          2.6066,          2.1200,          2.2089
         211,        1.750000,          2.5305,          1.7587,          2.2527,          2.5568,          2.3850,          1.8090,          2.0203,          2.2906,          2.1399,          2.0613,          2.1759,          2.2329,          2.2356,          2.6066,          2.1201,          2.2032
         212,        1.758333,          2.5295,          1.7613,          2.2481,          2.5603,          2.3834,          1.8101,          2.0213,          2.2909,          2.1398,          2.0614,          2.1759,          2.2328,          2.2356,          2.6065,          2.1201,          2.2290
         213,        1.766667,          2.5231,          1.7679,          2.2502,          2.5564,          2.3835,          1.8091,          2.0209,          2.2908,          2.1397,          2.0614,          2.1760,          2.2328,          2.2356,          2.6066,          2.1200,          2.2090
         214,        1.775000,          2.5304,          1.7587,          2.2527,          2.5568,          2.3850,          1.8090,          2.0203,          2.2906,          2.1399,          2.0613,          2.1759,          2.2328,          2.2356,          2.6065,          2.1201,          2.2032
         215,        1.783333,          2.5296,          1.7613,          2.2481,          2.5602,          2.3834,          1.8101,          2.0213,          2.2909,          2.1398,          2.0614,          2.1759,          2.2329,          2.2356,          2.6065,          2.1201,          2.2292
         216,        1.791667,          2.5230,          1.7680,          2.2503,          2.5564,          2.3835,          1.8091,          2.0209,          2.2908,          2.1397,          2.0614,          2.1760,          2.2329,          2.2356,          2.6065,          2.1201,          2.2090
         217,        1.800000,          2.5305,          1.7587,          2.2527,          2.5568,          2.3850,          1.8090,          2.0203,          2.2906,          2.1399,          2.0612,          2.1759,          2.2328,          2.2356,          2.6065,          2.1201,          2.2032
         218,        1.808333,          2.5294,          1.7613,          2.2481,          2.5603,          2.3834,          1.8101,          2.0213,          2.2909,          2.1398,          2.0615,          2.1759,          2.2328,          2.2356,          2.6065,          2.1201,          2.2293
         219,        1.816667,          2.5230,          1.7680,          2.2503,          2.5564,          2.3835,          1.8091,          2.0209,          2.2908,          2.1397,          2.0614,          2.1759,          2.2328,          2.2356,          2.6065,          2.1201,          2.2089
         220,        1.825000,          2.5305,          1.7587,          2.2527,          2.5568,          2.3850,          1.8090,          2.0203,          2.2906,          2.1399,          2.0612,          2.1759,          2.2328,          2.2356,          2.6066,          2.1200,          2.2033
         221,        1.833333,          2.5294,          1.7613,          2.2481,          2.5603,          2.3834,          1.8102,          2.0213,          2.2909,          2.1398,          2.0615,          2.1760,          2.2329,          2.2356,          2.6065,          2.1200,          2.2292
         222,        1.841667,          2.5230,          1.7680,          2.2503,          2.5563,          2.3834,          1.8091,          2.0209,          2.2908,          2.1397,          2.0614,          2.1759,          2.2328,          2.2356,          2.6065,          2.1201,          2.2088
         223,        1.850000,          2.5305,          1.7586,          2.2527,          2.5568,          2.3850,          1.8090,          2.0203,          2.2905,          2.1399,          2.0613,          2.1759,          2.2328,          2.2356,          2.6066,          2.1201,          2.2034
         224,        1.858333,          2.5294,          1.7614,          2.2481,          2.5603,          2.3834,          1.8101,          2.0213,          2.2909,          2.1398,          2.0614,          2.1760,          2.2329,          2.2356,          2.6065,          2.1201,          2.2294
         225,        1.866667,          2.5230,          1.7681,          2.2503,          2.5563,          2.3835,          1.8091,          2.0209,          2.2909,          2.1397,          2.0614,          2.1759,          2.2328,          2.2356,          2.6112,          2.2200,          2.2087
         226,        1.875000,          2.5304,          1.7587,          2.2527,          2.5568,          2.3850,          1.8090,          2.0203,          2.2906,          2.1399,          2.0613,          2.1758,          2.2389,          2.2357,          2.6061,          2.1201,          2.2033
         227,        1.883333,          2.5295,          1.7613,          2.2480,          2.5603,          2.3834,          1.8102,          2.0213,          2.2910,          2.1399,          2.0614,          2.1774,          2.2331,          2.2362,          2.6050,          2.1199,          2.2290
         228,        1.891667,          2.5230,          1.7679,          2.2502,          2.5564,          2.3834,          1.8091,          2.0209,          2.2908,          2.1397,          2.0617,          2.1761,          2.2334,          2.2351,          2.6061,          2.1198,          2.2091
         229,        1.900000,          2.5303,          1.7588,          2.2526,          2.5568,          2.3850,          1.8090,          2.0203,          2.2906,          2.1402,          2.0614,          2.1762,          2.2328,          2.2355,          2.6062,          2.1198,          2.2031
         230,        1.908333,          2.5296,          1.7612,          2.2481,          2.5603,          2.3834,          1.8101,          2.0213,          2.2911,          2.1399,          2.0616,          2.1759,          2.2327,          2.2354,          2.6064,          2.1200,          2.2287
         231,        1.916667,          2.5230,          1.7678,          2.2502,          2.5565,          2.3835,          1.8091,          2.0209,          2.2909,          2.1397,          2.0613,          2.1759,          2.2327,          2.2355,          2.6065,          2.1200,          2.2094
         232,        1.925000,          2.5303,          1.7589,          2.2526,          2.5568,          2.3850,          1.8090,          2.0203,          2.2907,          2.1399,          2.0612,          2.1758,          2.2328,          2.2356,          2.6065,          2.1200,          2.2029
         233,        1.933333,          2.5295,          1.7611,          2.2482,          2.5602,          2.3834,          1.8102,          2.0213,          2.2909,          2.1398,          2.0614,          2.1759,          2.2328,          2.2355,          2.6065,          2.1200,          2.2285
         234,        1.941667,          2.5230,          1.7678,          2.2502,          2.5564,          2.3834,          1.8091,          2.0209,          2.2908,          2.1397,          2.0614,          2.1760,          2.2329,          2.2356,          2.6065,          2.1200,          2.2097
         235,        1.950000,          2.5301,          1.7590,          2.2526,          2.5567,          2.3850,          1.8090,          2.0203,          2.2906,          2.1399,          2.0612,          2.1759,          2.2328,          2.2356,          2.6065,          2.1201,          2.2026
         236,        1.958333,          2.5297,          1.7611,          2.2481,          2.5603,          2.3834,          1.8101,          2.0212,          2.2909,          2.1399,          2.0614,          2.1759,          2.2329,          2.2356,          2.6066,          2.1201,          2.2286
         237,        1.966667,          2.5230,          1.7678,          2.2501,          2.5564,          2.3834,          1.8091,          2.0209,          2.2908,          2.1397,          2.0614,          2.1759,          2.2328,          2.2356,          2.6066,          2.1200,          2.2100
         238,        1.975000,          2.5302,          1.7590,          2.2527,          2.5567,          2.3850,          1.8089,          2.0203,          2.2906,          2.1399,          2.0612,          2.1759,          2.2329,          2.2356,          2.6065,          2.1201,          2.2027
         239,        1.983333,          2.5296,          1.7610,          2.2482,          2.5603,          2.3834,          1.8102,          2.0212,          2.2909,          2.1398,          2.0614,          2.1760,          2.2328,          2.2355,          2.6065,          2.1201,          2.2285
         240,        1.991667,          2.5230,          1.7678,          2.2501,          2.5566,          2.3834,          1.8092,          2.0209,          2.2908,          2.1397,          2.0614,          2.1759,          2.2328,          2.2356,          2.6065,          2.1201,          2.2103
         241,        2.000000,          2.5301,          1.7591,          2.2527,          2.5567,          2.3850,          1.8089,          2.0203,          2.2906,          2.1399,          2.0612,          2.1759,          2.2329,          2.2357,          2.6065,          2.1200,          2.2026
         242,        2.008333,          2.5298,          1.7610,          2.2483,          2.5602,          2.3834,          1.8101,          2.0213,          2.2909,          2.1398,          2.0614,          2.1759,          2.2328,          2.2356,          2.6066,          2.1201,          2.2286
         243,        2.016667,          2.5230,          1.7678,          2.2500,          2.5565,          2.3834,          1.8091,          2.0209,          2.2908,          2.1397,          2.0614,          2.1759,          2.2328,          2.2356,          2.6065,          2.1201,          2.2105
         244,        2.025000,          2.5300,          1.7591,          2.2527,          2.5567,          2.3850,          1.8089,          2.0203,          2.2906,          2.1398,          2.0612,          2.1759,          2.2328,          2.2356,          2.6066,          2.1200,          2.2024
         245,        2.033333,          2.5298,          1.7610,          2.2483,          2.5602,          2.3835,          1.8102,          2.0212,          2.2908,          2.1398,          2.0614,          2.1759,          2.2328,          2.2356,          2.6065,          2.1201,          2.2285
         246,        2.041667,          2.5229,          1.7678,          2.2501,          2.5565,          2.3834,          1.8091,          2.0209,          2.2909,          2.1397,          2.0614,          2.1759,          2.2328,          2.2356,          2.6065,          2.1201,          2.2105
         247,        2.050000,          2.5300,          1.7591,          2.2527,          2.5566,          2.3850,          1.8089,          2.0203,          2.2905,          2.1399,          2.0613,          2.1759,          2.2328,          2.2357,          2.6066,          2.1200,          2.2021
         248,        2.058333,          2.5298,          1.7609,          2.2482,          2.5603,          2.3835,          1.8101,          2.0212,          2.2909,          2.1399,          2.0614,          2.1759,          2.2328,          2.2356,          2.6066,          2.1201,          2.2285
         249,        2.066667,          2.5230,          1.7678,          2.2500,          2.5566,          2.3834,          1.8092,          2.0210,          2.2908,          2.1397,          2.0614,          2.1759,          2.2328,          2.2356,          2.6065,          2.1201,          2.2107
         250,        2.075000,          2.5299,          1.7592,          2.2528,          2.5566,          2.3850,          1.8089,          2.0203,          2.2905,          2.1399,          2.0612,          2.1759,          2.2328,          2.2357,          2.6065,          2.1201,          2.2020
         251,        2.083333,          2.5299,          1.7609,          2.2483,          2.5602,          2.3835,          1.8102,          2.0212,          2.2908,          2.1399,          2.0615,          2.1759,          2.2328,          2.2356,          2.6065,          2.1201,          2.2285
         252,        2.091667,          2.5230,          1.7678,          2.2500,          2.5565,          2.3834,          1.8092,          2.0209,          2.2908,          2.1397,          2.0614,          2.1760,          2.2328,          2.2356,          2.6065,          2.1201,          2.2108
         253,        2.100000,          2.5300,          1.7592,          2.2528,          2.5566,          2.3851,          1.8089,          2.0203,          2.2906,          2.1399,          2.0613,          2.1759,          2.2328,          2.2356,          2.6066,          2.1201,          2.2020
         254,        2.108333,          2.5299,          1.7609,          2.2483,          2.5602,          2.3835,          1.8101,          2.0212,          2.2909,          2.1399,          2.0614,          2.1759,          2.2329,          2.2356,          2.6066,          2.1200,          2.2285
         255,        2.116667,          2.5229,          1.7678,          2.2499,          2.5566,          2.3834,          1.8092,          2.0209,          2.2908,          2.1396,          2.0614,          2.1760,          2.2328,          2.2356,          2.6065,          2.1201,          2.2109
         256,        2.125000,          2.5299,          1.7593,          2.2527,          2.5566,          2.3850,          1.8089,          2.0203,          2.2905,          2.1399,          2.0613,          2.1759,          2.2329,          2.2356,          2.6065,          2.1201,          2.2018
         257,        2.133333,          2.5299,          1.7608,          2.2483,          2.5603,          2.3835,          1.8102,          2.0212,          2.2909,          2.1398,          2.0614,          2.1759,          2.2328,          2.2356,          2.6066,          2.1201,          2.2285
         258,        2.141667,          2.5230,          1.7678,          2.2500,          2.5566,          2.3834,          1.8091,          2.0210,          2.2908,          2.1397,          2.0614,          2.1760,          2.2328,          2.2356,          2.6065,          2.1200,          2.2110
         259,        2.150000,          2.5300,          1.7592,          2.2527,          2.5566,          2.3850,          1.8089,          2.0203,          2.2906,          2.1399,          2.0613,          2.1759,          2.2328,          2.2356,          2.6066,          2.1201,          2.2019
         260,        2.158333,          2.5299,          1.7608,          2.2482,          2.5603,          2.3835,          1.8101,          2.0213,          2.2908,          2.1399,          2.0614,          2.1759,          2.2329,          2.2356,          2.6066,          2.1201,          2.2285
         261,        2.166667,          2.5230,          1.7678,          2.2500,          2.5566,          2.3833,          1.8092,          2.0209,          2.2908,          2.1397,          2.0614,          2.1759,          2.2329,          2.2356,          2.6066,          2.1200,          2.2111
         262,        2.175000,          2.5300,          1.7592,          2.2528,          2.5565,          2.3850,          1.8089,          2.0203,          2.2905,          2.1399,          2.0612,          2.1759,          2.2329,          2.2357,          2.6065,          2.1201,          2.2019
         263,        2.183333,          2.5299,          1.7608,          2.2483,          2.5602,          2.3835,          1.8101,          2.0212,          2.2909,          2.1399,          2.0614,          2.1760,          2.2329,          2.2355,          2.6066,          2.1201,          2.2287
         264,        2.191667,          2.5230,          1.7679,          2.2500,          2.5565,          2.3833,          1.8092,          2.0209,          2.2908,          2.1397,          2.0614,          2.1759,          2.2328,          2.2357,          2.6065,          2.1200,          2.2111
         265,        2.200000,          2.5300,          1.7592,          2.2529,          2.5566,          2.3850,          1.8090,          2.0203,          2.2905,          2.1399,          2.0612,          2.1759,          2.2329,          2.2356,          2.6066,          2.1200,          2.2019
         266,        2.208333,          2.5300,          1.7608,          2.2483,          2.5603,          2.3835,          1.8101,          2.0212,          2.2909,          2.1398,          2.0614,          2.1759,          2.2328,          2.2356,          2.6066,          2.1200,          2.2286
         267,        2.216667,          2.5230,          1.7679,          2.2499,          2.5566,          2.3834,          1.8092,          2.0210,          2.2909,          2.1397,          2.0614,          2.1760,          2.2328,          2.2356,          2.6066,          2.1201,          2.2110
         268,        2.225000,          2.5300,          1.7592,          2.2528,          2.5566,          2.3850,          1.8089,          2.0203,          2.2906,          2.1399,          2.0612,          2.1759,          2.2329,          2.2356,          2.6065,          2.1201,          2.2017
         269,        2.233333,          2.5300,          1.7607,          2.2482,          2.5603,          2.3834,          1.8101,          2.0212,          2.2909,          2.1398,          2.0615,          2.1759,          2.2328,          2.2356,          2.6066,          2.1201,          2.2286
         270,        2.241667,          2.5230,          1.7678,          2.2500,          2.5566,          2.3833,          1.8092,          2.0210,          2.2909,          2.1397,          2.0614,          2.1759,          2.2329,          2.2356,          2.6065,          2.1201,          2.2110
         271,        2.250000,          2.5301,          1.7592,          2.2528,          2.5565,          2.3849,          1.8090,          2.0203,          2.2906,          2.1399,          2.0613,          2.1759,          2.2328,          2.2356,          2.6066,          2.1201,          2.2018
         272,        2.258333,          2.5299,          1.7608,          2.2483,          2.5602,          2.3834,          1.8101,          2.0213,          2.2909,          2.1399,          2.0614,          2.1759,          2.2329,          2.2356,          2.6065,          2.1201,          2.2287
         273,        2.266667,          2.5229,          1.7679,          2.2499,          2.5566,          2.3834,          1.8092,          2.0210,          2.2908,          2.1397,          2.0614,          2.1759,          2.2327,          2.2356,          2.6066,          2.1201,          2.2110
         274,        2.275000,          2.5300,          1.7591,          2.2528,          2.5566,          2.3850,          1.8089,          2.0202,          2.2906,          2.1399,          2.0612,          2.1759,          2.2328,          2.2356,          2.6065,          2.1201,          2.2018
         275,        2.283333,          2.5299,          1.7607,          2.2483,          2.5602,          2.3835,          1.8101,          2.0212,          2.2909,          2.1398,          2.0614,          2.1759,          2.2328,          2.2356,          2.6065,          2.1200,          2.2287
         276,        2.291667,          2.5230,          1.7679,          2.2499,          2.5566,          2.3834,          1.8091,          2.0210,          2.2908,          2.1397,          2.0614,          2.1759,          2.2329,          2.2356,          2.6065,          2.1201,          2.2110
         277,        2.300000,          2.5300,          1.7591,          2.2528,          2.5565,          2.3850,          1.8089,          2.0203,          2.2906,          2.1399,          2.0613,          2.1758,          2.2329,          2.2356,          2.6066,          2.1201,          2.2018
         278,        2.308333,          2.5299,          1.7608,          2.2483,          2.5603,          2.3834,          1.8102,          2.0212,          2.2909,          2.1398,          2.0614,          2.1760,          2.2328,          2.2356,          2.6066,          2.1200,          2.2288
         279,        2.316667,          2.5229,          1.7679,          2.2500,          2.5566,          2.3834,          1.8091,          2.0210,          2.2909,          2.1397,          2.0614,          2.1759,          2.2328,          2.2356,          2.6066,          2.1201,          2.2109
         280,        2.325000,          2.5301,          1.7591,          2.2528,          2.5567,          2.3850,          1.8089,          2.0203,          2.2905,          2.1399,          2.0612,          2.1758,          2.2328,          2.2356,          2.6065,          2.1201,          2.2018
         281,        2.333333,          2.5299,          1.7608,          2.2482,          2.5603,          2.3835,          1.8101,          2.0213,          2.2909,          2.1399,          2.0615,          2.1759,          2.2328,          2.2356,          2.6066,          2.1201,          2.2290
         282,        2.341667,          2.5230,          1.7679,          2.2500,          2.5565,          2.3834,          1.8092,          2.0210,          2.2908,          2.1397,          2.0614,          2.1759,          2.2328,          2.2356,          2.6066,          2.1200,          2.2108
         283,        2.350000,          2.5301,          1.7591,          2.2528,          2.5566,          2.3850,          1.8089,          2.0202,          2.2906,          2.1399,          2.0613,          2.1759,          2.2328,          2.2356,          2.6066,          2.1200,          2.2019
         284,        2.358333,          2.5298,          1.7608,          2.2483,          2.5603,          2.3834,          1.8102,          2.0212,          2.2909,          2.1398,          2.0614,          2.1759,          2.2328,          2.2355,          2.6066,          2.1200,          2.2289
         285,        2.366667,          2.5229,          1.7679,          2.2500,          2.5565,          2.3834,          1.8091,          2.0209,          2.2909,          2.1398,          2.0614,          2.1760,          2.2328,          2.2356,          2.6065,          2.1201,          2.2107
         286,        2.375000,          2.5301,          1.7591,          2.2528,          2.5567,          2.3850,          1.8089,          2.0202,          2.2905,          2.1399,          2.0613,          2.1759,          2.2328,          2.2356,          2.6066,          2.1201,          2.2020
         287,        2.383333,          2.5299,          1.7608,          2.2482,          2.5603,          2.3834,          1.8102,          2.0212,          2.2909,          2.1398,          2.0614,          2.1759,          2.2328,          2.2355,          2.6171,          2.1256,          2.2288
         288,        2.391667,          2.5230,          1.7679,          2.2500,          2.5566,          2.3834,          1.8092,          2.0210,          2.2909,          2.1397,          2.0614,          2.1759,          2.2332,          2.2392,          2.6069,          2.1225,          2.2107
         289,        2.400000,          2.5300,          1.7592,          2.2527,          2.5566,          2.3850,          1.8089,          2.0203,          2.2906,          2.1399,          2.0613,          2.1762,          2.2332,          2.2357,          2.6073,          2.1195,          2.2019
         290,        2.408333,          2.5301,          1.7608,          2.2483,          2.5603,          2.3834,          1.8101,          2.0212,          2.2909,          2.1398,          2.0615,          2.1763,          2.2336,          2.2356,          2.6060,          2.1197,          2.2287
         291,        2.416667,          2.5229,          1.7678,          2.2499,          2.5565,          2.3833,          1.8092,          2.0210,          2.2909,          2.1398,          2.0616,          2.1762,          2.2326,          2.2355,          2.6063,          2.1199,          2.2110
         292,        2.425000,          2.5299,          1.7592,          2.2528,          2.5565,          2.3850,          1.8089,          2.0203,          2.2906,          2.1400,          2.0613,          2.1758,          2.2327,          2.2355,          2.6063,          2.1199,          2.2019
         293,        2.433333,          2.5300,          1.7607,          2.2483,          2.5603,          2.3835,          1.8101,          2.0212,          2.2910,          2.1399,          2.0614,          2.1759,          2.2328,          2.2355,          2.6065,          2.1200,          2.2284
         294,        2.441667,          2.5230,          1.7678,          2.2499,          2.5567,          2.3834,          1.8092,          2.0209,          2.2909,          2.1397,          2.0614,          2.1759,          2.2328,          2.2356,          2.6065,          2.1200,          2.2113
         295,        2.450000,          2.5298,          1.7593,          2.2528,          2.5566,          2.3849,          1.8089,          2.0203,          2.2906,          2.1399,          2.0612,          2.1758,          2.2328,          2.2356,          2.6065,          2.1200,          2.2016
         296,        2.458333,          2.5300,          1.7607,          2.2484,          2.5603,          2.3835,          1.8101,          2.0213,          2.2909,          2.1398,          2.0614,          2.1760,          2.2328,          2.2356,          2.6065,          2.1200,          2.2282
