"OutphaseC4_021 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_021.tcf]","Time (h)","V 2 [OutphaseC4_021]","V 3 [OutphaseC4_021]","V 4 [OutphaseC4_021]","V 5 [OutphaseC4_021]","V 6 [OutphaseC4_021]","V 7 [OutphaseC4_021]","V 8 [OutphaseC4_021]","V 9 [OutphaseC4_021]","V 10 [OutphaseC4_021]","V 11 [OutphaseC4_021]","V 12 [OutphaseC4_021]","V 13 [OutphaseC4_021]","V 14 [OutphaseC4_021]","V 15 [OutphaseC4_021]","V 16 [OutphaseC4_021]","V  1 [OutphaseC4_021]"
         382,        3.175000,          2.0763,          2.4100,          2.5778,          2.0502,          2.0326,          2.7742,          0.7987,          1.1749,          2.0962,          2.4754,          0.5524,          1.3579,          2.1340,          3.2075,          5.3321,          1.0921
         383,        3.183333,          2.0764,          2.4101,          2.5777,          2.0507,          2.0326,          2.7742,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0921
         384,        3.191667,          2.0763,          2.4171,          2.5749,          2.0505,          2.0474,          2.7746,          0.8049,          1.1771,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3319,          1.0921
         385,        3.200000,          2.0763,          2.4087,          2.5781,          2.0502,          2.0321,          2.7730,          0.7941,          1.1726,          2.0969,          2.4830,          0.5540,          1.3587,          2.1343,          3.2074,          5.3319,          1.0921
         386,        3.208333,          2.0763,          2.4119,          2.5785,          2.0505,          2.0321,          2.7736,          0.7989,          1.1721,          2.0968,          2.4730,          0.5502,          1.3575,          2.1348,          3.2094,          5.3336,          1.0922
         387,        3.216667,          2.0764,          2.4106,          2.5783,          2.0517,          2.0330,          2.7744,          0.8009,          1.1755,          2.0958,          2.4751,          0.5524,          1.3584,          2.1346,          3.2066,          5.3305,          1.0922
         388,        3.225000,          2.0764,          2.4103,          2.5778,          2.0490,          2.0321,          2.7737,          0.7973,          1.1773,          2.0971,          2.4752,          0.5527,          1.3597,          2.1355,          3.2076,          5.3325,          1.0921
         389,        3.233333,          2.0763,          2.4105,          2.5779,          2.0512,          2.0330,          2.7747,          0.7978,          1.1705,          2.0945,          2.4742,          0.5515,          1.3565,          2.1335,          3.2068,          5.3319,          1.0921
         390,        3.241667,          2.0764,          2.4103,          2.5778,          2.0502,          2.0327,          2.7740,          0.7983,          1.1747,          2.0955,          2.4757,          0.5528,          1.3581,          2.1335,          3.2076,          5.3316,          1.0921
         391,        3.250000,          2.0764,          2.4103,          2.5779,          2.0505,          2.0325,          2.7743,          0.7985,          1.1748,          2.0982,          2.4751,          0.5530,          1.3589,          2.1343,          3.2071,          5.3321,          1.0922
         392,        3.258333,          2.0763,          2.4103,          2.5778,          2.0505,          2.0327,          2.7743,          0.7994,          1.1749,          2.0946,          2.4748,          0.5485,          1.3512,          2.1326,          3.2075,          5.3318,          1.0921
         393,        3.266667,          2.0763,          2.4102,          2.5778,          2.0502,          2.0325,          2.7742,          0.7984,          1.1766,          2.0978,          2.4752,          0.5543,          1.3652,          2.1345,          3.2082,          5.3321,          1.0922
         394,        3.275000,          2.0764,          2.4101,          2.5778,          2.0503,          2.0326,          2.7743,          0.7986,          1.1733,          2.0944,          2.4751,          0.5526,          1.3586,          2.1338,          3.2054,          5.3317,          1.0921
         395,        3.283333,          2.0763,          2.4100,          2.5778,          2.0503,          2.0326,          2.7743,          0.7984,          1.1751,          2.0966,          2.4756,          0.5524,          1.3547,          2.1331,          3.2091,          5.3319,          1.0922
         396,        3.291667,          2.0764,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7985,          1.1743,          2.0962,          2.4752,          0.5530,          1.3604,          2.1345,          3.2070,          5.3324,          1.0922
         397,        3.300000,          2.0764,          2.4099,          2.5778,          2.0502,          2.0326,          2.7742,          0.7988,          1.1748,          2.0959,          2.4754,          0.5504,          1.3527,          2.1330,          3.2074,          5.3317,          1.0921
         398,        3.308333,          2.0764,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7988,          1.1752,          2.0965,          2.4752,          0.5533,          1.3626,          2.1345,          3.2079,          5.3323,          1.0921
         399,        3.316667,          2.0763,          2.4101,          2.5778,          2.0503,          2.0326,          2.7743,          0.7986,          1.1747,          2.0959,          2.4753,          0.5522,          1.3571,          2.1337,          3.2063,          5.3318,          1.0921
         400,        3.325000,          2.0763,          2.4100,          2.5778,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0960,          2.4754,          0.5526,          1.3582,          2.1339,          3.2083,          5.3321,          1.0921
         401,        3.333333,          2.0763,          2.4101,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0962,          2.4754,          0.5527,          1.3584,          2.1341,          3.2070,          5.3321,          1.0922
         402,        3.341667,          2.0763,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5519,          1.3565,          2.1338,          3.2076,          5.3321,          1.0922
         403,        3.350000,          2.0763,          2.4099,          2.5777,          2.0502,          2.0326,          2.7742,          0.7986,          1.1748,          2.0961,          2.4754,          0.5523,          1.3585,          2.1341,          3.2075,          5.3322,          1.0921
         404,        3.358333,          2.0764,          2.4100,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0961,          2.4753,          0.5524,          1.3583,          2.1340,          3.2072,          5.3320,          1.0921
         405,        3.366667,          2.0764,          2.4100,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3320,          1.0922
         406,        3.375000,          2.0763,          2.4101,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1749,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0922
         407,        3.383333,          2.0763,          2.4101,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0961,          2.4754,          0.5523,          1.3578,          2.1340,          3.2074,          5.3321,          1.0921
         408,        3.391667,          2.0764,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3581,          2.1340,          3.2074,          5.3321,          1.0922
         409,        3.400000,          2.0763,          2.4099,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3320,          1.0921
         410,        3.408333,          2.0763,          2.4099,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3579,          2.1340,          3.2075,          5.3321,          1.0921
         411,        3.416667,          2.0763,          2.4099,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0921
         412,        3.425000,          2.0764,          2.4100,          2.5777,          2.0501,          2.0326,          2.7743,          0.7987,          1.1749,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3320,          1.0922
         413,        3.433333,          2.0763,          2.4100,          2.5778,          2.0502,          2.0326,          2.7743,          0.7987,          1.1749,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0922
         414,        3.441667,          2.0764,          2.4101,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3579,          2.1340,          3.2074,          5.3321,          1.0922
         415,        3.450000,          2.0763,          2.4101,          2.5777,          2.0502,          2.0327,          2.7743,          0.7987,          1.1749,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3320,          1.0921
         416,        3.458333,          2.0763,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3322,          1.0921
         417,        3.466667,          2.0763,          2.4100,          2.5778,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3579,          2.1340,          3.2075,          5.3321,          1.0922
         418,        3.475000,          2.0763,          2.4099,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0922
         419,        3.483333,          2.0763,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3579,          2.1340,          3.2074,          5.3321,          1.0921
         420,        3.491667,          2.0763,          2.4101,          2.5778,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0921
         421,        3.500000,          2.0763,          2.4101,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1749,          2.0962,          2.4754,          0.5524,          1.3579,          2.1340,          3.2074,          5.3320,          1.0921
         422,        3.508333,          2.0763,          2.4100,          2.5777,          2.0501,          2.0326,          2.7742,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3321,          1.0921
         423,        3.516667,          2.0763,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7988,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3321,          1.0922
         424,        3.525000,          2.0764,          2.4099,          2.5777,          2.0501,          2.0326,          2.7742,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3322,          1.0921
         425,        3.533333,          2.0764,          2.4100,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0921
         426,        3.541667,          2.0764,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1749,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0922
         427,        3.550000,          2.0764,          2.4101,          2.5778,          2.0502,          2.0326,          2.7743,          0.7987,          1.1749,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3321,          1.0922
         428,        3.558333,          2.0763,          2.4101,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3579,          2.1340,          3.2075,          5.3321,          1.0921
         429,        3.566667,          2.0763,          2.4100,          2.5778,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0922
         430,        3.575000,          2.0763,          2.4099,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0921
         431,        3.583333,          2.0763,          2.4099,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3579,          2.1340,          3.2074,          5.3321,          1.0922
         432,        3.591667,          2.0763,          2.4100,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0922
         433,        3.600000,          2.0764,          2.4100,          2.5778,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0922
         434,        3.608333,          2.0763,          2.4101,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0921
         435,        3.616667,          2.0763,          2.4101,          2.5777,          2.0502,          2.0326,          2.7742,          0.7988,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0922
         436,        3.625000,          2.0763,          2.4100,          2.5778,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3321,          1.0921
         437,        3.633333,          2.0764,          2.4100,          2.5778,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0921
         438,        3.641667,          2.0764,          2.4099,          2.5778,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3322,          1.0921
         439,        3.650000,          2.0763,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3321,          1.0922
         440,        3.658333,          2.0764,          2.4101,          2.5778,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3320,          1.0921
         441,        3.666667,          2.0763,          2.4101,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0922
         442,        3.675000,          2.0763,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5523,          1.3579,          2.1340,          3.2074,          5.3321,          1.0921
         443,        3.683333,          2.0763,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0922
         444,        3.691667,          2.0763,          2.4099,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3320,          1.0922
         445,        3.700000,          2.0764,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0921
         446,        3.708333,          2.0764,          2.4101,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0921
         447,        3.716667,          2.0763,          2.4101,          2.5778,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3322,          1.0922
         448,        3.725000,          2.0763,          2.4101,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0961,          2.4754,          0.5523,          1.3580,          2.1340,          3.2075,          5.3321,          1.0922
         449,        3.733333,          2.0764,          2.4100,          2.5777,          2.0502,          2.0326,          2.7742,          0.7988,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3321,          1.0921
         450,        3.741667,          2.0764,          2.4099,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3321,          1.0921
         451,        3.750000,          2.0763,          2.4099,          2.5778,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3579,          2.1340,          3.2075,          5.3321,          1.0922
         452,        3.758333,          2.0763,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3321,          1.0922
         453,        3.766667,          2.0763,          2.4101,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3579,          2.1340,          3.2074,          5.3320,          1.0922
         454,        3.775000,          2.0764,          2.4101,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0921
         455,        3.783333,          2.0763,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3322,          1.0922
         456,        3.791667,          2.0764,          2.4099,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3579,          2.1340,          3.2075,          5.3321,          1.0922
         457,        3.800000,          2.0764,          2.4099,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3320,          1.0922
         458,        3.808333,          2.0763,          2.4100,          2.5778,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3321,          1.0921
         459,        3.816667,          2.0764,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3321,          1.0922
         460,        3.825000,          2.0763,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3579,          2.1340,          3.2074,          5.3321,          1.0922
         461,        3.833333,          2.0764,          2.4101,          2.5777,          2.0502,          2.0327,          2.7743,          0.7987,          1.1749,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3321,          1.0922
         462,        3.841667,          2.0764,          2.4100,          2.5778,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1339,          3.2075,          5.3321,          1.0921
         463,        3.850000,          2.0763,          2.4099,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3579,          2.1340,          3.2074,          5.3321,          1.0922
         464,        3.858333,          2.0764,          2.4099,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3321,          1.0922
         465,        3.866667,          2.0764,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3321,          1.0921
         466,        3.875000,          2.0764,          2.4101,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0922
         467,        3.883333,          2.0763,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0921
         468,        3.891667,          2.0763,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1749,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0922
         469,        3.900000,          2.0763,          2.4099,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3321,          1.0921
         470,        3.908333,          2.0764,          2.4099,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3579,          2.1340,          3.2074,          5.3321,          1.0921
         471,        3.916667,          2.0764,          2.4101,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3581,          2.1340,          3.2075,          5.3321,          1.0921
         472,        3.925000,          2.0763,          2.4101,          2.5778,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3579,          2.1340,          3.2074,          5.3321,          1.0922
         473,        3.933333,          2.0763,          2.4101,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0921
         474,        3.941667,          2.0763,          2.4100,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1749,          2.0962,          2.4753,          0.5524,          1.3580,          2.1340,          3.2074,          5.3321,          1.0922
         475,        3.950000,          2.0764,          2.4100,          2.5777,          2.0503,          2.0326,          2.7742,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3579,          2.1340,          3.2074,          5.3321,          1.0921
         476,        3.958333,          2.0764,          2.4099,          2.5777,          2.0502,          2.0325,          2.7743,          0.7987,          1.1749,          2.0961,          2.4754,          0.5524,          1.3581,          2.1340,          3.2074,          5.3321,          1.0921
         477,        3.966667,          2.0764,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1749,          2.0962,          2.4753,          0.5524,          1.3579,          2.1340,          3.2074,          5.3321,          1.0922
         478,        3.975000,          2.0764,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3579,          2.1340,          3.2074,          5.3321,          1.0922
         479,        3.983333,          2.0764,          2.4101,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0962,          2.4753,          0.5524,          1.3581,          2.1340,          3.2074,          5.3321,          1.0922
         480,        3.991667,          2.0763,          2.4101,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3579,          2.1340,          3.2074,          5.3321,          1.0921
         481,        4.000000,          2.0763,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1749,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0921
         482,        4.008333,          2.0763,          2.4099,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3321,          1.0921
         483,        4.016667,          2.0764,          2.4099,          2.5777,          2.0503,          2.0326,          2.7742,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3579,          2.1340,          3.2075,          5.3321,          1.0921
         484,        4.025000,          2.0764,          2.4100,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1749,          2.0962,          2.4754,          0.5525,          1.3580,          2.1340,          3.2075,          5.3321,          1.0922
         485,        4.033333,          2.0764,          2.4101,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3579,          2.1340,          3.2074,          5.3321,          1.0921
         486,        4.041667,          2.0763,          2.4101,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3579,          2.1340,          3.2075,          5.3320,          1.0921
         487,        4.050000,          2.0763,          2.4100,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1749,          2.0962,          2.4754,          0.5525,          1.3581,          2.1340,          3.2074,          5.3321,          1.0922
         488,        4.058333,          2.0763,          2.4099,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3579,          2.1339,          3.2075,          5.3321,          1.0921
         489,        4.066667,          2.0764,          2.4099,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1749,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0922
         490,        4.075000,          2.0763,          2.4100,          2.5777,          2.0503,          2.0326,          2.7743,          0.7987,          1.1749,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3321,          1.0922
         491,        4.083333,          2.0763,          2.4101,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3579,          2.1340,          3.2075,          5.3321,          1.0921
         492,        4.091667,          2.0763,          2.4101,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3581,          2.1340,          3.2075,          5.3321,          1.0922
         493,        4.100000,          2.0763,          2.4101,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1749,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3321,          1.0922
         494,        4.108333,          2.0764,          2.4100,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1748,          2.0962,          2.4753,          0.5523,          1.3579,          2.1340,          3.2075,          5.3321,          1.0922
         495,        4.116667,          2.0764,          2.4100,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1749,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0921
         496,        4.125000,          2.0763,          2.4100,          2.5778,          2.0502,          2.0326,          2.7742,          0.7987,          1.1749,          2.0962,          2.4754,          0.5524,          1.3581,          2.1340,          3.2074,          5.3321,          1.0922
         497,        4.133333,          2.0764,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3579,          2.1340,          3.2074,          5.3321,          1.0922
         498,        4.141667,          2.0764,          2.4101,          2.5777,          2.0502,          2.0326,          2.7742,          0.7987,          1.1749,          2.0962,          2.4754,          0.5524,          1.3579,          2.1340,          3.2075,          5.3322,          1.0922
         499,        4.150000,          2.0764,          2.4101,          2.5777,          2.0503,          2.0326,          2.7742,          0.7987,          1.1749,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3321,          1.0922
         500,        4.158333,          2.0763,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1749,          2.0961,          2.4754,          0.5524,          1.3579,          2.1340,          3.2075,          5.3321,          1.0921
         501,        4.166667,          2.0763,          2.4099,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3581,          2.1340,          3.2075,          5.3321,          1.0922
         502,        4.175000,          2.0764,          2.4099,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0962,          2.4754,          0.5524,          1.3579,          2.1340,          3.2074,          5.3320,          1.0921
         503,        4.183333,          2.0764,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1749,          2.0962,          2.4754,          0.5524,          1.3579,          2.1340,          3.2075,          5.3321,          1.0921
         504,        4.191667,          2.0763,          2.4101,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1748,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0921
         505,        4.200000,          2.0764,          2.4100,          2.5777,          2.0502,          2.0326,          2.7743,          0.7987,          1.1749,          2.0961,          2.4754,          0.5524,          1.3580,          2.1340,          3.2074,          5.3321,          1.0922
         506,        4.208333,          2.0763,          2.4100,          2.5778,          2.0277,          2.0326,          2.7742,          0.7987,          1.1749,          2.0962,          2.4754,          0.5524,          1.3580,          2.1340,          3.2075,          5.3321,          1.0922
         507,        4.216667,          2.0764,          2.4133,          2.5791,          2.0501,          2.0385,          2.7752,          0.8039,          1.1770,          2.0961,          2.4754,          0.5523,          1.3579,          2.1340,          3.2075,          5.3321,          1.0921
         508,        4.225000,          2.0763,          2.4077,          2.5780,          2.0502,          2.0323,          2.7731,          0.7951,          1.1731,          2.0962,          2.4819,          0.5538,          1.3587,          2.1343,          3.2075,          5.3321,          1.0921
         509,        4.233333,          2.0764,          2.4114,          2.5787,          2.0505,          2.0322,          2.7738,          0.7988,          1.1728,          2.0967,          2.4736,          0.5505,          1.3574,          2.1345,          3.2089,          5.3337,          1.0922
         510,        4.241667,          2.0764,          2.4107,          2.5781,          2.0518,          2.0328,          2.7742,          0.8003,          1.1749,          2.0960,          2.4752,          0.5524,          1.3582,          2.1347,          3.2069,          5.3307,          1.0922
         511,        4.250000,          2.0763,          2.4104,          2.5778,          2.0493,          2.0325,          2.7738,          0.7969,          1.1756,          2.0993,          2.4753,          0.5526,          1.3594,          2.1351,          3.2076,          5.3325,          1.0921
