"VanillaC4_004 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_004.tcf]","Time (h)","Q 2 [VanillaC4_004]","Q 3 [VanillaC4_004]","Q 4 [VanillaC4_004]","Q 5 [VanillaC4_004]","Q 6 [VanillaC4_004]","Q 7 [VanillaC4_004]","Q 1 [VanillaC4_004]","Q  8 [VanillaC4_004]"
         211,        1.750000,         -4.0000,         -3.9999,         -4.0001,         -3.9999,         -3.9999,         -4.0001,         -4.0000,         -3.9999
         212,        1.758333,         -3.9998,         -4.0000,         -4.0000,         -4.0001,         -3.9999,         -4.0000,         -3.9999,         -4.0000
         213,        1.766667,         -4.0001,         -3.9998,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -4.0001
         214,        1.775000,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -3.9999,         -4.0001,         -4.0001,         -3.9999
         215,        1.783333,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -4.0001,         -4.0002,         -4.0000
         216,        1.791667,         -3.9999,         -4.0000,         -4.0000,         -3.9999,         -4.0001,         -4.0001,         -4.0001,         -3.9999
         217,        1.800000,         -3.9998,         -4.0001,         -4.0001,         -4.0000,         -3.9999,         -3.9999,         -4.0000,         -3.9999
         218,        1.808333,         -4.0001,         -4.0001,         -4.0000,         -4.0001,         -4.0001,         -4.0000,         -3.9999,         -4.0001
         219,        1.816667,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -4.0001,         -4.0001
         220,        1.825000,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -3.9998,         -4.0000,         -3.9999,         -4.0001
         221,        1.833333,         -3.9999,         -4.0001,         -3.9998,         -3.9999,         -4.0002,         -4.0000,         -4.0000,         -3.9999
         222,        1.841667,         -4.0002,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0002,         -4.0000,         -4.0002
         223,        1.850000,         -3.9999,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -3.9999
         224,        1.858333,         -4.0001,         -4.0000,         -4.0001,         -3.9999,         -4.0001,         -4.0000,         -3.9999,         -3.9999
         225,        1.866667,         -3.9999,         -4.0000,         -3.9999,         -3.9998,         -4.0001,         -4.0001,         -4.0000,         -4.0000
         226,        1.875000,         -4.0001,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -4.0002
         227,        1.883333,         -3.9999,         -4.0002,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -4.0000
         228,        1.891667,         -4.0000,         -4.0001,         -4.0000,         -4.0001,         -4.0000,         -4.0001,         -4.0001,         -4.0000
         229,        1.900000,         -4.0000,         -3.9999,         -3.9999,         -4.0002,         -4.0000,         -4.0000,         -4.0000,         -4.0001
         230,        1.908333,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0001,         -4.0001,         -4.0000,         -4.0000
         231,        1.916667,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -3.9998,         -3.9999,         -3.9998,         -4.0000
         232,        1.925000,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -4.0000
         233,        1.933333,         -4.0001,         -4.0001,         -4.0000,         -3.9999,         -3.9998,         -4.0000,         -4.0000,         -4.0000
         234,        1.941667,         -4.0001,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0001
         235,        1.950000,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0000
         236,        1.958333,         -4.0001,         -3.9998,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -3.9999
         237,        1.966667,         -3.9998,         -3.9999,         -4.0001,         -4.0001,         -4.0000,         -4.0001,         -4.0000,         -4.0000
         238,        1.975000,         -3.9999,         -4.0000,         -3.9998,         -4.0001,         -4.0001,         -4.0001,         -4.0000,         -3.9999
         239,        1.983333,         -4.0000,         -3.9999,         -4.0000,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -4.0000
         240,        1.991667,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0000
         241,        2.000000,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -3.9999,         -3.9999,         -4.0001,         -3.9999
         242,        2.008333,         -4.0000,         -4.0000,         -3.9999,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -4.0001
         243,        2.016667,         -4.0000,         -4.0000,         -4.0000,         -3.9998,         -4.0000,         -4.0001,         -4.0000,         -4.0000
         244,        2.025000,         -4.0001,         -4.0001,         -4.0001,         -3.9999,         -4.0000,         -4.0001,         -4.0000,         -3.9999
         245,        2.033333,         -4.0001,         -4.0000,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -4.0001,         -4.0000
         246,        2.041667,         -3.9999,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -3.9999
         247,        2.050000,         -4.0000,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -4.0001,         -3.9999,         -4.0001
         248,        2.058333,         -3.9999,         -4.0000,         -4.0001,         -3.9999,         -3.9999,         -3.9999,         -4.0000,         -4.0002
         249,        2.066667,         -3.9999,         -4.0001,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -4.0002
         250,        2.075000,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -4.0001
         251,        2.083333,         -4.0001,         -3.9998,         -4.0001,         -4.0001,         -4.0002,         -4.0001,         -3.9999,         -4.0002
         252,        2.091667,         -4.0000,         -4.0001,         -3.9999,         -4.0002,         -4.0000,         -3.9997,         -3.9999,         -3.9999
         253,        2.100000,         -3.9999,         -3.9999,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -3.9999
         254,        2.108333,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -3.9999
         255,        2.116667,         -3.9998,         -4.0000,         -4.0001,         -4.0001,         -4.0000,         -4.0001,         -4.0001,         -3.9998
         256,        2.125000,         -4.0000,         -3.9999,         -4.0001,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -3.9999
         257,        2.133333,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -4.0001,         -3.9999,         -4.0000,         -4.0000
         258,        2.141667,         -4.0000,         -4.0001,         -3.9998,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -4.0000
         259,        2.150000,         -4.0001,         -4.0001,         -3.9999,         -3.9999,         -4.0000,         -4.0001,         -3.9998,         -4.0000
         260,        2.158333,         -4.0001,         -4.0000,         -4.0001,         -3.9998,         -4.0001,         -3.9999,         -4.0000,         -4.0001
         261,        2.166667,         -3.9999,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -3.9999,         -4.0001
         262,        2.175000,         -4.0000,         -3.9999,         -4.0000,         -3.9999,         -4.0000,         -3.9998,         -4.0001,         -4.0000
         263,        2.183333,         -3.9999,         -4.0001,         -4.0001,         -3.9999,         -4.0000,         -4.0000,         -4.0001,         -3.9999
         264,        2.191667,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -3.9999,         -4.0000
         265,        2.200000,         -3.9999,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -4.0002,         -4.0001
         266,        2.208333,         -4.0000,         -4.0001,         -3.9999,         -3.9999,         -4.0001,         -3.9999,         -4.0000,         -4.0001
         267,        2.216667,         -4.0000,         -4.0000,         -3.9998,         -3.9999,         -4.0001,         -3.9999,         -3.9999,         -4.0002
         268,        2.225000,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -3.9999
         269,        2.233333,         -3.9998,         -4.0000,         -3.9999,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -4.0001
         270,        2.241667,         -4.0001,         -3.9999,         -3.9998,         -3.9999,         -4.0000,         -4.0000,         -3.9999,         -4.0001
         271,        2.250000,         -4.0000,         -4.0001,         -3.9997,         -4.0001,         -4.0000,         -3.9999,         -3.9999,         -3.9999
         272,        2.258333,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -4.0002,         -4.0000,         -3.9999,         -3.9999
         273,        2.266667,         -4.0001,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0001
         274,        2.275000,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -3.9999,         -3.9999,         -3.9999,         -3.9999
         275,        2.283333,         -3.9998,         -4.0001,         -4.0000,         -4.0001,         -3.9999,         -4.0000,         -4.0000,         -3.9998
         276,        2.291667,         -3.9999,         -4.0000,         -3.9999,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -4.0000
         277,        2.300000,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -3.9999,         -4.0000
         278,        2.308333,         -4.0000,         -4.0000,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -4.0001,         -4.0001
         279,        2.316667,         -3.9999,         -3.9998,         -4.0000,         -4.0000,         -4.0001,         -3.9999,         -4.0000,         -4.0000
         280,        2.325000,         -3.9999,         -3.9998,         -3.9999,         -4.0000,         -4.0000,         -3.9999,         -4.0001,         -4.0000
         281,        2.333333,         -4.0001,         -4.0001,         -4.0000,         -4.0001,         -4.0001,         -3.9999,         -3.9999,         -4.0000
         282,        2.341667,         -4.0001,         -3.9999,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -4.0001,         -3.9999
         283,        2.350000,         -3.9999,         -4.0000,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0001
         284,        2.358333,         -3.9999,         -4.0001,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -3.9999,         -4.0002
         285,        2.366667,         -3.9999,         -4.0001,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -4.0000
         286,        2.375000,         -4.0001,         -4.0000,         -4.0000,         -4.0001,         -4.0001,         -4.0001,         -4.0001,         -4.0000
         287,        2.383333,         -4.0000,         -3.9999,         -4.0001,         -4.0000,         -3.9998,         -3.9999,         -4.0000,         -4.0000
         288,        2.391667,         -3.9999,         -4.0000,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -3.9999,         -4.0006
         289,        2.400000,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -3.9998,         -4.0001
         290,        2.408333,         -3.9999,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -4.0001,         -4.0000,         -3.9997
         291,        2.416667,         -3.9999,         -3.9999,         -4.0000,         -3.9999,         -4.0001,         -4.0000,         -4.0001,         -4.0000
         292,        2.425000,         -3.9999,         -3.9999,         -4.0000,         -3.9999,         -3.9998,         -4.0000,         -3.9999,         -3.9999
         293,        2.433333,         -3.9999,         -4.0000,         -3.9999,         -3.9998,         -4.0000,         -4.0001,         -4.0000,         -3.9998
         294,        2.441667,         -4.0002,         -4.0002,         -3.9999,         -3.9998,         -4.0001,         -3.9999,         -4.0002,         -4.0000
         295,        2.450000,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -3.9997
         296,        2.458333,         -4.0000,         -4.0000,         -4.0002,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -3.9999
         297,        2.466667,         -3.9999,         -4.0000,         -3.9998,         -4.0002,         -4.0001,         -4.0000,         -4.0001,         -3.9998
         298,        2.475000,         -4.0000,         -4.0002,         -4.0000,         -3.9998,         -3.9999,         -4.0002,         -4.0000,         -3.9998
         299,        2.483333,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -3.9999,         -4.0001,         -3.9999
         300,        2.491667,         -4.0001,         -4.0000,         -3.9999,         -4.0001,         -4.0000,         -4.0000,         -4.0001,         -3.9999
         301,        2.500000,         -3.9999,         -3.9998,         -4.0000,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -3.9997
         302,        2.508333,         -4.0000,         -3.9999,         -3.9999,         -4.0001,         -4.0000,         -4.0000,         -3.9999,         -4.0002
         303,        2.516667,         -4.0001,         -3.9999,         -3.9999,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -4.0012
         304,        2.525000,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -3.9999,         -4.0001,         -4.0001,         -4.0011
         305,        2.533333,         -4.0001,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -3.9996
         306,        2.541667,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -3.9989
         307,        2.550000,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -4.0001,         -3.9999,         -4.0000,         -3.9993
         308,        2.558333,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -3.9997
         309,        2.566667,         -4.0000,         -4.0000,         -4.0001,         -3.9999,         -4.0000,         -3.9999,         -4.0000,         -3.9998
         310,        2.575000,         -3.9999,         -4.0000,         -4.0002,         -4.0000,         -4.0001,         -3.9999,         -4.0000,         -3.9996
         311,        2.583333,         -3.9999,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -3.9998,         -3.9999,         -4.0000
         312,        2.591667,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -3.9999
         313,        2.600000,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -4.0000
         314,        2.608333,         -3.9999,         -4.0001,         -4.0001,         -4.0000,         -4.0001,         -3.9999,         -3.9999,         -4.0000
         315,        2.616667,         -3.9999,         -4.0001,         -3.9999,         -4.0000,         -4.0002,         -3.9999,         -4.0001,         -3.9999
         316,        2.625000,         -4.0000,         -3.9999,         -4.0002,         -3.9998,         -3.9999,         -4.0001,         -4.0001,         -4.0001
         317,        2.633333,         -4.0000,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -3.9998
         318,        2.641667,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0000
         319,        2.650000,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -4.0002,         -4.0001,         -4.0001
         320,        2.658333,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -3.9998,         -3.9998,         -4.0001,         -3.9999
         321,        2.666667,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -4.0001,         -4.0002,         -4.0000
         322,        2.675000,         -4.0000,         -4.0000,         -4.0002,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -4.0001
         323,        2.683333,         -4.0001,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -3.9999,         -4.0000,         -4.0000
         324,        2.691667,         -4.0001,         -4.0000,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0000
         325,        2.700000,         -4.0001,         -4.0001,         -4.0001,         -4.0001,         -4.0001,         -4.0001,         -4.0000,         -3.9999
         326,        2.708333,         -4.0000,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -3.9998
         327,        2.716667,         -4.0000,         -4.0000,         -3.9999,         -3.9999,         -3.9999,         -3.9999,         -4.0000,         -4.0000
         328,        2.725000,         -3.9997,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -4.0001,         -4.0000,         -3.9999
         329,        2.733333,         -4.0002,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -3.9998,         -4.0000,         -4.0001
         330,        2.741667,         -3.9998,         -3.9999,         -4.0000,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -4.0000
         331,        2.750000,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0001,         -4.0000,         -4.0001,         -4.0000
         332,        2.758333,         -4.0000,         -4.0001,         -4.0002,         -4.0000,         -4.0001,         -4.0001,         -4.0000,         -4.0002
         333,        2.766667,         -4.0000,         -3.9999,         -4.0000,         -3.9999,         -4.0001,         -3.9999,         -4.0000,         -4.0000
         334,        2.775000,         -4.0000,         -4.0001,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -4.0000
         335,        2.783333,         -4.0001,         -4.0001,         -4.0001,         -4.0001,         -3.9998,         -4.0000,         -4.0001,         -4.0000
         336,        2.791667,         -4.0000,         -4.0002,         -4.0001,         -4.0000,         -4.0000,         -3.9999,         -4.0001,         -4.0001
         337,        2.800000,         -4.0000,         -4.0001,         -4.0001,         -3.9999,         -4.0000,         -3.9999,         -4.0000,         -3.9999
         338,        2.808333,         -4.0001,         -3.9999,         -4.0001,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -3.9999
         339,        2.816667,         -4.0001,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -4.0001,         -3.9999
         340,        2.825000,         -3.9998,         -4.0000,         -3.9999,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -4.0000
         341,        2.833333,         -4.0000,         -4.0000,         -4.0001,         -3.9999,         -3.9999,         -3.9998,         -4.0000,         -3.9999
         342,        2.841667,         -3.9998,         -3.9999,         -4.0001,         -3.9999,         -4.0000,         -4.0001,         -4.0000,         -3.9999
         343,        2.850000,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -4.0001,         -4.0000,         -3.9999,         -3.9999
         344,        2.858333,         -4.0001,         -3.9998,         -4.0001,         -3.9999,         -4.0000,         -4.0000,         -3.9999,         -4.0000
         345,        2.866667,         -4.0000,         -4.0000,         -4.0001,         -4.0001,         -3.9999,         -4.0001,         -4.0000,         -4.0001
         346,        2.875000,         -4.0000,         -3.9999,         -4.0001,         -4.0002,         -4.0000,         -4.0000,         -4.0001,         -3.9999
         347,        2.883333,         -4.0002,         -4.0000,         -4.0000,         -4.0001,         -3.9999,         -3.9998,         -4.0001,         -4.0000
         348,        2.891667,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0000
         349,        2.900000,         -4.0000,         -3.9998,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -3.9999,         -3.9999
         350,        2.908333,         -4.0001,         -4.0001,         -3.9999,         -4.0000,         -4.0001,         -3.9999,         -3.9999,         -4.0000
         351,        2.916667,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0000
         352,        2.925000,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -4.0001,         -4.0001,         -4.0000
         353,        2.933333,         -3.9999,         -4.0000,         -4.0001,         -3.9999,         -4.0001,         -4.0001,         -3.9999,         -4.0000
         354,        2.941667,         -3.9999,         -3.9999,         -3.9999,         -3.9999,         -3.9999,         -4.0000,         -3.9999,         -4.0000
         355,        2.950000,         -3.9999,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -4.0000
         356,        2.958333,         -4.0001,         -4.0000,         -4.0001,         -4.0001,         -4.0002,         -4.0001,         -4.0000,         -4.0000
         357,        2.966667,         -4.0001,         -4.0001,         -3.9999,         -4.0001,         -4.0001,         -4.0001,         -3.9999,         -4.0000
         358,        2.975000,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -4.0001,         -4.0001,         -4.0001
         359,        2.983333,         -3.9999,         -3.9999,         -4.0001,         -4.0000,         -4.0000,         -3.9999,         -3.9999,         -4.0001
         360,        2.991667,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -4.0000
         361,        3.000000,         -4.0001,         -4.0000,         -4.0000,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -4.0001
         362,        3.008333,         -4.0001,         -4.0000,         -4.0000,         -3.9999,         -4.0001,         -4.0000,         -4.0001,         -4.0000
         363,        3.016667,         -4.0000,         -4.0000,         -4.0002,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -4.0001
         364,        3.025000,         -4.0000,         -4.0000,         -3.9999,         -3.9999,         -4.0001,         -4.0000,         -4.0001,         -3.9999
         365,        3.033333,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -3.9999
         366,        3.041667,         -3.9999,         -3.9999,         -3.9999,         -3.9999,         -3.9999,         -3.9999,         -3.9999,         -4.0001
         367,        3.050000,         -4.0001,         -3.9999,         -4.0000,         -4.0000,         -4.0001,         -4.0001,         -4.0000,         -3.9999
         368,        3.058333,         -4.0001,         -3.9999,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -4.0001,         -3.9999
         369,        3.066667,         -4.0001,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -4.0001
         370,        3.075000,         -4.0001,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -3.9998,         -4.0000
         371,        3.083333,         -3.9999,         -3.9999,         -4.0001,         -4.0002,         -4.0000,         -4.0001,         -4.0000,         -3.9999
         372,        3.091667,         -3.9999,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -4.0002,         -4.0000
         373,        3.100000,         -4.0000,         -4.0000,         -4.0003,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -4.0000
         374,        3.108333,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -4.0002,         -4.0000,         -3.9999,         -4.0000
         375,        3.116667,         -3.9999,         -4.0000,         -4.0000,         -4.0001,         -4.0001,         -4.0000,         -3.9999,         -4.0002
         376,        3.125000,         -4.0001,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -3.9999,         -4.0001,         -3.9998
         377,        3.133333,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -4.0001
         378,        3.141667,         -3.9999,         -3.9999,         -4.0001,         -4.0000,         -3.9998,         -3.9999,         -4.0000,         -4.0000
         379,        3.150000,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -3.9998,         -4.0001,         -4.0000,         -4.0001
         380,        3.158333,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -3.9999,         -4.0001,         -3.9999,         -3.9999
         381,        3.166667,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -4.0001
         382,        3.175000,         -4.0001,         -4.0001,         -3.9999,         -4.0001,         -3.9999,         -4.0000,         -4.0001,         -4.0000
         383,        3.183333,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0000
         384,        3.191667,         -3.9999,         -4.0001,         -4.0000,         -4.0000,         -3.9999,         -4.0001,         -3.9999,         -4.0000
         385,        3.200000,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -4.0001,         -4.0001,         -4.0000,         -4.0001
         386,        3.208333,         -4.0002,         -3.9999,         -4.0001,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -3.9999
         387,        3.216667,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -3.9999,         -3.9999,         -4.0002
         388,        3.225000,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -3.9999,         -4.0000,         -3.9999,         -3.9999
         389,        3.233333,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0002,         -3.9999,         -3.9999,         -3.9999
         390,        3.241667,         -3.9999,         -4.0000,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -3.9999
         391,        3.250000,         -3.9999,         -4.0000,         -3.9999,         -4.0001,         -4.0001,         -4.0000,         -4.0001,         -4.0000
         392,        3.258333,         -3.9999,         -4.0000,         -4.0001,         -4.0000,         -3.9998,         -4.0001,         -4.0000,         -4.0000
         393,        3.266667,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -3.9999
         394,        3.275000,         -3.9999,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0002,         -4.0001
         395,        3.283333,         -4.0000,         -4.0001,         -3.9999,         -4.0001,         -4.0000,         -4.0001,         -4.0001,         -4.0000
         396,        3.291667,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -3.9999,         -4.0000
         397,        3.300000,         -3.9999,         -3.9998,         -3.9999,         -3.9998,         -4.0000,         -3.9998,         -4.0000,         -4.0000
         398,        3.308333,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -3.9999,         -4.0000,         -3.9998
         399,        3.316667,         -3.9999,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -3.9999,         -3.9999,         -4.0000
         400,        3.325000,         -4.0000,         -3.9999,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -3.9999,         -4.0000
         401,        3.333333,         -4.0001,         -4.0001,         -3.9999,         -3.9999,         -4.0001,         -4.0000,         -4.0001,         -4.0001
         402,        3.341667,         -4.0000,         -4.0001,         -4.0000,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -3.9999
         403,        3.350000,         -4.0000,         -4.0000,         -4.0002,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -4.0000
         404,        3.358333,         -3.9998,         -4.0001,         -4.0000,         -4.0001,         -4.0000,         -4.0001,         -4.0000,         -3.9999
         405,        3.366667,         -4.0000,         -4.0000,         -3.9999,         -4.0001,         -4.0000,         -4.0000,         -3.9999,         -4.0000
         406,        3.375000,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -4.0000
         407,        3.383333,         -4.0001,         -3.9999,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -4.0000
         408,        3.391667,         -4.0000,         -4.0001,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -4.0000
         409,        3.400000,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -4.0001,         -4.0001,         -4.0002
         410,        3.408333,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -3.9999
         411,        3.416667,         -3.9999,         -4.0001,         -4.0000,         -3.9999,         -4.0000,         -3.9999,         -4.0000,         -4.0001
         412,        3.425000,         -3.9999,         -4.0000,         -3.9998,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -3.9999
         413,        3.433333,         -3.9999,         -4.0002,         -4.0000,         -4.0001,         -4.0001,         -3.9999,         -3.9999,         -4.0000
         414,        3.441667,         -4.0000,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -4.0000,         -3.9999,         -3.9999
         415,        3.450000,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -3.9999,         -4.0002,         -4.0000,         -4.0000
         416,        3.458333,         -4.0000,         -4.0000,         -4.0001,         -4.0001,         -4.0001,         -4.0000,         -4.0000,         -4.0002
         417,        3.466667,         -3.9998,         -4.0001,         -3.9998,         -4.0000,         -3.9999,         -3.9999,         -3.9999,         -4.0000
         418,        3.475000,         -4.0000,         -4.0000,         -3.9999,         -4.0000,         -3.9998,         -4.0000,         -3.9999,         -4.0000
         419,        3.483333,         -4.0000,         -3.9999,         -4.0000,         -4.0000,         -4.0000,         -4.0001,         -3.9999,         -3.9999
         420,        3.491667,         -4.0000,         -4.0000,         -3.9999,         -3.9999,         -3.9999,         -3.9999,         -4.0000,         -4.0001
         421,        3.500000,         -4.0000,         -4.0001,         -4.0000,         -4.0001,         -3.9999,         -4.0000,         -4.0001,         -3.9999
         422,        3.508333,         -4.0000,         -4.0000,         -3.9999,         -3.9999,         -4.0000,         -4.0000,         -4.0002,         -4.0000
