"OutphaseC4_020 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_020.tcf]","Time (h)","V 2 [OutphaseC4_020]","V 3 [OutphaseC4_020]","V 4 [OutphaseC4_020]","V 5 [OutphaseC4_020]","V 6 [OutphaseC4_020]","V 7 [OutphaseC4_020]","V 8 [OutphaseC4_020]","V 9 [OutphaseC4_020]","V 10 [OutphaseC4_020]","V 11 [OutphaseC4_020]","V 12 [OutphaseC4_020]","V 13 [OutphaseC4_020]","V 14 [OutphaseC4_020]","V 15 [OutphaseC4_020]","V 16 [OutphaseC4_020]","V  1 [OutphaseC4_020]"
         162,        1.341667,          2.0318,          2.1273,          2.3737,          2.0024,          1.9223,          2.7207,          0.6056,          1.1929,          2.0314,          2.2827,          0.3575,          1.3930,          1.9965,          3.1650,          5.1825,          1.0440
         163,        1.350000,          2.0318,          2.1274,          2.3738,          2.0024,          1.9224,          2.7205,          0.6056,          1.1930,          2.0314,          2.2827,          0.3572,          1.3934,          1.9965,          3.1650,          5.1824,          1.0439
         164,        1.358333,          2.0318,          2.1274,          2.3737,          2.0025,          1.9223,          2.7206,          0.6055,          1.1932,          2.0314,          2.2827,          0.3570,          1.3937,          1.9966,          3.1650,          5.1825,          1.0440
         165,        1.366667,          2.0318,          2.1274,          2.3737,          2.0025,          1.9223,          2.7205,          0.6054,          1.1933,          2.0313,          2.2828,          0.3568,          1.3939,          1.9966,          3.1650,          5.1824,          1.0440
         166,        1.375000,          2.0318,          2.1274,          2.3737,          2.0025,          1.9223,          2.7206,          0.6054,          1.1935,          2.0314,          2.2828,          0.3566,          1.3944,          1.9967,          3.1650,          5.1825,          1.0440
         167,        1.383333,          2.0318,          2.1274,          2.3737,          2.0026,          1.9224,          2.7205,          0.6053,          1.1937,          2.0314,          2.2828,          0.3564,          1.3947,          1.9967,          3.1651,          5.1825,          1.0440
         168,        1.391667,          2.0318,          2.1274,          2.3736,          2.0026,          1.9223,          2.7206,          0.6053,          1.1938,          2.0313,          2.2829,          0.3561,          1.3948,          1.9967,          3.1650,          5.1825,          1.0440
         169,        1.400000,          2.0318,          2.1274,          2.3737,          2.0026,          1.9224,          2.7205,          0.6052,          1.1939,          2.0314,          2.2829,          0.3559,          1.3953,          1.9968,          3.1650,          5.1825,          1.0440
         170,        1.408333,          2.0318,          2.1274,          2.3736,          2.0026,          1.9223,          2.7207,          0.6052,          1.1941,          2.0313,          2.2829,          0.3557,          1.3956,          1.9968,          3.1650,          5.1825,          1.0440
         171,        1.416667,          2.0318,          2.1274,          2.3737,          2.0027,          1.9223,          2.7205,          0.6051,          1.1942,          2.0313,          2.2830,          0.3555,          1.3959,          1.9969,          3.1650,          5.1825,          1.0440
         172,        1.425000,          2.0319,          2.1273,          2.3736,          2.0027,          1.9223,          2.7206,          0.6051,          1.1943,          2.0313,          2.2830,          0.3553,          1.3962,          1.9968,          3.1650,          5.1825,          1.0440
         173,        1.433333,          2.0318,          2.1274,          2.3736,          2.0027,          1.9223,          2.7205,          0.6050,          1.1945,          2.0313,          2.2830,          0.3551,          1.3964,          1.9969,          3.1650,          5.1824,          1.0440
         174,        1.441667,          2.0318,          2.1274,          2.3736,          2.0028,          1.9223,          2.7206,          0.6050,          1.1946,          2.0313,          2.2831,          0.3549,          1.3967,          1.9969,          3.1650,          5.1825,          1.0440
         175,        1.450000,          2.0318,          2.1273,          2.3736,          2.0028,          1.9223,          2.7205,          0.6049,          1.1947,          2.0313,          2.2831,          0.3547,          1.3970,          1.9970,          3.1650,          5.1825,          1.0440
         176,        1.458333,          2.0318,          2.1274,          2.3736,          2.0028,          1.9223,          2.7206,          0.6048,          1.1948,          2.0313,          2.2831,          0.3545,          1.3973,          1.9970,          3.1651,          5.1825,          1.0440
         177,        1.466667,          2.0318,          2.1274,          2.3736,          2.0029,          1.9223,          2.7205,          0.6048,          1.1949,          2.0313,          2.2831,          0.3544,          1.3976,          1.9970,          3.1650,          5.1825,          1.0440
         178,        1.475000,          2.0318,          2.1274,          2.3735,          2.0029,          1.9223,          2.7206,          0.6048,          1.1951,          2.0313,          2.2832,          0.3542,          1.3979,          1.9971,          3.1650,          5.1825,          1.0440
         179,        1.483333,          2.0318,          2.1274,          2.3736,          2.0029,          1.9223,          2.7205,          0.6047,          1.1951,          2.0313,          2.2832,          0.3539,          1.3982,          1.9971,          3.1651,          5.1825,          1.0440
         180,        1.491667,          2.0318,          2.1274,          2.3736,          2.0029,          1.9222,          2.7206,          0.6047,          1.1953,          2.0312,          2.2832,          0.3538,          1.3985,          1.9972,          3.1651,          5.1825,          1.0440
         181,        1.500000,          2.0319,          2.1274,          2.3736,          2.0029,          1.9222,          2.7205,          0.6046,          1.1954,          2.0313,          2.2832,          0.3536,          1.3987,          1.9972,          3.1650,          5.1825,          1.0440
         182,        1.508333,          2.0318,          2.1274,          2.3735,          2.0030,          1.9222,          2.7206,          0.6046,          1.1955,          2.0313,          2.2833,          0.3534,          1.3990,          1.9972,          3.1650,          5.1824,          1.0440
         183,        1.516667,          2.0318,          2.1274,          2.3735,          2.0030,          1.9223,          2.7205,          0.6046,          1.1956,          2.0312,          2.2833,          0.3533,          1.3992,          1.9972,          3.1651,          5.1825,          1.0440
         184,        1.525000,          2.0318,          2.1274,          2.3735,          2.0031,          1.9222,          2.7206,          0.6045,          1.1958,          2.0313,          2.2833,          0.3531,          1.3995,          1.9973,          3.1650,          5.1824,          1.0440
         185,        1.533333,          2.0318,          2.1274,          2.3735,          2.0031,          1.9223,          2.7205,          0.6045,          1.1958,          2.0312,          2.2833,          0.3529,          1.3997,          1.9973,          3.1651,          5.1825,          1.0440
         186,        1.541667,          2.0318,          2.1274,          2.3735,          2.0031,          1.9222,          2.7206,          0.6044,          1.1959,          2.0312,          2.2834,          0.3527,          1.4000,          1.9973,          3.1651,          5.1824,          1.0440
         187,        1.550000,          2.0318,          2.1274,          2.3735,          2.0031,          1.9222,          2.7206,          0.6044,          1.1961,          2.0312,          2.2834,          0.3526,          1.4003,          1.9974,          3.1650,          5.1825,          1.0440
         188,        1.558333,          2.0318,          2.1274,          2.3735,          2.0031,          1.9223,          2.7206,          0.6044,          1.1961,          2.0312,          2.2834,          0.3525,          1.4005,          1.9973,          3.1650,          5.1825,          1.0440
         189,        1.566667,          2.0318,          2.1274,          2.3735,          2.0031,          1.9222,          2.7206,          0.6043,          1.1962,          2.0312,          2.2834,          0.3523,          1.4007,          1.9974,          3.1650,          5.1825,          1.0440
         190,        1.575000,          2.0318,          2.1274,          2.3735,          2.0032,          1.9222,          2.7206,          0.6043,          1.1963,          2.0312,          2.2834,          0.3521,          1.4009,          1.9975,          3.1651,          5.1825,          1.0440
         191,        1.583333,          2.0318,          2.1274,          2.3735,          2.0032,          1.9222,          2.7206,          0.6043,          1.1964,          2.0312,          2.2835,          0.3520,          1.4012,          1.9975,          3.1650,          5.1825,          1.0440
         192,        1.591667,          2.0317,          2.1274,          2.3734,          2.0032,          1.9222,          2.7205,          0.6042,          1.1966,          2.0313,          2.2835,          0.3519,          1.4014,          1.9975,          3.1651,          5.1825,          1.0440
         193,        1.600000,          2.0318,          2.1274,          2.3735,          2.0032,          1.9222,          2.7207,          0.6042,          1.1965,          2.0312,          2.2835,          0.3517,          1.4016,          1.9975,          3.1651,          5.1825,          1.0440
         194,        1.608333,          2.0318,          2.1274,          2.3734,          2.0033,          1.9222,          2.7205,          0.6042,          1.1967,          2.0312,          2.2835,          0.3516,          1.4018,          1.9975,          3.1650,          5.1824,          1.0440
         195,        1.616667,          2.0318,          2.1274,          2.3734,          2.0033,          1.9222,          2.7206,          0.6041,          1.1967,          2.0312,          2.2835,          0.3514,          1.4021,          1.9975,          3.1651,          5.1825,          1.0440
         196,        1.625000,          2.0318,          2.1274,          2.3734,          2.0033,          1.9222,          2.7206,          0.6041,          1.1968,          2.0312,          2.2836,          0.3513,          1.4022,          1.9976,          3.1651,          5.1824,          1.0440
         197,        1.633333,          2.0318,          2.1274,          2.3734,          2.0033,          1.9222,          2.7206,          0.6040,          1.1969,          2.0312,          2.2836,          0.3512,          1.4025,          1.9976,          3.1651,          5.1825,          1.0440
         198,        1.641667,          2.0318,          2.1275,          2.3734,          2.0033,          1.9222,          2.7205,          0.6040,          1.1970,          2.0312,          2.2836,          0.3511,          1.4027,          1.9976,          3.1651,          5.1825,          1.0440
         199,        1.650000,          2.0318,          2.1275,          2.3734,          2.0033,          1.9222,          2.7206,          0.6040,          1.1970,          2.0312,          2.2836,          0.3509,          1.4028,          1.9976,          3.1651,          5.1825,          1.0440
         200,        1.658333,          2.0318,          2.1274,          2.3734,          2.0034,          1.9222,          2.7206,          0.6039,          1.1971,          2.0312,          2.2836,          0.3508,          1.4031,          1.9976,          3.1651,          5.1825,          1.0440
         201,        1.666667,          2.0317,          2.1274,          2.3734,          2.0034,          1.9222,          2.7206,          0.6039,          1.1972,          2.0312,          2.2836,          0.3506,          1.4032,          1.9976,          3.1651,          5.1825,          1.0440
         202,        1.675000,          2.0318,          2.1274,          2.3734,          2.0034,          1.9222,          2.7205,          0.6039,          1.1973,          2.0312,          2.2837,          0.3505,          1.4034,          1.9976,          3.1651,          5.1825,          1.0440
         203,        1.683333,          2.0318,          2.1274,          2.3734,          2.0034,          1.9221,          2.7206,          0.6039,          1.1974,          2.0312,          2.2837,          0.3504,          1.4036,          1.9977,          3.1651,          5.1825,          1.0440
         204,        1.691667,          2.0318,          2.1275,          2.3734,          2.0035,          1.9222,          2.7205,          0.6038,          1.1974,          2.0312,          2.2837,          0.3503,          1.4038,          1.9977,          3.1651,          5.1825,          1.0440
         205,        1.700000,          2.0319,          2.1274,          2.3734,          2.0035,          1.9221,          2.7206,          0.6038,          1.1974,          2.0311,          2.2837,          0.3502,          1.4039,          1.9977,          3.1651,          5.1825,          1.0440
         206,        1.708333,          2.0318,          2.1274,          2.3734,          2.0035,          1.9221,          2.7206,          0.6038,          1.1976,          2.0311,          2.2837,          0.3501,          1.4041,          1.9977,          3.1651,          5.1825,          1.0440
         207,        1.716667,          2.0317,          2.1274,          2.3733,          2.0035,          1.9221,          2.7206,          0.6038,          1.1977,          2.0312,          2.2838,          0.3500,          1.4043,          1.9977,          3.1651,          5.1825,          1.0440
         208,        1.725000,          2.0318,          2.1274,          2.3734,          2.0035,          1.9221,          2.7206,          0.6037,          1.1977,          2.0311,          2.2838,          0.3498,          1.4044,          1.9977,          3.1651,          5.1825,          1.0440
         209,        1.733333,          2.0318,          2.1274,          2.3734,          2.0035,          1.9221,          2.7207,          0.6037,          1.1978,          2.0312,          2.2838,          0.3497,          1.4046,          1.9978,          3.1651,          5.1825,          1.0440
         210,        1.741667,          2.0318,          2.1274,          2.3733,          2.0035,          1.9221,          2.7205,          0.6037,          1.1978,          2.0311,          2.2838,          0.3497,          1.4048,          1.9978,          3.1651,          5.1825,          1.0440
         211,        1.750000,          2.0318,          2.1274,          2.3733,          2.0035,          1.9221,          2.7206,          0.6037,          1.1978,          2.0312,          2.2838,          0.3495,          1.4049,          1.9977,          3.1651,          5.1825,          1.0440
         212,        1.758333,          2.0318,          2.1274,          2.3734,          2.0036,          1.9221,          2.7205,          0.6036,          1.1980,          2.0311,          2.2838,          0.3494,          1.4051,          1.9977,          3.1651,          5.1825,          1.0440
         213,        1.766667,          2.0318,          2.1275,          2.3733,          2.0036,          1.9221,          2.7207,          0.6036,          1.1980,          2.0312,          2.2839,          0.3493,          1.4052,          1.9978,          3.1651,          5.1825,          1.0440
         214,        1.775000,          2.0318,          2.1274,          2.3733,          2.0036,          1.9221,          2.7205,          0.6036,          1.1980,          2.0311,          2.2839,          0.3492,          1.4054,          1.9977,          3.1651,          5.1825,          1.0440
         215,        1.783333,          2.0318,          2.1274,          2.3733,          2.0036,          1.9221,          2.7206,          0.6036,          1.1981,          2.0311,          2.2839,          0.3492,          1.4056,          1.9978,          3.1650,          5.1825,          1.0439
         216,        1.791667,          2.0318,          2.1274,          2.3733,          2.0036,          1.9221,          2.7205,          0.6036,          1.1982,          2.0312,          2.2839,          0.3490,          1.4057,          1.9978,          3.1651,          5.1825,          1.0440
         217,        1.800000,          2.0318,          2.1274,          2.3733,          2.0036,          1.9221,          2.7206,          0.6035,          1.1982,          2.0311,          2.2839,          0.3490,          1.4058,          1.9978,          3.1651,          5.1825,          1.0440
         218,        1.808333,          2.0318,          2.1274,          2.3733,          2.0036,          1.9221,          2.7205,          0.6035,          1.1983,          2.0311,          2.2839,          0.3488,          1.4059,          1.9978,          3.1651,          5.1825,          1.0440
         219,        1.816667,          2.0318,          2.1274,          2.3733,          2.0037,          1.9221,          2.7207,          0.6035,          1.1983,          2.0311,          2.2839,          0.3488,          1.4062,          1.9978,          3.1651,          5.1825,          1.0440
         220,        1.825000,          2.0318,          2.1275,          2.3733,          2.0037,          1.9221,          2.7205,          0.6035,          1.1984,          2.0312,          2.2839,          0.3486,          1.4062,          1.9978,          3.1650,          5.1825,          1.0440
         221,        1.833333,          2.0318,          2.1274,          2.3733,          2.0037,          1.9222,          2.7206,          0.6035,          1.1984,          2.0311,          2.2840,          0.3485,          1.4063,          1.9978,          3.1651,          5.1825,          1.0440
         222,        1.841667,          2.0318,          2.1274,          2.3733,          2.0037,          1.9221,          2.7205,          0.6035,          1.1985,          2.0311,          2.2840,          0.3485,          1.4066,          1.9979,          3.1651,          5.1824,          1.0440
         223,        1.850000,          2.0318,          2.1274,          2.3733,          2.0037,          1.9221,          2.7206,          0.6034,          1.1985,          2.0311,          2.2840,          0.3484,          1.4066,          1.9978,          3.1651,          5.1825,          1.0440
         224,        1.858333,          2.0318,          2.1274,          2.3733,          2.0037,          1.9221,          2.7205,          0.6034,          1.1985,          2.0311,          2.2840,          0.3483,          1.4068,          1.9979,          3.1651,          5.1825,          1.0440
         225,        1.866667,          2.0318,          2.1274,          2.3733,          2.0037,          1.9221,          2.7207,          0.6034,          1.1986,          2.0312,          2.2840,          0.3482,          1.4069,          1.9979,          3.1651,          5.1825,          1.0440
         226,        1.875000,          2.0318,          2.1274,          2.3733,          2.0037,          1.9221,          2.7205,          0.6034,          1.1986,          2.0311,          2.2840,          0.3481,          1.4070,          1.9978,          3.1651,          5.1825,          1.0440
         227,        1.883333,          2.0317,          2.1274,          2.3733,          2.0037,          1.9221,          2.7206,          0.6033,          1.1987,          2.0311,          2.2841,          0.3480,          1.4071,          1.9979,          3.1651,          5.1825,          1.0440
         228,        1.891667,          2.0318,          2.1274,          2.3733,          2.0038,          1.9221,          2.7205,          0.6033,          1.1988,          2.0311,          2.2841,          0.3480,          1.4073,          1.9979,          3.1651,          5.1824,          1.0439
         229,        1.900000,          2.0318,          2.1274,          2.3733,          2.0037,          1.9221,          2.7206,          0.6033,          1.1987,          2.0311,          2.2841,          0.3479,          1.4074,          1.9979,          3.1650,          5.1825,          1.0440
         230,        1.908333,          2.0318,          2.1275,          2.3733,          2.0037,          1.9221,          2.7205,          0.6033,          1.1989,          2.0311,          2.2841,          0.3478,          1.4075,          1.9979,          3.1651,          5.1825,          1.0440
         231,        1.916667,          2.0318,          2.1274,          2.3732,          2.0038,          1.9221,          2.7207,          0.6033,          1.1989,          2.0312,          2.2841,          0.3478,          1.4076,          1.9979,          3.1651,          5.1825,          1.0440
         232,        1.925000,          2.0318,          2.1274,          2.3732,          2.0038,          1.9221,          2.7205,          0.6032,          1.1989,          2.0311,          2.2841,          0.3476,          1.4077,          1.9979,          3.1651,          5.1824,          1.0440
         233,        1.933333,          2.0318,          2.1274,          2.3733,          2.0038,          1.9221,          2.7207,          0.6032,          1.1989,          2.0311,          2.2841,          0.3476,          1.4078,          1.9979,          3.1651,          5.1824,          1.0440
         234,        1.941667,          2.0318,          2.1274,          2.3732,          2.0038,          1.9221,          2.7205,          0.6033,          1.1990,          2.0311,          2.2841,          0.3475,          1.4081,          1.9979,          3.1651,          5.1825,          1.0440
         235,        1.950000,          2.0318,          2.1274,          2.3733,          2.0038,          1.9221,          2.7206,          0.6032,          1.1991,          2.0311,          2.2842,          0.3474,          1.4080,          1.9978,          3.1651,          5.1825,          1.0440
         236,        1.958333,          2.0318,          2.1274,          2.3732,          2.0038,          1.9220,          2.7205,          0.6032,          1.1991,          2.0312,          2.2841,          0.3473,          1.4082,          1.9979,          3.1651,          5.1825,          1.0440
         237,        1.966667,          2.0318,          2.1274,          2.3732,          2.0038,          1.9221,          2.7207,          0.6032,          1.1991,          2.0311,          2.2842,          0.3473,          1.4083,          1.9979,          3.1651,          5.1824,          1.0440
         238,        1.975000,          2.0318,          2.1274,          2.3732,          2.0039,          1.9221,          2.7205,          0.6032,          1.1991,          2.0311,          2.2842,          0.3472,          1.4084,          1.9979,          3.1651,          5.1825,          1.0440
         239,        1.983333,          2.0317,          2.1275,          2.3733,          2.0038,          1.9222,          2.7207,          0.6032,          1.1991,          2.0310,          2.2842,          0.3471,          1.4085,          1.9979,          3.1651,          5.1824,          1.0440
         240,        1.991667,          2.0318,          2.1274,          2.3732,          2.0038,          1.9221,          2.7205,          0.6031,          1.1993,          2.0311,          2.2842,          0.3471,          1.4086,          1.9979,          3.1651,          5.1825,          1.0439
         241,        2.000000,          2.0318,          2.1275,          2.3732,          2.0039,          1.9220,          2.7206,          0.6032,          1.1992,          2.0311,          2.2842,          0.3470,          1.4087,          1.9979,          3.1651,          5.1825,          1.0440
         242,        2.008333,          2.0317,          2.1275,          2.3732,          2.0039,          1.9221,          2.7205,          0.6031,          1.1993,          2.0311,          2.2842,          0.3469,          1.4087,          1.9979,          3.1651,          5.1825,          1.0440
         243,        2.016667,          2.0318,          2.1274,          2.3732,          2.0039,          1.9221,          2.7206,          0.6031,          1.1993,          2.0311,          2.2842,          0.3469,          1.4090,          1.9979,          3.1650,          5.1825,          1.0440
         244,        2.025000,          2.0318,          2.1274,          2.3732,          2.0039,          1.9220,          2.7205,          0.6031,          1.1993,          2.0310,          2.2842,          0.3468,          1.4089,          1.9979,          3.1651,          5.1824,          1.0440
         245,        2.033333,          2.0318,          2.1275,          2.3732,          2.0039,          1.9220,          2.7207,          0.6031,          1.1993,          2.0311,          2.2843,          0.3468,          1.4090,          1.9979,          3.1651,          5.1825,          1.0440
         246,        2.041667,          2.0318,          2.1274,          2.3732,          2.0039,          1.9221,          2.7205,          0.6031,          1.1994,          2.0311,          2.2842,          0.3466,          1.4092,          1.9980,          3.1651,          5.1825,          1.0440
         247,        2.050000,          2.0318,          2.1274,          2.3732,          2.0039,          1.9221,          2.7207,          0.6031,          1.1994,          2.0311,          2.2843,          0.3466,          1.4093,          1.9979,          3.1650,          5.1825,          1.0440
         248,        2.058333,          2.0318,          2.1275,          2.3733,          2.0039,          1.9221,          2.7204,          0.6031,          1.1994,          2.0310,          2.2843,          0.3465,          1.4093,          1.9979,          3.1651,          5.1825,          1.0440
         249,        2.066667,          2.0317,          2.1274,          2.3732,          2.0039,          1.9221,          2.7207,          0.6030,          1.1994,          2.0311,          2.2843,          0.3465,          1.4094,          1.9980,          3.1651,          5.1825,          1.0440
         250,        2.075000,          2.0318,          2.1274,          2.3732,          2.0039,          1.9221,          2.7204,          0.6030,          1.1995,          2.0311,          2.2843,          0.3464,          1.4095,          1.9979,          3.1651,          5.1825,          1.0440
         251,        2.083333,          2.0318,          2.1274,          2.3732,          2.0039,          1.9221,          2.7206,          0.6030,          1.1995,          2.0311,          2.2843,          0.3464,          1.4096,          1.9980,          3.1651,          5.1824,          1.0440
         252,        2.091667,          2.0318,          2.1274,          2.3732,          2.0039,          1.9221,          2.7204,          0.6030,          1.1996,          2.0311,          2.2843,          0.3463,          1.4097,          1.9980,          3.1651,          5.1825,          1.0440
         253,        2.100000,          2.0318,          2.1275,          2.3732,          2.0039,          1.9220,          2.7207,          0.6030,          1.1996,          2.0311,          2.2843,          0.3463,          1.4098,          1.9980,          3.1651,          5.1825,          1.0440
         254,        2.108333,          2.0318,          2.1274,          2.3732,          2.0040,          1.9221,          2.7205,          0.6030,          1.1996,          2.0311,          2.2843,          0.3462,          1.4098,          1.9979,          3.1650,          5.1825,          1.0440
         255,        2.116667,          2.0318,          2.1275,          2.3732,          2.0040,          1.9221,          2.7207,          0.6030,          1.1996,          2.0311,          2.2843,          0.3462,          1.4099,          1.9980,          3.1651,          5.1825,          1.0440
         256,        2.125000,          2.0318,          2.1274,          2.3732,          2.0040,          1.9220,          2.7204,          0.6030,          1.1997,          2.0311,          2.2843,          0.3461,          1.4101,          1.9980,          3.1651,          5.1825,          1.0440
         257,        2.133333,          2.0317,          2.1274,          2.3732,          2.0040,          1.9221,          2.7207,          0.6030,          1.1997,          2.0311,          2.2843,          0.3460,          1.4100,          1.9979,          3.1651,          5.1825,          1.0440
         258,        2.141667,          2.0318,          2.1274,          2.3732,          2.0040,          1.9220,          2.7204,          0.6030,          1.1997,          2.0311,          2.2844,          0.3460,          1.4102,          1.9980,          3.1651,          5.1824,          1.0440
         259,        2.150000,          2.0318,          2.1274,          2.3732,          2.0040,          1.9221,          2.7207,          0.6029,          1.1997,          2.0310,          2.2843,          0.3459,          1.4103,          1.9979,          3.1651,          5.1825,          1.0440
         260,        2.158333,          2.0318,          2.1275,          2.3732,          2.0040,          1.9220,          2.7204,          0.6029,          1.1997,          2.0311,          2.2843,          0.3459,          1.4103,          1.9979,          3.1651,          5.1825,          1.0440
         261,        2.166667,          2.0319,          2.1275,          2.3732,          2.0040,          1.9220,          2.7207,          0.6029,          1.1998,          2.0311,          2.2844,          0.3458,          1.4104,          1.9980,          3.1651,          5.1825,          1.0440
         262,        2.175000,          2.0318,          2.1274,          2.3732,          2.0040,          1.9221,          2.7204,          0.6029,          1.1998,          2.0311,          2.2844,          0.3458,          1.4104,          1.9979,          3.1651,          5.1825,          1.0440
         263,        2.183333,          2.0318,          2.1275,          2.3732,          2.0040,          1.9220,          2.7207,          0.6029,          1.1998,          2.0310,          2.2844,          0.3457,          1.4105,          1.9979,          3.1651,          5.1825,          1.0440
         264,        2.191667,          2.0318,          2.1275,          2.3732,          2.0040,          1.9221,          2.7204,          0.6029,          1.1998,          2.0310,          2.2844,          0.3457,          1.4107,          1.9979,          3.1651,          5.1825,          1.0440
         265,        2.200000,          2.0318,          2.1274,          2.3732,          2.0040,          1.9220,          2.7207,          0.6029,          1.1999,          2.0311,          2.2844,          0.3457,          1.4107,          1.9980,          3.1651,          5.1825,          1.0440
         266,        2.208333,          2.0318,          2.1274,          2.3732,          2.0040,          1.9220,          2.7204,          0.6029,          1.1999,          2.0311,          2.2844,          0.3456,          1.4107,          1.9980,          3.1651,          5.1824,          1.0440
         267,        2.216667,          2.0318,          2.1274,          2.3732,          2.0040,          1.9220,          2.7207,          0.6029,          1.1999,          2.0310,          2.2844,          0.3456,          1.4108,          1.9980,          3.1651,          5.1825,          1.0440
         268,        2.225000,          2.0318,          2.1275,          2.3732,          2.0040,          1.9220,          2.7204,          0.6029,          1.1999,          2.0311,          2.2844,          0.3455,          1.4109,          1.9980,          3.1651,          5.1825,          1.0440
         269,        2.233333,          2.0317,          2.1275,          2.3732,          2.0040,          1.9220,          2.7207,          0.6028,          1.1999,          2.0311,          2.2844,          0.3455,          1.4109,          1.9980,          3.1651,          5.1825,          1.0440
         270,        2.241667,          2.0318,          2.1274,          2.3732,          2.0040,          1.9220,          2.7204,          0.6028,          1.2000,          2.0311,          2.2844,          0.3455,          1.4110,          1.9980,          3.1650,          5.1825,          1.0440
         271,        2.250000,          2.0318,          2.1274,          2.3731,          2.0041,          1.9220,          2.7207,          0.6028,          1.2000,          2.0311,          2.2844,          0.3454,          1.4110,          1.9980,          3.1650,          5.1825,          1.0440
         272,        2.258333,          2.0318,          2.1274,          2.3732,          2.0040,          1.9220,          2.7204,          0.6028,          1.2000,          2.0311,          2.2844,          0.3453,          1.4111,          1.9980,          3.1651,          5.1825,          1.0440
         273,        2.266667,          2.0318,          2.1274,          2.3732,          2.0040,          1.9220,          2.7207,          0.6028,          1.2001,          2.0311,          2.2845,          0.3453,          1.4112,          1.9979,          3.1651,          5.1825,          1.0440
         274,        2.275000,          2.0318,          2.1274,          2.3732,          2.0041,          1.9220,          2.7205,          0.6028,          1.2000,          2.0310,          2.2845,          0.3453,          1.4113,          1.9980,          3.1651,          5.1825,          1.0440
         275,        2.283333,          2.0318,          2.1274,          2.3732,          2.0041,          1.9220,          2.7207,          0.6028,          1.2000,          2.0311,          2.2844,          0.3453,          1.4113,          1.9980,          3.1651,          5.1824,          1.0440
         276,        2.291667,          2.0318,          2.1275,          2.3732,          2.0041,          1.9220,          2.7205,          0.6028,          1.2000,          2.0311,          2.2845,          0.3453,          1.4113,          1.9980,          3.1651,          5.1824,          1.0440
         277,        2.300000,          2.0318,          2.1275,          2.3732,          2.0041,          1.9220,          2.7206,          0.6028,          1.2001,          2.0311,          2.2845,          0.3452,          1.4113,          1.9979,          3.1651,          5.1825,          1.0440
         278,        2.308333,          2.0318,          2.1274,          2.3731,          2.0041,          1.9220,          2.7204,          0.6028,          1.2001,          2.0310,          2.2844,          0.3451,          1.4114,          1.9980,          3.1651,          5.1824,          1.0440
         279,        2.316667,          2.0318,          2.1274,          2.3732,          2.0041,          1.9220,          2.7207,          0.6028,          1.2001,          2.0311,          2.2844,          0.3451,          1.4115,          1.9980,          3.1651,          5.1825,          1.0440
         280,        2.325000,          2.0318,          2.1275,          2.3731,          2.0041,          1.9220,          2.7204,          0.6028,          1.2002,          2.0310,          2.2845,          0.3451,          1.4116,          1.9980,          3.1651,          5.1824,          1.0440
         281,        2.333333,          2.0318,          2.1274,          2.3732,          2.0041,          1.9220,          2.7207,          0.6028,          1.2001,          2.0311,          2.2845,          0.3450,          1.4116,          1.9979,          3.1650,          5.1825,          1.0440
         282,        2.341667,          2.0318,          2.1274,          2.3732,          2.0041,          1.9220,          2.7205,          0.6027,          1.2001,          2.0311,          2.2845,          0.3450,          1.4116,          1.9980,          3.1651,          5.1825,          1.0440
         283,        2.350000,          2.0318,          2.1275,          2.3732,          2.0040,          1.9221,          2.7206,          0.6028,          1.2002,          2.0311,          2.2845,          0.3450,          1.4117,          1.9980,          3.1651,          5.1825,          1.0440
         284,        2.358333,          2.0318,          2.1274,          2.3731,          2.0041,          1.9221,          2.7204,          0.6027,          1.2002,          2.0310,          2.2845,          0.3449,          1.4117,          1.9980,          3.1651,          5.1825,          1.0440
         285,        2.366667,          2.0318,          2.1274,          2.3732,          2.0041,          1.9220,          2.7206,          0.6027,          1.2002,          2.0310,          2.2844,          0.3449,          1.4118,          1.9980,          3.1651,          5.1825,          1.0440
         286,        2.375000,          2.0318,          2.1275,          2.3731,          2.0041,          1.9220,          2.7205,          0.6027,          1.2002,          2.0311,          2.2845,          0.3449,          1.4119,          1.9980,          3.1651,          5.1825,          1.0440
         287,        2.383333,          2.0318,          2.1274,          2.3731,          2.0041,          1.9221,          2.7206,          0.6027,          1.2002,          2.0310,          2.2845,          0.3448,          1.4119,          1.9980,          3.1650,          5.1825,          1.0440
         288,        2.391667,          2.0318,          2.1275,          2.3732,          2.0041,          1.9220,          2.7205,          0.6027,          1.2003,          2.0310,          2.2845,          0.3448,          1.4119,          1.9980,          3.1651,          5.1825,          1.0440
         289,        2.400000,          2.0318,          2.1274,          2.3732,          2.0041,          1.9220,          2.7206,          0.6027,          1.2002,          2.0311,          2.2845,          0.3448,          1.4119,          1.9980,          3.1650,          5.1825,          1.0440
         290,        2.408333,          2.0317,          2.1274,          2.3732,          2.0041,          1.9220,          2.7205,          0.6027,          1.2003,          2.0310,          2.2845,          0.3448,          1.4120,          1.9980,          3.1651,          5.1825,          1.0440
         291,        2.416667,          2.0318,          2.1275,          2.3732,          2.0041,          1.9220,          2.7206,          0.6027,          1.2003,          2.0311,          2.2845,          0.3447,          1.4121,          1.9980,          3.1650,          5.1825,          1.0440
